,Luvtoo,Flying Banyula,R N R Beach Nz,Call Me Dragon,Shez Bettors Babe,Imperious,Esther Rising,Desmond,Shooin
06-01-2023 15:28:03.385351,"(4.4, 7.4, 6.4)","(2.9, 3.95, 3.5166666666666666)","(1.95, 99999, 99990)","(14.0, 28.0, 18.666666666666668)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 34.375)","(51.0, 95.0, 90.625)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 79.2)"
06-01-2023 15:28:04.750721,"(4.4, 7.4, 6.4)","(2.9, 3.95, 3.5166666666666666)","(1.95, 99999, 99990)","(14.0, 28.0, 20.75)","(81.0, 210.0, 172.85714285714286)","(17.0, 40.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:05.981629,"(4.4, 7.4, 7.08)","(2.9, 3.95, 3.8625000000000003)","(1.95, 99999, 99990)","(14.0, 28.0, 20.75)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:07.475485,"(4.4, 7.4, 7.08)","(2.9, 3.95, 3.9111111111111114)","(1.95, 99999, 99990)","(14.0, 28.0, 21.833333333333336)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:08.794608,"(4.4, 12.0, 11.6125)","(2.9, 3.95, 3.9111111111111114)","(1.95, 99999, 99990)","(14.0, 26.0, 21.833333333333336)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:10.109596,"(4.4, 11.0, 10.600000000000001)","(2.9, 3.95, 3.9071428571428575)","(1.95, 99999, 99990)","(14.0, 26.0, 21.833333333333336)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:11.281147,"(4.4, 10.5, 9.733333333333334)","(2.9, 3.95, 3.9071428571428575)","(1.95, 99999, 99990)","(14.0, 26.0, 21.833333333333336)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 77.0)"
06-01-2023 15:28:12.396248,"(4.4, 10.5, 9.988888888888889)","(2.9, 3.95, 3.9071428571428575)","(1.95, 99999, 99990)","(14.0, 26.0, 21.833333333333336)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 77.0)"
06-01-2023 15:28:13.876209,"(4.4, 10.5, 9.988888888888889)","(2.9, 3.95, 3.9071428571428575)","(1.95, 99999, 99990)","(14.0, 26.0, 21.833333333333336)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 77.0)"
06-01-2023 15:28:15.196974,"(4.4, 10.5, 9.988888888888889)","(2.9, 3.95, 3.9071428571428575)","(1.95, 99999, 99990)","(14.0, 26.0, 21.833333333333336)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 77.0)"
06-01-2023 15:28:16.356201,"(4.4, 10.5, 9.988888888888889)","(2.9, 3.95, 3.9071428571428575)","(1.95, 99999, 99990)","(14.0, 26.0, 21.833333333333336)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 77.0)"
06-01-2023 15:28:18.032130,"(4.4, 10.5, 9.2)","(2.9, 3.95, 3.9071428571428575)","(1.95, 99999, 99990)","(14.0, 26.0, 19.25)","(81.0, 210.0, 172.85714285714286)","(17.0, 42.0, 22.0)","(51.0, 95.0, 90.625)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 77.0)"
06-01-2023 15:28:19.350662,"(4.4, 10.0, 9.2)","(2.9, 3.95, 3.9071428571428575)","(1.95, 99999, 99990)","(14.0, 25.0, 20.07142857142857)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 29.799999999999997)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:20.551034,"(4.4, 9.8, 8.0)","(2.9, 3.95, 3.675)","(1.95, 99999, 99990)","(14.0, 25.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 38.0, 31.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:21.759390,"(4.4, 9.8, 8.0)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 36.0, 31.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:23.023223,"(4.4, 9.8, 8.0)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 36.0, 31.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:24.237629,"(4.4, 9.8, 8.666666666666668)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 36.0, 34.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:25.338090,"(4.4, 9.8, 8.666666666666668)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 34.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:26.600135,"(4.4, 9.8, 9.523076923076923)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 34.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:27.817691,"(4.4, 9.8, 9.523076923076923)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 34.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:29.083450,"(4.4, 9.8, 8.666666666666668)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 34.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:30.550955,"(4.4, 9.8, 8.666666666666668)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 34.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:31.772792,"(4.4, 9.6, 7.466666666666667)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 34.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:33.180289,"(4.4, 9.8, 8.254545454545456)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 21.9)","(81.0, 210.0, 126.66666666666666)","(17.0, 40.0, 34.375)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:34.467757,"(4.4, 9.4, 9.127272727272727)","(2.9, 3.95, 3.5833333333333335)","(1.95, 99999, 99990)","(14.0, 24.0, 20.5)","(81.0, 210.0, 165.0)","(17.0, 40.0, 28.75)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 73.33333333333333)","(41.0, 90.0, 70.0)"
06-01-2023 15:28:35.737495,"(4.4, 9.4, 9.127272727272727)","(2.9, 3.95, 3.6500000000000004)","(1.95, 99999, 99990)","(14.0, 24.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 40.0, 21.583333333333332)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 75.14285714285714)"
06-01-2023 15:28:36.979533,"(4.4, 9.6, 9.309090909090909)","(2.9, 3.95, 3.9033333333333333)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 42.0, 21.583333333333332)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 75.14285714285714)"
06-01-2023 15:28:38.216646,"(4.4, 9.6, 9.309090909090909)","(2.9, 3.95, 3.9033333333333333)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 42.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 75.14285714285714)"
06-01-2023 15:28:39.488123,"(4.4, 9.6, 9.309090909090909)","(2.9, 3.95, 3.9033333333333333)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 40.0, 31.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:40.636069,"(4.4, 9.6, 9.447619047619046)","(2.9, 3.95, 3.9111111111111114)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 38.0, 26.75)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:41.832730,"(4.6, 9.6, 8.1)","(2.9, 3.95, 3.930555555555556)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 36.0, 26.75)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:43.114585,"(4.6, 9.4, 7.533333333333333)","(2.9, 4.3, 4.232142857142857)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 36.0, 26.75)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:44.318891,"(4.6, 9.4, 7.533333333333333)","(2.9, 4.3, 4.232142857142857)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 36.0, 26.75)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:45.439078,"(4.6, 9.4, 7.533333333333333)","(2.9, 4.3, 4.247222222222222)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 36.0, 26.75)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:46.652129,"(4.6, 9.4, 7.533333333333333)","(2.9, 4.3, 4.218181818181818)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 36.0, 26.75)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 100.36363636363637)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:47.945942,"(4.6, 9.4, 8.96923076923077)","(2.9, 4.3, 4.239285714285714)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 165.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 96.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:49.241675,"(4.6, 9.4, 8.411764705882353)","(2.9, 4.3, 4.239285714285714)","(1.95, 99999, 99990)","(14.0, 25.0, 21.166666666666668)","(81.0, 210.0, 123.33333333333334)","(17.0, 36.0, 28.6)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 78.85714285714286)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:50.554143,"(4.6, 9.2, 8.0)","(2.9, 4.3, 3.7666666666666666)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 123.33333333333334)","(17.0, 36.0, 29.799999999999997)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 91.66666666666667)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:51.696010,"(4.6, 9.2, 8.0)","(2.9, 4.3, 3.7666666666666666)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 38.0, 32.875)","(51.0, 95.0, 83.33333333333333)","(41.0, 100.0, 100.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:52.872852,"(4.6, 9.2, 8.0)","(2.9, 4.2, 3.7333333333333334)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 38.0, 32.875)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 91.66666666666667)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:54.073823,"(4.6, 9.2, 8.0)","(2.9, 4.2, 3.7333333333333334)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 38.0, 29.833333333333332)","(51.0, 95.0, 83.33333333333333)","(41.0, 100.0, 82.14285714285714)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:55.214168,"(4.6, 9.2, 8.857142857142858)","(2.9, 4.2, 3.7333333333333334)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 36.0, 31.642857142857142)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 82.14285714285714)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:56.399653,"(4.6, 9.2, 8.857142857142858)","(2.9, 4.2, 3.55)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 34.0, 31.642857142857142)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:57.517180,"(4.6, 9.2, 9.0)","(2.9, 4.2, 3.55)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 34.0, 31.642857142857142)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:58.617828,"(4.6, 9.2, 9.0)","(2.9, 4.1, 3.8)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 34.0, 31.642857142857142)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:28:59.766297,"(4.6, 9.2, 9.0)","(2.9, 4.1, 3.8)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 34.0, 31.642857142857142)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:01.315219,"(4.6, 9.2, 9.0)","(2.9, 4.1, 3.8)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 34.0, 31.642857142857142)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:02.579511,"(4.6, 9.2, 8.466666666666667)","(2.9, 4.1, 3.8)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 34.0, 31.642857142857142)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:03.875939,"(4.6, 9.2, 8.466666666666667)","(2.9, 4.0, 3.6666666666666665)","(1.95, 99999, 99990)","(14.0, 25.0, 22.444444444444443)","(81.0, 210.0, 172.85714285714286)","(17.0, 34.0, 31.642857142857142)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:05.117906,"(4.6, 9.2, 7.628571428571428)","(2.9, 4.0, 3.74)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 120.0)","(17.0, 34.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:06.359224,"(4.6, 9.2, 7.628571428571428)","(2.9, 4.0, 3.74)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:07.831353,"(4.6, 9.4, 7.628571428571428)","(2.9, 4.0, 3.7800000000000002)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:09.118461,"(4.6, 9.2, 7.628571428571428)","(2.9, 4.0, 3.7800000000000002)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:10.297173,"(4.6, 9.4, 8.8)","(2.9, 4.0, 3.7800000000000002)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:11.450831,"(4.6, 9.0, 8.8)","(2.9, 4.0, 3.7800000000000002)","(1.95, 99999, 99990)","(14.0, 25.0, 19.25)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:12.616941,"(4.6, 9.4, 8.620000000000001)","(2.9, 4.0, 3.7800000000000002)","(1.95, 99999, 99990)","(14.0, 25.0, 21.25)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:13.804577,"(4.6, 9.0, 8.63076923076923)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 29.0, 21.25)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:14.891701,"(4.6, 9.0, 8.63076923076923)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 29.0, 21.25)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:16.028195,"(4.6, 9.0, 8.63076923076923)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 29.0, 20.75)","(81.0, 210.0, 120.0)","(17.0, 36.0, 23.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:17.171287,"(4.6, 9.0, 8.266666666666666)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 28.0, 20.75)","(81.0, 210.0, 120.0)","(17.0, 34.0, 31.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 81.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:18.412310,"(4.6, 9.0, 8.266666666666666)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 28.0, 19.3)","(81.0, 210.0, 165.0)","(17.0, 34.0, 29.428571428571427)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:19.617518,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 28.0, 22.5)","(81.0, 210.0, 165.0)","(17.0, 34.0, 30.444444444444443)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:20.814481,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 22.5)","(81.0, 210.0, 165.0)","(17.0, 32.0, 30.444444444444443)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:22.169632,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 22.5)","(81.0, 210.0, 165.0)","(17.0, 32.0, 30.444444444444443)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:23.368915,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 22.5)","(81.0, 210.0, 165.0)","(17.0, 32.0, 30.444444444444443)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:24.822675,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 22.5)","(81.0, 210.0, 165.0)","(17.0, 32.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:26.137783,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 22.5)","(81.0, 210.0, 165.0)","(17.0, 32.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:27.374707,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 20.5)","(81.0, 210.0, 165.0)","(17.0, 32.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:28.613557,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 20.5)","(81.0, 210.0, 165.0)","(17.0, 32.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:29.849765,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 20.5)","(81.0, 210.0, 165.0)","(17.0, 32.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 75.0)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:31.075757,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 27.0, 21.333333333333332)","(81.0, 210.0, 165.0)","(17.0, 32.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 95.0, 83.33333333333333)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:32.154878,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 25.0, 21.333333333333332)","(81.0, 210.0, 165.0)","(17.0, 32.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 120.0, 97.5)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:33.622483,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 25.0, 21.333333333333332)","(81.0, 210.0, 165.0)","(17.0, 32.0, 25.0)","(51.0, 95.0, 83.33333333333333)","(41.0, 130.0, 97.5)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:34.877194,"(4.6, 9.0, 7.666666666666667)","(2.9, 3.75, 3.639473684210526)","(1.95, 99999, 99990)","(14.0, 25.0, 21.333333333333332)","(81.0, 210.0, 165.0)","(17.0, 32.0, 22.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 130.0, 148.66666666666669)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:36.202677,"(4.6, 9.0, 8.63076923076923)","(2.9, 3.75, 3.626470588235294)","(1.95, 99999, 99990)","(14.0, 25.0, 21.333333333333332)","(81.0, 210.0, 165.0)","(17.0, 34.0, 22.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 200.0, 138.4)","(41.0, 90.0, 55.33333333333333)"
06-01-2023 15:29:37.492131,"(4.6, 9.0, 8.63076923076923)","(2.9, 3.7, 3.626470588235294)","(1.95, 99999, 99990)","(14.0, 25.0, 21.333333333333332)","(81.0, 210.0, 165.0)","(17.0, 34.0, 22.666666666666668)","(51.0, 95.0, 83.33333333333333)","(41.0, 200.0, 138.4)","(41.0, 90.0, 55.33333333333333)"
