,River Rouge,Goldstar Randal,Adobe Kid,Lets Party,Know Expense,Opawa Warrior,Opawa Hugo,Goldstar Kenzie
06-01-2023 10:37:21.002468,"(10.0, 24.0, 16.6)","(13.0, 34.0, 18.25)","(8.5, 16.5, 13.114285714285714)","(10.0, 21.0, 13.533333333333333)","(7.5, 13.0, 12.6375)","(3.0, 3.85, 3.73875)","(2.35, 4.6, 3.3195652173913044)","(31.0, 300.0, 179.0909090909091)"
06-01-2023 10:37:22.086579,"(10.0, 24.0, 16.6)","(13.0, 34.0, 18.25)","(8.5, 16.5, 13.114285714285714)","(10.0, 21.0, 13.533333333333333)","(7.5, 13.0, 12.6375)","(3.0, 3.85, 3.73875)","(2.35, 4.6, 3.66)","(31.0, 300.0, 179.0909090909091)"
06-01-2023 10:37:23.111048,"(10.0, 24.0, 16.6)","(13.0, 34.0, 18.25)","(8.5, 8.6, 8.368421052631579)","(10.0, 21.0, 13.533333333333333)","(7.5, 13.0, 12.6375)","(3.0, 3.85, 3.375)","(2.35, 4.6, 2.798125)","(31.0, 300.0, 199.60000000000002)"
06-01-2023 10:37:24.184341,"(10.0, 24.0, 16.6)","(13.0, 34.0, 18.25)","(8.5, 8.6, 11.446753246753246)","(10.0, 21.0, 13.533333333333333)","(7.5, 13.0, 12.17142857142857)","(3.0, 3.85, 3.375)","(2.35, 4.6, 2.798125)","(31.0, 310.0, 148.4)"
06-01-2023 10:37:25.256450,"(10.0, 24.0, 16.6)","(13.0, 34.0, 30.735294117647058)","(8.5, 11.5, 11.446753246753246)","(10.0, 21.0, 13.533333333333333)","(7.5, 13.0, 12.17142857142857)","(3.0, 3.85, 3.7444444444444445)","(2.35, 4.6, 3.121538461538462)","(31.0, 320.0, 239.5625)"
06-01-2023 10:37:26.391593,"(10.0, 24.0, 16.6)","(13.0, 34.0, 30.916666666666664)","(8.5, 12.0, 10.6)","(10.0, 21.0, 17.266666666666666)","(7.5, 13.0, 11.6)","(3.0, 3.85, 3.66)","(2.35, 4.6, 4.0649999999999995)","(31.0, 320.0, 107.0)"
06-01-2023 10:37:27.549831,"(10.0, 24.0, 19.771428571428572)","(13.0, 34.0, 30.916666666666664)","(8.5, 12.0, 11.475)","(10.0, 21.0, 17.266666666666666)","(7.5, 13.0, 12.17142857142857)","(3.0, 3.85, 3.66)","(2.35, 4.5, 3.05)","(31.0, 320.0, 157.71428571428572)"
06-01-2023 10:37:28.737678,"(10.0, 24.0, 19.771428571428572)","(13.0, 34.0, 30.916666666666664)","(8.5, 12.0, 13.6)","(10.0, 21.0, 17.266666666666666)","(7.5, 13.0, 12.17142857142857)","(3.0, 3.85, 3.816666666666667)","(2.35, 4.5, 4.074666666666666)","(31.0, 320.0, 157.71428571428572)"
06-01-2023 10:37:29.949252,"(10.0, 24.0, 15.0)","(13.0, 34.0, 30.916666666666664)","(8.5, 16.5, 15.285714285714285)","(10.0, 21.0, 17.266666666666666)","(7.5, 13.0, 12.17142857142857)","(3.0, 3.85, 3.816666666666667)","(2.35, 4.5, 3.58)","(31.0, 320.0, 157.71428571428572)"
06-01-2023 10:37:31.173145,"(10.0, 21.0, 12.833333333333334)","(13.0, 34.0, 30.916666666666664)","(8.5, 16.5, 15.285714285714285)","(10.0, 21.0, 17.266666666666666)","(7.5, 13.0, 12.17142857142857)","(3.0, 3.85, 3.816666666666667)","(2.35, 4.4, 4.251875)","(31.0, 320.0, 157.71428571428572)"
06-01-2023 10:37:32.332183,"(10.0, 20.0, 18.1)","(13.0, 34.0, 30.916666666666664)","(8.5, 16.5, 15.285714285714285)","(10.0, 21.0, 17.266666666666666)","(7.5, 13.0, 12.17142857142857)","(3.0, 3.85, 3.793636363636364)","(2.35, 4.3, 3.8)","(31.0, 320.0, 157.71428571428572)"
06-01-2023 10:37:33.460723,"(10.0, 20.0, 15.25)","(13.0, 34.0, 30.916666666666664)","(8.5, 16.5, 13.333333333333332)","(10.0, 21.0, 13.32)","(7.5, 13.0, 12.17142857142857)","(3.0, 3.85, 3.243333333333333)","(2.35, 4.3, 3.8)","(31.0, 320.0, 157.71428571428572)"
06-01-2023 10:37:34.507296,"(10.0, 20.0, 15.25)","(13.0, 34.0, 30.916666666666664)","(8.5, 16.0, 13.333333333333332)","(10.0, 23.0, 10.742857142857144)","(7.5, 13.0, 12.3)","(3.0, 3.85, 3.243333333333333)","(2.35, 4.3, 3.1755725190839694)","(31.0, 320.0, 157.71428571428572)"
06-01-2023 10:37:35.559774,"(10.0, 20.0, 15.25)","(13.0, 34.0, 30.916666666666664)","(8.5, 16.0, 12.363636363636363)","(10.0, 23.0, 10.742857142857144)","(7.5, 13.0, 12.3)","(3.0, 3.85, 3.243333333333333)","(2.35, 4.0, 3.896511627906977)","(31.0, 320.0, 157.71428571428572)"
06-01-2023 10:37:36.575746,"(10.0, 20.0, 15.25)","(13.0, 34.0, 30.916666666666664)","(8.5, 16.0, 12.363636363636363)","(10.0, 23.0, 10.742857142857144)","(7.5, 13.0, 12.3)","(3.0, 3.85, 3.243333333333333)","(2.35, 3.95, 3.3979166666666667)","(31.0, 320.0, 249.0)"
06-01-2023 10:37:37.557985,"(10.0, 20.0, 15.25)","(13.0, 38.0, 34.25)","(8.5, 16.0, 12.363636363636363)","(10.0, 23.0, 10.742857142857144)","(7.5, 13.0, 12.3)","(3.0, 3.85, 3.668)","(2.35, 3.85, 3.5822222222222218)","(31.0, 320.0, 249.0)"
06-01-2023 10:37:38.637705,"(10.0, 20.0, 15.25)","(13.0, 38.0, 34.25)","(8.5, 16.0, 12.363636363636363)","(10.0, 23.0, 13.61111111111111)","(7.5, 13.0, 12.3)","(3.0, 3.85, 3.668)","(2.35, 3.8, 2.991315789473684)","(31.0, 320.0, 249.0)"
06-01-2023 10:37:39.672044,"(10.0, 15.0, 11.142857142857142)","(13.0, 38.0, 34.25)","(8.5, 16.0, 13.333333333333332)","(10.0, 23.0, 13.441176470588236)","(7.5, 13.0, 10.146153846153847)","(3.0, 3.85, 3.264)","(2.35, 3.75, 3.128)","(31.0, 320.0, 249.0)"
06-01-2023 10:37:40.699180,"(10.0, 15.0, 11.142857142857142)","(13.0, 38.0, 34.25)","(8.5, 16.0, 13.333333333333332)","(10.0, 23.0, 13.441176470588236)","(7.5, 12.5, 10.146153846153847)","(2.9, 3.75, 3.615555555555556)","(2.35, 3.7, 2.956578947368421)","(41.0, 320.0, 263.2)"
06-01-2023 10:37:41.745383,"(10.0, 20.0, 15.25)","(13.0, 38.0, 34.25)","(8.5, 16.0, 13.333333333333332)","(10.0, 23.0, 11.392857142857142)","(7.5, 12.5, 10.146153846153847)","(2.9, 3.7, 3.615555555555556)","(2.35, 3.65, 3.4222222222222225)","(41.0, 320.0, 263.2)"
06-01-2023 10:37:42.879887,"(10.0, 20.0, 15.25)","(13.0, 38.0, 34.25)","(8.5, 16.0, 13.333333333333332)","(10.0, 23.0, 13.625)","(7.5, 12.5, 10.146153846153847)","(2.9, 3.7, 3.09875)","(2.35, 3.6, 3.4222222222222225)","(41.0, 320.0, 263.2)"
06-01-2023 10:37:43.951432,"(10.0, 20.0, 15.25)","(13.0, 38.0, 34.25)","(8.5, 16.0, 14.5)","(10.0, 23.0, 13.625)","(7.5, 12.5, 10.146153846153847)","(2.9, 3.7, 3.09875)","(2.35, 3.6, 3.4222222222222225)","(41.0, 320.0, 263.2)"
06-01-2023 10:37:45.033113,"(10.0, 20.0, 15.25)","(13.0, 38.0, 34.25)","(8.5, 16.0, 14.5)","(10.0, 23.0, 13.625)","(7.5, 12.5, 10.146153846153847)","(2.9, 3.7, 3.3946031746031746)","(2.35, 3.6, 3.4222222222222225)","(41.0, 320.0, 263.2)"
06-01-2023 10:37:46.111284,"(10.0, 20.0, 15.25)","(13.0, 38.0, 34.25)","(8.5, 16.0, 14.5)","(10.0, 23.0, 13.625)","(7.5, 12.5, 10.146153846153847)","(2.9, 3.7, 3.3946031746031746)","(2.35, 3.6, 3.4222222222222225)","(41.0, 320.0, 183.0)"
06-01-2023 10:37:47.166773,"(10.0, 20.0, 16.833333333333332)","(13.0, 38.0, 34.25)","(8.5, 16.0, 14.5)","(10.0, 22.0, 14.333333333333334)","(7.5, 12.5, 10.146153846153847)","(2.9, 3.7, 3.3946031746031746)","(2.35, 3.6, 3.4222222222222225)","(41.0, 330.0, 183.0)"
06-01-2023 10:37:48.228177,"(10.0, 20.0, 16.833333333333332)","(13.0, 38.0, 35.35294117647059)","(8.5, 16.0, 14.5)","(10.0, 21.0, 11.55)","(7.5, 12.5, 10.146153846153847)","(2.9, 3.7, 3.1705882352941175)","(2.35, 3.55, 3.076315789473684)","(41.0, 340.0, 188.0)"
06-01-2023 10:37:49.246626,"(10.0, 20.0, 16.833333333333332)","(13.0, 38.0, 35.35294117647059)","(8.5, 16.0, 14.5)","(10.0, 21.0, 11.55)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.026923076923077)","(2.35, 3.55, 3.4125)","(41.0, 340.0, 188.0)"
06-01-2023 10:37:50.302815,"(10.0, 20.0, 16.833333333333332)","(13.0, 38.0, 35.35294117647059)","(8.5, 16.0, 14.5)","(10.0, 21.0, 11.55)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.026923076923077)","(2.35, 3.5, 3.344444444444444)","(41.0, 340.0, 188.0)"
06-01-2023 10:37:51.362035,"(10.0, 20.0, 16.833333333333332)","(13.0, 38.0, 35.35294117647059)","(8.5, 15.5, 13.735294117647058)","(10.0, 21.0, 11.55)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.026923076923077)","(2.35, 3.5, 3.344444444444444)","(41.0, 340.0, 188.0)"
06-01-2023 10:37:52.415774,"(10.0, 20.0, 16.833333333333332)","(13.0, 38.0, 35.35294117647059)","(8.5, 15.5, 11.32857142857143)","(10.0, 21.0, 11.55)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.2731707317073173)","(2.35, 3.5, 2.8203125)","(41.0, 340.0, 188.0)"
06-01-2023 10:37:53.513778,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 34.84210526315789)","(8.5, 15.5, 11.32857142857143)","(10.0, 21.0, 11.55)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.2731707317073173)","(2.35, 3.45, 3.0999999999999996)","(41.0, 340.0, 188.0)"
06-01-2023 10:37:54.601774,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 34.84210526315789)","(8.5, 15.5, 11.32857142857143)","(10.0, 21.0, 11.55)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.2731707317073173)","(2.35, 3.4, 3.05)","(41.0, 340.0, 193.0)"
06-01-2023 10:37:55.675821,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 34.84210526315789)","(8.5, 15.5, 11.32857142857143)","(10.0, 21.0, 11.55)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.2731707317073173)","(2.35, 3.3, 2.8416666666666663)","(41.0, 350.0, 193.0)"
06-01-2023 10:37:56.794644,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 35.1)","(8.5, 15.5, 11.32857142857143)","(10.0, 21.0, 11.55)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.4098214285714286)","(2.35, 3.3, 2.8562499999999997)","(41.0, 350.0, 211.33333333333331)"
06-01-2023 10:37:57.955941,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 15.5, 11.32857142857143)","(10.0, 21.0, 15.25)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.5945945945945947)","(2.35, 3.25, 2.8562499999999997)","(41.0, 350.0, 211.33333333333331)"
06-01-2023 10:37:59.064508,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 15.5, 11.32857142857143)","(10.0, 20.0, 13.666666666666666)","(7.5, 12.5, 9.827272727272728)","(2.9, 3.7, 3.5945945945945947)","(2.35, 3.25, 2.812162162162162)","(41.0, 350.0, 211.33333333333331)"
06-01-2023 10:38:00.204606,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.0, 15.5, 13.18)","(10.0, 20.0, 13.666666666666666)","(7.5, 12.5, 9.827272727272728)","(3.0, 3.7, 3.5945945945945947)","(2.4, 3.25, 2.812162162162162)","(41.0, 350.0, 211.33333333333331)"
06-01-2023 10:38:01.312408,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.0, 16.5, 11.3125)","(10.0, 20.0, 13.666666666666666)","(7.5, 12.5, 8.642857142857142)","(3.0, 3.7, 3.4230769230769234)","(2.4, 3.25, 2.844444444444444)","(41.0, 350.0, 211.33333333333331)"
06-01-2023 10:38:02.403981,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 11.125)","(10.0, 20.0, 13.666666666666666)","(7.5, 12.5, 8.666666666666666)","(3.0, 3.7, 3.4230769230769234)","(2.4, 3.2, 2.844444444444444)","(41.0, 350.0, 298.0)"
06-01-2023 10:38:03.511939,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 11.125)","(10.0, 20.0, 13.666666666666666)","(7.5, 12.0, 9.625)","(3.0, 3.7, 3.73)","(2.4, 3.2, 2.844444444444444)","(41.0, 350.0, 216.88888888888889)"
06-01-2023 10:38:04.574276,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 9.333333333333334)","(10.0, 20.0, 13.666666666666666)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.925)","(2.4, 3.2, 2.8583333333333334)","(41.0, 360.0, 216.88888888888889)"
06-01-2023 10:38:05.615537,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 9.333333333333334)","(10.0, 20.0, 13.666666666666666)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.4000000000000004)","(2.4, 3.15, 2.8583333333333334)","(41.0, 360.0, 216.88888888888889)"
06-01-2023 10:38:06.655099,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 9.333333333333334)","(10.0, 20.0, 13.666666666666666)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.4000000000000004)","(2.4, 3.15, 2.8583333333333334)","(41.0, 360.0, 216.88888888888889)"
06-01-2023 10:38:07.920824,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 12.454545454545453)","(10.0, 20.0, 17.625)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.4000000000000004)","(2.4, 3.15, 2.8428571428571425)","(41.0, 360.0, 104.0)"
06-01-2023 10:38:09.166745,"(10.0, 20.0, 16.833333333333332)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 12.1)","(10.0, 20.0, 15.5)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.4000000000000004)","(2.4, 3.1, 2.8078125)","(41.0, 360.0, 146.66666666666669)"
06-01-2023 10:38:10.466040,"(10.0, 20.0, 18.2)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 13.075)","(10.0, 20.0, 15.5)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.4000000000000004)","(2.4, 3.05, 2.8075757575757576)","(41.0, 360.0, 146.66666666666669)"
06-01-2023 10:38:11.618662,"(10.0, 20.0, 18.875)","(13.0, 40.0, 26.285714285714285)","(8.5, 16.0, 13.075)","(10.0, 20.0, 15.5)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.9294117647058826)","(2.4, 3.05, 2.8075757575757576)","(41.0, 360.0, 146.66666666666669)"
06-01-2023 10:38:12.871641,"(10.0, 20.0, 18.875)","(13.0, 40.0, 28.0)","(8.5, 16.0, 13.075)","(10.0, 20.0, 15.5)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.9294117647058826)","(2.4, 3.05, 2.833333333333333)","(41.0, 360.0, 104.0)"
06-01-2023 10:38:14.065921,"(10.0, 20.0, 18.875)","(13.0, 40.0, 28.0)","(8.5, 16.0, 13.075)","(10.0, 20.0, 15.5)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.775)","(2.4, 3.0, 2.808)","(41.0, 360.0, 104.0)"
06-01-2023 10:38:15.183520,"(10.0, 20.0, 18.416666666666664)","(13.0, 40.0, 28.0)","(8.5, 16.0, 13.075)","(10.0, 20.0, 12.384615384615385)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.7954545454545454)","(2.4, 3.0, 2.805625)","(41.0, 360.0, 104.0)"
06-01-2023 10:38:16.261262,"(10.0, 20.0, 18.416666666666664)","(13.0, 40.0, 28.0)","(8.5, 16.0, 13.075)","(10.0, 20.0, 12.384615384615385)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.0, 3.947674418604651)","(2.4, 2.98, 2.805454545454545)","(41.0, 360.0, 106.0)"
06-01-2023 10:38:17.327365,"(10.0, 20.0, 18.416666666666664)","(13.0, 40.0, 28.0)","(8.5, 16.0, 13.075)","(10.0, 20.0, 12.636363636363637)","(7.5, 12.0, 9.166666666666666)","(3.0, 4.0, 2.892857142857143)","(2.4, 2.98, 2.805625)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:18.428535,"(10.0, 20.0, 19.049999999999997)","(13.0, 40.0, 28.0)","(8.5, 16.0, 14.1)","(10.0, 20.0, 13.454545454545455)","(7.5, 12.0, 9.88888888888889)","(3.0, 2.98, 2.892857142857143)","(2.4, 2.98, 2.805625)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:19.504304,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 31.0)","(8.5, 16.0, 14.636363636363637)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 2.98, 2.9009302325581396)","(2.4, 2.98, 2.8145454545454545)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:20.540650,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 31.0)","(8.5, 16.0, 14.636363636363637)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 2.98, 2.92)","(2.4, 2.96, 2.8145454545454545)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:21.526492,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 31.0)","(8.5, 16.0, 14.636363636363637)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 2.98, 3.865384615384615)","(2.4, 2.96, 2.8145454545454545)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:22.598218,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 31.0)","(8.5, 16.0, 10.600000000000001)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 4.1, 3.315625)","(2.4, 2.96, 2.8145454545454545)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:23.662156,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 31.0)","(8.5, 16.0, 10.600000000000001)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.85, 3.291176470588235)","(2.4, 2.96, 2.8077777777777775)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:24.811375,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.600000000000001)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.85, 3.64375)","(2.4, 2.94, 2.8077777777777775)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:25.948309,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.600000000000001)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.75, 3.561111111111111)","(2.4, 2.94, 2.818181818181818)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:27.072421,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.600000000000001)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.75, 3.561111111111111)","(2.4, 3.0, 2.818181818181818)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:28.227030,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.600000000000001)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.75, 3.561111111111111)","(2.4, 3.0, 2.818181818181818)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:29.377533,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.0)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.75, 3.522222222222222)","(2.4, 3.0, 2.818181818181818)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:30.498173,"(10.0, 20.0, 18.944444444444443)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.0)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.7, 3.6192307692307697)","(2.4, 3.0, 2.4502970297029703)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:31.761884,"(10.0, 20.0, 15.75)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.0)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.7, 3.6192307692307697)","(2.4, 2.52, 2.4523809523809526)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:32.845904,"(10.0, 20.0, 17.166666666666668)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.0)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.7, 3.552)","(2.4, 2.52, 2.4523809523809526)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:34.022917,"(10.0, 20.0, 17.166666666666668)","(13.0, 40.0, 29.333333333333332)","(8.5, 16.0, 10.0)","(10.0, 20.0, 12.444444444444445)","(7.5, 12.0, 9.88888888888889)","(3.0, 3.6, 3.552)","(2.4, 2.52, 2.4523809523809526)","(41.0, 370.0, 106.0)"
06-01-2023 10:38:35.347081,"(10.0, 20.0, 17.166666666666668)","(13.0, 40.0, 31.0)","(8.5, 16.0, 12.82857142857143)","(10.0, 20.0, 13.818181818181818)","(7.5, 12.0, 9.0)","(3.0, 3.6, 3.03)","(2.4, 2.52, 2.546666666666667)","(41.0, 370.0, 150.0)"
06-01-2023 10:38:36.564780,"(10.0, 20.0, 13.6)","(13.0, 40.0, 25.9)","(8.5, 16.0, 12.3)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.55, 3.35)","(2.4, 2.64, 2.5742857142857143)","(41.0, 370.0, 280.0)"
06-01-2023 10:38:37.845977,"(10.0, 20.0, 13.6)","(13.0, 40.0, 25.9)","(8.5, 16.0, 12.3)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 3.3)","(2.4, 2.66, 2.8536585365853657)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:38.971273,"(10.0, 20.0, 13.6)","(13.0, 40.0, 25.9)","(8.5, 16.0, 12.3)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 3.3)","(2.4, 3.0, 2.5538461538461537)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:40.166171,"(10.0, 20.0, 13.6)","(13.0, 40.0, 35.94117647058823)","(8.5, 16.0, 10.45)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 3.3)","(2.4, 3.0, 2.5538461538461537)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:41.274202,"(10.0, 20.0, 13.6)","(13.0, 40.0, 35.94117647058823)","(8.5, 16.0, 10.45)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 3.3)","(2.4, 3.0, 2.5538461538461537)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:42.449039,"(10.0, 20.0, 13.6)","(13.0, 40.0, 35.94117647058823)","(8.5, 16.0, 10.45)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 2.9545454545454546)","(2.4, 3.0, 2.5538461538461537)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:43.592663,"(10.0, 20.0, 13.6)","(13.0, 40.0, 33.94736842105263)","(8.5, 16.0, 10.45)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 2.9545454545454546)","(2.4, 3.0, 2.5538461538461537)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:44.654248,"(10.0, 20.0, 13.6)","(13.0, 40.0, 33.94736842105263)","(8.5, 15.0, 12.257142857142856)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 3.0478260869565217)","(2.4, 3.0, 2.466153846153846)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:45.716696,"(10.0, 20.0, 14.666666666666666)","(13.0, 40.0, 33.94736842105263)","(8.5, 15.0, 12.6)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 3.0478260869565217)","(2.4, 2.62, 2.466153846153846)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:46.744645,"(10.0, 20.0, 14.666666666666666)","(13.0, 40.0, 33.94736842105263)","(8.5, 15.0, 12.6)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 3.0478260869565217)","(2.4, 2.62, 2.466153846153846)","(41.0, 360.0, 280.0)"
06-01-2023 10:38:47.792777,"(10.0, 20.0, 14.666666666666666)","(13.0, 40.0, 33.94736842105263)","(8.5, 15.0, 12.6)","(10.0, 20.0, 13.625)","(7.5, 12.0, 8.914285714285715)","(3.0, 3.5, 3.0478260869565217)","(2.4, 2.62, 2.4699999999999998)","(41.0, 360.0, 201.0)"
06-01-2023 10:38:48.898045,"(10.0, 20.0, 14.0)","(13.0, 38.0, 31.166666666666664)","(8.5, 15.0, 11.280000000000001)","(10.0, 20.0, 18.5)","(7.5, 12.0, 9.95)","(3.0, 3.5, 3.225)","(2.4, 2.62, 2.546666666666667)","(41.0, 360.0, 148.0)"
06-01-2023 10:38:49.977994,"(10.0, 20.0, 14.0)","(13.0, 38.0, 31.166666666666664)","(8.5, 15.0, 10.0)","(10.0, 19.5, 18.5)","(7.5, 11.5, 9.95)","(3.0, 3.45, 3.225)","(2.4, 2.6, 2.536)","(41.0, 360.0, 148.0)"
06-01-2023 10:38:51.145515,"(10.0, 20.0, 14.0)","(13.0, 38.0, 31.166666666666664)","(8.5, 14.5, 11.08)","(10.0, 19.5, 18.166666666666664)","(7.5, 11.5, 9.85)","(3.0, 3.45, 3.068888888888889)","(2.4, 2.68, 2.515)","(41.0, 360.0, 201.0)"
06-01-2023 10:38:52.265879,"(10.0, 20.0, 18.22222222222222)","(13.0, 38.0, 31.166666666666664)","(8.5, 14.5, 11.08)","(10.0, 19.5, 18.166666666666664)","(7.5, 11.5, 8.59090909090909)","(3.0, 3.45, 3.048)","(2.4, 2.68, 2.6645714285714286)","(41.0, 360.0, 201.0)"
