,Ima Aussie Artist,Dream Control,Hooah,Mister Kopa,Our Sandy Shore,Wandering Girl,Torrevean Pinky,Bonnie Pauline,Telkem Jay
209,"[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 47, 404671), 7.5, 11.5]"
210,"[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 48, 635401), 7.5, 11.5]"
211,"[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 49, 853850), 7.5, 11.5]"
212,"[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 51, 57047), 7.5, 11.5]"
213,"[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 52, 266490), 7.5, 11.5]"
214,"[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 53, 503505), 7.5, 11.5]"
215,"[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 54, 734167), 7.5, 11.5]"
216,"[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 55, 959985), 7.5, 11.5]"
217,"[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 57, 196424), 7.5, 11.5]"
218,"[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 1.9, 2.68]","[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 58, 409033), 7.5, 11.5]"
219,"[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 1.9, 2.8]","[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 17, 59, 636336), 7.5, 11.5]"
220,"[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 1.9, 2.8]","[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 0, 864976), 7.5, 11.5]"
221,"[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 1.9, 2.8]","[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 2, 82113), 7.5, 11.5]"
222,"[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 1.9, 2.8]","[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 3, 294407), 7.5, 11.5]"
223,"[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 1.9, 2.8]","[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 4, 516298), 7.5, 11.5]"
224,"[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 5, 749099), 7.5, 11.5]"
225,"[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 6, 978157), 7.5, 11.5]"
226,"[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 8, 209129), 7.5, 11.5]"
227,"[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 9, 444732), 7.5, 11.5]"
228,"[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 10, 667865), 7.5, 11.5]"
229,"[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 11, 888165), 7.5, 11.5]"
230,"[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 13, 96950), 7.5, 11.5]"
231,"[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 14, 330020), 7.5, 11.5]"
232,"[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 15, 549703), 7.5, 11.5]"
233,"[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 16, 776757), 7.5, 11.5]"
234,"[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 17, 991452), 7.5, 11.5]"
235,"[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 19, 196752), 7.5, 11.5]"
236,"[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 20, 450271), 7.5, 11.5]"
237,"[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 21, 689245), 7.5, 11.5]"
238,"[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 22, 934448), 7.5, 11.5]"
239,"[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 24, 177070), 7.5, 11.5]"
240,"[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 25, 399414), 7.5, 11.5]"
241,"[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 26, 628555), 7.5, 11.5]"
242,"[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 27, 869701), 7.5, 11.5]"
243,"[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 29, 92388), 7.5, 11.5]"
244,"[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 1.9, 2.78]","[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 17.0, 34.0]","[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 9.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 6.5, 10.5]","[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 15, 18, 30, 312299), 7.5, 11.5]"
