,Somebodys Girl,Wongalea Meg,Glenrock,Jilliby Jive,Sarah Jo,Ideal Heaven,Full Of Wisdom,Freskos Art,Miss Hermes,Zoshady
09-01-2023 13:07:16.417400,"(11.0, 25.0, 23.2)","(17.0, 36.0, 29.333333333333332)","(51.0, 220.0, 190.0)","(11.0, 16.5, 13.833333333333334)","(21.0, 60.0, 55.0)","(6.0, 8.0, 7.88)","(21.0, 99999, 99990)","(1.75, 1.98, 1.98231884057971)","(5.0, 7.2, 7.121739130434783)","(81.0, 200.0, 165.71428571428572)"
09-01-2023 13:07:17.742122,"(11.0, 25.0, 23.2)","(17.0, 36.0, 29.333333333333332)","(51.0, 220.0, 190.0)","(11.0, 15.5, 13.833333333333334)","(21.0, 60.0, 55.0)","(6.0, 8.0, 7.88)","(21.0, 99999, 99990)","(1.75, 2.02, 1.98231884057971)","(5.0, 7.2, 7.121739130434783)","(81.0, 200.0, 165.71428571428572)"
09-01-2023 13:07:19.079501,"(11.0, 25.0, 23.2)","(17.0, 36.0, 29.333333333333332)","(51.0, 220.0, 190.0)","(11.0, 15.5, 14.0)","(21.0, 65.0, 57.25)","(6.0, 8.0, 7.88)","(21.0, 99999, 99990)","(1.75, 2.0, 1.987)","(5.0, 7.2, 7.121739130434783)","(81.0, 200.0, 165.71428571428572)"
09-01-2023 13:07:20.472925,"(11.0, 25.0, 23.2)","(17.0, 36.0, 32.0)","(51.0, 200.0, 116.66666666666666)","(11.0, 15.5, 14.0)","(21.0, 60.0, 52.0)","(6.0, 8.0, 7.88)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9945454545454546)","(5.0, 7.2, 7.05)","(81.0, 200.0, 167.14285714285714)"
09-01-2023 13:07:21.839748,"(11.0, 25.0, 23.2)","(17.0, 36.0, 32.0)","(51.0, 200.0, 116.66666666666666)","(11.0, 15.5, 13.65)","(21.0, 60.0, 53.0)","(6.0, 8.4, 8.066666666666666)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9972727272727273)","(5.0, 7.2, 7.05)","(81.0, 200.0, 167.14285714285714)"
09-01-2023 13:07:23.186025,"(11.0, 25.0, 23.2)","(17.0, 34.0, 28.4)","(51.0, 190.0, 113.33333333333334)","(11.0, 15.0, 13.875)","(21.0, 70.0, 60.285714285714285)","(6.0, 8.2, 7.7555555555555555)","(21.0, 99999, 99990)","(1.75, 2.02, 1.9823255813953489)","(5.0, 7.2, 7.05)","(81.0, 200.0, 167.14285714285714)"
09-01-2023 13:07:24.493931,"(11.0, 25.0, 23.2)","(17.0, 34.0, 30.0)","(51.0, 180.0, 110.0)","(11.0, 15.0, 13.875)","(21.0, 70.0, 60.285714285714285)","(6.0, 8.2, 7.7555555555555555)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9883333333333333)","(5.0, 7.2, 7.05)","(81.0, 200.0, 167.14285714285714)"
09-01-2023 13:07:25.757254,"(11.0, 25.0, 23.5)","(17.0, 34.0, 30.0)","(51.0, 180.0, 110.0)","(11.0, 15.0, 14.333333333333334)","(21.0, 70.0, 60.285714285714285)","(6.0, 8.2, 7.580952380952381)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9866666666666666)","(5.0, 7.2, 6.845454545454546)","(81.0, 200.0, 167.14285714285714)"
09-01-2023 13:07:26.998634,"(11.0, 25.0, 23.5)","(17.0, 34.0, 30.0)","(51.0, 170.0, 106.66666666666667)","(11.0, 16.0, 14.333333333333334)","(21.0, 70.0, 60.285714285714285)","(6.0, 8.2, 7.580952380952381)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9866666666666666)","(5.0, 7.0, 6.845454545454546)","(81.0, 200.0, 167.14285714285714)"
09-01-2023 13:07:28.234049,"(11.0, 25.0, 23.5)","(17.0, 34.0, 30.0)","(51.0, 170.0, 106.66666666666667)","(11.0, 16.0, 15.375)","(21.0, 70.0, 60.285714285714285)","(6.0, 8.2, 7.580952380952381)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9904545454545455)","(5.0, 6.8, 6.264)","(81.0, 200.0, 183.57142857142856)"
09-01-2023 13:07:29.472645,"(11.0, 25.0, 23.5)","(17.0, 34.0, 30.0)","(51.0, 170.0, 106.66666666666667)","(11.0, 14.0, 13.59375)","(21.0, 70.0, 60.285714285714285)","(6.0, 8.2, 7.72)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9889473684210526)","(5.0, 6.4, 6.2372093023255815)","(81.0, 200.0, 183.57142857142856)"
09-01-2023 13:07:30.748159,"(11.0, 25.0, 23.5)","(17.0, 34.0, 30.0)","(51.0, 170.0, 106.66666666666667)","(11.0, 14.0, 13.59375)","(21.0, 70.0, 60.285714285714285)","(6.0, 8.2, 7.72)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9793749999999999)","(5.0, 6.4, 6.2372093023255815)","(81.0, 200.0, 183.57142857142856)"
09-01-2023 13:07:31.937776,"(11.0, 25.0, 23.5)","(17.0, 34.0, 30.0)","(51.0, 170.0, 106.66666666666667)","(11.0, 14.0, 13.59375)","(21.0, 70.0, 60.285714285714285)","(6.0, 8.2, 7.945454545454545)","(21.0, 99999, 99990)","(1.75, 2.02, 1.9754545454545454)","(5.0, 6.4, 6.081818181818182)","(81.0, 200.0, 183.57142857142856)"
09-01-2023 13:07:33.195452,"(11.0, 25.0, 23.5)","(17.0, 34.0, 39.14285714285714)","(51.0, 170.0, 150.0)","(11.0, 14.0, 13.59375)","(21.0, 70.0, 56.4)","(6.0, 8.4, 7.8999999999999995)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9857142857142858)","(5.0, 6.4, 6.081818181818182)","(81.0, 200.0, 177.0)"
09-01-2023 13:07:34.476101,"(11.0, 25.0, 23.5)","(17.0, 44.0, 39.14285714285714)","(51.0, 170.0, 150.0)","(11.0, 14.0, 13.59375)","(21.0, 70.0, 58.0)","(6.0, 8.2, 7.8999999999999995)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9857142857142858)","(5.0, 6.4, 6.058536585365854)","(81.0, 200.0, 130.0)"
09-01-2023 13:07:35.832859,"(11.0, 25.0, 23.5)","(17.0, 40.0, 36.285714285714285)","(51.0, 170.0, 198.0)","(11.0, 14.0, 13.59375)","(21.0, 70.0, 58.75)","(6.0, 8.2, 7.733333333333333)","(21.0, 99999, 99990)","(1.75, 2.0, 1.996)","(5.0, 6.4, 6.058536585365854)","(81.0, 210.0, 130.0)"
09-01-2023 13:07:37.224468,"(11.0, 25.0, 23.5)","(17.0, 40.0, 34.22222222222222)","(51.0, 230.0, 190.0)","(11.0, 14.0, 13.59375)","(21.0, 65.0, 58.75)","(6.0, 8.4, 7.933333333333333)","(21.0, 99999, 99990)","(1.75, 2.0, 1.9983333333333333)","(5.0, 6.4, 6.081818181818182)","(81.0, 210.0, 130.0)"
09-01-2023 13:07:38.581807,"(11.0, 25.0, 23.5)","(17.0, 36.0, 34.5)","(51.0, 220.0, 190.0)","(11.0, 14.0, 13.59375)","(21.0, 65.0, 58.75)","(6.0, 8.2, 7.933333333333333)","(21.0, 99999, 99990)","(1.75, 2.0, 2.0525925925925925)","(5.0, 6.4, 6.081818181818182)","(81.0, 210.0, 130.0)"
09-01-2023 13:07:39.899878,"(11.0, 25.0, 23.5)","(17.0, 36.0, 32.625)","(51.0, 220.0, 190.0)","(11.0, 14.0, 13.59375)","(21.0, 70.0, 58.75)","(6.0, 8.2, 7.955555555555556)","(21.0, 99999, 99990)","(1.75, 2.06, 1.9855555555555555)","(5.0, 6.4, 6.058536585365854)","(71.0, 210.0, 130.0)"
09-01-2023 13:07:41.248509,"(11.0, 25.0, 23.5)","(17.0, 36.0, 32.666666666666664)","(51.0, 220.0, 190.0)","(11.0, 14.0, 13.59375)","(21.0, 65.0, 58.75)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 1.99, 1.989090909090909)","(5.0, 6.4, 6.058536585365854)","(71.0, 210.0, 130.0)"
09-01-2023 13:07:42.507020,"(11.0, 25.0, 24.25)","(17.0, 34.0, 31.0)","(51.0, 220.0, 190.0)","(11.0, 14.0, 13.535714285714286)","(21.0, 65.0, 61.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 1.99, 1.989090909090909)","(5.0, 6.4, 6.054545454545455)","(71.0, 210.0, 130.0)"
09-01-2023 13:07:43.766294,"(11.0, 25.0, 24.75)","(17.0, 34.0, 31.0)","(51.0, 220.0, 190.0)","(11.0, 14.0, 13.535714285714286)","(21.0, 70.0, 61.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 1.99, 1.989090909090909)","(5.0, 6.4, 6.6)","(71.0, 210.0, 130.0)"
09-01-2023 13:07:44.964966,"(11.0, 28.0, 25.666666666666668)","(17.0, 34.0, 31.0)","(51.0, 220.0, 190.0)","(11.0, 14.0, 13.535714285714286)","(21.0, 70.0, 61.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 1.99, 1.989090909090909)","(5.0, 7.0, 6.514285714285714)","(71.0, 210.0, 105.71428571428571)"
09-01-2023 13:07:46.225013,"(11.0, 28.0, 25.666666666666668)","(17.0, 34.0, 31.0)","(51.0, 220.0, 180.0)","(11.0, 14.0, 13.535714285714286)","(21.0, 70.0, 61.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 1.99, 1.989090909090909)","(5.0, 6.8, 6.49090909090909)","(71.0, 200.0, 123.33333333333334)"
09-01-2023 13:07:47.469883,"(11.0, 28.0, 25.666666666666668)","(17.0, 34.0, 31.0)","(51.0, 210.0, 174.0)","(11.0, 14.0, 13.535714285714286)","(21.0, 70.0, 56.4)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 1.99, 1.989090909090909)","(5.0, 6.6, 6.385714285714285)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:07:48.768036,"(11.0, 28.0, 25.666666666666668)","(17.0, 34.0, 31.0)","(51.0, 200.0, 150.0)","(11.0, 14.0, 13.535714285714286)","(21.0, 70.0, 56.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 1.99, 2.03625)","(5.0, 6.6, 6.449999999999999)","(71.0, 190.0, 135.0)"
09-01-2023 13:07:50.075417,"(11.0, 28.0, 26.4)","(17.0, 34.0, 31.0)","(51.0, 170.0, 125.0)","(11.0, 14.0, 13.076923076923077)","(21.0, 65.0, 56.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.08, 2.03625)","(5.0, 6.6, 6.449999999999999)","(71.0, 190.0, 135.0)"
09-01-2023 13:07:51.466974,"(11.0, 28.0, 26.4)","(17.0, 34.0, 31.0)","(51.0, 170.0, 129.23076923076923)","(11.0, 14.0, 13.076923076923077)","(21.0, 65.0, 56.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.08, 2.03625)","(5.0, 6.6, 6.584615384615384)","(71.0, 190.0, 135.0)"
09-01-2023 13:07:52.851018,"(11.0, 28.0, 26.4)","(17.0, 34.0, 31.0)","(51.0, 160.0, 120.0)","(11.0, 14.0, 13.076923076923077)","(21.0, 65.0, 56.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.08, 2.03625)","(5.0, 6.6, 6.545454545454545)","(71.0, 190.0, 135.0)"
09-01-2023 13:07:54.230004,"(11.0, 28.0, 26.4)","(17.0, 34.0, 31.0)","(51.0, 150.0, 120.0)","(11.0, 14.0, 13.076923076923077)","(21.0, 65.0, 56.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.08, 2.0481818181818183)","(5.0, 6.6, 6.5)","(71.0, 190.0, 135.0)"
09-01-2023 13:07:55.581229,"(11.0, 28.0, 26.4)","(17.0, 34.0, 31.0)","(51.0, 130.0, 112.0)","(11.0, 14.0, 13.076923076923077)","(21.0, 65.0, 56.0)","(6.0, 8.4, 8.019047619047619)","(21.0, 99999, 99990)","(1.75, 2.08, 2.0890909090909093)","(5.0, 6.6, 6.375)","(71.0, 190.0, 135.0)"
09-01-2023 13:07:56.876537,"(11.0, 28.0, 26.4)","(17.0, 34.0, 31.0)","(51.0, 120.0, 112.0)","(11.0, 14.0, 13.076923076923077)","(21.0, 65.0, 56.0)","(6.0, 8.4, 8.019047619047619)","(21.0, 99999, 99990)","(1.75, 2.14, 2.0669565217391304)","(5.0, 6.6, 6.15)","(71.0, 190.0, 135.0)"
09-01-2023 13:07:58.088583,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.46153846153845)","(10.0, 14.0, 13.076923076923077)","(21.0, 65.0, 44.75)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.08, 2.05)","(5.0, 6.6, 6.5)","(71.0, 190.0, 135.0)"
09-01-2023 13:07:59.395227,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 101.81818181818181)","(10.0, 14.0, 13.076923076923077)","(21.0, 65.0, 52.666666666666664)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.08, 2.0669565217391304)","(5.0, 6.6, 6.516)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:00.651398,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 102.5)","(10.0, 14.0, 12.941176470588236)","(21.0, 60.0, 52.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.08, 1.983)","(5.0, 6.6, 6.266666666666667)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:01.854183,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 102.5)","(10.0, 14.0, 12.941176470588236)","(21.0, 60.0, 44.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.06, 1.992972972972973)","(5.0, 6.4, 7.1625000000000005)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:03.071844,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 102.5)","(10.0, 13.5, 13.0)","(21.0, 48.0, 44.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.06, 2.006666666666667)","(5.0, 8.4, 6.615384615384616)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:04.277975,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 102.5)","(10.0, 13.0, 11.8)","(21.0, 48.0, 44.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.06, 2.0236363636363635)","(5.0, 7.8, 6.742857142857143)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:05.541842,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 102.5)","(10.0, 12.5, 13.0)","(21.0, 48.0, 44.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.06, 2.0236363636363635)","(5.0, 7.6, 6.44)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:06.758179,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 102.5)","(10.0, 13.5, 13.0)","(21.0, 48.0, 44.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.06, 1.9824161073825504)","(5.0, 7.4, 6.4)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:08.014405,"(11.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.5, 12.538461538461538)","(21.0, 48.0, 44.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.04, 1.9905882352941175)","(5.0, 7.2, 6.45)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:09.301605,"(11.0, 30.0, 29.5)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.5, 12.23076923076923)","(21.0, 48.0, 44.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.04, 1.9897297297297296)","(5.0, 7.2, 6.6)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:10.657281,"(11.0, 34.0, 31.6)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.0, 12.23076923076923)","(21.0, 48.0, 44.0)","(6.0, 8.4, 7.866666666666666)","(21.0, 99999, 99990)","(1.75, 2.04, 2.0076923076923077)","(5.0, 7.0, 6.4)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:12.040716,"(11.0, 34.0, 31.6)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.0, 12.23076923076923)","(21.0, 48.0, 44.0)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.0076923076923077)","(5.0, 7.0, 6.4)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:13.437346,"(11.0, 34.0, 32.5)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.0, 12.23076923076923)","(21.0, 48.0, 44.0)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.0076923076923077)","(5.0, 7.0, 6.985365853658537)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:14.821098,"(11.0, 34.0, 32.5)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.0, 11.8)","(21.0, 48.0, 44.0)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.0076923076923077)","(5.0, 7.0, 6.933333333333334)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:16.159113,"(11.0, 32.0, 31.0)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 12.5, 12.5)","(21.0, 48.0, 44.0)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.0076923076923077)","(5.0, 7.0, 6.933333333333334)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:17.516752,"(11.0, 32.0, 31.11111111111111)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.0, 12.23076923076923)","(21.0, 48.0, 44.0)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.0076923076923077)","(5.0, 7.0, 6.490909090909091)","(71.0, 190.0, 116.66666666666666)"
09-01-2023 13:08:18.838489,"(11.0, 32.0, 30.857142857142858)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.0, 12.23076923076923)","(21.0, 48.0, 45.6)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.0076923076923077)","(5.0, 6.8, 6.430303030303031)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:20.100578,"(11.0, 32.0, 30.857142857142858)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.0, 12.23076923076923)","(21.0, 48.0, 45.6)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.02)","(5.0, 6.6, 6.430303030303031)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:21.392939,"(11.0, 32.0, 30.857142857142858)","(17.0, 34.0, 31.0)","(51.0, 110.0, 98.75)","(10.0, 13.0, 11.6)","(21.0, 48.0, 45.6)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.019)","(5.0, 6.6, 6.430303030303031)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:22.747498,"(11.0, 32.0, 30.857142857142858)","(17.0, 34.0, 39.45454545454545)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.3)","(21.0, 48.0, 45.6)","(6.0, 8.4, 8.023529411764706)","(21.0, 99999, 99990)","(1.75, 2.04, 2.026)","(5.0, 6.6, 6.430303030303031)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:24.062949,"(11.0, 32.0, 30.857142857142858)","(17.0, 44.0, 39.45454545454545)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.3)","(21.0, 48.0, 45.6)","(6.0, 8.4, 7.92)","(21.0, 99999, 99990)","(1.75, 2.04, 1.9615384615384615)","(5.0, 6.6, 6.4625)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:25.470484,"(11.0, 32.0, 30.857142857142858)","(17.0, 42.0, 40.857142857142854)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.3)","(21.0, 48.0, 45.6)","(6.0, 8.4, 7.92)","(21.0, 99999, 99990)","(1.75, 1.97, 1.9603508771929825)","(5.0, 6.6, 6.285714285714286)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:26.805355,"(12.0, 32.0, 30.857142857142858)","(17.0, 42.0, 40.857142857142854)","(51.0, 110.0, 98.75)","(9.0, 12.5, 11.3)","(21.0, 48.0, 45.6)","(6.0, 8.4, 8.0)","(21.0, 99999, 99990)","(1.75, 1.97, 1.9603508771929825)","(5.5, 6.6, 6.270588235294118)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:28.217335,"(12.0, 32.0, 30.857142857142858)","(17.0, 42.0, 40.857142857142854)","(51.0, 110.0, 98.75)","(9.0, 12.5, 11.456521739130435)","(21.0, 48.0, 45.6)","(6.0, 8.4, 8.0)","(21.0, 99999, 99990)","(1.75, 1.97, 1.9603508771929825)","(5.5, 6.6, 6.270588235294118)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:29.654898,"(12.0, 32.0, 33.375)","(17.0, 44.0, 36.8)","(51.0, 110.0, 98.75)","(9.0, 12.5, 11.3)","(21.0, 48.0, 45.6)","(6.0, 8.4, 8.0)","(21.0, 99999, 99990)","(1.75, 1.97, 1.9603508771929825)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 135.0)"
09-01-2023 13:08:31.105456,"(12.0, 36.0, 31.5)","(17.0, 40.0, 36.8)","(51.0, 110.0, 98.75)","(9.0, 12.5, 11.3)","(21.0, 48.0, 42.0)","(6.0, 8.4, 9.305263157894737)","(21.0, 99999, 99990)","(1.75, 1.97, 1.9603508771929825)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 120.0)"
09-01-2023 13:08:32.468210,"(13.0, 36.0, 32.0)","(18.0, 40.0, 39.5)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.195652173913043)","(21.0, 48.0, 42.0)","(6.0, 10.0, 8.8)","(21.0, 99999, 99990)","(1.75, 1.97, 1.9603508771929825)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 120.0)"
09-01-2023 13:08:33.855071,"(13.0, 36.0, 32.0)","(18.0, 42.0, 39.5)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.3)","(21.0, 48.0, 40.0)","(6.0, 9.4, 8.95)","(21.0, 99999, 99990)","(1.75, 1.97, 1.951868131868132)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 120.0)"
09-01-2023 13:08:35.072303,"(13.0, 36.0, 32.0)","(18.0, 42.0, 38.0)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.3)","(21.0, 46.0, 41.6)","(6.0, 9.2, 8.745454545454544)","(21.0, 99999, 99990)","(1.75, 1.97, 1.9509285714285713)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 120.0)"
09-01-2023 13:08:36.376518,"(13.0, 36.0, 32.0)","(18.0, 40.0, 38.0)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.0)","(21.0, 44.0, 46.22222222222222)","(6.0, 9.2, 8.8)","(21.0, 99999, 99990)","(1.75, 1.96, 1.9509285714285713)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 120.0)"
09-01-2023 13:08:37.704272,"(13.0, 36.0, 32.0)","(18.0, 40.0, 38.0)","(51.0, 110.0, 98.75)","(10.0, 12.5, 10.869565217391305)","(21.0, 48.0, 41.0)","(6.0, 9.0, 8.636363636363637)","(21.0, 99999, 99990)","(1.75, 1.96, 1.9533333333333334)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 148.0)"
09-01-2023 13:08:39.015857,"(13.0, 36.0, 32.0)","(18.0, 40.0, 38.0)","(51.0, 110.0, 98.75)","(10.0, 12.5, 10.921052631578947)","(21.0, 48.0, 41.0)","(6.0, 9.0, 8.733333333333333)","(21.0, 99999, 99990)","(1.75, 1.96, 1.953095238095238)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 155.0)"
09-01-2023 13:08:40.363910,"(13.0, 36.0, 32.0)","(18.0, 40.0, 38.0)","(51.0, 110.0, 98.75)","(10.0, 12.5, 10.921052631578947)","(21.0, 48.0, 41.0)","(6.0, 9.0, 8.733333333333333)","(21.0, 99999, 99990)","(1.75, 1.96, 1.953095238095238)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 155.0)"
09-01-2023 13:08:41.647689,"(13.0, 36.0, 35.333333333333336)","(18.0, 40.0, 38.0)","(51.0, 110.0, 98.75)","(10.0, 12.5, 10.921052631578947)","(21.0, 48.0, 41.0)","(6.0, 9.0, 8.733333333333333)","(21.0, 99999, 99990)","(1.75, 1.96, 1.953095238095238)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 155.0)"
09-01-2023 13:08:43.007572,"(13.0, 36.0, 35.294117647058826)","(18.0, 40.0, 38.0)","(51.0, 110.0, 98.75)","(10.0, 12.5, 10.921052631578947)","(21.0, 48.0, 41.0)","(6.0, 9.0, 8.733333333333333)","(21.0, 99999, 99990)","(1.75, 1.96, 1.953095238095238)","(5.5, 6.6, 6.257142857142857)","(71.0, 190.0, 148.33333333333334)"
09-01-2023 13:08:44.496399,"(13.0, 36.0, 35.142857142857146)","(18.0, 40.0, 38.4)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.0)","(21.0, 48.0, 45.0)","(6.0, 9.0, 8.866666666666667)","(21.0, 99999, 99990)","(1.75, 1.93, 1.9101938610662357)","(5.5, 6.6, 6.257142857142857)","(71.0, 180.0, 127.22222222222223)"
09-01-2023 13:08:45.856850,"(13.0, 36.0, 33.42857142857143)","(18.0, 40.0, 38.4)","(51.0, 110.0, 98.75)","(10.0, 12.5, 11.3)","(21.0, 48.0, 46.5)","(6.0, 9.6, 9.12)","(21.0, 99999, 99990)","(1.75, 1.93, 1.8401465798045604)","(5.5, 6.6, 6.257142857142857)","(71.0, 180.0, 127.22222222222223)"
09-01-2023 13:08:47.220827,"(13.0, 36.0, 33.0)","(18.0, 40.0, 39.4)","(51.0, 110.0, 105.0)","(10.0, 12.5, 11.214285714285714)","(21.0, 48.0, 46.666666666666664)","(6.0, 9.6, 8.963636363636363)","(21.0, 99999, 99990)","(1.75, 1.95, 1.8800000000000001)","(5.5, 6.6, 6.257142857142857)","(71.0, 160.0, 137.0)"
09-01-2023 13:08:48.448135,"(13.0, 36.0, 34.0)","(18.0, 40.0, 39.4)","(51.0, 220.0, 110.0)","(10.0, 12.5, 10.625)","(21.0, 48.0, 46.0)","(6.0, 9.6, 9.0)","(21.0, 99999, 99990)","(1.75, 1.94, 1.8725925925925926)","(5.5, 6.6, 6.257142857142857)","(71.0, 150.0, 115.0)"
