,On The Fence,Just Too Fancy,Kiah Beach,Iron Lad,More Sensation,Malis Gonzales,Saint Bluey
16-12-2022 13:10:10.438837,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 9.95)","(5.5, 10.0, 8.16)","(20.0, 70.0, 32.54545454545455)"
16-12-2022 13:10:11.628168,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 70.0, 32.54545454545455)"
16-12-2022 13:10:12.753435,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 70.0, 32.54545454545455)"
16-12-2022 13:10:13.804597,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 70.0, 32.54545454545455)"
16-12-2022 13:10:14.935286,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 70.0, 32.54545454545455)"
16-12-2022 13:10:16.064048,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 70.0, 32.54545454545455)"
16-12-2022 13:10:17.178762,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 14.18)","(5.5, 10.0, 8.5)","(20.0, 70.0, 31.181818181818183)"
16-12-2022 13:10:18.244287,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 14.18)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:19.347764,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 14.18)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:20.405964,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 14.18)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:21.481713,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:22.654091,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:23.783301,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:24.843394,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(8.0, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:25.924482,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:27.043172,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:28.138816,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:29.287433,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:30.371419,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:31.437239,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:32.458976,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:33.578885,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:34.664809,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:35.689844,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 1.9826086956521738)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:36.723023,"(6.0, 13.0, 8.942857142857143)","(5.5, 9.0, 8.309090909090909)","(1.9, 2.64, 2.0)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:37.765542,"(6.0, 13.0, 9.373333333333333)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9908571428571429)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 12.399999999999999)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:38.875857,"(6.0, 13.0, 9.373333333333333)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9908571428571429)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 9.95)","(5.5, 10.0, 8.5)","(20.0, 65.0, 31.181818181818183)"
16-12-2022 13:10:39.938216,"(6.0, 13.0, 8.2)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9908571428571429)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 14.18)","(5.5, 10.0, 8.5)","(20.0, 65.0, 34.0625)"
16-12-2022 13:10:41.003273,"(6.0, 13.0, 8.2)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9908571428571429)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 14.18)","(5.5, 10.0, 8.5)","(20.0, 60.0, 34.0625)"
16-12-2022 13:10:42.077897,"(6.0, 13.0, 8.2)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9908571428571429)","(14.0, 32.0, 18.07142857142857)","(7.5, 17.0, 14.18)","(5.5, 10.0, 8.5)","(20.0, 60.0, 34.0625)"
16-12-2022 13:10:43.203436,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 19.0)","(7.5, 17.0, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 60.0, 34.0625)"
16-12-2022 13:10:44.348657,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 19.0)","(7.5, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 60.0, 34.0625)"
16-12-2022 13:10:45.470782,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 19.0)","(7.5, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 60.0, 34.0625)"
16-12-2022 13:10:46.498495,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 19.0)","(7.5, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 60.0, 34.0625)"
16-12-2022 13:10:47.779763,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 19.0)","(7.5, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 60.0, 34.0625)"
16-12-2022 13:10:49.019452,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 19.0)","(7.5, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 60.0, 34.0625)"
16-12-2022 13:10:50.282124,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 19.0)","(7.5, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 60.0, 37.8125)"
16-12-2022 13:10:51.572460,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 19.0)","(7.5, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:10:52.657072,"(6.0, 13.0, 8.63076923076923)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(7.5, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:10:53.781122,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:10:54.937940,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:10:56.082396,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:10:57.206887,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:10:58.387556,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:10:59.582599,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:00.720158,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:02.022373,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:03.434517,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:04.720055,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:05.879642,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:07.005888,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:08.341183,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:09.615949,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:10.854768,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:12.032656,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:13.287920,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:14.601183,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:15.786408,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:17.066049,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:18.075253,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:19.196999,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:20.560178,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:21.733220,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:22.876958,"(6.0, 12.5, 11.399999999999999)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 18.35)","(8.0, 17.5, 12.930769230769231)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:24.134238,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 8.8375)","(5.5, 10.0, 6.32)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:25.290449,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 12.45)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:26.599024,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 12.45)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:27.649688,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:28.647367,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:29.746016,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.714285714285715)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:30.872018,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:31.913061,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:32.996753,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:34.221986,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:35.369503,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:36.642968,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:37.876522,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:38.989919,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 8.6625)","(5.5, 10.0, 6.32)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:40.168033,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:41.329635,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:42.446703,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:43.483092,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:44.523071,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:45.476653,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:46.435952,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:47.543852,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.0125)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:48.644500,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 13.778947368421052)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:49.662282,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 13.778947368421052)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:50.729055,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.1875)","(5.5, 10.0, 8.5)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:51.805761,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.1875)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:52.774063,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.1875)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:53.795855,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.1875)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
16-12-2022 13:11:54.857721,"(6.0, 12.5, 10.333333333333332)","(5.5, 9.0, 6.885714285714286)","(1.9, 2.64, 1.9817142857142858)","(14.0, 32.0, 15.375)","(8.0, 17.5, 9.1875)","(5.5, 10.0, 7.066666666666666)","(20.0, 70.0, 37.8125)"
