,Shonas Fury,Blue Bathers,Prince Danube,Last Date,Double Tara,Step Up
06-01-2023 11:08:51.517839,"(4.4, 5.8, 5.047058823529412)","(1.85, 1.93, 1.8876923076923078)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.09375)"
06-01-2023 11:08:52.578850,"(4.4, 5.8, 5.047058823529412)","(1.85, 1.93, 1.8876923076923078)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.0)"
06-01-2023 11:08:53.622962,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.906086956521739)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.0)"
06-01-2023 11:08:54.752738,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9181818181818182)","(11.0, 22.0, 18.733333333333334)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.0)"
06-01-2023 11:08:55.892049,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.906086956521739)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:08:57.072266,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.906086956521739)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:08:58.196296,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.906086956521739)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:08:59.317435,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.906086956521739)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:00.454565,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.906086956521739)","(11.0, 22.0, 19.714285714285715)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:01.493007,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.906086956521739)","(11.0, 22.0, 19.714285714285715)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:02.556016,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.9181818181818182)","(11.0, 22.0, 18.705882352941178)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:03.659309,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.9181818181818182)","(11.0, 22.0, 18.705882352941178)","(5.0, 9.6, 9.538461538461538)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:04.747470,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.9181818181818182)","(11.0, 22.0, 18.705882352941178)","(5.0, 9.6, 8.971428571428572)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:05.906328,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.9092307692307693)","(11.0, 22.0, 18.705882352941178)","(5.0, 9.0, 8.971428571428572)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:07.183576,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.9092307692307693)","(11.0, 22.0, 18.705882352941178)","(5.0, 9.0, 8.971428571428572)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:08.397827,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.9092307692307693)","(11.0, 22.0, 18.705882352941178)","(5.0, 9.0, 8.971428571428572)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:09.956132,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.9092307692307693)","(11.0, 22.0, 18.705882352941178)","(5.0, 9.0, 8.971428571428572)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:11.158996,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.9092307692307693)","(11.0, 22.0, 18.705882352941178)","(5.0, 9.0, 8.971428571428572)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:12.767247,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.906153846153846)","(11.0, 22.0, 18.733333333333334)","(5.0, 9.0, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:14.086725,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.906153846153846)","(11.0, 22.0, 18.733333333333334)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:15.228590,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.906153846153846)","(11.0, 22.0, 18.733333333333334)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:16.278496,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.906153846153846)","(11.0, 22.0, 19.42105263157895)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:17.361531,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:18.550758,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:19.675830,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:20.718518,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:21.774296,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.353846153846154)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:22.921643,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.906153846153846)","(11.0, 22.0, 18.733333333333334)","(5.0, 9.4, 9.353846153846154)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:23.996409,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.94, 1.906153846153846)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.353846153846154)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:25.087861,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.353846153846154)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:26.114964,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.353846153846154)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:27.141953,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.353846153846154)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:28.175699,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.353846153846154)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:29.359642,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9091666666666667)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.166666666666666)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:30.482066,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9091666666666667)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:31.551234,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9091666666666667)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:32.511095,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9091666666666667)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:33.482558,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9091666666666667)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:34.534655,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9091666666666667)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:35.488119,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9091666666666667)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.169230769230769)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:09:36.505407,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.9091666666666667)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.2, 9.353846153846154)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:37.611136,"(4.4, 5.7, 5.053846153846154)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.35)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:38.909503,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.35)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:40.252286,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(11.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.35)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:41.415877,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.35)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:42.543693,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.35)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:43.591271,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:44.685258,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:45.749464,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:46.803603,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.083333333333334)"
06-01-2023 11:09:47.737310,"(4.4, 5.7, 5.04375)","(1.85, 1.93, 1.8942857142857144)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:48.704413,"(4.4, 5.7, 5.04375)","(1.85, 1.97, 1.9692156862745098)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:49.668867,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.02, 2.0149056603773583)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:50.686894,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.9936363636363637)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:51.698534,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.9936363636363637)","(10.0, 22.0, 18.733333333333334)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:52.744662,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.9936363636363637)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:53.681194,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.991860465116279)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:54.596854,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.991860465116279)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.266666666666667)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:55.577759,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.991860465116279)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:56.589682,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.99125)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:57.634357,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.99125)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:58.666249,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.99125)","(10.0, 22.0, 18.733333333333334)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:09:59.647976,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.99125)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:00.678529,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.9905405405405405)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:01.745879,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.9905405405405405)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:02.800509,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.9905405405405405)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:03.752867,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.02, 2.0122857142857145)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:04.716567,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.986388888888889)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:05.915039,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.986388888888889)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:06.944024,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.95)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:08.003905,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.9890625)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:09.116652,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 1.9890625)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:10.363794,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.0, 2.0168421052631578)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:11.588492,"(4.4, 5.7, 5.036842105263158)","(1.85, 2.04, 1.988695652173913)","(10.0, 22.0, 18.733333333333334)","(5.0, 9.4, 9.34)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:12.649279,"(4.4, 5.8, 5.783783783783783)","(1.85, 2.02, 1.988695652173913)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:13.716390,"(4.4, 5.8, 5.7375)","(1.85, 2.02, 1.988695652173913)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:14.733394,"(4.4, 5.8, 5.728571428571429)","(1.85, 2.02, 1.988695652173913)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 25.571428571428573)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:15.710015,"(4.4, 5.8, 5.48695652173913)","(1.85, 2.02, 1.9857142857142858)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:16.653361,"(4.4, 5.8, 5.421052631578947)","(1.85, 2.02, 1.98)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:17.686063,"(4.4, 5.7, 5.4375)","(1.85, 2.02, 1.98)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:18.777548,"(4.4, 5.7, 5.368421052631579)","(1.85, 2.0, 1.9708333333333332)","(10.0, 22.0, 18.733333333333334)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:19.781153,"(4.4, 5.7, 5.368421052631579)","(1.85, 2.0, 1.9626666666666666)","(10.0, 22.0, 19.42105263157895)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:20.826122,"(4.4, 5.7, 5.368421052631579)","(1.85, 2.0, 1.9626666666666666)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:21.811124,"(4.4, 5.7, 5.368421052631579)","(1.85, 2.0, 1.9533333333333334)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.200000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:22.735451,"(4.4, 5.7, 5.368421052631579)","(1.85, 2.0, 1.9533333333333334)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:23.750900,"(4.4, 5.7, 5.368421052631579)","(1.85, 2.0, 1.9533333333333334)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.36)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:24.834371,"(4.4, 5.7, 5.368421052631579)","(1.85, 2.0, 1.9566666666666666)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.325000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:25.875219,"(4.4, 5.7, 5.368421052631579)","(1.85, 1.99, 1.94)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.325000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.03448275862069)"
06-01-2023 11:10:26.916707,"(4.4, 5.7, 5.368421052631579)","(1.85, 1.99, 1.935)","(10.0, 22.0, 18.733333333333334)","(5.0, 9.4, 9.325000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.129032258064516)"
06-01-2023 11:10:27.844393,"(4.4, 5.7, 5.368421052631579)","(1.85, 1.93, 1.9105555555555556)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.325000000000001)","(18.0, 32.0, 26.375)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:10:28.802184,"(4.4, 5.7, 5.4375)","(1.85, 1.93, 1.8811627906976744)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 26.375)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:10:29.873529,"(4.4, 5.7, 5.4375)","(1.85, 1.93, 1.9233333333333333)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 26.375)","(6.0, 10.5, 8.327777777777778)"
06-01-2023 11:10:30.809145,"(4.4, 5.7, 5.4375)","(1.85, 1.95, 1.941111111111111)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 26.375)","(6.0, 10.5, 8.870833333333334)"
06-01-2023 11:10:31.729275,"(4.4, 5.7, 5.4375)","(1.85, 1.96, 1.918)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 26.375)","(6.0, 10.5, 8.936)"
06-01-2023 11:10:32.777112,"(4.4, 5.7, 5.4375)","(1.85, 1.95, 1.9076470588235295)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 26.375)","(6.0, 10.5, 8.936)"
06-01-2023 11:10:33.905500,"(4.4, 5.7, 5.4375)","(1.85, 1.95, 1.9076470588235295)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.151724137931033)"
06-01-2023 11:10:34.875252,"(4.4, 5.7, 5.4375)","(1.85, 1.95, 1.9076470588235295)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.151724137931033)"
06-01-2023 11:10:35.795709,"(4.4, 5.7, 5.4375)","(1.85, 1.95, 1.9020000000000001)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.34)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.151724137931033)"
06-01-2023 11:10:36.700231,"(4.4, 5.7, 5.49)","(1.85, 1.94, 1.8511111111111112)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.266666666666667)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.151724137931033)"
06-01-2023 11:10:37.683342,"(4.4, 5.7, 5.49)","(1.85, 1.94, 1.845)","(10.0, 22.0, 19.789473684210527)","(5.0, 9.4, 9.266666666666667)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.151724137931033)"
06-01-2023 11:10:38.814442,"(4.4, 5.7, 5.49)","(1.85, 1.94, 1.845)","(10.0, 22.0, 19.833333333333332)","(5.0, 9.4, 9.875)","(18.0, 32.0, 26.375)","(6.0, 10.5, 9.09375)"
06-01-2023 11:10:39.856175,"(4.4, 5.7, 5.325)","(1.85, 1.86, 1.8385714285714287)","(10.0, 22.0, 19.833333333333332)","(5.0, 10.0, 9.90909090909091)","(18.0, 32.0, 26.6)","(6.0, 10.5, 9.09375)"
06-01-2023 11:10:40.966908,"(4.4, 5.7, 5.325)","(1.85, 1.86, 1.8385714285714287)","(10.0, 22.0, 19.5625)","(5.0, 10.0, 9.916666666666666)","(18.0, 32.0, 27.736842105263158)","(6.0, 10.5, 9.09375)"
