,Conumdrum,Creek Lodge,Gee Gees Fifthtest,High Plain Drifta,Rohzhae,Swingapinga,Im Keefe,Muscle Up,Zulu Angel,Weallstuckathome,Barmaid Girl,Ding Ding,Kings On Queens,Millas Ready,Soulita
06-01-2023 13:40:41.903525,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 180.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 44.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:43.622274,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 44.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:45.553986,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 44.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:47.525864,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:49.328693,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:51.182950,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:52.955130,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:54.763903,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:56.673078,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:40:58.489407,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:00.515039,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:02.572857,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:05.659279,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:08.154820,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:10.473279,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:12.612661,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:14.475870,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:16.503921,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:18.406838,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:20.314283,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 166.66666666666669)","(8.0, 12.0, 11.375)","(21.0, 40.0, 32.8)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 37.333333333333336)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:22.218060,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 200.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 48.0, 36.666666666666664)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:24.153048,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 46.0, 36.666666666666664)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:26.080087,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 46.0, 36.666666666666664)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:28.081986,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 46.0, 36.666666666666664)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:29.968594,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 46.0, 36.666666666666664)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:31.933254,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 46.0, 36.666666666666664)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:33.956786,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 46.0, 36.666666666666664)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:36.082731,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 46.0, 36.666666666666664)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:38.462722,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:41.183311,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.1593308550185877)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:43.707204,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:45.692084,"(8.5, 14.5, 13.666666666666666)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:47.719734,"(8.5, 14.5, 13.666666666666666)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 35.14285714285714)","(18.0, 25.0, 20.11111111111111)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:49.633359,"(8.5, 14.5, 13.666666666666666)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 21.08888888888889)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:51.581236,"(8.5, 14.5, 13.666666666666666)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 21.08888888888889)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 38.27777777777778)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:53.483979,"(8.5, 14.5, 13.666666666666666)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 21.08888888888889)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 10.09090909090909)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:55.443099,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.411764705882353)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 21.17391304347826)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.545454545454545)","(21.0, 44.0, 34.4)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 10.125)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:57.354562,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 12.0, 11.522875816993464)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 21.17391304347826)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.722222222222221)","(21.0, 44.0, 34.4)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 10.125)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:41:59.324324,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 15.0, 11.58974358974359)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 21.17391304347826)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.722222222222221)","(21.0, 44.0, 34.4)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 9.719999999999999)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:42:01.129622,"(8.5, 14.5, 13.75)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 15.0, 13.375)","(21.0, 40.0, 34.57142857142857)","(18.0, 25.0, 21.17391304347826)","(2.0, 2.22, 2.113100436681223)","(8.0, 12.5, 11.722222222222221)","(21.0, 44.0, 34.4)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 9.719999999999999)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:42:02.932081,"(8.5, 14.5, 13.545454545454545)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 14.5, 13.5)","(21.0, 40.0, 36.0)","(18.0, 25.0, 21.17391304347826)","(2.0, 2.22, 2.1550000000000002)","(8.0, 12.5, 11.8)","(21.0, 44.0, 36.0)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 9.8)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:42:04.692127,"(8.5, 14.5, 13.45)","(91.0, 170.0, 120.0)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 14.0, 12.75)","(21.0, 40.0, 36.0)","(18.0, 25.0, 21.17391304347826)","(2.0, 2.2, 2.146666666666667)","(8.0, 12.0, 11.85)","(21.0, 44.0, 35.333333333333336)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 9.8)","(31.0, 65.0, 46.372549019607845)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:42:06.429348,"(8.5, 14.5, 13.45)","(91.0, 170.0, 132.5)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 13.5, 12.75)","(21.0, 40.0, 26.0)","(18.0, 25.0, 21.17391304347826)","(2.0, 2.18, 2.146666666666667)","(8.0, 12.0, 11.85)","(21.0, 42.0, 35.333333333333336)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 9.8)","(31.0, 65.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:42:08.263184,"(8.5, 14.5, 13.45)","(91.0, 170.0, 132.5)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 13.5, 12.75)","(21.0, 38.0, 30.0)","(18.0, 25.0, 21.17391304347826)","(2.0, 2.18, 2.146666666666667)","(8.0, 12.0, 11.85)","(21.0, 42.0, 35.333333333333336)","(31.0, 48.0, 40.22222222222222)","(6.5, 10.5, 9.8)","(31.0, 60.0, 50.666666666666664)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:42:10.035632,"(8.5, 14.5, 13.45)","(91.0, 170.0, 132.5)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 13.5, 12.75)","(21.0, 38.0, 30.0)","(18.0, 25.0, 22.5)","(2.0, 2.18, 2.146666666666667)","(8.0, 12.0, 11.85)","(21.0, 42.0, 35.333333333333336)","(31.0, 48.0, 42.0)","(6.5, 10.5, 9.8)","(31.0, 55.0, 49.0)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:42:11.836906,"(8.5, 14.5, 13.45)","(91.0, 170.0, 132.5)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 13.5, 12.75)","(21.0, 38.0, 30.0)","(18.0, 24.0, 22.5)","(2.0, 2.18, 2.146666666666667)","(8.0, 12.0, 11.85)","(21.0, 42.0, 35.333333333333336)","(31.0, 46.0, 42.0)","(6.5, 10.5, 9.8)","(31.0, 55.0, 49.0)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
06-01-2023 13:42:13.438987,"(8.5, 14.5, 13.45)","(91.0, 170.0, 132.5)","(101.0, 180.0, 150.0)","(101.0, 190.0, 145.0)","(8.0, 13.5, 12.75)","(21.0, 38.0, 30.0)","(18.0, 24.0, 22.5)","(2.0, 2.18, 2.146666666666667)","(8.0, 12.0, 11.85)","(21.0, 42.0, 35.333333333333336)","(31.0, 46.0, 42.0)","(6.5, 10.5, 9.8)","(31.0, 55.0, 49.0)","(21.0, 44.0, 41.2)","(101.0, 220.0, 166.66666666666666)"
