,My Legacy,Hurricane Demi,Know Valour,Texas Jewel,Opawa Eric,Tin Lizzy,Idol Tayla,Know Dispute
09-01-2023 11:25:55.776289,"(3.4, 3.9, 3.795)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 160.0, 88.75)","(5.5, 9.0, 8.2)","(3.6, 4.1, 3.9235294117647057)","(11.0, 34.0, 22.450000000000003)","(4.0, 9.2, 7.766666666666666)"
09-01-2023 11:25:56.910794,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 160.0, 79.0)","(5.5, 9.0, 8.2)","(3.6, 4.1, 3.9235294117647057)","(11.0, 34.0, 22.450000000000003)","(4.0, 9.2, 7.766666666666666)"
09-01-2023 11:25:58.017687,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 8.533333333333333)","(3.6, 4.1, 3.9235294117647057)","(11.0, 34.0, 22.450000000000003)","(4.0, 9.2, 8.722222222222221)"
09-01-2023 11:25:59.176353,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9235294117647057)","(11.0, 34.0, 22.450000000000003)","(4.0, 9.2, 8.722222222222221)"
09-01-2023 11:26:00.445431,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9)","(11.0, 34.0, 25.444444444444443)","(4.0, 9.2, 8.722222222222221)"
09-01-2023 11:26:01.576503,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9)","(11.0, 34.0, 24.375)","(4.0, 9.2, 8.722222222222221)"
09-01-2023 11:26:02.805327,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9)","(11.0, 34.0, 24.375)","(4.0, 9.2, 7.568965517241379)"
09-01-2023 11:26:03.954758,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.896)","(11.0, 34.0, 24.375)","(4.0, 9.2, 7.852)"
09-01-2023 11:26:05.202362,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 9.0, 7.852)"
09-01-2023 11:26:06.448575,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 9.0, 7.852)"
09-01-2023 11:26:07.620029,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.119999999999997)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 79.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 9.0, 7.852)"
09-01-2023 11:26:08.911177,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.05263157894737)","(12.0, 24.0, 14.964285714285715)","(19.0, 140.0, 88.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 9.0, 7.535714285714286)"
09-01-2023 11:26:10.104034,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.05263157894737)","(12.0, 24.0, 14.964285714285715)","(19.0, 130.0, 88.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 9.0, 5.666666666666667)"
09-01-2023 11:26:11.408165,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.392857142857142)","(12.0, 24.0, 14.964285714285715)","(19.0, 130.0, 88.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 9.0, 7.535714285714286)"
09-01-2023 11:26:12.859370,"(3.4, 3.9, 3.790909090909091)","(11.0, 22.0, 21.392857142857142)","(12.0, 24.0, 14.964285714285715)","(19.0, 130.0, 88.0)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 9.0, 8.242857142857144)"
09-01-2023 11:26:14.250778,"(3.4, 3.9, 3.778125)","(11.0, 22.0, 21.392857142857142)","(12.0, 24.0, 14.964285714285715)","(19.0, 130.0, 94.5)","(5.5, 9.0, 6.92)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 8.8, 7.09375)"
09-01-2023 11:26:15.549000,"(3.4, 3.9, 3.778125)","(11.0, 22.0, 21.645833333333336)","(12.0, 24.0, 13.88)","(19.0, 120.0, 94.5)","(5.5, 9.0, 8.306666666666667)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 8.8, 7.09375)"
09-01-2023 11:26:16.945311,"(3.4, 3.9, 3.778125)","(11.0, 22.0, 21.645833333333336)","(12.0, 24.0, 15.65)","(19.0, 120.0, 100.14285714285714)","(5.5, 9.0, 7.628571428571428)","(3.6, 4.1, 3.9499999999999997)","(11.0, 34.0, 24.375)","(4.0, 8.8, 7.09375)"
09-01-2023 11:26:18.248387,"(3.4, 3.9, 3.778125)","(11.0, 22.0, 21.645833333333336)","(12.0, 23.0, 19.625)","(19.0, 110.0, 64.25)","(5.5, 9.0, 7.2615384615384615)","(3.6, 4.1, 3.92)","(11.0, 34.0, 17.892857142857142)","(4.0, 8.8, 6.571428571428572)"
09-01-2023 11:26:19.480799,"(3.4, 3.9, 3.778125)","(11.0, 22.0, 21.645833333333336)","(12.0, 22.0, 19.625)","(19.0, 110.0, 75.875)","(5.5, 7.8, 7.388235294117647)","(3.6, 4.1, 3.9888888888888885)","(11.0, 34.0, 17.846153846153847)","(4.0, 8.8, 6.571428571428572)"
09-01-2023 11:26:20.693517,"(3.4, 3.9, 3.778125)","(11.0, 22.0, 21.645833333333336)","(12.0, 22.0, 19.625)","(19.0, 110.0, 75.875)","(5.5, 7.8, 7.388235294117647)","(3.6, 4.1, 3.9888888888888885)","(11.0, 34.0, 17.846153846153847)","(4.0, 8.8, 7.366666666666667)"
09-01-2023 11:26:21.909585,"(3.4, 3.9, 3.778125)","(11.0, 22.0, 21.645833333333336)","(12.0, 22.0, 19.625)","(19.0, 110.0, 75.875)","(5.5, 7.8, 7.388235294117647)","(3.6, 4.1, 3.9888888888888885)","(11.0, 34.0, 20.451612903225808)","(4.0, 8.6, 6.371428571428571)"
09-01-2023 11:26:23.101674,"(3.4, 3.9, 3.778125)","(11.0, 22.0, 21.645833333333336)","(12.0, 22.0, 19.625)","(19.0, 110.0, 75.875)","(5.5, 7.8, 8.371428571428572)","(3.6, 4.1, 3.98235294117647)","(11.0, 34.0, 22.0)","(4.0, 8.6, 5.925)"
09-01-2023 11:26:24.371736,"(3.4, 3.9, 3.746875)","(11.0, 22.0, 21.645833333333336)","(12.0, 22.0, 14.535714285714285)","(19.0, 110.0, 75.875)","(5.5, 9.0, 8.0)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 24.0)","(4.0, 8.4, 6.75)"
09-01-2023 11:26:25.649151,"(3.4, 3.7, 3.5125)","(11.0, 22.0, 21.645833333333336)","(12.0, 22.0, 17.6)","(19.0, 110.0, 55.7)","(5.5, 8.8, 7.699999999999999)","(3.6, 4.1, 3.98235294117647)","(11.0, 30.0, 19.25)","(4.0, 8.4, 7.457142857142857)"
09-01-2023 11:26:26.799794,"(3.4, 3.65, 3.5)","(11.0, 22.0, 21.645833333333336)","(12.0, 21.0, 17.6)","(19.0, 110.0, 55.7)","(5.5, 9.2, 8.538461538461538)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 20.666666666666668)","(4.0, 8.4, 7.457142857142857)"
09-01-2023 11:26:28.094259,"(3.4, 3.65, 3.425)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 18.125)","(19.0, 110.0, 71.21428571428572)","(5.5, 9.0, 8.209999999999999)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 20.666666666666668)","(4.0, 8.4, 8.281818181818181)"
09-01-2023 11:26:29.297336,"(3.4, 3.65, 3.422)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(19.0, 110.0, 82.85000000000001)","(5.5, 9.2, 8.344444444444443)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 17.125)","(4.0, 8.6, 7.433333333333334)"
09-01-2023 11:26:30.432564,"(3.4, 3.6, 3.4653846153846155)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(19.0, 110.0, 96.42500000000001)","(5.5, 9.2, 8.273684210526316)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 18.41176470588235)","(4.0, 8.6, 8.281818181818181)"
09-01-2023 11:26:31.768092,"(3.4, 3.6, 3.4055555555555554)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(19.0, 110.0, 96.42500000000001)","(5.5, 9.2, 8.273684210526316)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 18.41176470588235)","(4.0, 8.6, 8.281818181818181)"
09-01-2023 11:26:32.993448,"(3.4, 3.6, 3.4055555555555554)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(19.0, 110.0, 96.42500000000001)","(5.5, 9.2, 8.593103448275862)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 21.0)","(4.0, 8.6, 8.281818181818181)"
09-01-2023 11:26:34.147888,"(3.4, 3.6, 3.4055555555555554)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(19.0, 110.0, 96.42500000000001)","(5.5, 9.2, 8.593103448275862)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 20.65625)","(4.0, 8.6, 7.300000000000001)"
09-01-2023 11:26:35.352421,"(3.4, 3.6, 3.4055555555555554)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(19.0, 110.0, 81.70454545454545)","(5.5, 9.2, 8.593103448275862)","(3.6, 4.1, 3.98235294117647)","(11.0, 32.0, 18.673076923076923)","(4.0, 8.4, 7.300000000000001)"
09-01-2023 11:26:36.540404,"(3.4, 3.6, 3.4055555555555554)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(18.0, 100.0, 81.70454545454545)","(5.5, 9.2, 8.4)","(3.6, 4.1, 3.98235294117647)","(12.0, 32.0, 18.673076923076923)","(4.2, 8.4, 7.300000000000001)"
09-01-2023 11:26:37.696311,"(3.4, 3.6, 3.4055555555555554)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(18.0, 100.0, 81.70454545454545)","(5.5, 9.2, 8.4)","(3.6, 4.1, 3.98235294117647)","(12.0, 32.0, 18.673076923076923)","(4.2, 8.4, 8.00625)"
09-01-2023 11:26:38.849347,"(3.4, 3.6, 3.477906976744186)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(18.0, 100.0, 81.70454545454545)","(5.5, 9.2, 8.4)","(3.6, 4.1, 3.9888888888888885)","(12.0, 32.0, 18.673076923076923)","(4.2, 8.2, 7.918181818181818)"
09-01-2023 11:26:40.021083,"(3.4, 3.6, 3.477906976744186)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(18.0, 100.0, 81.70454545454545)","(5.5, 9.2, 8.4)","(3.6, 4.1, 3.9888888888888885)","(12.0, 32.0, 18.673076923076923)","(4.2, 8.2, 7.918181818181818)"
09-01-2023 11:26:41.188009,"(3.4, 3.55, 3.4911764705882353)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 14.107142857142858)","(18.0, 100.0, 96.42500000000001)","(5.5, 9.2, 8.4)","(3.6, 4.1, 3.9888888888888885)","(12.0, 32.0, 18.673076923076923)","(4.2, 8.2, 7.918181818181818)"
09-01-2023 11:26:42.445872,"(3.4, 3.55, 3.45)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 13.4375)","(18.0, 110.0, 96.42500000000001)","(5.5, 9.2, 8.4)","(3.6, 4.1, 3.9888888888888885)","(12.0, 32.0, 18.673076923076923)","(4.2, 8.2, 5.95)"
09-01-2023 11:26:43.602235,"(3.4, 3.55, 3.45)","(11.0, 22.0, 21.645833333333336)","(12.0, 20.0, 17.75)","(18.0, 110.0, 100.95)","(5.5, 9.2, 8.4)","(3.6, 4.1, 3.9888888888888885)","(12.0, 32.0, 18.673076923076923)","(4.2, 8.2, 6.584615384615384)"
09-01-2023 11:26:44.787161,"(3.4, 3.55, 3.4285714285714284)","(11.0, 22.0, 17.555555555555557)","(12.0, 19.5, 18.1)","(18.0, 110.0, 38.0)","(5.5, 9.2, 7.353846153846154)","(3.6, 4.1, 3.9888888888888885)","(12.0, 32.0, 23.0)","(4.2, 8.2, 6.3545454545454545)"
09-01-2023 11:26:46.222716,"(3.4, 3.5, 3.3416666666666663)","(11.0, 21.0, 16.666666666666668)","(12.0, 19.5, 17.166666666666668)","(18.0, 110.0, 87.5)","(5.5, 9.2, 8.325)","(3.6, 4.1, 3.9888888888888885)","(12.0, 30.0, 26.625)","(4.2, 8.2, 7.039999999999999)"
09-01-2023 11:26:47.456907,"(3.4, 3.5, 3.3416666666666663)","(11.0, 21.0, 16.666666666666668)","(12.0, 19.5, 17.166666666666668)","(18.0, 110.0, 87.5)","(5.5, 9.0, 8.2)","(3.6, 4.1, 3.9888888888888885)","(12.0, 30.0, 18.576923076923077)","(4.2, 8.2, 7.039999999999999)"
09-01-2023 11:26:48.701069,"(3.4, 3.5, 3.376923076923077)","(11.0, 21.0, 18.636363636363637)","(12.0, 19.5, 17.25)","(18.0, 110.0, 95.0)","(5.5, 9.0, 8.446153846153846)","(3.6, 4.1, 3.9888888888888885)","(12.0, 30.0, 21.857142857142858)","(4.2, 8.2, 7.74)"
09-01-2023 11:26:50.085714,"(3.4, 3.5, 3.3416666666666663)","(11.0, 21.0, 19.166666666666668)","(12.0, 19.5, 15.363636363636363)","(18.0, 110.0, 87.75)","(5.5, 9.0, 8.446153846153846)","(3.6, 4.1, 3.9888888888888885)","(12.0, 29.0, 21.857142857142858)","(4.2, 8.0, 7.7727272727272725)"
09-01-2023 11:26:51.328050,"(3.4, 3.5, 3.3416666666666663)","(11.0, 20.0, 19.166666666666668)","(12.0, 19.0, 15.307692307692308)","(18.0, 110.0, 98.875)","(5.5, 9.0, 8.446153846153846)","(3.6, 4.1, 3.9888888888888885)","(12.0, 29.0, 21.857142857142858)","(4.2, 8.0, 7.7727272727272725)"
09-01-2023 11:26:52.613181,"(3.4, 3.5, 3.3416666666666663)","(11.0, 20.0, 17.272727272727273)","(12.0, 19.0, 15.307692307692308)","(18.0, 110.0, 98.875)","(5.5, 9.0, 8.2)","(3.6, 4.1, 3.9888888888888885)","(12.0, 29.0, 21.857142857142858)","(4.2, 8.0, 7.166666666666666)"
09-01-2023 11:26:53.963755,"(3.4, 3.5, 3.3416666666666663)","(11.0, 20.0, 17.8125)","(12.0, 19.0, 15.307692307692308)","(18.0, 110.0, 98.875)","(5.5, 9.0, 8.466666666666667)","(3.6, 4.1, 3.9888888888888885)","(12.0, 29.0, 21.857142857142858)","(4.2, 8.0, 7.166666666666666)"
09-01-2023 11:26:55.177441,"(3.4, 3.5, 3.3416666666666663)","(11.0, 19.5, 17.8125)","(12.0, 19.0, 15.307692307692308)","(18.0, 110.0, 98.875)","(5.5, 9.0, 8.466666666666667)","(3.6, 4.1, 3.9888888888888885)","(12.0, 29.0, 21.857142857142858)","(4.2, 8.0, 7.166666666666666)"
09-01-2023 11:26:56.408631,"(3.4, 3.5, 3.3169491525423727)","(11.0, 19.5, 16.875)","(12.0, 19.0, 15.307692307692308)","(18.0, 110.0, 80.66666666666666)","(5.5, 9.0, 8.466666666666667)","(3.6, 4.1, 3.9888888888888885)","(12.0, 29.0, 21.857142857142858)","(4.2, 8.0, 7.166666666666666)"
09-01-2023 11:26:57.588528,"(3.4, 3.5, 3.307142857142857)","(11.0, 19.5, 16.875)","(12.0, 19.0, 15.307692307692308)","(18.0, 110.0, 59.714285714285715)","(5.5, 9.0, 8.466666666666667)","(3.6, 4.1, 3.9888888888888885)","(12.0, 29.0, 20.666666666666664)","(4.2, 8.0, 7.166666666666666)"
09-01-2023 11:26:58.896970,"(3.4, 3.5, 3.307142857142857)","(11.0, 19.5, 17.842105263157894)","(12.0, 19.0, 15.307692307692308)","(18.0, 110.0, 59.714285714285715)","(5.5, 9.0, 8.466666666666667)","(3.6, 4.1, 3.9888888888888885)","(12.0, 29.0, 20.666666666666664)","(4.2, 8.0, 7.166666666666666)"
09-01-2023 11:27:00.218945,"(3.4, 3.5, 3.307142857142857)","(11.0, 19.5, 18.176470588235293)","(12.0, 19.0, 16.25)","(18.0, 110.0, 66.0)","(5.5, 9.0, 8.563636363636364)","(3.6, 4.1, 4.06)","(12.0, 29.0, 20.666666666666664)","(4.2, 8.0, 6.628571428571428)"
09-01-2023 11:27:01.644330,"(3.4, 3.5, 3.307142857142857)","(11.0, 19.5, 18.176470588235293)","(12.0, 19.0, 15.76923076923077)","(18.0, 110.0, 66.5)","(5.5, 9.0, 8.563636363636364)","(3.6, 4.1, 4.069230769230769)","(12.0, 29.0, 20.666666666666664)","(4.2, 8.0, 7.314285714285714)"
09-01-2023 11:27:03.028939,"(3.4, 3.5, 3.307142857142857)","(11.0, 19.5, 19.0)","(12.0, 19.0, 15.76923076923077)","(18.0, 110.0, 77.375)","(5.5, 9.0, 8.771428571428572)","(3.6, 4.1, 4.6375)","(12.0, 29.0, 20.071428571428573)","(4.2, 8.0, 7.576470588235294)"
09-01-2023 11:27:04.359475,"(3.2, 3.4, 3.259375)","(11.0, 19.5, 19.0)","(12.0, 19.0, 15.521739130434783)","(18.0, 110.0, 77.375)","(5.5, 9.0, 8.771428571428572)","(3.6, 4.7, 4.290909090909091)","(12.0, 29.0, 24.833333333333336)","(4.2, 8.0, 6.757894736842105)"
09-01-2023 11:27:05.935328,"(3.2, 3.4, 3.259375)","(11.0, 19.5, 19.17857142857143)","(12.0, 19.0, 15.521739130434783)","(18.0, 110.0, 77.375)","(5.5, 9.0, 8.771428571428572)","(3.6, 4.8, 4.35)","(12.0, 29.0, 19.57142857142857)","(4.2, 7.8, 6.699999999999999)"
09-01-2023 11:27:07.422212,"(3.2, 3.35, 3.4071428571428575)","(11.0, 19.5, 19.125)","(12.0, 19.0, 15.521739130434783)","(18.0, 110.0, 58.4)","(5.5, 9.0, 8.719999999999999)","(3.6, 4.8, 4.45)","(12.0, 29.0, 19.57142857142857)","(4.4, 7.8, 6.699999999999999)"
09-01-2023 11:27:08.743301,"(3.2, 3.45, 3.4125)","(11.0, 19.5, 19.125)","(12.0, 19.0, 15.521739130434783)","(18.0, 110.0, 73.14285714285714)","(5.5, 9.0, 8.719999999999999)","(3.6, 4.7, 3.9208333333333334)","(12.0, 29.0, 20.75)","(4.4, 7.8, 6.05)"
09-01-2023 11:27:10.113672,"(3.2, 3.45, 3.25)","(11.0, 19.5, 17.9)","(12.0, 19.0, 15.521739130434783)","(18.0, 110.0, 73.14285714285714)","(5.5, 9.0, 8.719999999999999)","(3.6, 4.7, 4.22)","(12.0, 29.0, 20.75)","(4.4, 7.8, 6.6947368421052635)"
09-01-2023 11:27:11.375486,"(3.2, 3.35, 3.2574074074074075)","(11.0, 19.5, 17.9)","(12.0, 19.0, 15.521739130434783)","(18.0, 110.0, 73.14285714285714)","(5.5, 9.0, 8.719999999999999)","(3.6, 4.5, 4.0625)","(12.0, 29.0, 19.307692307692307)","(4.4, 7.8, 6.96)"
09-01-2023 11:27:12.641447,"(3.1, 3.35, 3.2666666666666666)","(11.0, 19.5, 17.833333333333332)","(12.0, 19.0, 18.0)","(18.0, 110.0, 73.14285714285714)","(6.0, 9.0, 8.719999999999999)","(3.6, 4.5, 4.0625)","(13.0, 29.0, 19.307692307692307)","(4.4, 7.8, 6.96)"
09-01-2023 11:27:13.880147,"(3.1, 3.35, 3.2666666666666666)","(11.0, 19.5, 17.833333333333332)","(12.0, 17.5, 17.0)","(18.0, 110.0, 73.14285714285714)","(6.0, 9.0, 9.271428571428572)","(3.6, 4.5, 4.0625)","(13.0, 29.0, 19.307692307692307)","(4.4, 7.8, 6.96)"
09-01-2023 11:27:15.129619,"(3.1, 3.35, 3.2666666666666666)","(11.0, 19.5, 17.833333333333332)","(12.0, 17.5, 17.0)","(18.0, 110.0, 73.14285714285714)","(6.0, 9.4, 7.949999999999999)","(3.6, 4.5, 4.0625)","(13.0, 29.0, 21.25)","(4.4, 7.8, 6.96)"
09-01-2023 11:27:16.407840,"(3.1, 3.35, 3.178125)","(11.0, 19.5, 18.3)","(12.0, 17.5, 17.0)","(18.0, 110.0, 73.14285714285714)","(6.0, 9.0, 8.55)","(3.6, 4.5, 3.9636363636363634)","(13.0, 27.0, 21.25)","(4.4, 7.8, 6.96)"
09-01-2023 11:27:17.692349,"(3.1, 3.35, 3.178125)","(11.0, 19.5, 19.27777777777778)","(12.0, 17.5, 17.0)","(18.0, 110.0, 57.77777777777778)","(6.0, 9.0, 8.55)","(3.5, 4.4, 3.9636363636363634)","(13.0, 27.0, 21.25)","(4.4, 7.8, 6.96)"
09-01-2023 11:27:19.005325,"(3.1, 3.35, 3.178125)","(11.0, 18.0, 17.791666666666668)","(12.0, 17.5, 15.846153846153847)","(18.0, 100.0, 53.6)","(6.0, 9.0, 8.55)","(3.5, 4.4, 3.9636363636363634)","(13.0, 27.0, 18.857142857142858)","(4.4, 7.8, 6.05)"
09-01-2023 11:27:20.259266,"(3.1, 3.35, 3.178125)","(11.0, 18.0, 17.791666666666668)","(12.0, 17.0, 16.2)","(18.0, 95.0, 65.42857142857143)","(6.0, 9.0, 8.8)","(3.5, 4.4, 3.92)","(13.0, 26.0, 20.0)","(4.4, 7.8, 6.322222222222223)"
09-01-2023 11:27:21.556993,"(3.1, 3.35, 3.178125)","(11.0, 18.0, 17.88095238095238)","(12.0, 17.0, 16.2)","(18.0, 95.0, 65.42857142857143)","(6.0, 9.0, 8.8)","(3.5, 4.4, 3.9)","(13.0, 25.0, 20.57142857142857)","(4.4, 7.8, 6.96875)"
09-01-2023 11:27:22.831927,"(3.1, 3.35, 3.1657894736842107)","(11.0, 18.0, 17.88095238095238)","(12.0, 17.0, 15.857142857142858)","(18.0, 95.0, 65.42857142857143)","(6.0, 9.0, 8.8)","(3.5, 4.4, 3.888235294117647)","(13.0, 24.0, 20.666666666666668)","(4.4, 7.8, 7.033333333333333)"
09-01-2023 11:27:24.119106,"(3.1, 3.35, 3.1657894736842107)","(11.0, 18.0, 17.666666666666668)","(12.0, 17.0, 15.857142857142858)","(18.0, 95.0, 81.75)","(6.0, 9.0, 8.633333333333335)","(3.5, 4.3, 3.9714285714285715)","(13.0, 23.0, 19.11111111111111)","(4.4, 7.6, 6.961538461538462)"
09-01-2023 11:27:25.399102,"(3.1, 3.35, 3.1657894736842107)","(11.0, 18.0, 17.666666666666668)","(12.0, 17.0, 15.857142857142858)","(18.0, 100.0, 69.0)","(6.0, 8.8, 8.692857142857143)","(3.5, 4.2, 3.909090909090909)","(13.0, 23.0, 19.11111111111111)","(4.4, 8.2, 6.961538461538462)"
09-01-2023 11:27:26.616954,"(3.1, 3.35, 3.1657894736842107)","(11.0, 18.0, 17.666666666666668)","(12.0, 17.0, 15.857142857142858)","(18.0, 90.0, 38.04761904761905)","(6.0, 8.8, 8.692857142857143)","(3.5, 4.2, 3.909090909090909)","(13.0, 23.0, 17.95)","(4.4, 8.2, 6.961538461538462)"
09-01-2023 11:27:27.828232,"(3.1, 3.35, 3.1657894736842107)","(11.0, 18.0, 17.666666666666668)","(12.0, 17.0, 15.857142857142858)","(18.0, 85.0, 69.4)","(6.0, 8.8, 8.692857142857143)","(3.5, 4.2, 3.909090909090909)","(13.0, 18.5, 17.184210526315788)","(4.4, 8.2, 7.252941176470588)"
09-01-2023 11:27:29.141061,"(3.1, 3.35, 3.1657894736842107)","(11.0, 18.0, 17.666666666666668)","(12.0, 17.0, 15.857142857142858)","(18.0, 80.0, 65.4)","(6.0, 8.8, 8.657142857142858)","(3.5, 4.2, 4.011764705882353)","(13.0, 18.5, 17.184210526315788)","(4.4, 8.2, 7.542857142857143)"
09-01-2023 11:27:30.446602,"(2.9, 3.35, 3.1657894736842107)","(12.0, 18.0, 17.666666666666668)","(13.0, 17.0, 15.857142857142858)","(19.0, 75.0, 48.714285714285715)","(6.5, 8.8, 8.582608695652175)","(3.4, 4.2, 4.011764705882353)","(13.0, 18.5, 17.184210526315788)","(4.6, 8.2, 7.1)"
09-01-2023 11:27:31.705273,"(2.9, 3.35, 3.1750000000000003)","(12.0, 18.0, 17.666666666666668)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 40.81818181818182)","(6.5, 8.8, 8.582608695652175)","(3.4, 4.2, 4.011764705882353)","(13.0, 18.5, 17.184210526315788)","(4.6, 8.2, 7.874074074074073)"
09-01-2023 11:27:32.958270,"(2.9, 3.35, 3.256666666666667)","(12.0, 18.0, 17.666666666666668)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 40.81818181818182)","(6.5, 8.8, 8.52)","(3.4, 4.2, 4.011764705882353)","(13.0, 18.5, 17.184210526315788)","(4.6, 8.2, 7.3999999999999995)"
09-01-2023 11:27:34.166010,"(2.9, 3.35, 3.256666666666667)","(12.0, 18.0, 17.81818181818182)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 52.33333333333333)","(6.5, 8.8, 8.52)","(3.4, 4.2, 4.011764705882353)","(13.0, 18.5, 16.5625)","(4.6, 8.2, 7.7294117647058815)"
09-01-2023 11:27:35.347405,"(2.9, 3.35, 3.256666666666667)","(12.0, 18.0, 17.866666666666667)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 52.33333333333333)","(6.5, 8.8, 8.52)","(3.4, 4.2, 3.933333333333333)","(13.0, 17.0, 15.75)","(4.6, 8.2, 7.7294117647058815)"
09-01-2023 11:27:36.573983,"(2.9, 3.35, 3.1750000000000003)","(12.0, 18.0, 17.923076923076923)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 52.33333333333333)","(6.5, 8.8, 8.52)","(3.4, 4.2, 3.9588235294117644)","(13.0, 17.0, 16.0)","(4.6, 8.2, 6.8)"
09-01-2023 11:27:37.684887,"(2.9, 3.35, 3.2785714285714285)","(12.0, 18.0, 17.833333333333332)","(13.0, 17.0, 15.857142857142858)","(19.0, 65.0, 52.33333333333333)","(6.5, 8.8, 8.52)","(3.4, 4.1, 3.9588235294117644)","(13.0, 17.0, 15.636363636363637)","(4.6, 8.2, 6.8)"
