,Gold Mate,Milkman Neil,Miss Cosmic Lee,Jebrynah Sol,Ocean Explorer,Let Fly,Cypress Bale
07-12-2022 21:04:13.092188,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 18.6875)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:14.267958,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 18.6875)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:15.400235,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 18.6875)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:16.513915,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 18.6875)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:17.634908,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:18.784611,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:19.910007,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:21.035206,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:22.212222,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:23.334567,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:24.491517,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0538461538461537)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:25.721774,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:27.001827,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:28.251530,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:29.413936,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:30.552657,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:31.620833,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:32.733266,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:33.885244,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:35.056202,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:36.299400,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:37.457919,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:38.669363,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:39.987055,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:41.244470,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:42.584730,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:43.918094,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:45.179888,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:46.299100,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:47.463616,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:48.589062,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:49.742855,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:50.909529,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:52.005774,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:53.297463,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:54.670935,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:55.931883,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:57.155632,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:58.397774,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:04:59.584343,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:00.798361,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:01.950393,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:03.148563,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:04.390953,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:05.508717,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:06.583035,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:07.768810,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:08.987736,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:10.168363,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:11.310671,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:12.646871,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:13.863421,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:15.088672,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:16.309646,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:17.529484,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:18.705760,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:19.858344,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:20.969645,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:22.103726,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:23.306939,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:24.511295,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:25.774666,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:27.053432,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:28.264605,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:29.426656,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.8)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:30.598267,"(12.0, 42.0, 36.0)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:31.699535,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:32.783916,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:33.960025,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:35.076949,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:36.423774,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:37.624661,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:38.918842,"(12.0, 42.0, 36.1)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 24.9)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:40.304130,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 15.75)","(12.0, 28.0, 25.25)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:41.569850,"(12.0, 42.0, 36.916666666666664)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 18.6875)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:42.808772,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:44.128641,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:45.347509,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:46.535820,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:47.987227,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:49.217896,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:50.456240,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:51.654490,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:52.869993,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:54.123507,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:55.316922,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:56.532565,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:57.896322,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:05:59.140744,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:06:00.588103,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:06:02.002946,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:06:03.362180,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:06:04.910087,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:06:06.402837,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:06:07.992309,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
07-12-2022 21:06:09.286849,"(12.0, 42.0, 38.611111111111114)","(1.9, 2.7, 2.0364)","(3.7, 5.9, 4.059090909090909)","(10.0, 19.5, 12.954545454545455)","(12.0, 28.0, 26.166666666666664)","(13.0, 29.0, 19.833333333333332)","(6.0, 11.0, 9.0125)"
