,Heza Western,Always A Celebrity,Pinkie Promise,Fortitudo,Bezzaboma,Classic Reactor,Robert Crocka,Gotonebettor,Jay Miller
10-01-2023 21:05:16.146634,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:17.307709,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:18.505384,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:19.739322,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:21.105227,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:22.358474,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:23.620858,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:24.827355,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:26.027290,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:27.212530,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:28.429321,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:29.594511,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:30.840495,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:31.994548,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:33.152307,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:34.189289,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:35.371086,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:36.680406,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:37.893331,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:39.069110,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:40.426397,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 10.266666666666667)","(10.0, 18.0, 16.08888888888889)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:41.701288,"(4.4, 6.4, 5.62)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:42.901123,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:44.169028,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:45.360258,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:46.498054,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:47.836607,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:49.063105,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:50.226943,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:51.397341,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:52.664591,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:53.890988,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:55.078677,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:56.236691,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:57.450405,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:58.648013,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:05:59.712858,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:00.806740,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:01.971830,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:03.242467,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:04.589847,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:05.777772,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:07.018592,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:08.178757,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:09.361024,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:10.644583,"(4.4, 6.6, 6.1)","(11.0, 18.5, 16.5)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 16.853333333333335)","(6.5, 10.0, 8.2)","(6.5, 10.0, 8.2)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:12.023029,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 17.16)","(6.5, 10.0, 7.760000000000001)","(6.5, 10.0, 7.760000000000001)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:13.289974,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 17.16)","(6.5, 9.8, 7.760000000000001)","(6.5, 9.8, 7.760000000000001)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:14.574550,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 17.16)","(6.5, 9.8, 8.0)","(6.5, 9.8, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:15.826504,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 17.16)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:16.992599,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 17.16)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:18.116424,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:19.291399,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:20.427384,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:21.662165,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:22.941535,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:24.246217,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.357142857142857)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:25.452075,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:26.631064,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:27.759685,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:28.991826,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:30.202249,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:31.493960,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:32.896850,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:34.136263,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:35.343347,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:36.469984,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:37.699096,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:38.992893,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:40.306116,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:41.689807,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:42.875713,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:44.166326,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:45.271719,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:46.355553,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:47.497970,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:48.705894,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:49.990815,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 12.533333333333333)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.31)","(6.5, 9.8, 8.0)"
10-01-2023 21:06:51.340770,"(4.4, 6.6, 6.1)","(11.0, 18.5, 17.26923076923077)","(51.0, 160.0, 141.66666666666666)","(8.5, 14.0, 12.55)","(10.0, 18.0, 15.95)","(6.5, 9.6, 8.0)","(6.5, 9.6, 8.0)","(3.6, 4.5, 4.371428571428572)","(6.5, 9.8, 8.0)"
