,Betterthanfederer,Rocktagonal,Despondent,Gottashopearly,Geldof,Surf Ace,Hy Voltage,Boyzhavtime Nz,Portalegre Nz,Johnson Step Nz
10-01-2023 19:16:26.374933,"(31.0, 65.0, 47.0)","(7.0, 8.4, 8.0)","(18.0, 40.0, 35.42857142857143)","(71.0, 95.0, 93.33333333333333)","(26.0, 50.0, 45.333333333333336)","(3.8, 5.0, 4.9818181818181815)","(7.5, 13.5, 13.029411764705882)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:28.201373,"(31.0, 65.0, 47.0)","(7.0, 8.4, 8.0)","(18.0, 38.0, 34.0)","(71.0, 95.0, 93.33333333333333)","(26.0, 50.0, 45.333333333333336)","(3.8, 5.0, 5.2)","(7.5, 13.5, 13.029411764705882)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:29.801424,"(31.0, 65.0, 54.5)","(7.0, 8.4, 7.8)","(18.0, 36.0, 32.5)","(71.0, 95.0, 93.33333333333333)","(26.0, 50.0, 45.333333333333336)","(3.8, 5.4, 5.157142857142857)","(7.5, 13.5, 12.3)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:31.388088,"(31.0, 65.0, 52.333333333333336)","(7.0, 8.4, 7.8)","(19.0, 36.0, 32.5)","(71.0, 95.0, 93.33333333333333)","(26.0, 50.0, 45.333333333333336)","(3.8, 5.3, 5.204761904761905)","(7.5, 13.5, 12.3)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:32.979823,"(31.0, 65.0, 50.42857142857143)","(7.0, 8.4, 7.8)","(19.0, 36.0, 32.5)","(71.0, 95.0, 93.33333333333333)","(26.0, 50.0, 45.333333333333336)","(3.8, 5.3, 5.204761904761905)","(7.5, 13.5, 12.3)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:34.590829,"(31.0, 65.0, 50.42857142857143)","(7.0, 8.4, 9.386301369863014)","(19.0, 36.0, 32.5)","(71.0, 95.0, 93.33333333333333)","(26.0, 50.0, 45.333333333333336)","(3.8, 5.3, 5.204761904761905)","(7.5, 13.5, 12.3)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:36.185016,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.4, 9.133333333333333)","(19.0, 36.0, 32.5)","(71.0, 95.0, 188.57142857142858)","(26.0, 50.0, 45.333333333333336)","(3.8, 5.3, 5.204761904761905)","(7.5, 13.5, 12.61111111111111)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:37.847612,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.4, 8.899999999999999)","(20.0, 36.0, 32.5)","(71.0, 230.0, 105.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.3, 5.125)","(7.5, 13.5, 12.5)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:39.476905,"(31.0, 65.0, 51.2)","(7.0, 9.2, 8.899999999999999)","(20.0, 36.0, 39.714285714285715)","(71.0, 120.0, 103.33333333333333)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.3, 5.125)","(7.5, 13.5, 12.5)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:41.337143,"(31.0, 65.0, 52.333333333333336)","(7.0, 9.2, 9.168)","(20.0, 44.0, 39.714285714285715)","(71.0, 120.0, 140.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.3, 5.204761904761905)","(7.5, 13.5, 12.5)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:43.131617,"(31.0, 65.0, 52.333333333333336)","(7.0, 9.2, 9.168)","(20.0, 44.0, 35.42857142857143)","(71.0, 230.0, 152.5)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.3, 5.596)","(7.5, 13.5, 12.772727272727273)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:44.655554,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.168)","(20.0, 38.0, 33.375)","(71.0, 210.0, 130.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.6, 5.596)","(7.5, 13.5, 12.772727272727273)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:46.178756,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.168)","(20.0, 36.0, 33.375)","(71.0, 200.0, 130.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.6, 5.596)","(7.5, 13.5, 12.772727272727273)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:47.687544,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.168)","(20.0, 36.0, 33.375)","(71.0, 200.0, 130.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.6, 5.596)","(7.5, 13.5, 12.772727272727273)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:49.109651,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.168)","(20.0, 36.0, 33.375)","(71.0, 200.0, 130.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.6, 5.596)","(7.5, 13.5, 12.772727272727273)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:50.619983,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.168)","(20.0, 36.0, 33.375)","(71.0, 200.0, 130.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.6, 5.596)","(7.5, 13.5, 12.772727272727273)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:52.004363,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.168)","(20.0, 36.0, 33.375)","(71.0, 200.0, 130.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.6, 5.596)","(7.5, 13.5, 12.772727272727273)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:53.445905,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.168)","(20.0, 36.0, 33.375)","(71.0, 200.0, 130.0)","(26.0, 50.0, 45.333333333333336)","(3.9, 5.6, 5.596)","(7.5, 13.5, 12.772727272727273)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:54.967394,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 8.899999999999999)","(20.0, 36.0, 33.09090909090909)","(71.0, 200.0, 122.5)","(26.0, 50.0, 40.30769230769231)","(3.9, 5.6, 5.597872340425532)","(7.5, 13.5, 12.36)","(3.7, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:56.473139,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 8.899999999999999)","(20.0, 38.0, 33.09090909090909)","(71.0, 150.0, 122.5)","(26.0, 44.0, 40.30769230769231)","(4.0, 5.6, 5.597872340425532)","(8.0, 13.0, 12.36)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:57.884719,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 8.899999999999999)","(21.0, 38.0, 33.09090909090909)","(71.0, 150.0, 122.5)","(26.0, 44.0, 40.30769230769231)","(4.0, 5.6, 5.597872340425532)","(8.0, 13.0, 12.36)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:16:59.382044,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.094117647058823)","(21.0, 38.0, 33.09090909090909)","(71.0, 140.0, 116.0)","(26.0, 44.0, 39.2)","(4.0, 5.6, 5.597872340425532)","(8.0, 12.5, 12.342105263157894)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:00.855123,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.1625)","(21.0, 38.0, 33.375)","(71.0, 130.0, 108.125)","(26.0, 44.0, 39.2)","(4.0, 5.6, 5.597872340425532)","(8.0, 12.5, 12.275)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:02.183442,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.1625)","(21.0, 36.0, 33.375)","(71.0, 130.0, 107.5)","(26.0, 44.0, 39.2)","(4.0, 5.6, 6.0875)","(8.0, 12.5, 12.275)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:03.542741,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.1625)","(21.0, 36.0, 33.375)","(71.0, 120.0, 106.66666666666667)","(26.0, 44.0, 39.2)","(4.0, 6.2, 5.925)","(8.0, 12.5, 12.275)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:04.863404,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.1625)","(21.0, 36.0, 33.375)","(71.0, 130.0, 106.66666666666667)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.061538461538461)","(8.0, 12.5, 12.25)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:06.229175,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.161904761904761)","(21.0, 36.0, 33.375)","(71.0, 130.0, 106.66666666666667)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.25)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:07.524448,"(31.0, 65.0, 50.42857142857143)","(7.0, 9.2, 9.165217391304347)","(21.0, 36.0, 33.375)","(71.0, 120.0, 100.0)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.25)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:08.865914,"(31.0, 55.0, 48.77777777777778)","(7.0, 9.2, 9.165217391304347)","(21.0, 36.0, 33.375)","(71.0, 110.0, 97.5)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.25)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:10.233450,"(31.0, 50.0, 48.4)","(7.0, 9.2, 9.165217391304347)","(21.0, 36.0, 33.375)","(71.0, 110.0, 97.5)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.25)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:11.532775,"(31.0, 50.0, 48.666666666666664)","(7.0, 9.2, 9.165217391304347)","(21.0, 36.0, 33.375)","(71.0, 110.0, 97.5)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.25)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:12.763457,"(31.0, 50.0, 48.666666666666664)","(7.0, 9.2, 9.165217391304347)","(21.0, 36.0, 33.375)","(71.0, 110.0, 97.5)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.25)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:13.999702,"(31.0, 50.0, 48.666666666666664)","(7.0, 9.2, 9.165217391304347)","(21.0, 36.0, 33.375)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.285714285714285)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:15.236072,"(31.0, 50.0, 48.666666666666664)","(7.0, 9.2, 9.165217391304347)","(21.0, 36.0, 33.375)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.285714285714285)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:16.466571,"(31.0, 60.0, 49.09090909090909)","(7.0, 9.2, 9.160655737704918)","(21.0, 36.0, 33.375)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.326923076923077)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:17.656877,"(31.0, 55.0, 50.333333333333336)","(7.0, 9.2, 9.160655737704918)","(21.0, 36.0, 33.375)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.326923076923077)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:18.955714,"(31.0, 55.0, 49.0)","(7.0, 9.2, 8.899999999999999)","(21.0, 36.0, 33.375)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.363636363636363)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:20.261518,"(31.0, 50.0, 48.666666666666664)","(7.0, 9.2, 8.899999999999999)","(21.0, 36.0, 33.375)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.363636363636363)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:21.577681,"(31.0, 50.0, 49.0)","(7.0, 9.2, 8.899999999999999)","(21.0, 36.0, 33.2)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.363636363636363)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:22.844659,"(31.0, 55.0, 48.4)","(7.0, 9.2, 8.899999999999999)","(21.0, 38.0, 35.42857142857143)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.363636363636363)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:24.065709,"(31.0, 50.0, 48.4)","(7.0, 9.2, 8.899999999999999)","(21.0, 38.0, 35.42857142857143)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.326923076923077)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:25.218838,"(31.0, 50.0, 48.4)","(7.0, 8.6, 8.583333333333332)","(21.0, 38.0, 33.5)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.363636363636363)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:26.408659,"(31.0, 55.0, 53.61538461538461)","(7.0, 9.2, 9.028571428571428)","(21.0, 38.0, 33.5)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.363636363636363)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:27.712309,"(31.0, 55.0, 53.61538461538461)","(7.0, 9.2, 9.028571428571428)","(21.0, 38.0, 35.714285714285715)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.363636363636363)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:29.017879,"(31.0, 50.0, 48.54545454545455)","(7.0, 9.2, 9.028571428571428)","(21.0, 36.0, 35.714285714285715)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.125)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:30.357779,"(31.0, 50.0, 51.72727272727273)","(7.0, 9.2, 9.028571428571428)","(21.0, 36.0, 27.833333333333332)","(71.0, 110.0, 98.75)","(26.0, 44.0, 39.2)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.0)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:31.621215,"(31.0, 55.0, 49.111111111111114)","(7.0, 9.2, 9.028571428571428)","(21.0, 30.0, 28.304347826086957)","(71.0, 110.0, 98.75)","(26.0, 44.0, 38.857142857142854)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.0)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:32.906029,"(31.0, 50.0, 49.111111111111114)","(7.0, 9.2, 9.028571428571428)","(21.0, 30.0, 28.097560975609756)","(71.0, 110.0, 98.75)","(26.0, 44.0, 38.857142857142854)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.0)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:34.245335,"(31.0, 50.0, 49.111111111111114)","(7.0, 9.2, 9.028571428571428)","(21.0, 30.0, 28.097560975609756)","(71.0, 110.0, 98.75)","(26.0, 44.0, 38.857142857142854)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.0)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:35.579944,"(31.0, 60.0, 51.76470588235294)","(7.0, 9.2, 9.028571428571428)","(21.0, 30.0, 25.933333333333334)","(71.0, 110.0, 98.75)","(26.0, 44.0, 38.857142857142854)","(4.0, 6.2, 6.0875)","(8.0, 12.5, 12.0)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:36.894817,"(31.0, 50.0, 47.64705882352941)","(7.0, 9.2, 9.028571428571428)","(21.0, 26.0, 25.944444444444443)","(71.0, 110.0, 98.75)","(26.0, 44.0, 38.857142857142854)","(4.0, 6.2, 6.015384615384615)","(8.0, 12.5, 12.125)","(3.6, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:38.208251,"(31.0, 50.0, 47.64705882352941)","(7.0, 9.2, 9.028571428571428)","(21.0, 26.0, 25.944444444444443)","(71.0, 110.0, 98.75)","(26.0, 44.0, 38.857142857142854)","(4.2, 6.2, 6.015384615384615)","(8.5, 12.5, 12.125)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:39.538710,"(31.0, 50.0, 48.095238095238095)","(7.0, 9.2, 9.028571428571428)","(21.0, 26.0, 25.75)","(71.0, 110.0, 98.75)","(26.0, 44.0, 38.4)","(4.2, 6.2, 6.015384615384615)","(8.5, 12.5, 12.125)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:40.823132,"(31.0, 50.0, 48.095238095238095)","(7.0, 9.2, 9.028571428571428)","(21.0, 26.0, 26.0)","(71.0, 110.0, 126.25)","(26.0, 42.0, 38.34782608695652)","(4.2, 6.2, 6.0344827586206895)","(8.5, 12.5, 11.9)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:42.092322,"(31.0, 50.0, 48.095238095238095)","(7.0, 9.2, 9.028571428571428)","(21.0, 27.0, 26.0)","(71.0, 220.0, 120.0)","(26.0, 42.0, 38.34782608695652)","(4.2, 6.2, 5.9818181818181815)","(8.5, 12.5, 12.047619047619047)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:43.343960,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.028571428571428)","(21.0, 27.0, 26.0)","(71.0, 220.0, 120.0)","(26.0, 42.0, 38.34782608695652)","(4.2, 6.0, 6.006451612903226)","(8.5, 13.0, 12.066666666666666)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:44.653632,"(31.0, 50.0, 47.64705882352941)","(7.0, 9.2, 9.028571428571428)","(21.0, 27.0, 26.0)","(71.0, 200.0, 130.0)","(26.0, 42.0, 34.36363636363637)","(4.2, 6.2, 6.112)","(8.5, 13.0, 11.6875)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:45.907408,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.0)","(21.0, 27.0, 25.25)","(71.0, 200.0, 130.0)","(26.0, 42.0, 36.666666666666664)","(4.2, 6.4, 5.766666666666667)","(8.5, 13.0, 11.6875)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:47.103524,"(31.0, 50.0, 47.64705882352941)","(7.0, 9.2, 9.0)","(21.0, 27.0, 25.25)","(71.0, 200.0, 137.5)","(26.0, 40.0, 37.2)","(4.2, 5.8, 5.766666666666667)","(8.5, 13.0, 11.6875)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:48.322216,"(31.0, 50.0, 47.64705882352941)","(7.0, 9.2, 9.0)","(21.0, 27.0, 25.25)","(71.0, 180.0, 137.5)","(26.0, 38.0, 37.2)","(4.2, 5.8, 5.766666666666667)","(8.5, 13.0, 11.6875)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:49.644942,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(21.0, 27.0, 25.25)","(71.0, 180.0, 137.5)","(26.0, 38.0, 37.2)","(4.2, 5.8, 5.766666666666667)","(8.5, 13.0, 11.6875)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:50.885697,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(21.0, 27.0, 25.24)","(71.0, 180.0, 120.0)","(26.0, 38.0, 37.2)","(4.2, 5.8, 5.773333333333333)","(8.5, 13.0, 11.6875)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:52.124729,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(21.0, 27.0, 25.24)","(71.0, 170.0, 127.5)","(26.0, 38.0, 37.2)","(4.2, 5.8, 5.773333333333333)","(8.5, 13.0, 11.833333333333334)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:53.362208,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(21.0, 27.0, 25.24)","(71.0, 160.0, 149.16666666666669)","(26.0, 38.0, 37.2)","(4.2, 5.8, 5.773333333333333)","(8.5, 13.0, 11.833333333333334)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:54.536748,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(21.0, 27.0, 25.24)","(71.0, 160.0, 149.16666666666669)","(26.0, 38.0, 37.2)","(4.2, 5.8, 5.773333333333333)","(8.5, 13.0, 12.475)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:55.771504,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(21.0, 27.0, 25.24)","(71.0, 160.0, 120.0)","(26.0, 38.0, 37.2)","(4.2, 5.8, 5.7846153846153845)","(8.5, 13.0, 12.475)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:56.985130,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(21.0, 27.0, 25.24)","(71.0, 140.0, 120.0)","(26.0, 38.0, 37.2)","(4.2, 5.8, 5.7846153846153845)","(8.5, 13.0, 12.475)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:58.217209,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(21.0, 27.0, 25.24)","(71.0, 140.0, 120.0)","(26.0, 38.0, 37.14285714285714)","(4.2, 5.8, 6.4399999999999995)","(8.5, 13.0, 12.475)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:17:59.508400,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.0)","(21.0, 27.0, 25.24)","(71.0, 140.0, 120.0)","(26.0, 38.0, 37.14285714285714)","(4.2, 6.8, 6.333333333333334)","(8.5, 13.0, 12.475)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:00.798776,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.0)","(21.0, 27.0, 25.24)","(71.0, 140.0, 120.0)","(26.0, 38.0, 37.14285714285714)","(4.2, 6.4, 6.155555555555556)","(8.5, 13.0, 12.475)","(3.7, 99999, 99990)","(5.0, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:02.068254,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.0)","(20.0, 27.0, 25.25)","(71.0, 140.0, 117.5)","(26.0, 38.0, 37.14285714285714)","(4.4, 6.4, 5.985714285714286)","(8.5, 13.0, 12.475)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:03.282836,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(20.0, 27.0, 25.25)","(71.0, 140.0, 117.5)","(26.0, 38.0, 37.14285714285714)","(4.4, 6.2, 5.9037037037037035)","(8.5, 13.0, 12.522727272727273)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:04.473291,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.073684210526315)","(20.0, 27.0, 25.25)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.852173913043479)","(8.5, 13.0, 12.522727272727273)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:05.728612,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.11111111111111)","(20.0, 27.0, 25.25)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.522727272727273)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
10-01-2023 19:18:07.010015,"(31.0, 50.0, 48.0)","(7.0, 9.2, 9.138461538461538)","(20.0, 27.0, 25.25)","(71.0, 140.0, 117.5)","(26.0, 38.0, 36.0)","(4.4, 6.2, 5.765217391304348)","(8.5, 13.0, 12.625)","(3.7, 99999, 99990)","(4.8, 99999, 99990)","(6.5, 99999, 99990)"
