,Olympic Gaze,Zegalo,Villaden,Shafty,Endorphins,Just Business,Lumber Dream,Real Peace
04-01-2023 14:57:04.366522,"(11.0, 14.0, 13.571428571428571)","(17.0, 21.0, 20.58695652173913)","(1.95, 2.16, 2.155737704918033)","(13.0, 16.0, 15.926470588235293)","(6.5, 8.2, 8.093540051679586)","(19.0, 22.0, 21.855855855855857)","(15.0, 18.5, 18.026315789473685)","(7.0, 7.8, 7.791596638655462)"
04-01-2023 14:57:05.538405,"(11.0, 14.0, 13.635135135135135)","(17.0, 21.0, 20.441176470588236)","(1.95, 2.16, 2.1504210526315792)","(13.0, 16.0, 15.926470588235293)","(6.5, 8.2, 8.105479452054794)","(19.0, 22.0, 21.7421875)","(15.0, 18.5, 18.108695652173914)","(7.0, 7.8, 7.775757575757575)"
04-01-2023 14:57:06.649282,"(11.0, 14.0, 13.616279069767442)","(17.0, 21.0, 20.394736842105264)","(1.95, 2.18, 2.160842105263158)","(13.0, 16.0, 15.881578947368421)","(6.5, 8.2, 8.0921875)","(19.0, 22.0, 21.7421875)","(15.0, 18.5, 18.125)","(7.0, 7.8, 7.775572519083969)"
04-01-2023 14:57:07.772673,"(11.0, 14.0, 13.598039215686274)","(17.0, 21.0, 20.394736842105264)","(1.95, 2.16, 2.156099290780142)","(13.0, 16.0, 15.844827586206897)","(6.5, 8.2, 8.124175824175824)","(19.0, 22.0, 21.7421875)","(15.0, 18.5, 18.071428571428573)","(7.0, 7.8, 7.776923076923077)"
04-01-2023 14:57:08.869571,"(11.0, 14.0, 13.598039215686274)","(17.0, 21.0, 20.258064516129032)","(1.95, 2.16, 2.154811320754717)","(13.0, 16.0, 15.5)","(6.5, 8.2, 8.15111111111111)","(19.0, 22.0, 21.798319327731093)","(15.0, 18.5, 18.153846153846153)","(7.0, 7.8, 7.79322033898305)"
04-01-2023 14:57:10.032059,"(11.0, 14.0, 13.824561403508772)","(17.0, 21.0, 20.452380952380953)","(1.95, 2.18, 2.1722097378277154)","(13.0, 15.5, 15.285714285714286)","(6.5, 8.2, 8.145341614906831)","(19.0, 22.0, 21.77358490566038)","(15.0, 18.5, 18.227272727272727)","(7.0, 7.8, 7.82)"
04-01-2023 14:57:11.218066,"(11.0, 14.0, 13.72972972972973)","(17.0, 21.0, 20.452380952380953)","(1.95, 2.18, 2.171919191919192)","(13.0, 15.5, 15.495652173913044)","(7.0, 8.2, 8.128455284552846)","(19.0, 22.0, 21.77358490566038)","(16.0, 18.5, 18.227272727272727)","(7.0, 8.0, 7.871428571428571)"
04-01-2023 14:57:12.370830,"(11.0, 14.0, 13.72972972972973)","(17.0, 21.0, 20.452380952380953)","(1.95, 2.18, 2.170909090909091)","(13.0, 15.5, 15.49586776859504)","(7.0, 8.2, 8.1296)","(19.0, 22.0, 21.77358490566038)","(16.0, 18.5, 18.30851063829787)","(7.0, 8.0, 7.897938144329896)"
04-01-2023 14:57:13.496605,"(11.0, 14.0, 13.72972972972973)","(17.0, 21.0, 20.452380952380953)","(1.95, 2.16, 2.1535483870967744)","(13.0, 15.5, 15.49586776859504)","(7.0, 8.2, 8.12)","(19.0, 22.0, 21.798319327731093)","(16.0, 18.5, 18.30851063829787)","(7.0, 8.0, 7.9005291005291)"
04-01-2023 14:57:14.662198,"(11.0, 14.0, 13.72972972972973)","(17.0, 21.0, 20.452380952380953)","(1.95, 2.16, 2.1537106918238993)","(13.0, 15.5, 15.533333333333333)","(6.5, 8.2, 8.12)","(19.0, 22.0, 21.780701754385966)","(16.0, 18.5, 18.30851063829787)","(6.5, 8.0, 7.894972067039106)"
04-01-2023 14:57:15.804148,"(11.0, 14.0, 13.72972972972973)","(17.0, 21.0, 20.452380952380953)","(1.95, 2.16, 2.155890410958904)","(13.0, 16.0, 15.533333333333333)","(6.5, 8.2, 8.092682926829267)","(19.0, 22.0, 21.754901960784313)","(16.0, 18.5, 18.326923076923077)","(6.5, 8.0, 7.914155251141552)"
04-01-2023 14:57:16.935795,"(11.0, 13.5, 13.354166666666666)","(17.0, 21.0, 20.452380952380953)","(1.95, 2.16, 2.152540540540541)","(13.0, 16.0, 15.533333333333333)","(6.5, 8.2, 8.092682926829267)","(19.0, 22.0, 21.795081967213115)","(16.0, 18.5, 18.376923076923077)","(6.5, 8.0, 7.916814159292035)"
04-01-2023 14:57:18.001626,"(11.0, 13.5, 13.365384615384615)","(17.0, 21.0, 20.452380952380953)","(1.95, 2.18, 2.161495327102804)","(13.0, 16.0, 15.533333333333333)","(6.5, 8.2, 8.092682926829267)","(19.0, 22.0, 21.795081967213115)","(16.0, 18.5, 18.376923076923077)","(6.5, 8.0, 7.916814159292035)"
04-01-2023 14:57:19.182509,"(11.0, 13.5, 13.357142857142858)","(17.0, 21.0, 21.076923076923077)","(1.95, 2.18, 2.168674698795181)","(13.0, 16.0, 15.533333333333333)","(6.5, 8.2, 8.092682926829267)","(19.0, 22.0, 21.770642201834864)","(16.0, 18.5, 18.34313725490196)","(6.5, 8.0, 7.901570680628272)"
04-01-2023 14:57:20.410696,"(11.0, 13.5, 13.357142857142858)","(17.0, 22.0, 21.5)","(1.95, 2.18, 2.1621604938271606)","(13.0, 16.0, 15.533333333333333)","(6.5, 8.2, 8.08780487804878)","(19.0, 22.0, 21.75)","(16.0, 18.5, 18.34313725490196)","(6.5, 8.0, 7.900518134715026)"
04-01-2023 14:57:21.720249,"(11.0, 13.5, 13.337209302325581)","(17.0, 22.0, 20.73846153846154)","(1.95, 2.18, 2.1484782608695654)","(13.0, 16.0, 15.785276073619633)","(6.5, 8.2, 8.106122448979592)","(19.0, 22.0, 21.75)","(16.0, 18.5, 18.34313725490196)","(6.5, 8.0, 7.900518134715026)"
04-01-2023 14:57:22.936702,"(11.0, 13.5, 13.43939393939394)","(17.0, 22.0, 20.677419354838708)","(1.95, 2.18, 2.1472549019607845)","(13.0, 16.0, 16.7972972972973)","(6.5, 8.2, 8.106122448979592)","(19.0, 22.0, 21.75)","(16.0, 18.5, 18.34313725490196)","(6.5, 8.0, 7.900518134715026)"
04-01-2023 14:57:24.147705,"(11.0, 13.5, 13.42)","(17.0, 22.0, 21.108695652173914)","(1.95, 2.18, 2.1472549019607845)","(13.0, 17.0, 16.799107142857142)","(6.5, 8.2, 8.106122448979592)","(19.0, 22.0, 21.75)","(16.0, 18.5, 18.34313725490196)","(6.5, 8.0, 7.900518134715026)"
04-01-2023 14:57:25.350153,"(11.0, 13.5, 13.42)","(17.0, 22.0, 21.108695652173914)","(1.95, 2.18, 2.1472549019607845)","(13.0, 17.0, 16.192857142857143)","(6.5, 8.2, 7.945283018867925)","(19.0, 22.0, 21.75)","(16.0, 18.5, 18.34313725490196)","(6.5, 8.0, 7.900518134715026)"
04-01-2023 14:57:26.532401,"(11.0, 13.5, 13.43939393939394)","(17.0, 22.0, 21.717241379310344)","(1.95, 2.18, 2.1457940663176265)","(13.0, 17.0, 16.20047169811321)","(6.5, 8.0, 7.945283018867925)","(19.0, 22.0, 21.747474747474747)","(16.0, 18.5, 18.372340425531913)","(6.5, 8.0, 7.900518134715026)"
04-01-2023 14:57:27.819922,"(11.0, 13.5, 13.43939393939394)","(17.0, 22.0, 21.717241379310344)","(1.95, 2.18, 2.1482474226804125)","(13.0, 17.0, 16.20047169811321)","(6.5, 8.0, 7.945283018867925)","(19.0, 22.0, 21.73404255319149)","(16.0, 18.5, 18.38235294117647)","(6.5, 8.0, 7.92125)"
04-01-2023 14:57:28.995431,"(11.0, 13.5, 13.43939393939394)","(17.0, 22.0, 21.717241379310344)","(1.95, 2.16, 2.1480402010050255)","(13.0, 17.0, 16.226027397260275)","(6.5, 8.0, 7.964761904761905)","(19.0, 22.0, 22.06896551724138)","(16.0, 18.5, 18.38235294117647)","(6.5, 8.0, 7.92125)"
04-01-2023 14:57:30.131881,"(11.0, 13.5, 13.444444444444445)","(17.0, 22.0, 21.722972972972972)","(1.95, 2.16, 2.1480402010050255)","(13.0, 17.0, 16.226027397260275)","(6.5, 8.0, 7.961256544502618)","(19.0, 24.0, 22.06896551724138)","(16.0, 18.5, 18.38235294117647)","(6.5, 8.0, 7.92125)"
04-01-2023 14:57:31.337852,"(11.0, 13.5, 13.43939393939394)","(17.0, 22.0, 21.714285714285715)","(1.95, 2.16, 2.147704918032787)","(13.0, 17.0, 16.08695652173913)","(6.5, 8.0, 7.9625)","(19.0, 24.0, 22.17105263157895)","(16.0, 18.5, 18.40625)","(6.5, 8.0, 7.9038759689922475)"
04-01-2023 14:57:32.543488,"(11.0, 14.0, 13.540816326530612)","(17.0, 22.0, 21.74496644295302)","(1.95, 2.16, 2.127111111111111)","(13.0, 16.5, 16.104166666666668)","(6.5, 8.0, 8.362770562770564)","(19.0, 24.0, 22.374269005847953)","(16.0, 18.5, 18.8875)","(6.5, 8.0, 7.914545454545454)"
04-01-2023 14:57:33.773063,"(11.0, 14.0, 13.457831325301205)","(18.0, 22.0, 21.74496644295302)","(1.95, 2.14, 2.1312121212121213)","(13.0, 16.5, 15.922330097087379)","(6.5, 8.4, 8.36936936936937)","(19.0, 24.0, 22.251572327044027)","(16.0, 19.0, 18.907894736842106)","(7.0, 8.0, 7.924752475247525)"
04-01-2023 14:57:34.910441,"(11.0, 14.0, 13.16)","(18.0, 22.0, 21.720588235294116)","(1.95, 2.14, 2.106451612903226)","(13.0, 16.5, 15.905)","(6.5, 8.4, 8.367619047619048)","(19.0, 24.0, 22.26086956521739)","(16.0, 19.0, 19.18888888888889)","(7.0, 8.0, 8.167123287671233)"
04-01-2023 14:57:36.099634,"(11.0, 14.0, 13.112676056338028)","(18.0, 22.0, 21.714285714285715)","(1.95, 2.14, 2.1254205607476635)","(13.0, 16.5, 15.906542056074766)","(6.5, 8.4, 8.366336633663366)","(19.0, 24.0, 22.15527950310559)","(16.0, 19.5, 19.22)","(7.0, 8.2, 8.174285714285714)"
04-01-2023 14:57:37.341330,"(11.0, 14.0, 13.206896551724139)","(18.0, 22.0, 21.63809523809524)","(1.95, 2.14, 2.1315447154471547)","(13.0, 16.5, 15.892344497607656)","(6.5, 8.4, 8.31103202846975)","(19.0, 24.0, 22.12727272727273)","(16.0, 19.5, 19.22)","(7.0, 8.2, 8.189473684210526)"
04-01-2023 14:57:38.499333,"(11.0, 14.0, 13.206896551724139)","(18.0, 22.0, 21.63809523809524)","(1.95, 2.14, 2.132871287128713)","(13.0, 16.5, 15.892344497607656)","(6.5, 8.4, 8.315824915824916)","(19.0, 24.0, 22.095238095238095)","(16.0, 19.5, 19.282608695652172)","(7.0, 8.2, 8.189473684210526)"
04-01-2023 14:57:39.701331,"(11.0, 13.0, 12.966666666666667)","(18.0, 22.0, 21.63809523809524)","(1.95, 2.14, 2.105743944636678)","(13.0, 16.5, 15.732142857142858)","(6.5, 8.4, 8.308759124087592)","(19.0, 24.0, 22.112903225806452)","(16.0, 19.5, 19.297101449275363)","(7.0, 8.2, 8.189473684210526)"
04-01-2023 14:57:40.969434,"(11.0, 14.0, 13.206896551724139)","(18.0, 22.0, 21.63809523809524)","(1.95, 2.12, 2.0998119122257055)","(13.0, 16.0, 15.854166666666666)","(6.5, 8.4, 8.308759124087592)","(19.0, 24.0, 22.150943396226417)","(16.0, 19.5, 19.39830508474576)","(7.0, 8.2, 8.189473684210526)"
04-01-2023 14:57:42.292696,"(11.0, 13.0, 12.538461538461538)","(18.0, 22.0, 21.63809523809524)","(1.9, 2.1, 2.1041176470588234)","(13.0, 16.0, 15.851063829787234)","(7.0, 8.4, 8.236601307189542)","(19.0, 24.0, 23.057692307692307)","(16.0, 19.5, 19.813333333333333)","(7.0, 8.2, 7.890666666666666)"
04-01-2023 14:57:43.653482,"(11.0, 13.0, 12.538461538461538)","(18.0, 22.0, 21.366666666666667)","(1.9, 2.12, 2.1086315789473686)","(13.0, 16.0, 15.794117647058824)","(7.0, 8.4, 8.226388888888888)","(19.0, 24.0, 22.234234234234233)","(16.0, 20.0, 19.91176470588235)","(7.0, 8.0, 7.893506493506494)"
04-01-2023 14:57:44.987243,"(11.0, 13.0, 12.61038961038961)","(18.0, 22.0, 21.366666666666667)","(1.9, 2.12, 2.112434017595308)","(13.0, 16.0, 15.974789915966387)","(7.0, 8.4, 8.216176470588234)","(19.0, 24.0, 22.228070175438596)","(16.0, 20.0, 20.307692307692307)","(7.0, 8.0, 7.869565217391305)"
04-01-2023 14:57:46.438553,"(11.0, 13.0, 12.053571428571429)","(18.0, 22.0, 21.208333333333332)","(1.9, 2.12, 2.1138020833333333)","(13.0, 16.0, 15.475409836065573)","(7.0, 8.4, 8.216923076923075)","(19.0, 24.0, 22.234234234234233)","(16.0, 21.0, 20.89864864864865)","(7.0, 8.0, 7.884615384615384)"
04-01-2023 14:57:47.685472,"(11.0, 12.5, 12.053571428571429)","(18.0, 22.0, 21.208333333333332)","(1.9, 2.12, 2.1325185185185185)","(13.0, 15.5, 15.474358974358974)","(7.0, 8.4, 8.216923076923075)","(19.0, 24.0, 22.602409638554217)","(16.0, 21.0, 20.736842105263158)","(7.0, 8.0, 7.681889763779528)"
04-01-2023 14:57:48.823638,"(11.0, 12.5, 12.022012578616351)","(18.0, 22.0, 21.208333333333332)","(1.95, 2.14, 2.1394285714285717)","(13.0, 15.5, 15.474358974358974)","(7.0, 8.4, 8.216923076923075)","(19.0, 24.0, 22.51546391752577)","(16.0, 21.0, 20.736842105263158)","(7.0, 7.8, 7.716666666666667)"
04-01-2023 14:57:50.021846,"(11.0, 12.5, 12.047619047619047)","(18.0, 22.0, 21.126436781609197)","(1.95, 2.14, 2.139710144927536)","(13.0, 15.5, 15.976190476190476)","(7.0, 8.4, 8.216923076923075)","(19.0, 24.0, 22.69090909090909)","(16.0, 21.0, 21.307692307692307)","(7.0, 7.8, 7.72258064516129)"
04-01-2023 14:57:51.251711,"(11.0, 12.5, 12.061068702290076)","(18.0, 22.0, 21.216494845360824)","(1.95, 2.14, 2.127123287671233)","(13.0, 16.0, 15.872727272727273)","(7.0, 8.4, 8.216923076923075)","(19.0, 24.0, 22.69090909090909)","(16.0, 22.0, 21.416666666666668)","(7.0, 7.8, 7.692682926829268)"
04-01-2023 14:57:52.434850,"(11.0, 12.5, 12.061068702290076)","(18.0, 22.0, 21.168316831683168)","(1.95, 2.16, 2.131787175989086)","(13.0, 16.0, 15.872727272727273)","(7.0, 8.4, 8.21259842519685)","(19.0, 24.0, 22.53061224489796)","(16.0, 22.0, 21.642857142857142)","(7.0, 7.8, 7.678453038674033)"
04-01-2023 14:57:53.531541,"(11.0, 13.0, 12.706161137440759)","(18.0, 22.0, 21.096774193548388)","(1.95, 2.16, 2.134320987654321)","(13.0, 16.0, 15.872727272727273)","(7.0, 8.4, 8.21259842519685)","(19.0, 24.0, 22.601941747572816)","(16.0, 22.0, 20.90566037735849)","(7.0, 7.8, 7.678453038674033)"
04-01-2023 14:57:54.646977,"(11.0, 13.0, 12.5875)","(18.0, 22.0, 20.17391304347826)","(1.95, 2.16, 2.1332142857142857)","(13.0, 16.0, 15.829268292682928)","(7.0, 8.4, 8.21259842519685)","(19.0, 24.0, 22.601941747572816)","(16.0, 21.0, 20.90566037735849)","(7.0, 7.8, 7.678453038674033)"
04-01-2023 14:57:55.854488,"(11.0, 13.0, 12.58235294117647)","(18.0, 21.0, 20.4)","(1.95, 2.16, 2.122025316455696)","(13.0, 16.0, 15.806818181818182)","(7.0, 8.4, 8.21111111111111)","(19.0, 24.0, 22.666666666666668)","(16.0, 21.0, 20.924242424242426)","(7.0, 7.8, 7.62258064516129)"
04-01-2023 14:57:57.047452,"(11.0, 13.0, 12.58235294117647)","(17.0, 21.0, 20.5)","(1.95, 2.16, 2.1410234541577826)","(13.0, 16.0, 15.2)","(7.0, 8.4, 8.21111111111111)","(19.0, 24.0, 22.5)","(16.0, 21.0, 20.90566037735849)","(7.0, 7.8, 7.640677966101695)"
04-01-2023 14:57:58.159215,"(11.0, 13.0, 12.718253968253968)","(17.0, 21.0, 20.31578947368421)","(1.95, 2.16, 2.1415335463258787)","(13.0, 15.5, 15.452)","(7.0, 8.4, 8.21111111111111)","(19.0, 24.0, 22.5)","(16.0, 21.0, 21.80952380952381)","(7.0, 7.8, 7.655072463768116)"
04-01-2023 14:57:59.267351,"(11.0, 13.0, 12.69915254237288)","(17.0, 21.0, 20.31578947368421)","(1.95, 2.16, 2.1367404426559355)","(13.0, 15.5, 15.452)","(7.0, 8.4, 8.21111111111111)","(19.0, 24.0, 22.666666666666668)","(16.0, 22.0, 22.235294117647058)","(7.0, 7.8, 7.655072463768116)"
04-01-2023 14:58:00.417249,"(11.0, 13.0, 12.683035714285714)","(17.0, 21.0, 20.48)","(1.95, 2.16, 2.1380891719745225)","(13.0, 15.5, 15.452)","(7.0, 8.4, 8.045714285714286)","(19.0, 24.0, 22.5)","(16.0, 23.0, 22.16)","(7.0, 7.8, 7.655072463768116)"
04-01-2023 14:58:01.562890,"(11.0, 13.0, 12.683035714285714)","(17.0, 21.0, 20.2972972972973)","(1.95, 2.16, 2.1380425531914895)","(13.0, 15.5, 15.38)","(7.0, 8.4, 8.252307692307692)","(19.0, 24.0, 23.48)","(16.0, 23.0, 22.34426229508197)","(7.0, 7.8, 7.698850574712643)"
04-01-2023 14:58:02.652578,"(11.0, 13.0, 12.724806201550388)","(17.0, 21.0, 20.35)","(1.95, 2.16, 2.1460162601626016)","(13.0, 15.5, 15.38)","(7.0, 8.4, 8.253124999999999)","(19.0, 24.0, 23.59375)","(16.0, 23.0, 22.047619047619047)","(7.0, 7.8, 7.698850574712643)"
04-01-2023 14:58:03.860277,"(11.0, 13.0, 12.724806201550388)","(17.0, 20.0, 19.6)","(1.95, 2.14, 2.146021505376344)","(13.0, 15.5, 15.18)","(7.0, 8.4, 8.253124999999999)","(19.0, 24.0, 23.714285714285715)","(16.0, 23.0, 22.183673469387756)","(7.0, 7.8, 7.6886363636363635)"
04-01-2023 14:58:05.046938,"(11.0, 13.0, 12.724806201550388)","(17.0, 20.0, 19.79310344827586)","(1.95, 2.16, 2.146021505376344)","(13.0, 15.5, 15.086206896551724)","(7.0, 8.4, 8.286746987951807)","(19.0, 24.0, 23.612903225806452)","(16.0, 23.0, 21.91891891891892)","(7.0, 7.8, 7.6886363636363635)"
04-01-2023 14:58:06.167275,"(11.0, 13.0, 12.724806201550388)","(17.0, 19.5, 19.125)","(1.95, 2.16, 2.1467246376811597)","(13.0, 15.5, 15.055555555555555)","(7.0, 8.4, 8.286746987951807)","(19.0, 24.0, 23.612903225806452)","(16.0, 23.0, 21.91891891891892)","(7.0, 7.8, 7.732876712328767)"
04-01-2023 14:58:07.267070,"(11.0, 13.0, 12.724806201550388)","(17.0, 19.5, 19.09090909090909)","(1.95, 2.16, 2.1467246376811597)","(13.0, 15.5, 15.055555555555555)","(7.0, 8.4, 8.292307692307691)","(19.0, 24.0, 23.612903225806452)","(16.0, 23.0, 21.51851851851852)","(7.0, 7.8, 7.732876712328767)"
04-01-2023 14:58:08.385038,"(11.0, 13.0, 12.724806201550388)","(17.0, 21.0, 19.5)","(1.95, 2.16, 2.1444745762711865)","(13.0, 15.0, 14.352941176470589)","(7.0, 8.4, 8.204651162790697)","(19.0, 24.0, 23.72093023255814)","(16.0, 23.0, 21.974358974358974)","(7.0, 7.8, 7.73758865248227)"
04-01-2023 14:58:09.501709,"(11.0, 13.0, 12.732)","(17.0, 21.0, 20.2)","(1.95, 2.16, 2.1443416370106765)","(13.0, 14.5, 14.338709677419354)","(7.0, 8.4, 8.204651162790697)","(19.0, 24.0, 23.72093023255814)","(16.0, 23.0, 21.974358974358974)","(7.0, 7.8, 7.73758865248227)"
04-01-2023 14:58:10.523871,"(11.0, 13.0, 12.732)","(17.0, 21.0, 20.2)","(1.95, 2.16, 2.1443416370106765)","(13.0, 14.5, 14.338709677419354)","(7.0, 8.4, 8.204651162790697)","(19.0, 24.0, 23.72093023255814)","(17.0, 23.0, 21.974358974358974)","(6.5, 7.8, 7.73758865248227)"
04-01-2023 14:58:11.636810,"(11.0, 13.0, 12.732)","(17.0, 21.0, 20.2)","(1.95, 2.16, 2.1440802675585284)","(13.0, 14.5, 14.282608695652174)","(7.0, 8.4, 8.273529411764706)","(19.0, 24.0, 23.675675675675677)","(17.0, 23.0, 22.014705882352942)","(6.5, 7.8, 7.7026315789473685)"
04-01-2023 14:58:12.686862,"(11.0, 13.0, 12.764705882352942)","(17.0, 21.0, 20.08125)","(1.95, 2.16, 2.1440802675585284)","(13.0, 14.5, 14.282608695652174)","(7.0, 8.4, 8.273529411764706)","(19.0, 24.0, 23.675675675675677)","(17.0, 24.0, 21.971830985915492)","(7.0, 7.8, 7.706122448979592)"
04-01-2023 14:58:13.827969,"(11.0, 13.0, 12.764705882352942)","(17.0, 21.0, 20.39423076923077)","(1.95, 2.16, 2.144485294117647)","(13.0, 14.5, 14.339506172839506)","(7.0, 8.4, 8.273529411764706)","(19.0, 24.0, 23.38095238095238)","(17.0, 24.0, 23.151515151515152)","(7.0, 7.8, 7.661660079051383)"
04-01-2023 14:58:14.868560,"(11.0, 13.0, 12.765625)","(17.0, 21.0, 20.330357142857142)","(1.95, 2.16, 2.144485294117647)","(13.0, 14.5, 14.953125)","(7.0, 8.4, 8.256666666666668)","(19.0, 24.0, 23.170212765957448)","(17.0, 24.0, 23.210526315789473)","(7.0, 7.8, 7.638709677419355)"
04-01-2023 14:58:15.968206,"(11.0, 13.0, 12.783653846153847)","(17.0, 21.0, 20.330357142857142)","(1.95, 2.16, 2.148456375838926)","(13.0, 15.0, 14.642857142857142)","(7.0, 8.4, 8.248387096774193)","(19.0, 24.0, 23.170212765957448)","(17.0, 24.0, 23.586206896551722)","(7.0, 7.8, 7.674349442379182)"
04-01-2023 14:58:17.128651,"(11.0, 13.0, 12.770408163265307)","(17.0, 21.0, 20.330357142857142)","(1.95, 2.16, 2.1506801736613603)","(12.0, 15.0, 14.642857142857142)","(7.0, 8.4, 8.301960784313726)","(19.0, 24.0, 23.093023255813954)","(17.0, 24.0, 23.4)","(6.5, 7.8, 7.671969696969697)"
04-01-2023 14:58:18.213025,"(11.0, 13.0, 12.770408163265307)","(17.0, 21.0, 20.330357142857142)","(1.95, 2.16, 2.1506801736613603)","(12.0, 15.0, 14.642857142857142)","(7.0, 8.4, 8.30566037735849)","(19.0, 24.0, 23.093023255813954)","(17.0, 24.0, 23.36842105263158)","(6.5, 7.8, 7.671969696969697)"
04-01-2023 14:58:19.478502,"(11.0, 13.0, 12.770408163265307)","(17.0, 21.0, 20.330357142857142)","(1.95, 2.16, 2.1524727838258166)","(12.0, 15.0, 14.642857142857142)","(7.0, 8.4, 8.11696750902527)","(19.0, 24.0, 23.093023255813954)","(17.0, 24.0, 23.36842105263158)","(6.5, 7.8, 7.67148288973384)"
04-01-2023 14:58:20.692511,"(11.0, 13.0, 12.770408163265307)","(17.0, 21.0, 20.204545454545453)","(1.95, 2.16, 2.151961414790997)","(12.0, 15.0, 14.9)","(7.0, 8.4, 8.035483870967742)","(19.0, 24.0, 23.093023255813954)","(17.0, 24.0, 22.962962962962962)","(6.5, 7.8, 7.6022598870056495)"
04-01-2023 14:58:21.887868,"(11.0, 13.0, 12.60655737704918)","(17.0, 21.0, 20.21641791044776)","(1.95, 2.16, 2.155061728395062)","(12.0, 15.0, 14.9)","(7.0, 8.4, 8.041904761904762)","(19.0, 24.0, 23.093023255813954)","(17.0, 24.0, 23.066666666666666)","(6.5, 7.8, 7.698550724637681)"
04-01-2023 14:58:23.107022,"(11.0, 13.0, 12.840531561461795)","(17.0, 21.0, 20.21641791044776)","(1.95, 2.16, 2.158011472275335)","(12.0, 15.0, 14.640449438202246)","(7.0, 8.4, 8.188235294117646)","(19.0, 24.0, 23.035714285714285)","(17.0, 24.0, 23.348837209302324)","(7.0, 7.8, 7.611827956989247)"
04-01-2023 14:58:24.265909,"(11.0, 13.0, 12.571428571428571)","(17.0, 21.0, 20.23913043478261)","(1.95, 2.16, 2.146060606060606)","(12.0, 15.0, 14.614942528735632)","(7.0, 8.2, 8.179310344827586)","(19.0, 24.0, 23.035714285714285)","(17.0, 24.0, 23.348837209302324)","(7.0, 7.8, 7.56)"
04-01-2023 14:58:25.518595,"(11.0, 13.0, 12.647058823529411)","(17.0, 21.0, 20.166666666666668)","(1.95, 2.16, 2.153157894736842)","(12.0, 15.0, 14.547297297297296)","(7.0, 8.2, 7.612060301507538)","(19.0, 24.0, 23.27027027027027)","(17.0, 24.0, 23.48148148148148)","(7.0, 7.6, 7.608219178082192)"
04-01-2023 14:58:26.802689,"(11.0, 13.0, 12.647058823529411)","(17.0, 21.0, 20.166666666666668)","(1.95, 2.16, 2.134280991735537)","(13.0, 15.0, 14.547297297297296)","(7.0, 8.4, 7.878813559322034)","(19.0, 24.0, 23.325)","(17.0, 24.0, 23.5)","(6.5, 7.8, 7.608219178082192)"
04-01-2023 14:58:28.035296,"(11.0, 13.0, 12.647058823529411)","(17.0, 21.0, 19.914634146341463)","(1.95, 2.14, 2.128215010141988)","(13.0, 15.0, 14.632183908045977)","(7.0, 8.4, 8.081355932203389)","(19.0, 24.0, 23.49056603773585)","(17.0, 24.0, 23.666666666666668)","(6.5, 7.8, 7.644285714285714)"
04-01-2023 14:58:29.315186,"(11.0, 13.0, 12.703703703703704)","(17.0, 20.0, 19.88235294117647)","(1.95, 2.14, 2.1281137440758293)","(13.0, 15.0, 14.5390625)","(7.0, 8.2, 7.849484536082474)","(19.0, 24.0, 23.441176470588236)","(17.0, 24.0, 23.714285714285715)","(6.5, 7.8, 7.609999999999999)"
04-01-2023 14:58:30.512554,"(11.0, 13.0, 12.765151515151516)","(17.0, 20.0, 19.677083333333332)","(1.95, 2.14, 2.1291696750902527)","(13.0, 15.0, 14.571428571428571)","(7.0, 8.2, 7.902857142857142)","(19.0, 24.0, 23.446153846153845)","(17.0, 25.0, 23.807692307692307)","(6.5, 7.8, 7.654098360655738)"
04-01-2023 14:58:31.763238,"(11.0, 13.0, 12.772727272727273)","(17.0, 20.0, 19.742990654205606)","(1.95, 2.14, 2.131300877893057)","(13.0, 15.0, 14.714285714285714)","(7.0, 8.2, 7.963636363636363)","(19.0, 24.0, 23.59016393442623)","(17.0, 24.0, 24.170731707317074)","(6.5, 7.8, 7.700636942675159)"
04-01-2023 14:58:33.005213,"(11.0, 13.0, 12.852941176470589)","(18.0, 20.0, 19.742990654205606)","(1.95, 2.14, 2.130442477876106)","(13.0, 15.0, 14.724137931034482)","(7.0, 8.2, 7.814414414414414)","(19.0, 24.0, 23.609375)","(18.0, 25.0, 24.470588235294116)","(6.5, 7.8, 7.699512195121951)"
04-01-2023 14:58:34.159341,"(11.0, 13.0, 12.852941176470589)","(18.0, 20.0, 19.742990654205606)","(1.95, 2.14, 2.130263355906697)","(13.0, 15.0, 14.74736842105263)","(7.0, 8.2, 8.008928571428571)","(19.0, 24.0, 23.666666666666668)","(18.0, 26.0, 24.395061728395063)","(6.5, 7.8, 7.715686274509804)"
04-01-2023 14:58:35.281952,"(11.0, 13.0, 12.875)","(18.0, 20.0, 19.76086956521739)","(1.95, 2.14, 2.130263355906697)","(13.0, 15.0, 14.74736842105263)","(7.0, 8.2, 8.006666666666666)","(19.0, 24.0, 23.46875)","(18.0, 26.0, 24.396551724137932)","(6.5, 7.8, 7.715686274509804)"
04-01-2023 14:58:36.493511,"(11.0, 13.0, 12.875)","(18.0, 20.0, 19.894736842105264)","(1.95, 2.14, 2.131531404375441)","(13.0, 15.0, 14.74736842105263)","(7.0, 8.2, 8.006666666666666)","(19.0, 24.0, 23.479591836734695)","(18.0, 26.0, 24.708333333333332)","(7.0, 7.8, 7.710416666666666)"
