,Evanlee,Mechanics Kismet,Lamont Bale,Our Watto,Forcefully,Sonic Sammy
12-01-2023 15:22:42.747750,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:43.657535,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:44.690876,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:45.605342,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:46.527132,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:47.460107,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:48.444212,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:49.388413,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:50.418220,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:51.436456,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:52.497820,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:53.508640,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:54.601965,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:55.609128,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:56.830206,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:57.895372,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:58.798360,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:22:59.705031,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:23:00.751524,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:23:01.753327,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:23:02.718550,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:23:03.669939,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:23:04.595000,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:23:05.550289,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:23:06.580825,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 20.21333333333333)"
12-01-2023 15:23:07.508119,"(15.0, 38.0, 31.625)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:08.447653,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:09.523300,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:10.420870,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:11.290807,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:12.229490,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:13.192607,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:14.070126,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:15.021823,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:15.990221,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:17.002979,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:17.973476,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:19.046862,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:20.000147,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:20.940083,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:21.827907,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:22.826179,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:23.676888,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:24.547134,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:25.450368,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:26.300596,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:27.182628,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:28.138124,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:29.092047,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:29.998315,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:30.884511,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:31.813249,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:32.824982,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:33.720844,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:34.726187,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:35.678811,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:36.579647,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:37.466798,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:38.330018,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:39.265902,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:40.171484,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:41.375040,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:42.276048,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:43.421785,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:44.640879,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:45.557438,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:46.379295,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:47.417663,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:48.337747,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:49.238985,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:50.099262,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:51.036753,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:51.929012,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:52.847919,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:53.777775,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:54.762856,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:55.652291,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:56.573934,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:57.541312,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:58.481295,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:23:59.380138,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:00.318535,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:01.526061,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:02.439772,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:03.382032,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:04.279319,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:05.304886,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:06.232715,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:07.185026,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:08.113764,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:09.041891,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:09.999108,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:10.938510,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:11.805304,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:12.677265,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:13.639322,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:14.541205,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:15.537969,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:16.452084,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:17.458126,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:18.637481,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:19.644751,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:20.672377,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:21.568274,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:22.455418,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:23.455394,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:24.384815,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:25.222343,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
12-01-2023 15:24:26.174700,"(15.0, 38.0, 22.375)","(5.5, 11.0, 7.071428571428571)","(4.4, 8.6, 6.118181818181818)","(3.1, 5.1, 4.322222222222222)","(2.6, 3.85, 2.72125)","(10.0, 21.0, 18.68)"
