,Yeva Bale,Jagora Bale,Blazing Tokyo,Under The Thumb,Mr Natural,Freeway Split,Zinnia Herrera
457,"[datetime.datetime(2022, 11, 28, 18, 2, 53, 930320), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 930320), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 930320), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 930320), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 930320), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 930320), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 2, 53, 930320), 10.0, 14.5]"
458,"[datetime.datetime(2022, 11, 28, 18, 2, 55, 85883), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 85883), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 85883), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 85883), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 85883), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 85883), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 2, 55, 85883), 10.0, 14.5]"
459,"[datetime.datetime(2022, 11, 28, 18, 2, 56, 221642), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 221642), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 221642), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 221642), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 221642), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 221642), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 2, 56, 221642), 10.0, 14.5]"
460,"[datetime.datetime(2022, 11, 28, 18, 2, 57, 394718), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 394718), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 394718), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 394718), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 394718), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 394718), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 2, 57, 394718), 10.0, 14.5]"
461,"[datetime.datetime(2022, 11, 28, 18, 2, 58, 593971), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 593971), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 593971), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 593971), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 593971), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 593971), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 2, 58, 593971), 10.0, 14.5]"
462,"[datetime.datetime(2022, 11, 28, 18, 2, 59, 767796), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 767796), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 767796), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 767796), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 767796), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 767796), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 2, 59, 767796), 10.0, 14.5]"
463,"[datetime.datetime(2022, 11, 28, 18, 3, 0, 994757), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 994757), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 994757), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 994757), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 994757), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 994757), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 0, 994757), 10.0, 14.5]"
464,"[datetime.datetime(2022, 11, 28, 18, 3, 2, 207886), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 2, 207886), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 2, 207886), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 2, 207886), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 2, 207886), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 2, 207886), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 2, 207886), 10.0, 14.5]"
465,"[datetime.datetime(2022, 11, 28, 18, 3, 3, 482867), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 482867), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 482867), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 482867), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 482867), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 482867), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 3, 482867), 10.0, 14.5]"
466,"[datetime.datetime(2022, 11, 28, 18, 3, 4, 999872), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 999872), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 999872), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 999872), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 999872), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 999872), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 4, 999872), 10.0, 14.5]"
467,"[datetime.datetime(2022, 11, 28, 18, 3, 6, 183519), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 183519), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 183519), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 183519), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 183519), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 183519), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 6, 183519), 10.0, 14.5]"
468,"[datetime.datetime(2022, 11, 28, 18, 3, 7, 415125), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 415125), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 415125), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 415125), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 415125), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 415125), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 7, 415125), 10.0, 14.5]"
469,"[datetime.datetime(2022, 11, 28, 18, 3, 8, 595565), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 595565), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 595565), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 595565), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 595565), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 595565), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 8, 595565), 10.0, 14.5]"
470,"[datetime.datetime(2022, 11, 28, 18, 3, 9, 762510), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 762510), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 762510), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 762510), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 762510), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 762510), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 9, 762510), 10.0, 14.5]"
471,"[datetime.datetime(2022, 11, 28, 18, 3, 10, 941450), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 941450), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 941450), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 941450), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 941450), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 941450), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 10, 941450), 10.0, 14.5]"
472,"[datetime.datetime(2022, 11, 28, 18, 3, 12, 111497), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 111497), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 111497), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 111497), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 111497), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 111497), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 12, 111497), 10.0, 14.5]"
473,"[datetime.datetime(2022, 11, 28, 18, 3, 13, 297421), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 297421), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 297421), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 297421), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 297421), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 297421), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 13, 297421), 10.0, 14.5]"
474,"[datetime.datetime(2022, 11, 28, 18, 3, 14, 463248), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 463248), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 463248), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 463248), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 463248), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 463248), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 14, 463248), 10.0, 14.5]"
475,"[datetime.datetime(2022, 11, 28, 18, 3, 15, 609589), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 609589), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 609589), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 609589), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 609589), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 609589), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 15, 609589), 10.0, 14.5]"
476,"[datetime.datetime(2022, 11, 28, 18, 3, 16, 745841), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 745841), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 745841), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 745841), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 745841), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 745841), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 16, 745841), 10.0, 14.5]"
477,"[datetime.datetime(2022, 11, 28, 18, 3, 17, 880613), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 880613), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 880613), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 880613), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 880613), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 880613), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 17, 880613), 10.0, 14.5]"
478,"[datetime.datetime(2022, 11, 28, 18, 3, 19, 5604), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 5604), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 5604), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 5604), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 5604), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 5604), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 19, 5604), 10.0, 14.5]"
479,"[datetime.datetime(2022, 11, 28, 18, 3, 20, 165468), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 165468), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 165468), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 165468), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 165468), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 165468), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 20, 165468), 10.0, 14.5]"
480,"[datetime.datetime(2022, 11, 28, 18, 3, 21, 346632), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 346632), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 346632), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 346632), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 346632), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 346632), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 21, 346632), 10.0, 14.5]"
481,"[datetime.datetime(2022, 11, 28, 18, 3, 22, 499758), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 499758), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 499758), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 499758), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 499758), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 499758), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 22, 499758), 10.0, 14.5]"
482,"[datetime.datetime(2022, 11, 28, 18, 3, 23, 672459), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 23, 672459), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 23, 672459), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 23, 672459), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 23, 672459), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 23, 672459), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 23, 672459), 10.0, 14.5]"
483,"[datetime.datetime(2022, 11, 28, 18, 3, 24, 841446), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 841446), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 841446), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 841446), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 841446), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 841446), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 24, 841446), 10.0, 14.5]"
484,"[datetime.datetime(2022, 11, 28, 18, 3, 25, 976949), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 976949), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 976949), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 976949), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 976949), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 976949), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 25, 976949), 10.0, 14.5]"
485,"[datetime.datetime(2022, 11, 28, 18, 3, 27, 110864), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 27, 110864), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 27, 110864), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 27, 110864), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 27, 110864), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 27, 110864), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 27, 110864), 10.0, 14.5]"
486,"[datetime.datetime(2022, 11, 28, 18, 3, 28, 247038), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 247038), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 247038), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 247038), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 247038), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 247038), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 28, 247038), 10.0, 14.5]"
487,"[datetime.datetime(2022, 11, 28, 18, 3, 29, 391762), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 391762), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 391762), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 391762), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 391762), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 391762), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 29, 391762), 10.0, 14.5]"
488,"[datetime.datetime(2022, 11, 28, 18, 3, 30, 542835), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 542835), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 542835), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 542835), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 542835), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 542835), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 30, 542835), 10.0, 14.5]"
489,"[datetime.datetime(2022, 11, 28, 18, 3, 31, 683670), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 683670), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 683670), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 683670), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 683670), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 683670), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 31, 683670), 10.0, 14.5]"
490,"[datetime.datetime(2022, 11, 28, 18, 3, 32, 834363), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 32, 834363), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 32, 834363), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 32, 834363), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 32, 834363), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 32, 834363), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 32, 834363), 10.0, 14.5]"
491,"[datetime.datetime(2022, 11, 28, 18, 3, 33, 982781), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 982781), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 982781), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 982781), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 982781), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 982781), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 33, 982781), 10.0, 14.5]"
492,"[datetime.datetime(2022, 11, 28, 18, 3, 35, 133046), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 133046), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 133046), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 133046), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 133046), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 133046), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 35, 133046), 10.0, 14.5]"
493,"[datetime.datetime(2022, 11, 28, 18, 3, 36, 268551), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 36, 268551), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 36, 268551), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 36, 268551), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 36, 268551), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 36, 268551), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 36, 268551), 10.0, 14.5]"
494,"[datetime.datetime(2022, 11, 28, 18, 3, 37, 435150), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 435150), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 435150), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 435150), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 435150), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 435150), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 37, 435150), 10.0, 14.5]"
495,"[datetime.datetime(2022, 11, 28, 18, 3, 38, 565938), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 565938), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 565938), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 565938), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 565938), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 565938), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 38, 565938), 10.0, 14.5]"
496,"[datetime.datetime(2022, 11, 28, 18, 3, 39, 732336), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 732336), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 732336), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 732336), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 732336), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 732336), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 39, 732336), 10.0, 14.5]"
497,"[datetime.datetime(2022, 11, 28, 18, 3, 40, 902673), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 40, 902673), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 40, 902673), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 40, 902673), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 40, 902673), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 40, 902673), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 40, 902673), 10.0, 14.5]"
498,"[datetime.datetime(2022, 11, 28, 18, 3, 42, 78103), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 78103), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 78103), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 78103), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 78103), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 78103), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 42, 78103), 10.0, 14.5]"
499,"[datetime.datetime(2022, 11, 28, 18, 3, 43, 251303), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 251303), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 251303), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 251303), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 251303), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 251303), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 43, 251303), 10.0, 14.5]"
500,"[datetime.datetime(2022, 11, 28, 18, 3, 44, 468032), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 44, 468032), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 44, 468032), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 44, 468032), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 44, 468032), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 44, 468032), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 44, 468032), 10.0, 14.5]"
501,"[datetime.datetime(2022, 11, 28, 18, 3, 45, 621013), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 621013), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 621013), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 621013), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 621013), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 621013), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 45, 621013), 10.0, 14.5]"
502,"[datetime.datetime(2022, 11, 28, 18, 3, 46, 778105), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 778105), 15.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 778105), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 778105), 2.4, 3.4]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 778105), 2.4, 3.6]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 778105), 8.5, 13.0]","[datetime.datetime(2022, 11, 28, 18, 3, 46, 778105), 10.0, 14.5]"
