,Over The Bridge,Sambuca Talks,Stimulus Package,Influencer,Chief In Charge,Lektra Asha
14-12-2022 14:01:53.004453,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:01:54.006981,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:01:55.031836,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:01:56.047425,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:01:57.029073,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:01:58.142355,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:01:59.086944,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:00.033139,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:01.046169,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:02.107530,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.4222222222222225)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:03.350800,"(2.9, 4.4, 3.47)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 5.9, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:04.553227,"(2.9, 4.6, 3.096756756756757)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:05.746138,"(2.9, 4.6, 3.096756756756757)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:06.880980,"(2.9, 4.6, 3.096756756756757)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:08.021628,"(2.9, 4.6, 3.096756756756757)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.75, 2.828095238095238)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:09.229908,"(2.9, 4.6, 3.096756756756757)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.75, 2.828095238095238)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:10.276386,"(2.9, 4.6, 3.5199999999999996)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.75, 2.828095238095238)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:11.242595,"(2.9, 4.6, 3.5199999999999996)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.75, 2.828095238095238)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:12.114555,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.7, 3.150526315789474)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:13.248990,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.7, 3.150526315789474)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:14.334947,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.7, 3.150526315789474)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:15.459809,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.7, 3.150526315789474)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:16.628282,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.7, 3.150526315789474)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:17.861570,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.7, 3.150526315789474)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:19.097163,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.7, 3.112727272727273)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:20.370092,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.8, 3.112727272727273)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:21.479676,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.8, 3.112727272727273)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:22.481372,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.8, 3.112727272727273)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:23.582272,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.8, 3.112727272727273)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:24.718628,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.8, 2.93375)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:25.752740,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.8, 2.93375)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:26.721514,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.8, 2.93375)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:27.706513,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:28.788731,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:29.895291,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:30.970141,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:31.982714,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:32.986079,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:34.003025,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:35.052390,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:36.027234,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:37.048140,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:38.025180,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:38.994400,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:40.074519,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:41.014103,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:42.008975,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:43.053828,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:44.191463,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:45.295007,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:46.342593,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:47.291769,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:48.279850,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:49.383129,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:50.488203,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:51.438417,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:52.416833,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:53.571678,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:54.586926,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:55.620836,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:56.733297,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:57.733930,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:58.778899,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:02:59.801428,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:00.790579,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:01.760537,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:02.733826,"(2.9, 4.5, 4.051034482758621)","(4.4, 8.8, 6.2821428571428575)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:03.682639,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:04.627734,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:05.562929,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:06.593414,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:07.577727,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:08.634755,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:09.620075,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:10.655934,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:11.677945,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:12.683281,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:13.584385,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:14.492178,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:15.516158,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:16.501357,"(2.9, 4.5, 4.3355)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:17.493261,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:18.474491,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:19.372029,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:20.374179,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:21.403274,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:22.543559,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:23.598906,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:24.826763,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:25.989082,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:27.143298,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:28.322596,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:29.582320,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:30.729486,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:31.880655,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:33.155372,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:34.301967,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:35.351106,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:36.396680,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:37.459701,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:38.561756,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:39.798325,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:40.903721,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:42.052453,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:43.218376,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:44.237284,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
14-12-2022 14:03:45.340356,"(2.9, 4.5, 3.692941176470588)","(4.4, 8.8, 4.652941176470588)","(16.0, 65.0, 49.25)","(2.6, 3.65, 3.022608695652174)","(3.8, 6.4, 4.6)","(17.0, 90.0, 71.14285714285714)"
