,Choir Boy,Dixon Bay,Sarodec,Liability,Elected,Hokahey,Ready For Better,Wickedn Lovinit
08-01-2023 13:59:15.185269,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.5, 12.394736842105264)","(41.0, 110.0, 93.33333333333333)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.133333333333333)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:16.287607,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.5, 12.394736842105264)","(41.0, 110.0, 93.33333333333333)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.133333333333333)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:17.289296,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.5, 12.394736842105264)","(41.0, 110.0, 93.33333333333333)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.133333333333333)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.2785714285714285)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:18.287707,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.5, 12.394736842105264)","(41.0, 110.0, 93.33333333333333)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.133333333333333)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.3, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:19.333246,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.5, 12.394736842105264)","(41.0, 110.0, 93.33333333333333)","(6.0, 7.4, 7.286486486486487)","(6.5, 8.4, 8.133333333333333)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:20.463663,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.0, 11.833333333333334)","(41.0, 110.0, 93.33333333333333)","(6.0, 7.4, 7.286486486486487)","(6.5, 8.4, 8.16)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:21.591256,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.0, 11.833333333333334)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.286486486486487)","(6.5, 8.4, 8.16)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:22.665806,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.0, 11.833333333333334)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.286486486486487)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:23.721197,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.0, 11.666666666666666)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:24.806984,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:25.928679,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:27.032803,"(5.5, 7.8, 7.637037037037037)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:28.156721,"(5.5, 7.8, 7.606451612903226)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:29.284121,"(5.5, 7.8, 7.606451612903226)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:30.381278,"(5.5, 7.8, 7.606451612903226)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:31.483295,"(5.5, 7.8, 7.606451612903226)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.258823529411766)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.315789473684211)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:32.486025,"(5.5, 7.8, 7.606451612903226)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.17142857142857)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.321951219512195)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:33.552524,"(5.5, 7.8, 7.606451612903226)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.341818181818182)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:34.583555,"(5.5, 7.8, 7.606451612903226)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.541379310344827)","(4.6, 5.4, 5.341818181818182)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:35.640468,"(5.5, 7.8, 7.606451612903226)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.563157894736842)","(4.6, 5.4, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:36.636986,"(5.5, 7.8, 7.653333333333333)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.563157894736842)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:37.602182,"(5.5, 7.8, 7.653333333333333)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.563157894736842)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:38.600608,"(5.5, 7.8, 7.653333333333333)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.563157894736842)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:39.605443,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.563157894736842)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:40.641473,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.563157894736842)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:41.680707,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.563157894736842)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:42.698314,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.563157894736842)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:43.672341,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:44.678821,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.3, 5.282142857142857)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:45.715028,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.3, 5.300000000000001)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:46.777175,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:47.843230,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:48.843620,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:49.806810,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:50.785616,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:51.770972,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:52.767542,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:53.790869,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:54.828185,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:55.786034,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.266666666666667)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:56.835059,"(5.5, 7.8, 7.6482758620689655)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.4, 5.218181818181819)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:57.837117,"(5.5, 7.6, 7.462068965517242)","(10.0, 12.0, 11.6)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.3, 5.218181818181819)","(8.5, 11.0, 10.55)"
08-01-2023 13:59:58.996158,"(5.5, 7.6, 7.462068965517242)","(10.0, 12.5, 12.288732394366198)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.3, 5.218181818181819)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:00.158227,"(5.5, 7.4, 7.376470588235295)","(10.0, 12.5, 12.288732394366198)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.3, 5.218181818181819)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:01.180031,"(5.5, 7.4, 7.266666666666667)","(10.0, 12.0, 11.935483870967742)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.3, 5.218181818181819)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:02.191010,"(5.5, 7.4, 7.266666666666667)","(10.0, 12.0, 11.935483870967742)","(41.0, 110.0, 90.0)","(6.0, 7.4, 7.298591549295775)","(6.5, 8.4, 8.153846153846153)","(3.1, 4.6, 4.548)","(4.6, 5.3, 5.213793103448276)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:03.236086,"(5.5, 7.4, 7.315789473684211)","(11.0, 12.0, 11.875)","(41.0, 100.0, 90.0)","(6.0, 7.4, 7.3447154471544716)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.548)","(4.6, 5.4, 5.384615384615384)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:04.246524,"(5.5, 7.4, 7.315789473684211)","(11.0, 12.0, 11.875)","(41.0, 100.0, 90.0)","(6.0, 7.4, 7.356302521008404)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.548)","(4.6, 5.5, 5.384615384615384)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:05.287260,"(5.5, 7.4, 7.315789473684211)","(11.0, 12.0, 11.875)","(41.0, 100.0, 90.0)","(6.0, 7.4, 7.356302521008404)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.548)","(4.6, 5.5, 5.384615384615384)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:06.310222,"(5.5, 7.4, 7.315789473684211)","(11.0, 12.0, 11.875)","(41.0, 100.0, 90.0)","(6.0, 7.4, 7.356302521008404)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.548)","(4.6, 5.5, 5.384615384615384)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:07.308810,"(5.5, 7.4, 7.315789473684211)","(11.0, 12.0, 11.875)","(41.0, 100.0, 90.0)","(6.0, 7.4, 7.356302521008404)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.548)","(4.6, 5.5, 5.411764705882353)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:08.333073,"(5.5, 7.4, 7.315789473684211)","(11.0, 12.5, 12.364864864864865)","(41.0, 95.0, 85.0)","(6.0, 7.4, 7.356302521008404)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.548)","(4.6, 5.5, 5.411764705882353)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:09.392943,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.5, 12.22972972972973)","(41.0, 95.0, 85.0)","(6.0, 7.4, 7.356302521008404)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.548)","(4.6, 5.5, 5.411764705882353)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:10.458197,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.0, 11.935483870967742)","(41.0, 95.0, 85.0)","(6.0, 7.4, 7.356302521008404)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.570588235294117)","(4.6, 5.5, 5.337931034482759)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:11.532804,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.0, 11.935483870967742)","(41.0, 95.0, 85.0)","(6.0, 7.4, 7.356302521008404)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.570588235294117)","(4.6, 5.4, 5.337931034482759)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:12.604110,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.0, 11.935483870967742)","(41.0, 95.0, 85.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.570588235294117)","(4.6, 5.4, 5.337931034482759)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:13.612794,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.0, 11.935483870967742)","(41.0, 95.0, 85.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.570588235294117)","(4.6, 5.4, 5.337931034482759)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:14.610997,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.0, 11.935483870967742)","(41.0, 95.0, 85.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.570588235294117)","(4.6, 5.4, 5.34)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:15.643730,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.0, 11.935483870967742)","(41.0, 95.0, 82.5)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.58)","(4.6, 5.4, 5.34)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:16.661543,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.0, 11.935483870967742)","(41.0, 95.0, 82.5)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.58)","(4.6, 5.4, 5.34)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:17.662704,"(5.5, 7.4, 7.260869565217392)","(11.0, 12.0, 11.935483870967742)","(41.0, 95.0, 82.5)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.2, 4.6, 4.58)","(4.6, 5.4, 5.34)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:18.710087,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.0, 11.935483870967742)","(41.0, 95.0, 78.33333333333333)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.58)","(4.6, 5.4, 5.34)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:19.686469,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.0, 11.935483870967742)","(41.0, 95.0, 78.33333333333333)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.58)","(4.6, 5.4, 5.34)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:20.642141,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.0, 11.945945945945946)","(41.0, 95.0, 78.33333333333333)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.58)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:21.633832,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.267441860465116)","(41.0, 95.0, 78.33333333333333)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.58)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:22.683676,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.267441860465116)","(41.0, 90.0, 76.66666666666667)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.58)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:23.733419,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.25)","(41.0, 90.0, 75.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.58)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:24.764952,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.25)","(41.0, 90.0, 75.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.58)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:25.843477,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 90.0, 75.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.58)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:26.878226,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 90.0, 75.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.540677966101695)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:27.861839,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 90.0, 75.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.7, 4.540677966101695)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:28.948542,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 90.0, 75.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.7, 4.540677966101695)","(4.6, 5.4, 5.302439024390244)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:30.068339,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 90.0, 75.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.7, 4.540677966101695)","(4.6, 5.4, 5.295454545454546)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:31.164698,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 85.0, 82.85714285714286)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.7, 4.540677966101695)","(4.6, 5.4, 5.295454545454546)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:32.271493,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 85.0, 85.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.7, 4.540677966101695)","(4.6, 5.4, 5.295454545454546)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:33.254443,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 90.0, 85.0)","(6.0, 7.4, 7.378571428571429)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.7, 4.530769230769231)","(4.6, 5.4, 5.282051282051282)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:34.262440,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 80.0, 74.54545454545455)","(6.0, 7.4, 7.347826086956522)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.527906976744186)","(4.6, 5.4, 5.282051282051282)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:35.277420,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.210526315789474)","(41.0, 80.0, 68.75)","(6.0, 7.4, 7.273584905660377)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.527906976744186)","(4.6, 5.4, 5.282051282051282)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:36.274685,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.0)","(41.0, 80.0, 68.75)","(6.0, 7.6, 7.347169811320755)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.527906976744186)","(4.6, 5.4, 5.282051282051282)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:37.292753,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.0)","(41.0, 80.0, 68.75)","(6.0, 7.6, 7.347169811320755)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.527906976744186)","(4.6, 5.4, 5.282051282051282)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:38.325527,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.0)","(41.0, 80.0, 68.75)","(6.0, 7.6, 7.347169811320755)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.527906976744186)","(4.6, 5.4, 5.282051282051282)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:39.327302,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.0)","(41.0, 80.0, 68.75)","(6.0, 7.6, 7.385714285714285)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.6, 4.444444444444445)","(4.6, 5.4, 5.282051282051282)","(8.5, 11.0, 10.55)"
08-01-2023 14:00:40.320953,"(5.5, 7.4, 7.260869565217392)","(10.0, 12.5, 12.0)","(41.0, 80.0, 68.75)","(6.0, 7.6, 7.385714285714285)","(7.0, 8.4, 8.153846153846153)","(3.3, 4.5, 4.444444444444445)","(4.6, 5.4, 5.282051282051282)","(8.5, 11.0, 10.55)"
