,Delightful Mia,Jilliby Willow,Ajay Breezy Rose,Story To Tell,Gossip Girl Nz,Lady Lani,Ruby Wingate,Celestialfragrance,Sassyola,Orbie
07-01-2023 17:29:05.836719,"(41.0, 65.0, 53.0)","(2.9, 3.5, 3.495121951219512)","(51.0, 75.0, 61.666666666666664)","(5.5, 6.6, 6.56)","(7.0, 99999, 99990)","(51.0, 110.0, 106.25)","(14.0, 25.0, 22.5)","(4.8, 5.3, 5.1725)","(6.0, 9.4, 8.553846153846154)","(13.0, 18.0, 15.857142857142858)"
07-01-2023 17:29:07.112564,"(41.0, 60.0, 53.0)","(2.9, 3.5, 3.495121951219512)","(51.0, 75.0, 61.666666666666664)","(5.5, 6.6, 6.545454545454545)","(7.0, 99999, 99990)","(51.0, 110.0, 106.25)","(14.0, 25.0, 22.5)","(4.8, 5.2, 5.1725)","(6.0, 9.4, 8.553846153846154)","(13.0, 18.0, 15.857142857142858)"
07-01-2023 17:29:08.343729,"(41.0, 55.0, 55.42857142857143)","(2.9, 3.5, 3.495121951219512)","(51.0, 75.0, 61.666666666666664)","(5.5, 6.6, 6.56)","(7.0, 99999, 99990)","(61.0, 110.0, 106.25)","(15.0, 25.0, 22.5)","(4.8, 5.2, 5.192063492063492)","(6.0, 9.4, 8.553846153846154)","(13.0, 18.0, 15.857142857142858)"
07-01-2023 17:29:09.574320,"(41.0, 60.0, 55.42857142857143)","(2.9, 3.5, 3.427777777777778)","(51.0, 75.0, 61.666666666666664)","(5.5, 6.6, 6.545454545454545)","(7.0, 99999, 99990)","(61.0, 110.0, 106.25)","(15.0, 25.0, 22.5)","(4.8, 5.2, 5.192063492063492)","(6.0, 9.4, 8.553846153846154)","(13.0, 18.0, 15.857142857142858)"
07-01-2023 17:29:10.857723,"(41.0, 60.0, 55.42857142857143)","(2.9, 3.45, 3.427777777777778)","(51.0, 75.0, 63.0)","(5.5, 6.6, 6.325925925925926)","(7.0, 99999, 99990)","(61.0, 110.0, 106.25)","(15.0, 25.0, 22.5)","(4.8, 5.2, 5.311111111111112)","(6.0, 9.4, 8.85)","(13.0, 18.0, 16.214285714285715)"
07-01-2023 17:29:12.146227,"(41.0, 60.0, 50.666666666666664)","(2.9, 3.45, 3.427777777777778)","(51.0, 75.0, 61.666666666666664)","(5.5, 6.8, 6.325925925925926)","(7.0, 99999, 99990)","(61.0, 110.0, 106.25)","(15.0, 25.0, 22.5)","(4.8, 5.4, 5.366666666666667)","(6.0, 9.4, 8.51764705882353)","(13.0, 18.0, 17.0)"
07-01-2023 17:29:13.676324,"(41.0, 60.0, 52.0)","(2.9, 3.45, 3.42)","(51.0, 75.0, 61.666666666666664)","(5.5, 6.8, 6.325925925925926)","(7.0, 99999, 99990)","(61.0, 110.0, 106.25)","(15.0, 25.0, 22.5)","(4.8, 5.4, 5.366666666666667)","(6.0, 9.4, 8.553846153846154)","(13.0, 18.0, 17.0)"
07-01-2023 17:29:15.022047,"(41.0, 60.0, 53.0)","(2.9, 3.45, 3.425806451612903)","(51.0, 75.0, 61.666666666666664)","(5.5, 6.8, 6.294736842105263)","(7.0, 99999, 99990)","(61.0, 110.0, 106.25)","(15.0, 25.0, 22.5)","(4.8, 5.4, 5.3954545454545455)","(6.0, 9.4, 8.553846153846154)","(13.0, 18.0, 17.0)"
07-01-2023 17:29:16.482773,"(41.0, 60.0, 53.0)","(2.9, 3.5, 3.3875)","(51.0, 75.0, 61.666666666666664)","(5.5, 6.8, 6.294736842105263)","(7.0, 99999, 99990)","(61.0, 110.0, 97.5)","(15.0, 25.0, 22.5)","(4.8, 5.4, 5.192857142857143)","(6.0, 9.4, 8.553846153846154)","(13.0, 18.0, 17.0)"
07-01-2023 17:29:17.782522,"(41.0, 60.0, 53.0)","(2.9, 3.4, 3.3810344827586207)","(51.0, 75.0, 66.42857142857143)","(5.5, 6.8, 6.363636363636363)","(7.0, 99999, 99990)","(61.0, 110.0, 107.5)","(15.0, 25.0, 21.09090909090909)","(4.8, 5.2, 5.375)","(6.5, 9.4, 8.553846153846154)","(13.0, 18.0, 17.0)"
07-01-2023 17:29:19.076374,"(41.0, 60.0, 53.0)","(2.9, 3.5, 3.3810344827586207)","(51.0, 75.0, 66.42857142857143)","(5.5, 6.8, 6.5)","(7.0, 99999, 99990)","(61.0, 110.0, 107.5)","(15.0, 24.0, 21.09090909090909)","(4.8, 5.4, 5.394594594594595)","(6.5, 9.4, 8.51764705882353)","(13.0, 18.0, 17.0)"
07-01-2023 17:29:20.340257,"(31.0, 60.0, 54.0)","(2.9, 3.5, 3.3810344827586207)","(51.0, 75.0, 66.42857142857143)","(5.0, 6.8, 6.533333333333333)","(7.0, 99999, 99990)","(61.0, 110.0, 107.5)","(15.0, 24.0, 21.09090909090909)","(4.6, 5.4, 5.389655172413794)","(6.5, 9.4, 8.553846153846154)","(13.0, 18.0, 17.0)"
07-01-2023 17:29:21.853933,"(31.0, 60.0, 54.0)","(2.9, 3.5, 3.3810344827586207)","(51.0, 75.0, 70.0)","(5.0, 6.8, 6.533333333333333)","(7.0, 99999, 99990)","(61.0, 110.0, 107.5)","(15.0, 24.0, 21.09090909090909)","(4.6, 5.4, 5.257142857142857)","(6.5, 9.4, 8.553846153846154)","(13.0, 18.0, 17.357142857142858)"
07-01-2023 17:29:23.160827,"(31.0, 60.0, 54.0)","(2.9, 3.5, 3.3810344827586207)","(51.0, 75.0, 71.25)","(5.0, 6.8, 6.677966101694915)","(7.0, 99999, 99990)","(61.0, 110.0, 107.5)","(15.0, 24.0, 20.363636363636363)","(4.6, 5.4, 5.379591836734694)","(6.5, 9.4, 8.96)","(13.0, 18.0, 16.8)"
07-01-2023 17:29:24.739356,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.5, 3.445238095238095)","(51.0, 90.0, 82.14285714285714)","(5.0, 6.8, 6.677966101694915)","(7.0, 99999, 99990)","(61.0, 110.0, 107.5)","(15.0, 24.0, 21.0)","(4.6, 5.4, 5.33968253968254)","(6.5, 9.4, 8.96)","(13.0, 18.0, 16.833333333333332)"
07-01-2023 17:29:26.229752,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.5, 3.445238095238095)","(51.0, 85.0, 81.0)","(5.0, 6.8, 6.542857142857143)","(7.0, 99999, 99990)","(61.0, 110.0, 107.5)","(15.0, 24.0, 20.4)","(4.6, 5.4, 5.33968253968254)","(6.5, 9.4, 8.96)","(13.0, 18.0, 16.833333333333332)"
07-01-2023 17:29:28.171873,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.5, 3.445238095238095)","(51.0, 85.0, 81.0)","(5.0, 6.8, 6.553846153846154)","(7.0, 99999, 99990)","(61.0, 110.0, 107.5)","(15.0, 24.0, 20.4)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.4, 8.96)","(13.0, 18.5, 17.5)"
07-01-2023 17:29:29.899622,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.5, 3.445238095238095)","(51.0, 85.0, 81.0)","(5.0, 6.8, 6.666666666666666)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 20.4)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.4, 8.96)","(13.0, 18.5, 17.0)"
07-01-2023 17:29:31.578040,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.5, 3.4826923076923078)","(51.0, 85.0, 76.66666666666667)","(5.0, 6.8, 6.285714285714286)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 22.11764705882353)","(4.6, 5.4, 5.325333333333334)","(6.5, 9.4, 8.96)","(13.0, 18.5, 17.5)"
07-01-2023 17:29:32.994906,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.5, 3.4826923076923078)","(51.0, 90.0, 76.66666666666667)","(5.0, 6.8, 6.285714285714286)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 22.11764705882353)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.4, 8.96)","(13.0, 18.5, 17.576923076923077)"
07-01-2023 17:29:34.436858,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.5, 3.5076271186440677)","(51.0, 90.0, 81.11111111111111)","(5.0, 6.6, 6.32)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 21.866666666666667)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.4, 8.96)","(13.0, 18.5, 17.928571428571427)"
07-01-2023 17:29:35.810011,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.513157894736842)","(51.0, 90.0, 81.11111111111111)","(5.0, 6.6, 6.32)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 21.866666666666667)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.4, 8.96)","(13.0, 18.5, 17.928571428571427)"
07-01-2023 17:29:37.100821,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.513157894736842)","(51.0, 90.0, 80.71428571428571)","(5.0, 6.6, 6.32)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 22.8)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.4, 9.25)","(13.0, 18.5, 17.928571428571427)"
07-01-2023 17:29:38.383834,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.513157894736842)","(51.0, 85.0, 76.81818181818181)","(5.0, 6.6, 6.32)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 22.8)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.6, 9.4)","(13.0, 18.5, 17.928571428571427)"
07-01-2023 17:29:39.635780,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.513157894736842)","(51.0, 85.0, 78.33333333333333)","(5.0, 6.6, 6.3136363636363635)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.8, 9.261538461538462)","(13.0, 18.5, 18.136363636363637)"
07-01-2023 17:29:40.870203,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.513157894736842)","(51.0, 85.0, 74.0)","(5.0, 6.6, 6.317241379310345)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.311111111111112)","(6.5, 10.0, 9.68888888888889)","(13.0, 18.5, 17.727272727272727)"
07-01-2023 17:29:42.201608,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.513157894736842)","(51.0, 80.0, 74.0)","(5.0, 6.4, 6.317241379310345)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.8, 9.68888888888889)","(13.0, 18.0, 17.7)"
07-01-2023 17:29:43.524859,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.513157894736842)","(51.0, 80.0, 73.18181818181819)","(5.0, 6.4, 6.317241379310345)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.311111111111112)","(6.5, 9.8, 9.68888888888889)","(13.0, 18.0, 17.7)"
07-01-2023 17:29:44.869299,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.513157894736842)","(51.0, 75.0, 73.18181818181819)","(5.0, 6.4, 6.2875000000000005)","(7.0, 99999, 99990)","(61.0, 120.0, 107.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.294594594594595)","(6.5, 9.8, 9.48)","(13.0, 18.0, 17.7)"
07-01-2023 17:29:46.126663,"(31.0, 60.0, 51.666666666666664)","(2.9, 3.55, 3.4913793103448274)","(51.0, 75.0, 66.42857142857143)","(5.0, 6.4, 6.273684210526316)","(7.0, 99999, 99990)","(61.0, 120.0, 113.75)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.294594594594595)","(6.5, 9.8, 9.415384615384616)","(13.0, 18.0, 17.85)"
07-01-2023 17:29:47.293459,"(31.0, 60.0, 52.5)","(2.9, 3.55, 3.4913793103448274)","(51.0, 75.0, 66.42857142857143)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 116.0)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.294594594594595)","(6.5, 9.8, 9.536842105263158)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:48.529803,"(31.0, 60.0, 52.5)","(2.9, 3.55, 3.4913793103448274)","(51.0, 75.0, 66.42857142857143)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.294594594594595)","(6.5, 9.8, 9.675)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:49.737416,"(31.0, 60.0, 53.0)","(2.9, 3.55, 3.4913793103448274)","(51.0, 75.0, 68.33333333333333)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.294594594594595)","(6.5, 9.8, 9.700000000000001)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:50.995756,"(31.0, 60.0, 53.0)","(2.9, 3.55, 3.4913793103448274)","(51.0, 70.0, 66.0)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.28)","(6.5, 9.8, 9.657142857142858)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:52.252545,"(31.0, 60.0, 53.0)","(2.9, 3.55, 3.579245283018868)","(51.0, 70.0, 66.0)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.28)","(6.5, 9.8, 9.536842105263158)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:53.432359,"(31.0, 60.0, 53.0)","(2.9, 3.6, 3.579245283018868)","(51.0, 70.0, 61.2)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.28)","(6.5, 9.8, 9.4875)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:54.665391,"(31.0, 60.0, 53.0)","(2.9, 3.6, 3.585714285714286)","(51.0, 70.0, 61.2)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 24.0, 21.75)","(4.6, 5.4, 5.28)","(6.5, 9.8, 9.4875)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:55.917605,"(31.0, 60.0, 53.0)","(2.9, 3.6, 3.561111111111111)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 24.0, 26.955555555555556)","(4.6, 5.4, 5.28)","(6.5, 9.8, 9.107692307692309)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:57.134859,"(31.0, 60.0, 53.0)","(2.9, 3.6, 3.561111111111111)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.243478260869566)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 27.0, 26.955555555555556)","(4.6, 5.4, 5.28)","(6.5, 9.8, 9.107692307692309)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:58.437278,"(31.0, 60.0, 53.0)","(2.9, 3.6, 3.561111111111111)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.28)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 29.0, 28.88888888888889)","(4.6, 5.4, 5.27027027027027)","(6.5, 9.8, 9.107692307692309)","(13.0, 18.0, 17.875)"
07-01-2023 17:29:59.597798,"(31.0, 60.0, 53.0)","(2.9, 3.6, 3.561111111111111)","(51.0, 70.0, 61.30434782608695)","(5.0, 6.4, 6.228571428571429)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 29.0, 28.88888888888889)","(4.6, 5.3, 5.27027027027027)","(6.5, 9.8, 9.107692307692309)","(13.0, 18.0, 17.875)"
07-01-2023 17:30:00.748240,"(31.0, 60.0, 53.0)","(2.9, 3.6, 3.561111111111111)","(51.0, 70.0, 63.0)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 29.0, 28.884615384615383)","(4.6, 5.3, 5.27027027027027)","(6.5, 9.8, 9.107692307692309)","(13.0, 18.0, 17.875)"
07-01-2023 17:30:01.906065,"(31.0, 60.0, 53.0)","(2.9, 3.6, 3.5566666666666666)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 29.0, 26.51219512195122)","(4.6, 5.3, 5.263414634146342)","(6.5, 9.8, 9.107692307692309)","(13.0, 18.0, 17.875)"
07-01-2023 17:30:03.042590,"(31.0, 60.0, 46.5)","(2.9, 3.6, 3.5535714285714284)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(15.0, 27.0, 26.51219512195122)","(4.6, 5.3, 5.263414634146342)","(6.5, 9.8, 9.107692307692309)","(13.0, 18.0, 16.054794520547944)"
07-01-2023 17:30:04.263023,"(31.0, 55.0, 44.166666666666664)","(2.9, 3.6, 3.5535714285714284)","(51.0, 65.0, 61.30434782608695)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.51219512195122)","(4.6, 5.3, 5.289655172413793)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:05.528484,"(31.0, 55.0, 45.25)","(2.9, 3.6, 3.5535714285714284)","(51.0, 70.0, 61.30434782608695)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.289655172413793)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08)"
07-01-2023 17:30:06.778044,"(31.0, 55.0, 45.25)","(2.9, 3.6, 3.5535714285714284)","(51.0, 70.0, 63.0)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.289655172413793)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:08.071022,"(31.0, 55.0, 45.25)","(2.9, 3.6, 3.5999999999999996)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.289655172413793)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:09.262364,"(31.0, 55.0, 45.25)","(2.9, 3.65, 3.6214285714285714)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.289655172413793)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:10.449693,"(31.0, 50.0, 46.0)","(2.9, 3.65, 3.6214285714285714)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.289655172413793)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:11.581392,"(31.0, 50.0, 44.0)","(2.9, 3.65, 3.6214285714285714)","(51.0, 70.0, 61.30434782608695)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.289655172413793)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:12.711614,"(31.0, 50.0, 44.0)","(2.9, 3.55, 3.5137254901960784)","(51.0, 70.0, 61.30434782608695)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.166666666666666)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:13.853282,"(31.0, 50.0, 44.0)","(2.9, 3.55, 3.5125506072874493)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.08)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.166666666666666)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:14.982498,"(31.0, 50.0, 44.0)","(2.9, 3.55, 3.5125506072874493)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.08)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.166666666666666)","(6.5, 9.8, 9.107692307692309)","(13.0, 16.5, 15.08108108108108)"
07-01-2023 17:30:16.221010,"(31.0, 50.0, 44.0)","(2.9, 3.55, 3.5125506072874493)","(51.0, 65.0, 63.0)","(5.0, 6.4, 6.08)","(7.0, 99999, 99990)","(61.0, 120.0, 117.5)","(16.0, 27.0, 26.047619047619047)","(4.6, 5.3, 5.2105263157894735)","(6.5, 9.8, 9.457142857142857)","(13.0, 16.5, 15.578947368421053)"
07-01-2023 17:30:17.373014,"(31.0, 50.0, 45.0)","(2.9, 3.7, 3.662745098039216)","(51.0, 70.0, 62.0)","(5.0, 6.4, 6.08)","(7.0, 99999, 99990)","(61.0, 120.0, 117.77777777777777)","(16.0, 27.0, 26.047619047619047)","(4.6, 4.9, 4.86875)","(6.5, 9.8, 9.55)","(13.0, 16.5, 15.514084507042254)"
07-01-2023 17:30:18.511777,"(31.0, 50.0, 45.0)","(2.9, 3.7, 3.6646464646464647)","(51.0, 70.0, 62.0)","(5.0, 6.4, 6.08)","(7.0, 99999, 99990)","(61.0, 120.0, 117.77777777777777)","(16.0, 27.0, 26.130434782608695)","(4.6, 4.9, 4.86875)","(6.5, 9.8, 9.676923076923078)","(13.0, 16.5, 15.514084507042254)"
07-01-2023 17:30:19.746707,"(31.0, 50.0, 45.0)","(2.9, 3.65, 3.632323232323232)","(51.0, 70.0, 62.0)","(5.0, 6.4, 6.08)","(7.0, 99999, 99990)","(61.0, 120.0, 117.77777777777777)","(16.0, 27.0, 26.130434782608695)","(4.6, 4.9, 4.895652173913043)","(6.5, 9.8, 9.212903225806452)","(13.0, 16.5, 16.182291666666668)"
07-01-2023 17:30:21.159433,"(31.0, 50.0, 45.0)","(2.9, 3.65, 3.632323232323232)","(51.0, 70.0, 63.333333333333336)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 117.77777777777777)","(16.0, 27.0, 26.136363636363637)","(4.6, 5.0, 4.885714285714285)","(6.5, 9.6, 9.746666666666668)","(13.0, 16.5, 16.182291666666668)"
07-01-2023 17:30:22.427036,"(31.0, 50.0, 46.666666666666664)","(2.9, 3.65, 3.6321052631578947)","(51.0, 70.0, 63.333333333333336)","(5.0, 6.4, 6.094117647058823)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(16.0, 27.0, 26.136363636363637)","(4.6, 5.0, 4.864705882352941)","(6.5, 9.8, 9.746666666666668)","(13.0, 16.5, 16.182291666666668)"
07-01-2023 17:30:23.654524,"(31.0, 50.0, 43.333333333333336)","(2.9, 3.65, 3.6321052631578947)","(51.0, 65.0, 64.33333333333333)","(5.0, 6.4, 6.173913043478261)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(16.0, 27.0, 25.304347826086957)","(4.6, 5.0, 4.85)","(6.5, 9.8, 9.736842105263158)","(13.0, 16.5, 16.182291666666668)"
07-01-2023 17:30:24.845577,"(31.0, 50.0, 43.333333333333336)","(2.9, 3.65, 3.6321052631578947)","(51.0, 65.0, 64.33333333333333)","(5.0, 6.4, 6.157575757575758)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(16.0, 26.0, 25.157894736842106)","(4.6, 5.0, 4.85)","(6.5, 10.0, 9.84)","(13.0, 16.5, 16.182291666666668)"
07-01-2023 17:30:26.080857,"(31.0, 50.0, 42.0)","(2.9, 3.65, 3.6321052631578947)","(51.0, 65.0, 64.33333333333333)","(5.0, 6.4, 6.157575757575758)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(16.0, 26.0, 25.058823529411764)","(4.6, 5.0, 4.85)","(6.5, 10.0, 9.92)","(13.0, 16.5, 16.182291666666668)"
07-01-2023 17:30:27.242594,"(31.0, 50.0, 43.333333333333336)","(2.9, 3.65, 3.6321052631578947)","(51.0, 65.0, 64.33333333333333)","(5.0, 6.4, 6.0285714285714285)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(16.0, 26.0, 25.058823529411764)","(4.6, 5.0, 4.85)","(6.5, 10.0, 9.946666666666667)","(13.0, 16.5, 16.182291666666668)"
07-01-2023 17:30:28.845122,"(31.0, 50.0, 43.333333333333336)","(3.0, 3.65, 3.6321052631578947)","(51.0, 60.0, 56.666666666666664)","(5.0, 6.4, 6.15)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(17.0, 26.0, 24.72)","(4.4, 5.0, 4.800000000000001)","(7.0, 10.0, 9.946666666666667)","(13.0, 16.5, 16.227272727272727)"
07-01-2023 17:30:30.122158,"(31.0, 50.0, 43.333333333333336)","(3.0, 3.65, 3.6321052631578947)","(51.0, 60.0, 56.666666666666664)","(5.0, 6.4, 6.15)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(17.0, 26.0, 24.72)","(4.4, 4.9, 4.800000000000001)","(7.0, 10.0, 9.957142857142857)","(13.0, 16.5, 16.227272727272727)"
07-01-2023 17:30:31.322775,"(31.0, 50.0, 43.142857142857146)","(3.0, 3.7, 3.6526315789473682)","(51.0, 60.0, 56.666666666666664)","(5.0, 6.2, 6.022222222222222)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(17.0, 26.0, 24.72)","(4.4, 4.9, 4.800000000000001)","(7.0, 10.0, 9.957142857142857)","(13.0, 16.5, 16.227272727272727)"
07-01-2023 17:30:32.523395,"(31.0, 50.0, 43.142857142857146)","(3.0, 3.7, 3.66)","(51.0, 60.0, 53.333333333333336)","(5.0, 6.2, 6.022222222222222)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(17.0, 26.0, 24.72)","(4.4, 4.9, 4.800000000000001)","(7.0, 10.0, 9.945454545454545)","(13.0, 16.5, 16.227272727272727)"
07-01-2023 17:30:33.703106,"(31.0, 50.0, 43.142857142857146)","(3.0, 3.7, 3.66)","(51.0, 60.0, 53.333333333333336)","(5.0, 6.2, 6.022222222222222)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(17.0, 26.0, 24.72)","(4.4, 4.9, 4.800000000000001)","(7.0, 10.0, 9.945454545454545)","(13.0, 16.5, 16.227272727272727)"
07-01-2023 17:30:34.878616,"(31.0, 50.0, 43.142857142857146)","(3.0, 3.7, 3.66)","(51.0, 60.0, 53.333333333333336)","(5.0, 6.2, 6.022222222222222)","(7.0, 99999, 99990)","(61.0, 120.0, 115.0)","(17.0, 26.0, 24.72)","(4.4, 4.9, 4.800000000000001)","(7.0, 10.0, 9.945454545454545)","(13.0, 16.5, 16.227272727272727)"
