,Comical Cyndie,Go Hard Son,Thumbs Up,Mahuika,Once Again,Clever Eva,Trinity Ann,Shes A Cracker
11-01-2023 14:16:41.387297,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:42.561114,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:43.609211,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:44.765206,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:45.844109,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:46.930068,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:48.077067,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:49.257018,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:50.425830,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:51.481555,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 30.086206896551726)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:52.537945,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.800000000000001)","(18.0, 75.0, 45.75)","(13.0, 36.0, 31.108695652173914)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:53.531343,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 14.657142857142857)","(4.6, 7.8, 6.709090909090909)","(18.0, 75.0, 45.75)","(13.0, 32.0, 31.108695652173914)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:54.517168,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 14.657142857142857)","(4.6, 7.8, 6.709090909090909)","(18.0, 75.0, 45.75)","(13.0, 32.0, 31.108695652173914)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:55.490815,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 14.657142857142857)","(4.6, 7.8, 6.709090909090909)","(18.0, 75.0, 45.75)","(13.0, 32.0, 31.108695652173914)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:56.531018,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 14.657142857142857)","(4.6, 7.8, 6.709090909090909)","(18.0, 75.0, 45.75)","(13.0, 32.0, 31.108695652173914)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:57.706322,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 14.657142857142857)","(4.6, 7.8, 6.709090909090909)","(18.0, 75.0, 45.75)","(13.0, 32.0, 31.108695652173914)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:16:58.888655,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 14.657142857142857)","(4.6, 7.8, 6.709090909090909)","(18.0, 75.0, 45.75)","(13.0, 32.0, 31.108695652173914)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:17:00.136984,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 14.657142857142857)","(4.6, 7.8, 6.709090909090909)","(18.0, 75.0, 45.75)","(13.0, 32.0, 31.108695652173914)","(101.0, 750.0, 640.0)","(14.0, 60.0, 34.72222222222222)"
11-01-2023 14:17:01.239795,"(1.35, 1.45, 1.4300896860986547)","(31.0, 230.0, 120.0)","(8.5, 17.0, 14.657142857142857)","(4.6, 7.8, 5.55)","(18.0, 75.0, 161.08333333333334)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 60.0, 114.9)"
11-01-2023 14:17:02.292465,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 155.3)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.9)"
11-01-2023 14:17:03.302682,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 155.3)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.9)"
11-01-2023 14:17:04.394484,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 155.3)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.9)"
11-01-2023 14:17:05.482672,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 108.0)"
11-01-2023 14:17:06.599607,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 108.0)"
11-01-2023 14:17:07.655386,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 108.0)"
11-01-2023 14:17:08.684083,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 108.0)"
11-01-2023 14:17:09.684595,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 108.0)"
11-01-2023 14:17:10.724632,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:11.716906,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:12.725396,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:13.760220,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:14.805975,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:15.866196,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:16.914538,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:17.897918,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:19.033917,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:20.152075,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 5.55)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 118.75)"
11-01-2023 14:17:21.283296,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:22.566790,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:23.959190,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:25.183332,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:26.206354,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:27.296481,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:28.309262,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:29.429169,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:30.512023,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:31.680949,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:32.849970,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:33.939593,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:35.007235,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:36.072903,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:37.072741,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:38.106119,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:39.338225,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:40.517134,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:41.609269,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:42.677643,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.591666666666667)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 114.5)"
11-01-2023 14:17:43.811691,"(1.35, 1.45, 1.4300896860986547)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:44.840874,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:45.884493,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:46.931737,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:47.989501,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:49.081482,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:50.143780,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:51.208346,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 11.533333333333333)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:52.245978,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:53.903584,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:55.131527,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:56.288213,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:57.418054,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:58.527515,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:17:59.570701,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:00.660978,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:01.825562,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:03.026623,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:04.144960,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:05.282495,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:06.331342,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.28571428571428)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:07.351445,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:08.458136,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:09.619585,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:10.792461,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:11.850541,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:12.874066,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
11-01-2023 14:18:14.091264,"(1.35, 1.44, 1.4305555555555556)","(31.0, 450.0, 366.4)","(8.5, 17.0, 16.511111111111113)","(4.6, 7.8, 6.4)","(18.0, 190.0, 165.35714285714286)","(13.0, 32.0, 29.4375)","(101.0, 750.0, 617.0)","(14.0, 140.0, 121.78571428571429)"
