,Scarletts Gem,Raja Ampat,His Keen,Seabrook Baker,Tommy Tuna,Im Full On,Chilli Cherry
12-01-2023 14:14:41.145113,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.84, 1.7364705882352942)","(91.0, 550.0, 350.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 202.5)","(4.4, 5.3, 4.957142857142857)"
12-01-2023 14:14:42.199942,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7650000000000001)","(91.0, 550.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 202.5)","(4.4, 5.3, 4.957142857142857)"
12-01-2023 14:14:43.242619,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 202.5)","(4.4, 5.3, 4.957142857142857)"
12-01-2023 14:14:44.318078,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 284.0)","(4.4, 5.3, 4.957142857142857)"
12-01-2023 14:14:45.403869,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 202.5)","(4.4, 5.3, 4.957142857142857)"
12-01-2023 14:14:46.419390,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 284.0)","(4.4, 5.3, 4.957142857142857)"
12-01-2023 14:14:47.449745,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 248.33333333333334)","(4.4, 5.3, 4.957142857142857)"
12-01-2023 14:14:48.544932,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7825)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 285.0)","(4.4, 5.3, 4.957142857142857)"
12-01-2023 14:14:49.582323,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7825)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.930769230769231)"
12-01-2023 14:14:50.606629,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7825)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.930769230769231)"
12-01-2023 14:14:51.663110,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7825)","(91.0, 650.0, 395.0)","(7.5, 9.4, 8.447619047619048)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.930769230769231)"
12-01-2023 14:14:52.720696,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 92.5)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:14:53.718036,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:14:54.712697,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:14:55.717733,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:14:56.841615,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:14:57.948425,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:14:58.955396,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:00.005795,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:01.043448,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 205.0)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:02.012913,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7766666666666666)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:03.038485,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:04.123196,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:05.112858,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:06.182954,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:07.293700,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:08.421625,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:09.469435,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:10.557043,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 271.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:11.647518,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 263.75)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:12.691595,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 263.75)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:13.702826,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 263.75)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:14.865141,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7650000000000001)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 263.75)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:15.964344,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.8, 1.7233333333333334)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 263.75)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:17.017105,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 241.66666666666666)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:18.152875,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 650.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:19.309821,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 550.0, 405.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:20.396674,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 650.0, 405.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:21.541085,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:22.671006,"(4.6, 11.5, 10.36)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:23.641855,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:24.664763,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:25.830772,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7253333333333334)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:27.113210,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 294.1666666666667)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:28.357322,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 340.0, 285.8333333333333)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:29.552374,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 330.0, 277.5)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:30.791466,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 277.5)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:31.958351,"(4.6, 11.5, 10.278571428571428)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 277.5)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:33.159730,"(4.6, 11.5, 9.945454545454545)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 235.0)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:34.253985,"(4.6, 11.5, 9.945454545454545)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 550.0, 355.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 235.0)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:35.393597,"(4.6, 11.5, 9.945454545454545)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 650.0, 395.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:36.568892,"(4.6, 11.5, 9.945454545454545)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.9125000000000005)"
12-01-2023 14:15:37.697034,"(4.6, 11.5, 9.945454545454545)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:38.715371,"(4.6, 11.5, 9.945454545454545)","(51.0, 100.0, 91.42857142857143)","(1.5, 1.74, 1.7207017543859648)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:39.906195,"(4.6, 11.5, 9.945454545454545)","(51.0, 100.0, 85.0)","(1.5, 1.74, 1.7207017543859648)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:41.123987,"(4.6, 11.5, 9.945454545454545)","(61.0, 100.0, 85.0)","(1.5, 1.74, 1.7207017543859648)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:42.221345,"(4.6, 11.5, 9.945454545454545)","(61.0, 95.0, 83.75)","(1.5, 1.74, 1.7207017543859648)","(91.0, 650.0, 400.0)","(7.5, 9.4, 8.476923076923077)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:43.405450,"(4.6, 11.5, 9.945454545454545)","(61.0, 95.0, 83.75)","(1.5, 1.74, 1.72125)","(91.0, 650.0, 400.0)","(7.5, 9.2, 8.666666666666666)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:44.512676,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.75)","(1.5, 1.74, 1.72125)","(91.0, 550.0, 345.0)","(7.5, 9.2, 8.541176470588235)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:45.503030,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.75)","(1.5, 1.74, 1.72125)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.541176470588235)","(51.0, 320.0, 256.25)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:46.640199,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.75)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 320.0, 248.75)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:47.732790,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 261.0)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:48.692773,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 190.0)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:49.746425,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:50.827759,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.915384615384616)"
12-01-2023 14:15:51.913185,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.896774193548387)"
12-01-2023 14:15:53.026574,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.921212121212121)"
12-01-2023 14:15:54.176228,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.921212121212121)"
12-01-2023 14:15:55.270841,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 83.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.921212121212121)"
12-01-2023 14:15:56.389360,"(4.6, 11.5, 10.278571428571428)","(61.0, 95.0, 80.0)","(1.5, 1.74, 1.7233333333333334)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.921212121212121)"
12-01-2023 14:15:57.511094,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7233333333333334)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.921212121212121)"
12-01-2023 14:15:58.608268,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.921212121212121)"
12-01-2023 14:15:59.682111,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.921212121212121)"
12-01-2023 14:16:00.794762,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 355.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 4.921212121212121)"
12-01-2023 14:16:01.859194,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 550.0, 544.0)","(7.5, 9.2, 8.5)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 5.002380952380952)"
12-01-2023 14:16:02.794023,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 650.0, 544.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 4.955172413793104)"
12-01-2023 14:16:03.902505,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 650.0, 390.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.029032258064516)"
12-01-2023 14:16:05.046672,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.029032258064516)"
12-01-2023 14:16:06.033769,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7242105263157894)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.029032258064516)"
12-01-2023 14:16:07.115447,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7288372093023257)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.029032258064516)"
12-01-2023 14:16:08.276911,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7288372093023257)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:09.246682,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7288372093023257)","(91.0, 650.0, 582.5)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:10.263124,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7288372093023257)","(91.0, 650.0, 495.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:11.380161,"(4.6, 11.5, 10.075)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7288372093023257)","(91.0, 550.0, 495.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:12.433815,"(4.6, 11.5, 9.956249999999999)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.728)","(91.0, 550.0, 495.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:13.388041,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.728)","(91.0, 550.0, 495.0)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:14.514588,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7352)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:15.533169,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7352)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:16.505589,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 78.0)","(1.5, 1.74, 1.7352)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 248.75)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:17.604871,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7352)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:18.730806,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7352)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:19.835561,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7352)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:20.962850,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7352)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 269.1666666666667)","(4.4, 5.3, 5.0)"
12-01-2023 14:16:22.122506,"(4.6, 11.5, 10.278571428571428)","(61.0, 90.0, 81.42857142857143)","(1.5, 1.74, 1.7345454545454546)","(91.0, 500.0, 451.25)","(7.5, 9.2, 8.48)","(51.0, 310.0, 235.0)","(4.4, 5.3, 5.0)"
