,Divine Flirt,Blue Eyed Girl,Distorted Secrets,Scenic Eclipse,Startedwithakiss,Red Cadillac,See Ya Champ,Lady Tornado,Fire And Gold,Heartly,Luna Nobel
14-12-2022 19:00:14.296759,"(6.0, 8.0, 7.828571428571428)","(3.0, 3.9, 3.75)","(51.0, 130.0, 100.0)","(4.6, 5.1, 5.02)","(21.0, 40.0, 39.14285714285714)","(5.0, 6.0, 5.7894736842105265)","(19.0, 28.0, 26.5)","(5.5, 8.2, 7.5777777777777775)","(101.0, 230.0, 182.0)","(51.0, 85.0, 70.0)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:16.075447,"(6.0, 8.0, 7.828571428571428)","(3.0, 3.9, 3.75)","(51.0, 130.0, 100.0)","(4.6, 5.1, 5.02)","(21.0, 40.0, 39.14285714285714)","(5.0, 6.4, 5.698630136986301)","(19.0, 28.0, 26.5)","(5.5, 8.2, 7.5)","(101.0, 230.0, 182.0)","(51.0, 85.0, 70.0)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:17.898925,"(6.0, 8.0, 7.8)","(3.0, 3.9, 3.75)","(51.0, 130.0, 100.0)","(4.6, 5.1, 4.972727272727273)","(21.0, 40.0, 38.0)","(5.0, 6.4, 6.057142857142857)","(19.0, 28.0, 26.666666666666668)","(5.5, 8.2, 7.5777777777777775)","(101.0, 230.0, 170.0)","(51.0, 85.0, 70.0)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:19.693581,"(6.0, 7.8, 7.5600000000000005)","(3.0, 3.9, 3.75)","(51.0, 130.0, 100.0)","(4.6, 5.2, 5.124242424242424)","(21.0, 40.0, 38.0)","(5.0, 6.2, 5.825)","(19.0, 30.0, 27.307692307692307)","(5.5, 8.2, 7.5777777777777775)","(101.0, 230.0, 170.0)","(51.0, 85.0, 70.0)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:21.380563,"(6.0, 7.8, 7.5600000000000005)","(3.0, 3.9, 3.75)","(51.0, 130.0, 100.0)","(4.6, 5.2, 5.124242424242424)","(21.0, 40.0, 38.0)","(5.0, 6.2, 5.825)","(19.0, 30.0, 27.307692307692307)","(5.5, 8.2, 7.5777777777777775)","(101.0, 230.0, 170.0)","(51.0, 85.0, 70.0)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:23.191925,"(6.0, 7.8, 7.5600000000000005)","(3.0, 3.9, 3.75)","(51.0, 130.0, 100.0)","(4.6, 5.2, 5.124242424242424)","(21.0, 40.0, 38.0)","(5.0, 6.2, 5.842857142857143)","(19.0, 30.0, 27.307692307692307)","(5.5, 8.2, 7.5777777777777775)","(101.0, 230.0, 207.5)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:24.872860,"(6.0, 7.8, 7.5600000000000005)","(3.0, 3.9, 3.75)","(51.0, 130.0, 85.0)","(4.6, 5.2, 5.124242424242424)","(21.0, 40.0, 38.0)","(5.0, 6.2, 5.842857142857143)","(19.0, 30.0, 27.307692307692307)","(5.5, 8.2, 7.5777777777777775)","(101.0, 240.0, 207.5)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:26.760665,"(6.0, 7.8, 7.5600000000000005)","(3.0, 3.9, 3.75)","(51.0, 130.0, 85.0)","(4.6, 5.2, 5.124242424242424)","(21.0, 40.0, 38.0)","(5.0, 6.2, 5.842857142857143)","(19.0, 30.0, 27.307692307692307)","(5.5, 8.2, 7.5777777777777775)","(101.0, 240.0, 207.5)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:28.643409,"(6.0, 7.8, 7.734883720930233)","(3.0, 3.9, 3.75)","(51.0, 130.0, 85.0)","(4.6, 5.2, 4.95)","(21.0, 40.0, 38.0)","(5.0, 6.2, 5.95)","(19.0, 30.0, 27.307692307692307)","(5.5, 8.2, 7.5777777777777775)","(101.0, 240.0, 207.5)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:30.521502,"(6.0, 7.8, 7.680851063829787)","(3.0, 3.9, 3.75)","(51.0, 130.0, 85.0)","(4.6, 5.2, 5.109090909090909)","(21.0, 40.0, 38.0)","(5.0, 6.2, 6.057142857142857)","(19.0, 30.0, 27.307692307692307)","(5.5, 8.2, 7.828571428571429)","(101.0, 240.0, 207.5)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:32.321813,"(6.0, 7.8, 7.3)","(3.0, 3.9, 3.75)","(51.0, 130.0, 100.0)","(4.6, 5.2, 5.12)","(21.0, 40.0, 38.0)","(5.0, 6.2, 5.733870967741936)","(19.0, 30.0, 26.88888888888889)","(5.5, 8.4, 7.8999999999999995)","(101.0, 240.0, 207.5)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:34.065236,"(6.0, 7.6, 7.4)","(3.0, 3.9, 3.8454545454545452)","(51.0, 130.0, 102.0)","(4.6, 5.2, 5.12)","(21.0, 40.0, 39.333333333333336)","(5.0, 6.4, 6.194202898550725)","(19.0, 30.0, 28.285714285714285)","(5.5, 8.2, 8.066666666666666)","(101.0, 240.0, 215.0)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:35.907064,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.8454545454545452)","(51.0, 130.0, 102.0)","(4.6, 5.2, 5.12)","(21.0, 42.0, 39.75)","(5.0, 6.2, 6.194202898550725)","(19.0, 30.0, 28.285714285714285)","(5.5, 8.2, 7.927272727272727)","(101.0, 250.0, 215.0)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:37.698679,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.853846153846154)","(51.0, 130.0, 102.0)","(4.6, 5.2, 5.12)","(21.0, 42.0, 39.75)","(5.0, 6.2, 6.194202898550725)","(19.0, 30.0, 28.285714285714285)","(5.5, 8.2, 7.927272727272727)","(101.0, 250.0, 233.33333333333334)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:39.491381,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.853846153846154)","(51.0, 130.0, 102.0)","(4.6, 5.2, 5.12)","(21.0, 42.0, 39.75)","(5.0, 6.2, 6.192857142857143)","(19.0, 30.0, 28.285714285714285)","(5.5, 8.2, 7.927272727272727)","(101.0, 250.0, 233.33333333333334)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:41.269679,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.853846153846154)","(51.0, 130.0, 86.66666666666667)","(4.6, 5.2, 5.12)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.177049180327869)","(19.0, 30.0, 28.285714285714285)","(5.5, 8.2, 8.911111111111111)","(101.0, 250.0, 233.33333333333334)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:42.975684,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.853846153846154)","(51.0, 130.0, 86.66666666666667)","(4.6, 5.2, 5.12)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.177049180327869)","(19.0, 30.0, 28.285714285714285)","(5.5, 9.0, 8.692307692307692)","(101.0, 250.0, 233.33333333333334)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:44.707108,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.853846153846154)","(51.0, 130.0, 83.33333333333333)","(4.6, 5.2, 5.12)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.177049180327869)","(19.0, 30.0, 28.285714285714285)","(5.5, 9.0, 8.692307692307692)","(101.0, 250.0, 212.0)","(51.0, 85.0, 72.5)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:00:46.389647,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.853846153846154)","(51.0, 120.0, 83.33333333333333)","(4.6, 5.2, 5.12)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.177049180327869)","(19.0, 30.0, 28.285714285714285)","(5.5, 9.0, 8.902439024390244)","(101.0, 240.0, 212.0)","(51.0, 85.0, 72.5)","(71.0, 95.0, 84.0625)"
14-12-2022 19:00:48.062256,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.853846153846154)","(51.0, 110.0, 80.0)","(4.6, 5.2, 5.12)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.177049180327869)","(19.0, 30.0, 28.285714285714285)","(5.5, 9.0, 8.902439024390244)","(101.0, 240.0, 212.0)","(51.0, 85.0, 72.5)","(71.0, 95.0, 84.0625)"
14-12-2022 19:00:49.930675,"(6.0, 7.6, 7.288888888888889)","(3.0, 3.9, 3.853846153846154)","(41.0, 110.0, 80.0)","(4.4, 5.2, 5.192592592592593)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.183050847457627)","(19.0, 30.0, 27.6)","(5.5, 9.0, 8.714285714285715)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:00:51.659075,"(6.0, 7.2, 7.1761904761904765)","(3.0, 3.9, 3.853846153846154)","(41.0, 100.0, 75.0)","(4.4, 5.2, 5.19236641221374)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.183050847457627)","(19.0, 30.0, 27.6)","(5.5, 8.8, 8.854545454545454)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:00:53.407526,"(6.0, 7.2, 7.1230769230769235)","(3.0, 3.9, 3.853846153846154)","(41.0, 95.0, 75.0)","(4.4, 5.2, 5.19236641221374)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.183050847457627)","(19.0, 30.0, 27.6)","(5.5, 9.0, 8.854545454545454)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:00:55.296792,"(6.0, 7.2, 7.1230769230769235)","(3.0, 3.9, 3.853846153846154)","(41.0, 95.0, 77.5)","(4.4, 5.2, 5.19236641221374)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.183050847457627)","(19.0, 30.0, 27.6)","(5.5, 9.0, 8.854545454545454)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:00:56.973769,"(6.0, 7.2, 7.0)","(3.0, 3.9, 3.8166666666666664)","(41.0, 95.0, 113.33333333333334)","(4.4, 5.2, 5.19236641221374)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.183050847457627)","(19.0, 30.0, 27.6)","(5.5, 9.0, 8.6)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:00:58.590103,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 113.33333333333334)","(4.4, 5.2, 5.19236641221374)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.1607843137254905)","(19.0, 30.0, 27.6)","(5.5, 9.0, 8.6)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:00.216829,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 113.33333333333334)","(4.4, 5.2, 5.024242424242424)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.1607843137254905)","(19.0, 30.0, 27.6)","(5.5, 9.0, 8.6)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:02.030505,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 124.0)","(4.4, 5.4, 4.9625)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.1607843137254905)","(19.0, 30.0, 27.6)","(5.5, 9.0, 8.6)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:03.820581,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 124.0)","(4.4, 5.4, 5.070833333333333)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.147368421052632)","(19.0, 30.0, 27.6)","(5.5, 9.0, 8.6)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:05.575093,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 124.0)","(4.4, 5.3, 5.070833333333333)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.147368421052632)","(19.0, 30.0, 26.545454545454547)","(5.5, 9.0, 8.6)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:07.258515,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 124.0)","(4.6, 5.3, 5.070833333333333)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.147368421052632)","(19.0, 29.0, 26.545454545454547)","(5.5, 9.0, 8.6)","(101.0, 240.0, 214.54545454545453)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:08.904432,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 124.0)","(4.6, 5.3, 5.070833333333333)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.147368421052632)","(19.0, 29.0, 26.545454545454547)","(5.5, 9.0, 8.6)","(101.0, 240.0, 212.0)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:10.630436,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 124.0)","(4.6, 5.3, 5.070833333333333)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.147368421052632)","(19.0, 29.0, 26.545454545454547)","(5.5, 9.0, 8.6)","(101.0, 240.0, 212.0)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:12.310876,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 102.5)","(4.6, 5.3, 5.070833333333333)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.12)","(19.0, 29.0, 26.545454545454547)","(5.5, 9.0, 8.55)","(101.0, 240.0, 212.0)","(51.0, 85.0, 79.16666666666666)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:14.033815,"(6.0, 7.0, 6.9)","(3.0, 3.9, 3.8166666666666664)","(41.0, 140.0, 86.66666666666667)","(4.6, 5.3, 4.958536585365853)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.12)","(19.0, 29.0, 26.545454545454547)","(5.5, 9.0, 8.752380952380951)","(101.0, 240.0, 212.0)","(51.0, 85.0, 70.0)","(71.0, 95.0, 84.0625)"
14-12-2022 19:01:16.027193,"(6.0, 7.0, 6.98695652173913)","(3.0, 3.9, 3.8166666666666664)","(41.0, 130.0, 86.66666666666667)","(4.6, 5.3, 5.070833333333333)","(21.0, 42.0, 39.0)","(5.0, 6.2, 6.12)","(19.0, 29.0, 26.545454545454547)","(5.5, 9.0, 8.718918918918918)","(101.0, 240.0, 208.88888888888889)","(51.0, 85.0, 70.0)","(71.0, 95.0, 83.33333333333333)"
14-12-2022 19:01:17.918782,"(6.0, 7.0, 7.1866666666666665)","(3.0, 3.9, 3.853846153846154)","(41.0, 130.0, 86.66666666666667)","(4.6, 5.3, 5.108823529411764)","(21.0, 42.0, 40.285714285714285)","(5.0, 6.2, 5.783582089552239)","(19.0, 29.0, 36.666666666666664)","(5.5, 9.0, 8.222222222222221)","(101.0, 240.0, 208.88888888888889)","(51.0, 85.0, 70.0)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:19.517098,"(6.0, 7.2, 7.1866666666666665)","(3.0, 3.9, 3.853846153846154)","(41.0, 130.0, 86.66666666666667)","(4.6, 5.3, 5.108823529411764)","(21.0, 42.0, 40.285714285714285)","(5.0, 6.4, 5.775675675675676)","(19.0, 42.0, 35.84615384615385)","(5.5, 9.0, 7.968421052631578)","(101.0, 240.0, 215.55555555555554)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:21.169185,"(6.0, 7.6, 7.171428571428572)","(3.0, 3.9, 3.7333333333333334)","(41.0, 130.0, 78.57142857142857)","(4.6, 5.3, 5.108823529411764)","(21.0, 42.0, 41.4)","(5.0, 6.4, 5.775675675675676)","(19.0, 42.0, 35.84615384615385)","(5.5, 9.0, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:22.869571,"(6.0, 7.6, 7.171428571428572)","(3.0, 3.9, 3.8586206896551722)","(41.0, 130.0, 78.57142857142857)","(4.6, 5.3, 5.124324324324324)","(21.0, 42.0, 41.4)","(5.0, 6.4, 5.775675675675676)","(19.0, 42.0, 35.84615384615385)","(5.5, 8.8, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:24.480233,"(6.0, 7.6, 7.35)","(3.0, 3.9, 3.8586206896551722)","(41.0, 130.0, 78.57142857142857)","(4.6, 5.3, 5.124324324324324)","(21.0, 42.0, 41.4)","(5.0, 6.4, 5.9222222222222225)","(19.0, 42.0, 37.0)","(5.5, 8.8, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:26.037871,"(6.0, 7.6, 7.35)","(3.0, 3.9, 3.8586206896551722)","(41.0, 130.0, 78.57142857142857)","(4.6, 5.3, 5.124324324324324)","(21.0, 42.0, 41.4)","(5.0, 6.2, 5.890476190476191)","(19.0, 42.0, 37.0)","(5.5, 8.8, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:27.661104,"(6.0, 7.6, 7.35)","(3.0, 3.9, 3.8586206896551722)","(41.0, 130.0, 78.57142857142857)","(4.6, 5.3, 5.124324324324324)","(21.0, 42.0, 41.4)","(5.0, 6.2, 5.890476190476191)","(19.0, 42.0, 37.0)","(5.5, 8.8, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:29.325065,"(6.0, 7.4, 7.345454545454546)","(3.0, 3.9, 3.8586206896551722)","(41.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 42.0, 41.5)","(5.0, 6.2, 5.972727272727273)","(19.0, 42.0, 35.0)","(5.5, 8.8, 8.294736842105264)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:30.992321,"(6.0, 7.4, 7.276470588235294)","(3.0, 3.9, 3.8586206896551722)","(41.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 42.0, 41.5)","(5.0, 6.2, 5.972727272727273)","(19.0, 42.0, 35.0)","(5.5, 8.8, 8.294736842105264)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:32.581292,"(6.0, 7.4, 7.276470588235294)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 42.0, 43.25)","(5.0, 6.2, 5.972727272727273)","(19.0, 42.0, 35.0)","(5.5, 8.8, 8.294736842105264)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:34.169713,"(6.0, 7.4, 7.276470588235294)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.881818181818182)","(19.0, 42.0, 35.0)","(5.5, 8.8, 8.294736842105264)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:35.678188,"(6.0, 7.4, 7.276470588235294)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.881818181818182)","(19.0, 42.0, 34.54545454545455)","(5.5, 8.8, 8.294736842105264)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:37.198890,"(6.0, 7.4, 7.276470588235294)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.95)","(19.0, 40.0, 34.54545454545455)","(5.5, 8.8, 8.294736842105264)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 77.5)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:38.800751,"(6.0, 7.4, 7.276470588235294)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 6.075)","(19.0, 40.0, 34.54545454545455)","(5.5, 8.8, 8.1)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:40.349163,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 6.075)","(19.0, 40.0, 34.54545454545455)","(5.5, 8.6, 8.1)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:41.917285,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 6.075)","(19.0, 40.0, 34.54545454545455)","(5.5, 8.6, 8.021052631578947)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:43.489642,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.9)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.6, 7.742857142857143)","(101.0, 230.0, 219.16666666666669)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:45.015407,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.969230769230769)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.6, 7.742857142857143)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:46.672686,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.969230769230769)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.6, 8.181818181818182)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:48.314066,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.969230769230769)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:49.822231,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.969230769230769)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:51.311975,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.2, 5.969230769230769)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:52.867284,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.4, 5.838028169014085)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:54.472765,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.4, 5.838028169014085)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 84.28571428571429)"
14-12-2022 19:01:55.995948,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.4, 5.838028169014085)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
14-12-2022 19:01:57.473715,"(6.0, 7.4, 7.12)","(3.0, 3.9, 3.8586206896551722)","(51.0, 130.0, 78.57142857142857)","(4.4, 5.3, 5.124324324324324)","(21.0, 44.0, 43.25)","(5.0, 6.4, 5.838028169014085)","(19.0, 40.0, 31.428571428571427)","(5.5, 8.4, 8.2)","(101.0, 230.0, 215.55555555555554)","(51.0, 85.0, 78.75)","(71.0, 95.0, 82.14285714285714)"
