,Golden Skyrocket,Deadly Rookie,Egyptian Tiger,Dundee Hornet,Pacific Rock,Bankrupt,Superior Tom,Glyos Move
05-01-2023 15:49:05.684404,"(5.5, 8.4, 8.177777777777777)","(1.5, 1.63, 1.626086956521739)","(19.0, 29.0, 27.636363636363637)","(16.0, 28.0, 26.78723404255319)","(13.0, 20.0, 19.933333333333334)","(31.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.9)","(19.0, 70.0, 68.75)"
05-01-2023 15:49:06.973904,"(6.0, 8.4, 8.114285714285714)","(1.4, 1.63, 1.626086956521739)","(20.0, 29.0, 26.818181818181817)","(17.0, 28.0, 26.78723404255319)","(14.0, 19.5, 19.45)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.2, 8.85)","(26.0, 70.0, 69.0909090909091)"
05-01-2023 15:49:08.199636,"(6.0, 8.4, 8.2)","(1.4, 1.63, 1.6277777777777778)","(20.0, 29.0, 24.9375)","(17.0, 28.0, 26.78723404255319)","(14.0, 19.0, 18.967741935483872)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.95)","(26.0, 80.0, 69.0909090909091)"
05-01-2023 15:49:09.361157,"(6.0, 8.4, 8.3)","(1.4, 1.63, 1.628095238095238)","(20.0, 26.0, 25.5)","(17.0, 28.0, 26.78723404255319)","(14.0, 19.0, 18.967741935483872)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.2, 8.95)","(26.0, 80.0, 71.76470588235294)"
05-01-2023 15:49:10.484161,"(6.0, 8.4, 8.26)","(1.4, 1.63, 1.6263636363636362)","(20.0, 26.0, 25.5)","(17.0, 28.0, 26.78723404255319)","(14.0, 19.0, 19.451612903225808)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.2, 8.923076923076923)","(26.0, 80.0, 76.66666666666667)"
05-01-2023 15:49:11.740858,"(6.0, 8.4, 8.293333333333333)","(1.4, 1.63, 1.625)","(20.0, 26.0, 25.5)","(17.0, 28.0, 26.78723404255319)","(14.0, 19.5, 19.451612903225808)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.2, 8.879999999999999)","(26.0, 80.0, 76.66666666666667)"
05-01-2023 15:49:13.068886,"(6.0, 8.4, 8.293333333333333)","(1.4, 1.63, 1.625)","(20.0, 26.0, 25.692307692307693)","(17.0, 28.0, 26.78723404255319)","(14.0, 19.5, 18.966666666666665)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.879999999999999)","(26.0, 80.0, 71.76470588235294)"
05-01-2023 15:49:14.262943,"(6.0, 8.6, 8.266666666666666)","(1.4, 1.63, 1.6236842105263158)","(20.0, 28.0, 26.0)","(17.0, 28.0, 26.78723404255319)","(14.0, 19.0, 18.966666666666665)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.879999999999999)","(26.0, 80.0, 71.76470588235294)"
05-01-2023 15:49:15.512513,"(6.0, 8.6, 8.266666666666666)","(1.4, 1.63, 1.6229411764705883)","(19.0, 28.0, 25.9)","(17.0, 28.0, 27.333333333333332)","(14.0, 19.0, 18.966666666666665)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.879999999999999)","(26.0, 80.0, 76.66666666666667)"
05-01-2023 15:49:16.783003,"(6.0, 8.6, 8.327272727272726)","(1.4, 1.63, 1.6247826086956523)","(19.0, 28.0, 26.166666666666668)","(17.0, 28.0, 27.647058823529413)","(14.0, 19.0, 19.25)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.879999999999999)","(26.0, 80.0, 70.0)"
05-01-2023 15:49:18.068523,"(6.0, 8.6, 8.375)","(1.4, 1.63, 1.6247826086956523)","(19.0, 28.0, 25.642857142857142)","(17.0, 28.0, 27.647058823529413)","(14.0, 19.5, 17.5)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.846153846153847)","(26.0, 80.0, 70.0)"
05-01-2023 15:49:19.309316,"(6.0, 8.6, 8.299999999999999)","(1.4, 1.63, 1.627741935483871)","(19.0, 28.0, 26.333333333333332)","(17.0, 28.0, 27.80952380952381)","(14.0, 18.0, 16.916666666666668)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.846153846153847)","(26.0, 80.0, 66.875)"
05-01-2023 15:49:20.551752,"(6.0, 8.6, 8.299999999999999)","(1.4, 1.64, 1.6336)","(19.0, 28.0, 26.333333333333332)","(17.0, 28.0, 29.076923076923077)","(14.0, 17.0, 17.5)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.8)","(26.0, 80.0, 74.16666666666667)"
05-01-2023 15:49:21.700997,"(6.0, 8.6, 8.299999999999999)","(1.4, 1.64, 1.6336)","(19.0, 28.0, 26.2)","(17.0, 30.0, 29.076923076923077)","(14.0, 18.0, 17.5)","(41.0, 120.0, 110.9090909090909)","(6.5, 9.0, 8.729411764705883)","(26.0, 80.0, 77.6923076923077)"
05-01-2023 15:49:23.096700,"(6.0, 8.6, 8.375)","(1.4, 1.64, 1.635111111111111)","(19.0, 28.0, 26.285714285714285)","(17.0, 30.0, 29.64)","(14.0, 18.0, 17.833333333333332)","(41.0, 120.0, 107.5)","(6.5, 8.8, 8.842105263157896)","(26.0, 80.0, 73.46153846153847)"
05-01-2023 15:49:24.427689,"(6.0, 8.6, 8.299999999999999)","(1.4, 1.64, 1.6374418604651162)","(19.0, 28.0, 26.5)","(17.0, 30.0, 29.64)","(14.0, 18.0, 17.38888888888889)","(41.0, 110.0, 107.5)","(6.5, 9.0, 8.863636363636363)","(26.0, 75.0, 73.46153846153847)"
05-01-2023 15:49:25.764373,"(6.0, 8.6, 8.299999999999999)","(1.4, 1.64, 1.6373493975903615)","(19.0, 27.0, 25.545454545454547)","(17.0, 30.0, 27.923076923076923)","(14.0, 17.5, 16.833333333333332)","(41.0, 110.0, 107.5)","(6.5, 9.0, 8.714285714285714)","(26.0, 75.0, 73.46153846153847)"
05-01-2023 15:49:27.192905,"(6.0, 8.6, 8.333333333333332)","(1.4, 1.64, 1.6383561643835616)","(19.0, 27.0, 26.25)","(17.0, 28.0, 26.666666666666668)","(14.0, 17.0, 17.25)","(41.0, 110.0, 107.5)","(6.5, 9.0, 8.933333333333334)","(26.0, 75.0, 59.09090909090909)"
05-01-2023 15:49:28.489150,"(6.0, 8.6, 8.44)","(1.4, 1.64, 1.6383561643835616)","(19.0, 27.0, 28.0)","(17.0, 28.0, 24.666666666666668)","(14.0, 18.0, 17.333333333333332)","(41.0, 110.0, 108.46153846153847)","(6.5, 9.0, 8.925)","(26.0, 75.0, 60.9375)"
05-01-2023 15:49:29.745544,"(6.0, 8.8, 8.569230769230769)","(1.4, 1.64, 1.6361445783132529)","(19.0, 29.0, 26.666666666666668)","(17.0, 26.0, 24.75)","(14.0, 18.0, 17.25)","(41.0, 110.0, 108.46153846153847)","(6.5, 9.0, 8.925)","(26.0, 75.0, 60.9375)"
05-01-2023 15:49:30.955338,"(6.0, 8.8, 8.569230769230769)","(1.4, 1.64, 1.6347252747252747)","(19.0, 29.0, 27.714285714285715)","(17.0, 26.0, 24.4)","(14.0, 17.5, 17.25)","(41.0, 110.0, 108.46153846153847)","(6.5, 9.0, 8.879999999999999)","(26.0, 75.0, 60.714285714285715)"
05-01-2023 15:49:32.121026,"(6.0, 8.8, 8.736842105263158)","(1.4, 1.63, 1.626862745098039)","(19.0, 28.0, 28.4)","(17.0, 26.0, 24.4)","(14.0, 17.5, 17.3)","(41.0, 110.0, 108.46153846153847)","(6.5, 9.0, 8.709090909090909)","(26.0, 75.0, 60.714285714285715)"
05-01-2023 15:49:33.307392,"(6.0, 9.0, 8.980952380952381)","(1.4, 1.62, 1.6189473684210527)","(19.0, 29.0, 27.8)","(17.0, 26.0, 24.333333333333332)","(14.0, 17.5, 17.583333333333332)","(41.0, 110.0, 109.16666666666667)","(6.5, 9.0, 8.873684210526315)","(26.0, 75.0, 60.714285714285715)"
05-01-2023 15:49:34.497425,"(6.0, 9.2, 9.163636363636362)","(1.4, 1.63, 1.625)","(19.0, 29.0, 27.8)","(17.0, 25.0, 24.333333333333332)","(14.0, 18.0, 17.2)","(41.0, 110.0, 109.16666666666667)","(6.5, 9.0, 8.854545454545454)","(26.0, 75.0, 60.714285714285715)"
05-01-2023 15:49:35.746051,"(6.0, 9.2, 9.046153846153846)","(1.4, 1.62, 1.6193589743589745)","(19.0, 28.0, 27.75)","(17.0, 28.0, 25.5)","(14.0, 18.0, 17.2)","(41.0, 110.0, 109.16666666666667)","(6.5, 9.0, 8.80952380952381)","(26.0, 75.0, 60.714285714285715)"
05-01-2023 15:49:37.522038,"(6.0, 9.2, 8.95)","(1.4, 1.62, 1.618452380952381)","(19.0, 28.0, 27.75)","(17.0, 28.0, 25.5)","(14.0, 18.0, 17.2)","(41.0, 110.0, 109.16666666666667)","(6.5, 9.0, 8.753846153846155)","(26.0, 75.0, 60.9375)"
05-01-2023 15:49:39.050817,"(6.0, 9.2, 9.066666666666666)","(1.4, 1.63, 1.6236111111111111)","(19.0, 28.0, 27.75)","(17.0, 28.0, 25.5)","(14.0, 17.5, 17.0)","(41.0, 110.0, 109.16666666666667)","(6.5, 8.8, 8.753846153846155)","(26.0, 75.0, 60.9375)"
05-01-2023 15:49:40.284778,"(6.0, 9.2, 8.95)","(1.4, 1.63, 1.629206349206349)","(19.0, 28.0, 26.8)","(17.0, 28.0, 25.5)","(14.0, 17.0, 16.75)","(41.0, 120.0, 113.75)","(6.5, 9.0, 8.65)","(26.0, 75.0, 61.07142857142857)"
05-01-2023 15:49:41.423861,"(6.0, 9.2, 9.066666666666666)","(1.4, 1.64, 1.631627906976744)","(20.0, 28.0, 27.75)","(17.0, 28.0, 25.3)","(14.0, 17.5, 17.166666666666668)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 8.7)","(26.0, 75.0, 61.31578947368421)"
05-01-2023 15:49:42.619308,"(6.0, 9.2, 8.95)","(1.4, 1.62, 1.615483870967742)","(20.0, 28.0, 27.333333333333332)","(17.0, 28.0, 26.25)","(14.0, 17.5, 17.166666666666668)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 8.7)","(26.0, 75.0, 61.31578947368421)"
05-01-2023 15:49:43.857589,"(6.0, 9.2, 9.033333333333333)","(1.4, 1.63, 1.6246788990825687)","(20.0, 28.0, 27.8)","(17.0, 28.0, 25.666666666666668)","(14.0, 17.5, 17.166666666666668)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 8.714285714285715)","(26.0, 75.0, 61.31578947368421)"
05-01-2023 15:49:45.167962,"(6.0, 8.8, 8.676923076923078)","(1.4, 1.63, 1.6236170212765957)","(20.0, 29.0, 28.555555555555557)","(17.0, 28.0, 26.25)","(14.0, 17.5, 16.785714285714285)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 8.657142857142857)","(26.0, 75.0, 56.42857142857143)"
05-01-2023 15:49:46.482873,"(6.0, 8.8, 8.690909090909091)","(1.4, 1.63, 1.6226153846153846)","(20.0, 29.0, 28.333333333333332)","(17.0, 28.0, 26.25)","(14.0, 17.5, 17.0)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 9.10909090909091)","(26.0, 75.0, 61.31578947368421)"
05-01-2023 15:49:47.794875,"(6.0, 8.4, 8.325)","(1.4, 1.63, 1.6227272727272728)","(20.0, 29.0, 27.5)","(17.0, 28.0, 25.666666666666668)","(14.0, 17.5, 17.333333333333332)","(41.0, 120.0, 116.92307692307692)","(6.5, 9.2, 9.0)","(26.0, 75.0, 61.31578947368421)"
05-01-2023 15:49:49.141199,"(6.0, 8.6, 8.507692307692308)","(1.4, 1.63, 1.6229508196721312)","(20.0, 29.0, 27.5)","(17.0, 27.0, 27.0)","(14.0, 17.5, 16.571428571428573)","(41.0, 120.0, 116.92307692307692)","(6.5, 9.2, 8.654545454545454)","(26.0, 75.0, 56.42857142857143)"
05-01-2023 15:49:50.549885,"(6.0, 8.8, 8.673684210526316)","(1.4, 1.64, 1.6305982905982905)","(20.0, 29.0, 27.5)","(17.0, 28.0, 25.545454545454547)","(14.0, 17.0, 16.583333333333332)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 8.645161290322582)","(26.0, 75.0, 56.42857142857143)"
05-01-2023 15:49:52.073563,"(6.0, 8.8, 8.511111111111111)","(1.4, 1.64, 1.6305982905982905)","(20.0, 29.0, 27.5)","(17.0, 28.0, 26.285714285714285)","(14.0, 17.0, 16.736842105263158)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 8.600000000000001)","(26.0, 75.0, 61.31578947368421)"
05-01-2023 15:49:53.473355,"(6.0, 8.8, 8.573913043478262)","(1.4, 1.64, 1.6305982905982905)","(20.0, 28.0, 27.25)","(17.0, 28.0, 26.285714285714285)","(14.0, 17.0, 17.53846153846154)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 8.56)","(26.0, 75.0, 57.666666666666664)"
05-01-2023 15:49:55.044170,"(6.0, 8.8, 8.527272727272727)","(1.4, 1.65, 1.6494444444444443)","(20.0, 28.0, 27.75)","(17.0, 28.0, 26.3125)","(14.0, 18.0, 16.944444444444443)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.613333333333333)","(26.0, 75.0, 56.42857142857143)"
05-01-2023 15:49:56.305629,"(6.0, 8.6, 8.527272727272727)","(1.4, 1.65, 1.6494444444444443)","(20.0, 28.0, 27.75)","(17.0, 28.0, 26.3125)","(14.0, 17.0, 16.944444444444443)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.8, 8.613333333333333)","(26.0, 75.0, 56.42857142857143)"
05-01-2023 15:49:57.538391,"(6.0, 8.8, 8.527272727272727)","(1.4, 1.65, 1.6438461538461537)","(20.0, 28.0, 27.75)","(17.0, 28.0, 26.285714285714285)","(14.0, 17.0, 16.944444444444443)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.446153846153846)","(26.0, 75.0, 56.42857142857143)"
05-01-2023 15:49:58.856031,"(6.0, 8.8, 8.52)","(1.4, 1.65, 1.6443999999999999)","(20.0, 28.0, 27.555555555555557)","(17.0, 28.0, 26.25)","(14.0, 17.0, 16.857142857142858)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.527868852459015)","(26.0, 75.0, 57.22222222222222)"
05-01-2023 15:50:00.141847,"(6.0, 8.6, 8.545454545454545)","(1.4, 1.65, 1.645)","(20.0, 28.0, 27.733333333333334)","(17.0, 28.0, 26.666666666666668)","(14.0, 17.0, 16.928571428571427)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.538028169014083)","(26.0, 75.0, 57.22222222222222)"
05-01-2023 15:50:01.415720,"(6.0, 8.8, 8.563636363636364)","(1.4, 1.65, 1.6443333333333332)","(20.0, 28.0, 27.733333333333334)","(17.0, 28.0, 26.5)","(14.0, 17.0, 16.933333333333334)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.54782608695652)","(26.0, 75.0, 68.33333333333333)"
05-01-2023 15:50:02.794914,"(6.0, 8.8, 8.533333333333333)","(1.4, 1.65, 1.6468181818181817)","(20.0, 28.0, 27.866666666666667)","(17.0, 28.0, 26.5)","(14.0, 17.0, 16.933333333333334)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.329032258064515)","(26.0, 75.0, 68.33333333333333)"
05-01-2023 15:50:04.109804,"(6.0, 8.6, 8.473684210526315)","(1.4, 1.65, 1.6468181818181817)","(20.0, 28.0, 27.866666666666667)","(17.0, 28.0, 26.25)","(14.0, 17.0, 16.933333333333334)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.4, 8.326666666666666)","(26.0, 75.0, 63.57142857142857)"
05-01-2023 15:50:05.458280,"(6.0, 8.6, 8.44)","(1.4, 1.66, 1.6526086956521737)","(20.0, 28.0, 27.875)","(17.0, 28.0, 26.5)","(14.0, 17.0, 17.166666666666668)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.4, 8.342105263157896)","(26.0, 75.0, 57.22222222222222)"
05-01-2023 15:50:06.886905,"(6.0, 8.4, 8.290909090909091)","(1.4, 1.66, 1.6533333333333333)","(20.0, 28.0, 26.8)","(17.0, 28.0, 26.5)","(13.0, 17.5, 16.7)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.4, 8.342105263157896)","(26.0, 75.0, 68.33333333333333)"
05-01-2023 15:50:08.313115,"(6.0, 8.4, 8.295652173913044)","(1.4, 1.66, 1.654020618556701)","(20.0, 27.0, 27.615384615384617)","(17.0, 28.0, 27.0)","(13.0, 17.5, 16.933333333333334)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.4, 8.342105263157896)","(26.0, 75.0, 68.33333333333333)"
05-01-2023 15:50:09.526051,"(6.0, 8.4, 8.173913043478262)","(1.4, 1.66, 1.6693749999999998)","(20.0, 28.0, 26.0)","(17.0, 28.0, 26.428571428571427)","(13.0, 17.0, 17.0625)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.4, 8.5)","(26.0, 75.0, 68.33333333333333)"
05-01-2023 15:50:10.817117,"(6.0, 8.2, 8.083870967741936)","(1.4, 1.67, 1.6642372881355931)","(20.0, 27.0, 25.5)","(17.0, 29.0, 26.428571428571427)","(13.0, 17.5, 16.7)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.514285714285714)","(26.0, 75.0, 68.33333333333333)"
05-01-2023 15:50:12.061072,"(6.0, 8.2, 8.056)","(1.4, 1.67, 1.669090909090909)","(20.0, 26.0, 25.88888888888889)","(17.0, 29.0, 26.75)","(13.0, 17.5, 16.7)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.514285714285714)","(26.0, 75.0, 63.57142857142857)"
05-01-2023 15:50:13.357625,"(6.0, 8.0, 7.96)","(1.4, 1.67, 1.6675)","(20.0, 26.0, 25.88888888888889)","(17.0, 29.0, 27.0)","(13.0, 17.5, 16.7)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.525)","(26.0, 75.0, 68.33333333333333)"
05-01-2023 15:50:14.593092,"(6.0, 8.0, 7.875862068965517)","(1.4, 1.67, 1.6675)","(20.0, 26.0, 25.88888888888889)","(17.0, 28.0, 27.0)","(13.0, 17.5, 17.285714285714285)","(41.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.495238095238095)","(26.0, 75.0, 68.33333333333333)"
05-01-2023 15:50:15.781446,"(6.0, 8.0, 7.847058823529411)","(1.4, 1.67, 1.6696296296296296)","(20.0, 27.0, 26.896551724137932)","(17.0, 29.0, 27.0)","(13.0, 17.5, 17.285714285714285)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.495238095238095)","(26.0, 75.0, 63.0)"
05-01-2023 15:50:16.873954,"(6.0, 8.0, 7.8)","(1.4, 1.68, 1.6748484848484848)","(20.0, 27.0, 26.8)","(17.0, 28.0, 27.0)","(13.0, 17.5, 17.285714285714285)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.48421052631579)","(26.0, 75.0, 57.22222222222222)"
05-01-2023 15:50:17.992259,"(6.0, 7.8, 7.68235294117647)","(1.4, 1.68, 1.6759036144578312)","(20.0, 27.0, 26.896551724137932)","(17.0, 29.0, 26.272727272727273)","(13.0, 17.5, 17.416666666666668)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.48421052631579)","(26.0, 75.0, 67.5)"
05-01-2023 15:50:19.107526,"(6.0, 7.8, 7.633333333333333)","(1.4, 1.68, 1.6781481481481482)","(20.0, 27.0, 26.896551724137932)","(17.0, 29.0, 27.714285714285715)","(13.0, 17.5, 17.416666666666668)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.48421052631579)","(26.0, 75.0, 66.53846153846153)"
05-01-2023 15:50:20.308250,"(6.0, 7.8, 7.657142857142857)","(1.4, 1.69, 1.6795652173913043)","(20.0, 27.0, 26.896551724137932)","(17.0, 28.0, 27.0)","(13.0, 17.5, 17.346153846153847)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.48421052631579)","(26.0, 80.0, 63.333333333333336)"
05-01-2023 15:50:21.543524,"(6.0, 7.8, 7.669230769230769)","(1.4, 1.69, 1.6795652173913043)","(20.0, 27.0, 22.4)","(17.0, 28.0, 27.181818181818183)","(13.0, 17.5, 17.4375)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.49)","(26.0, 80.0, 63.333333333333336)"
05-01-2023 15:50:22.781244,"(6.0, 7.8, 7.658333333333333)","(1.4, 1.69, 1.6841935483870967)","(20.0, 23.0, 24.47826086956522)","(17.0, 29.0, 27.166666666666668)","(13.0, 17.5, 17.166666666666668)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.49)","(26.0, 80.0, 58.125)"
05-01-2023 15:50:23.865040,"(6.0, 7.8, 7.63)","(1.4, 1.69, 1.685151515151515)","(20.0, 25.0, 24.47826086956522)","(17.0, 29.0, 27.166666666666668)","(13.0, 18.0, 17.166666666666668)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.49)","(26.0, 80.0, 58.125)"
05-01-2023 15:50:25.039883,"(6.0, 7.8, 7.63)","(1.4, 1.69, 1.685151515151515)","(20.0, 25.0, 24.5)","(17.0, 29.0, 27.285714285714285)","(13.0, 18.0, 17.166666666666668)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.470588235294118)","(26.0, 80.0, 67.5)"
05-01-2023 15:50:26.233119,"(6.0, 7.8, 7.63)","(1.4, 1.69, 1.6843589743589742)","(20.0, 25.0, 24.857142857142858)","(17.0, 29.0, 27.25)","(13.0, 18.0, 17.642857142857142)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.495238095238095)","(26.0, 80.0, 63.333333333333336)"
05-01-2023 15:50:27.436482,"(6.0, 7.8, 7.621052631578947)","(1.4, 1.69, 1.6843589743589742)","(20.0, 25.0, 24.857142857142858)","(17.0, 29.0, 27.5)","(13.0, 18.0, 17.558823529411764)","(51.0, 120.0, 116.92307692307692)","(6.5, 8.6, 8.495238095238095)","(26.0, 80.0, 63.333333333333336)"
05-01-2023 15:50:28.649731,"(6.0, 7.8, 7.661538461538462)","(1.45, 1.69, 1.68531914893617)","(19.0, 25.0, 24.857142857142858)","(18.0, 29.0, 27.5)","(13.0, 18.0, 17.558823529411764)","(51.0, 120.0, 115.0)","(6.5, 8.4, 8.378571428571428)","(26.0, 80.0, 60.55555555555556)"
05-01-2023 15:50:29.839135,"(6.0, 7.6, 7.588888888888889)","(1.45, 1.69, 1.6855555555555555)","(19.0, 25.0, 24.923076923076923)","(18.0, 29.0, 27.5)","(13.0, 18.0, 17.25)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.4, 8.366666666666667)","(26.0, 80.0, 67.5)"
05-01-2023 15:50:30.961668,"(6.0, 7.8, 7.661538461538462)","(1.45, 1.7, 1.6938888888888888)","(19.0, 25.0, 24.857142857142858)","(18.0, 29.0, 27.666666666666668)","(13.0, 17.5, 17.25)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.4, 8.34375)","(26.0, 80.0, 60.55555555555556)"
05-01-2023 15:50:32.073519,"(6.0, 7.8, 7.661538461538462)","(1.45, 1.7, 1.694705882352941)","(19.0, 25.0, 24.916666666666668)","(18.0, 29.0, 28.5)","(13.0, 17.5, 16.970588235294116)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.4, 8.34375)","(26.0, 80.0, 58.125)"
05-01-2023 15:50:33.204590,"(6.0, 7.8, 7.55625)","(1.45, 1.7, 1.694705882352941)","(19.0, 25.0, 24.958333333333332)","(18.0, 29.0, 28.5)","(13.0, 17.0, 16.970588235294116)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.4, 8.447058823529412)","(26.0, 80.0, 63.333333333333336)"
05-01-2023 15:50:34.369956,"(6.0, 7.6, 7.4941176470588236)","(1.45, 1.7, 1.694705882352941)","(19.0, 26.0, 25.866666666666667)","(18.0, 29.0, 28.5)","(13.0, 17.0, 16.970588235294116)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.6, 8.507692307692308)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:35.572171,"(6.0, 7.6, 7.4799999999999995)","(1.45, 1.7, 1.696)","(19.0, 26.0, 25.866666666666667)","(18.0, 29.0, 28.5)","(13.0, 17.0, 17.441176470588236)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.6, 8.48235294117647)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:36.780332,"(6.0, 7.4, 7.376923076923077)","(1.45, 1.7, 1.6837499999999999)","(19.0, 26.0, 25.866666666666667)","(18.0, 29.0, 28.5)","(13.0, 17.5, 17.444444444444443)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.6, 8.52)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:37.941122,"(6.0, 7.4, 7.383333333333334)","(1.45, 1.68, 1.6731125827814568)","(19.0, 26.0, 25.870967741935484)","(18.0, 29.0, 28.5)","(13.0, 17.5, 17.4375)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.6, 8.506976744186046)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:38.964730,"(6.0, 7.6, 7.466666666666667)","(1.45, 1.69, 1.680095238095238)","(19.0, 26.0, 25.870967741935484)","(18.0, 29.0, 28.5)","(13.0, 17.5, 17.4375)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.6, 8.506976744186046)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:40.064057,"(6.0, 7.6, 7.458823529411765)","(1.45, 1.7, 1.6943181818181818)","(19.0, 26.0, 25.866666666666667)","(19.0, 29.0, 28.5)","(13.0, 17.0, 17.4375)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.6, 8.38125)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:41.112718,"(6.0, 7.6, 7.466666666666667)","(1.45, 1.7, 1.6949999999999998)","(19.0, 26.0, 25.866666666666667)","(19.0, 29.0, 29.857142857142858)","(13.0, 17.5, 16.96875)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.4, 8.38125)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:42.274664,"(6.0, 7.4, 7.330769230769231)","(1.45, 1.7, 1.6985)","(19.0, 26.0, 25.866666666666667)","(19.0, 30.0, 29.666666666666668)","(13.0, 17.0, 17.4375)","(51.0, 120.0, 116.66666666666667)","(6.5, 8.4, 8.307692307692308)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:43.448702,"(6.0, 7.4, 7.271698113207547)","(1.45, 1.71, 1.70425)","(19.0, 26.0, 25.866666666666667)","(19.0, 30.0, 29.666666666666668)","(13.0, 17.5, 17.441176470588236)","(51.0, 120.0, 113.33333333333333)","(6.5, 8.4, 8.297872340425533)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:44.596817,"(6.0, 7.4, 7.264)","(1.45, 1.7, 1.6941666666666666)","(19.0, 26.0, 25.866666666666667)","(19.0, 30.0, 29.25)","(13.0, 17.5, 17.333333333333332)","(51.0, 120.0, 113.33333333333333)","(6.5, 8.4, 8.32)","(26.0, 80.0, 61.81818181818182)"
05-01-2023 15:50:45.676015,"(6.0, 7.4, 7.2785714285714285)","(1.45, 1.71, 1.7022916666666665)","(19.0, 26.0, 25.866666666666667)","(19.0, 30.0, 29.25)","(13.0, 17.5, 17.333333333333332)","(51.0, 120.0, 113.33333333333333)","(6.5, 8.4, 8.32)","(26.0, 80.0, 61.81818181818182)"
