,Cousteau,Chanelle,Diamond Blanco,Impressive Mario,Romeo,Fly High Buddy,Homebush Dove,Harry Baxter
06-01-2023 10:42:14.211979,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:15.260878,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:16.315496,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:17.384704,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:18.484287,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:19.513674,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:20.530561,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:21.522453,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:22.560878,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:23.653512,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:24.796910,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:25.883056,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:26.942449,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:28.026234,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:29.077458,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:30.114745,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:31.152974,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:32.254726,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:33.277209,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:34.399752,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:35.467211,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:36.593996,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:37.708732,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:38.822802,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:39.943768,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:41.011246,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:42.112914,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:43.203993,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:44.255687,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:45.290693,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:46.261692,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:47.276030,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:48.359267,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:49.519819,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:50.622325,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:51.716663,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:52.768880,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:53.818306,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:54.895104,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:55.952927,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:57.008455,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:58.140646,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.416666666666667)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:42:59.235102,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.423076923076923)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:00.319460,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:01.484256,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:02.633258,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:03.784649,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:04.924526,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:06.025534,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:07.129871,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:08.198142,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.617647058823529)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:09.248372,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:10.334448,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:11.442663,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:12.600479,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:13.854918,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:15.042435,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:16.106059,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:17.154025,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:18.338550,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:19.473397,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:20.646228,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:21.819437,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:23.005962,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:24.222488,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:25.384085,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:26.579041,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:27.687816,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:28.792703,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:29.879696,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:30.930495,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:32.008032,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:33.052965,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:34.079857,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:35.133887,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:36.214350,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:37.248677,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:38.312849,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.685810810810812)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:39.432610,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.875)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
06-01-2023 10:43:40.532523,"(3.5, 8.0, 5.55)","(6.5, 13.5, 12.77)","(3.7, 5.3, 4.933333333333334)","(15.0, 36.0, 32.785714285714285)","(3.7, 8.0, 7.42948717948718)","(18.0, 150.0, 105.16666666666667)","(15.0, 60.0, 52.166666666666664)","(6.0, 11.5, 10.654545454545454)"
