,Birdbrook,Rothwell Random,Willy Can Do,Moo Star,Low Planes,Premier Slice
14-12-2022 14:47:33.979338,"(6.5, 11.0, 9.933333333333334)","(1.85, 2.08, 2.0533333333333332)","(3.4, 4.1, 3.9727272727272727)","(6.0, 7.6, 7.279999999999999)","(21.0, 42.0, 40.5)","(31.0, 110.0, 105.0)"
14-12-2022 14:47:35.037114,"(6.5, 11.0, 9.494117647058824)","(1.85, 2.08, 2.06)","(3.4, 4.1, 4.0636363636363635)","(6.0, 7.4, 7.32)","(21.0, 50.0, 39.5)","(31.0, 110.0, 105.0)"
14-12-2022 14:47:36.021856,"(6.5, 11.0, 9.494117647058824)","(1.85, 2.08, 2.0545454545454547)","(3.4, 4.1, 4.033333333333333)","(6.0, 7.4, 7.257142857142857)","(21.0, 50.0, 38.94736842105263)","(31.0, 110.0, 78.33333333333333)"
14-12-2022 14:47:37.029989,"(6.5, 11.0, 9.577777777777778)","(1.85, 2.08, 2.0533333333333332)","(3.4, 4.1, 4.074999999999999)","(6.0, 7.6, 7.454545454545454)","(21.0, 50.0, 38.94736842105263)","(31.0, 80.0, 78.33333333333333)"
14-12-2022 14:47:38.143383,"(6.5, 11.0, 9.577777777777778)","(1.85, 2.08, 2.064)","(3.4, 4.1, 4.057142857142857)","(6.0, 7.6, 7.428571428571428)","(21.0, 50.0, 39.68421052631579)","(31.0, 80.0, 69.54545454545455)"
14-12-2022 14:47:39.163777,"(6.5, 11.0, 9.577777777777778)","(1.9, 2.08, 2.0727272727272728)","(3.4, 4.1, 4.057142857142857)","(6.0, 7.6, 7.428571428571428)","(21.0, 50.0, 39.68421052631579)","(41.0, 70.0, 93.33333333333333)"
14-12-2022 14:47:40.116163,"(6.5, 11.0, 9.494117647058824)","(1.9, 2.08, 2.0785714285714287)","(3.4, 4.1, 4.034375)","(6.0, 7.6, 7.3999999999999995)","(21.0, 50.0, 41.09090909090909)","(41.0, 110.0, 105.9090909090909)"
14-12-2022 14:47:41.059333,"(6.5, 11.0, 9.494117647058824)","(1.9, 2.08, 2.0785714285714287)","(3.4, 4.1, 4.057142857142857)","(6.0, 7.6, 7.4399999999999995)","(21.0, 50.0, 41.09090909090909)","(41.0, 110.0, 105.9090909090909)"
14-12-2022 14:47:42.138481,"(6.5, 11.0, 9.933333333333334)","(1.9, 2.08, 2.0940000000000003)","(3.4, 4.1, 4.022222222222222)","(6.0, 7.2, 7.175)","(21.0, 50.0, 39.68421052631579)","(41.0, 110.0, 105.9090909090909)"
14-12-2022 14:47:43.248759,"(6.5, 11.0, 9.494117647058824)","(1.9, 2.1, 2.0940000000000003)","(3.4, 4.1, 4.042857142857143)","(6.0, 7.2, 7.175)","(21.0, 50.0, 39.68421052631579)","(41.0, 110.0, 105.9090909090909)"
14-12-2022 14:47:44.268649,"(6.5, 11.0, 9.494117647058824)","(1.9, 2.1, 2.0940000000000003)","(3.4, 4.1, 4.057142857142857)","(6.0, 7.2, 7.175)","(21.0, 50.0, 41.47826086956522)","(41.0, 110.0, 105.9090909090909)"
14-12-2022 14:47:45.208297,"(6.5, 11.0, 9.933333333333334)","(1.9, 2.1, 2.0862857142857143)","(3.4, 4.1, 4.034375)","(6.0, 7.2, 7.175)","(21.0, 50.0, 41.47826086956522)","(41.0, 110.0, 105.9090909090909)"
14-12-2022 14:47:46.246048,"(6.5, 11.0, 9.494117647058824)","(1.9, 2.1, 2.0940000000000003)","(3.4, 4.1, 4.057142857142857)","(6.0, 7.2, 7.362500000000001)","(21.0, 50.0, 39.68421052631579)","(41.0, 110.0, 105.9090909090909)"
14-12-2022 14:47:47.249013,"(6.5, 11.0, 9.95)","(1.9, 2.1, 2.0862857142857143)","(3.4, 4.1, 4.022222222222222)","(6.0, 7.4, 7.355555555555556)","(21.0, 50.0, 39.5)","(41.0, 110.0, 100.0)"
14-12-2022 14:47:48.265534,"(6.5, 10.5, 9.88125)","(1.9, 2.1, 2.0862857142857143)","(3.4, 4.1, 4.022222222222222)","(6.0, 7.4, 7.378947368421053)","(21.0, 50.0, 39.5)","(41.0, 110.0, 105.55555555555556)"
14-12-2022 14:47:49.307375,"(7.0, 10.0, 9.7)","(1.9, 2.1, 2.0940000000000003)","(3.5, 4.1, 4.0125)","(6.0, 7.4, 7.378947368421053)","(26.0, 50.0, 40.869565217391305)","(41.0, 110.0, 105.33333333333334)"
14-12-2022 14:47:50.413264,"(7.0, 10.0, 9.933333333333334)","(1.9, 2.1, 2.0862857142857143)","(3.5, 4.1, 4.072727272727272)","(6.0, 7.4, 7.364705882352942)","(26.0, 50.0, 41.47826086956522)","(41.0, 110.0, 105.33333333333334)"
14-12-2022 14:47:51.414641,"(7.0, 10.0, 9.7)","(1.9, 2.1, 2.0940000000000003)","(3.5, 4.1, 4.072727272727272)","(6.0, 7.4, 7.364705882352942)","(26.0, 50.0, 41.47826086956522)","(41.0, 110.0, 106.5)"
14-12-2022 14:47:52.353644,"(7.0, 10.0, 9.7)","(1.9, 2.1, 2.0940000000000003)","(3.5, 4.1, 4.0125)","(6.0, 7.4, 7.364705882352942)","(26.0, 50.0, 41.47826086956522)","(41.0, 110.0, 107.19999999999999)"
14-12-2022 14:47:53.380113,"(7.0, 10.0, 9.933333333333334)","(1.9, 2.1, 2.0876470588235296)","(3.5, 4.1, 4.033333333333333)","(6.0, 7.4, 7.380000000000001)","(26.0, 50.0, 42.0)","(41.0, 110.0, 102.5)"
14-12-2022 14:47:54.507763,"(7.0, 10.0, 9.6)","(1.9, 2.1, 2.0876470588235296)","(3.5, 4.1, 4.033333333333333)","(6.0, 7.4, 7.380000000000001)","(26.0, 50.0, 38.92307692307692)","(41.0, 110.0, 107.19999999999999)"
14-12-2022 14:47:55.564189,"(7.0, 10.0, 9.885714285714286)","(1.9, 2.1, 2.081538461538462)","(3.5, 4.1, 4.033333333333333)","(6.0, 7.4, 7.378947368421053)","(26.0, 50.0, 38.92307692307692)","(41.0, 110.0, 107.19999999999999)"
14-12-2022 14:47:56.566263,"(7.0, 10.0, 9.5)","(1.9, 2.1, 2.081538461538462)","(3.5, 4.1, 4.053846153846154)","(6.0, 7.4, 7.378947368421053)","(26.0, 50.0, 38.92307692307692)","(41.0, 110.0, 105.38461538461539)"
14-12-2022 14:47:57.593501,"(7.0, 10.5, 9.491666666666667)","(1.9, 2.1, 2.081538461538462)","(3.5, 4.1, 4.003571428571428)","(6.0, 7.4, 7.300000000000001)","(26.0, 50.0, 38.92307692307692)","(41.0, 110.0, 106.66666666666667)"
14-12-2022 14:47:58.636632,"(7.0, 10.5, 9.88125)","(1.9, 2.1, 2.0940000000000003)","(3.5, 4.1, 4.025)","(6.0, 7.4, 7.300000000000001)","(26.0, 50.0, 38.92307692307692)","(41.0, 110.0, 106.66666666666667)"
14-12-2022 14:47:59.630112,"(7.0, 10.5, 9.491666666666667)","(1.9, 2.1, 2.0862857142857143)","(3.5, 4.1, 4.033333333333333)","(6.0, 7.4, 7.300000000000001)","(26.0, 50.0, 38.92307692307692)","(41.0, 110.0, 106.66666666666667)"
14-12-2022 14:48:00.604541,"(7.0, 10.5, 9.88125)","(1.9, 2.1, 2.0940000000000003)","(3.5, 4.1, 4.025)","(6.0, 7.4, 7.133333333333334)","(26.0, 50.0, 38.92307692307692)","(41.0, 110.0, 106.66666666666667)"
14-12-2022 14:48:01.654408,"(7.0, 10.5, 9.491666666666667)","(1.9, 2.1, 2.0862857142857143)","(3.5, 4.1, 4.030487804878049)","(6.0, 7.2, 7.152941176470589)","(26.0, 50.0, 38.92307692307692)","(41.0, 110.0, 106.66666666666667)"
14-12-2022 14:48:02.763586,"(7.0, 10.5, 9.855172413793104)","(1.9, 2.1, 2.089677419354839)","(3.5, 4.1, 4.020833333333333)","(6.0, 7.2, 6.979310344827586)","(26.0, 50.0, 45.80952380952381)","(41.0, 110.0, 104.0)"
14-12-2022 14:48:03.768221,"(7.0, 10.5, 9.896774193548387)","(1.9, 2.1, 2.0952)","(3.5, 4.1, 4.020833333333333)","(6.0, 7.2, 6.9714285714285715)","(26.0, 50.0, 46.44444444444444)","(41.0, 110.0, 104.0)"
14-12-2022 14:48:04.791993,"(7.0, 10.5, 9.896774193548387)","(1.9, 2.1, 2.0771428571428574)","(3.5, 4.1, 4.022972972972973)","(6.0, 7.2, 6.9714285714285715)","(26.0, 50.0, 46.0)","(41.0, 110.0, 106.66666666666667)"
14-12-2022 14:48:05.836614,"(7.0, 10.5, 9.896774193548387)","(1.9, 2.1, 2.096842105263158)","(3.5, 4.1, 4.022972972972973)","(6.0, 7.2, 7.6)","(26.0, 50.0, 53.81818181818182)","(41.0, 110.0, 106.66666666666667)"
14-12-2022 14:48:06.909964,"(7.0, 10.5, 9.855172413793104)","(1.9, 2.1, 2.075609756097561)","(3.5, 4.1, 3.9642857142857144)","(6.0, 7.8, 7.45)","(26.0, 55.0, 54.07142857142857)","(41.0, 110.0, 104.0)"
14-12-2022 14:48:07.935413,"(7.0, 10.5, 9.777142857142858)","(1.9, 2.08, 2.0761538461538462)","(3.5, 4.1, 3.9903846153846154)","(6.0, 7.8, 7.45)","(26.0, 55.0, 54.07142857142857)","(41.0, 110.0, 104.0)"
14-12-2022 14:48:08.816492,"(7.0, 10.5, 9.6375)","(1.9, 2.1, 2.0776744186046514)","(3.5, 4.1, 3.9903846153846154)","(6.0, 7.8, 7.571428571428571)","(26.0, 60.0, 46.37037037037037)","(41.0, 110.0, 104.0)"
14-12-2022 14:48:09.817275,"(7.0, 10.5, 9.6375)","(1.9, 2.1, 2.0776744186046514)","(3.5, 4.1, 3.9903846153846154)","(6.0, 7.8, 7.571428571428571)","(26.0, 60.0, 46.37037037037037)","(41.0, 110.0, 104.0)"
14-12-2022 14:48:10.996888,"(7.0, 10.5, 9.229999999999999)","(1.9, 2.1, 2.076)","(3.5, 4.1, 3.9642857142857144)","(6.0, 7.8, 7.616666666666667)","(26.0, 60.0, 47.310344827586206)","(41.0, 110.0, 106.66666666666667)"
14-12-2022 14:48:12.178308,"(7.0, 9.8, 9.229999999999999)","(1.9, 2.1, 2.0745454545454547)","(3.5, 4.1, 3.9642857142857144)","(6.0, 7.8, 7.555555555555555)","(26.0, 60.0, 51.333333333333336)","(41.0, 110.0, 98.88888888888889)"
14-12-2022 14:48:13.195202,"(7.0, 9.6, 9.422222222222222)","(1.9, 2.08, 2.0576)","(3.5, 4.3, 4.26)","(6.0, 7.6, 7.3428571428571425)","(26.0, 55.0, 49.14285714285714)","(41.0, 110.0, 103.75)"
14-12-2022 14:48:14.402289,"(7.0, 9.6, 9.2)","(1.9, 2.08, 2.0614814814814815)","(3.5, 4.3, 4.18095238095238)","(6.0, 7.6, 7.64)","(26.0, 50.0, 48.5)","(41.0, 110.0, 107.36842105263159)"
14-12-2022 14:48:15.462875,"(7.0, 9.0, 8.905882352941177)","(1.9, 2.08, 2.0614814814814815)","(3.5, 4.3, 4.155555555555555)","(6.0, 7.8, 7.588235294117647)","(26.0, 50.0, 49.14285714285714)","(41.0, 110.0, 107.36842105263159)"
14-12-2022 14:48:16.658048,"(7.0, 9.0, 8.83529411764706)","(1.9, 2.06, 2.0507142857142857)","(3.5, 4.3, 4.248387096774193)","(6.0, 7.8, 7.7444444444444445)","(26.0, 50.0, 49.4)","(41.0, 110.0, 105.23809523809524)"
14-12-2022 14:48:17.720688,"(7.0, 9.0, 8.813333333333334)","(1.9, 2.06, 2.042666666666667)","(3.5, 4.3, 4.248387096774193)","(6.0, 7.8, 7.651851851851852)","(26.0, 50.0, 49.4)","(41.0, 110.0, 105.23809523809524)"
14-12-2022 14:48:18.782973,"(7.0, 9.0, 8.813333333333334)","(1.9, 2.06, 2.0477966101694918)","(3.5, 4.3, 4.233333333333333)","(6.0, 7.8, 7.674285714285714)","(26.0, 50.0, 48.8)","(41.0, 110.0, 107.5)"
14-12-2022 14:48:19.821037,"(6.5, 9.0, 8.80952380952381)","(1.9, 2.06, 2.0477966101694918)","(3.5, 4.3, 4.233333333333333)","(6.0, 7.8, 7.666666666666667)","(26.0, 50.0, 48.8)","(41.0, 110.0, 107.5)"
14-12-2022 14:48:20.953539,"(6.5, 9.0, 8.80952380952381)","(1.9, 2.06, 2.043768115942029)","(3.5, 4.3, 4.233333333333333)","(6.0, 7.8, 7.65945945945946)","(26.0, 50.0, 49.25)","(41.0, 110.0, 105.45454545454545)"
14-12-2022 14:48:21.977518,"(6.5, 9.0, 8.80952380952381)","(1.9, 2.08, 2.0616666666666665)","(3.5, 4.4, 4.23)","(6.0, 7.8, 7.65)","(26.0, 50.0, 49.333333333333336)","(41.0, 110.0, 105.45454545454545)"
14-12-2022 14:48:23.002923,"(6.5, 9.0, 8.613333333333333)","(1.9, 2.08, 2.0642857142857145)","(3.5, 4.3, 4.225)","(6.0, 8.0, 7.748387096774193)","(26.0, 50.0, 47.333333333333336)","(41.0, 110.0, 107.5)"
14-12-2022 14:48:24.190436,"(6.5, 9.0, 8.625806451612902)","(1.9, 2.08, 2.0677777777777777)","(3.5, 4.3, 4.225)","(6.0, 8.0, 7.660869565217391)","(26.0, 48.0, 49.0)","(41.0, 110.0, 107.5)"
14-12-2022 14:48:25.320080,"(6.5, 9.0, 8.625806451612902)","(1.9, 2.08, 2.0677777777777777)","(3.5, 4.3, 4.2368421052631575)","(6.0, 8.0, 7.640000000000001)","(26.0, 50.0, 49.45454545454545)","(41.0, 110.0, 108.33333333333334)"
14-12-2022 14:48:26.342106,"(6.5, 9.0, 8.62758620689655)","(1.9, 2.06, 2.0483333333333333)","(3.5, 4.3, 4.2368421052631575)","(6.0, 8.0, 7.640000000000001)","(26.0, 50.0, 49.45454545454545)","(41.0, 110.0, 108.33333333333334)"
14-12-2022 14:48:27.385663,"(6.5, 9.0, 8.614285714285714)","(1.9, 2.06, 2.057948717948718)","(3.5, 4.3, 4.2368421052631575)","(6.0, 8.0, 7.640000000000001)","(26.0, 50.0, 49.45454545454545)","(41.0, 110.0, 108.33333333333334)"
14-12-2022 14:48:28.544037,"(6.5, 9.0, 8.614285714285714)","(1.9, 2.06, 2.0547169811320756)","(3.5, 4.3, 4.2368421052631575)","(6.0, 8.0, 7.64375)","(26.0, 50.0, 49.45454545454545)","(41.0, 110.0, 107.14285714285714)"
14-12-2022 14:48:29.575475,"(6.5, 9.0, 8.613333333333333)","(1.9, 2.08, 2.0731746031746034)","(3.5, 4.3, 4.225)","(6.0, 8.0, 7.640000000000001)","(26.0, 50.0, 49.45454545454545)","(41.0, 110.0, 107.14285714285714)"
14-12-2022 14:48:30.574582,"(6.5, 8.8, 8.583333333333334)","(1.9, 2.08, 2.0756561085972853)","(3.5, 4.3, 4.209803921568628)","(6.0, 8.0, 7.623529411764705)","(26.0, 50.0, 49.57142857142857)","(41.0, 110.0, 107.14285714285714)"
14-12-2022 14:48:31.644858,"(6.5, 8.8, 8.53103448275862)","(1.9, 2.08, 2.0754285714285716)","(3.5, 4.3, 4.202127659574468)","(6.0, 8.0, 7.630769230769231)","(26.0, 50.0, 49.57142857142857)","(41.0, 110.0, 107.14285714285714)"
14-12-2022 14:48:32.769066,"(6.5, 8.8, 8.647058823529411)","(1.9, 2.08, 2.0625806451612902)","(3.5, 4.2, 4.185106382978723)","(6.0, 7.8, 7.591304347826087)","(26.0, 55.0, 46.69230769230769)","(41.0, 110.0, 107.14285714285714)"
14-12-2022 14:48:33.834565,"(6.5, 8.8, 8.41904761904762)","(1.9, 2.08, 2.0625806451612902)","(3.5, 4.3, 4.185106382978723)","(6.0, 7.8, 7.545454545454546)","(26.0, 55.0, 46.69230769230769)","(41.0, 110.0, 107.14285714285714)"
14-12-2022 14:48:34.729496,"(6.5, 8.8, 8.61111111111111)","(1.9, 2.08, 2.0620000000000003)","(3.5, 4.3, 4.183018867924528)","(6.0, 7.8, 7.545454545454546)","(26.0, 55.0, 46.69230769230769)","(41.0, 110.0, 107.14285714285714)"
14-12-2022 14:48:35.690545,"(6.5, 8.8, 8.61111111111111)","(1.9, 2.08, 2.0645714285714285)","(3.5, 4.3, 4.183018867924528)","(6.0, 7.8, 7.545454545454546)","(26.0, 55.0, 46.69230769230769)","(41.0, 110.0, 107.14285714285714)"
14-12-2022 14:48:36.726209,"(6.5, 8.8, 8.61111111111111)","(1.9, 2.08, 2.068510638297872)","(3.5, 4.3, 4.183018867924528)","(6.0, 7.8, 7.470588235294118)","(26.0, 55.0, 46.69230769230769)","(41.0, 110.0, 107.0)"
14-12-2022 14:48:37.824022,"(6.5, 8.8, 8.422222222222222)","(1.9, 2.08, 2.0696153846153846)","(3.5, 4.3, 4.183018867924528)","(6.0, 7.8, 7.463157894736843)","(26.0, 55.0, 46.69230769230769)","(41.0, 110.0, 108.5)"
14-12-2022 14:48:38.823695,"(6.5, 8.8, 8.422222222222222)","(1.9, 2.08, 2.0725000000000002)","(3.5, 4.3, 4.183018867924528)","(6.0, 7.8, 7.463157894736843)","(26.0, 55.0, 46.69230769230769)","(41.0, 110.0, 108.5)"
14-12-2022 14:48:39.873557,"(6.5, 8.8, 8.416666666666668)","(1.9, 2.1, 2.086909090909091)","(3.5, 4.3, 4.123809523809523)","(6.0, 7.8, 7.463157894736843)","(26.0, 55.0, 49.333333333333336)","(41.0, 110.0, 108.5)"
14-12-2022 14:48:40.984222,"(6.5, 8.8, 8.416666666666668)","(1.9, 2.12, 2.1151923076923076)","(3.5, 4.2, 4.104)","(6.0, 7.8, 7.423529411764706)","(26.0, 50.0, 47.0)","(41.0, 110.0, 108.125)"
14-12-2022 14:48:41.947153,"(6.5, 8.8, 8.418181818181818)","(1.9, 2.12, 2.114766355140187)","(3.5, 4.2, 4.104)","(6.0, 7.8, 7.423529411764706)","(26.0, 50.0, 47.1764705882353)","(41.0, 110.0, 108.125)"
14-12-2022 14:48:42.871378,"(6.5, 8.8, 8.466666666666667)","(1.9, 2.12, 2.116774193548387)","(3.5, 4.2, 4.146341463414634)","(6.0, 7.8, 7.506666666666667)","(26.0, 50.0, 48.588235294117645)","(41.0, 110.0, 108.125)"
14-12-2022 14:48:43.985975,"(6.5, 8.8, 8.457142857142857)","(1.9, 2.12, 2.1195092024539877)","(3.5, 4.2, 4.127659574468085)","(6.0, 7.8, 7.541176470588235)","(26.0, 50.0, 46.421052631578945)","(41.0, 110.0, 108.125)"
14-12-2022 14:48:45.129360,"(6.5, 9.0, 8.685714285714285)","(1.9, 2.12, 2.1195092024539877)","(3.5, 4.2, 4.127659574468085)","(6.0, 7.8, 7.5)","(26.0, 48.0, 44.666666666666664)","(51.0, 110.0, 108.125)"
14-12-2022 14:48:46.050939,"(6.5, 9.0, 8.76)","(1.9, 2.12, 2.1195092024539877)","(3.5, 4.2, 4.127659574468085)","(6.0, 7.8, 7.5)","(26.0, 48.0, 44.666666666666664)","(51.0, 110.0, 95.625)"
14-12-2022 14:48:47.042788,"(6.5, 9.0, 8.63076923076923)","(1.9, 2.14, 2.1257894736842107)","(3.5, 4.2, 4.122448979591836)","(6.0, 7.8, 7.423529411764706)","(26.0, 48.0, 45.0)","(51.0, 100.0, 95.625)"
14-12-2022 14:48:48.118349,"(6.5, 9.0, 8.64)","(1.9, 2.14, 2.118823529411765)","(3.5, 4.2, 4.11764705882353)","(6.0, 7.8, 7.45925925925926)","(26.0, 48.0, 46.0)","(51.0, 100.0, 92.5)"
14-12-2022 14:48:49.192387,"(6.5, 9.0, 8.614285714285714)","(1.9, 2.14, 2.1310526315789473)","(3.5, 4.2, 4.127659574468085)","(6.0, 7.8, 7.417391304347826)","(26.0, 48.0, 46.0)","(51.0, 100.0, 92.5)"
14-12-2022 14:48:50.030517,"(6.5, 9.0, 8.614285714285714)","(1.9, 2.14, 2.1310526315789473)","(3.5, 4.2, 4.127659574468085)","(6.0, 7.8, 7.417391304347826)","(26.0, 48.0, 46.0)","(51.0, 100.0, 92.5)"
14-12-2022 14:48:51.042536,"(6.5, 8.8, 8.68)","(1.9, 2.14, 2.1245454545454545)","(3.5, 4.2, 4.127659574468085)","(6.0, 7.8, 7.417391304347826)","(26.0, 48.0, 46.666666666666664)","(51.0, 100.0, 93.0)"
14-12-2022 14:48:52.120036,"(6.5, 8.8, 8.512)","(1.9, 2.12, 2.119030303030303)","(3.5, 4.2, 4.142222222222222)","(6.0, 7.6, 7.574999999999999)","(26.0, 48.0, 46.0)","(51.0, 100.0, 90.83333333333333)"
14-12-2022 14:48:53.155485,"(6.5, 8.4, 8.363636363636363)","(1.9, 2.12, 2.1191463414634146)","(3.5, 4.2, 4.094117647058823)","(6.0, 7.6, 7.49090909090909)","(26.0, 48.0, 46.36363636363636)","(51.0, 100.0, 86.25)"
14-12-2022 14:48:54.114266,"(6.5, 8.6, 8.58095238095238)","(1.9, 2.14, 2.1324324324324326)","(3.5, 4.3, 4.212195121951219)","(6.0, 7.6, 7.328571428571428)","(26.0, 48.0, 44.0)","(51.0, 100.0, 90.0)"
14-12-2022 14:48:55.097882,"(6.5, 8.6, 8.525)","(1.9, 2.14, 2.1337078651685393)","(3.5, 4.2, 4.155)","(6.0, 7.6, 7.36969696969697)","(26.0, 46.0, 43.333333333333336)","(51.0, 100.0, 90.0)"
14-12-2022 14:48:56.152685,"(6.5, 8.8, 8.611764705882353)","(1.9, 2.14, 2.1366863905325446)","(3.5, 4.2, 4.155)","(6.0, 7.6, 7.343589743589743)","(26.0, 46.0, 43.09090909090909)","(51.0, 100.0, 91.0)"
14-12-2022 14:48:57.176234,"(6.5, 8.6, 8.464935064935064)","(1.9, 2.14, 2.139857142857143)","(3.5, 4.2, 4.110769230769231)","(6.0, 7.6, 7.343589743589743)","(26.0, 46.0, 44.857142857142854)","(51.0, 100.0, 90.29411764705883)"
14-12-2022 14:48:58.092071,"(6.5, 8.6, 8.420689655172414)","(1.9, 2.14, 2.1398360655737707)","(3.5, 4.2, 4.104347826086957)","(6.0, 7.4, 7.347368421052632)","(26.0, 48.0, 44.857142857142854)","(51.0, 100.0, 90.29411764705883)"
14-12-2022 14:48:59.113517,"(6.5, 8.6, 8.446575342465753)","(1.9, 2.16, 2.154965034965035)","(3.5, 4.2, 4.122033898305085)","(6.0, 7.8, 7.515)","(26.0, 48.0, 44.526315789473685)","(51.0, 100.0, 91.0)"
14-12-2022 14:49:00.237808,"(6.5, 8.6, 8.474285714285713)","(1.9, 2.14, 2.1380281690140848)","(3.5, 4.2, 4.108771929824561)","(6.0, 7.8, 7.507317073170732)","(26.0, 48.0, 44.666666666666664)","(51.0, 100.0, 91.0)"
14-12-2022 14:49:01.163324,"(6.5, 8.6, 8.519230769230768)","(1.9, 2.14, 2.121538461538462)","(3.5, 4.2, 4.103703703703704)","(6.0, 7.8, 7.507317073170732)","(26.0, 48.0, 44.666666666666664)","(51.0, 100.0, 91.0)"
14-12-2022 14:49:02.095363,"(6.5, 8.6, 8.549473684210525)","(1.9, 2.14, 2.132)","(3.5, 4.2, 4.1)","(6.0, 7.8, 7.45)","(26.0, 48.0, 44.21052631578947)","(51.0, 100.0, 94.0)"
14-12-2022 14:49:03.170075,"(6.5, 8.6, 8.549473684210525)","(1.9, 2.14, 2.1304000000000003)","(3.5, 4.2, 4.1)","(6.0, 7.8, 7.5200000000000005)","(26.0, 48.0, 45.1578947368421)","(51.0, 100.0, 96.25)"
14-12-2022 14:49:04.251194,"(6.5, 8.6, 8.549473684210525)","(1.9, 2.14, 2.126666666666667)","(3.5, 4.2, 4.1)","(6.0, 8.0, 7.462068965517242)","(26.0, 48.0, 45.333333333333336)","(51.0, 100.0, 96.25)"
14-12-2022 14:49:05.108650,"(6.5, 8.6, 8.442335766423357)","(1.9, 2.14, 2.125)","(3.5, 4.2, 4.1)","(6.0, 8.0, 7.462068965517242)","(26.0, 46.0, 45.333333333333336)","(51.0, 100.0, 94.0)"
14-12-2022 14:49:06.119642,"(6.5, 8.6, 8.442335766423357)","(1.9, 2.14, 2.1228571428571428)","(3.5, 4.2, 4.1)","(6.0, 7.8, 7.5600000000000005)","(26.0, 46.0, 43.2)","(51.0, 100.0, 94.0)"
14-12-2022 14:49:07.221278,"(6.5, 8.6, 8.446808510638297)","(1.9, 2.14, 2.126849315068493)","(3.5, 4.2, 4.101960784313725)","(6.0, 8.0, 7.5600000000000005)","(26.0, 44.0, 43.333333333333336)","(51.0, 100.0, 96.0)"
14-12-2022 14:49:08.224750,"(6.5, 8.6, 8.446808510638297)","(1.9, 2.14, 2.126849315068493)","(3.5, 4.2, 4.101960784313725)","(6.0, 8.0, 7.5600000000000005)","(26.0, 44.0, 40.6)","(51.0, 100.0, 107.91666666666667)"
14-12-2022 14:49:09.228392,"(6.5, 8.6, 8.446808510638297)","(1.9, 2.14, 2.1363636363636367)","(3.5, 4.2, 4.101960784313725)","(6.0, 7.8, 7.506666666666667)","(26.0, 46.0, 40.6)","(51.0, 110.0, 107.91666666666667)"
14-12-2022 14:49:10.226420,"(6.5, 8.6, 8.446808510638297)","(1.9, 2.14, 2.1350000000000002)","(3.5, 4.2, 4.101960784313725)","(6.0, 8.0, 7.5600000000000005)","(26.0, 46.0, 40.6)","(51.0, 110.0, 107.91666666666667)"
14-12-2022 14:49:11.217302,"(6.5, 8.6, 8.446808510638297)","(1.9, 2.14, 2.133684210526316)","(3.5, 4.2, 4.101960784313725)","(6.0, 8.0, 7.6461538461538465)","(26.0, 46.0, 40.333333333333336)","(51.0, 110.0, 107.72727272727273)"
14-12-2022 14:49:12.242891,"(6.5, 8.6, 8.441666666666666)","(1.9, 2.14, 2.138)","(3.5, 4.2, 4.091304347826087)","(6.0, 7.8, 7.6)","(26.0, 42.0, 40.5)","(51.0, 110.0, 109.07407407407408)"
14-12-2022 14:49:13.175849,"(6.5, 8.6, 8.441666666666666)","(1.9, 2.1, 2.081484716157205)","(3.5, 4.3, 4.285)","(6.0, 7.8, 7.6)","(26.0, 42.0, 40.5)","(51.0, 110.0, 109.07407407407408)"
14-12-2022 14:49:14.191214,"(6.5, 8.6, 8.441666666666666)","(1.9, 2.1, 2.064761904761905)","(3.5, 4.4, 4.374809160305344)","(6.0, 7.8, 7.72)","(26.0, 42.0, 40.5)","(51.0, 110.0, 109.07407407407408)"
14-12-2022 14:49:15.210376,"(6.5, 8.6, 8.441666666666666)","(1.9, 2.1, 2.0633663366336634)","(3.5, 4.4, 4.374809160305344)","(6.0, 8.0, 7.905263157894737)","(26.0, 42.0, 40.5)","(51.0, 110.0, 109.07407407407408)"
14-12-2022 14:49:16.193294,"(6.5, 8.6, 8.437142857142856)","(1.9, 2.1, 2.061256544502618)","(3.5, 4.4, 4.374809160305344)","(6.0, 8.0, 7.652631578947369)","(26.0, 42.0, 40.5)","(51.0, 110.0, 109.07407407407408)"
14-12-2022 14:49:17.111240,"(6.5, 8.6, 8.390825688073393)","(1.9, 2.1, 2.0612500000000002)","(3.5, 4.4, 4.3785185185185185)","(6.0, 8.0, 7.652631578947369)","(26.0, 42.0, 41.53846153846154)","(51.0, 110.0, 109.07407407407408)"
14-12-2022 14:49:18.159646,"(6.5, 8.4, 8.389090909090909)","(1.9, 2.1, 2.0612500000000002)","(3.5, 4.4, 4.3785185185185185)","(6.0, 8.0, 7.571428571428572)","(26.0, 42.0, 41.53846153846154)","(51.0, 110.0, 109.07407407407408)"
14-12-2022 14:49:19.250087,"(6.5, 8.4, 8.389090909090909)","(1.9, 2.1, 2.0614285714285714)","(3.5, 4.4, 4.372115384615385)","(6.0, 8.0, 7.640000000000001)","(26.0, 42.0, 41.53846153846154)","(51.0, 110.0, 109.07407407407408)"
14-12-2022 14:49:20.198800,"(6.5, 8.4, 8.389090909090909)","(1.9, 2.1, 2.0614285714285714)","(3.5, 4.4, 4.372115384615385)","(6.0, 8.0, 7.640000000000001)","(26.0, 42.0, 41.53846153846154)","(51.0, 110.0, 109.07407407407408)"
