,Pokerjack,Pretty Woman,Valiant,Proverbial,Ticket To Anywhere,Auzstar,Vilified,Hardy,Volterra,Iconic Dame,Overextend,Our Boy Ollie,Behind The Storm,Devine Miss
07-01-2023 10:01:41.239257,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:43.053279,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:44.858077,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:46.543365,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:48.346574,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:50.163195,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:52.047364,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:53.845175,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:55.710526,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:57.492798,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:01:59.297263,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:01.099081,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:02.890216,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:04.940892,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:06.939845,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:09.154651,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:11.210598,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:13.024578,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:14.858183,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:16.671788,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:18.452608,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:20.204272,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:21.954914,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:23.786806,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.5)","(21.0, 36.0, 30.4)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:25.595196,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:27.332354,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:29.173000,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:30.913376,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 33.2)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:32.644967,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:34.413461,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:36.150918,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:38.189678,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:40.177881,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:42.098739,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:44.099299,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:45.775400,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:47.462181,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:49.092099,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:50.762487,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:52.478119,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:54.264023,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:55.999172,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:57.858262,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:02:59.547844,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:03:01.307082,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:03:02.983754,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:03:04.692683,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
07-01-2023 10:03:06.428297,"(12.0, 15.5, 15.214285714285714)","(12.0, 16.0, 15.25)","(31.0, 140.0, 137.40540540540542)","(4.4, 5.5, 5.457894736842105)","(10.0, 12.0, 11.428571428571429)","(26.0, 32.0, 31.0)","(21.0, 36.0, 31.058823529411764)","(26.0, 48.0, 46.54545454545455)","(20.0, 38.0, 33.66666666666667)","(6.5, 8.4, 7.974193548387097)","(5.5, 7.0, 6.957763975155279)","(9.0, 13.0, 12.346153846153847)","(31.0, 36.0, 35.0)","(19.0, 26.0, 24.846153846153847)"
