,Our Patchy,Quimby Bale,Taking A Toll,Spolly Rock,Be Charming,Paris Designer
09-01-2023 16:45:12.159956,"(3.1, 3.65, 3.5785714285714287)","(5.0, 6.8, 6.094117647058823)","(4.8, 8.6, 8.3)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.15)","(4.8, 6.8, 6.5)"
09-01-2023 16:45:13.209210,"(3.1, 3.65, 3.5785714285714287)","(5.0, 6.8, 6.094117647058823)","(4.8, 8.6, 8.3)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.15)","(4.8, 6.8, 6.48)"
09-01-2023 16:45:14.165113,"(3.1, 3.65, 3.5785714285714287)","(5.0, 6.8, 6.094117647058823)","(4.8, 8.6, 8.3)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.15)","(4.8, 6.8, 6.50909090909091)"
09-01-2023 16:45:15.066119,"(3.1, 3.65, 3.5785714285714287)","(5.0, 6.8, 6.094117647058823)","(4.8, 8.6, 8.3)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.123529411764705)","(4.8, 6.8, 6.533333333333333)"
09-01-2023 16:45:15.944362,"(3.1, 3.65, 3.559090909090909)","(5.0, 6.8, 6.094117647058823)","(4.8, 8.6, 8.3)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.123529411764705)","(4.8, 6.8, 6.533333333333333)"
09-01-2023 16:45:16.889987,"(3.1, 3.65, 3.5357142857142856)","(5.0, 6.8, 6.094117647058823)","(4.8, 8.6, 8.3)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.123529411764705)","(4.8, 6.8, 6.5)"
09-01-2023 16:45:17.830308,"(3.1, 3.65, 3.559090909090909)","(5.0, 6.8, 6.094117647058823)","(4.8, 8.6, 8.3)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.123529411764705)","(4.8, 6.8, 6.5)"
09-01-2023 16:45:18.737851,"(3.1, 3.65, 3.6)","(5.0, 6.8, 6.050000000000001)","(4.8, 8.6, 8.4)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.114705882352941)","(4.8, 6.8, 6.64)"
09-01-2023 16:45:19.655996,"(3.1, 3.65, 3.6)","(5.0, 6.8, 6.050000000000001)","(4.8, 8.6, 8.4)","(13.0, 23.0, 19.444444444444443)","(3.8, 4.3, 4.114705882352941)","(4.8, 6.8, 6.64)"
09-01-2023 16:45:20.524968,"(3.1, 3.65, 3.5979166666666664)","(5.0, 6.8, 6.050000000000001)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.0375)","(5.0, 6.8, 6.56)"
09-01-2023 16:45:21.453970,"(3.1, 3.65, 3.5979166666666664)","(5.0, 6.6, 6.121052631578947)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.0375)","(5.0, 6.8, 6.56)"
09-01-2023 16:45:22.413094,"(3.1, 3.65, 3.5979166666666664)","(5.0, 6.6, 6.0826086956521745)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.08125)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:23.368011,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.002439024390244)","(5.0, 8.6, 8.48)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.228571428571429)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:24.281618,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.228571428571429)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:25.175670,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.15)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:26.048232,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:26.974000,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:27.892099,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:28.820888,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:29.670030,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.476923076923077)"
09-01-2023 16:45:30.589694,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.6)"
09-01-2023 16:45:31.501692,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.6)"
09-01-2023 16:45:32.382885,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.6)"
09-01-2023 16:45:33.277972,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.65)"
09-01-2023 16:45:34.238985,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.6)"
09-01-2023 16:45:35.122597,"(3.1, 3.6, 3.5894736842105264)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.199999999999999)","(5.0, 6.8, 6.6)"
09-01-2023 16:45:35.980836,"(3.1, 3.65, 3.6159090909090907)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.188888888888888)","(5.0, 6.8, 6.6)"
09-01-2023 16:45:36.982626,"(3.1, 3.65, 3.631818181818182)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:37.986669,"(3.1, 3.7, 3.546774193548387)","(5.0, 6.6, 6.0)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.188888888888888)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:38.967461,"(3.1, 3.7, 3.5611111111111113)","(5.0, 6.4, 6.172727272727273)","(5.0, 8.6, 8.4)","(14.0, 23.0, 19.444444444444443)","(3.5, 4.3, 4.188888888888888)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:39.829771,"(3.1, 3.7, 3.5863636363636364)","(5.0, 6.4, 6.030769230769231)","(5.0, 8.6, 8.4)","(14.0, 23.0, 20.714285714285715)","(3.5, 4.3, 4.188888888888888)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:40.854778,"(3.1, 3.7, 3.5863636363636364)","(5.0, 6.4, 5.903448275862069)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.575)"
09-01-2023 16:45:41.901078,"(3.1, 3.7, 3.6166666666666667)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:42.815346,"(3.1, 3.7, 3.603061224489796)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:43.691463,"(3.1, 3.7, 3.603061224489796)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:44.690480,"(3.1, 3.7, 3.6166666666666667)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.48)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:45.755508,"(3.1, 3.7, 3.6166666666666667)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:46.742750,"(3.1, 3.7, 3.6166666666666667)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:47.640359,"(3.1, 3.7, 3.6166666666666667)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:48.586857,"(3.1, 3.7, 3.603061224489796)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.26)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:49.515613,"(3.1, 3.7, 3.603061224489796)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.3, 4.35)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:50.438594,"(3.1, 3.7, 3.603061224489796)","(5.0, 6.4, 5.885714285714285)","(5.0, 8.6, 8.48)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.3375)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:51.412167,"(3.1, 3.7, 3.603061224489796)","(5.0, 6.4, 5.84)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:52.358329,"(3.1, 3.7, 3.603061224489796)","(5.0, 6.4, 5.84)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:53.268226,"(3.1, 3.7, 3.603061224489796)","(5.0, 6.4, 5.84)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:54.183133,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.4, 5.84)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:55.065650,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.4, 5.84)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:56.024591,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.4, 5.84)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:57.087598,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.4, 5.84)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.38)"
09-01-2023 16:45:58.075940,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.4, 5.827272727272727)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:58.952019,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.4, 5.827272727272727)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:45:59.871133,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.4, 5.625)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:00.856066,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.2, 5.654545454545454)","(5.0, 8.6, 8.48)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:01.842246,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.2, 5.642857142857142)","(5.0, 8.6, 8.48)","(14.0, 23.0, 21.857142857142858)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:02.830223,"(3.1, 3.7, 3.6103773584905663)","(5.0, 6.0, 5.5625)","(5.0, 8.6, 8.4)","(14.0, 23.0, 21.833333333333332)","(3.5, 4.4, 4.33)","(5.0, 6.8, 6.636363636363637)"
09-01-2023 16:46:03.697330,"(3.1, 3.7, 3.6565217391304348)","(5.0, 6.0, 5.611764705882353)","(5.0, 8.6, 8.49090909090909)","(14.0, 23.0, 21.833333333333332)","(3.5, 4.4, 4.36)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:04.611193,"(3.1, 3.7, 3.6214285714285714)","(5.0, 6.0, 5.611764705882353)","(5.0, 8.6, 8.49090909090909)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.26)","(5.0, 6.8, 6.671428571428572)"
09-01-2023 16:46:05.577544,"(3.1, 3.7, 3.6214285714285714)","(5.0, 6.0, 5.485714285714286)","(5.0, 8.6, 8.577777777777778)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.34)","(5.0, 6.8, 6.636363636363637)"
09-01-2023 16:46:06.523157,"(3.1, 3.7, 3.636)","(5.0, 6.0, 5.586206896551724)","(5.0, 8.8, 8.577777777777778)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.209090909090909)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:07.480308,"(3.1, 3.75, 3.716666666666667)","(5.0, 6.0, 5.3999999999999995)","(5.0, 8.8, 8.600000000000001)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.25)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:08.398634,"(3.1, 3.8, 3.7659090909090907)","(5.0, 5.9, 5.5181818181818185)","(5.0, 8.8, 8.55)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.2)","(5.0, 6.8, 6.636363636363637)"
09-01-2023 16:46:09.423135,"(3.1, 3.8, 3.7659090909090907)","(5.0, 5.9, 5.7)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.2)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:10.346465,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.9, 5.5181818181818185)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.2)","(5.0, 6.8, 6.62)"
09-01-2023 16:46:11.275961,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.9, 5.7)","(5.0, 8.8, 8.75)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.2)","(5.0, 6.8, 6.333333333333333)"
09-01-2023 16:46:12.156791,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.9, 5.7)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.1499999999999995)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:13.182795,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.9, 5.433333333333334)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.1499999999999995)","(5.0, 6.8, 6.333333333333333)"
09-01-2023 16:46:14.168501,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.9, 5.404347826086957)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.1499999999999995)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:15.094588,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.9, 5.404347826086957)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.188888888888889)","(5.0, 6.8, 6.333333333333333)"
09-01-2023 16:46:16.066060,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.9, 5.404347826086957)","(5.0, 8.8, 8.75)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.2064516129032254)","(5.0, 6.8, 6.333333333333333)"
09-01-2023 16:46:17.221903,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.8, 5.433333333333334)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.185714285714286)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:18.269735,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.8, 5.433333333333334)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.185714285714286)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:19.265558,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.8, 5.38)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.185714285714286)","(5.0, 6.8, 6.333333333333333)"
09-01-2023 16:46:20.145932,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.8, 5.767391304347826)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.185714285714286)","(5.0, 6.8, 6.333333333333333)"
09-01-2023 16:46:21.051182,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.8, 5.672881355932203)","(5.0, 8.8, 8.75)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.214285714285714)","(5.0, 6.8, 6.5)"
09-01-2023 16:46:22.178002,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.8, 5.672881355932203)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.125)","(3.5, 4.4, 4.214285714285714)","(5.0, 6.8, 6.333333333333333)"
09-01-2023 16:46:23.206567,"(3.1, 3.8, 3.7785714285714285)","(5.0, 5.8, 5.672881355932203)","(5.0, 8.8, 8.733333333333334)","(14.0, 23.0, 22.4)","(3.5, 4.4, 4.214285714285714)","(5.0, 6.8, 6.333333333333333)"
09-01-2023 16:46:24.275073,"(3.1, 3.8, 3.7277777777777774)","(4.8, 5.8, 5.672881355932203)","(5.5, 8.8, 8.733333333333334)","(14.0, 23.0, 22.4)","(3.5, 4.4, 4.214285714285714)","(5.0, 6.8, 6.62)"
09-01-2023 16:46:25.474782,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.691304347826087)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.5)","(3.5, 4.4, 4.34)","(5.0, 6.8, 6.5200000000000005)"
09-01-2023 16:46:26.557638,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.691304347826087)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.5)","(3.5, 4.4, 4.325)","(5.0, 7.0, 6.514285714285714)"
09-01-2023 16:46:27.518660,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.691304347826087)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.5)","(3.5, 4.4, 4.37)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:28.461153,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.691304347826087)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.5)","(3.5, 4.4, 4.316)","(5.0, 6.8, 6.447058823529412)"
09-01-2023 16:46:29.438514,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.539130434782609)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.666666666666668)","(3.5, 4.4, 4.37)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:30.384368,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.591304347826087)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.666666666666668)","(3.5, 4.4, 4.316)","(5.0, 6.8, 6.447058823529412)"
09-01-2023 16:46:31.315680,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.591304347826087)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.17391304347826)","(3.5, 4.4, 4.37)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:32.241685,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.591304347826087)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.666666666666668)","(3.5, 4.4, 4.316)","(5.0, 6.8, 6.447058823529412)"
09-01-2023 16:46:33.238454,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.666666666666668)","(3.5, 4.4, 4.37)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:34.224519,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.666666666666668)","(3.5, 4.4, 4.3076923076923075)","(5.0, 6.8, 6.447058823529412)"
09-01-2023 16:46:35.128455,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.17391304347826)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:36.000010,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.282352941176471)","(14.0, 23.0, 20.666666666666668)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:36.982203,"(3.1, 3.8, 3.7404761904761905)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.529411764705884)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:37.993561,"(3.1, 3.8, 3.7375)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.529411764705884)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.8, 6.447058823529412)"
09-01-2023 16:46:38.908887,"(3.1, 3.8, 3.7375)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.09090909090909)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:39.846991,"(3.1, 3.8, 3.7375)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.529411764705884)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.8, 6.447058823529412)"
09-01-2023 16:46:40.792600,"(3.1, 3.8, 3.7375)","(4.8, 5.8, 5.654545454545454)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.09090909090909)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.8, 6.3)"
09-01-2023 16:46:41.993740,"(3.1, 3.8, 3.7375)","(4.8, 5.8, 5.523076923076923)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.529411764705884)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.8, 6.2631578947368425)"
09-01-2023 16:46:42.997654,"(3.1, 3.8, 3.7375)","(4.8, 5.8, 5.523076923076923)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.09090909090909)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.8, 6.433333333333334)"
09-01-2023 16:46:43.953050,"(3.1, 3.8, 3.7375)","(4.8, 5.8, 5.575)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.09090909090909)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.6, 6.288888888888889)"
09-01-2023 16:46:45.021558,"(3.1, 3.8, 3.7375)","(4.8, 6.0, 5.857142857142857)","(5.5, 8.8, 8.4)","(14.0, 23.0, 21.09090909090909)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.6, 6.4)"
09-01-2023 16:46:46.137897,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.68)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.6, 6.316666666666666)"
09-01-2023 16:46:47.262011,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.744827586206896)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.529411764705884)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.6, 6.242105263157895)"
09-01-2023 16:46:48.301085,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.782608695652174)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.529411764705884)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.6, 6.316666666666666)"
09-01-2023 16:46:49.358476,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.782608695652174)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.375)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.6, 6.242105263157895)"
09-01-2023 16:46:50.344764,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.782608695652174)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.375)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.6, 6.28)"
09-01-2023 16:46:51.385041,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.782608695652174)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.28)"
09-01-2023 16:46:52.389106,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.782608695652174)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.28)"
09-01-2023 16:46:53.387233,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.28)"
09-01-2023 16:46:54.431210,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.84)","(3.5, 4.3, 4.263636363636364)","(5.0, 6.4, 6.226666666666667)"
09-01-2023 16:46:55.397742,"(3.1, 3.8, 3.7375)","(4.8, 6.2, 5.909090909090909)","(5.5, 8.8, 8.4)","(14.0, 23.0, 20.3)","(3.5, 4.3, 4.2384615384615385)","(5.0, 6.4, 6.2700000000000005)"
