,Another Spirit,Flash Point,Miss Arizona,Superstasia,Upside,All Beans,Timely Bel
09-01-2023 12:36:59.975850,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.658333333333333)","(9.0, 13.5, 13.34090909090909)","(3.9, 5.4, 4.466666666666667)"
09-01-2023 12:37:01.075159,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.95)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.658333333333333)","(9.0, 13.5, 13.34090909090909)","(3.9, 5.4, 4.466666666666667)"
09-01-2023 12:37:02.181491,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.95)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.904545454545454)","(9.0, 13.5, 13.34090909090909)","(3.9, 5.4, 4.466666666666667)"
09-01-2023 12:37:03.259472,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.16)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.904545454545454)","(9.0, 13.5, 13.34090909090909)","(3.9, 5.4, 4.466666666666667)"
09-01-2023 12:37:04.302078,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.8, 6.16)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.904545454545454)","(9.0, 13.5, 13.34090909090909)","(3.9, 5.4, 4.466666666666667)"
09-01-2023 12:37:05.360735,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.8, 6.1818181818181825)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.904545454545454)","(9.0, 13.5, 13.383333333333333)","(3.9, 5.4, 5.129032258064516)"
09-01-2023 12:37:06.448172,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.4, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.904545454545454)","(9.0, 13.5, 13.383333333333333)","(3.9, 5.4, 5.129032258064516)"
09-01-2023 12:37:07.530164,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.904545454545454)","(9.0, 13.5, 13.383333333333333)","(3.9, 5.4, 5.129032258064516)"
09-01-2023 12:37:08.599228,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.904545454545454)","(9.0, 13.5, 13.383333333333333)","(3.9, 5.4, 5.129032258064516)"
09-01-2023 12:37:09.654054,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 6.041463414634146)","(9.0, 13.5, 13.383333333333333)","(3.9, 5.4, 5.129032258064516)"
09-01-2023 12:37:10.668009,"(5.5, 7.0, 6.863157894736842)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 6.042105263157895)","(9.0, 13.5, 13.3125)","(3.9, 5.4, 5.228888888888889)"
09-01-2023 12:37:11.747143,"(5.5, 7.0, 6.92)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 6.042105263157895)","(9.0, 13.5, 13.588235294117647)","(3.9, 5.4, 4.622222222222223)"
09-01-2023 12:37:12.763760,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.5125)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.622222222222223)"
09-01-2023 12:37:13.840612,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.5125)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.622222222222223)"
09-01-2023 12:37:14.881168,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.5125)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.622222222222223)"
09-01-2023 12:37:15.898425,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.5125)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:16.930706,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.5125)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:17.979190,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:19.043739,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:20.273488,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:21.391592,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:22.484977,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:23.711193,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:24.751787,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:26.025541,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:27.206648,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.644444444444445)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:28.579491,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.745454545454546)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:29.801971,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.745454545454546)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:30.959555,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.842857142857143)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.745454545454546)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:32.150852,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.815384615384616)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.745454545454546)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:33.263717,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.815384615384616)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.745454545454546)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 4.7)"
09-01-2023 12:37:34.364701,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.815384615384616)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:35.467025,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.815384615384616)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:36.493502,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.815384615384616)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:37.529970,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.927272727272728)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:38.573899,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.927272727272728)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:39.561030,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.927272727272728)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:40.644030,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.927272727272728)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:41.732111,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.927272727272728)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:42.784117,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.927272727272728)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.588235294117647)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:43.862534,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.927272727272728)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.0)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:44.942537,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 18.91304347826087)","(4.8, 6.8, 5.938461538461539)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.961904761904762)","(9.0, 14.0, 13.3125)","(3.9, 5.4, 5.081818181818182)"
09-01-2023 12:37:46.031526,"(5.5, 7.0, 6.5600000000000005)","(12.0, 21.0, 18.91304347826087)","(4.8, 6.4, 5.938461538461539)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.9222222222222225)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:47.106936,"(5.5, 7.0, 6.7)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:48.169084,"(5.5, 7.0, 6.7)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:49.214212,"(5.5, 7.0, 6.7)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:50.164231,"(5.5, 7.0, 6.7)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:51.105435,"(5.5, 7.0, 6.7)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:52.127846,"(5.5, 7.0, 6.7)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:53.088691,"(5.5, 7.0, 6.7)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:54.088274,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:55.095923,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:56.133835,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:57.160148,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:58.178478,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:37:59.191426,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:38:00.200199,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:38:01.147453,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 5.936842105263158)","(9.0, 13.5, 13.11111111111111)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:38:02.102470,"(5.5, 7.0, 6.571428571428571)","(12.0, 21.0, 17.0)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:38:03.097774,"(5.5, 7.0, 6.4399999999999995)","(12.0, 21.0, 18.91304347826087)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:38:04.101102,"(5.5, 7.0, 6.4399999999999995)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:38:05.134113,"(5.5, 7.0, 6.4399999999999995)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 7.015384615384615)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.4, 5.031578947368422)"
09-01-2023 12:38:06.176547,"(5.5, 7.0, 6.4399999999999995)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 6.65)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.4, 5.15)"
09-01-2023 12:38:07.195091,"(5.5, 7.0, 6.4399999999999995)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0181818181818185)","(6.0, 7.4, 6.65)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.4, 5.160869565217391)"
09-01-2023 12:38:08.254690,"(5.5, 7.0, 6.65)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.9)"
09-01-2023 12:38:09.300889,"(5.5, 7.0, 6.65)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.661764705882353)"
09-01-2023 12:38:10.341165,"(5.5, 7.0, 6.65)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.442857142857143)"
09-01-2023 12:38:11.382015,"(5.5, 7.0, 6.628571428571429)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.3)"
09-01-2023 12:38:12.395460,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.62)"
09-01-2023 12:38:13.408637,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.2, 4.699999999999999)"
09-01-2023 12:38:14.362327,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.699999999999999)"
09-01-2023 12:38:15.301663,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.699999999999999)"
09-01-2023 12:38:16.282486,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 5.905882352941177)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.245454545454545)"
09-01-2023 12:38:17.327337,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0)","(6.0, 7.4, 7.1000000000000005)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.699999999999999)"
09-01-2023 12:38:18.458990,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0)","(6.0, 7.4, 7.206451612903226)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.699999999999999)"
09-01-2023 12:38:19.532688,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0)","(6.0, 7.4, 7.206451612903226)","(4.2, 6.2, 6.075)","(9.0, 13.5, 13.36)","(3.9, 5.3, 4.699999999999999)"
09-01-2023 12:38:20.772990,"(5.5, 7.0, 6.74)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.194736842105263)"
09-01-2023 12:38:22.089488,"(5.5, 7.0, 6.52)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:23.217350,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:24.309066,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.0)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:25.400023,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.3999999999999995)","(6.0, 7.4, 7.252941176470588)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:26.403745,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.6, 6.3999999999999995)","(6.0, 7.4, 7.252941176470588)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:27.373777,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.6, 6.3999999999999995)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:28.349785,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:29.319408,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:30.248613,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:31.300711,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:32.240810,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:33.259564,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:34.269805,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
09-01-2023 12:38:35.316231,"(5.5, 7.0, 6.7)","(12.0, 21.0, 19.736842105263158)","(4.8, 6.2, 6.057142857142857)","(6.0, 7.4, 7.238709677419355)","(4.2, 6.2, 5.5)","(9.0, 13.5, 13.36)","(3.9, 5.3, 5.186792452830188)"
