,Im Ready Jet,Majestuoso Nz,Hopeful Beauty Fra,Always Ready,Aldebaran Zeus,Sleepee,Sundons Courage,Ollivici Nz,Nephew Of Sonoko,Keayang Livana
07-01-2023 18:54:13.101375,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.514285714285714)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 90.0, 113.33333333333334)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:14.478547,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.514285714285714)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 140.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:15.802084,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.514285714285714)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:17.160077,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:18.427804,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:19.701665,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:21.040264,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:22.426797,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:23.782829,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:25.140007,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:26.475106,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:27.776726,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:29.054572,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.83529411764706)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 77.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:30.352068,"(3.0, 4.5, 4.24468085106383)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.961538461538462)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 70.0)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:31.672994,"(3.0, 4.5, 4.24468085106383)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 10.961538461538462)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 70.0)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:33.031956,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 70.0)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:34.357490,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 70.0)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:35.700617,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 130.0, 72.5)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:37.042068,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 110.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:38.470827,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:39.790140,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:41.097297,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:42.412405,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:43.747634,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 40.0)","(8.5, 12.0, 11.205882352941176)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:45.328519,"(3.0, 4.5, 4.22093023255814)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 36.0)","(8.5, 12.0, 14.166666666666666)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:46.891851,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 32.5)","(8.5, 16.0, 14.0)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:48.415153,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 42.2)","(8.5, 15.5, 13.8125)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:49.931905,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 36.714285714285715)","(8.5, 15.5, 13.8125)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:51.512130,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 44.0, 33.666666666666664)","(8.5, 15.5, 13.666666666666666)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:52.992580,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 42.0, 32.2)","(8.5, 15.0, 13.333333333333334)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:54.376765,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 40.0, 32.2)","(8.5, 14.5, 12.90909090909091)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:55.729643,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 40.0, 34.333333333333336)","(8.5, 14.5, 12.90909090909091)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:57.037432,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 38.0, 31.88888888888889)","(8.5, 14.5, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:58.328400,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 38.0, 30.6)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:54:59.702058,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 36.0, 34.4)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:01.087501,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 44.0, 34.4)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:02.502134,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 48.0, 41.42857142857143)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:03.882652,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 41.42857142857143)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:05.272458,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 42.5)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:06.653918,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 42.5)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:08.030560,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 42.5)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:09.353925,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 42.5)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:10.652785,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 42.5)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:11.980739,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 42.5)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(71.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:13.308522,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 46.0, 45.8)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:14.691129,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 45.8)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:16.060952,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 45.8)","(8.5, 14.0, 13.571428571428571)","(101.0, 210.0, 163.33333333333334)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:17.492264,"(3.0, 4.5, 4.219565217391304)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 48.099999999999994)","(8.5, 14.0, 12.5)","(101.0, 210.0, 163.33333333333334)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 125.71428571428572)"
07-01-2023 18:55:18.892638,"(3.0, 4.4, 4.266666666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 48.099999999999994)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 163.33333333333334)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 126.25)"
07-01-2023 18:55:20.254319,"(3.0, 4.3, 3.925)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 48.099999999999994)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 163.33333333333334)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:21.640431,"(3.0, 4.3, 3.7642857142857142)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 48.099999999999994)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 163.33333333333334)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 66.66666666666667)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:22.929501,"(3.0, 4.3, 3.7642857142857142)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 48.7)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 170.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 75.0)","(71.0, 140.0, 110.0)"
07-01-2023 18:55:24.333324,"(3.0, 4.3, 3.925)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 43.6)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 170.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 110.0)"
07-01-2023 18:55:25.628794,"(3.0, 4.2, 3.925)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 43.6)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 170.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 80.0)","(71.0, 140.0, 110.0)"
07-01-2023 18:55:27.116630,"(3.0, 4.2, 4.0625)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 48.66666666666667)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 170.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 80.0)","(71.0, 140.0, 110.0)"
07-01-2023 18:55:28.765126,"(3.1, 4.2, 4.0625)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 55.0, 44.0)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 170.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 83.33333333333333)","(71.0, 140.0, 121.66666666666666)"
07-01-2023 18:55:30.455779,"(3.1, 4.2, 4.166666666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 170.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 83.33333333333333)","(71.0, 140.0, 103.33333333333333)"
07-01-2023 18:55:32.104838,"(3.1, 4.2, 4.166666666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 170.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 83.33333333333333)","(71.0, 140.0, 112.5)"
07-01-2023 18:55:33.576562,"(3.1, 4.3, 4.12)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 13.583333333333334)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 83.33333333333333)","(71.0, 140.0, 112.5)"
07-01-2023 18:55:34.966437,"(3.1, 4.3, 4.12)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 12.125)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 83.33333333333333)","(71.0, 140.0, 106.66666666666667)"
07-01-2023 18:55:36.239278,"(3.1, 4.3, 4.12)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 12.125)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 83.33333333333333)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:37.598965,"(3.1, 4.3, 4.075)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 12.125)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 83.33333333333333)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:39.061688,"(3.1, 4.2, 4.075)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 12.125)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 95.0, 80.0)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:40.498676,"(3.1, 4.2, 4.075)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 12.636363636363637)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:41.973728,"(3.1, 4.2, 4.075)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 12.636363636363637)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:43.290448,"(3.1, 4.2, 4.075)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 12.636363636363637)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:44.583775,"(3.1, 4.5, 3.8043478260869565)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 42.857142857142854)","(8.5, 14.0, 12.125)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:45.883001,"(3.1, 4.5, 4.045774647887324)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 42.857142857142854)","(8.5, 14.0, 12.125)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:47.316418,"(3.1, 4.5, 4.045774647887324)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 42.857142857142854)","(8.5, 14.0, 12.125)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:48.843513,"(3.1, 4.5, 4.011111111111111)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 42.857142857142854)","(8.5, 14.0, 12.636363636363637)","(101.0, 210.0, 150.0)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 123.33333333333334)"
07-01-2023 18:55:50.207235,"(3.1, 4.5, 4.007291666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 44.285714285714285)","(8.5, 14.0, 13.4)","(101.0, 210.0, 156.66666666666666)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 117.5)"
07-01-2023 18:55:51.686398,"(3.1, 4.5, 4.007291666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.0)","(8.5, 14.0, 13.5)","(101.0, 210.0, 156.66666666666666)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 117.5)"
07-01-2023 18:55:53.021535,"(3.1, 4.5, 4.007291666666667)","(1.95, 99999, 99990)","(10.0, 99999, 99990)","(31.0, 50.0, 45.5)","(8.5, 14.0, 13.5)","(101.0, 210.0, 156.66666666666666)","(61.0, 90.0, 82.5)","(8.5, 99999, 99990)","(41.0, 100.0, 80.0)","(71.0, 140.0, 117.5)"
