,Arnray,Blue Card,Bandalera Miss,Django Dream,Private Scene,Lady Duckworth,Woodruff,Universal Vain,Steak Night,Act Innocent,Masaru,Taxi
11-01-2023 19:27:02.882700,"(21.0, 32.0, 31.90909090909091)","(3.0, 3.35, 3.304375)","(3.4, 3.65, 3.586910994764398)","(31.0, 55.0, 54.39393939393939)","(13.0, 16.5, 15.936170212765957)","(10.0, 13.0, 12.7)","(21.0, 34.0, 31.53846153846154)","(21.0, 36.0, 33.0)","(31.0, 42.0, 41.93103448275862)","(26.0, 36.0, 35.25373134328358)","(20.0, 25.0, 24.01578947368421)","(10.0, 13.0, 12.990683229813664)"
11-01-2023 19:27:04.418346,"(21.0, 32.0, 31.615384615384617)","(3.0, 3.35, 3.3041832669322706)","(3.4, 3.6, 3.589495798319328)","(31.0, 55.0, 54.193548387096776)","(13.0, 16.0, 15.901960784313726)","(10.0, 13.0, 12.745283018867925)","(21.0, 34.0, 32.291666666666664)","(21.0, 34.0, 32.93333333333333)","(31.0, 42.0, 41.93103448275862)","(26.0, 36.0, 35.03846153846154)","(20.0, 24.0, 23.97938144329897)","(10.0, 13.5, 13.20995670995671)"
11-01-2023 19:27:06.019284,"(21.0, 32.0, 31.615384615384617)","(3.0, 3.35, 3.3041832669322706)","(3.4, 3.6, 3.588532110091743)","(31.0, 55.0, 54.0625)","(13.0, 16.0, 15.859649122807017)","(10.0, 13.0, 12.619718309859154)","(21.0, 34.0, 32.48148148148148)","(21.0, 34.0, 32.93333333333333)","(31.0, 42.0, 41.93103448275862)","(26.0, 36.0, 35.03846153846154)","(20.0, 24.0, 23.97938144329897)","(10.0, 13.5, 13.20995670995671)"
11-01-2023 19:27:07.576282,"(21.0, 32.0, 31.0)","(3.0, 3.35, 3.3041832669322706)","(3.4, 3.6, 3.588532110091743)","(31.0, 55.0, 54.0625)","(13.0, 16.0, 16.055555555555557)","(10.0, 13.0, 12.619718309859154)","(21.0, 34.0, 32.48148148148148)","(21.0, 34.0, 32.93333333333333)","(31.0, 42.0, 41.93103448275862)","(26.0, 36.0, 35.03846153846154)","(20.0, 24.0, 23.97938144329897)","(10.0, 13.5, 13.11111111111111)"
11-01-2023 19:27:09.146093,"(21.0, 32.0, 31.0)","(3.0, 3.35, 3.3041832669322706)","(3.2, 3.6, 3.588532110091743)","(41.0, 55.0, 54.0625)","(13.0, 16.5, 16.055555555555557)","(11.0, 13.0, 12.6625)","(21.0, 34.0, 32.48148148148148)","(21.0, 34.0, 32.93333333333333)","(31.0, 42.0, 41.93103448275862)","(31.0, 36.0, 34.93617021276596)","(20.0, 24.0, 23.97938144329897)","(11.0, 13.5, 13.144927536231885)"
11-01-2023 19:27:10.669124,"(21.0, 32.0, 31.0)","(3.0, 3.35, 3.3041832669322706)","(3.2, 3.6, 3.586051502145923)","(41.0, 55.0, 55.45454545454545)","(13.0, 16.5, 16.086206896551722)","(11.0, 13.0, 12.6625)","(21.0, 34.0, 34.11764705882353)","(21.0, 34.0, 32.93333333333333)","(31.0, 42.0, 41.93103448275862)","(31.0, 36.0, 34.93617021276596)","(20.0, 24.0, 23.97938144329897)","(11.0, 13.5, 13.144927536231885)"
11-01-2023 19:27:12.321020,"(21.0, 32.0, 31.0)","(3.0, 3.35, 3.3041832669322706)","(3.2, 3.6, 3.586051502145923)","(41.0, 60.0, 55.416666666666664)","(13.0, 16.5, 16.093023255813954)","(11.0, 13.0, 12.6625)","(21.0, 36.0, 34.4)","(21.0, 34.0, 32.93333333333333)","(31.0, 42.0, 41.955555555555556)","(31.0, 36.0, 34.93617021276596)","(20.0, 24.0, 23.666666666666668)","(11.0, 13.5, 13.144927536231885)"
11-01-2023 19:27:14.056027,"(21.0, 32.0, 31.0)","(3.0, 3.35, 3.304794520547945)","(3.2, 3.6, 3.5834661354581674)","(41.0, 60.0, 54.696969696969695)","(13.0, 16.5, 16.067901234567902)","(11.0, 13.0, 12.6625)","(21.0, 36.0, 34.63414634146341)","(21.0, 34.0, 32.93333333333333)","(31.0, 42.0, 41.955555555555556)","(31.0, 36.0, 34.93617021276596)","(20.0, 25.0, 23.666666666666668)","(11.0, 13.5, 13.144927536231885)"
11-01-2023 19:27:15.720182,"(21.0, 32.0, 31.0)","(3.0, 3.35, 3.309795918367347)","(3.2, 3.6, 3.583596837944664)","(41.0, 55.0, 54.696969696969695)","(13.0, 16.5, 15.933962264150944)","(11.0, 13.0, 12.64)","(21.0, 36.0, 34.63414634146341)","(21.0, 34.0, 32.93333333333333)","(31.0, 42.0, 42.285714285714285)","(31.0, 36.0, 34.38709677419355)","(20.0, 24.0, 23.989583333333332)","(11.0, 13.5, 13.083333333333334)"
11-01-2023 19:27:17.370982,"(21.0, 32.0, 31.0)","(3.0, 3.35, 3.3180194805194803)","(3.2, 3.6, 3.583596837944664)","(41.0, 55.0, 54.30555555555556)","(13.0, 16.0, 15.946153846153846)","(11.0, 13.0, 12.696629213483146)","(21.0, 36.0, 34.96774193548387)","(21.0, 34.0, 32.93333333333333)","(31.0, 44.0, 42.285714285714285)","(31.0, 36.0, 33.6)","(20.0, 24.0, 23.989583333333332)","(11.0, 13.5, 13.083333333333334)"
11-01-2023 19:27:19.014676,"(21.0, 32.0, 31.0)","(3.0, 3.35, 3.361904761904762)","(3.2, 3.6, 3.494921875)","(41.0, 55.0, 54.30555555555556)","(13.0, 16.0, 15.946153846153846)","(11.0, 13.0, 12.804597701149426)","(21.0, 36.0, 35.241379310344826)","(21.0, 34.0, 32.93333333333333)","(31.0, 44.0, 43.42857142857143)","(31.0, 34.0, 33.66101694915254)","(20.0, 24.0, 23.989583333333332)","(11.0, 13.5, 13.232142857142858)"
11-01-2023 19:27:20.705375,"(21.0, 32.0, 30.8)","(3.0, 3.4, 3.3755263157894735)","(3.2, 3.5, 3.4429054054054054)","(41.0, 55.0, 54.30555555555556)","(13.0, 16.0, 16.2)","(11.0, 13.0, 12.804597701149426)","(21.0, 36.0, 35.714285714285715)","(21.0, 34.0, 32.93333333333333)","(31.0, 44.0, 43.42857142857143)","(31.0, 34.0, 33.59183673469388)","(20.0, 24.0, 23.678571428571427)","(11.0, 14.0, 13.580459770114942)"
11-01-2023 19:27:22.337169,"(21.0, 32.0, 30.8)","(3.0, 3.4, 3.387890625)","(3.2, 3.45, 3.437404580152672)","(41.0, 55.0, 57.94871794871795)","(13.0, 16.5, 16.175675675675677)","(11.0, 13.0, 12.804597701149426)","(21.0, 36.0, 35.64705882352941)","(21.0, 34.0, 33.0)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.44444444444444)","(20.0, 25.0, 23.678571428571427)","(11.0, 14.0, 13.544776119402986)"
11-01-2023 19:27:23.998495,"(21.0, 32.0, 30.8)","(3.0, 3.4, 3.389012738853503)","(3.2, 3.45, 3.433812949640288)","(41.0, 60.0, 58.94736842105263)","(13.0, 16.5, 16.175675675675677)","(11.0, 13.0, 12.61)","(21.0, 36.0, 35.166666666666664)","(21.0, 34.0, 33.0)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.411764705882355)","(20.0, 25.0, 23.678571428571427)","(11.0, 14.0, 13.541666666666666)"
11-01-2023 19:27:25.765868,"(21.0, 32.0, 30.8)","(3.0, 3.4, 3.389902280130293)","(3.2, 3.45, 3.4318548387096777)","(41.0, 60.0, 58.94736842105263)","(13.0, 16.5, 16.175675675675677)","(11.0, 13.0, 12.61)","(26.0, 36.0, 35.166666666666664)","(21.0, 34.0, 33.0)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.45454545454545)","(20.0, 25.0, 23.678571428571427)","(11.0, 14.0, 13.528571428571428)"
11-01-2023 19:27:27.458344,"(21.0, 32.0, 30.8)","(3.0, 3.4, 3.389902280130293)","(3.2, 3.45, 3.4314049586776862)","(41.0, 60.0, 58.94736842105263)","(13.0, 16.5, 16.175675675675677)","(11.0, 13.0, 12.61)","(26.0, 36.0, 35.166666666666664)","(21.0, 34.0, 33.0)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.464285714285715)","(20.0, 25.0, 23.66906474820144)","(11.0, 14.0, 13.377358490566039)"
11-01-2023 19:27:29.144034,"(21.0, 32.0, 32.76190476190476)","(3.0, 3.4, 3.389902280130293)","(3.2, 3.45, 3.436024844720497)","(41.0, 60.0, 58.94736842105263)","(13.0, 16.5, 16.2)","(11.0, 13.0, 12.69047619047619)","(26.0, 36.0, 35.07692307692308)","(21.0, 34.0, 33.0)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.464285714285715)","(20.0, 25.0, 23.66906474820144)","(11.0, 13.5, 13.278350515463918)"
11-01-2023 19:27:30.791478,"(21.0, 34.0, 32.9375)","(3.0, 3.4, 3.3824915824915824)","(3.2, 3.45, 3.4359375)","(41.0, 60.0, 58.94736842105263)","(13.0, 16.5, 16.2)","(11.0, 13.0, 12.69047619047619)","(26.0, 36.0, 35.07692307692308)","(21.0, 34.0, 33.1578947368421)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.464285714285715)","(20.0, 25.0, 23.66906474820144)","(11.0, 13.5, 13.061224489795919)"
11-01-2023 19:27:32.507848,"(21.0, 34.0, 32.9375)","(3.0, 3.4, 3.3823728813559324)","(3.2, 3.45, 3.4359375)","(41.0, 60.0, 58.94736842105263)","(13.0, 16.5, 16.238095238095237)","(11.0, 13.0, 12.815217391304348)","(26.0, 36.0, 35.0)","(21.0, 34.0, 33.1578947368421)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.411764705882355)","(20.0, 25.0, 23.66906474820144)","(11.0, 13.5, 13.061224489795919)"
11-01-2023 19:27:34.213998,"(21.0, 34.0, 32.9375)","(3.0, 3.4, 3.3823728813559324)","(3.2, 3.45, 3.441823899371069)","(41.0, 60.0, 58.717948717948715)","(13.0, 16.5, 16.366666666666667)","(11.0, 13.0, 12.815217391304348)","(26.0, 36.0, 35.0)","(21.0, 34.0, 33.1578947368421)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.411764705882355)","(20.0, 25.0, 23.66906474820144)","(11.0, 13.5, 13.051724137931034)"
11-01-2023 19:27:35.885754,"(21.0, 34.0, 32.72463768115942)","(3.0, 3.4, 3.3877470355731223)","(3.2, 3.5, 3.4195652173913045)","(41.0, 60.0, 58.4375)","(13.0, 16.5, 16.214285714285715)","(11.0, 13.0, 12.815217391304348)","(26.0, 36.0, 35.0)","(21.0, 34.0, 33.1578947368421)","(31.0, 44.0, 43.666666666666664)","(31.0, 34.0, 33.411764705882355)","(20.0, 25.0, 23.66906474820144)","(11.0, 13.5, 13.23469387755102)"
11-01-2023 19:27:37.571162,"(21.0, 34.0, 32.76470588235294)","(3.0, 3.4, 3.3883636363636365)","(3.2, 3.45, 3.4195652173913045)","(41.0, 60.0, 58.4375)","(13.0, 16.5, 16.25)","(11.0, 13.0, 12.815217391304348)","(26.0, 36.0, 35.0)","(21.0, 34.0, 33.1578947368421)","(31.0, 44.0, 43.63636363636363)","(31.0, 34.0, 33.411764705882355)","(20.0, 25.0, 23.62453531598513)","(11.0, 13.5, 12.783980582524272)"
11-01-2023 19:27:39.352201,"(21.0, 34.0, 32.72)","(3.0, 3.4, 3.3896103896103895)","(3.2, 3.45, 3.3812893081761004)","(41.0, 60.0, 58.4375)","(13.0, 16.5, 16.51851851851852)","(11.0, 13.0, 12.86923076923077)","(26.0, 36.0, 35.0)","(21.0, 34.0, 33.1578947368421)","(31.0, 44.0, 43.63636363636363)","(31.0, 34.0, 33.565217391304344)","(20.0, 25.0, 24.031413612565444)","(11.0, 13.0, 12.857923497267759)"
11-01-2023 19:27:41.028206,"(21.0, 34.0, 32.72)","(3.0, 3.4, 3.3896103896103895)","(3.2, 3.4, 3.3769647696476963)","(41.0, 60.0, 58.4375)","(13.0, 17.0, 16.5)","(11.0, 13.0, 12.86923076923077)","(26.0, 36.0, 35.0)","(21.0, 34.0, 33.1578947368421)","(31.0, 44.0, 43.63636363636363)","(31.0, 34.0, 33.473684210526315)","(20.0, 25.0, 24.031413612565444)","(11.0, 13.0, 12.857923497267759)"
11-01-2023 19:27:42.688990,"(21.0, 34.0, 32.4)","(3.0, 3.4, 3.3884892086330933)","(3.2, 3.4, 3.374903474903475)","(41.0, 60.0, 58.4375)","(13.0, 17.0, 16.5)","(11.0, 13.0, 12.86923076923077)","(26.0, 36.0, 35.0)","(21.0, 34.0, 33.1578947368421)","(31.0, 46.0, 44.57142857142857)","(31.0, 34.0, 33.473684210526315)","(20.0, 25.0, 23.598484848484848)","(11.0, 13.0, 12.845959595959595)"
11-01-2023 19:27:44.378156,"(21.0, 34.0, 32.69230769230769)","(3.0, 3.4, 3.389051094890511)","(3.2, 3.4, 3.368828451882845)","(41.0, 60.0, 58.4375)","(13.0, 17.0, 16.5)","(11.0, 13.0, 12.86923076923077)","(26.0, 36.0, 34.666666666666664)","(21.0, 34.0, 33.1578947368421)","(31.0, 46.0, 44.92307692307692)","(31.0, 34.0, 33.473684210526315)","(20.0, 25.0, 23.58955223880597)","(11.0, 13.5, 13.138461538461538)"
11-01-2023 19:27:45.942794,"(21.0, 34.0, 32.903225806451616)","(3.0, 3.4, 3.389051094890511)","(3.2, 3.4, 3.368828451882845)","(41.0, 60.0, 58.80952380952381)","(13.0, 17.0, 16.657894736842106)","(11.0, 13.0, 12.86923076923077)","(26.0, 36.0, 34.666666666666664)","(21.0, 34.0, 33.111111111111114)","(31.0, 46.0, 44.92307692307692)","(31.0, 34.0, 33.39393939393939)","(20.0, 25.0, 24.123076923076923)","(11.0, 13.5, 13.15)"
11-01-2023 19:27:47.464557,"(21.0, 34.0, 32.6)","(3.0, 3.4, 3.3949579831932772)","(3.2, 3.4, 3.347872340425532)","(41.0, 60.0, 61.92307692307692)","(13.0, 17.0, 16.704545454545453)","(11.0, 13.0, 12.885135135135135)","(26.0, 36.0, 34.76923076923077)","(21.0, 34.0, 33.23809523809524)","(31.0, 46.0, 44.0)","(31.0, 34.0, 34.65573770491803)","(20.0, 25.0, 24.215962441314552)","(11.0, 13.5, 13.191176470588236)"
11-01-2023 19:27:49.139415,"(21.0, 34.0, 32.4)","(3.0, 3.4, 3.3957264957264957)","(3.2, 3.35, 3.3234482758620687)","(41.0, 65.0, 61.92307692307692)","(13.0, 17.0, 16.606060606060606)","(11.0, 13.0, 12.885135135135135)","(26.0, 36.0, 34.76923076923077)","(21.0, 34.0, 33.23809523809524)","(31.0, 46.0, 44.0)","(31.0, 36.0, 34.563380281690144)","(20.0, 25.0, 24.215962441314552)","(11.0, 13.5, 13.5662100456621)"
11-01-2023 19:27:50.852841,"(21.0, 34.0, 32.2)","(3.0, 3.4, 3.3957264957264957)","(3.2, 3.35, 3.313235294117647)","(41.0, 65.0, 61.92307692307692)","(13.0, 17.0, 16.606060606060606)","(11.0, 13.0, 12.685714285714285)","(26.0, 36.0, 34.833333333333336)","(21.0, 34.0, 33.23809523809524)","(31.0, 46.0, 43.6)","(31.0, 36.0, 34.60606060606061)","(20.0, 25.0, 24.221153846153847)","(11.0, 14.0, 13.568807339449542)"
11-01-2023 19:27:52.651243,"(21.0, 34.0, 32.15384615384615)","(3.0, 3.4, 3.3957264957264957)","(3.2, 3.35, 3.310691823899371)","(41.0, 65.0, 61.92307692307692)","(13.0, 17.0, 16.603448275862068)","(11.0, 13.0, 12.819672131147541)","(26.0, 36.0, 34.833333333333336)","(21.0, 34.0, 33.529411764705884)","(31.0, 46.0, 43.6)","(31.0, 36.0, 34.60606060606061)","(20.0, 25.0, 24.119565217391305)","(11.0, 14.0, 13.563636363636364)"
11-01-2023 19:27:54.678351,"(21.0, 34.0, 32.15384615384615)","(3.0, 3.4, 3.3957264957264957)","(3.2, 3.35, 3.305246913580247)","(41.0, 65.0, 62.5)","(13.0, 17.0, 16.629032258064516)","(11.0, 13.0, 12.959677419354838)","(26.0, 36.0, 34.57142857142857)","(21.0, 34.0, 33.529411764705884)","(31.0, 46.0, 45.0)","(31.0, 36.0, 34.60606060606061)","(20.0, 25.0, 24.119565217391305)","(11.0, 14.0, 13.563636363636364)"
11-01-2023 19:27:56.494282,"(21.0, 34.0, 32.15384615384615)","(3.0, 3.4, 3.3957264957264957)","(3.1, 3.35, 3.3038636363636362)","(41.0, 65.0, 59.166666666666664)","(13.0, 17.0, 16.629032258064516)","(11.0, 13.0, 13.035714285714286)","(26.0, 36.0, 34.57142857142857)","(21.0, 34.0, 33.529411764705884)","(31.0, 46.0, 45.0)","(31.0, 36.0, 34.6578947368421)","(20.0, 25.0, 24.119565217391305)","(11.0, 14.0, 13.593073593073592)"
11-01-2023 19:27:58.310074,"(21.0, 34.0, 32.15384615384615)","(3.0, 3.4, 3.4205128205128204)","(3.1, 3.35, 3.2603999999999997)","(41.0, 60.0, 59.44444444444444)","(13.0, 17.0, 16.589285714285715)","(11.0, 13.5, 13.107407407407408)","(26.0, 36.0, 34.52173913043478)","(21.0, 34.0, 33.529411764705884)","(31.0, 46.0, 43.77777777777778)","(31.0, 36.0, 34.6578947368421)","(20.0, 25.0, 24.08743169398907)","(11.0, 14.0, 13.593073593073592)"
11-01-2023 19:27:59.986010,"(26.0, 34.0, 32.15384615384615)","(3.0, 3.45, 3.4205128205128204)","(3.1, 3.3, 3.2612271540469973)","(41.0, 60.0, 59.44444444444444)","(13.0, 17.0, 16.6)","(11.0, 13.5, 13.104477611940299)","(26.0, 36.0, 34.52173913043478)","(21.0, 34.0, 33.529411764705884)","(31.0, 44.0, 43.77777777777778)","(31.0, 36.0, 34.6578947368421)","(20.0, 25.0, 24.089887640449437)","(11.0, 14.0, 13.601694915254237)"
11-01-2023 19:28:01.604144,"(26.0, 34.0, 32.15384615384615)","(3.0, 3.45, 3.4267206477732794)","(3.1, 3.3, 3.2365853658536587)","(41.0, 60.0, 59.44444444444444)","(13.0, 17.0, 16.655172413793103)","(11.0, 13.5, 13.05084745762712)","(26.0, 36.0, 34.52173913043478)","(21.0, 34.0, 33.529411764705884)","(31.0, 44.0, 43.77777777777778)","(31.0, 36.0, 34.6578947368421)","(20.0, 25.0, 24.119565217391305)","(11.0, 14.0, 13.6328125)"
11-01-2023 19:28:03.594482,"(26.0, 34.0, 32.256410256410255)","(3.0, 3.45, 3.44281914893617)","(3.1, 3.25, 3.2012658227848103)","(41.0, 60.0, 60.88235294117647)","(13.0, 17.0, 16.741935483870968)","(11.0, 13.5, 13.201612903225806)","(26.0, 36.0, 34.81818181818182)","(21.0, 34.0, 33.77777777777778)","(31.0, 44.0, 44.714285714285715)","(31.0, 36.0, 34.81159420289855)","(20.0, 25.0, 24.14054054054054)","(11.0, 14.0, 13.701754385964913)"
11-01-2023 19:28:05.319516,"(26.0, 34.0, 31.741935483870968)","(3.0, 3.45, 3.4449541284403673)","(3.0, 3.25, 3.197963800904977)","(41.0, 65.0, 62.5)","(13.0, 17.0, 16.926470588235293)","(11.0, 13.5, 13.421052631578947)","(26.0, 36.0, 35.18518518518518)","(21.0, 34.0, 35.75)","(31.0, 46.0, 44.96774193548387)","(31.0, 36.0, 34.89855072463768)","(20.0, 25.0, 24.246376811594203)","(11.0, 13.5, 13.169491525423728)"
11-01-2023 19:28:07.277171,"(26.0, 34.0, 31.58823529411765)","(3.0, 3.45, 3.4633333333333334)","(3.0, 3.25, 3.174016853932584)","(41.0, 65.0, 62.14285714285714)","(13.0, 17.0, 16.8125)","(11.0, 13.5, 13.450704225352112)","(26.0, 36.0, 35.10344827586207)","(21.0, 36.0, 36.53333333333333)","(31.0, 46.0, 45.53846153846154)","(31.0, 36.0, 34.83783783783784)","(20.0, 25.0, 24.246376811594203)","(11.0, 13.5, 13.28688524590164)"
11-01-2023 19:28:09.005593,"(21.0, 32.0, 32.6)","(3.0, 3.5, 3.471794871794872)","(3.0, 3.2, 3.1696378830083565)","(41.0, 65.0, 61.81818181818182)","(13.0, 17.0, 16.8125)","(11.0, 13.5, 13.385542168674698)","(26.0, 36.0, 35.10344827586207)","(21.0, 38.0, 37.0)","(31.0, 46.0, 45.61290322580645)","(31.0, 36.0, 34.83783783783784)","(20.0, 25.0, 24.246376811594203)","(11.0, 13.5, 13.23972602739726)"
11-01-2023 19:28:10.787776,"(21.0, 34.0, 32.6)","(3.0, 3.5, 3.471794871794872)","(3.0, 3.2, 3.1696378830083565)","(41.0, 65.0, 61.81818181818182)","(13.0, 17.0, 16.9)","(11.0, 13.5, 13.385542168674698)","(26.0, 36.0, 35.10344827586207)","(21.0, 38.0, 36.4)","(31.0, 46.0, 45.61290322580645)","(31.0, 36.0, 34.83783783783784)","(20.0, 25.0, 24.246376811594203)","(11.0, 14.0, 13.713235294117647)"
11-01-2023 19:28:12.446999,"(21.0, 34.0, 32.6)","(3.0, 3.5, 3.471794871794872)","(3.0, 3.2, 3.1696378830083565)","(41.0, 65.0, 61.81818181818182)","(13.0, 17.0, 16.9)","(11.0, 13.5, 13.385542168674698)","(26.0, 36.0, 35.10344827586207)","(21.0, 38.0, 36.4)","(31.0, 46.0, 45.61290322580645)","(31.0, 36.0, 34.83783783783784)","(20.0, 25.0, 24.246376811594203)","(11.0, 14.0, 13.713235294117647)"
11-01-2023 19:28:14.173156,"(21.0, 34.0, 31.515151515151516)","(3.0, 3.5, 3.4737762237762237)","(3.0, 3.2, 3.168435754189944)","(41.0, 65.0, 62.407407407407405)","(13.0, 17.0, 16.9)","(11.0, 13.5, 13.385542168674698)","(26.0, 36.0, 35.10344827586207)","(21.0, 38.0, 36.4)","(31.0, 46.0, 43.4)","(31.0, 36.0, 34.83783783783784)","(20.0, 25.0, 24.26605504587156)","(11.0, 14.0, 13.681451612903226)"
11-01-2023 19:28:16.006373,"(21.0, 32.0, 32.55813953488372)","(3.0, 3.5, 3.3625)","(3.0, 3.2, 3.181004366812227)","(41.0, 65.0, 62.407407407407405)","(13.0, 17.0, 17.142857142857142)","(11.0, 13.5, 13.464864864864865)","(26.0, 36.0, 35.391304347826086)","(21.0, 38.0, 37.333333333333336)","(31.0, 44.0, 45.27272727272727)","(31.0, 36.0, 35.01639344262295)","(20.0, 25.0, 24.27860696517413)","(11.0, 14.0, 13.770408163265307)"
11-01-2023 19:28:17.897270,"(21.0, 34.0, 31.833333333333332)","(3.0, 3.4, 3.364)","(3.0, 3.25, 3.18034188034188)","(41.0, 65.0, 62.407407407407405)","(13.0, 17.5, 17.142857142857142)","(11.0, 14.0, 13.46524064171123)","(26.0, 36.0, 35.391304347826086)","(21.0, 38.0, 37.333333333333336)","(31.0, 46.0, 45.27272727272727)","(31.0, 36.0, 35.01639344262295)","(20.0, 25.0, 24.27860696517413)","(11.0, 14.0, 13.653846153846153)"
11-01-2023 19:28:19.699286,"(21.0, 34.0, 31.833333333333332)","(3.0, 3.4, 3.364)","(3.0, 3.25, 3.2223360655737703)","(41.0, 65.0, 62.407407407407405)","(13.0, 17.5, 17.30952380952381)","(11.0, 14.0, 13.53225806451613)","(26.0, 36.0, 34.25)","(21.0, 38.0, 37.333333333333336)","(31.0, 46.0, 44.57142857142857)","(31.0, 36.0, 35.01639344262295)","(20.0, 25.0, 24.27860696517413)","(11.0, 14.0, 13.653846153846153)"
11-01-2023 19:28:21.391026,"(26.0, 34.0, 32.108108108108105)","(3.0, 3.4, 3.333565459610028)","(3.0, 3.25, 3.227597402597403)","(41.0, 65.0, 62.58620689655172)","(13.0, 17.5, 17.375)","(11.0, 14.0, 13.81060606060606)","(26.0, 36.0, 35.450980392156865)","(21.0, 38.0, 37.666666666666664)","(31.0, 46.0, 44.666666666666664)","(31.0, 36.0, 35.0625)","(20.0, 25.0, 24.29268292682927)","(11.0, 14.0, 13.625)"
11-01-2023 19:28:23.041132,"(26.0, 34.0, 32.108108108108105)","(3.0, 3.35, 3.329854368932039)","(3.0, 3.25, 3.237751677852349)","(41.0, 65.0, 62.58620689655172)","(13.0, 17.5, 17.375)","(11.0, 14.0, 13.805)","(26.0, 36.0, 35.368421052631575)","(21.0, 40.0, 38.25)","(31.0, 46.0, 44.857142857142854)","(31.0, 36.0, 35.0625)","(20.0, 25.0, 24.29268292682927)","(11.0, 14.0, 13.653846153846153)"
11-01-2023 19:28:24.980011,"(26.0, 34.0, 32.25)","(3.0, 3.35, 3.3301864801864802)","(3.0, 3.25, 3.2461409395973155)","(41.0, 65.0, 63.214285714285715)","(13.0, 17.5, 17.362068965517242)","(11.0, 14.0, 13.716216216216216)","(26.0, 36.0, 35.0)","(21.0, 40.0, 38.25)","(31.0, 46.0, 45.77777777777778)","(31.0, 36.0, 34.98550724637681)","(20.0, 25.0, 22.260115606936417)","(11.0, 14.0, 13.801724137931034)"
11-01-2023 19:28:26.679836,"(21.0, 34.0, 32.22784810126582)","(3.0, 3.35, 3.3520942408376966)","(3.0, 3.25, 3.2452674897119342)","(41.0, 65.0, 63.148148148148145)","(13.0, 17.5, 17.362068965517242)","(11.0, 14.0, 13.710344827586207)","(26.0, 36.0, 35.320754716981135)","(21.0, 40.0, 38.25)","(31.0, 46.0, 45.77777777777778)","(31.0, 36.0, 34.98550724637681)","(20.0, 23.0, 22.251461988304094)","(11.0, 14.0, 13.794642857142858)"
11-01-2023 19:28:28.306226,"(21.0, 34.0, 32.29268292682927)","(3.0, 3.4, 3.3544776119402986)","(3.0, 3.25, 3.2102564102564104)","(41.0, 65.0, 63.148148148148145)","(13.0, 17.5, 17.362068965517242)","(11.0, 14.0, 13.49375)","(26.0, 36.0, 35.450980392156865)","(21.0, 40.0, 38.25)","(31.0, 46.0, 46.44444444444444)","(31.0, 36.0, 34.92307692307692)","(20.0, 23.0, 23.814814814814813)","(11.0, 14.0, 13.641304347826088)"
11-01-2023 19:28:30.256232,"(21.0, 34.0, 32.29268292682927)","(3.0, 3.4, 3.365858208955224)","(3.0, 3.25, 3.2200365408038976)","(41.0, 65.0, 63.148148148148145)","(13.0, 17.5, 17.265822784810126)","(11.0, 13.5, 13.49375)","(26.0, 36.0, 35.49090909090909)","(26.0, 40.0, 38.25)","(31.0, 48.0, 46.666666666666664)","(31.0, 36.0, 34.74074074074074)","(20.0, 24.0, 23.625)","(11.0, 14.0, 13.641304347826088)"
11-01-2023 19:28:32.223907,"(21.0, 34.0, 32.205128205128204)","(3.0, 3.4, 3.370031055900621)","(3.0, 3.25, 3.2153429602888086)","(41.0, 65.0, 59.705882352941174)","(13.0, 18.0, 17.26923076923077)","(11.0, 13.5, 13.65)","(26.0, 36.0, 33.885714285714286)","(26.0, 40.0, 37.2)","(31.0, 48.0, 46.4)","(31.0, 36.0, 33.75)","(20.0, 25.0, 23.53932584269663)","(11.0, 14.0, 13.695121951219512)"
11-01-2023 19:28:34.058990,"(21.0, 34.0, 32.47826086956522)","(3.0, 3.4, 3.3754430379746836)","(3.0, 3.25, 3.2339313572542903)","(41.0, 65.0, 60.625)","(13.0, 17.5, 17.40277777777778)","(11.0, 14.0, 13.721854304635762)","(26.0, 34.0, 35.0)","(26.0, 40.0, 38.44444444444444)","(31.0, 48.0, 46.61538461538461)","(31.0, 36.0, 33.719298245614034)","(20.0, 25.0, 24.346153846153847)","(11.0, 13.5, 13.033333333333333)"
11-01-2023 19:28:35.801050,"(21.0, 34.0, 32.7037037037037)","(3.0, 3.4, 3.3763922518159806)","(2.9, 3.25, 3.2330681818181817)","(41.0, 65.0, 60.14285714285714)","(13.0, 17.5, 17.40277777777778)","(11.0, 14.0, 13.712328767123287)","(26.0, 36.0, 35.0)","(26.0, 40.0, 38.44444444444444)","(31.0, 48.0, 46.61538461538461)","(31.0, 36.0, 33.50375939849624)","(20.0, 25.0, 24.473684210526315)","(11.0, 13.5, 13.04)"
