,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:49:19.418542,"(12.0, 19.0, 18.928571428571427)","(9.0, 12.0, 11.38888888888889)","(21.0, 34.0, 31.333333333333332)","(7.5, 8.4, 8.266666666666667)","(26.0, 36.0, 35.0)","(2.4, 4.5, 4.4526315789473685)","(12.0, 36.0, 34.72727272727273)","(3.6, 3.6, 3.5318181818181817)","(9.0, 9.2, 8.933333333333334)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:20.763050,"(12.0, 19.0, 18.928571428571427)","(9.0, 12.0, 11.38888888888889)","(21.0, 34.0, 31.333333333333332)","(7.5, 8.4, 8.266666666666667)","(26.0, 36.0, 35.0)","(2.4, 4.5, 4.4526315789473685)","(12.0, 36.0, 34.72727272727273)","(3.6, 3.6, 3.553125)","(9.0, 9.4, 9.358620689655172)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:22.126741,"(12.0, 19.5, 19.147058823529413)","(9.0, 12.0, 11.38888888888889)","(21.0, 34.0, 31.333333333333332)","(7.5, 8.4, 8.266666666666667)","(26.0, 36.0, 33.285714285714285)","(2.4, 4.5, 4.448)","(12.0, 36.0, 36.36363636363637)","(3.6, 3.6, 3.553125)","(9.0, 9.4, 9.37037037037037)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:23.486265,"(12.0, 19.5, 19.147058823529413)","(9.0, 12.0, 11.38888888888889)","(21.0, 34.0, 31.333333333333332)","(7.5, 8.4, 8.266666666666667)","(26.0, 34.0, 39.6)","(2.4, 4.5, 4.366666666666667)","(12.0, 38.0, 35.333333333333336)","(3.6, 3.6, 3.611764705882353)","(9.0, 9.4, 9.528571428571428)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:24.856968,"(12.0, 19.5, 19.0)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.24)","(26.0, 42.0, 39.6)","(2.4, 4.5, 4.366666666666667)","(12.0, 38.0, 35.333333333333336)","(3.6, 3.7, 3.611764705882353)","(9.0, 9.6, 9.528571428571428)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:26.199371,"(12.0, 19.5, 19.0)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.283870967741937)","(26.0, 42.0, 40.5)","(2.4, 4.5, 4.366666666666666)","(12.0, 38.0, 36.0)","(3.6, 3.7, 3.611764705882353)","(9.0, 9.6, 9.528571428571428)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:27.466330,"(12.0, 19.5, 19.2)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.243478260869566)","(26.0, 44.0, 39.0)","(2.4, 4.5, 4.366666666666666)","(12.0, 38.0, 36.0)","(3.6, 3.7, 3.68)","(9.0, 9.6, 9.528571428571428)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:28.720763,"(12.0, 19.5, 19.38)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.243478260869566)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.366666666666666)","(12.0, 38.0, 36.0)","(3.6, 3.7, 3.675675675675676)","(9.0, 9.6, 9.528571428571428)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:30.000828,"(12.0, 19.5, 19.38)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.243478260869566)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.366666666666666)","(12.0, 38.0, 36.0)","(3.6, 3.7, 3.675675675675676)","(9.0, 9.6, 9.528571428571428)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:31.234152,"(12.0, 19.5, 19.38)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.243478260869566)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.366666666666666)","(12.0, 38.0, 36.0)","(3.6, 3.7, 3.675675675675676)","(9.0, 9.6, 9.528571428571428)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:32.512125,"(12.0, 19.5, 19.38)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.243478260869566)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.366666666666666)","(12.0, 38.0, 36.0)","(3.6, 3.7, 3.675675675675676)","(9.0, 9.6, 9.528571428571428)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:33.816213,"(12.0, 19.5, 19.38)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.243478260869566)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.41578947368421)","(12.0, 38.0, 36.22222222222222)","(3.6, 3.7, 3.4921052631578946)","(9.0, 9.6, 9.768627450980393)","(41.0, 95.0, 68.5)"
12-01-2023 10:49:35.164530,"(12.0, 19.5, 19.38)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.243478260869566)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.41578947368421)","(12.0, 38.0, 36.22222222222222)","(3.6, 3.55, 3.4849056603773585)","(9.0, 9.8, 9.768627450980393)","(41.0, 95.0, 80.0)"
12-01-2023 10:49:36.452380,"(12.0, 19.5, 19.38)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.243478260869566)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.41578947368421)","(12.0, 38.0, 36.22222222222222)","(3.6, 3.55, 3.4592105263157893)","(9.0, 9.8, 9.768627450980393)","(41.0, 95.0, 80.0)"
12-01-2023 10:49:37.752649,"(12.0, 19.5, 19.375)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 30.0)","(7.5, 8.4, 8.280000000000001)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.41578947368421)","(12.0, 38.0, 36.22222222222222)","(3.6, 3.55, 3.40625)","(9.0, 9.8, 9.768627450980393)","(41.0, 95.0, 80.0)"
12-01-2023 10:49:39.066075,"(12.0, 19.5, 19.375)","(9.0, 12.0, 11.3125)","(21.0, 34.0, 32.4)","(7.5, 8.4, 8.297142857142857)","(26.0, 42.0, 35.333333333333336)","(2.4, 4.5, 4.41578947368421)","(12.0, 38.0, 36.4)","(3.6, 3.45, 3.3916666666666666)","(9.0, 9.8, 9.768627450980393)","(41.0, 95.0, 80.0)"
12-01-2023 10:49:40.361598,"(13.0, 19.5, 19.384615384615383)","(9.0, 12.0, 11.371428571428572)","(26.0, 34.0, 32.4)","(7.5, 8.4, 8.297142857142857)","(26.0, 42.0, 35.333333333333336)","(2.5, 4.5, 4.168965517241379)","(13.0, 38.0, 36.4)","(3.4, 3.45, 3.3916666666666666)","(9.0, 9.8, 9.772413793103448)","(41.0, 95.0, 80.0)"
12-01-2023 10:49:41.698024,"(13.0, 19.5, 19.40625)","(9.0, 12.0, 11.371428571428572)","(26.0, 34.0, 32.4)","(7.5, 8.4, 8.297142857142857)","(26.0, 42.0, 35.333333333333336)","(2.5, 4.5, 4.2153846153846155)","(13.0, 38.0, 36.4)","(3.4, 3.45, 3.3916666666666666)","(9.0, 9.8, 9.772413793103448)","(41.0, 95.0, 80.0)"
12-01-2023 10:49:43.025186,"(13.0, 19.5, 19.40625)","(9.0, 12.0, 11.371428571428572)","(26.0, 34.0, 34.888888888888886)","(7.5, 8.4, 8.297142857142857)","(26.0, 42.0, 36.0)","(2.5, 4.4, 4.2153846153846155)","(13.0, 38.0, 36.666666666666664)","(3.4, 3.45, 3.3794117647058823)","(9.0, 9.8, 9.766666666666667)","(41.0, 95.0, 80.0)"
12-01-2023 10:49:44.342803,"(13.0, 19.5, 19.40625)","(9.0, 12.0, 11.371428571428572)","(26.0, 36.0, 36.18181818181818)","(7.5, 8.4, 8.297142857142857)","(26.0, 44.0, 36.0)","(2.5, 4.4, 4.2153846153846155)","(13.0, 40.0, 36.666666666666664)","(3.4, 3.45, 3.3794117647058823)","(9.0, 9.8, 9.76923076923077)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:45.683047,"(13.0, 19.5, 19.40625)","(9.0, 12.0, 11.352941176470589)","(26.0, 40.0, 36.18181818181818)","(7.5, 8.4, 8.297142857142857)","(26.0, 44.0, 36.0)","(2.5, 4.4, 4.2153846153846155)","(13.0, 40.0, 36.4)","(3.4, 3.45, 3.3794117647058823)","(9.0, 9.8, 9.76923076923077)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:46.961375,"(13.0, 19.5, 19.40625)","(9.0, 12.0, 11.352941176470589)","(26.0, 40.0, 33.411764705882355)","(7.5, 8.4, 8.297142857142857)","(26.0, 44.0, 36.0)","(2.5, 4.4, 4.2153846153846155)","(13.0, 38.0, 36.4)","(3.4, 3.45, 3.3794117647058823)","(9.0, 9.8, 9.76923076923077)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:48.255416,"(13.0, 19.5, 19.40909090909091)","(9.0, 12.0, 11.375)","(26.0, 40.0, 33.411764705882355)","(7.5, 8.4, 8.297142857142857)","(26.0, 44.0, 36.0)","(2.5, 4.4, 4.113043478260869)","(13.0, 38.0, 36.4)","(3.4, 3.45, 3.3794117647058823)","(9.0, 9.8, 9.76923076923077)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:49.510059,"(13.0, 19.5, 19.40909090909091)","(9.0, 12.0, 11.413793103448276)","(26.0, 40.0, 29.6)","(7.5, 8.4, 8.355555555555556)","(26.0, 44.0, 39.0)","(2.5, 4.2, 4.086363636363637)","(13.0, 38.0, 35.0)","(3.4, 3.45, 3.386842105263158)","(9.0, 9.8, 9.76923076923077)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:50.785589,"(13.0, 19.5, 19.392857142857142)","(9.0, 12.0, 11.32)","(26.0, 40.0, 29.6)","(7.5, 8.4, 8.355555555555556)","(26.0, 44.0, 39.0)","(2.6, 4.2, 4.085714285714285)","(13.0, 40.0, 36.666666666666664)","(3.3, 3.45, 3.3986842105263158)","(9.0, 9.8, 9.76923076923077)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:52.142143,"(13.0, 19.5, 19.40625)","(9.0, 12.0, 11.321428571428571)","(26.0, 40.0, 29.6)","(7.5, 8.4, 8.358333333333334)","(26.0, 44.0, 38.666666666666664)","(2.6, 4.1, 4.085714285714285)","(13.0, 40.0, 36.666666666666664)","(3.3, 3.45, 3.43)","(9.0, 9.8, 9.769811320754718)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:53.385242,"(13.0, 22.0, 21.0)","(9.0, 12.0, 11.321428571428571)","(26.0, 40.0, 29.6)","(7.5, 8.4, 8.358333333333334)","(26.0, 44.0, 38.666666666666664)","(2.6, 4.1, 4.019230769230769)","(13.0, 40.0, 36.666666666666664)","(3.3, 3.5, 3.45625)","(9.0, 9.8, 9.769811320754718)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:54.547591,"(13.0, 22.0, 20.333333333333332)","(9.0, 12.0, 11.321428571428571)","(26.0, 38.0, 36.625)","(7.5, 8.4, 8.358333333333334)","(26.0, 44.0, 41.714285714285715)","(2.6, 4.1, 4.019230769230769)","(13.0, 40.0, 36.666666666666664)","(3.3, 3.5, 3.45625)","(9.0, 9.8, 9.769811320754718)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:55.809032,"(13.0, 21.0, 20.0)","(9.0, 12.0, 11.321428571428571)","(26.0, 38.0, 36.625)","(7.5, 8.4, 8.358333333333334)","(26.0, 44.0, 41.714285714285715)","(2.7, 4.1, 4.019230769230769)","(13.0, 40.0, 36.666666666666664)","(3.3, 3.5, 3.452)","(9.0, 9.8, 9.769811320754718)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:56.980691,"(13.0, 21.0, 20.0)","(9.0, 12.0, 11.321428571428571)","(26.0, 38.0, 36.625)","(7.5, 8.4, 8.358333333333334)","(26.0, 44.0, 41.714285714285715)","(2.7, 4.1, 4.033333333333333)","(13.0, 40.0, 36.666666666666664)","(3.3, 3.5, 3.452)","(9.0, 9.8, 9.769811320754718)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:58.156601,"(13.0, 21.0, 20.0)","(9.0, 12.0, 11.321428571428571)","(26.0, 40.0, 31.136363636363637)","(7.5, 8.4, 8.358333333333334)","(26.0, 44.0, 41.714285714285715)","(2.7, 4.1, 4.033333333333333)","(13.0, 40.0, 37.111111111111114)","(3.3, 3.5, 3.452)","(9.0, 9.8, 9.90909090909091)","(41.0, 95.0, 85.0)"
12-01-2023 10:49:59.441821,"(13.0, 22.0, 21.347826086956523)","(9.0, 12.0, 11.321428571428571)","(26.0, 38.0, 34.0)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 41.714285714285715)","(2.7, 4.1, 3.963636363636364)","(13.0, 38.0, 37.111111111111114)","(3.3, 3.5, 3.452)","(9.0, 10.0, 9.90909090909091)","(41.0, 95.0, 85.0)"
12-01-2023 10:50:00.701768,"(13.0, 22.0, 21.347826086956523)","(9.0, 12.0, 11.321428571428571)","(26.0, 36.0, 34.2)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 41.714285714285715)","(2.7, 4.1, 4.016666666666667)","(13.0, 38.0, 37.111111111111114)","(3.3, 3.5, 3.452)","(9.0, 10.0, 9.90909090909091)","(41.0, 95.0, 85.0)"
12-01-2023 10:50:02.056044,"(13.0, 21.0, 20.565217391304348)","(9.0, 12.0, 11.296296296296296)","(26.0, 36.0, 33.92307692307692)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 41.714285714285715)","(2.7, 4.1, 4.016666666666667)","(13.0, 38.0, 36.666666666666664)","(3.3, 3.5, 3.472093023255814)","(9.0, 10.0, 9.90909090909091)","(41.0, 95.0, 85.0)"
12-01-2023 10:50:03.399567,"(13.0, 21.0, 20.545454545454547)","(9.0, 12.0, 11.24)","(26.0, 36.0, 33.92307692307692)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 41.714285714285715)","(2.7, 4.1, 3.998)","(13.0, 40.0, 36.666666666666664)","(3.3, 3.5, 3.472093023255814)","(9.0, 10.0, 9.90909090909091)","(41.0, 95.0, 85.0)"
12-01-2023 10:50:04.683426,"(13.0, 21.0, 20.545454545454547)","(9.0, 12.0, 11.24)","(26.0, 36.0, 34.07142857142857)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 41.714285714285715)","(2.7, 4.1, 3.998)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.5, 3.3570140280561125)","(9.0, 10.0, 9.90909090909091)","(41.0, 95.0, 85.0)"
12-01-2023 10:50:06.012077,"(13.0, 21.0, 20.642857142857142)","(9.0, 12.0, 11.24)","(26.0, 36.0, 34.07142857142857)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 42.0)","(2.7, 4.1, 3.998)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.45, 3.3535343035343037)","(9.0, 10.0, 9.90909090909091)","(41.0, 95.0, 85.0)"
12-01-2023 10:50:07.454004,"(13.0, 21.0, 20.642857142857142)","(9.0, 12.0, 11.24)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 42.0)","(2.7, 4.1, 4.025)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.45, 3.3116302186878728)","(9.0, 10.0, 9.90909090909091)","(41.0, 95.0, 85.0)"
12-01-2023 10:50:08.788913,"(13.0, 21.0, 21.857142857142858)","(9.0, 12.0, 11.24)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 42.0)","(2.7, 4.1, 4.025)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.45, 3.379591836734694)","(9.0, 10.0, 9.933333333333334)","(41.0, 95.0, 85.0)"
12-01-2023 10:50:10.148972,"(13.0, 23.0, 22.142857142857142)","(9.0, 12.0, 11.24)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 42.0)","(2.7, 4.1, 4.025)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.4, 3.333333333333333)","(9.0, 10.0, 9.933333333333334)","(41.0, 95.0, 102.5)"
12-01-2023 10:50:11.477576,"(13.0, 23.0, 22.294117647058822)","(9.0, 12.0, 11.24)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 42.0)","(2.7, 4.1, 4.025)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.4, 3.333333333333333)","(9.0, 10.0, 9.933333333333334)","(41.0, 140.0, 102.5)"
12-01-2023 10:50:12.833874,"(13.0, 23.0, 21.923076923076923)","(9.0, 12.0, 11.24)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 42.0)","(2.7, 4.1, 3.98)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.4, 3.3161290322580643)","(9.0, 10.0, 9.933333333333334)","(41.0, 140.0, 93.33333333333333)"
12-01-2023 10:50:14.211384,"(13.0, 24.0, 21.923076923076923)","(9.0, 12.0, 11.24)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 42.0)","(2.7, 4.1, 3.9833333333333334)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.4, 3.3161290322580643)","(9.0, 10.0, 9.933333333333334)","(41.0, 140.0, 93.33333333333333)"
12-01-2023 10:50:15.539413,"(13.0, 24.0, 22.714285714285715)","(9.0, 12.0, 11.24)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 42.0)","(2.7, 4.1, 3.9833333333333334)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.4, 3.3161290322580643)","(9.0, 10.0, 9.933333333333334)","(41.0, 140.0, 93.33333333333333)"
12-01-2023 10:50:16.960243,"(13.0, 24.0, 22.894736842105264)","(9.0, 12.0, 11.1)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.9833333333333334)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.4, 3.335)","(9.0, 10.0, 9.954545454545455)","(41.0, 140.0, 93.33333333333333)"
12-01-2023 10:50:18.595615,"(13.0, 24.0, 23.416666666666668)","(9.0, 11.5, 11.192307692307692)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.9833333333333334)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.4, 3.3653846153846154)","(9.0, 10.0, 9.954545454545455)","(41.0, 140.0, 93.33333333333333)"
12-01-2023 10:50:20.014224,"(13.0, 24.0, 23.416666666666668)","(9.0, 11.5, 10.973684210526315)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.35744680851064)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.9833333333333334)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.4, 3.416666666666667)","(9.0, 10.0, 9.954545454545455)","(41.0, 140.0, 93.33333333333333)"
12-01-2023 10:50:21.346682,"(13.0, 24.0, 23.416666666666668)","(9.0, 11.5, 10.973684210526315)","(26.0, 36.0, 31.5)","(7.5, 8.4, 8.882608695652173)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.9833333333333334)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.45, 3.45625)","(9.0, 10.0, 9.954545454545455)","(41.0, 140.0, 105.0)"
12-01-2023 10:50:22.595549,"(13.0, 24.0, 23.416666666666668)","(9.0, 11.5, 10.973684210526315)","(26.0, 36.0, 31.5)","(7.5, 9.0, 8.955)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.9769230769230766)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.5, 3.4272727272727272)","(9.0, 10.0, 9.954545454545455)","(41.0, 140.0, 100.0)"
12-01-2023 10:50:23.813988,"(13.0, 24.0, 23.44736842105263)","(9.0, 11.5, 10.818181818181818)","(26.0, 36.0, 31.5)","(7.5, 9.0, 8.85)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.975)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.45, 3.465909090909091)","(9.0, 10.0, 9.928571428571429)","(41.0, 130.0, 95.0)"
12-01-2023 10:50:25.044155,"(13.0, 24.0, 23.44736842105263)","(9.0, 11.0, 10.818181818181818)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.038461538461538)","(26.0, 44.0, 40.0)","(2.7, 4.0, 3.9416666666666664)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.5, 3.346875)","(9.0, 10.0, 9.928571428571429)","(41.0, 120.0, 95.0)"
12-01-2023 10:50:26.385077,"(13.0, 24.0, 23.44736842105263)","(9.0, 11.5, 10.735294117647058)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.038461538461538)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.9416666666666664)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.45, 3.346875)","(9.0, 10.0, 9.928571428571429)","(41.0, 120.0, 95.0)"
12-01-2023 10:50:27.694884,"(13.0, 24.0, 23.0)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.038461538461538)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.952631578947368)","(13.0, 40.0, 38.18181818181818)","(3.3, 3.45, 3.3529411764705883)","(9.0, 10.0, 9.944444444444445)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:29.070872,"(13.0, 24.0, 23.192307692307693)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.038461538461538)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.952631578947368)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.426923076923077)","(9.0, 10.0, 9.944444444444445)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:30.392795,"(13.0, 24.0, 23.192307692307693)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.038461538461538)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.952631578947368)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.426923076923077)","(9.0, 10.0, 9.944444444444445)","(41.0, 110.0, 83.33333333333333)"
12-01-2023 10:50:31.722152,"(13.0, 24.0, 23.192307692307693)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.038461538461538)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.952631578947368)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.375)","(9.0, 10.0, 9.928571428571429)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:33.084826,"(13.0, 24.0, 23.192307692307693)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.038461538461538)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.952631578947368)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.375)","(9.0, 10.0, 9.944444444444445)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:34.427662,"(13.0, 24.0, 23.192307692307693)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.059999999999999)","(26.0, 44.0, 40.0)","(2.7, 4.1, 3.952631578947368)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.3529411764705883)","(9.0, 10.0, 9.944444444444445)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:35.828111,"(13.0, 24.0, 23.192307692307693)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.059999999999999)","(26.0, 44.0, 41.0)","(2.7, 4.1, 3.9277777777777776)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.3529411764705883)","(9.0, 10.0, 9.944444444444445)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:37.100623,"(13.0, 24.0, 23.192307692307693)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.059999999999999)","(26.0, 44.0, 42.666666666666664)","(2.7, 4.0, 3.9416666666666664)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.3529411764705883)","(9.0, 10.0, 9.944444444444445)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:38.353699,"(13.0, 24.0, 23.46153846153846)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.059999999999999)","(26.0, 44.0, 52.0)","(2.7, 4.0, 3.9416666666666664)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.332142857142857)","(9.0, 10.0, 9.89090909090909)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:39.600169,"(13.0, 24.0, 23.46153846153846)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.092307692307692)","(26.0, 55.0, 52.0)","(2.7, 4.0, 3.9416666666666664)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.458064516129032)","(9.0, 10.0, 9.856)","(41.0, 110.0, 90.0)"
12-01-2023 10:50:40.836547,"(13.0, 24.0, 23.46153846153846)","(9.0, 11.0, 10.458333333333334)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.017391304347825)","(26.0, 55.0, 48.0)","(2.7, 4.0, 3.8941176470588235)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.5, 3.4017857142857144)","(9.0, 10.0, 9.836363636363636)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:42.094481,"(13.0, 24.0, 23.46153846153846)","(9.0, 11.0, 10.366666666666667)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.017391304347825)","(26.0, 50.0, 52.0)","(2.7, 4.0, 3.875)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.4017857142857144)","(9.0, 10.0, 9.82)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:43.341155,"(13.0, 24.0, 23.46153846153846)","(9.0, 11.0, 10.366666666666667)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.017391304347825)","(26.0, 55.0, 52.0)","(2.7, 4.0, 3.875)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.4017857142857144)","(9.0, 10.0, 9.775)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:44.618921,"(13.0, 24.0, 23.475)","(9.0, 11.0, 10.323529411764707)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.017391304347825)","(26.0, 55.0, 52.0)","(2.7, 4.0, 3.875)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.4017857142857144)","(9.0, 10.0, 9.64)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:45.937224,"(13.0, 24.0, 23.475)","(9.0, 11.0, 10.323529411764707)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.017391304347825)","(26.0, 55.0, 52.5)","(2.7, 4.0, 3.875)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.4017857142857144)","(9.0, 10.0, 9.64)","(41.0, 120.0, 90.0)"
12-01-2023 10:50:47.122083,"(13.0, 24.0, 23.475)","(9.0, 11.0, 10.323529411764707)","(26.0, 36.0, 31.5)","(7.5, 9.2, 9.017391304347825)","(26.0, 55.0, 52.5)","(2.7, 4.0, 3.886764705882353)","(13.0, 40.0, 34.666666666666664)","(3.3, 3.45, 3.39375)","(9.0, 10.0, 9.64)","(41.0, 120.0, 90.0)"
