,Yuri Magic,Sisu,Mexicali Jane,Be Like Oliver,Saron,Velocity Cazau,Angel Harks,Rybolt
11-01-2023 20:11:58.042605,"(2.8, 3.8, 3.7021739130434783)","(5.5, 6.8, 6.56969696969697)","(16.0, 26.0, 24.166666666666668)","(26.0, 80.0, 68.70588235294117)","(21.0, 29.0, 26.61764705882353)","(31.0, 46.0, 56.22857142857143)","(12.0, 21.0, 18.48717948717949)","(2.1, 2.36, 2.303144104803493)"
11-01-2023 20:11:59.123918,"(2.8, 3.8, 3.7249999999999996)","(5.5, 6.8, 6.6)","(16.0, 26.0, 24.166666666666668)","(26.0, 80.0, 68.70588235294117)","(21.0, 29.0, 26.20689655172414)","(31.0, 60.0, 53.125)","(12.0, 21.0, 18.5)","(2.1, 2.36, 2.300275229357798)"
11-01-2023 20:12:00.285970,"(2.8, 3.8, 3.7062500000000003)","(5.5, 6.8, 6.584615384615384)","(16.0, 26.0, 24.08)","(26.0, 80.0, 68.70588235294117)","(21.0, 29.0, 26.61764705882353)","(31.0, 55.0, 53.92857142857143)","(12.0, 21.0, 18.5)","(2.1, 2.36, 2.300275229357798)"
11-01-2023 20:12:01.377666,"(2.8, 3.8, 3.7062500000000003)","(5.5, 6.8, 6.505263157894737)","(16.0, 26.0, 24.08)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.20689655172414)","(31.0, 55.0, 48.5)","(12.0, 21.0, 18.5)","(2.1, 2.36, 2.300275229357798)"
11-01-2023 20:12:02.473498,"(2.8, 3.8, 3.7062500000000003)","(5.5, 6.8, 6.56)","(16.0, 26.0, 24.08)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.20689655172414)","(31.0, 55.0, 48.5)","(12.0, 21.0, 18.5)","(2.1, 2.36, 2.320923076923077)"
11-01-2023 20:12:03.695366,"(2.8, 3.8, 3.7062500000000003)","(5.5, 6.8, 6.45)","(16.0, 26.0, 24.08)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.923076923076923)","(31.0, 55.0, 48.125)","(12.0, 21.0, 18.666666666666668)","(2.1, 2.34, 2.2841450777202073)"
11-01-2023 20:12:04.900202,"(2.8, 3.9, 3.85625)","(5.5, 6.8, 6.533333333333333)","(16.0, 26.0, 24.08)","(26.0, 80.0, 67.2)","(21.0, 29.0, 26.923076923076923)","(31.0, 55.0, 45.833333333333336)","(12.0, 21.0, 18.666666666666668)","(2.1, 2.36, 2.296470588235294)"
11-01-2023 20:12:06.135335,"(2.8, 3.9, 3.8416666666666663)","(5.5, 6.8, 6.533333333333333)","(16.0, 26.0, 24.08)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.923076923076923)","(31.0, 55.0, 45.833333333333336)","(12.0, 21.0, 18.666666666666668)","(2.1, 2.32, 2.299090909090909)"
11-01-2023 20:12:07.335765,"(2.8, 4.1, 3.864285714285714)","(5.5, 6.8, 6.533333333333333)","(16.0, 26.0, 23.428571428571427)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.923076923076923)","(31.0, 55.0, 45.833333333333336)","(12.0, 21.0, 18.666666666666668)","(2.1, 2.34, 2.295)"
11-01-2023 20:12:08.574448,"(2.9, 4.0, 3.888)","(5.5, 6.8, 6.552941176470588)","(17.0, 26.0, 24.105263157894736)","(26.0, 80.0, 68.76923076923077)","(21.0, 29.0, 26.923076923076923)","(31.0, 55.0, 50.0)","(12.0, 21.0, 18.666666666666668)","(2.0, 2.34, 2.292)"
11-01-2023 20:12:09.696198,"(2.9, 4.0, 3.888)","(5.5, 6.8, 6.552941176470588)","(17.0, 26.0, 24.105263157894736)","(26.0, 75.0, 63.0)","(21.0, 29.0, 26.25)","(31.0, 55.0, 51.5625)","(12.0, 21.0, 18.666666666666668)","(2.0, 2.34, 2.292)"
11-01-2023 20:12:10.840242,"(2.9, 4.0, 3.8526315789473684)","(5.5, 6.8, 6.572972972972973)","(17.0, 26.0, 24.565217391304348)","(26.0, 75.0, 67.28571428571428)","(21.0, 29.0, 26.724137931034484)","(31.0, 55.0, 51.5625)","(12.0, 21.0, 18.666666666666668)","(2.0, 2.34, 2.2704347826086955)"
11-01-2023 20:12:11.905595,"(2.9, 4.0, 3.8875)","(5.5, 6.8, 6.529032258064516)","(17.0, 26.0, 24.565217391304348)","(26.0, 75.0, 67.28571428571428)","(21.0, 29.0, 26.25)","(31.0, 55.0, 51.5625)","(12.0, 21.0, 18.863636363636363)","(2.0, 2.34, 2.2775)"
11-01-2023 20:12:12.954538,"(2.9, 4.0, 3.9125)","(5.5, 6.8, 6.426666666666667)","(17.0, 26.0, 24.565217391304348)","(26.0, 75.0, 67.28571428571428)","(21.0, 29.0, 26.25)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.863636363636363)","(2.0, 2.3, 2.2858823529411763)"
11-01-2023 20:12:14.002599,"(2.9, 4.0, 3.9125)","(5.5, 6.8, 6.426666666666667)","(17.0, 26.0, 24.565217391304348)","(26.0, 75.0, 67.28571428571428)","(21.0, 29.0, 27.0)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.1)","(2.0, 2.3, 2.2629411764705885)"
11-01-2023 20:12:14.983947,"(2.9, 4.0, 3.95625)","(5.5, 6.8, 6.426666666666667)","(17.0, 26.0, 24.565217391304348)","(26.0, 85.0, 74.42857142857143)","(21.0, 29.0, 27.0)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.1)","(2.0, 2.3, 2.2629411764705885)"
11-01-2023 20:12:16.066516,"(2.9, 4.0, 3.95625)","(5.5, 6.8, 6.426666666666667)","(17.0, 26.0, 24.565217391304348)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.724137931034484)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 17.983870967741936)","(2.0, 2.3, 2.2629411764705885)"
11-01-2023 20:12:17.098324,"(2.9, 4.0, 3.9794117647058824)","(5.5, 6.8, 6.426666666666667)","(17.0, 26.0, 24.565217391304348)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.724137931034484)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 17.983870967741936)","(2.0, 2.3, 2.2629411764705885)"
11-01-2023 20:12:18.221492,"(2.9, 4.0, 3.970833333333333)","(5.5, 6.8, 6.426666666666667)","(17.0, 26.0, 24.565217391304348)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.724137931034484)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.0)","(2.0, 2.3, 2.266896551724138)"
11-01-2023 20:12:19.263632,"(2.9, 4.0, 3.9794117647058824)","(5.5, 6.8, 6.56)","(17.0, 26.0, 24.565217391304348)","(26.0, 80.0, 68.0)","(21.0, 29.0, 26.642857142857142)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.0)","(2.0, 2.3, 2.266896551724138)"
11-01-2023 20:12:20.391965,"(2.9, 4.0, 3.970833333333333)","(5.5, 6.8, 6.5375)","(17.0, 26.0, 24.565217391304348)","(26.0, 80.0, 72.54545454545455)","(21.0, 29.0, 26.25)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.0)","(2.0, 2.3, 2.243529411764706)"
11-01-2023 20:12:21.493720,"(2.9, 4.1, 4.045454545454545)","(5.5, 6.8, 6.533333333333333)","(17.0, 26.0, 24.565217391304348)","(26.0, 75.0, 72.54545454545455)","(21.0, 29.0, 26.555555555555557)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.0)","(2.0, 2.3, 2.25)"
11-01-2023 20:12:22.579120,"(2.9, 4.1, 4.022857142857143)","(5.5, 6.8, 6.45)","(17.0, 26.0, 24.68)","(26.0, 75.0, 55.0)","(21.0, 29.0, 26.485714285714288)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.0)","(2.0, 2.32, 2.29)"
11-01-2023 20:12:23.723625,"(2.9, 3.95, 3.942857142857143)","(5.5, 6.8, 6.533333333333333)","(17.0, 26.0, 24.68)","(26.0, 75.0, 68.75)","(21.0, 29.0, 26.485714285714288)","(31.0, 55.0, 51.5625)","(12.0, 19.0, 18.0)","(2.0, 2.32, 2.2643478260869565)"
11-01-2023 20:12:24.839154,"(2.9, 4.0, 3.9875)","(5.5, 6.8, 6.533333333333333)","(17.0, 26.0, 24.428571428571427)","(26.0, 75.0, 72.5)","(21.0, 29.0, 26.529411764705884)","(31.0, 55.0, 53.0)","(12.0, 19.0, 18.0)","(2.0, 2.32, 2.2716666666666665)"
11-01-2023 20:12:25.985282,"(2.9, 4.1, 3.926388888888889)","(5.5, 6.8, 6.4750000000000005)","(17.0, 26.0, 24.625)","(26.0, 80.0, 75.71428571428572)","(21.0, 29.0, 26.485714285714288)","(31.0, 55.0, 53.0)","(12.0, 19.0, 18.0)","(2.0, 2.3, 2.281290322580645)"
11-01-2023 20:12:27.041359,"(2.9, 4.1, 3.98235294117647)","(5.5, 6.8, 6.511111111111111)","(17.0, 26.0, 24.625)","(26.0, 80.0, 72.5)","(21.0, 29.0, 26.485714285714288)","(31.0, 55.0, 53.0)","(12.0, 19.0, 18.0)","(2.0, 2.36, 2.3099999999999996)"
11-01-2023 20:12:28.113530,"(2.9, 4.1, 3.933333333333333)","(5.5, 6.8, 6.521428571428571)","(17.0, 26.0, 23.9375)","(26.0, 80.0, 72.5)","(21.0, 29.0, 26.485714285714288)","(31.0, 55.0, 53.0)","(12.0, 19.0, 18.0)","(2.0, 2.34, 2.288235294117647)"
11-01-2023 20:12:29.205240,"(2.9, 4.1, 3.925)","(5.5, 6.8, 6.521428571428571)","(17.0, 26.0, 24.73076923076923)","(26.0, 80.0, 74.28571428571428)","(21.0, 29.0, 26.8)","(31.0, 55.0, 52.68421052631579)","(12.0, 19.0, 17.96875)","(2.0, 2.34, 2.268695652173913)"
11-01-2023 20:12:30.321279,"(2.9, 4.1, 4.053333333333333)","(5.5, 6.8, 6.573913043478261)","(17.0, 26.0, 24.73076923076923)","(26.0, 80.0, 74.28571428571428)","(21.0, 29.0, 26.8)","(31.0, 55.0, 52.68421052631579)","(12.0, 18.0, 17.96875)","(2.0, 2.3, 2.274285714285714)"
11-01-2023 20:12:31.388251,"(2.9, 4.1, 4.021052631578947)","(5.5, 6.8, 6.5280000000000005)","(17.0, 26.0, 24.73076923076923)","(26.0, 80.0, 74.28571428571428)","(21.0, 29.0, 26.285714285714285)","(31.0, 55.0, 52.68421052631579)","(12.0, 18.0, 17.96875)","(2.0, 2.3, 2.2785714285714285)"
11-01-2023 20:12:32.431751,"(2.9, 4.1, 4.034375)","(5.5, 6.8, 6.5280000000000005)","(17.0, 26.0, 24.73076923076923)","(26.0, 80.0, 74.28571428571428)","(21.0, 27.0, 26.285714285714285)","(31.0, 55.0, 52.68421052631579)","(12.0, 18.0, 17.78846153846154)","(2.0, 2.3, 2.2737931034482757)"
11-01-2023 20:12:33.561593,"(2.9, 4.1, 4.055)","(5.5, 6.8, 6.5280000000000005)","(17.0, 26.0, 24.8)","(26.0, 80.0, 74.28571428571428)","(21.0, 27.0, 26.416666666666668)","(31.0, 55.0, 52.91891891891892)","(12.0, 18.0, 17.84090909090909)","(2.0, 2.3, 2.269230769230769)"
11-01-2023 20:12:34.688711,"(2.9, 4.1, 4.08125)","(5.5, 6.8, 6.729411764705882)","(17.0, 26.0, 24.8)","(26.0, 80.0, 71.25)","(21.0, 27.0, 25.41176470588235)","(31.0, 55.0, 52.91891891891892)","(12.0, 18.0, 18.517857142857142)","(2.0, 2.3, 2.285)"
11-01-2023 20:12:35.830073,"(2.9, 4.1, 4.08125)","(5.5, 7.2, 6.95)","(17.0, 26.0, 24.8)","(26.0, 75.0, 70.4)","(21.0, 27.0, 24.75)","(31.0, 55.0, 52.91891891891892)","(12.0, 19.0, 18.517857142857142)","(2.0, 2.3, 2.2352380952380955)"
11-01-2023 20:12:36.973616,"(2.9, 4.1, 4.066666666666666)","(5.5, 7.2, 7.105882352941176)","(17.0, 26.0, 24.8)","(26.0, 80.0, 70.4)","(21.0, 27.0, 25.714285714285715)","(31.0, 55.0, 52.91891891891892)","(12.0, 19.0, 18.517857142857142)","(2.0, 2.3, 2.2377777777777776)"
11-01-2023 20:12:38.182010,"(2.9, 4.1, 4.05)","(5.5, 7.2, 7.129411764705883)","(17.0, 26.0, 24.8)","(26.0, 80.0, 70.0)","(21.0, 27.0, 25.714285714285715)","(31.0, 55.0, 52.91891891891892)","(12.0, 19.0, 18.46)","(2.0, 2.26, 2.2225)"
11-01-2023 20:12:39.361608,"(2.9, 4.1, 4.0874999999999995)","(5.5, 7.6, 7.423529411764705)","(17.0, 26.0, 24.8)","(26.0, 80.0, 70.0)","(21.0, 27.0, 25.714285714285715)","(31.0, 55.0, 52.91891891891892)","(12.0, 19.0, 18.517857142857142)","(2.0, 2.26, 2.222)"
11-01-2023 20:12:40.525692,"(2.9, 4.1, 4.0874999999999995)","(5.5, 7.6, 7.359999999999999)","(17.0, 26.0, 24.8)","(26.0, 80.0, 70.0)","(21.0, 27.0, 25.714285714285715)","(31.0, 55.0, 52.91891891891892)","(12.0, 19.0, 18.517857142857142)","(2.0, 2.26, 2.228)"
11-01-2023 20:12:41.652331,"(2.9, 4.1, 4.085)","(5.5, 7.6, 7.359999999999999)","(17.0, 26.0, 24.75)","(26.0, 80.0, 72.85714285714286)","(21.0, 27.0, 25.65)","(31.0, 55.0, 52.91891891891892)","(12.0, 19.0, 18.517857142857142)","(2.0, 2.24, 2.222)"
11-01-2023 20:12:42.830818,"(2.9, 4.1, 4.07391304347826)","(5.5, 7.6, 7.24)","(17.0, 26.0, 24.75)","(26.0, 80.0, 70.47619047619048)","(21.0, 27.0, 25.692307692307693)","(31.0, 55.0, 51.68421052631579)","(12.0, 19.0, 18.46)","(2.0, 2.26, 2.218947368421053)"
11-01-2023 20:12:43.984580,"(2.9, 4.1, 4.069999999999999)","(5.5, 7.6, 7.24)","(17.0, 26.0, 24.75)","(26.0, 80.0, 70.47619047619048)","(21.0, 26.0, 24.642857142857142)","(31.0, 55.0, 52.48)","(12.0, 19.0, 18.46)","(2.0, 2.26, 2.2245454545454546)"
11-01-2023 20:12:45.236742,"(2.9, 4.1, 4.046)","(5.5, 7.4, 7.266666666666667)","(17.0, 26.0, 24.75)","(26.0, 80.0, 70.47619047619048)","(21.0, 27.0, 25.2)","(31.0, 55.0, 52.48)","(12.0, 19.0, 18.517857142857142)","(2.0, 2.26, 2.212857142857143)"
11-01-2023 20:12:46.697771,"(3.0, 4.1, 4.035714285714286)","(5.5, 7.4, 7.315789473684211)","(18.0, 26.0, 24.75)","(31.0, 80.0, 73.75)","(20.0, 27.0, 25.625)","(31.0, 55.0, 52.48)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.22, 2.224)"
11-01-2023 20:12:48.006583,"(3.0, 4.1, 4.078571428571428)","(5.5, 7.4, 7.2727272727272725)","(18.0, 26.0, 24.444444444444443)","(31.0, 80.0, 72.38095238095238)","(20.0, 27.0, 24.9375)","(31.0, 55.0, 52.26086956521739)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.28, 2.218947368421053)"
11-01-2023 20:12:49.362004,"(3.0, 4.1, 4.078571428571428)","(5.5, 7.6, 7.309677419354839)","(18.0, 26.0, 24.75)","(31.0, 80.0, 72.38095238095238)","(20.0, 27.0, 25.666666666666668)","(31.0, 55.0, 52.26086956521739)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.26, 2.2126315789473687)"
11-01-2023 20:12:50.530339,"(3.0, 4.1, 4.078571428571428)","(5.5, 7.6, 7.309677419354839)","(18.0, 26.0, 24.75)","(31.0, 80.0, 72.38095238095238)","(20.0, 26.0, 25.666666666666668)","(31.0, 55.0, 52.26086956521739)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.24, 2.2126315789473687)"
11-01-2023 20:12:51.658363,"(3.0, 4.1, 4.078571428571428)","(5.5, 7.6, 7.3)","(18.0, 26.0, 24.5)","(31.0, 80.0, 74.44444444444444)","(20.0, 26.0, 25.6)","(31.0, 55.0, 52.26086956521739)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.24, 2.2126315789473687)"
11-01-2023 20:12:52.863820,"(3.0, 4.1, 4.064705882352941)","(5.5, 7.6, 7.346666666666667)","(18.0, 26.0, 24.75)","(31.0, 80.0, 72.38095238095238)","(20.0, 26.0, 27.61111111111111)","(31.0, 55.0, 51.85)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.24, 2.2126315789473687)"
11-01-2023 20:12:54.008151,"(3.0, 4.1, 4.064705882352941)","(5.5, 7.6, 7.346666666666667)","(18.0, 26.0, 24.75)","(31.0, 80.0, 72.38095238095238)","(20.0, 29.0, 27.684210526315788)","(31.0, 55.0, 52.26086956521739)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.24, 2.1883333333333335)"
11-01-2023 20:12:55.178499,"(3.0, 4.1, 4.07391304347826)","(5.5, 7.6, 7.371428571428571)","(18.0, 26.0, 24.75)","(31.0, 80.0, 72.38095238095238)","(20.0, 29.0, 27.333333333333332)","(31.0, 55.0, 52.55)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.22, 2.1883333333333335)"
11-01-2023 20:12:56.347493,"(3.0, 4.1, 4.088)","(5.5, 7.6, 7.371428571428571)","(18.0, 26.0, 24.75)","(31.0, 80.0, 74.44444444444444)","(20.0, 29.0, 27.25)","(31.0, 55.0, 52.55)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.22, 2.2184)"
11-01-2023 20:12:57.531222,"(3.0, 4.1, 4.088461538461538)","(5.5, 7.6, 7.3545454545454545)","(18.0, 26.0, 24.695652173913043)","(31.0, 80.0, 72.38095238095238)","(20.0, 29.0, 27.333333333333332)","(31.0, 55.0, 50.5)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.26, 2.2244)"
11-01-2023 20:12:58.712054,"(3.0, 4.1, 4.088461538461538)","(5.5, 7.6, 7.3545454545454545)","(18.0, 26.0, 24.695652173913043)","(31.0, 80.0, 72.38095238095238)","(20.0, 29.0, 27.333333333333332)","(31.0, 55.0, 50.5)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.24, 2.2244)"
11-01-2023 20:12:59.905518,"(3.0, 4.1, 4.088461538461538)","(5.5, 7.6, 7.3545454545454545)","(18.0, 26.0, 24.75)","(31.0, 80.0, 74.44444444444444)","(20.0, 28.0, 26.94736842105263)","(31.0, 55.0, 50.26315789473684)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.24, 2.2088)"
11-01-2023 20:13:00.995142,"(3.0, 4.1, 4.085)","(5.5, 7.6, 7.3545454545454545)","(18.0, 26.0, 24.75)","(31.0, 80.0, 74.44444444444444)","(20.0, 28.0, 26.94736842105263)","(31.0, 55.0, 50.26315789473684)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.24, 2.2088)"
11-01-2023 20:13:01.964683,"(3.0, 4.1, 4.08)","(5.5, 7.6, 7.371428571428571)","(18.0, 26.0, 24.5)","(31.0, 80.0, 74.44444444444444)","(20.0, 28.0, 26.94736842105263)","(31.0, 55.0, 50.26315789473684)","(13.0, 19.0, 18.517857142857142)","(1.95, 2.24, 2.2088)"
11-01-2023 20:13:03.067609,"(3.0, 4.1, 4.078571428571428)","(5.5, 7.6, 7.371428571428571)","(18.0, 26.0, 24.5)","(31.0, 80.0, 73.33333333333333)","(20.0, 28.0, 26.666666666666668)","(31.0, 55.0, 50.26315789473684)","(13.0, 19.0, 18.5)","(1.95, 2.24, 2.2260714285714287)"
11-01-2023 20:13:04.176165,"(3.0, 4.1, 4.085)","(5.5, 7.6, 7.3319148936170215)","(18.0, 26.0, 24.5)","(31.0, 80.0, 75.0)","(20.0, 28.0, 26.666666666666668)","(31.0, 55.0, 49.6)","(13.0, 19.0, 18.482758620689655)","(1.95, 2.24, 2.228679245283019)"
11-01-2023 20:13:05.400256,"(3.0, 4.2, 4.0125)","(5.5, 7.6, 7.311999999999999)","(18.0, 26.0, 24.444444444444443)","(31.0, 80.0, 75.0)","(20.0, 28.0, 26.666666666666668)","(31.0, 50.0, 50.5)","(13.0, 19.0, 18.482758620689655)","(1.95, 2.24, 2.212)"
11-01-2023 20:13:06.503226,"(3.0, 4.2, 4.072727272727273)","(5.5, 7.6, 7.311999999999999)","(18.0, 26.0, 24.444444444444443)","(31.0, 80.0, 74.375)","(20.0, 28.0, 26.5)","(31.0, 55.0, 49.6)","(13.0, 19.0, 18.482758620689655)","(1.95, 2.24, 2.218947368421053)"
11-01-2023 20:13:07.656218,"(3.0, 4.2, 4.08)","(5.5, 7.6, 7.24)","(18.0, 26.0, 24.5)","(31.0, 80.0, 74.70588235294117)","(20.0, 28.0, 24.571428571428573)","(31.0, 50.0, 49.6)","(13.0, 19.0, 18.482758620689655)","(1.95, 2.24, 2.2245454545454546)"
11-01-2023 20:13:08.654384,"(3.0, 4.1, 4.022222222222222)","(5.5, 7.6, 7.2594594594594595)","(18.0, 26.0, 24.5)","(31.0, 80.0, 74.70588235294117)","(20.0, 28.0, 24.571428571428573)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.285714285714285)","(1.95, 2.26, 2.2245454545454546)"
11-01-2023 20:13:09.730182,"(3.0, 4.1, 3.9846153846153847)","(5.5, 7.6, 7.2594594594594595)","(18.0, 26.0, 24.551724137931036)","(31.0, 80.0, 74.70588235294117)","(20.0, 28.0, 27.2)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.5625)","(1.95, 2.26, 2.2222222222222223)"
11-01-2023 20:13:10.967238,"(3.0, 4.1, 4.0)","(5.5, 7.6, 7.24)","(18.0, 26.0, 25.2)","(31.0, 80.0, 74.70588235294117)","(20.0, 28.0, 27.2)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.73076923076923)","(1.95, 2.26, 2.2114285714285717)"
11-01-2023 20:13:12.159423,"(3.0, 4.1, 4.071428571428571)","(5.5, 7.6, 7.24)","(18.0, 26.0, 25.03448275862069)","(31.0, 80.0, 74.70588235294117)","(20.0, 28.0, 27.2)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.5625)","(1.95, 2.22, 2.2059459459459463)"
11-01-2023 20:13:13.372946,"(3.0, 4.1, 4.061904761904762)","(5.5, 7.6, 7.26)","(18.0, 26.0, 24.846153846153847)","(31.0, 80.0, 74.70588235294117)","(20.0, 28.0, 27.529411764705884)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 17.666666666666668)","(1.95, 2.22, 2.2059459459459463)"
11-01-2023 20:13:14.572783,"(3.0, 4.1, 4.068421052631579)","(5.5, 7.6, 7.26)","(18.0, 26.0, 25.047619047619047)","(31.0, 80.0, 72.33333333333333)","(20.0, 28.0, 26.5)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 17.928571428571427)","(1.95, 2.22, 2.2076190476190476)"
11-01-2023 20:13:15.688515,"(3.0, 4.1, 4.074999999999999)","(5.5, 7.6, 7.2709677419354835)","(18.0, 26.0, 25.047619047619047)","(31.0, 75.0, 72.33333333333333)","(20.0, 28.0, 27.25)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.045454545454547)","(1.95, 2.22, 2.2075)"
11-01-2023 20:13:16.869212,"(3.0, 4.1, 4.074999999999999)","(5.5, 7.6, 7.276923076923077)","(18.0, 26.0, 25.0)","(31.0, 75.0, 72.33333333333333)","(20.0, 28.0, 27.25)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.045454545454547)","(1.95, 2.22, 2.205714285714286)"
11-01-2023 20:13:18.065087,"(3.0, 4.1, 4.066666666666666)","(5.5, 7.6, 7.276923076923077)","(18.0, 26.0, 25.0)","(31.0, 75.0, 72.33333333333333)","(20.0, 28.0, 27.25)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.045454545454547)","(1.95, 2.22, 2.212)"
11-01-2023 20:13:19.305664,"(3.0, 4.1, 4.066666666666666)","(5.5, 7.6, 7.233333333333333)","(18.0, 26.0, 25.043478260869566)","(31.0, 75.0, 78.75)","(20.0, 28.0, 27.25)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.045454545454547)","(1.95, 2.22, 2.212)"
11-01-2023 20:13:20.462064,"(3.0, 4.1, 4.085714285714285)","(5.5, 7.6, 7.233333333333333)","(18.0, 26.0, 25.043478260869566)","(31.0, 80.0, 78.75)","(21.0, 28.0, 27.25)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.125)","(1.95, 2.22, 2.2308695652173913)"
11-01-2023 20:13:21.549119,"(3.0, 4.1, 4.085714285714285)","(5.5, 7.6, 7.233333333333333)","(18.0, 26.0, 25.043478260869566)","(31.0, 80.0, 78.75)","(21.0, 28.0, 27.25)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.125)","(1.95, 2.24, 2.2297872340425533)"
11-01-2023 20:13:22.602529,"(3.0, 4.1, 4.085714285714285)","(5.5, 7.6, 7.233333333333333)","(18.0, 26.0, 25.0)","(31.0, 80.0, 78.75)","(21.0, 28.0, 27.25)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.125)","(1.95, 2.24, 2.210909090909091)"
11-01-2023 20:13:23.549920,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.24)","(18.0, 26.0, 25.0)","(31.0, 80.0, 78.75)","(21.0, 28.0, 27.25)","(31.0, 50.0, 49.333333333333336)","(13.0, 19.0, 18.125)","(1.95, 2.24, 2.206666666666667)"
11-01-2023 20:13:24.734892,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.266666666666667)","(18.0, 26.0, 25.0)","(31.0, 80.0, 78.63636363636364)","(21.0, 28.0, 26.90909090909091)","(31.0, 50.0, 49.63636363636364)","(13.0, 19.0, 18.045454545454547)","(1.95, 2.24, 2.21)"
11-01-2023 20:13:26.112990,"(3.0, 4.1, 4.076923076923077)","(5.5, 7.6, 7.266666666666667)","(18.0, 26.0, 24.307692307692307)","(31.0, 80.0, 78.63636363636364)","(21.0, 28.0, 27.529411764705884)","(31.0, 50.0, 49.333333333333336)","(13.0, 19.0, 17.6)","(1.95, 2.24, 2.202105263157895)"
11-01-2023 20:13:27.319940,"(3.0, 4.1, 4.076923076923077)","(5.5, 7.6, 7.266666666666667)","(18.0, 26.0, 24.307692307692307)","(31.0, 80.0, 78.63636363636364)","(21.0, 28.0, 27.076923076923077)","(31.0, 50.0, 49.333333333333336)","(13.0, 19.0, 18.125)","(1.95, 2.24, 2.21)"
11-01-2023 20:13:28.523029,"(3.0, 4.1, 4.076923076923077)","(5.5, 7.6, 7.5)","(18.0, 26.0, 24.307692307692307)","(31.0, 80.0, 78.63636363636364)","(21.0, 28.0, 26.8)","(31.0, 50.0, 49.6)","(13.0, 19.0, 18.125)","(1.95, 2.24, 2.21)"
11-01-2023 20:13:29.838525,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.5)","(18.0, 26.0, 24.77777777777778)","(31.0, 80.0, 78.63636363636364)","(21.0, 28.0, 27.25)","(31.0, 50.0, 49.6)","(13.0, 19.0, 18.125)","(1.95, 2.24, 2.21)"
11-01-2023 20:13:31.085761,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.5)","(18.0, 26.0, 24.842105263157894)","(31.0, 80.0, 78.63636363636364)","(21.0, 28.0, 27.25)","(31.0, 50.0, 49.27272727272727)","(13.0, 19.0, 18.125)","(1.95, 2.24, 2.21)"
11-01-2023 20:13:32.271858,"(3.0, 4.1, 4.084210526315789)","(5.5, 7.6, 7.5)","(18.0, 26.0, 24.307692307692307)","(31.0, 80.0, 78.63636363636364)","(21.0, 28.0, 27.2)","(31.0, 50.0, 49.6)","(13.0, 19.0, 18.333333333333332)","(1.95, 2.24, 2.199090909090909)"
