,Shian Gizmo,Rosie Clare,Single Figures,Spring Oak,Our Opals,Thanks Mark,Spring Ethic,Big Apatite
10-01-2023 15:27:10.792050,"(5.5, 9.6, 5.7)","(17.0, 36.0, 27.666666666666668)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:11.862547,"(5.5, 9.6, 5.7)","(17.0, 36.0, 27.666666666666668)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:12.929217,"(5.5, 9.6, 5.7)","(17.0, 36.0, 27.666666666666668)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:14.056903,"(5.5, 9.6, 5.7)","(17.0, 36.0, 27.666666666666668)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:15.157324,"(5.5, 9.6, 5.7)","(17.0, 38.0, 28.833333333333332)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:16.280357,"(5.5, 9.6, 5.7)","(17.0, 38.0, 28.833333333333332)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:17.352584,"(5.5, 9.6, 5.7)","(17.0, 38.0, 28.833333333333332)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:18.427306,"(5.5, 9.6, 5.7)","(17.0, 38.0, 28.833333333333332)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:19.505579,"(5.5, 9.6, 5.7)","(17.0, 38.0, 28.833333333333332)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:20.478042,"(5.5, 9.6, 5.7)","(17.0, 38.0, 26.266666666666666)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:21.528875,"(5.5, 9.6, 5.7)","(17.0, 38.0, 26.266666666666666)","(11.0, 20.0, 13.200000000000001)","(6.5, 11.0, 9.2)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 126.0)","(7.0, 12.5, 8.375)"
10-01-2023 15:27:22.658581,"(5.5, 9.6, 5.7)","(17.0, 38.0, 26.266666666666666)","(11.0, 20.0, 14.777777777777779)","(6.5, 11.0, 8.533333333333333)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 350.0, 172.5)","(7.0, 12.5, 9.166666666666666)"
10-01-2023 15:27:23.728965,"(5.5, 9.6, 5.7)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 14.777777777777779)","(6.5, 12.0, 8.533333333333333)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 390.0, 172.5)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:24.768816,"(5.5, 9.6, 5.7)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 14.777777777777779)","(6.5, 12.0, 8.533333333333333)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 390.0, 172.5)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:25.812883,"(5.5, 9.6, 5.7)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 14.777777777777779)","(6.5, 12.0, 8.533333333333333)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 390.0, 172.5)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:26.912020,"(5.5, 9.6, 5.7)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 14.777777777777779)","(6.5, 12.0, 8.533333333333333)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 390.0, 172.5)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:27.951590,"(5.5, 9.6, 5.7)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 14.777777777777779)","(6.5, 12.0, 8.533333333333333)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:29.013643,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:30.170738,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 17.066666666666666)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:31.359008,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 13.38)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:32.489668,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 13.38)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:33.606509,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 13.38)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:34.603760,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:35.643356,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:36.741564,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:37.829935,"(5.5, 9.6, 5.421428571428571)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:38.936500,"(5.5, 9.6, 6.235294117647059)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:40.049916,"(5.5, 9.6, 6.235294117647059)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.9, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:41.210301,"(5.5, 9.6, 6.235294117647059)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:42.371582,"(5.5, 9.6, 6.235294117647059)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:43.489083,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 7.928571428571429)"
10-01-2023 15:27:44.498149,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:45.556092,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:46.722656,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:47.829461,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:48.940993,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:49.952881,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9155555555555555)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:51.114134,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.84)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:52.226344,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.84)","(7.5, 25.0, 14.563636363636363)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 9.166666666666666)"
10-01-2023 15:27:53.277238,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.84)","(7.5, 25.0, 13.8)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 10.98)"
10-01-2023 15:27:54.284262,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.84)","(7.5, 25.0, 13.8)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 10.98)"
10-01-2023 15:27:55.284232,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 13.533333333333333)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9333333333333333)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:27:56.416671,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9333333333333333)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:27:57.616256,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9333333333333333)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:27:58.743631,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9333333333333333)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:27:59.768450,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9333333333333333)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:00.860994,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9333333333333333)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:01.954737,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9333333333333333)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:03.027533,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.9333333333333333)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:04.183106,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.8711111111111112)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:05.239590,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.04, 1.87125)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:06.378428,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:07.445625,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:08.389756,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:09.366558,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 136.9090909090909)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:10.436116,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 26.266666666666666)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:11.801187,"(5.5, 9.6, 6.311764705882353)","(17.0, 38.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:12.843002,"(5.5, 9.6, 6.311764705882353)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.945454545454545)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:14.036810,"(5.5, 9.6, 6.311764705882353)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.219999999999999)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:15.201170,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.219999999999999)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:16.337713,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.219999999999999)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:17.349801,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.219999999999999)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:18.433045,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.219999999999999)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:19.670464,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:20.778303,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:21.822124,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:22.847547,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:23.850028,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:24.850197,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:25.901844,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:26.929990,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:28.003013,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.733333333333334)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:29.169402,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.92727272727273)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:30.284652,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.92727272727273)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:31.417321,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.92727272727273)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:32.459922,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.92727272727273)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:33.533114,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.92727272727273)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.327272727272728)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:34.597438,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.92727272727273)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 16.923076923076923)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:35.722133,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.92727272727273)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 14.85)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
10-01-2023 15:28:36.815560,"(5.5, 10.0, 6.405882352941177)","(17.0, 40.0, 27.200000000000003)","(11.0, 21.0, 16.92727272727273)","(6.5, 11.5, 9.485714285714286)","(1.85, 2.02, 1.87125)","(7.5, 25.0, 15.2)","(51.0, 390.0, 177.0769230769231)","(7.0, 13.5, 11.466666666666667)"
