,Paramount Rush,Kahlua And Soda,Up There Millie,Magic Zimba,Destini Fresco,Up There Rocco
16-12-2022 10:52:36.052366,"(3.9, 5.9, 4.703703703703704)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 41.25)","(14.0, 50.0, 44.75)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:37.174710,"(3.9, 5.9, 4.703703703703704)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 41.25)","(14.0, 50.0, 44.75)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:38.328995,"(3.9, 5.9, 4.703703703703704)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.75)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:39.412887,"(3.9, 5.7, 4.944444444444445)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 45.55555555555556)","(14.0, 50.0, 44.75)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:40.498075,"(3.9, 5.7, 4.62962962962963)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:41.621897,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:42.765806,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:43.836289,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:44.872882,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:45.848533,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:47.004895,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:48.235420,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:49.339938,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7644)"
16-12-2022 10:52:50.454262,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:52:51.560891,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7292)"
16-12-2022 10:52:52.679550,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:52:53.781135,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:52:54.794526,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:52:55.866526,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:52:56.966570,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:52:57.990554,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:52:59.004884,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:52:59.956416,"(3.9, 5.7, 4.485714285714286)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:53:01.009269,"(3.9, 5.6, 4.615384615384615)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.76)"
16-12-2022 10:53:01.944622,"(3.9, 5.5, 4.705882352941177)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.9)","(1.6, 1.87, 1.7468)"
16-12-2022 10:53:02.871067,"(3.9, 5.5, 4.705882352941177)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.7468)"
16-12-2022 10:53:03.862891,"(3.9, 5.5, 4.375)","(4.6, 7.6, 7.183333333333334)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.7468)"
16-12-2022 10:53:04.951961,"(3.9, 5.5, 4.375)","(4.6, 7.6, 7.359999999999999)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.7640740740740741)"
16-12-2022 10:53:06.099484,"(3.9, 5.5, 4.21)","(4.6, 7.6, 7.35)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.7644)"
16-12-2022 10:53:07.215916,"(3.9, 5.3, 4.975)","(4.6, 7.6, 7.35)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.76)"
16-12-2022 10:53:08.216033,"(3.9, 5.3, 4.975)","(4.6, 7.6, 7.375)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.76)"
16-12-2022 10:53:09.176204,"(3.9, 5.3, 4.975)","(4.6, 7.6, 7.1499999999999995)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:10.161330,"(3.9, 5.3, 4.185714285714286)","(4.6, 7.8, 7.121428571428572)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:11.081854,"(3.9, 5.3, 4.195)","(4.6, 7.8, 7.121428571428572)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:12.152217,"(3.9, 5.3, 4.195)","(4.6, 7.8, 7.121428571428572)","(21.0, 90.0, 34.166666666666664)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:13.270352,"(3.9, 5.3, 4.195)","(4.6, 7.8, 6.7444444444444445)","(21.0, 90.0, 46.875)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 44.2)","(1.6, 1.87, 1.780810810810811)"
16-12-2022 10:53:14.374498,"(3.9, 5.3, 4.195)","(4.6, 7.8, 6.7444444444444445)","(21.0, 90.0, 46.875)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:15.315374,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.157142857142857)","(21.0, 90.0, 51.66666666666667)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:16.320163,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.157142857142857)","(21.0, 90.0, 51.66666666666667)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:17.314397,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.157142857142857)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.76)"
16-12-2022 10:53:18.261804,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.8)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.76)"
16-12-2022 10:53:19.269246,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.8)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.76)"
16-12-2022 10:53:20.360365,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.8)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:21.448861,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.184615384615385)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:22.400433,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.184615384615385)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:23.408600,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.184615384615385)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.7980769230769231)"
16-12-2022 10:53:24.445915,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.8)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 43.25)","(1.6, 1.87, 1.7980769230769231)"
16-12-2022 10:53:25.402815,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.8)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.666666666666664)","(1.6, 1.87, 1.7980769230769231)"
16-12-2022 10:53:26.367517,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.8)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:27.389516,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.2615384615384615)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:28.452423,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.2615384615384615)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:29.459756,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.2615384615384615)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:30.478172,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.925)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:31.520350,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.925)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:32.569873,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.925)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7640740740740741)"
16-12-2022 10:53:33.514452,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.3)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7640740740740741)"
16-12-2022 10:53:34.451327,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.3)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7640740740740741)"
16-12-2022 10:53:35.517587,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 7.3)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:36.554370,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.8, 6.942857142857142)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:37.552950,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 7.0)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7640740740740741)"
16-12-2022 10:53:38.604400,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7640740740740741)"
16-12-2022 10:53:39.644715,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7640740740740741)"
16-12-2022 10:53:40.634495,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:41.557294,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:42.554411,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:43.602847,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:44.592604,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:45.634940,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:46.681873,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 37.5)","(1.6, 1.87, 1.7673333333333334)"
16-12-2022 10:53:47.860717,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:53:48.970593,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:53:50.096405,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:53:51.218966,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:53:52.365090,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:53:53.434295,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:53:54.665825,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:53:55.783062,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:53:56.873840,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:58.120505,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:53:59.377073,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:54:00.557181,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:54:02.251830,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:54:03.496929,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 37.14285714285714)","(14.0, 50.0, 45.2)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:54:04.694316,"(3.9, 5.2, 4.189473684210526)","(4.6, 7.6, 6.76)","(21.0, 90.0, 58.63636363636363)","(19.0, 75.0, 54.2)","(14.0, 50.0, 47.599999999999994)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:54:05.817581,"(3.9, 5.1, 4.3)","(4.6, 7.4, 6.7)","(21.0, 90.0, 239.59090909090907)","(19.0, 75.0, 64.6)","(14.0, 50.0, 51.375)","(1.6, 1.87, 1.8026530612244898)"
16-12-2022 10:54:07.091794,"(3.9, 5.1, 4.183333333333334)","(4.6, 7.4, 6.5600000000000005)","(21.0, 250.0, 117.11538461538461)","(19.0, 75.0, 64.6)","(14.0, 55.0, 41.5)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:54:08.345838,"(3.9, 5.1, 4.183333333333334)","(4.6, 7.4, 6.32)","(21.0, 140.0, 117.11538461538461)","(19.0, 75.0, 67.9090909090909)","(14.0, 55.0, 41.5)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:54:09.550516,"(3.9, 5.0, 4.405)","(4.6, 7.4, 6.32)","(21.0, 140.0, 117.11538461538461)","(19.0, 75.0, 67.9090909090909)","(14.0, 55.0, 41.5)","(1.6, 1.87, 1.755925925925926)"
16-12-2022 10:54:10.739268,"(3.9, 5.0, 4.405)","(4.6, 7.4, 6.5)","(21.0, 140.0, 117.11538461538461)","(19.0, 75.0, 60.0)","(14.0, 55.0, 41.5)","(1.6, 1.87, 1.7746666666666666)"
16-12-2022 10:54:11.867487,"(3.9, 5.0, 4.405)","(4.6, 7.2, 6.5)","(21.0, 140.0, 96.4090909090909)","(19.0, 75.0, 60.0)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7722222222222221)"
16-12-2022 10:54:13.079845,"(3.9, 5.0, 4.16)","(4.6, 7.2, 6.3875)","(21.0, 100.0, 96.4090909090909)","(19.0, 75.0, 50.0)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7722222222222221)"
16-12-2022 10:54:14.694294,"(3.9, 5.0, 4.16)","(4.6, 7.2, 6.2823529411764705)","(21.0, 100.0, 96.4090909090909)","(19.0, 75.0, 50.0)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7848387096774194)"
16-12-2022 10:54:16.026836,"(3.9, 5.0, 4.16)","(4.6, 7.2, 6.363636363636363)","(21.0, 100.0, 96.4090909090909)","(19.0, 75.0, 39.0)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7684615384615385)"
16-12-2022 10:54:17.346883,"(3.9, 5.0, 4.16)","(4.6, 7.0, 6.363636363636363)","(21.0, 100.0, 96.4090909090909)","(19.0, 75.0, 39.0)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7919354838709678)"
16-12-2022 10:54:18.640396,"(3.9, 4.9, 4.391071428571429)","(4.6, 7.0, 6.129032258064516)","(21.0, 100.0, 96.4090909090909)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7919354838709678)"
16-12-2022 10:54:19.943301,"(3.9, 4.9, 4.391071428571429)","(4.6, 7.0, 6.129032258064516)","(21.0, 100.0, 96.4090909090909)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7919354838709678)"
16-12-2022 10:54:21.489413,"(3.9, 4.9, 4.155833333333334)","(4.6, 7.0, 6.129032258064516)","(21.0, 100.0, 96.4090909090909)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7684615384615385)"
16-12-2022 10:54:22.705171,"(3.9, 4.9, 4.155833333333334)","(4.6, 7.0, 6.290909090909091)","(21.0, 100.0, 89.0)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.54545454545455)","(1.6, 1.87, 1.7919354838709678)"
16-12-2022 10:54:23.875021,"(3.9, 4.9, 4.155833333333334)","(4.6, 6.8, 6.188235294117647)","(21.0, 100.0, 96.33333333333333)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 46.33333333333333)","(1.6, 1.87, 1.7919354838709678)"
16-12-2022 10:54:25.060406,"(3.9, 4.9, 4.155833333333334)","(4.6, 6.8, 6.188235294117647)","(21.0, 100.0, 96.33333333333333)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 42.5)","(1.6, 1.87, 1.7919354838709678)"
16-12-2022 10:54:26.078097,"(3.9, 4.9, 4.155833333333334)","(4.6, 6.8, 6.188235294117647)","(21.0, 100.0, 96.33333333333333)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.22222222222222)","(1.6, 1.87, 1.7746666666666666)"
16-12-2022 10:54:27.112625,"(3.9, 4.9, 4.155833333333334)","(4.6, 6.8, 6.091428571428572)","(21.0, 100.0, 96.33333333333333)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.22222222222222)","(1.6, 1.87, 1.7746666666666666)"
16-12-2022 10:54:28.168677,"(3.9, 4.9, 4.155833333333334)","(4.6, 6.8, 6.091428571428572)","(21.0, 100.0, 96.33333333333333)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.22222222222222)","(1.6, 1.87, 1.7848387096774194)"
16-12-2022 10:54:29.247082,"(3.9, 4.9, 4.155833333333334)","(4.6, 6.8, 6.118518518518519)","(21.0, 100.0, 96.33333333333333)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.22222222222222)","(1.6, 1.87, 1.7848387096774194)"
16-12-2022 10:54:30.345510,"(3.9, 4.9, 4.155833333333334)","(4.6, 6.8, 6.118518518518519)","(21.0, 100.0, 96.33333333333333)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.22222222222222)","(1.6, 1.87, 1.7848387096774194)"
16-12-2022 10:54:31.510071,"(3.9, 4.9, 4.155833333333334)","(4.6, 6.8, 6.118518518518519)","(21.0, 100.0, 84.8)","(19.0, 75.0, 68.14285714285714)","(14.0, 55.0, 52.22222222222222)","(1.6, 1.87, 1.7684615384615385)"
