,Roll Along Jane,Anyonewilldo,No Rushing,Redbank Harry,Screentime,Paddy Mach,Smokin Pocket,Our Rocky,Miami Surf,Hilly
09-01-2023 15:34:58.089960,"(5.5, 7.0, 6.7)","(51.0, 120.0, 115.625)","(10.0, 10.5, 9.911538461538461)","(4.4, 7.4, 6.9714285714285715)","(16.0, 30.0, 28.0)","(3.9, 4.4, 4.11875)","(31.0, 100.0, 82.5)","(6.5, 8.0, 7.822222222222222)","(6.0, 9.8, 9.355555555555556)","(11.0, 19.0, 18.65)"
09-01-2023 15:35:00.079798,"(5.5, 7.0, 6.7)","(51.0, 120.0, 115.625)","(10.0, 10.5, 9.77142857142857)","(4.4, 7.4, 6.9714285714285715)","(16.0, 29.0, 26.0)","(3.9, 4.4, 4.125)","(31.0, 95.0, 82.5)","(6.5, 8.0, 10.6)","(6.0, 9.8, 9.03076923076923)","(11.0, 19.0, 18.65)"
09-01-2023 15:35:01.529523,"(5.5, 7.0, 6.7)","(51.0, 120.0, 115.625)","(10.0, 10.5, 10.114285714285714)","(4.4, 7.4, 6.6461538461538465)","(16.0, 29.0, 26.333333333333332)","(3.9, 4.3, 4.075)","(41.0, 95.0, 87.85714285714286)","(6.5, 11.0, 9.7)","(6.5, 9.8, 9.211764705882354)","(11.0, 19.0, 18.65)"
09-01-2023 15:35:03.066539,"(5.5, 7.0, 6.7)","(51.0, 120.0, 115.625)","(9.0, 10.5, 10.114285714285714)","(4.4, 7.2, 6.857142857142858)","(18.0, 27.0, 24.0)","(3.8, 4.2, 4.075)","(41.0, 95.0, 87.85714285714286)","(6.5, 11.0, 8.82)","(6.5, 9.8, 9.211764705882354)","(11.0, 19.0, 18.65)"
09-01-2023 15:35:04.627877,"(5.5, 7.0, 6.781818181818182)","(51.0, 120.0, 115.625)","(9.0, 10.5, 10.275)","(4.4, 7.2, 6.942857142857143)","(18.0, 27.0, 23.75)","(3.8, 4.2, 3.83030303030303)","(41.0, 95.0, 87.85714285714286)","(6.5, 10.5, 8.8)","(6.5, 9.8, 9.422222222222222)","(11.0, 18.0, 17.75)"
09-01-2023 15:35:06.044039,"(5.5, 7.0, 6.781818181818182)","(51.0, 120.0, 115.625)","(9.0, 10.5, 10.377272727272727)","(4.4, 7.2, 6.977777777777778)","(18.0, 26.0, 23.666666666666668)","(3.8, 3.85, 3.8275862068965516)","(41.0, 95.0, 87.85714285714286)","(6.5, 9.6, 8.822222222222221)","(6.5, 9.6, 9.266666666666667)","(11.0, 18.0, 17.6)"
09-01-2023 15:35:07.383055,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.625)","(9.0, 10.5, 10.377272727272727)","(4.4, 7.6, 6.977777777777778)","(18.0, 26.0, 23.666666666666668)","(3.8, 3.85, 3.8275862068965516)","(41.0, 95.0, 87.85714285714286)","(6.5, 9.6, 8.822222222222221)","(6.5, 9.6, 9.266666666666667)","(11.0, 18.0, 17.75)"
09-01-2023 15:35:08.835849,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.625)","(9.0, 10.5, 10.377272727272727)","(4.4, 7.6, 7.1)","(18.0, 26.0, 23.666666666666668)","(3.8, 3.85, 3.8275862068965516)","(41.0, 95.0, 87.85714285714286)","(6.5, 9.6, 8.822222222222221)","(6.5, 9.6, 9.266666666666667)","(11.0, 18.0, 17.75)"
09-01-2023 15:35:10.392757,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.625)","(9.0, 10.5, 10.377272727272727)","(4.4, 7.4, 6.9714285714285715)","(18.0, 26.0, 23.666666666666668)","(3.8, 3.85, 3.8275862068965516)","(41.0, 95.0, 100.0)","(6.5, 9.6, 9.0)","(6.5, 9.6, 9.100000000000001)","(11.0, 18.0, 17.75)"
09-01-2023 15:35:11.863991,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.625)","(9.0, 10.5, 10.377272727272727)","(4.4, 7.4, 7.057142857142857)","(18.0, 26.0, 23.666666666666668)","(3.8, 3.85, 3.8275862068965516)","(41.0, 110.0, 100.0)","(6.5, 9.6, 8.9)","(6.5, 9.4, 9.100000000000001)","(11.0, 18.0, 17.75)"
09-01-2023 15:35:13.442175,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.625)","(9.0, 10.5, 11.356521739130434)","(4.4, 7.4, 7.290909090909091)","(18.0, 26.0, 23.666666666666668)","(3.8, 3.85, 3.8275862068965516)","(41.0, 110.0, 100.0)","(6.5, 9.4, 9.044444444444444)","(6.5, 9.4, 9.290909090909091)","(11.0, 18.0, 17.904761904761905)"
09-01-2023 15:35:14.914537,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.625)","(9.0, 11.5, 11.43298969072165)","(4.4, 7.4, 7.273684210526316)","(18.0, 26.0, 23.666666666666668)","(3.8, 3.85, 3.8296296296296295)","(41.0, 110.0, 100.0)","(6.5, 9.4, 8.799999999999999)","(6.5, 9.4, 9.22857142857143)","(11.0, 20.0, 18.833333333333332)"
09-01-2023 15:35:16.435077,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.625)","(9.0, 11.5, 10.788461538461538)","(4.4, 7.4, 7.125)","(18.0, 26.0, 23.53846153846154)","(3.8, 3.85, 3.8296296296296295)","(41.0, 110.0, 100.0)","(6.5, 10.0, 8.938461538461539)","(6.5, 9.4, 9.175)","(11.0, 20.0, 18.5)"
09-01-2023 15:35:17.807081,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.625)","(9.0, 11.0, 10.621951219512194)","(4.4, 7.2, 7.125)","(18.0, 26.0, 23.6)","(3.8, 3.85, 3.795)","(41.0, 110.0, 98.33333333333333)","(6.5, 9.8, 8.8)","(6.5, 9.4, 9.2)","(11.0, 19.5, 18.0)"
09-01-2023 15:35:19.304614,"(5.5, 7.0, 6.76)","(51.0, 120.0, 117.3076923076923)","(9.0, 11.0, 10.634615384615385)","(4.4, 7.2, 7.35)","(18.0, 26.0, 23.6)","(3.8, 3.85, 3.725)","(41.0, 110.0, 104.16666666666666)","(6.5, 9.8, 8.8)","(6.5, 9.6, 9.2)","(11.0, 19.5, 18.0)"
09-01-2023 15:35:20.718478,"(5.5, 7.0, 6.76)","(51.0, 120.0, 110.0)","(8.0, 11.0, 10.634615384615385)","(4.6, 7.6, 6.977777777777778)","(18.0, 26.0, 23.6)","(3.7, 3.85, 3.784782608695652)","(41.0, 110.0, 104.16666666666666)","(7.0, 9.8, 8.971428571428572)","(6.5, 9.6, 9.57777777777778)","(12.0, 19.5, 18.0)"
09-01-2023 15:35:22.070214,"(5.5, 7.0, 6.76)","(51.0, 120.0, 110.0)","(8.0, 11.0, 10.712121212121213)","(4.6, 7.6, 6.95)","(18.0, 26.0, 23.6)","(3.7, 3.85, 3.9096774193548387)","(41.0, 110.0, 106.81818181818181)","(7.0, 9.4, 8.905882352941175)","(6.5, 9.8, 9.309090909090909)","(12.0, 19.5, 18.0)"
09-01-2023 15:35:23.550084,"(5.5, 7.0, 6.76)","(51.0, 120.0, 115.0)","(8.0, 11.5, 10.741379310344827)","(4.6, 7.4, 7.16)","(18.0, 26.0, 23.53846153846154)","(3.7, 4.0, 3.92)","(41.0, 110.0, 106.81818181818181)","(7.0, 9.2, 9.0)","(6.5, 9.6, 9.215384615384616)","(12.0, 19.0, 17.61111111111111)"
09-01-2023 15:35:25.088234,"(5.5, 7.0, 6.76)","(51.0, 120.0, 112.5)","(8.0, 11.5, 10.741379310344827)","(4.6, 7.4, 7.300000000000001)","(18.0, 26.0, 23.53846153846154)","(3.7, 4.0, 3.8875)","(41.0, 110.0, 106.81818181818181)","(7.0, 9.2, 9.0)","(6.5, 9.4, 9.066666666666666)","(12.0, 19.0, 17.928571428571427)"
09-01-2023 15:35:26.459388,"(5.5, 7.0, 6.76)","(61.0, 120.0, 112.5)","(8.0, 11.5, 10.878048780487806)","(4.6, 7.4, 7.04)","(18.0, 26.0, 23.6)","(3.4, 4.0, 3.9181818181818184)","(51.0, 110.0, 106.81818181818181)","(7.0, 9.2, 8.911111111111111)","(7.0, 9.6, 9.066666666666666)","(12.0, 19.0, 17.8)"
09-01-2023 15:35:27.827803,"(5.5, 7.0, 6.76)","(61.0, 120.0, 117.22222222222223)","(8.0, 11.0, 10.886363636363637)","(4.6, 7.4, 7.2)","(18.0, 26.0, 23.6)","(3.4, 4.0, 3.7125000000000004)","(51.0, 110.0, 106.81818181818181)","(7.0, 9.0, 9.36)","(7.0, 9.6, 8.933333333333334)","(12.0, 19.0, 17.8)"
09-01-2023 15:35:29.246431,"(5.5, 7.0, 6.76)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.510204081632653)","(4.8, 7.4, 7.2615384615384615)","(19.0, 26.0, 24.0)","(3.3, 3.8, 3.7309210526315786)","(51.0, 110.0, 106.81818181818181)","(7.0, 10.0, 9.5)","(7.0, 9.6, 8.933333333333334)","(13.0, 19.0, 18.25)"
09-01-2023 15:35:30.772345,"(5.5, 7.0, 6.8)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.314285714285715)","(4.8, 7.4, 7.2615384615384615)","(19.0, 26.0, 24.0)","(3.3, 3.8, 3.7309210526315786)","(51.0, 110.0, 106.81818181818181)","(7.0, 9.4, 9.011111111111111)","(7.0, 9.6, 8.933333333333334)","(13.0, 19.0, 18.25)"
09-01-2023 15:35:32.486356,"(5.5, 7.0, 6.8)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.314285714285715)","(4.8, 7.4, 7.2615384615384615)","(19.0, 26.0, 24.0)","(3.3, 3.8, 3.7309210526315786)","(51.0, 110.0, 105.0)","(7.0, 9.4, 8.89090909090909)","(7.0, 9.6, 9.0)","(13.0, 19.0, 18.5)"
09-01-2023 15:35:33.932511,"(5.5, 7.0, 6.8)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.727272727272727)","(4.8, 7.4, 7.2615384615384615)","(19.0, 26.0, 23.53846153846154)","(3.3, 3.8, 3.942857142857143)","(51.0, 110.0, 106.66666666666667)","(7.0, 9.4, 8.957894736842105)","(7.0, 9.6, 9.0)","(13.0, 19.0, 18.5)"
09-01-2023 15:35:35.322927,"(5.5, 7.0, 6.8)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.727272727272727)","(4.8, 7.4, 7.2615384615384615)","(19.0, 26.0, 23.53846153846154)","(3.3, 3.95, 3.9295454545454547)","(51.0, 110.0, 106.66666666666667)","(7.0, 9.4, 9.188235294117646)","(7.0, 9.6, 9.0)","(13.0, 19.0, 18.5)"
09-01-2023 15:35:36.810885,"(5.5, 7.0, 6.8)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.727272727272727)","(4.8, 7.4, 7.2615384615384615)","(19.0, 26.0, 23.53846153846154)","(3.3, 3.95, 3.935849056603774)","(51.0, 110.0, 102.5)","(7.0, 9.4, 8.95)","(7.0, 9.6, 9.0)","(13.0, 19.0, 18.5)"
09-01-2023 15:35:38.450083,"(5.5, 7.0, 6.8)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.727272727272727)","(4.8, 7.4, 7.2615384615384615)","(19.0, 26.0, 23.53846153846154)","(3.3, 3.95, 3.935849056603774)","(51.0, 110.0, 102.5)","(7.0, 9.2, 8.927272727272726)","(7.0, 9.6, 9.5)","(13.0, 19.0, 18.25)"
09-01-2023 15:35:40.016278,"(5.5, 7.0, 6.7)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.692307692307692)","(4.8, 7.4, 6.96)","(19.0, 26.0, 23.53846153846154)","(3.3, 3.95, 3.9379032258064517)","(51.0, 110.0, 102.5)","(7.0, 9.2, 8.058064516129033)","(7.0, 9.6, 9.200000000000001)","(13.0, 19.0, 19.166666666666668)"
09-01-2023 15:35:41.772562,"(5.5, 7.0, 6.7)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 10.692307692307692)","(4.8, 7.4, 6.96)","(19.0, 26.0, 23.53846153846154)","(3.3, 3.95, 3.9379032258064517)","(51.0, 110.0, 102.5)","(7.0, 8.2, 8.137142857142857)","(7.0, 9.8, 9.4)","(13.0, 20.0, 19.333333333333332)"
09-01-2023 15:35:43.357615,"(5.5, 7.0, 6.7)","(71.0, 120.0, 117.22222222222223)","(8.5, 11.0, 11.829608938547485)","(4.8, 7.4, 6.96)","(19.0, 26.0, 23.53846153846154)","(3.3, 3.95, 3.9434782608695653)","(51.0, 110.0, 102.5)","(7.0, 8.2, 8.137142857142857)","(7.0, 9.6, 9.377777777777778)","(13.0, 20.0, 19.0)"
09-01-2023 15:35:44.817414,"(5.5, 7.0, 6.8)","(71.0, 120.0, 117.22222222222223)","(8.5, 12.0, 11.889261744966444)","(4.8, 7.4, 7.061538461538461)","(18.0, 26.0, 23.714285714285715)","(3.3, 3.95, 3.8904109589041096)","(51.0, 110.0, 100.0)","(7.0, 8.2, 8.137142857142857)","(7.0, 9.6, 9.1)","(13.0, 20.0, 19.571428571428573)"
09-01-2023 15:35:46.198368,"(5.5, 6.8, 6.747826086956522)","(71.0, 120.0, 117.22222222222223)","(8.5, 12.0, 11.889261744966444)","(4.8, 7.4, 7.061538461538461)","(18.0, 26.0, 23.714285714285715)","(3.3, 3.9, 3.8904109589041096)","(51.0, 110.0, 100.0)","(7.0, 8.2, 8.137142857142857)","(7.0, 9.6, 9.1)","(13.0, 20.0, 19.571428571428573)"
09-01-2023 15:35:47.565655,"(5.5, 6.8, 6.64)","(71.0, 120.0, 117.22222222222223)","(8.5, 12.0, 11.626582278481013)","(4.8, 7.4, 7.061538461538461)","(18.0, 26.0, 23.714285714285715)","(3.3, 3.9, 3.8904109589041096)","(51.0, 110.0, 87.5)","(7.0, 8.2, 8.137142857142857)","(7.0, 9.6, 9.1)","(13.0, 20.0, 19.571428571428573)"
09-01-2023 15:35:48.927139,"(5.5, 6.8, 6.588235294117647)","(71.0, 120.0, 117.22222222222223)","(8.0, 12.0, 11.626582278481013)","(4.8, 7.4, 7.061538461538461)","(18.0, 26.0, 23.714285714285715)","(3.3, 3.9, 3.8904109589041096)","(51.0, 110.0, 102.5)","(7.0, 8.2, 8.137142857142857)","(7.0, 9.6, 8.86896551724138)","(13.0, 20.0, 19.444444444444443)"
09-01-2023 15:35:50.713427,"(5.5, 6.8, 6.778947368421052)","(71.0, 130.0, 126.11111111111111)","(8.0, 12.0, 11.626582278481013)","(4.8, 7.4, 7.074074074074074)","(18.0, 26.0, 23.846153846153847)","(3.3, 3.9, 3.773529411764706)","(51.0, 110.0, 102.5)","(7.0, 8.2, 8.144303797468353)","(7.0, 9.8, 8.914285714285715)","(13.0, 20.0, 19.95)"
09-01-2023 15:35:52.139972,"(5.5, 6.6, 6.227586206896552)","(71.0, 130.0, 124.0)","(8.0, 12.0, 11.626582278481013)","(4.8, 7.4, 7.142857142857143)","(18.0, 26.0, 23.846153846153847)","(3.3, 3.8, 3.78695652173913)","(51.0, 110.0, 102.5)","(7.0, 8.2, 8.144303797468353)","(7.0, 9.2, 8.914285714285715)","(13.0, 21.0, 19.384615384615383)"
09-01-2023 15:35:53.811302,"(5.5, 6.6, 6.226229508196721)","(71.0, 130.0, 126.25)","(8.0, 12.0, 11.554794520547945)","(4.8, 7.4, 7.0181818181818185)","(18.0, 26.0, 23.846153846153847)","(3.3, 3.8, 3.78695652173913)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.144303797468353)","(7.0, 9.2, 8.914285714285715)","(13.0, 21.0, 19.285714285714285)"
09-01-2023 15:35:55.466715,"(5.5, 6.6, 6.2)","(71.0, 130.0, 126.25)","(8.0, 12.0, 11.553333333333333)","(4.8, 7.4, 7.142857142857143)","(18.0, 26.0, 23.846153846153847)","(3.3, 3.8, 3.7475)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.144303797468353)","(7.0, 9.2, 9.018181818181818)","(13.0, 21.0, 20.0625)"
09-01-2023 15:35:56.996179,"(5.5, 6.2, 6.185474860335196)","(71.0, 130.0, 122.5)","(8.0, 12.0, 11.521428571428572)","(4.8, 7.4, 7.220000000000001)","(18.0, 26.0, 23.846153846153847)","(3.3, 3.75, 3.7475)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.144303797468353)","(7.0, 9.2, 9.018181818181818)","(13.0, 21.0, 19.636363636363637)"
09-01-2023 15:35:58.338292,"(5.5, 6.2, 6.185474860335196)","(71.0, 130.0, 122.5)","(8.0, 12.0, 11.521428571428572)","(4.8, 7.4, 7.220000000000001)","(18.0, 26.0, 23.846153846153847)","(3.3, 3.75, 3.7475)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.144303797468353)","(7.0, 9.2, 9.018181818181818)","(13.0, 21.0, 19.636363636363637)"
09-01-2023 15:35:59.908272,"(5.5, 6.2, 6.185474860335196)","(71.0, 130.0, 122.5)","(8.0, 12.0, 11.373831775700934)","(4.8, 7.4, 7.0)","(18.0, 26.0, 23.846153846153847)","(3.3, 3.75, 3.8375)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.144303797468353)","(7.0, 9.2, 9.11111111111111)","(13.0, 21.0, 20.25)"
09-01-2023 15:36:01.356693,"(5.5, 6.2, 6.185474860335196)","(71.0, 130.0, 122.5)","(8.0, 12.0, 11.349514563106796)","(4.8, 7.4, 7.139130434782609)","(18.0, 26.0, 23.846153846153847)","(3.3, 4.1, 4.047499999999999)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.144303797468353)","(7.0, 9.2, 9.11111111111111)","(13.0, 21.0, 20.25)"
09-01-2023 15:36:02.939919,"(5.5, 6.2, 6.183425414364641)","(71.0, 130.0, 122.5)","(8.0, 12.0, 11.349514563106796)","(4.8, 7.4, 7.278787878787879)","(18.0, 26.0, 23.666666666666668)","(3.3, 4.1, 4.0)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.142105263157895)","(7.0, 9.2, 9.066666666666666)","(13.0, 21.0, 21.977777777777778)"
09-01-2023 15:36:04.804970,"(5.5, 6.2, 6.177049180327869)","(71.0, 100.0, 124.16666666666666)","(8.0, 12.0, 11.43661971830986)","(4.8, 7.4, 7.1647058823529415)","(18.0, 26.0, 23.666666666666668)","(3.3, 4.2, 3.9035714285714285)","(51.0, 110.0, 102.0)","(7.0, 8.2, 8.138028169014085)","(7.0, 9.2, 8.711111111111112)","(13.0, 22.0, 21.977777777777778)"
09-01-2023 15:36:06.626822,"(5.5, 6.2, 6.181005586592179)","(71.0, 130.0, 126.5)","(8.0, 12.0, 11.45945945945946)","(4.8, 7.2, 7.1647058823529415)","(18.0, 26.0, 23.666666666666668)","(3.3, 3.95, 4.076923076923077)","(51.0, 110.0, 102.0)","(7.0, 8.2, 8.138028169014085)","(7.0, 8.8, 8.654545454545454)","(13.0, 22.0, 21.977777777777778)"
09-01-2023 15:36:08.145837,"(5.5, 6.2, 6.181005586592179)","(71.0, 130.0, 126.5)","(8.0, 12.0, 11.45945945945946)","(4.8, 7.2, 7.308571428571429)","(18.0, 26.0, 23.666666666666668)","(3.3, 4.1, 3.9727272727272727)","(51.0, 110.0, 102.0)","(7.0, 8.2, 8.138028169014085)","(7.0, 8.8, 8.654545454545454)","(13.0, 22.0, 21.977777777777778)"
09-01-2023 15:36:09.607835,"(5.5, 6.2, 6.181005586592179)","(71.0, 130.0, 126.5)","(8.0, 12.0, 11.47887323943662)","(4.8, 7.4, 7.288)","(18.0, 26.0, 23.666666666666668)","(3.3, 4.1, 4.009677419354839)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.138028169014085)","(7.0, 8.8, 8.654545454545454)","(13.0, 22.0, 22.959183673469386)"
09-01-2023 15:36:11.039364,"(5.5, 6.4, 6.364814814814816)","(71.0, 130.0, 126.5)","(8.0, 12.0, 11.47887323943662)","(4.8, 7.4, 7.214285714285714)","(18.0, 26.0, 23.666666666666668)","(3.3, 4.1, 4.009677419354839)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.138028169014085)","(7.0, 8.8, 8.654545454545454)","(13.0, 23.0, 22.959183673469386)"
09-01-2023 15:36:12.429952,"(5.5, 6.6, 6.415384615384616)","(71.0, 130.0, 126.5)","(8.0, 12.0, 11.45945945945946)","(4.8, 7.4, 7.17872340425532)","(18.0, 26.0, 23.666666666666668)","(3.3, 4.1, 4.009677419354839)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.138028169014085)","(7.0, 8.8, 8.654545454545454)","(13.0, 23.0, 22.959183673469386)"
09-01-2023 15:36:13.855999,"(5.5, 6.6, 6.415384615384616)","(71.0, 130.0, 127.3076923076923)","(8.0, 12.0, 11.45945945945946)","(4.8, 7.2, 7.053333333333334)","(18.0, 26.0, 23.666666666666668)","(3.3, 4.1, 4.009677419354839)","(51.0, 110.0, 105.55555555555556)","(7.0, 8.2, 8.134246575342464)","(7.0, 8.8, 8.654545454545454)","(13.0, 23.0, 22.959183673469386)"
09-01-2023 15:36:15.328237,"(5.5, 6.6, 6.415384615384616)","(71.0, 130.0, 127.3076923076923)","(8.0, 12.0, 11.47887323943662)","(4.8, 7.2, 7.053333333333334)","(18.0, 26.0, 24.22222222222222)","(3.3, 4.1, 4.048)","(51.0, 110.0, 102.0)","(7.0, 8.2, 8.134246575342464)","(7.0, 8.8, 8.654545454545454)","(13.0, 23.0, 22.959183673469386)"
09-01-2023 15:36:16.853354,"(5.5, 6.6, 6.415384615384616)","(71.0, 120.0, 113.75)","(8.0, 12.0, 11.393939393939394)","(4.8, 7.2, 7.130769230769231)","(18.0, 26.0, 24.22222222222222)","(3.3, 4.1, 4.061971830985915)","(51.0, 110.0, 102.0)","(7.0, 8.2, 8.134246575342464)","(7.0, 8.8, 8.654545454545454)","(13.0, 23.0, 22.959183673469386)"
09-01-2023 15:36:18.369037,"(5.5, 6.6, 6.415384615384616)","(71.0, 120.0, 113.75)","(8.0, 12.0, 11.393939393939394)","(4.8, 7.2, 6.84)","(18.0, 26.0, 24.22222222222222)","(3.3, 4.1, 4.023728813559321)","(51.0, 110.0, 102.0)","(7.0, 8.2, 8.134246575342464)","(7.0, 8.8, 8.654545454545454)","(13.0, 23.0, 22.959183673469386)"
09-01-2023 15:36:20.229014,"(5.5, 6.6, 6.35625)","(71.0, 120.0, 115.0)","(8.0, 12.0, 11.229166666666666)","(4.8, 7.2, 6.657142857142857)","(18.0, 26.0, 24.22222222222222)","(3.3, 4.2, 4.039583333333334)","(51.0, 110.0, 102.0)","(7.0, 8.2, 8.134246575342464)","(7.0, 8.8, 8.64)","(13.0, 23.0, 22.959183673469386)"
09-01-2023 15:36:21.863641,"(5.5, 6.6, 6.371428571428572)","(71.0, 120.0, 114.64285714285714)","(8.0, 12.0, 11.117647058823529)","(4.8, 7.2, 6.527272727272727)","(18.0, 26.0, 24.0)","(3.3, 4.2, 4.34)","(51.0, 110.0, 96.0)","(7.0, 8.2, 8.140298507462687)","(7.0, 8.8, 8.705084745762713)","(13.0, 22.0, 21.733333333333334)"
09-01-2023 15:36:23.300941,"(5.5, 6.4, 6.352380952380952)","(71.0, 120.0, 111.1764705882353)","(8.0, 12.0, 11.130434782608695)","(4.8, 6.6, 6.496774193548387)","(18.0, 25.0, 22.8)","(3.3, 4.4, 4.241176470588235)","(51.0, 110.0, 86.66666666666667)","(7.0, 8.2, 8.357377049180329)","(7.0, 8.8, 8.708333333333334)","(13.0, 22.0, 22.0)"
09-01-2023 15:36:24.796757,"(5.5, 6.6, 6.305660377358491)","(71.0, 120.0, 111.1764705882353)","(8.0, 12.0, 11.25925925925926)","(4.8, 6.6, 6.483333333333333)","(18.0, 26.0, 22.8)","(3.3, 4.3, 4.22)","(51.0, 110.0, 88.125)","(7.0, 8.4, 8.36551724137931)","(7.0, 8.8, 8.721739130434782)","(13.0, 23.0, 22.0)"
09-01-2023 15:36:26.136149,"(5.5, 6.6, 6.305660377358491)","(71.0, 120.0, 111.1764705882353)","(8.0, 12.0, 11.25925925925926)","(4.8, 6.6, 6.483333333333333)","(18.0, 26.0, 22.8)","(3.3, 4.3, 4.22)","(51.0, 110.0, 90.0)","(7.0, 8.4, 8.3811320754717)","(7.0, 8.8, 9.08235294117647)","(13.0, 23.0, 23.363636363636363)"
09-01-2023 15:36:27.508701,"(5.5, 6.6, 6.305660377358491)","(71.0, 100.0, 93.0)","(8.0, 12.0, 11.25925925925926)","(4.8, 6.6, 6.234782608695652)","(18.0, 26.0, 22.8)","(3.4, 4.3, 4.22)","(51.0, 110.0, 90.0)","(7.0, 8.4, 8.3811320754717)","(7.0, 9.2, 9.08235294117647)","(15.0, 24.0, 23.363636363636363)"
09-01-2023 15:36:28.902458,"(5.5, 6.6, 6.305660377358491)","(71.0, 95.0, 85.0)","(8.0, 12.0, 11.365079365079366)","(4.8, 6.6, 6.234782608695652)","(18.0, 26.0, 22.8)","(3.4, 4.3, 4.22)","(51.0, 100.0, 93.75)","(7.0, 8.4, 8.3811320754717)","(7.0, 9.2, 9.00952380952381)","(15.0, 24.0, 22.25)"
09-01-2023 15:36:30.439734,"(5.5, 6.6, 6.305660377358491)","(61.0, 95.0, 87.1875)","(8.0, 12.0, 11.442307692307692)","(4.8, 6.6, 6.226666666666667)","(18.0, 26.0, 22.8)","(3.4, 4.3, 4.228205128205128)","(51.0, 110.0, 88.125)","(7.0, 8.6, 8.464285714285714)","(7.0, 9.2, 8.905263157894737)","(15.0, 23.0, 20.846153846153847)"
09-01-2023 15:36:32.016025,"(5.5, 6.6, 6.312)","(61.0, 95.0, 87.85714285714286)","(8.0, 12.0, 11.46938775510204)","(4.8, 6.6, 6.300000000000001)","(18.0, 26.0, 22.8)","(3.4, 4.3, 4.204166666666667)","(51.0, 110.0, 88.125)","(7.0, 8.6, 8.473333333333333)","(7.0, 9.2, 8.905263157894737)","(15.0, 23.0, 20.636363636363637)"
09-01-2023 15:36:33.452090,"(5.5, 6.4, 6.312)","(61.0, 95.0, 87.85714285714286)","(8.0, 12.0, 11.46938775510204)","(4.8, 6.4, 6.300000000000001)","(18.0, 26.0, 22.8)","(3.4, 4.3, 4.204166666666667)","(51.0, 110.0, 88.125)","(7.0, 8.6, 8.473333333333333)","(7.0, 9.2, 8.905263157894737)","(15.0, 22.0, 20.09090909090909)"
09-01-2023 15:36:34.821277,"(5.5, 6.4, 6.312)","(61.0, 95.0, 91.0)","(8.0, 12.0, 11.46938775510204)","(4.6, 6.4, 6.228571428571429)","(18.0, 26.0, 22.8)","(3.4, 4.3, 4.204166666666667)","(51.0, 100.0, 93.75)","(7.0, 8.6, 8.427272727272728)","(7.0, 9.2, 8.905263157894737)","(15.0, 21.0, 20.09090909090909)"
09-01-2023 15:36:36.204876,"(5.5, 6.4, 6.310204081632653)","(61.0, 95.0, 89.375)","(8.0, 12.0, 11.212121212121213)","(4.6, 6.4, 6.228571428571429)","(18.0, 26.0, 24.142857142857142)","(3.4, 4.3, 4.138297872340425)","(51.0, 100.0, 93.75)","(7.0, 8.6, 8.418181818181818)","(7.0, 8.4, 8.226666666666667)","(15.0, 21.0, 20.09090909090909)"
09-01-2023 15:36:37.478324,"(5.5, 6.4, 6.310204081632653)","(61.0, 95.0, 89.375)","(8.0, 12.0, 11.194444444444445)","(4.6, 6.4, 6.228571428571429)","(18.0, 25.0, 23.5)","(3.4, 4.3, 4.1438356164383565)","(51.0, 100.0, 83.33333333333333)","(7.0, 8.6, 8.557446808510639)","(7.0, 8.4, 8.226666666666667)","(15.0, 21.0, 20.09090909090909)"
