,Marinus,Choose Well,Demon Kingsbrae,Magic Secret,Amber Jack,Magic Charm,Paxton Dutton
05-01-2023 13:36:13.393059,"(2.9, 3.35, 3.3333333333333335)","(5.5, 9.4, 9.071428571428571)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 335.0)","(3.7, 4.1, 4.228571428571429)"
05-01-2023 13:36:14.497521,"(2.9, 3.35, 3.308823529411765)","(5.5, 9.0, 8.850000000000001)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 66.66666666666667)","(91.0, 410.0, 335.0)","(3.7, 4.3, 4.218181818181819)"
05-01-2023 13:36:15.476067,"(2.9, 3.4, 3.3152173913043477)","(5.5, 9.2, 8.72)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 335.0)","(3.7, 4.3, 4.210344827586207)"
05-01-2023 13:36:16.475241,"(2.9, 3.35, 3.3111111111111113)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 66.66666666666667)","(91.0, 410.0, 335.0)","(3.7, 4.3, 4.242222222222222)"
05-01-2023 13:36:17.550974,"(2.9, 3.35, 3.3346153846153848)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 335.0)","(3.7, 4.3, 4.242222222222222)"
05-01-2023 13:36:18.553153,"(2.9, 3.3, 3.2958333333333334)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 335.0)","(3.7, 4.3, 4.252380952380952)"
05-01-2023 13:36:19.551867,"(2.9, 3.3, 3.2958333333333334)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 66.66666666666667)","(91.0, 410.0, 241.11111111111111)","(3.6, 4.3, 4.227777777777778)"
05-01-2023 13:36:20.573898,"(2.9, 3.3, 3.2958333333333334)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 241.11111111111111)","(3.6, 4.3, 4.227777777777778)"
05-01-2023 13:36:21.539013,"(2.9, 3.3, 3.2958333333333334)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 241.11111111111111)","(3.6, 4.3, 4.227777777777778)"
05-01-2023 13:36:22.515828,"(2.9, 3.3, 3.2958333333333334)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.133333333333333)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 241.11111111111111)","(3.6, 4.3, 4.233333333333333)"
05-01-2023 13:36:23.617873,"(2.9, 3.3, 3.2958333333333334)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.153846153846153)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.24)"
05-01-2023 13:36:24.768583,"(2.9, 3.3, 3.276923076923077)","(5.5, 9.0, 8.8)","(6.5, 8.4, 8.10909090909091)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 66.66666666666667)","(91.0, 410.0, 258.8888888888889)","(3.6, 4.4, 4.248484848484849)"
05-01-2023 13:36:25.959063,"(2.9, 3.3, 3.27037037037037)","(5.5, 9.0, 8.822222222222223)","(6.5, 8.4, 8.120000000000001)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 258.8888888888889)","(3.6, 4.4, 4.248484848484849)"
05-01-2023 13:36:27.110474,"(2.9, 3.25, 3.245)","(5.5, 9.2, 8.959999999999999)","(6.5, 8.4, 8.120000000000001)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 258.8888888888889)","(3.6, 4.4, 4.253333333333334)"
05-01-2023 13:36:28.064667,"(2.9, 3.25, 3.2441176470588236)","(5.5, 9.2, 8.933333333333334)","(6.5, 8.4, 8.120000000000001)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 303.3333333333333)","(3.6, 4.4, 4.254545454545455)"
05-01-2023 13:36:29.108084,"(2.9, 3.25, 3.223076923076923)","(5.5, 9.2, 8.88888888888889)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.264285714285714)"
05-01-2023 13:36:30.126360,"(2.9, 3.25, 3.223076923076923)","(5.5, 9.2, 8.99)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(91.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.264285714285714)"
05-01-2023 13:36:31.118660,"(2.9, 3.25, 3.2342857142857144)","(5.5, 9.2, 8.99)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.264285714285714)"
05-01-2023 13:36:32.064567,"(2.9, 3.25, 3.2342857142857144)","(5.5, 9.2, 8.99)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.956521739130435)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.264285714285714)"
05-01-2023 13:36:33.024762,"(2.9, 3.25, 3.2342857142857144)","(5.5, 9.2, 8.99)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.954545454545454)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.264285714285714)"
05-01-2023 13:36:34.048589,"(2.9, 3.25, 3.2342857142857144)","(5.5, 9.2, 8.99)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.954545454545454)","(31.0, 80.0, 68.75)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.252941176470588)"
05-01-2023 13:36:35.128548,"(2.9, 3.25, 3.2296875000000003)","(5.5, 9.2, 8.99)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.954545454545454)","(31.0, 80.0, 68.75)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.4, 4.252941176470588)"
05-01-2023 13:36:36.205406,"(2.9, 3.3, 3.2727272727272725)","(5.5, 9.2, 8.99)","(6.5, 8.4, 8.120000000000001)","(3.6, 5.0, 4.930769230769231)","(31.0, 80.0, 68.75)","(101.0, 410.0, 267.77777777777777)","(3.6, 4.4, 4.247368421052632)"
05-01-2023 13:36:37.216464,"(2.9, 3.3, 3.2794117647058822)","(5.5, 9.0, 8.942857142857143)","(6.5, 8.4, 8.120000000000001)","(3.6, 5.0, 4.954545454545454)","(31.0, 80.0, 68.75)","(101.0, 410.0, 267.77777777777777)","(3.6, 4.3, 4.2375)"
05-01-2023 13:36:38.237672,"(2.9, 3.3, 3.2916666666666665)","(5.5, 9.0, 8.942857142857143)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.954545454545454)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.233333333333333)"
05-01-2023 13:36:39.330516,"(2.9, 3.3, 3.2916666666666665)","(5.5, 9.0, 8.942857142857143)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.954545454545454)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.25)"
05-01-2023 13:36:40.339604,"(2.9, 3.35, 3.316666666666667)","(5.5, 9.0, 8.942857142857143)","(6.5, 8.4, 8.163636363636364)","(3.6, 5.0, 4.954545454545454)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.23)"
05-01-2023 13:36:41.420370,"(2.9, 3.35, 3.3266666666666667)","(5.5, 9.0, 8.942857142857143)","(6.5, 8.4, 8.114285714285714)","(3.6, 5.0, 4.954545454545454)","(31.0, 80.0, 68.75)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.235294117647059)"
05-01-2023 13:36:42.503373,"(2.9, 3.35, 3.342)","(5.5, 9.0, 8.933333333333334)","(6.5, 8.4, 8.114285714285714)","(3.6, 5.0, 4.930769230769231)","(31.0, 80.0, 68.75)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.235294117647059)"
05-01-2023 13:36:43.491749,"(2.9, 3.35, 3.34)","(5.5, 9.0, 8.92)","(6.5, 8.4, 8.114285714285714)","(3.6, 5.0, 4.930769230769231)","(31.0, 80.0, 66.66666666666667)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.228571428571429)"
05-01-2023 13:36:44.446838,"(2.9, 3.35, 3.34)","(5.5, 9.0, 8.92)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.255223880597015)"
05-01-2023 13:36:45.470182,"(2.9, 3.35, 3.34)","(5.5, 9.0, 8.885714285714286)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.255223880597015)"
05-01-2023 13:36:46.441491,"(2.9, 3.4, 3.3857142857142857)","(5.5, 8.8, 8.763636363636364)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.243396226415094)"
05-01-2023 13:36:47.529518,"(2.9, 3.4, 3.3666666666666667)","(5.5, 9.0, 8.9)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.243396226415094)"
05-01-2023 13:36:48.527485,"(2.9, 3.4, 3.3923076923076922)","(5.5, 8.8, 8.763636363636364)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 66.66666666666667)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.243396226415094)"
05-01-2023 13:36:49.476752,"(2.9, 3.4, 3.3923076923076922)","(5.5, 8.8, 8.760000000000002)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.243396226415094)"
05-01-2023 13:36:50.528674,"(2.9, 3.4, 3.3666666666666667)","(5.5, 8.8, 8.760000000000002)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 66.66666666666667)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.243396226415094)"
05-01-2023 13:36:51.604223,"(2.9, 3.4, 3.3923076923076922)","(5.5, 8.8, 8.760000000000002)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 66.66666666666667)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.243396226415094)"
05-01-2023 13:36:52.680435,"(2.9, 3.4, 3.3923076923076922)","(5.5, 8.8, 8.760000000000002)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 68.75)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.243396226415094)"
05-01-2023 13:36:53.740266,"(2.9, 3.4, 3.3666666666666667)","(5.5, 8.8, 8.760000000000002)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 66.66666666666667)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.179411764705883)"
05-01-2023 13:36:54.819255,"(2.9, 3.4, 3.3499999999999996)","(5.5, 8.8, 8.766666666666667)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.952941176470588)","(31.0, 80.0, 66.66666666666667)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.2, 4.1675)"
05-01-2023 13:36:55.764913,"(2.9, 3.4, 3.3562499999999997)","(5.5, 8.8, 8.766666666666667)","(6.5, 8.4, 8.076190476190476)","(3.6, 5.0, 4.976470588235294)","(31.0, 80.0, 68.75)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.2, 4.1675)"
05-01-2023 13:36:56.921070,"(2.9, 3.4, 3.381818181818182)","(5.5, 8.8, 8.766666666666667)","(6.5, 8.4, 8.104347826086956)","(3.6, 5.0, 4.976470588235294)","(31.0, 80.0, 68.75)","(101.0, 410.0, 285.55555555555554)","(3.6, 4.2, 4.1675)"
05-01-2023 13:36:58.160043,"(2.9, 3.4, 3.3777777777777778)","(5.5, 8.8, 8.763636363636364)","(6.5, 8.4, 8.104347826086956)","(3.6, 5.0, 4.976470588235294)","(31.0, 80.0, 66.66666666666667)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.2, 4.179411764705883)"
05-01-2023 13:36:59.240719,"(2.9, 3.4, 3.3499999999999996)","(5.5, 8.6, 8.56)","(6.5, 8.4, 8.114285714285714)","(3.6, 5.0, 4.976470588235294)","(31.0, 80.0, 69.28571428571429)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.2, 4.238775510204081)"
05-01-2023 13:37:00.315138,"(2.9, 3.4, 3.3777777777777778)","(5.5, 8.4, 8.38)","(6.5, 8.4, 8.114285714285714)","(3.6, 5.0, 4.976470588235294)","(31.0, 80.0, 63.333333333333336)","(101.0, 410.0, 258.8888888888889)","(3.6, 4.3, 4.234782608695652)"
05-01-2023 13:37:01.532214,"(2.9, 3.4, 3.3499999999999996)","(5.5, 8.4, 8.375)","(6.5, 8.4, 8.385714285714286)","(3.6, 5.0, 4.976470588235294)","(31.0, 80.0, 62.22222222222222)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.264)"
05-01-2023 13:37:02.563157,"(2.9, 3.4, 3.3499999999999996)","(5.5, 8.4, 8.3)","(6.5, 8.6, 8.528571428571428)","(3.6, 5.0, 4.973333333333334)","(31.0, 80.0, 65.0)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.264)"
05-01-2023 13:37:03.658976,"(2.9, 3.35, 3.323076923076923)","(5.5, 8.4, 8.285714285714286)","(6.5, 8.6, 8.377777777777776)","(3.6, 5.0, 4.973333333333334)","(31.0, 80.0, 69.33333333333333)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.3, 4.264)"
05-01-2023 13:37:04.849008,"(2.9, 3.35, 3.338888888888889)","(5.5, 8.4, 8.285714285714286)","(6.5, 8.6, 8.377777777777776)","(3.6, 5.0, 4.973333333333334)","(31.0, 80.0, 65.0)","(101.0, 410.0, 312.22222222222223)","(3.6, 4.3, 4.264)"
05-01-2023 13:37:06.033152,"(2.9, 3.35, 3.3266666666666667)","(5.5, 8.4, 8.285714285714286)","(6.5, 8.6, 8.377777777777776)","(3.6, 5.0, 4.973333333333334)","(31.0, 80.0, 62.22222222222222)","(101.0, 410.0, 312.22222222222223)","(3.6, 4.3, 4.248275862068965)"
05-01-2023 13:37:07.168010,"(2.9, 3.35, 3.342)","(5.5, 8.4, 8.285714285714286)","(6.5, 8.6, 8.457142857142857)","(3.6, 5.0, 4.976470588235294)","(31.0, 80.0, 62.22222222222222)","(101.0, 410.0, 312.22222222222223)","(3.6, 4.3, 4.235)"
05-01-2023 13:37:08.324126,"(2.9, 3.35, 3.3375)","(5.5, 8.4, 8.3)","(6.5, 8.6, 8.433333333333334)","(3.6, 5.0, 4.9781249999999995)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 356.6666666666667)","(3.6, 4.3, 4.242222222222222)"
05-01-2023 13:37:09.408085,"(2.9, 3.35, 3.335714285714286)","(5.5, 8.4, 8.25)","(6.5, 8.6, 8.416666666666668)","(3.6, 5.1, 4.980952380952381)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 356.6666666666667)","(3.6, 4.3, 4.242222222222222)"
05-01-2023 13:37:10.544846,"(2.9, 3.35, 3.327777777777778)","(5.5, 8.4, 8.072727272727272)","(6.5, 8.6, 8.379999999999999)","(3.6, 5.0, 4.980952380952381)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 356.6666666666667)","(3.6, 4.3, 4.235)"
05-01-2023 13:37:11.717583,"(2.9, 3.35, 3.325)","(5.5, 8.4, 8.280000000000001)","(6.5, 8.6, 8.317647058823528)","(3.6, 5.0, 4.980952380952381)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.3, 4.266666666666667)"
05-01-2023 13:37:12.900745,"(2.9, 3.35, 3.3085365853658537)","(5.5, 8.4, 8.32)","(6.5, 8.6, 8.317647058823528)","(3.6, 5.0, 4.980952380952381)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.3, 4.283333333333333)"
05-01-2023 13:37:14.007194,"(2.9, 3.35, 3.3085365853658537)","(5.5, 8.4, 8.32)","(6.5, 8.6, 8.317647058823528)","(3.7, 5.0, 4.980952380952381)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.3, 4.28695652173913)"
05-01-2023 13:37:15.065534,"(2.9, 3.35, 3.3085365853658537)","(5.5, 8.4, 8.32)","(6.5, 8.6, 8.317647058823528)","(3.7, 5.0, 5.0636363636363635)","(31.0, 80.0, 67.8125)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.3, 4.311688311688312)"
05-01-2023 13:37:16.103809,"(2.9, 3.3, 3.22)","(5.5, 8.4, 8.3)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.0473684210526315)","(31.0, 80.0, 68.52941176470588)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.4, 4.366176470588235)"
05-01-2023 13:37:17.112747,"(2.9, 3.25, 3.2375)","(5.5, 8.4, 8.2)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.041176470588235)","(31.0, 80.0, 68.52941176470588)","(101.0, 410.0, 303.3333333333333)","(3.6, 4.4, 4.375)"
05-01-2023 13:37:18.257047,"(2.9, 3.25, 3.228125)","(5.5, 8.4, 8.2)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.041176470588235)","(31.0, 80.0, 68.52941176470588)","(101.0, 410.0, 321.1111111111111)","(3.6, 4.4, 4.374137931034483)"
05-01-2023 13:37:19.499287,"(2.9, 3.25, 3.2409090909090907)","(5.5, 8.4, 8.2)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.052380952380952)","(31.0, 80.0, 68.52941176470588)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.4, 4.371428571428572)"
05-01-2023 13:37:20.615071,"(2.9, 3.3, 3.2516129032258063)","(5.5, 8.4, 8.2)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.08)","(31.0, 80.0, 65.86956521739131)","(101.0, 410.0, 366.25)","(3.6, 4.4, 4.390000000000001)"
05-01-2023 13:37:21.837165,"(2.9, 3.3, 3.246153846153846)","(5.5, 8.4, 8.2)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.056521739130434)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.4, 4.396969696969697)"
05-01-2023 13:37:22.978775,"(2.9, 3.3, 3.25625)","(5.5, 8.4, 8.2)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.056521739130434)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.4, 4.372727272727273)"
05-01-2023 13:37:24.075966,"(2.7, 3.3, 3.2666666666666666)","(5.5, 8.4, 8.08)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.056521739130434)","(31.0, 80.0, 61.42857142857143)","(101.0, 410.0, 321.1111111111111)","(3.6, 4.4, 4.3625)"
05-01-2023 13:37:25.337948,"(2.7, 3.3, 3.28125)","(6.0, 8.2, 8.12)","(6.5, 8.6, 8.28)","(3.8, 5.1, 5.052380952380952)","(41.0, 75.0, 60.9375)","(101.0, 410.0, 376.6666666666667)","(3.5, 4.4, 4.369565217391305)"
05-01-2023 13:37:26.545653,"(2.7, 3.3, 3.28125)","(6.0, 8.2, 8.12)","(6.5, 8.6, 8.28)","(3.8, 5.1, 5.052380952380952)","(41.0, 75.0, 60.9375)","(101.0, 410.0, 376.6666666666667)","(3.5, 4.4, 4.369565217391305)"
05-01-2023 13:37:27.790769,"(2.7, 3.3, 3.270833333333333)","(5.5, 8.2, 8.12)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.052380952380952)","(31.0, 75.0, 61.07142857142857)","(101.0, 410.0, 376.6666666666667)","(3.6, 4.4, 4.380952380952381)"
05-01-2023 13:37:29.056750,"(2.7, 3.3, 3.265625)","(5.5, 8.2, 8.10909090909091)","(6.5, 8.6, 8.28)","(3.7, 5.1, 5.052380952380952)","(31.0, 75.0, 66.875)","(101.0, 410.0, 337.27272727272725)","(3.6, 4.4, 4.380952380952381)"
05-01-2023 13:37:30.204850,"(2.8, 3.3, 3.265625)","(6.0, 8.2, 8.139999999999999)","(6.5, 8.6, 8.266666666666666)","(3.8, 5.1, 5.052380952380952)","(41.0, 75.0, 66.875)","(101.0, 410.0, 343.3333333333333)","(3.6, 4.4, 4.380952380952381)"
05-01-2023 13:37:31.519806,"(2.8, 3.3, 3.2541666666666664)","(6.0, 8.2, 8.05)","(6.5, 8.6, 8.285714285714285)","(3.8, 5.1, 5.037931034482758)","(41.0, 75.0, 66.875)","(101.0, 410.0, 365.55555555555554)","(3.6, 4.4, 4.380952380952381)"
05-01-2023 13:37:32.598468,"(2.8, 3.3, 3.2541666666666664)","(6.0, 8.2, 8.05)","(6.5, 8.6, 8.285714285714285)","(3.8, 5.1, 5.037931034482758)","(41.0, 75.0, 66.875)","(101.0, 410.0, 330.0)","(3.6, 4.4, 4.435714285714286)"
05-01-2023 13:37:33.556604,"(2.8, 3.3, 3.2541666666666664)","(6.0, 8.2, 8.136842105263158)","(6.5, 8.6, 8.481081081081081)","(3.8, 5.1, 5.037931034482758)","(41.0, 75.0, 66.875)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.426666666666667)"
05-01-2023 13:37:34.666295,"(2.8, 3.3, 3.2545454545454544)","(6.0, 8.2, 8.136842105263158)","(6.5, 8.6, 8.481081081081081)","(3.8, 5.1, 5.037931034482758)","(41.0, 75.0, 61.07142857142857)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.426666666666667)"
05-01-2023 13:37:35.648706,"(2.8, 3.3, 3.2541666666666664)","(6.0, 8.2, 8.136842105263158)","(6.5, 8.6, 8.481081081081081)","(3.8, 5.1, 5.037931034482758)","(41.0, 75.0, 61.07142857142857)","(101.0, 410.0, 331.25)","(3.6, 4.5, 4.388372093023256)"
05-01-2023 13:37:36.643538,"(2.8, 3.3, 3.26)","(6.0, 8.2, 8.05)","(6.5, 8.6, 8.466666666666667)","(3.8, 5.1, 5.037931034482758)","(41.0, 75.0, 62.0)","(101.0, 410.0, 331.25)","(3.6, 4.4, 4.4363636363636365)"
05-01-2023 13:37:37.679530,"(2.8, 3.3, 3.255)","(6.0, 8.2, 8.136842105263158)","(6.5, 8.6, 8.469999999999999)","(3.8, 5.1, 5.037931034482758)","(41.0, 75.0, 62.0)","(101.0, 410.0, 331.25)","(3.6, 4.5, 4.446153846153846)"
05-01-2023 13:37:38.695271,"(2.8, 3.3, 3.26)","(6.0, 8.2, 8.136842105263158)","(6.5, 8.6, 8.469999999999999)","(3.8, 5.1, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 331.25)","(3.6, 4.5, 4.446153846153846)"
05-01-2023 13:37:39.704718,"(2.8, 3.3, 3.272222222222222)","(6.0, 8.2, 8.136842105263158)","(6.5, 8.6, 8.484210526315788)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 331.25)","(3.6, 4.5, 4.446153846153846)"
05-01-2023 13:37:40.953216,"(2.8, 3.3, 3.276470588235294)","(6.0, 8.2, 8.05)","(6.5, 8.6, 8.484210526315788)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.446153846153846)"
05-01-2023 13:37:41.976291,"(2.8, 3.25, 3.237878787878788)","(6.0, 8.2, 8.05)","(6.5, 8.6, 8.484210526315788)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 69.0)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.446153846153846)"
05-01-2023 13:37:42.982108,"(2.8, 3.3, 3.2714285714285714)","(6.0, 8.2, 8.05)","(6.5, 8.6, 8.484210526315788)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.446153846153846)"
05-01-2023 13:37:43.989394,"(2.8, 3.25, 3.241935483870968)","(6.0, 8.2, 8.1)","(6.5, 8.6, 8.484210526315788)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.45820895522388)"
05-01-2023 13:37:44.953418,"(2.8, 3.25, 3.244)","(6.0, 8.2, 8.1)","(6.5, 8.6, 8.484210526315788)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.45820895522388)"
05-01-2023 13:37:45.897278,"(2.8, 3.25, 3.2448275862068967)","(6.0, 8.4, 8.366666666666667)","(6.5, 8.6, 8.5375)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.45820895522388)"
05-01-2023 13:37:46.803144,"(2.8, 3.25, 3.238235294117647)","(6.0, 8.4, 8.366666666666667)","(6.5, 8.6, 8.476923076923077)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.451428571428571)"
05-01-2023 13:37:47.813298,"(2.8, 3.25, 3.2375)","(6.0, 8.8, 8.440000000000001)","(6.5, 8.6, 8.476923076923077)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 62.0)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.451428571428571)"
05-01-2023 13:37:48.831032,"(2.8, 3.25, 3.231818181818182)","(6.0, 9.0, 8.5)","(6.5, 8.6, 8.476923076923077)","(3.8, 5.0, 4.990909090909091)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.447058823529412)"
05-01-2023 13:37:49.778250,"(2.8, 3.25, 3.231818181818182)","(6.0, 9.0, 8.52)","(6.5, 8.6, 8.463414634146341)","(3.8, 5.0, 4.975)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.446153846153846)"
05-01-2023 13:37:50.710969,"(2.8, 3.25, 3.2293103448275864)","(6.0, 9.0, 8.52)","(6.5, 8.6, 8.463414634146341)","(3.8, 5.0, 4.978947368421053)","(41.0, 75.0, 63.529411764705884)","(101.0, 410.0, 330.0)","(3.6, 4.5, 4.446153846153846)"
