,Chip Rock,Arrogant Benji,Spanish Sundance,Five Mile Rose,Sassy Sal,Go Forward Ray,Rutland Georgia,Sketchy Combat
12-01-2023 17:18:34.590890,"(2.7, 4.1, 3.8499999999999996)","(6.5, 11.0, 9.319999999999999)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 12.5, 11.083333333333334)","(7.5, 12.0, 10.020000000000001)","(81.0, 140.0, 101.81818181818181)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:18:35.670799,"(2.7, 4.1, 3.8499999999999996)","(6.5, 11.0, 9.338461538461537)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 12.5, 11.083333333333334)","(7.5, 12.0, 10.020000000000001)","(81.0, 140.0, 102.22222222222223)","(6.0, 8.8, 8.427586206896551)"
12-01-2023 17:18:36.635544,"(2.7, 4.1, 3.8499999999999996)","(6.5, 11.0, 9.971428571428572)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 12.5, 11.083333333333334)","(7.5, 12.0, 10.020000000000001)","(81.0, 130.0, 112.0)","(6.0, 8.8, 8.488888888888889)"
12-01-2023 17:18:37.667413,"(2.7, 4.1, 3.8499999999999996)","(6.5, 11.0, 9.971428571428572)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 12.5, 11.083333333333334)","(7.5, 12.0, 10.020000000000001)","(81.0, 120.0, 112.0)","(6.0, 8.8, 8.488888888888889)"
12-01-2023 17:18:38.750878,"(2.7, 4.1, 3.8499999999999996)","(6.5, 11.0, 10.152941176470588)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 12.0, 10.666666666666666)","(7.5, 12.0, 10.020000000000001)","(81.0, 120.0, 90.0)","(6.0, 8.8, 8.488888888888889)"
12-01-2023 17:18:39.741031,"(2.7, 4.1, 3.8499999999999996)","(6.5, 11.5, 11.094117647058823)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 12.0, 10.588235294117647)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 90.0)","(6.0, 8.8, 8.488888888888889)"
12-01-2023 17:18:40.727516,"(2.7, 4.1, 3.8499999999999996)","(6.5, 11.5, 10.45)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 12.0, 10.485294117647058)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 90.0)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:41.782062,"(2.7, 3.95, 3.8625000000000003)","(6.5, 11.5, 10.93)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 10.0, 11.337931034482759)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 85.0)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:42.784770,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 10.533333333333333)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 12.0, 11.337931034482759)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:43.743665,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 10.533333333333333)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 11.228571428571428)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:44.776352,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 11.245714285714286)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 11.204444444444444)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:45.787717,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 11.245714285714286)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 11.204444444444444)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:46.764977,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 11.204444444444444)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:47.778813,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 11.204444444444444)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:48.816858,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 11.204444444444444)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:49.939536,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.45)","(9.0, 11.5, 10.717647058823529)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.690909090909091)"
12-01-2023 17:18:51.049008,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4526315789473685)","(9.0, 11.5, 10.717647058823529)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 8.8, 8.817391304347826)"
12-01-2023 17:18:52.154922,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4333333333333336)","(9.0, 11.5, 10.717647058823529)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 92.5)","(6.0, 9.0, 8.742857142857144)"
12-01-2023 17:18:53.271307,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 10.717647058823529)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:18:54.393554,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 10.463636363636363)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:18:55.534643,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4541666666666666)","(9.0, 11.5, 10.463636363636363)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:18:56.665647,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.475)","(9.0, 11.5, 10.233333333333333)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:18:57.737728,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4454545454545453)","(9.0, 11.5, 10.233333333333333)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:18:58.686868,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4454545454545453)","(9.0, 11.5, 10.414285714285715)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:18:59.729230,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4454545454545453)","(9.0, 11.0, 9.95)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:00.773482,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4671875)","(9.0, 11.0, 9.95)","(7.5, 12.0, 10.020000000000001)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:01.802103,"(2.7, 3.95, 3.8625000000000003)","(6.5, 12.0, 9.983333333333334)","(18.0, 27.0, 25.285714285714285)","(3.3, 3.6, 3.4671875)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.6)"
12-01-2023 17:19:02.879521,"(2.7, 3.95, 3.8882352941176475)","(6.5, 12.0, 11.069230769230769)","(18.0, 27.0, 24.714285714285715)","(3.3, 3.6, 3.473076923076923)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 9.0, 8.44848484848485)"
12-01-2023 17:19:03.977133,"(2.7, 3.95, 3.8807692307692307)","(6.5, 12.0, 10.5)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.473076923076923)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 9.0, 8.742857142857144)"
12-01-2023 17:19:05.115324,"(2.7, 3.95, 3.9026315789473687)","(6.5, 12.0, 10.5)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.4388888888888887)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:06.222373,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.4375)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.4388888888888887)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:07.295524,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.4375)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.4388888888888887)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:08.320561,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.4375)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.473076923076923)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:09.398012,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.4388888888888887)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:10.513169,"(2.7, 3.95, 3.9000000000000004)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.473076923076923)","(9.0, 11.0, 9.752727272727272)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:11.655560,"(2.7, 3.95, 3.9000000000000004)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.4388888888888887)","(9.0, 11.0, 9.857142857142858)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:12.724316,"(2.7, 3.95, 3.9000000000000004)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.473076923076923)","(9.0, 10.5, 9.815999999999999)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:13.731152,"(2.7, 3.95, 3.9000000000000004)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.473076923076923)","(9.0, 10.5, 9.75)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:14.813256,"(2.7, 3.95, 3.909090909090909)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.473076923076923)","(9.0, 10.5, 9.75)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:15.832331,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.4189655172413795)","(9.0, 10.5, 9.75)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:16.872553,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.6, 3.4189655172413795)","(9.0, 10.5, 9.661764705882353)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:17.939612,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.6, 3.4189655172413795)","(9.0, 10.5, 9.661764705882353)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:19.046195,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.6, 3.4189655172413795)","(9.0, 10.5, 9.661764705882353)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:20.148228,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.6, 3.4189655172413795)","(9.0, 10.5, 9.661764705882353)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:21.297062,"(2.7, 3.95, 3.9125)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.6, 3.4642857142857144)","(9.0, 10.5, 9.661764705882353)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:22.380608,"(2.7, 3.95, 3.9250000000000003)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.4342105263157894)","(9.0, 10.5, 9.661764705882353)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:23.387366,"(2.7, 3.95, 3.934375)","(6.5, 12.0, 11.642857142857142)","(18.0, 27.0, 25.666666666666668)","(3.3, 3.55, 3.4342105263157894)","(9.0, 10.5, 9.661764705882353)","(7.5, 12.0, 10.714285714285714)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:24.529878,"(2.7, 3.95, 3.9375)","(6.5, 12.0, 11.736842105263158)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.55, 3.4342105263157894)","(9.0, 10.5, 9.852272727272727)","(7.5, 12.0, 11.052631578947368)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.742857142857144)"
12-01-2023 17:19:25.689881,"(2.7, 3.95, 3.9375)","(6.5, 12.0, 11.736842105263158)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.55, 3.4342105263157894)","(9.0, 10.5, 9.852272727272727)","(7.5, 12.0, 10.689655172413794)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:26.890956,"(2.7, 3.95, 3.9375)","(6.5, 12.0, 11.736842105263158)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.55, 3.416666666666667)","(9.0, 10.5, 9.852272727272727)","(7.5, 12.0, 10.416666666666666)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:28.013804,"(2.7, 3.95, 3.9375)","(6.5, 12.0, 11.736842105263158)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.852272727272727)","(7.5, 12.0, 10.416666666666666)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:29.089017,"(2.7, 3.95, 3.9375)","(6.5, 12.0, 11.736842105263158)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.852272727272727)","(7.5, 12.0, 10.689655172413794)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:30.161911,"(2.7, 3.95, 3.9375)","(6.5, 12.0, 11.736842105263158)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.852272727272727)","(7.5, 12.0, 10.416666666666666)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:31.303121,"(2.7, 3.95, 3.9375)","(6.5, 12.0, 11.736842105263158)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.961538461538462)","(7.5, 12.0, 10.416666666666666)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:32.463125,"(2.7, 3.7, 3.558333333333333)","(6.5, 12.0, 11.736842105263158)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.4513513513513514)","(9.0, 10.5, 9.668)","(7.5, 12.0, 10.689655172413794)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:33.571416,"(2.7, 3.7, 3.5725)","(6.5, 12.0, 11.885714285714286)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.4513513513513514)","(9.0, 10.5, 9.668)","(7.5, 12.0, 10.416666666666666)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:34.555634,"(2.7, 3.7, 3.598)","(6.5, 12.0, 11.885714285714286)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.4513513513513514)","(9.0, 10.5, 9.668)","(7.5, 12.0, 10.347826086956522)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:35.636133,"(2.7, 3.7, 3.6166666666666667)","(6.5, 12.0, 11.885714285714286)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.4625)","(9.0, 10.5, 9.668)","(7.5, 12.0, 10.642857142857142)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:36.684299,"(2.7, 3.7, 3.6285714285714286)","(6.5, 12.0, 11.857142857142858)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.668)","(7.5, 12.0, 10.347826086956522)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:37.675566,"(2.7, 3.7, 3.6285714285714286)","(6.5, 12.0, 11.333333333333334)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.668)","(7.5, 12.0, 10.642857142857142)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:38.713549,"(2.7, 3.75, 3.6875)","(6.5, 12.0, 11.333333333333334)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.668)","(7.5, 12.0, 10.642857142857142)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:39.792087,"(2.7, 3.75, 3.6875)","(6.5, 12.5, 12.09090909090909)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.668)","(7.5, 12.0, 10.347826086956522)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.158139534883722)"
12-01-2023 17:19:40.933827,"(2.7, 3.75, 3.6875)","(6.5, 12.5, 12.09090909090909)","(18.0, 27.0, 24.454545454545453)","(3.3, 3.6, 3.416666666666667)","(9.0, 10.5, 9.905714285714286)","(7.5, 12.0, 10.642857142857142)","(81.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:42.050893,"(2.8, 3.75, 3.6875)","(7.0, 12.5, 12.09090909090909)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.905714285714286)","(7.5, 12.0, 10.347826086956522)","(71.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:43.173982,"(2.8, 3.75, 3.6875)","(7.0, 12.5, 12.235294117647058)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.905714285714286)","(7.5, 12.0, 10.347826086956522)","(71.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:44.223373,"(2.8, 3.75, 3.6875)","(7.0, 12.5, 12.235294117647058)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.762162162162161)","(7.5, 12.0, 10.642857142857142)","(71.0, 100.0, 85.0)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:45.330778,"(2.8, 3.75, 3.6875)","(7.0, 12.5, 12.235294117647058)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.762162162162161)","(7.5, 12.0, 10.347826086956522)","(71.0, 100.0, 91.42857142857143)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:46.434486,"(2.8, 3.75, 3.6875)","(7.0, 12.5, 12.235294117647058)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.762162162162161)","(7.5, 12.0, 10.347826086956522)","(71.0, 100.0, 108.57142857142857)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:47.537883,"(2.8, 3.75, 3.6875)","(7.0, 12.5, 12.235294117647058)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.173913043478262)","(71.0, 130.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:48.567036,"(2.8, 3.75, 3.683333333333333)","(7.0, 12.5, 12.235294117647058)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:49.572455,"(2.8, 3.75, 3.6928571428571426)","(7.0, 12.5, 12.235294117647058)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:50.595748,"(2.8, 3.75, 3.702)","(7.0, 12.5, 12.35483870967742)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:51.589988,"(2.8, 3.75, 3.702)","(7.0, 12.5, 12.359375)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:52.583073,"(2.8, 3.75, 3.702)","(7.0, 12.5, 12.359375)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:53.565555,"(2.8, 3.75, 3.702)","(7.0, 12.5, 12.333333333333334)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:54.656928,"(2.8, 3.75, 3.702)","(7.0, 12.5, 12.125)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:55.723038,"(2.8, 3.75, 3.702)","(7.0, 12.5, 12.125)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:56.739259,"(2.8, 3.75, 3.6928571428571426)","(7.0, 13.0, 12.166666666666666)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
12-01-2023 17:19:57.721270,"(2.8, 3.75, 3.6928571428571426)","(7.0, 13.0, 12.166666666666666)","(18.0, 27.0, 24.454545454545453)","(3.2, 3.6, 3.416666666666667)","(8.5, 10.5, 9.78157894736842)","(7.5, 12.0, 11.191489361702128)","(71.0, 95.0, 89.375)","(6.0, 8.8, 8.285714285714286)"
