,Vintage Fame,Montana Grace,Buckle Up Kenzie,Old News,Thumping,Rojo Diamond,Panama Dance
10-01-2023 12:18:50.881823,"(3.3, 5.2, 5.1230769230769235)","(81.0, 190.0, 155.0)","(4.2, 5.2, 4.620689655172414)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 25.8)","(1.85, 2.24, 2.1350000000000002)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:18:52.108057,"(3.3, 5.2, 5.1230769230769235)","(81.0, 190.0, 155.0)","(4.2, 5.2, 4.620689655172414)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 25.8)","(1.85, 2.24, 2.1842857142857146)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:18:53.241026,"(3.3, 5.2, 5.1230769230769235)","(81.0, 190.0, 155.0)","(4.2, 5.2, 4.620689655172414)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 25.8)","(1.85, 2.24, 2.1862068965517243)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:18:54.368730,"(3.3, 5.2, 5.1230769230769235)","(81.0, 190.0, 155.0)","(4.2, 5.2, 4.655555555555555)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 25.8)","(1.85, 2.24, 2.1862068965517243)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:18:55.366645,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.655555555555555)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.167777777777778)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:18:56.435202,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.180909090909091)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:18:57.466249,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.1980645161290324)","(41.0, 200.0, 135.0)"
10-01-2023 12:18:58.516804,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.1980645161290324)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:18:59.553923,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:00.583728,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:01.599588,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:02.676498,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:03.824577,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:04.987088,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:06.116242,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:07.224693,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:08.284464,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:09.339697,"(3.3, 5.2, 5.15)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 10.884615384615385)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:10.437985,"(3.3, 5.2, 5.141176470588236)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 13.0, 11.033333333333333)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:11.540388,"(3.3, 5.2, 4.668181818181818)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.5, 11.033333333333333)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:12.710455,"(3.3, 5.2, 4.7125)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.5, 10.766666666666667)","(21.0, 30.0, 24.4)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:13.784893,"(3.3, 5.2, 4.6)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.5, 10.454545454545455)","(21.0, 30.0, 25.8)","(1.85, 2.24, 2.165714285714286)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:14.860919,"(3.3, 5.1, 4.669230769230769)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.1714285714285717)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:15.998858,"(3.3, 5.1, 4.46)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.793548387096774)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.2133333333333334)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:17.128709,"(3.3, 5.1, 4.4904761904761905)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.793548387096774)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.2133333333333334)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:18.276864,"(3.3, 5.1, 4.408108108108108)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.793548387096774)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.2133333333333334)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:19.476043,"(3.3, 5.1, 4.408108108108108)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.793548387096774)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.235555555555556)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:20.649561,"(3.3, 5.1, 4.4904761904761905)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.2357894736842105)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:21.790105,"(3.3, 5.1, 4.408108108108108)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.2357894736842105)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:22.789627,"(3.3, 5.1, 4.408108108108108)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.226666666666667)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:23.783275,"(3.3, 5.1, 4.6169811320754715)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 26.5)","(1.85, 2.24, 2.23960396039604)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:24.830230,"(3.3, 5.1, 4.6169811320754715)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.85, 2.24, 2.23960396039604)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:25.950672,"(3.3, 5.1, 4.6169811320754715)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.625)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.85, 2.24, 2.23960396039604)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:27.048371,"(3.3, 5.1, 4.577551020408163)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.625)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.85, 2.24, 2.23959595959596)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:28.151243,"(3.3, 5.1, 4.625925925925926)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.85, 2.24, 2.23959595959596)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:29.209223,"(3.3, 5.1, 4.598039215686274)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.85, 2.24, 2.2396190476190476)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:30.297617,"(3.3, 5.1, 4.581081081081081)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.85, 2.24, 2.2396190476190476)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:31.662326,"(3.3, 5.1, 4.581081081081081)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(9.0, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.85, 2.24, 2.2396190476190476)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:32.882283,"(3.4, 5.1, 4.642857142857142)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.9, 2.24, 2.2396000000000003)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:34.160324,"(3.4, 5.1, 4.581081081081081)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.9, 2.24, 2.2396000000000003)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:35.376578,"(3.4, 5.1, 4.581081081081081)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.9, 2.24, 2.2396000000000003)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:36.479308,"(3.4, 5.1, 4.581081081081081)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.9, 2.24, 2.2396000000000003)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:37.594703,"(3.4, 5.1, 4.3914285714285715)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 25.333333333333332)","(1.9, 2.24, 2.255578947368421)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:38.746177,"(3.4, 5.1, 4.447368421052631)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.620833333333333)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.26, 2.255578947368421)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:39.910150,"(3.4, 5.1, 4.677272727272727)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.26, 2.2586666666666666)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:41.162899,"(3.4, 5.0, 4.636363636363636)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.26, 2.2586813186813184)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:42.429233,"(3.4, 5.0, 4.617391304347826)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.26, 2.2556249999999998)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:43.605683,"(3.4, 5.0, 4.617391304347826)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.26, 2.2556249999999998)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:44.939957,"(3.4, 5.0, 4.725)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.26, 2.258762886597938)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:46.038676,"(3.4, 5.0, 4.725)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.623809523809523)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.26, 2.258762886597938)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:47.394321,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.28, 2.270898203592814)","(41.0, 200.0, 156.66666666666669)"
10-01-2023 12:19:48.557472,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.28, 2.270898203592814)","(41.0, 200.0, 175.0)"
10-01-2023 12:19:49.725313,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.8149999999999995)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.28, 2.270898203592814)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:50.810614,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.8149999999999995)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.28, 2.270898203592814)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:51.810946,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.748148148148148)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.28, 2.270898203592814)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:52.911430,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.748148148148148)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 26.18181818181818)","(1.9, 2.28, 2.2706172839506173)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:54.070020,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.668181818181818)","(8.5, 12.0, 10.285714285714286)","(21.0, 30.0, 27.636363636363637)","(1.9, 2.28, 2.2703184713375792)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:55.264680,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.668181818181818)","(8.5, 12.0, 10.285714285714286)","(21.0, 29.0, 27.5)","(1.9, 2.28, 2.269808917197452)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:56.446007,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.748148148148148)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 27.5)","(1.9, 2.28, 2.270243902439024)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:57.551013,"(3.4, 5.0, 4.521739130434782)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 25.473684210526315)","(1.9, 2.28, 2.270243902439024)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:58.593483,"(3.4, 5.0, 4.645161290322581)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 25.28)","(1.9, 2.28, 2.2374025974025975)","(41.0, 200.0, 160.0)"
10-01-2023 12:19:59.648601,"(3.4, 5.0, 4.702702702702703)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 25.28)","(1.9, 2.24, 2.2386577181208054)","(41.0, 200.0, 160.0)"
10-01-2023 12:20:00.697449,"(3.5, 5.0, 4.7105263157894735)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 25.166666666666668)","(1.9, 2.24, 2.237161290322581)","(41.0, 200.0, 160.0)"
10-01-2023 12:20:01.752558,"(3.5, 5.0, 4.617391304347826)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.24, 2.270674846625767)","(41.0, 200.0, 160.0)"
10-01-2023 12:20:02.830599,"(3.5, 5.0, 4.717948717948718)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.28, 2.2193333333333336)","(41.0, 200.0, 160.0)"
10-01-2023 12:20:03.889195,"(3.5, 5.0, 4.738095238095238)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.22, 2.27578947368421)","(41.0, 200.0, 160.0)"
10-01-2023 12:20:04.924751,"(3.5, 5.0, 4.676470588235294)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.285714285714286)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.28, 2.2941176470588234)","(41.0, 200.0, 140.0)"
10-01-2023 12:20:05.914092,"(3.5, 5.0, 4.8625)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.235294117647058)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.3, 2.2972789115646255)","(41.0, 200.0, 140.0)"
10-01-2023 12:20:06.943888,"(3.5, 5.0, 4.837037037037037)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.235294117647058)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.3, 2.294078947368421)","(41.0, 200.0, 140.0)"
10-01-2023 12:20:07.978267,"(3.5, 5.0, 4.8625)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.235294117647058)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.3, 2.238611111111111)","(41.0, 200.0, 140.0)"
10-01-2023 12:20:09.172619,"(3.6, 5.0, 4.8625)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 12.0, 10.235294117647058)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.24, 2.2876923076923075)","(41.0, 200.0, 140.0)"
10-01-2023 12:20:10.320448,"(3.6, 5.0, 4.837037037037037)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 12.0, 10.235294117647058)","(21.0, 28.0, 24.571428571428573)","(1.9, 2.3, 2.2786666666666666)","(41.0, 200.0, 140.0)"
10-01-2023 12:20:11.528971,"(3.6, 5.0, 4.8625)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.216216216216216)","(21.0, 28.0, 26.454545454545453)","(1.9, 2.3, 2.2985714285714285)","(41.0, 200.0, 180.0)"
10-01-2023 12:20:12.492091,"(3.6, 5.0, 4.837037037037037)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.216216216216216)","(21.0, 28.0, 26.941176470588236)","(1.9, 2.32, 2.2866666666666666)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:13.557115,"(3.6, 5.0, 4.8625)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 12.0, 10.210526315789474)","(21.0, 28.0, 25.16216216216216)","(1.9, 2.32, 2.2777777777777777)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:14.597637,"(3.6, 5.0, 4.837037037037037)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.235294117647058)","(21.0, 28.0, 24.91176470588235)","(1.9, 2.28, 2.2777777777777777)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:15.728392,"(3.6, 5.0, 4.837037037037037)","(81.0, 190.0, 180.0)","(4.2, 5.1, 5.044444444444444)","(8.5, 12.0, 10.235294117647058)","(21.0, 28.0, 25.24137931034483)","(1.9, 2.28, 2.2777777777777777)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:16.729080,"(3.6, 5.0, 4.834482758620689)","(81.0, 190.0, 180.0)","(4.2, 5.0, 4.9)","(8.5, 12.0, 10.235294117647058)","(21.0, 28.0, 25.6)","(1.9, 2.28, 2.2777777777777777)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:17.776391,"(3.6, 5.0, 4.784)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 12.0, 10.571428571428571)","(21.0, 28.0, 26.064516129032256)","(1.9, 2.28, 2.294285714285714)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:18.852957,"(3.6, 5.0, 4.712)","(81.0, 190.0, 155.0)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.5, 9.954545454545455)","(21.0, 28.0, 26.064516129032256)","(1.9, 2.32, 2.294285714285714)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:19.892041,"(3.6, 5.0, 4.707692307692308)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 11.5, 9.868)","(21.0, 28.0, 26.235294117647058)","(1.9, 2.32, 2.3097435897435896)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:20.894731,"(3.6, 5.0, 4.64)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.6625)","(8.5, 11.5, 9.868)","(21.0, 28.0, 26.235294117647058)","(1.9, 2.32, 2.3097435897435896)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:21.875411,"(3.6, 5.0, 4.707692307692308)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 11.5, 9.868)","(21.0, 28.0, 26.235294117647058)","(1.9, 2.32, 2.3097435897435896)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:22.925280,"(3.6, 5.0, 4.765217391304348)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.5, 9.877272727272729)","(21.0, 28.0, 26.235294117647058)","(1.9, 2.32, 2.2995454545454543)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:23.967313,"(3.6, 5.0, 4.807142857142857)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.665217391304347)","(8.5, 11.5, 9.877272727272729)","(21.0, 28.0, 26.235294117647058)","(1.9, 2.32, 2.3097435897435896)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:25.002760,"(3.6, 5.0, 4.775)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.742857142857143)","(8.5, 11.5, 9.862962962962964)","(21.0, 28.0, 25.333333333333332)","(1.9, 2.32, 2.2767567567567566)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:25.989196,"(3.6, 5.0, 4.836363636363637)","(81.0, 190.0, 180.0)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.5, 9.862962962962964)","(21.0, 28.0, 25.333333333333332)","(1.9, 2.28, 2.2643478260869565)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:26.927366,"(3.6, 5.0, 4.836363636363637)","(81.0, 190.0, 183.63636363636363)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.5, 9.617241379310345)","(21.0, 28.0, 25.333333333333332)","(1.9, 2.28, 2.2548717948717947)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:27.830694,"(3.6, 5.0, 4.810526315789473)","(81.0, 190.0, 178.33333333333331)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.5, 9.596875)","(21.0, 28.0, 25.333333333333332)","(1.9, 2.26, 2.2548717948717947)","(41.0, 200.0, 142.5)"
10-01-2023 12:20:28.841631,"(3.6, 5.0, 4.810526315789473)","(81.0, 190.0, 178.33333333333331)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.5, 9.596875)","(21.0, 28.0, 25.91304347826087)","(1.9, 2.26, 2.2477551020408164)","(41.0, 200.0, 172.5)"
10-01-2023 12:20:29.846329,"(3.6, 5.0, 4.921739130434783)","(81.0, 190.0, 183.0)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.0, 9.278260869565218)","(21.0, 28.0, 25.25)","(1.9, 2.26, 2.2472340425531914)","(41.0, 200.0, 147.5)"
10-01-2023 12:20:31.078564,"(3.6, 5.0, 4.945454545454545)","(81.0, 190.0, 178.33333333333331)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.0, 9.269230769230768)","(21.0, 28.0, 25.25)","(1.9, 2.26, 2.2472340425531914)","(41.0, 200.0, 147.5)"
10-01-2023 12:20:32.262063,"(3.6, 5.0, 4.945454545454545)","(81.0, 190.0, 183.0)","(4.2, 5.1, 4.814285714285714)","(8.5, 11.0, 9.252941176470587)","(21.0, 28.0, 25.25)","(1.9, 2.26, 2.2457142857142856)","(41.0, 200.0, 147.5)"
