,Elusive Eagle,Swan Island,Arthur In Charge,Turboart,Wait A Minute,Dont Diss Around,The Power Of One,Expensive To Keep,Secret Cash,Got The Lot
05-01-2023 16:54:54.517860,"(10.0, 13.5, 13.043859649122806)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.46)","(3.0, 3.5, 3.483739837398374)","(61.0, 80.0, 77.0)","(5.5, 7.8, 7.691891891891892)","(21.0, 36.0, 35.25)","(11.0, 15.0, 14.743589743589745)","(3.5, 4.2, 4.121739130434783)","(41.0, 95.0, 88.33333333333333)"
05-01-2023 16:54:55.745284,"(10.0, 13.5, 13.043859649122806)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.46)","(3.0, 3.5, 3.472802197802198)","(61.0, 80.0, 77.0)","(5.5, 7.8, 7.691891891891892)","(21.0, 36.0, 35.25)","(11.0, 15.0, 14.743589743589745)","(3.5, 4.2, 4.1234375)","(41.0, 95.0, 88.33333333333333)"
05-01-2023 16:54:57.031408,"(10.0, 13.5, 13.043859649122806)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.46)","(3.0, 3.5, 3.472802197802198)","(61.0, 80.0, 77.0)","(5.5, 7.8, 7.691891891891892)","(21.0, 36.0, 35.25)","(11.0, 15.0, 14.743589743589745)","(3.5, 4.2, 4.121739130434783)","(41.0, 95.0, 88.33333333333333)"
05-01-2023 16:54:58.393602,"(10.0, 13.5, 13.008474576271187)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.466666666666667)","(3.0, 3.5, 3.472802197802198)","(61.0, 80.0, 77.0)","(5.5, 7.8, 7.666666666666667)","(21.0, 38.0, 37.13513513513514)","(11.0, 15.0, 14.714285714285714)","(3.5, 4.2, 4.109859154929578)","(41.0, 95.0, 88.33333333333333)"
05-01-2023 16:54:59.706948,"(10.0, 13.5, 13.008474576271187)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.466666666666667)","(3.0, 3.5, 3.472802197802198)","(61.0, 80.0, 77.0)","(5.5, 7.8, 7.666666666666667)","(21.0, 38.0, 37.13513513513514)","(11.0, 15.0, 13.605263157894736)","(3.5, 4.2, 4.109859154929578)","(41.0, 95.0, 88.33333333333333)"
05-01-2023 16:55:01.009150,"(10.0, 13.5, 13.076923076923077)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.466666666666667)","(3.0, 3.5, 3.472802197802198)","(61.0, 80.0, 77.0)","(5.5, 7.8, 7.688888888888889)","(21.0, 38.0, 37.13513513513514)","(11.0, 14.0, 13.43421052631579)","(3.5, 4.2, 4.109859154929578)","(41.0, 95.0, 88.63636363636364)"
05-01-2023 16:55:02.273180,"(10.0, 13.5, 13.232142857142858)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.541666666666666)","(3.0, 3.5, 3.4754601226993866)","(61.0, 80.0, 77.0)","(5.5, 7.8, 7.688888888888889)","(21.0, 38.0, 37.21951219512195)","(11.0, 13.5, 13.43421052631579)","(3.5, 4.2, 4.1228346456692915)","(41.0, 95.0, 88.63636363636364)"
05-01-2023 16:55:03.513206,"(10.0, 13.5, 13.232142857142858)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.562162162162162)","(3.0, 3.5, 3.4754601226993866)","(61.0, 80.0, 77.27272727272727)","(5.5, 7.8, 7.673684210526316)","(21.0, 38.0, 37.19047619047619)","(11.0, 13.5, 13.337209302325581)","(3.5, 4.2, 4.128467153284672)","(41.0, 95.0, 88.63636363636364)"
05-01-2023 16:55:04.731050,"(10.0, 13.5, 13.232142857142858)","(21.0, 32.0, 31.523809523809526)","(8.5, 9.6, 9.565853658536586)","(3.0, 3.5, 3.4754601226993866)","(61.0, 80.0, 76.5625)","(5.5, 7.8, 7.798260869565217)","(21.0, 38.0, 39.0)","(11.0, 13.5, 13.295918367346939)","(3.5, 4.2, 4.04191616766467)","(41.0, 95.0, 92.66666666666667)"
05-01-2023 16:55:05.920903,"(10.0, 13.5, 13.232142857142858)","(21.0, 32.0, 31.5)","(8.5, 9.6, 9.565853658536586)","(3.0, 3.5, 3.4754601226993866)","(61.0, 80.0, 76.5625)","(5.5, 7.8, 7.84)","(21.0, 42.0, 39.88235294117647)","(11.0, 13.5, 13.291666666666666)","(3.5, 4.1, 4.056108597285068)","(41.0, 95.0, 93.25)"
05-01-2023 16:55:07.222747,"(10.0, 13.0, 12.707142857142857)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.565853658536586)","(3.0, 3.5, 3.4754601226993866)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.866666666666666)","(21.0, 42.0, 39.88235294117647)","(11.0, 13.5, 13.291666666666666)","(3.5, 4.1, 4.059615384615384)","(41.0, 95.0, 93.25)"
05-01-2023 16:55:08.482015,"(10.0, 13.0, 12.707142857142857)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.565853658536586)","(3.0, 3.5, 3.4754601226993866)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.866666666666666)","(21.0, 42.0, 39.142857142857146)","(11.0, 13.5, 13.288659793814434)","(3.5, 4.1, 4.059615384615384)","(41.0, 95.0, 93.25)"
05-01-2023 16:55:09.856774,"(10.0, 13.0, 12.6796875)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.565853658536586)","(3.0, 3.5, 3.4754601226993866)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.9)","(21.0, 40.0, 38.8)","(11.0, 14.0, 13.28)","(3.5, 4.1, 4.059615384615384)","(41.0, 95.0, 93.25)"
05-01-2023 16:55:11.149671,"(10.0, 13.0, 12.6796875)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.557575757575757)","(3.0, 3.5, 3.5093939393939393)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.88235294117647)","(21.0, 40.0, 39.515151515151516)","(11.0, 14.0, 13.254545454545454)","(3.5, 4.1, 4.059808612440191)","(41.0, 95.0, 94.44444444444444)"
05-01-2023 16:55:12.379857,"(10.0, 13.0, 12.5929203539823)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.55)","(3.0, 3.55, 3.5093939393939393)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.88235294117647)","(21.0, 40.0, 39.515151515151516)","(11.0, 14.0, 13.254545454545454)","(3.5, 4.1, 4.059808612440191)","(41.0, 100.0, 94.44444444444444)"
05-01-2023 16:55:13.586724,"(10.0, 13.0, 12.558333333333334)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.526315789473685)","(3.0, 3.55, 3.5096273291925466)","(61.0, 80.0, 76.33333333333333)","(5.5, 8.0, 7.870967741935484)","(21.0, 40.0, 39.515151515151516)","(11.0, 14.0, 13.254545454545454)","(3.5, 4.1, 4.057788944723618)","(41.0, 100.0, 94.44444444444444)"
05-01-2023 16:55:14.775591,"(10.0, 13.0, 12.558333333333334)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.483333333333334)","(3.0, 3.55, 3.5096273291925466)","(61.0, 80.0, 76.33333333333333)","(5.5, 8.0, 7.870967741935484)","(21.0, 40.0, 39.515151515151516)","(11.0, 14.0, 13.254545454545454)","(3.5, 4.1, 4.119170984455959)","(41.0, 100.0, 91.17647058823529)"
05-01-2023 16:55:15.981722,"(10.0, 12.5, 12.41358024691358)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.495238095238095)","(3.0, 3.55, 3.5025547445255474)","(61.0, 80.0, 76.33333333333333)","(5.5, 8.0, 7.870967741935484)","(21.0, 40.0, 39.515151515151516)","(11.0, 14.0, 13.254545454545454)","(3.5, 4.2, 4.132947976878613)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:17.178457,"(10.0, 12.5, 12.41139240506329)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.495238095238095)","(3.0, 3.55, 3.5024822695035462)","(61.0, 80.0, 76.33333333333333)","(5.5, 8.0, 7.859459459459459)","(21.0, 40.0, 39.578947368421055)","(11.0, 14.0, 13.254545454545454)","(3.5, 4.2, 4.142574257425743)","(41.0, 100.0, 88.75)"
05-01-2023 16:55:18.402158,"(10.0, 12.5, 12.41139240506329)","(21.0, 32.0, 31.555555555555557)","(8.5, 9.6, 9.533333333333333)","(3.0, 3.55, 3.5024822695035462)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.876190476190476)","(21.0, 40.0, 39.578947368421055)","(11.0, 14.0, 13.280701754385966)","(3.5, 4.2, 4.048684210526315)","(41.0, 100.0, 89.28571428571429)"
05-01-2023 16:55:19.589474,"(10.0, 12.5, 12.43918918918919)","(21.0, 32.0, 31.61904761904762)","(8.5, 9.6, 9.533333333333333)","(3.0, 3.55, 3.5098039215686274)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.889361702127659)","(21.0, 40.0, 39.609756097560975)","(11.0, 14.0, 13.2991452991453)","(3.5, 4.1, 4.051111111111111)","(41.0, 100.0, 89.28571428571429)"
05-01-2023 16:55:20.774590,"(10.0, 13.0, 12.516129032258064)","(21.0, 32.0, 31.7)","(8.5, 9.6, 9.533333333333333)","(3.0, 3.55, 3.4943396226415095)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.889361702127659)","(21.0, 40.0, 39.609756097560975)","(11.0, 14.0, 13.2991452991453)","(3.5, 4.1, 4.051111111111111)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:22.246307,"(10.0, 13.0, 12.516129032258064)","(21.0, 32.0, 31.7)","(8.5, 9.6, 9.504347826086956)","(3.0, 3.5, 3.4873015873015873)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.9)","(21.0, 40.0, 39.609756097560975)","(11.0, 14.0, 13.2991452991453)","(3.5, 4.1, 4.046428571428571)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:23.446912,"(10.0, 13.0, 12.516129032258064)","(21.0, 32.0, 31.7)","(8.5, 9.6, 9.504347826086956)","(3.0, 3.5, 3.4873015873015873)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.9)","(21.0, 40.0, 39.609756097560975)","(11.0, 14.0, 13.2991452991453)","(3.5, 4.1, 4.046428571428571)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:24.876328,"(10.0, 13.0, 12.520325203252032)","(21.0, 32.0, 31.7)","(8.5, 9.6, 9.504347826086956)","(3.0, 3.5, 3.4989583333333334)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.881818181818182)","(21.0, 40.0, 39.609756097560975)","(11.0, 14.0, 13.2991452991453)","(3.5, 4.1, 4.045454545454545)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:26.318606,"(10.0, 13.0, 12.520325203252032)","(21.0, 32.0, 31.7)","(8.5, 9.6, 9.504347826086956)","(3.0, 3.5, 3.4989583333333334)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.881818181818182)","(21.0, 40.0, 39.609756097560975)","(11.0, 14.0, 13.2991452991453)","(3.5, 4.1, 4.045454545454545)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:27.574545,"(10.0, 13.0, 12.520325203252032)","(21.0, 32.0, 31.7)","(8.5, 9.6, 9.518518518518519)","(3.0, 3.55, 3.4933179723502303)","(61.0, 80.0, 76.5625)","(5.5, 8.0, 7.881818181818182)","(21.0, 40.0, 39.28888888888889)","(11.0, 14.0, 13.2991452991453)","(3.5, 4.1, 4.044444444444444)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:28.833647,"(10.0, 13.0, 12.512396694214877)","(21.0, 32.0, 31.7)","(8.5, 9.6, 9.458823529411765)","(3.0, 3.55, 3.5072916666666667)","(61.0, 80.0, 76.25)","(5.5, 7.8, 7.681081081081081)","(21.0, 40.0, 39.609756097560975)","(11.0, 14.0, 13.2991452991453)","(3.5, 4.1, 4.056834532374101)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:30.086331,"(10.0, 13.0, 12.512396694214877)","(21.0, 32.0, 31.741935483870968)","(8.5, 9.6, 9.525)","(3.0, 3.55, 3.5072916666666667)","(61.0, 80.0, 78.0)","(5.5, 7.8, 7.681081081081081)","(21.0, 40.0, 39.3469387755102)","(11.0, 14.0, 13.261194029850746)","(3.5, 4.1, 4.109714285714285)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:31.357400,"(10.0, 13.0, 12.512396694214877)","(21.0, 32.0, 31.741935483870968)","(8.5, 9.6, 9.525)","(3.0, 3.55, 3.5072916666666667)","(61.0, 80.0, 78.0)","(5.5, 7.8, 7.641860465116279)","(21.0, 40.0, 39.609756097560975)","(11.0, 13.5, 13.228571428571428)","(3.5, 4.2, 4.109714285714285)","(41.0, 100.0, 89.28571428571429)"
05-01-2023 16:55:32.594216,"(10.0, 13.0, 12.512396694214877)","(21.0, 32.0, 31.741935483870968)","(8.5, 9.6, 9.522580645161291)","(3.0, 3.55, 3.5075862068965518)","(61.0, 80.0, 78.0)","(5.5, 7.8, 7.641860465116279)","(21.0, 40.0, 39.609756097560975)","(11.0, 13.5, 13.228571428571428)","(3.5, 4.2, 4.115428571428572)","(41.0, 100.0, 89.28571428571429)"
05-01-2023 16:55:33.926158,"(10.0, 13.0, 12.512396694214877)","(21.0, 32.0, 31.741935483870968)","(8.5, 9.6, 9.522580645161291)","(3.0, 3.55, 3.5174603174603174)","(61.0, 80.0, 78.0)","(5.5, 7.8, 7.641860465116279)","(21.0, 40.0, 39.567567567567565)","(11.0, 13.5, 13.228571428571428)","(3.5, 4.2, 4.118128654970761)","(41.0, 100.0, 90.625)"
05-01-2023 16:55:35.456649,"(10.0, 13.0, 11.744444444444444)","(21.0, 32.0, 31.741935483870968)","(8.5, 9.6, 9.522580645161291)","(3.0, 3.55, 3.514)","(61.0, 80.0, 78.33333333333333)","(5.5, 7.8, 7.641860465116279)","(21.0, 40.0, 39.567567567567565)","(11.0, 13.5, 13.228571428571428)","(3.5, 4.2, 4.136633663366337)","(41.0, 100.0, 89.28571428571429)"
05-01-2023 16:55:37.060471,"(10.0, 12.0, 11.744444444444444)","(21.0, 32.0, 31.5)","(8.5, 9.6, 9.52)","(3.0, 3.55, 3.514)","(61.0, 80.0, 78.5)","(5.5, 7.8, 7.641860465116279)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 13.188524590163935)","(3.5, 4.2, 4.133980582524272)","(41.0, 100.0, 86.76470588235294)"
05-01-2023 16:55:38.404374,"(10.0, 12.0, 11.6)","(21.0, 32.0, 31.448275862068964)","(8.5, 9.6, 9.52)","(3.0, 3.55, 3.5170157068062826)","(61.0, 80.0, 78.5)","(5.5, 7.8, 7.641860465116279)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 12.758928571428571)","(3.5, 4.2, 4.146052631578947)","(41.0, 100.0, 85.9375)"
05-01-2023 16:55:39.691821,"(10.0, 12.0, 11.6)","(21.0, 32.0, 31.448275862068964)","(8.5, 9.6, 9.52)","(3.0, 3.55, 3.5170157068062826)","(61.0, 80.0, 79.54545454545455)","(5.5, 7.8, 7.544186046511627)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.0, 12.85)","(3.5, 4.2, 4.15)","(41.0, 100.0, 88.75)"
05-01-2023 16:55:40.920390,"(10.0, 12.0, 11.6)","(21.0, 34.0, 32.333333333333336)","(8.5, 9.6, 9.447058823529412)","(3.0, 3.55, 3.513583815028902)","(61.0, 80.0, 79.44444444444444)","(5.5, 7.6, 7.4714285714285715)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.0, 12.85)","(3.5, 4.2, 4.232352941176471)","(41.0, 100.0, 91.25)"
05-01-2023 16:55:42.142587,"(10.0, 12.0, 11.781818181818181)","(21.0, 34.0, 32.333333333333336)","(8.5, 9.6, 9.447058823529412)","(3.0, 3.55, 3.513583815028902)","(61.0, 80.0, 79.44444444444444)","(5.5, 7.6, 7.523404255319148)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.0, 13.1)","(3.5, 4.3, 4.173809523809523)","(41.0, 95.0, 91.25)"
05-01-2023 16:55:43.498969,"(10.0, 12.0, 11.73134328358209)","(21.0, 34.0, 32.333333333333336)","(8.5, 9.6, 9.529166666666667)","(3.0, 3.55, 3.513583815028902)","(61.0, 80.0, 79.44444444444444)","(5.5, 7.6, 7.523404255319148)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 13.11111111111111)","(3.5, 4.3, 4.221311475409836)","(41.0, 95.0, 91.25)"
05-01-2023 16:55:44.672316,"(10.0, 12.0, 11.709677419354838)","(21.0, 34.0, 32.38095238095238)","(8.5, 9.6, 9.529166666666667)","(3.0, 3.55, 3.5176923076923075)","(61.0, 80.0, 83.33333333333333)","(5.5, 7.6, 7.523404255319148)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 13.090909090909092)","(3.5, 4.3, 4.221311475409836)","(41.0, 95.0, 90.0)"
05-01-2023 16:55:45.869010,"(10.0, 12.0, 11.647058823529411)","(21.0, 34.0, 32.30769230769231)","(8.5, 9.6, 9.529166666666667)","(3.0, 3.55, 3.5176923076923075)","(61.0, 90.0, 82.5)","(5.5, 7.6, 7.5162790697674415)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 13.090909090909092)","(3.5, 4.3, 4.194444444444444)","(41.0, 95.0, 90.0)"
05-01-2023 16:55:47.078618,"(10.0, 12.0, 11.704918032786885)","(21.0, 34.0, 32.30769230769231)","(8.5, 9.6, 9.537037037037036)","(3.0, 3.55, 3.5176923076923075)","(61.0, 90.0, 82.14285714285714)","(5.5, 7.6, 7.5162790697674415)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 13.142857142857142)","(3.5, 4.3, 4.169642857142857)","(41.0, 95.0, 90.0)"
05-01-2023 16:55:48.253056,"(10.0, 12.0, 11.763157894736842)","(21.0, 34.0, 32.333333333333336)","(8.5, 9.6, 9.537037037037036)","(3.0, 3.55, 3.517357512953368)","(61.0, 85.0, 84.64285714285714)","(5.5, 7.6, 7.5162790697674415)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 13.209677419354838)","(3.5, 4.2, 4.169642857142857)","(41.0, 95.0, 90.45454545454545)"
05-01-2023 16:55:49.539151,"(10.0, 12.0, 11.763157894736842)","(21.0, 34.0, 32.333333333333336)","(8.5, 9.6, 9.516363636363636)","(3.0, 3.55, 3.516489361702128)","(61.0, 90.0, 82.5)","(5.5, 7.6, 7.5162790697674415)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 13.209677419354838)","(3.5, 4.2, 4.169642857142857)","(41.0, 95.0, 90.45454545454545)"
05-01-2023 16:55:50.736006,"(10.0, 12.0, 11.763157894736842)","(21.0, 34.0, 32.333333333333336)","(8.5, 9.6, 9.516363636363636)","(3.0, 3.55, 3.516489361702128)","(61.0, 90.0, 82.5)","(5.5, 7.6, 7.458823529411765)","(21.0, 40.0, 39.529411764705884)","(11.0, 13.5, 13.209677419354838)","(3.5, 4.2, 4.169642857142857)","(41.0, 95.0, 90.45454545454545)"
05-01-2023 16:55:51.944608,"(10.0, 12.0, 11.746478873239436)","(21.0, 34.0, 32.333333333333336)","(8.5, 9.6, 9.523333333333333)","(3.0, 3.55, 3.566535433070866)","(61.0, 90.0, 84.0)","(5.5, 7.6, 7.2444444444444445)","(21.0, 40.0, 38.4)","(11.0, 13.5, 13.265625)","(3.5, 4.2, 4.170175438596491)","(41.0, 95.0, 90.83333333333333)"
05-01-2023 16:55:53.146148,"(10.0, 12.0, 11.775)","(21.0, 34.0, 32.27272727272727)","(8.5, 9.6, 9.523333333333333)","(3.0, 3.6, 3.566535433070866)","(61.0, 90.0, 84.0)","(5.5, 7.4, 7.227692307692308)","(21.0, 40.0, 39.84615384615385)","(11.0, 13.5, 13.19811320754717)","(3.5, 4.2, 4.048)","(41.0, 95.0, 91.92307692307692)"
05-01-2023 16:55:54.354988,"(10.0, 12.0, 11.789473684210526)","(21.0, 34.0, 32.27272727272727)","(8.5, 9.8, 9.626086956521739)","(3.0, 3.6, 3.577433628318584)","(61.0, 90.0, 85.71428571428571)","(5.5, 7.4, 7.227692307692308)","(21.0, 42.0, 39.84615384615385)","(11.0, 14.0, 13.247863247863249)","(3.5, 4.1, 4.007942238267148)","(41.0, 95.0, 91.0)"
05-01-2023 16:55:55.619018,"(10.0, 12.0, 11.789473684210526)","(21.0, 34.0, 32.27272727272727)","(8.5, 9.8, 9.670588235294117)","(3.0, 3.6, 3.6708955223880597)","(61.0, 90.0, 88.63636363636364)","(5.5, 7.4, 7.116)","(21.0, 42.0, 39.84615384615385)","(11.0, 14.0, 13.313559322033898)","(3.5, 4.1, 4.001145038167939)","(41.0, 95.0, 91.0)"
05-01-2023 16:55:57.426974,"(10.0, 12.0, 11.76)","(21.0, 34.0, 32.12765957446808)","(8.5, 9.8, 9.716129032258065)","(3.0, 3.7, 3.772448979591837)","(61.0, 90.0, 88.63636363636364)","(5.5, 7.2, 7.085106382978723)","(21.0, 42.0, 40.193548387096776)","(11.0, 14.0, 13.391891891891891)","(3.5, 4.1, 3.9782710280373834)","(41.0, 95.0, 91.0)"
05-01-2023 16:55:58.879545,"(10.0, 12.0, 11.72)","(21.0, 34.0, 32.12765957446808)","(8.5, 9.8, 9.716129032258065)","(3.0, 3.8, 3.7897435897435896)","(61.0, 90.0, 93.125)","(5.5, 7.2, 7.035398230088496)","(21.0, 42.0, 40.193548387096776)","(11.0, 13.5, 13.391891891891891)","(3.5, 4.0, 3.903)","(41.0, 95.0, 91.0)"
05-01-2023 16:56:00.839658,"(10.0, 12.0, 11.74390243902439)","(21.0, 34.0, 32.41379310344828)","(8.5, 9.8, 9.740909090909092)","(3.0, 3.8, 3.861627906976744)","(61.0, 95.0, 100.0)","(5.5, 7.2, 7.035398230088496)","(21.0, 42.0, 40.266666666666666)","(11.0, 12.5, 12.443181818181818)","(3.5, 3.9, 3.8845744680851064)","(41.0, 95.0, 88.25)"
05-01-2023 16:56:02.469772,"(10.0, 12.0, 11.75294117647059)","(21.0, 34.0, 32.2962962962963)","(8.5, 9.8, 9.740909090909092)","(3.0, 3.9, 3.949418604651163)","(61.0, 120.0, 106.0)","(5.5, 7.2, 6.966233766233766)","(21.0, 42.0, 40.193548387096776)","(11.0, 12.5, 12.518292682926829)","(3.5, 3.9, 3.7836206896551725)","(41.0, 95.0, 88.25)"
05-01-2023 16:56:04.350840,"(10.0, 12.0, 11.821782178217822)","(21.0, 34.0, 32.34782608695652)","(8.5, 9.8, 9.740909090909092)","(3.0, 4.0, 4.001464435146444)","(61.0, 110.0, 98.88888888888889)","(5.5, 7.0, 6.966233766233766)","(21.0, 42.0, 40.193548387096776)","(11.0, 12.5, 12.439759036144578)","(3.5, 3.75, 3.7322429906542056)","(41.0, 95.0, 88.25)"
05-01-2023 16:56:05.983987,"(10.0, 12.0, 11.821782178217822)","(21.0, 34.0, 32.421052631578945)","(8.5, 9.8, 9.769565217391305)","(3.0, 4.1, 4.0216666666666665)","(61.0, 110.0, 92.85714285714286)","(5.5, 7.0, 6.966233766233766)","(21.0, 42.0, 40.193548387096776)","(11.0, 12.5, 12.450617283950617)","(3.5, 3.75, 3.7245762711864407)","(41.0, 95.0, 89.70588235294117)"
05-01-2023 16:56:07.944486,"(10.0, 12.0, 11.843434343434344)","(21.0, 34.0, 32.421052631578945)","(8.5, 9.8, 9.777272727272727)","(3.0, 4.1, 4.048085106382978)","(61.0, 100.0, 84.375)","(5.5, 7.0, 6.9904761904761905)","(21.0, 42.0, 40.193548387096776)","(11.0, 12.5, 12.474025974025974)","(3.5, 3.75, 3.657246376811594)","(41.0, 95.0, 89.70588235294117)"
05-01-2023 16:56:09.481455,"(10.0, 12.0, 11.421875)","(21.0, 34.0, 32.476190476190474)","(8.5, 9.8, 9.786956521739132)","(3.0, 4.1, 4.073613766730401)","(61.0, 100.0, 85.0)","(5.5, 7.0, 6.990588235294117)","(21.0, 42.0, 40.25)","(11.0, 12.5, 12.475)","(3.5, 3.7, 3.65859649122807)","(41.0, 95.0, 86.42857142857143)"
05-01-2023 16:56:10.786992,"(10.0, 11.5, 11.270833333333334)","(21.0, 34.0, 32.2)","(8.5, 9.8, 9.843636363636364)","(3.0, 4.1, 4.107440476190476)","(61.0, 100.0, 83.33333333333333)","(5.5, 7.0, 6.965909090909091)","(21.0, 42.0, 40.193548387096776)","(11.0, 12.5, 12.474025974025974)","(3.5, 3.7, 3.658303886925795)","(41.0, 95.0, 89.70588235294117)"
05-01-2023 16:56:12.092993,"(10.0, 12.0, 11.635416666666666)","(21.0, 34.0, 32.2)","(8.5, 10.0, 9.843636363636364)","(3.0, 4.2, 4.113218390804597)","(61.0, 100.0, 83.33333333333333)","(5.5, 7.0, 6.985714285714286)","(21.0, 42.0, 40.193548387096776)","(11.0, 12.5, 12.474025974025974)","(3.5, 3.7, 3.5922077922077924)","(41.0, 95.0, 88.57142857142857)"
05-01-2023 16:56:13.795226,"(10.0, 12.0, 11.536585365853659)","(21.0, 34.0, 32.434782608695656)","(8.5, 10.0, 9.843636363636364)","(3.0, 4.2, 4.115406162464986)","(61.0, 100.0, 83.33333333333333)","(5.5, 7.2, 7.02)","(21.0, 42.0, 36.82539682539682)","(11.0, 12.5, 12.474025974025974)","(3.5, 3.6, 3.591240875912409)","(41.0, 95.0, 88.57142857142857)"
05-01-2023 16:56:15.076704,"(10.0, 12.0, 11.536585365853659)","(21.0, 34.0, 32.434782608695656)","(8.5, 10.0, 9.851724137931035)","(3.0, 4.2, 4.137389380530974)","(61.0, 100.0, 83.33333333333333)","(5.5, 7.2, 7.033333333333333)","(21.0, 38.0, 38.705882352941174)","(11.0, 12.5, 12.445121951219512)","(3.5, 3.6, 3.5892857142857144)","(41.0, 95.0, 88.57142857142857)"
05-01-2023 16:56:16.434166,"(10.0, 12.0, 11.661016949152543)","(21.0, 34.0, 32.8)","(8.5, 10.0, 9.851724137931035)","(3.1, 4.2, 4.179619047619047)","(61.0, 100.0, 82.5)","(5.5, 7.2, 7.0181818181818185)","(21.0, 42.0, 38.705882352941174)","(11.0, 13.0, 12.445121951219512)","(3.5, 3.6, 3.5944444444444446)","(41.0, 95.0, 88.57142857142857)"
05-01-2023 16:56:17.917220,"(10.0, 11.5, 11.619047619047619)","(21.0, 32.0, 31.4)","(8.5, 10.0, 9.851724137931035)","(3.1, 4.3, 4.17531914893617)","(61.0, 95.0, 82.5)","(5.5, 7.2, 7.0181818181818185)","(21.0, 42.0, 40.46153846153846)","(11.0, 13.0, 12.61111111111111)","(3.5, 3.6, 3.6056962025316452)","(41.0, 95.0, 90.0)"
05-01-2023 16:56:19.436818,"(10.0, 12.0, 11.619047619047619)","(21.0, 32.0, 31.4)","(8.5, 10.0, 9.73125)","(3.1, 4.2, 4.169411764705882)","(61.0, 95.0, 83.88888888888889)","(5.5, 7.2, 7.0125)","(21.0, 42.0, 40.46153846153846)","(11.0, 13.0, 12.61111111111111)","(3.5, 3.65, 3.5994382022471907)","(41.0, 95.0, 89.0)"
05-01-2023 16:56:20.998925,"(10.0, 12.0, 11.604651162790697)","(21.0, 32.0, 31.384615384615383)","(8.5, 10.0, 9.780645161290323)","(3.1, 4.3, 4.202564102564103)","(61.0, 95.0, 86.42857142857143)","(5.5, 7.2, 7.0125)","(21.0, 42.0, 40.46153846153846)","(11.0, 13.0, 12.61111111111111)","(3.5, 3.65, 3.5994382022471907)","(41.0, 95.0, 89.0)"
