,Was That Then,Randall,Nitro Beau,Highgate Lass,Our Charlie Boy,Hot Danger,Dewana Gem,Posh Danger
432,"[datetime.datetime(2022, 11, 28, 18, 26, 15, 35609), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 15, 35609), 3.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 26, 15, 35609), 5.5, 10.0]","[datetime.datetime(2022, 11, 28, 18, 26, 15, 35609), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 15, 35609), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 15, 35609), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 15, 35609), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 15, 35609), 4.8, 8.4]"
433,"[datetime.datetime(2022, 11, 28, 18, 26, 16, 186327), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 16, 186327), 3.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 26, 16, 186327), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 16, 186327), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 16, 186327), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 16, 186327), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 16, 186327), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 16, 186327), 4.8, 8.4]"
434,"[datetime.datetime(2022, 11, 28, 18, 26, 17, 348726), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 17, 348726), 3.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 26, 17, 348726), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 17, 348726), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 17, 348726), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 17, 348726), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 17, 348726), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 17, 348726), 4.8, 8.4]"
435,"[datetime.datetime(2022, 11, 28, 18, 26, 18, 504004), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 18, 504004), 3.6, 6.4]","[datetime.datetime(2022, 11, 28, 18, 26, 18, 504004), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 18, 504004), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 18, 504004), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 18, 504004), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 18, 504004), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 18, 504004), 4.8, 8.4]"
436,"[datetime.datetime(2022, 11, 28, 18, 26, 19, 655434), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 19, 655434), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 19, 655434), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 19, 655434), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 19, 655434), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 19, 655434), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 19, 655434), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 19, 655434), 4.8, 8.4]"
437,"[datetime.datetime(2022, 11, 28, 18, 26, 20, 789205), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 20, 789205), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 20, 789205), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 20, 789205), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 20, 789205), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 20, 789205), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 20, 789205), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 20, 789205), 4.8, 8.4]"
438,"[datetime.datetime(2022, 11, 28, 18, 26, 21, 930623), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 21, 930623), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 21, 930623), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 21, 930623), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 21, 930623), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 21, 930623), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 21, 930623), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 21, 930623), 4.8, 8.4]"
439,"[datetime.datetime(2022, 11, 28, 18, 26, 23, 61090), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 23, 61090), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 23, 61090), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 23, 61090), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 23, 61090), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 23, 61090), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 23, 61090), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 23, 61090), 4.8, 8.4]"
440,"[datetime.datetime(2022, 11, 28, 18, 26, 24, 243692), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 24, 243692), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 24, 243692), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 24, 243692), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 24, 243692), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 24, 243692), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 24, 243692), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 24, 243692), 4.8, 8.4]"
441,"[datetime.datetime(2022, 11, 28, 18, 26, 25, 385739), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 25, 385739), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 25, 385739), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 25, 385739), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 25, 385739), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 25, 385739), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 25, 385739), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 25, 385739), 4.8, 8.4]"
442,"[datetime.datetime(2022, 11, 28, 18, 26, 26, 542305), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 26, 542305), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 26, 542305), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 26, 542305), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 26, 542305), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 26, 542305), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 26, 542305), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 26, 542305), 4.8, 8.4]"
443,"[datetime.datetime(2022, 11, 28, 18, 26, 27, 687187), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 27, 687187), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 27, 687187), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 27, 687187), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 27, 687187), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 27, 687187), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 27, 687187), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 27, 687187), 4.8, 8.4]"
444,"[datetime.datetime(2022, 11, 28, 18, 26, 28, 819031), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 28, 819031), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 28, 819031), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 28, 819031), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 28, 819031), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 28, 819031), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 28, 819031), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 28, 819031), 4.8, 8.4]"
445,"[datetime.datetime(2022, 11, 28, 18, 26, 29, 975035), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 29, 975035), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 29, 975035), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 29, 975035), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 29, 975035), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 29, 975035), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 29, 975035), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 29, 975035), 4.8, 8.4]"
446,"[datetime.datetime(2022, 11, 28, 18, 26, 31, 132580), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 31, 132580), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 31, 132580), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 31, 132580), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 31, 132580), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 31, 132580), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 31, 132580), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 31, 132580), 4.8, 8.4]"
447,"[datetime.datetime(2022, 11, 28, 18, 26, 32, 298258), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 32, 298258), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 32, 298258), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 32, 298258), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 32, 298258), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 32, 298258), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 32, 298258), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 32, 298258), 4.8, 8.4]"
448,"[datetime.datetime(2022, 11, 28, 18, 26, 33, 442292), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 33, 442292), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 33, 442292), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 33, 442292), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 33, 442292), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 33, 442292), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 33, 442292), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 33, 442292), 4.8, 8.4]"
449,"[datetime.datetime(2022, 11, 28, 18, 26, 34, 590844), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 34, 590844), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 34, 590844), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 34, 590844), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 34, 590844), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 34, 590844), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 34, 590844), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 34, 590844), 4.8, 8.4]"
450,"[datetime.datetime(2022, 11, 28, 18, 26, 35, 736991), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 35, 736991), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 35, 736991), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 35, 736991), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 35, 736991), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 35, 736991), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 35, 736991), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 35, 736991), 4.8, 8.4]"
451,"[datetime.datetime(2022, 11, 28, 18, 26, 36, 887066), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 36, 887066), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 36, 887066), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 36, 887066), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 36, 887066), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 36, 887066), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 36, 887066), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 36, 887066), 4.8, 8.4]"
452,"[datetime.datetime(2022, 11, 28, 18, 26, 38, 34944), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 38, 34944), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 38, 34944), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 38, 34944), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 38, 34944), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 38, 34944), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 38, 34944), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 38, 34944), 4.8, 8.4]"
453,"[datetime.datetime(2022, 11, 28, 18, 26, 39, 203208), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 39, 203208), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 39, 203208), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 39, 203208), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 39, 203208), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 39, 203208), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 39, 203208), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 39, 203208), 4.8, 8.4]"
454,"[datetime.datetime(2022, 11, 28, 18, 26, 40, 434853), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 40, 434853), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 40, 434853), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 40, 434853), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 40, 434853), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 40, 434853), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 40, 434853), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 40, 434853), 4.8, 8.4]"
455,"[datetime.datetime(2022, 11, 28, 18, 26, 41, 592314), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 41, 592314), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 41, 592314), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 41, 592314), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 41, 592314), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 41, 592314), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 41, 592314), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 41, 592314), 4.8, 8.4]"
456,"[datetime.datetime(2022, 11, 28, 18, 26, 42, 798936), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 42, 798936), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 42, 798936), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 42, 798936), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 42, 798936), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 42, 798936), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 42, 798936), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 42, 798936), 4.8, 8.4]"
457,"[datetime.datetime(2022, 11, 28, 18, 26, 43, 985628), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 43, 985628), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 43, 985628), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 43, 985628), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 43, 985628), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 43, 985628), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 43, 985628), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 43, 985628), 4.8, 8.4]"
458,"[datetime.datetime(2022, 11, 28, 18, 26, 45, 167653), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 45, 167653), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 45, 167653), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 45, 167653), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 18, 26, 45, 167653), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 45, 167653), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 45, 167653), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 45, 167653), 4.8, 8.4]"
459,"[datetime.datetime(2022, 11, 28, 18, 26, 46, 355728), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 46, 355728), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 46, 355728), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 46, 355728), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 46, 355728), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 46, 355728), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 46, 355728), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 46, 355728), 4.8, 8.4]"
460,"[datetime.datetime(2022, 11, 28, 18, 26, 47, 592525), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 47, 592525), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 47, 592525), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 47, 592525), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 47, 592525), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 47, 592525), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 47, 592525), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 47, 592525), 4.8, 8.4]"
461,"[datetime.datetime(2022, 11, 28, 18, 26, 48, 828159), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 48, 828159), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 48, 828159), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 48, 828159), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 48, 828159), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 48, 828159), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 48, 828159), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 48, 828159), 4.8, 8.4]"
462,"[datetime.datetime(2022, 11, 28, 18, 26, 50, 22478), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 50, 22478), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 50, 22478), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 50, 22478), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 50, 22478), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 50, 22478), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 50, 22478), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 50, 22478), 4.8, 8.4]"
463,"[datetime.datetime(2022, 11, 28, 18, 26, 51, 189221), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 51, 189221), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 51, 189221), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 51, 189221), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 51, 189221), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 51, 189221), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 51, 189221), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 51, 189221), 4.8, 8.4]"
464,"[datetime.datetime(2022, 11, 28, 18, 26, 52, 358733), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 52, 358733), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 52, 358733), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 52, 358733), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 52, 358733), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 52, 358733), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 52, 358733), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 52, 358733), 4.8, 8.4]"
465,"[datetime.datetime(2022, 11, 28, 18, 26, 53, 536317), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 53, 536317), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 53, 536317), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 53, 536317), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 53, 536317), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 53, 536317), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 53, 536317), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 53, 536317), 4.8, 8.4]"
466,"[datetime.datetime(2022, 11, 28, 18, 26, 54, 696533), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 54, 696533), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 54, 696533), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 54, 696533), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 54, 696533), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 54, 696533), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 54, 696533), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 54, 696533), 4.8, 8.4]"
467,"[datetime.datetime(2022, 11, 28, 18, 26, 55, 899394), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 55, 899394), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 55, 899394), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 55, 899394), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 55, 899394), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 55, 899394), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 55, 899394), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 55, 899394), 4.8, 8.4]"
468,"[datetime.datetime(2022, 11, 28, 18, 26, 57, 73971), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 57, 73971), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 57, 73971), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 57, 73971), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 57, 73971), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 57, 73971), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 57, 73971), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 57, 73971), 4.8, 8.4]"
469,"[datetime.datetime(2022, 11, 28, 18, 26, 58, 299377), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 58, 299377), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 58, 299377), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 58, 299377), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 58, 299377), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 58, 299377), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 58, 299377), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 58, 299377), 4.8, 8.4]"
470,"[datetime.datetime(2022, 11, 28, 18, 26, 59, 571382), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 26, 59, 571382), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 26, 59, 571382), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 26, 59, 571382), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 26, 59, 571382), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 26, 59, 571382), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 26, 59, 571382), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 26, 59, 571382), 4.8, 8.4]"
471,"[datetime.datetime(2022, 11, 28, 18, 27, 0, 810589), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 27, 0, 810589), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 27, 0, 810589), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 27, 0, 810589), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 27, 0, 810589), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 27, 0, 810589), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 27, 0, 810589), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 27, 0, 810589), 4.8, 8.4]"
472,"[datetime.datetime(2022, 11, 28, 18, 27, 2, 25833), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 27, 2, 25833), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 18, 27, 2, 25833), 5.5, 9.8]","[datetime.datetime(2022, 11, 28, 18, 27, 2, 25833), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 18, 27, 2, 25833), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 18, 27, 2, 25833), 4.4, 8.4]","[datetime.datetime(2022, 11, 28, 18, 27, 2, 25833), 7.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 27, 2, 25833), 4.8, 8.4]"
