,Supasonic Romeo,Marlie On Fire,Bailing Out,Way Too Much,Champaign Dame,Spiteful Miss,Pepperberry
11-01-2023 19:55:52.115237,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:55:53.279133,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:55:54.440653,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:55:55.631118,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:55:56.797378,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:55:57.899875,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:55:58.999386,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:00.031912,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:01.179412,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:02.293636,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:03.488673,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:04.508130,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:05.531922,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:06.644742,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:07.782204,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:08.889625,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:10.071987,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:11.131829,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:12.298327,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:13.452102,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:14.493851,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:15.533073,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:16.649159,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:17.848580,"(10.0, 38.0, 31.125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:18.976657,"(10.0, 38.0, 30.285714285714285)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:19.991451,"(10.0, 38.0, 32.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:21.102319,"(10.0, 38.0, 30.285714285714285)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:22.242684,"(10.0, 38.0, 30.285714285714285)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:23.393704,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:24.645060,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:25.833570,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:26.957643,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:28.239873,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:29.581877,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:30.853086,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:31.981644,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:33.264146,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:34.474411,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:35.688131,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:36.890158,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:38.136668,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:39.222566,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:40.417670,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:41.631758,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.5933333333333333)"
11-01-2023 19:56:42.798078,"(10.0, 38.0, 30.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.3752941176470586)"
11-01-2023 19:56:43.993785,"(10.0, 22.0, 20.0)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 2.94, 2.5933333333333333)"
11-01-2023 19:56:45.183501,"(10.0, 46.0, 23.8125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.1, 2.61)"
11-01-2023 19:56:46.331434,"(10.0, 46.0, 23.8125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.15, 2.61)"
11-01-2023 19:56:47.507972,"(10.0, 46.0, 23.8125)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.15, 2.6933333333333334)"
11-01-2023 19:56:48.712435,"(10.0, 55.0, 34.77272727272727)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.4, 2.6933333333333334)"
11-01-2023 19:56:49.914460,"(10.0, 55.0, 34.77272727272727)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.4, 2.6933333333333334)"
11-01-2023 19:56:51.138337,"(10.0, 55.0, 34.77272727272727)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.4, 2.6933333333333334)"
11-01-2023 19:56:52.326898,"(10.0, 55.0, 34.77272727272727)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.4, 2.6933333333333334)"
11-01-2023 19:56:53.561749,"(10.0, 65.0, 40.22727272727273)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.4, 2.6933333333333334)"
11-01-2023 19:56:54.820207,"(10.0, 65.0, 40.22727272727273)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.4, 2.4352941176470586)"
11-01-2023 19:56:56.013130,"(10.0, 25.0, 22.92857142857143)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:56:57.163464,"(10.0, 25.0, 22.92857142857143)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:56:58.327298,"(10.0, 25.0, 22.92857142857143)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:56:59.488733,"(10.0, 25.0, 22.92857142857143)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:00.706122,"(10.0, 25.0, 22.92857142857143)","(2.9, 4.8, 3.2075)","(4.2, 6.6, 4.066666666666666)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:01.893411,"(10.0, 25.0, 22.92857142857143)","(2.9, 4.8, 4.126666666666667)","(4.2, 6.6, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:03.069934,"(10.0, 25.0, 22.2)","(2.9, 4.7, 4.126666666666667)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:04.266436,"(10.0, 25.0, 22.2)","(2.9, 4.7, 4.126666666666667)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:05.493923,"(10.0, 25.0, 22.2)","(2.9, 4.7, 3.0485714285714285)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:06.713065,"(10.0, 25.0, 21.625)","(2.9, 4.9, 3.0485714285714285)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:07.912215,"(10.0, 25.0, 21.625)","(2.9, 4.9, 3.0485714285714285)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:09.078485,"(10.0, 25.0, 21.875)","(2.9, 4.7, 3.5533333333333332)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:10.240744,"(10.0, 25.0, 21.875)","(2.9, 4.7, 3.5533333333333332)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:11.389224,"(10.0, 25.0, 21.875)","(2.9, 4.7, 3.0485714285714285)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:12.602568,"(10.0, 25.0, 21.875)","(2.9, 4.9, 3.0485714285714285)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.4352941176470586)"
11-01-2023 19:57:13.768239,"(10.0, 28.0, 24.125)","(2.9, 4.9, 3.5533333333333332)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.5533333333333332)"
11-01-2023 19:57:14.937837,"(10.0, 28.0, 24.125)","(2.9, 4.7, 3.5533333333333332)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 2.98, 2.5533333333333332)"
11-01-2023 19:57:16.262834,"(10.0, 28.0, 24.125)","(2.9, 4.7, 3.5533333333333332)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 2.98, 2.746153846153846)"
11-01-2023 19:57:17.571268,"(10.0, 28.0, 24.125)","(2.9, 4.7, 3.0485714285714285)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:18.815392,"(10.0, 28.0, 24.125)","(2.9, 4.9, 3.0485714285714285)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:20.357292,"(10.0, 28.0, 24.125)","(2.9, 4.9, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:21.610694,"(10.0, 28.0, 24.125)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:23.020147,"(10.0, 28.0, 24.125)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:24.292378,"(10.0, 28.0, 24.125)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:25.520724,"(10.0, 28.0, 24.125)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:26.697035,"(10.0, 28.0, 24.25)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:27.811824,"(10.0, 28.0, 24.5)","(2.9, 4.8, 3.6418181818181816)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:28.963123,"(10.0, 28.0, 24.5)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:30.128603,"(10.0, 28.0, 24.5)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:31.281958,"(10.0, 28.0, 24.5)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.111111111111111)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:32.502215,"(10.0, 28.0, 24.5)","(2.9, 4.8, 3.2075)","(4.2, 7.0, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:33.709054,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:34.972020,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.746153846153846)"
11-01-2023 19:57:36.203826,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.726470588235294)"
11-01-2023 19:57:37.384489,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.45625)"
11-01-2023 19:57:38.523269,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.45625)"
11-01-2023 19:57:39.626559,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.45625)"
11-01-2023 19:57:40.803453,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.45625)"
11-01-2023 19:57:41.925669,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.45625)"
11-01-2023 19:57:43.082634,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.45625)"
11-01-2023 19:57:44.228481,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.45625)"
11-01-2023 19:57:45.395797,"(10.0, 28.0, 25.3)","(2.9, 4.8, 3.2075)","(4.2, 6.8, 4.088888888888889)","(14.0, 99999, 99990)","(31.0, 110.0, 51.42857142857143)","(13.0, 32.0, 19.5)","(2.25, 3.0, 2.45625)"
