,Benji Nz,Miss Lamarr,Mandoza Nz,Misstiano,Gee Jay Kay,Christmas Toyboy Nz,Good Times Ahead Nz,Stormyskyes,Gold Horseshoe
781,"[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 43, 980366), 41.0, 110.0]"
782,"[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 45, 195453), 41.0, 110.0]"
783,"[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 46, 406756), 41.0, 120.0]"
784,"[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 47, 613508), 41.0, 120.0]"
785,"[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 4.4, 7.0]","[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 48, 857842), 41.0, 120.0]"
786,"[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 4.4, 7.0]","[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 50, 75781), 41.0, 120.0]"
787,"[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 4.4, 7.0]","[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 51, 295157), 41.0, 120.0]"
788,"[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 52, 515025), 41.0, 120.0]"
789,"[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 53, 721217), 41.0, 120.0]"
790,"[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 54, 920764), 41.0, 120.0]"
791,"[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 5.0, 9.6]","[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 56, 125249), 41.0, 120.0]"
792,"[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 57, 332233), 41.0, 120.0]"
793,"[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 58, 574636), 41.0, 110.0]"
794,"[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 10, 59, 834804), 41.0, 110.0]"
795,"[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 1, 81971), 41.0, 100.0]"
796,"[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 2, 328883), 41.0, 100.0]"
797,"[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 3, 607672), 41.0, 100.0]"
798,"[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 4, 833449), 41.0, 100.0]"
799,"[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 4.4, 7.4]","[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 6, 74184), 41.0, 100.0]"
800,"[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 4.4, 7.0]","[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 7, 283492), 41.0, 100.0]"
801,"[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 4.4, 7.4]","[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 5.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 8, 500108), 41.0, 100.0]"
802,"[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 4.4, 7.4]","[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 9, 864180), 41.0, 100.0]"
803,"[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 4.4, 7.4]","[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 11, 111333), 41.0, 100.0]"
804,"[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 4.4, 7.0]","[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 12, 334864), 41.0, 100.0]"
805,"[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 4.4, 7.0]","[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 13, 574626), 41.0, 100.0]"
806,"[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 14, 833675), 41.0, 100.0]"
807,"[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 16, 68074), 41.0, 100.0]"
808,"[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 17, 294865), 41.0, 100.0]"
809,"[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 18, 574606), 41.0, 100.0]"
810,"[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 19, 831194), 41.0, 100.0]"
811,"[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 21, 49114), 41.0, 100.0]"
812,"[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 22, 267447), 41.0, 100.0]"
813,"[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 23, 536040), 41.0, 100.0]"
814,"[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 24, 757661), 41.0, 100.0]"
815,"[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 26, 8764), 41.0, 100.0]"
816,"[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 1.45, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 41.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 5.0, 11.0]","[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 11, 27, 265936), 41.0, 100.0]"
