,My Mate Phil,Mighty Miners,Stolen Jade,Tony Pepperoni,Red Hill,Hes Got Swagger,Working Bee
388,"[datetime.datetime(2022, 11, 28, 19, 37, 48, 644982), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 644982), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 644982), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 644982), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 644982), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 644982), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 48, 644982), 51.0, 450.0]"
389,"[datetime.datetime(2022, 11, 28, 19, 37, 49, 786826), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 786826), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 786826), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 786826), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 786826), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 786826), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 49, 786826), 51.0, 450.0]"
390,"[datetime.datetime(2022, 11, 28, 19, 37, 50, 912313), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 912313), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 912313), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 912313), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 912313), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 912313), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 50, 912313), 51.0, 450.0]"
391,"[datetime.datetime(2022, 11, 28, 19, 37, 52, 28781), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 28781), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 28781), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 28781), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 28781), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 28781), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 52, 28781), 51.0, 450.0]"
392,"[datetime.datetime(2022, 11, 28, 19, 37, 53, 151099), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 151099), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 151099), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 151099), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 151099), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 151099), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 53, 151099), 51.0, 450.0]"
393,"[datetime.datetime(2022, 11, 28, 19, 37, 54, 265670), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 265670), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 265670), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 265670), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 265670), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 265670), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 54, 265670), 51.0, 450.0]"
394,"[datetime.datetime(2022, 11, 28, 19, 37, 55, 385308), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 385308), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 385308), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 385308), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 385308), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 385308), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 55, 385308), 51.0, 450.0]"
395,"[datetime.datetime(2022, 11, 28, 19, 37, 56, 504703), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 504703), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 504703), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 504703), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 504703), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 504703), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 56, 504703), 51.0, 450.0]"
396,"[datetime.datetime(2022, 11, 28, 19, 37, 57, 638912), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 57, 638912), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 57, 638912), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 57, 638912), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 37, 57, 638912), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 57, 638912), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 57, 638912), 51.0, 450.0]"
397,"[datetime.datetime(2022, 11, 28, 19, 37, 58, 777359), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 777359), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 777359), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 777359), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 777359), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 777359), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 58, 777359), 51.0, 450.0]"
398,"[datetime.datetime(2022, 11, 28, 19, 37, 59, 914373), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 914373), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 914373), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 914373), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 914373), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 914373), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 37, 59, 914373), 51.0, 450.0]"
399,"[datetime.datetime(2022, 11, 28, 19, 38, 1, 62327), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 62327), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 62327), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 62327), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 62327), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 62327), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 38, 1, 62327), 51.0, 450.0]"
400,"[datetime.datetime(2022, 11, 28, 19, 38, 2, 210430), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 210430), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 210430), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 210430), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 210430), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 210430), 1.45, 1.75]","[datetime.datetime(2022, 11, 28, 19, 38, 2, 210430), 51.0, 450.0]"
401,"[datetime.datetime(2022, 11, 28, 19, 38, 3, 330976), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 330976), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 330976), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 330976), 8.0, 16.0]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 330976), 41.0, 320.0]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 330976), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 3, 330976), 51.0, 450.0]"
402,"[datetime.datetime(2022, 11, 28, 19, 38, 4, 456460), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 456460), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 456460), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 456460), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 456460), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 456460), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 4, 456460), 51.0, 450.0]"
403,"[datetime.datetime(2022, 11, 28, 19, 38, 5, 591024), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 591024), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 591024), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 591024), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 591024), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 591024), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 5, 591024), 51.0, 450.0]"
404,"[datetime.datetime(2022, 11, 28, 19, 38, 6, 711499), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 711499), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 711499), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 711499), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 711499), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 711499), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 6, 711499), 51.0, 450.0]"
405,"[datetime.datetime(2022, 11, 28, 19, 38, 7, 835527), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 835527), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 835527), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 835527), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 835527), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 835527), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 7, 835527), 51.0, 450.0]"
406,"[datetime.datetime(2022, 11, 28, 19, 38, 8, 949647), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 8, 949647), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 8, 949647), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 38, 8, 949647), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 8, 949647), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 19, 38, 8, 949647), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 8, 949647), 51.0, 450.0]"
407,"[datetime.datetime(2022, 11, 28, 19, 38, 10, 70328), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 70328), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 70328), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 70328), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 70328), 41.0, 290.0]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 70328), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 10, 70328), 51.0, 450.0]"
408,"[datetime.datetime(2022, 11, 28, 19, 38, 11, 183235), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 183235), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 183235), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 183235), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 183235), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 183235), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 11, 183235), 51.0, 450.0]"
409,"[datetime.datetime(2022, 11, 28, 19, 38, 12, 303150), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 303150), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 303150), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 303150), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 303150), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 303150), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 12, 303150), 51.0, 450.0]"
410,"[datetime.datetime(2022, 11, 28, 19, 38, 13, 422713), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 422713), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 422713), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 422713), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 422713), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 422713), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 13, 422713), 51.0, 450.0]"
411,"[datetime.datetime(2022, 11, 28, 19, 38, 14, 554836), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 554836), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 554836), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 554836), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 554836), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 554836), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 14, 554836), 51.0, 450.0]"
412,"[datetime.datetime(2022, 11, 28, 19, 38, 15, 676147), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 676147), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 676147), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 676147), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 676147), 41.0, 260.0]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 676147), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 15, 676147), 51.0, 450.0]"
413,"[datetime.datetime(2022, 11, 28, 19, 38, 16, 797172), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 16, 797172), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 16, 797172), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 38, 16, 797172), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 16, 797172), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 16, 797172), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 16, 797172), 51.0, 450.0]"
414,"[datetime.datetime(2022, 11, 28, 19, 38, 17, 917208), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 17, 917208), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 17, 917208), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 17, 917208), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 17, 917208), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 17, 917208), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 17, 917208), 51.0, 450.0]"
415,"[datetime.datetime(2022, 11, 28, 19, 38, 19, 40218), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 19, 40218), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 19, 40218), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 19, 40218), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 19, 40218), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 19, 40218), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 19, 40218), 51.0, 450.0]"
416,"[datetime.datetime(2022, 11, 28, 19, 38, 20, 166286), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 20, 166286), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 20, 166286), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 19, 38, 20, 166286), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 20, 166286), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 20, 166286), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 20, 166286), 51.0, 450.0]"
417,"[datetime.datetime(2022, 11, 28, 19, 38, 21, 372584), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 21, 372584), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 21, 372584), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 38, 21, 372584), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 21, 372584), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 21, 372584), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 21, 372584), 51.0, 450.0]"
418,"[datetime.datetime(2022, 11, 28, 19, 38, 22, 904150), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 22, 904150), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 22, 904150), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 38, 22, 904150), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 22, 904150), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 22, 904150), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 22, 904150), 51.0, 450.0]"
419,"[datetime.datetime(2022, 11, 28, 19, 38, 24, 124524), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 24, 124524), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 24, 124524), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 38, 24, 124524), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 24, 124524), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 24, 124524), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 24, 124524), 51.0, 450.0]"
420,"[datetime.datetime(2022, 11, 28, 19, 38, 25, 286145), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 25, 286145), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 25, 286145), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 25, 286145), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 25, 286145), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 25, 286145), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 25, 286145), 51.0, 450.0]"
421,"[datetime.datetime(2022, 11, 28, 19, 38, 26, 431407), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 26, 431407), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 26, 431407), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 19, 38, 26, 431407), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 26, 431407), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 26, 431407), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 26, 431407), 51.0, 450.0]"
422,"[datetime.datetime(2022, 11, 28, 19, 38, 27, 572712), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 27, 572712), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 27, 572712), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 38, 27, 572712), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 27, 572712), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 27, 572712), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 27, 572712), 51.0, 450.0]"
423,"[datetime.datetime(2022, 11, 28, 19, 38, 28, 705996), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 28, 705996), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 28, 705996), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 38, 28, 705996), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 28, 705996), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 28, 705996), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 28, 705996), 51.0, 450.0]"
424,"[datetime.datetime(2022, 11, 28, 19, 38, 29, 851133), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 29, 851133), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 29, 851133), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 19, 38, 29, 851133), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 29, 851133), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 29, 851133), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 29, 851133), 51.0, 450.0]"
425,"[datetime.datetime(2022, 11, 28, 19, 38, 30, 979723), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 30, 979723), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 30, 979723), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 38, 30, 979723), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 30, 979723), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 30, 979723), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 30, 979723), 51.0, 450.0]"
426,"[datetime.datetime(2022, 11, 28, 19, 38, 32, 98580), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 32, 98580), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 32, 98580), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 38, 32, 98580), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 32, 98580), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 32, 98580), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 32, 98580), 51.0, 450.0]"
427,"[datetime.datetime(2022, 11, 28, 19, 38, 33, 221637), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 33, 221637), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 33, 221637), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 38, 33, 221637), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 33, 221637), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 33, 221637), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 33, 221637), 51.0, 450.0]"
428,"[datetime.datetime(2022, 11, 28, 19, 38, 34, 345748), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 34, 345748), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 34, 345748), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 38, 34, 345748), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 34, 345748), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 34, 345748), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 34, 345748), 51.0, 450.0]"
429,"[datetime.datetime(2022, 11, 28, 19, 38, 35, 470410), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 35, 470410), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 35, 470410), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 19, 38, 35, 470410), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 35, 470410), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 35, 470410), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 35, 470410), 51.0, 450.0]"
430,"[datetime.datetime(2022, 11, 28, 19, 38, 36, 606639), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 36, 606639), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 36, 606639), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 38, 36, 606639), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 36, 606639), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 36, 606639), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 36, 606639), 51.0, 450.0]"
431,"[datetime.datetime(2022, 11, 28, 19, 38, 37, 735582), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 37, 735582), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 37, 735582), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 38, 37, 735582), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 37, 735582), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 37, 735582), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 37, 735582), 51.0, 450.0]"
432,"[datetime.datetime(2022, 11, 28, 19, 38, 38, 891963), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 38, 891963), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 38, 891963), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 38, 38, 891963), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 38, 891963), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 38, 891963), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 38, 891963), 51.0, 450.0]"
433,"[datetime.datetime(2022, 11, 28, 19, 38, 40, 47487), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 38, 40, 47487), 2.8, 4.5]","[datetime.datetime(2022, 11, 28, 19, 38, 40, 47487), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 19, 38, 40, 47487), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 19, 38, 40, 47487), 41.0, 250.0]","[datetime.datetime(2022, 11, 28, 19, 38, 40, 47487), 1.45, 1.76]","[datetime.datetime(2022, 11, 28, 19, 38, 40, 47487), 51.0, 450.0]"
