,City Slicker,Chop And Drop,Single Swinger,Ethical Miss,Nulas Biscuit,Regent Tree,Hound Em Down,Ebby Collerson
450,"[datetime.datetime(2022, 11, 28, 18, 5, 26, 695791), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 695791), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 695791), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 695791), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 695791), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 695791), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 695791), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 695791), 8.0, 16.0]"
451,"[datetime.datetime(2022, 11, 28, 18, 5, 27, 857887), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 857887), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 857887), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 857887), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 857887), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 857887), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 857887), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 857887), 8.0, 16.0]"
452,"[datetime.datetime(2022, 11, 28, 18, 5, 29, 4519), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 4519), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 4519), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 4519), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 4519), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 4519), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 4519), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 4519), 8.0, 16.0]"
453,"[datetime.datetime(2022, 11, 28, 18, 5, 30, 189674), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 189674), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 189674), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 189674), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 189674), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 189674), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 189674), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 30, 189674), 8.0, 16.0]"
454,"[datetime.datetime(2022, 11, 28, 18, 5, 31, 351152), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 351152), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 351152), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 351152), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 351152), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 351152), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 351152), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 351152), 8.0, 16.0]"
455,"[datetime.datetime(2022, 11, 28, 18, 5, 32, 567668), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 567668), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 567668), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 567668), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 567668), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 567668), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 567668), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 567668), 8.0, 16.0]"
456,"[datetime.datetime(2022, 11, 28, 18, 5, 33, 741722), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 741722), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 741722), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 741722), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 741722), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 741722), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 741722), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 741722), 8.0, 16.0]"
457,"[datetime.datetime(2022, 11, 28, 18, 5, 34, 945221), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 945221), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 945221), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 945221), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 945221), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 945221), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 945221), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 945221), 8.0, 16.0]"
458,"[datetime.datetime(2022, 11, 28, 18, 5, 36, 87992), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 87992), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 87992), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 87992), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 87992), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 87992), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 87992), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 87992), 8.0, 16.0]"
459,"[datetime.datetime(2022, 11, 28, 18, 5, 37, 254455), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 254455), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 254455), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 254455), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 254455), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 254455), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 254455), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 254455), 8.0, 16.0]"
460,"[datetime.datetime(2022, 11, 28, 18, 5, 38, 421014), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 38, 421014), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 38, 421014), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 38, 421014), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 38, 421014), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 38, 421014), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 38, 421014), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 38, 421014), 8.0, 16.0]"
461,"[datetime.datetime(2022, 11, 28, 18, 5, 39, 561891), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 561891), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 561891), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 561891), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 561891), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 561891), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 561891), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 561891), 8.0, 16.0]"
462,"[datetime.datetime(2022, 11, 28, 18, 5, 40, 701518), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 701518), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 701518), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 701518), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 701518), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 701518), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 701518), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 701518), 8.0, 16.0]"
463,"[datetime.datetime(2022, 11, 28, 18, 5, 41, 831050), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 831050), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 831050), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 831050), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 831050), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 831050), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 831050), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 831050), 8.0, 16.0]"
464,"[datetime.datetime(2022, 11, 28, 18, 5, 42, 970217), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 970217), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 970217), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 970217), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 970217), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 970217), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 970217), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 970217), 8.0, 16.0]"
465,"[datetime.datetime(2022, 11, 28, 18, 5, 44, 113538), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 113538), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 113538), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 113538), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 113538), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 113538), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 113538), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 113538), 8.0, 16.0]"
466,"[datetime.datetime(2022, 11, 28, 18, 5, 45, 260736), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 260736), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 260736), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 260736), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 260736), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 260736), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 260736), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 45, 260736), 8.0, 16.0]"
467,"[datetime.datetime(2022, 11, 28, 18, 5, 46, 397712), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 397712), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 397712), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 397712), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 397712), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 397712), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 397712), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 397712), 8.0, 16.0]"
468,"[datetime.datetime(2022, 11, 28, 18, 5, 47, 537450), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 537450), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 537450), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 537450), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 537450), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 537450), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 537450), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 537450), 8.0, 16.0]"
469,"[datetime.datetime(2022, 11, 28, 18, 5, 48, 682122), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 682122), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 682122), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 682122), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 682122), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 682122), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 682122), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 682122), 8.0, 16.0]"
470,"[datetime.datetime(2022, 11, 28, 18, 5, 49, 829788), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 829788), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 829788), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 829788), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 829788), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 829788), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 829788), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 829788), 8.0, 16.0]"
471,"[datetime.datetime(2022, 11, 28, 18, 5, 50, 982976), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 982976), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 982976), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 982976), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 982976), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 982976), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 982976), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 982976), 8.0, 16.0]"
472,"[datetime.datetime(2022, 11, 28, 18, 5, 52, 169819), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 169819), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 169819), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 169819), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 169819), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 169819), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 169819), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 169819), 8.0, 16.0]"
473,"[datetime.datetime(2022, 11, 28, 18, 5, 53, 366264), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 366264), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 366264), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 366264), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 366264), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 366264), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 366264), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 53, 366264), 8.0, 16.0]"
474,"[datetime.datetime(2022, 11, 28, 18, 5, 54, 548200), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 548200), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 548200), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 548200), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 548200), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 548200), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 548200), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 548200), 8.0, 16.0]"
475,"[datetime.datetime(2022, 11, 28, 18, 5, 55, 698859), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 698859), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 698859), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 698859), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 698859), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 698859), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 698859), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 698859), 8.0, 16.0]"
476,"[datetime.datetime(2022, 11, 28, 18, 5, 56, 851313), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 851313), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 851313), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 851313), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 851313), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 851313), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 851313), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 851313), 8.0, 16.0]"
477,"[datetime.datetime(2022, 11, 28, 18, 5, 58, 19607), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 19607), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 19607), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 19607), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 19607), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 19607), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 19607), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 19607), 8.0, 16.0]"
478,"[datetime.datetime(2022, 11, 28, 18, 5, 59, 175270), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 175270), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 175270), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 175270), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 175270), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 175270), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 175270), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 175270), 8.0, 16.0]"
479,"[datetime.datetime(2022, 11, 28, 18, 6, 0, 329977), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 329977), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 329977), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 329977), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 329977), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 329977), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 329977), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 0, 329977), 8.0, 16.0]"
480,"[datetime.datetime(2022, 11, 28, 18, 6, 1, 487450), 10.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 487450), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 487450), 1.8, 2.34]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 487450), 2.5, 4.5]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 487450), 61.0, 460.0]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 487450), 21.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 487450), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 1, 487450), 8.0, 16.0]"
481,"[datetime.datetime(2022, 11, 28, 18, 6, 2, 639853), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 639853), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 639853), 1.8, 2.28]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 639853), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 639853), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 639853), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 639853), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 2, 639853), 8.0, 15.5]"
482,"[datetime.datetime(2022, 11, 28, 18, 6, 3, 789261), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 789261), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 789261), 1.8, 2.22]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 789261), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 789261), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 789261), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 789261), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 3, 789261), 8.0, 15.5]"
483,"[datetime.datetime(2022, 11, 28, 18, 6, 4, 956320), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 4, 956320), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 4, 956320), 1.8, 2.16]","[datetime.datetime(2022, 11, 28, 18, 6, 4, 956320), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 4, 956320), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 4, 956320), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 4, 956320), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 4, 956320), 8.0, 15.5]"
484,"[datetime.datetime(2022, 11, 28, 18, 6, 6, 196180), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 196180), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 196180), 1.8, 2.14]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 196180), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 196180), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 196180), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 196180), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 6, 196180), 8.0, 15.5]"
485,"[datetime.datetime(2022, 11, 28, 18, 6, 7, 394527), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 394527), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 394527), 1.8, 2.12]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 394527), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 394527), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 394527), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 394527), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 7, 394527), 8.0, 15.5]"
486,"[datetime.datetime(2022, 11, 28, 18, 6, 8, 616815), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 616815), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 616815), 1.8, 2.18]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 616815), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 616815), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 616815), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 616815), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 8, 616815), 8.0, 15.5]"
487,"[datetime.datetime(2022, 11, 28, 18, 6, 9, 768717), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 768717), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 768717), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 768717), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 768717), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 768717), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 768717), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 9, 768717), 8.0, 15.5]"
488,"[datetime.datetime(2022, 11, 28, 18, 6, 10, 906232), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 906232), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 906232), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 906232), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 906232), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 906232), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 906232), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 10, 906232), 8.0, 15.5]"
489,"[datetime.datetime(2022, 11, 28, 18, 6, 12, 104012), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 104012), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 104012), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 104012), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 104012), 61.0, 450.0]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 104012), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 104012), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 12, 104012), 8.0, 15.5]"
490,"[datetime.datetime(2022, 11, 28, 18, 6, 13, 289476), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 289476), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 289476), 1.8, 2.2]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 289476), 2.5, 4.4]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 289476), 61.0, 440.0]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 289476), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 289476), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 6, 13, 289476), 8.0, 15.5]"
