,Regal Sun,Jimmy Seven,Nitro Lad,Berry Berry Good,Westozi,Peppi Grove,Deuce Afloat,Justa Lil Faith,Schnoots,Tu Tu Won One Too
08-12-2022 14:58:55.371332,"(5.5, 8.8, 7.842105263157896)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.525)","(3.6, 4.2, 4.1000000000000005)","(71.0, 210.0, 120.0)"
08-12-2022 14:58:56.865171,"(5.5, 8.8, 7.842105263157896)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.525)","(3.6, 4.2, 4.1000000000000005)","(71.0, 210.0, 120.0)"
08-12-2022 14:58:58.587023,"(5.5, 8.8, 8.1)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.525)","(3.6, 4.2, 4.1000000000000005)","(71.0, 210.0, 120.0)"
08-12-2022 14:59:00.219327,"(5.5, 8.6, 7.85)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.525)","(3.6, 4.2, 4.1000000000000005)","(71.0, 210.0, 120.0)"
08-12-2022 14:59:01.990670,"(5.5, 8.6, 8.1)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.525)","(3.6, 4.2, 4.1000000000000005)","(71.0, 210.0, 120.0)"
08-12-2022 14:59:03.695076,"(5.5, 8.6, 8.1)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.525)","(3.6, 4.2, 4.1000000000000005)","(71.0, 210.0, 120.0)"
08-12-2022 14:59:05.373689,"(5.5, 8.6, 7.538461538461538)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.41)","(3.6, 4.2, 4.1000000000000005)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 14:59:06.966508,"(5.5, 8.0, 7.538461538461538)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 200.0, 113.33333333333334)"
08-12-2022 14:59:08.496007,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:10.023438,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:11.478767,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:12.971159,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:14.460047,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:15.981793,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:17.575203,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:19.459155,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:21.577906,"(5.5, 8.0, 7.5)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.0)","(9.0, 12.0, 11.1)","(15.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:23.214688,"(5.5, 8.0, 7.48)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.533333333333333)","(9.0, 12.0, 11.1)","(16.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:25.000398,"(6.0, 8.0, 7.48)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.533333333333333)","(9.0, 12.0, 11.1)","(16.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:26.536060,"(6.0, 8.0, 7.48)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.533333333333333)","(9.0, 12.0, 11.1)","(16.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:27.982868,"(6.0, 8.0, 7.48)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.533333333333333)","(9.0, 12.0, 11.1)","(16.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:29.439943,"(6.0, 8.0, 7.48)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.2)","(9.0, 12.0, 11.1)","(16.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:30.899965,"(6.0, 8.0, 7.48)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.2)","(9.0, 12.0, 11.1)","(16.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:32.416376,"(6.0, 8.0, 7.48)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.2)","(9.0, 12.0, 11.1)","(16.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 113.33333333333334)"
08-12-2022 14:59:33.866626,"(6.0, 8.0, 7.48)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.2)","(9.0, 12.0, 11.1)","(16.0, 28.0, 23.75)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.2, 4.1000000000000005)","(71.0, 190.0, 130.0)"
08-12-2022 14:59:35.338547,"(6.0, 7.6, 7.45)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 28.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.65, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 240.0, 113.75)"
08-12-2022 14:59:36.787327,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:38.295186,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:39.753198,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:41.256493,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:42.721803,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:44.245289,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:45.736425,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:47.252705,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:48.709358,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:50.171229,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:51.585477,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:52.994531,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:54.424386,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:56.011264,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:57.638294,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 14:59:59.383493,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 113.75)"
08-12-2022 15:00:01.061442,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 230.0, 123.33333333333334)"
08-12-2022 15:00:02.570333,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 220.0, 142.5)"
08-12-2022 15:00:04.032269,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 210.0, 116.66666666666666)"
08-12-2022 15:00:05.553165,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.38125)","(3.6, 4.2, 4.1000000000000005)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:07.025560,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.266666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 200.0)","(2.8, 3.6, 3.3708333333333336)","(3.6, 4.2, 4.1000000000000005)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:08.457285,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.8, 5.74)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.3708333333333336)","(3.6, 4.2, 3.98)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:09.846314,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.766666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.38125)","(3.6, 4.1, 3.98)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:11.256814,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.766666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.38125)","(3.6, 4.1, 3.98)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:12.680744,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.811111111111112)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.3708333333333336)","(3.6, 4.1, 3.98)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:14.092402,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.811111111111112)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.3708333333333336)","(3.6, 4.1, 3.98)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:15.501327,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.766666666666667)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.4250000000000003)","(3.6, 4.1, 3.9875)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:17.015346,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.811111111111112)","(9.0, 12.0, 11.1)","(16.0, 26.0, 22.1)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.4035714285714285)","(3.6, 4.0, 3.9875)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:18.507030,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.675000000000001)","(9.0, 12.0, 11.1)","(16.0, 26.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.4)","(3.6, 4.0, 3.9875)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:19.912390,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.675000000000001)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.4)","(3.6, 4.0, 3.9875)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:21.299056,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.45)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.6, 3.5)","(3.6, 4.0, 3.9875)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:22.699179,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.45)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.5)","(3.6, 4.0, 3.9971014492753625)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:24.064342,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.800000000000001)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.3772727272727274)","(3.6, 4.0, 3.916393442622951)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:25.425056,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.800000000000001)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.3772727272727274)","(3.6, 4.0, 3.916393442622951)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:26.806106,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.82)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.0, 3.916393442622951)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:28.216946,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.82)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.0, 3.916393442622951)","(71.0, 200.0, 189.1304347826087)"
08-12-2022 15:00:29.645799,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.82)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.0, 3.916393442622951)","(71.0, 200.0, 180.76923076923077)"
08-12-2022 15:00:30.995057,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.82)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.0, 3.916393442622951)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:32.272077,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.82)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.3714285714285714)","(3.6, 4.0, 3.916393442622951)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:33.513606,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.82)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.4333333333333336)","(3.6, 4.0, 3.9383116883116887)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:34.752759,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.783333333333333)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.4333333333333336)","(3.6, 3.95, 3.9363636363636365)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:35.964771,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.783333333333333)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.4333333333333336)","(3.6, 3.95, 3.9363636363636365)","(71.0, 200.0, 116.66666666666666)"
08-12-2022 15:00:37.216817,"(6.0, 7.6, 7.466666666666667)","(26.0, 65.0, 58.333333333333336)","(51.0, 110.0, 76.66666666666667)","(4.2, 5.9, 5.75)","(9.0, 12.0, 11.1)","(16.0, 29.0, 25.833333333333332)","(101.0, 360.0, 240.0)","(2.8, 3.65, 3.446875)","(3.6, 3.95, 3.9363636363636365)","(71.0, 200.0, 116.66666666666666)"
