,Jess For Kicks,Holy Pink,Supersnake,Ballymena,Ultimate Breeze,Americas Woman,Red Priestess,Mi Yayis,My Bridget Verdot
06-01-2023 10:01:18.018807,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:19.274991,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:20.495098,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:21.697544,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:22.876989,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:24.172011,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:25.392253,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:26.538733,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:27.726100,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:28.880903,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:30.092237,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:31.267588,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:32.410850,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:33.581083,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:34.769601,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:35.967879,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:37.188789,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:38.453928,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:39.735418,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:41.045394,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:42.293830,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:43.518923,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:44.773990,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:46.342460,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:47.729377,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:49.013327,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:50.323086,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:51.619639,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:52.888625,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:54.287839,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:55.572584,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:56.831730,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:58.133399,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:01:59.393345,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:00.661019,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:01.943869,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:03.191618,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:04.441865,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:05.679556,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 2.0, 1.9726470588235294)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:06.930391,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:08.173117,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:09.722168,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:11.343543,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:12.878697,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:14.431101,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:15.994430,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:17.632094,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:19.147388,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:20.745704,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:22.306906,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:23.636575,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:25.097819,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:26.497855,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:27.899623,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:29.287895,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:30.631000,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:32.005731,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:33.283396,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:34.641704,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:35.988576,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:37.347856,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:38.825330,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:40.290816,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:41.711341,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:43.345465,"(9.0, 17.0, 13.0)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:45.004019,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:46.371600,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:47.810557,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:49.171102,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:50.455276,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:51.729703,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:53.081997,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:54.395926,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:55.647299,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:56.890309,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:58.177877,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:02:59.403982,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:03:00.589692,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
06-01-2023 10:03:01.890175,"(9.0, 17.0, 13.285714285714285)","(11.0, 22.0, 16.0)","(17.0, 230.0, 193.83333333333331)","(19.0, 180.0, 146.9)","(17.0, 230.0, 148.625)","(9.0, 17.0, 13.0)","(1.7, 1.99, 1.9785714285714286)","(6.0, 10.5, 8.19)","(19.0, 230.0, 158.16666666666666)"
