,Rocky Banner,Wham Bam Kent,Nobu Lad,Aeroplane Wish,Ebby Justice,Mr Sizzler,Misled,Black Onyx Mae
09-01-2023 16:32:25.225302,"(1.9, 2.18, 2.17125)","(8.0, 11.5, 10.78)","(21.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.531818181818181)","(15.0, 22.0, 21.09090909090909)","(31.0, 48.0, 45.81818181818182)","(5.5, 8.2, 7.949999999999999)","(15.0, 27.0, 22.694444444444443)"
09-01-2023 16:32:26.305018,"(1.9, 2.18, 2.1744444444444446)","(8.0, 11.5, 10.6)","(21.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.546428571428571)","(15.0, 22.0, 21.09090909090909)","(31.0, 46.0, 45.81818181818182)","(5.5, 8.2, 7.949999999999999)","(15.0, 27.0, 25.333333333333332)"
09-01-2023 16:32:27.353792,"(1.9, 2.2, 2.182857142857143)","(8.0, 11.5, 10.78)","(21.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.52258064516129)","(15.0, 22.0, 21.09090909090909)","(31.0, 46.0, 45.65217391304348)","(5.5, 8.2, 7.949999999999999)","(15.0, 26.0, 23.941176470588236)"
09-01-2023 16:32:28.364925,"(1.9, 2.2, 2.182857142857143)","(8.5, 11.5, 10.78)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.546428571428571)","(15.0, 22.0, 21.09090909090909)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.949999999999999)","(16.0, 25.0, 23.41176470588235)"
09-01-2023 16:32:29.431121,"(1.9, 2.2, 2.15875)","(8.5, 11.5, 10.6)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.54)","(15.0, 22.0, 21.09090909090909)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.949999999999999)","(16.0, 25.0, 23.65)"
09-01-2023 16:32:30.493064,"(1.9, 2.18, 2.156)","(8.5, 11.5, 10.78)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.54)","(15.0, 22.0, 21.09090909090909)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 25.0, 23.071428571428573)"
09-01-2023 16:32:31.579475,"(1.9, 2.18, 2.153913043478261)","(8.5, 11.5, 10.6)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.534782608695652)","(15.0, 22.0, 21.09090909090909)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 25.0, 23.5)"
09-01-2023 16:32:32.730974,"(1.9, 2.18, 2.153913043478261)","(8.5, 11.5, 10.6)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.531818181818181)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 25.0, 23.714285714285715)"
09-01-2023 16:32:33.801356,"(1.9, 2.18, 2.153913043478261)","(8.5, 11.5, 10.857142857142858)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.531818181818181)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 25.0, 23.44)"
09-01-2023 16:32:34.885439,"(1.9, 2.16, 2.141714285714286)","(8.5, 12.5, 12.2)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.531818181818181)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 25.0, 22.529411764705884)"
09-01-2023 16:32:36.047505,"(1.9, 2.16, 2.1371428571428575)","(8.5, 13.0, 12.454545454545455)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.546428571428571)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 22.6)"
09-01-2023 16:32:37.152710,"(1.9, 2.16, 2.141818181818182)","(8.5, 13.0, 12.454545454545455)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.544444444444444)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 22.6)"
09-01-2023 16:32:38.291625,"(1.9, 2.16, 2.144)","(8.5, 13.0, 12.454545454545455)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.546428571428571)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 22.6)"
09-01-2023 16:32:39.356254,"(1.9, 2.16, 2.1455555555555557)","(8.5, 13.0, 12.454545454545455)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.531818181818181)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.65217391304348)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 22.6)"
09-01-2023 16:32:40.399742,"(1.9, 2.16, 2.1447058823529415)","(8.5, 13.0, 12.538461538461538)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.531818181818181)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.55555555555556)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 21.22222222222222)"
09-01-2023 16:32:41.504842,"(1.9, 2.16, 2.14421052631579)","(8.5, 13.0, 12.625)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.5249999999999995)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.578947368421055)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:42.844229,"(1.9, 2.16, 2.1453333333333333)","(8.5, 13.0, 12.625)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.52258064516129)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.578947368421055)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:44.046765,"(1.9, 2.16, 2.1453333333333333)","(8.5, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.495652173913043)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.578947368421055)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:45.288940,"(1.9, 2.16, 2.1453333333333333)","(8.5, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.495652173913043)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.578947368421055)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:46.417407,"(1.9, 2.16, 2.1437037037037037)","(8.5, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.546428571428571)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 22.045454545454547)"
09-01-2023 16:32:47.502144,"(1.9, 2.16, 2.14625)","(8.5, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.52)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 21.764705882352942)"
09-01-2023 16:32:48.557244,"(1.9, 2.16, 2.1453333333333333)","(8.5, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.504)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.2, 7.971428571428571)","(16.0, 23.0, 21.764705882352942)"
09-01-2023 16:32:49.621270,"(1.9, 2.16, 2.148)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.504)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.2, 8.0)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:50.699362,"(1.9, 2.16, 2.143809523809524)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.504)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.2, 8.25)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:51.752582,"(1.9, 2.16, 2.1453333333333333)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.504)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.4, 7.984615384615385)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:52.833068,"(1.9, 2.16, 2.138)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.495652173913043)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.6, 7.933333333333334)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:53.925586,"(1.9, 2.16, 2.1406451612903226)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.4799999999999995)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.6, 8.16)","(16.0, 23.0, 21.6875)"
09-01-2023 16:32:55.092722,"(1.9, 2.14, 2.131111111111111)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.5)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.6, 8.217391304347826)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:56.184081,"(1.9, 2.14, 2.1252631578947367)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.6, 5.5)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.6, 8.169230769230769)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:57.232394,"(1.9, 2.14, 2.1252631578947367)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.5)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.6, 8.169230769230769)","(16.0, 23.0, 21.833333333333332)"
09-01-2023 16:32:58.280075,"(1.9, 2.14, 2.1271428571428572)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.454838709677419)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.6, 8.169230769230769)","(16.0, 23.0, 21.25)"
09-01-2023 16:32:59.274075,"(1.9, 2.16, 2.130526315789474)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.495652173913043)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.6, 8.26060606060606)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:00.315680,"(1.9, 2.16, 2.126451612903226)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.495652173913043)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.6, 8.13103448275862)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:01.377258,"(1.9, 2.16, 2.126451612903226)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.495652173913043)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.4, 8.13103448275862)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:02.479477,"(1.9, 2.16, 2.126451612903226)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.495652173913043)","(15.0, 22.0, 21.069767441860463)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.4, 8.13103448275862)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:03.592338,"(1.9, 2.16, 2.143225806451613)","(9.0, 13.0, 12.586206896551724)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.5249999999999995)","(15.0, 22.0, 20.958333333333332)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.4, 8.12093023255814)","(16.0, 23.0, 21.153846153846153)"
09-01-2023 16:33:04.708042,"(1.9, 2.16, 2.1405263157894736)","(9.0, 13.0, 12.5)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.6, 5.468)","(15.0, 22.0, 21.022222222222222)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.4, 8.17142857142857)","(16.0, 23.0, 21.181818181818183)"
09-01-2023 16:33:05.829884,"(1.9, 2.16, 2.140540540540541)","(9.0, 13.0, 12.439024390243903)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.5, 5.468)","(15.0, 22.0, 21.022222222222222)","(31.0, 46.0, 45.09090909090909)","(6.0, 8.4, 8.121739130434783)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:06.929197,"(1.9, 2.16, 2.144761904761905)","(9.0, 13.0, 12.439024390243903)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.4, 5.377142857142857)","(15.0, 22.0, 20.958333333333332)","(31.0, 46.0, 44.95652173913044)","(6.0, 8.4, 8.121739130434783)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:07.944095,"(1.9, 2.16, 2.144761904761905)","(9.0, 13.0, 12.439024390243903)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.4, 5.368)","(15.0, 22.0, 21.095238095238095)","(31.0, 46.0, 44.95652173913044)","(6.0, 8.4, 8.121739130434783)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:09.039931,"(1.85, 2.16, 2.147692307692308)","(9.0, 13.0, 12.394736842105264)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.4, 5.376470588235295)","(15.0, 22.0, 21.022222222222222)","(31.0, 46.0, 44.95652173913044)","(6.0, 8.4, 8.193548387096774)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:10.070854,"(1.85, 2.16, 2.153714285714286)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.3, 5.282142857142857)","(15.0, 22.0, 21.022222222222222)","(31.0, 46.0, 44.95652173913044)","(6.0, 8.4, 8.193548387096774)","(16.0, 23.0, 21.25)"
09-01-2023 16:33:11.124348,"(1.85, 2.16, 2.152)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.3, 5.248275862068965)","(16.0, 22.0, 21.022222222222222)","(31.0, 46.0, 44.95652173913044)","(6.5, 8.4, 8.193548387096774)","(15.0, 23.0, 22.066666666666666)"
09-01-2023 16:33:12.196456,"(1.85, 2.16, 2.145714285714286)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.3, 5.248275862068965)","(16.0, 22.0, 21.022222222222222)","(31.0, 46.0, 44.95652173913044)","(6.5, 8.4, 8.186666666666667)","(15.0, 23.0, 22.125)"
09-01-2023 16:33:13.261144,"(1.85, 2.16, 2.145714285714286)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.3, 5.237313432835821)","(16.0, 22.0, 21.022222222222222)","(31.0, 46.0, 45.23076923076923)","(6.5, 8.4, 8.17142857142857)","(15.0, 23.0, 23.3)"
09-01-2023 16:33:14.306590,"(1.85, 2.16, 2.148421052631579)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.3, 5.237313432835821)","(16.0, 22.0, 22.333333333333332)","(31.0, 46.0, 44.666666666666664)","(6.5, 8.4, 8.17142857142857)","(15.0, 24.0, 23.166666666666668)"
09-01-2023 16:33:15.319684,"(1.85, 2.16, 2.1386206896551725)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.3, 5.267272727272727)","(16.0, 23.0, 22.625)","(31.0, 46.0, 45.23076923076923)","(6.5, 8.4, 8.193548387096774)","(15.0, 24.0, 23.09090909090909)"
09-01-2023 16:33:16.350123,"(1.85, 2.16, 2.136119402985075)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.3, 5.264912280701754)","(16.0, 23.0, 22.625)","(31.0, 46.0, 45.142857142857146)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 22.88888888888889)"
09-01-2023 16:33:17.458547,"(1.85, 2.16, 2.136119402985075)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.24390243902439)","(4.4, 5.3, 5.251612903225806)","(16.0, 23.0, 22.666666666666668)","(31.0, 46.0, 44.666666666666664)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 23.09090909090909)"
09-01-2023 16:33:18.543095,"(1.85, 2.14, 2.12625)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.251612903225806)","(16.0, 23.0, 22.666666666666668)","(31.0, 46.0, 44.90909090909091)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 23.18918918918919)"
09-01-2023 16:33:19.686883,"(1.85, 2.14, 2.1274074074074076)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.251612903225806)","(16.0, 23.0, 22.666666666666668)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 23.18918918918919)"
09-01-2023 16:33:20.787898,"(1.85, 2.14, 2.1274074074074076)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.251219512195122)","(16.0, 23.0, 22.48)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 23.032258064516128)"
09-01-2023 16:33:21.899355,"(1.85, 2.14, 2.13)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.251219512195122)","(16.0, 23.0, 22.48)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 23.032258064516128)"
09-01-2023 16:33:23.040298,"(1.85, 2.14, 2.13)","(9.0, 13.0, 12.357142857142858)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.252380952380952)","(16.0, 23.0, 22.48)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 22.928571428571427)"
09-01-2023 16:33:24.086243,"(1.85, 2.14, 2.1255555555555556)","(9.0, 13.0, 12.807692307692308)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.233333333333333)","(16.0, 23.0, 22.48)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 22.928571428571427)"
09-01-2023 16:33:25.171359,"(1.85, 2.14, 2.1255555555555556)","(9.0, 13.0, 12.807692307692308)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.233333333333333)","(16.0, 23.0, 22.48)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 23.027027027027028)"
09-01-2023 16:33:26.202250,"(1.85, 2.14, 2.128)","(9.0, 13.0, 12.67741935483871)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.252380952380952)","(16.0, 23.0, 22.333333333333332)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.227027027027027)","(15.0, 24.0, 23.027027027027028)"
09-01-2023 16:33:27.240573,"(1.85, 2.14, 2.1251851851851855)","(9.0, 13.0, 12.807692307692308)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.236170212765957)","(16.0, 23.0, 22.272727272727273)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.2)","(15.0, 24.0, 23.142857142857142)"
09-01-2023 16:33:28.298356,"(1.85, 2.14, 2.1251851851851855)","(9.0, 13.0, 12.67741935483871)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.236170212765957)","(16.0, 23.0, 22.272727272727273)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.17142857142857)","(15.0, 24.0, 23.11111111111111)"
09-01-2023 16:33:29.444723,"(1.85, 2.14, 2.132727272727273)","(9.0, 13.0, 12.567567567567568)","(26.0, 44.0, 42.7027027027027)","(4.4, 5.3, 5.25)","(16.0, 23.0, 22.272727272727273)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.17142857142857)","(15.0, 24.0, 23.11111111111111)"
09-01-2023 16:33:30.580117,"(1.85, 2.14, 2.128)","(9.0, 13.0, 12.567567567567568)","(26.0, 44.0, 41.1764705882353)","(4.4, 5.3, 5.25)","(16.0, 23.0, 21.428571428571427)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.214285714285715)","(15.0, 24.0, 23.11111111111111)"
09-01-2023 16:33:31.713009,"(1.85, 2.14, 2.132)","(9.0, 13.0, 12.567567567567568)","(26.0, 44.0, 40.8)","(4.4, 5.3, 5.321428571428571)","(16.0, 22.0, 21.161290322580644)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.181818181818182)","(15.0, 24.0, 23.272727272727273)"
09-01-2023 16:33:33.067775,"(1.85, 2.14, 2.123466666666667)","(9.0, 13.0, 12.567567567567568)","(26.0, 44.0, 40.8)","(4.4, 5.4, 5.321428571428571)","(16.0, 22.0, 21.161290322580644)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.375)","(15.0, 24.0, 23.272727272727273)"
09-01-2023 16:33:34.207974,"(1.85, 2.14, 2.1274747474747477)","(9.0, 12.5, 12.42)","(26.0, 44.0, 42.10526315789474)","(4.4, 5.4, 5.342307692307692)","(16.0, 22.0, 20.764705882352942)","(31.0, 46.0, 45.2)","(6.5, 8.4, 8.348148148148148)","(15.0, 24.0, 23.0)"
09-01-2023 16:33:35.365062,"(1.85, 2.14, 2.1270212765957446)","(9.0, 12.5, 12.0)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.4, 5.34)","(16.0, 21.0, 20.529411764705884)","(31.0, 46.0, 45.2)","(6.5, 8.6, 8.348148148148148)","(15.0, 24.0, 23.0)"
09-01-2023 16:33:36.671603,"(1.85, 2.16, 2.1421800947867298)","(9.0, 12.0, 11.88888888888889)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.4, 5.34)","(16.0, 21.0, 20.529411764705884)","(31.0, 46.0, 45.2)","(6.5, 8.6, 8.348148148148148)","(15.0, 24.0, 23.0)"
09-01-2023 16:33:37.852663,"(1.85, 2.16, 2.1421800947867298)","(9.0, 12.0, 11.88888888888889)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.4, 5.34)","(16.0, 21.0, 20.529411764705884)","(31.0, 46.0, 45.2)","(6.5, 8.6, 8.348148148148148)","(15.0, 24.0, 23.0)"
09-01-2023 16:33:39.221977,"(1.85, 2.16, 2.1421800947867298)","(9.0, 12.0, 11.88888888888889)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.4, 5.585714285714285)","(16.0, 21.0, 20.272727272727273)","(31.0, 46.0, 45.2)","(6.5, 8.6, 8.292307692307691)","(15.0, 24.0, 23.032258064516128)"
09-01-2023 16:33:40.423851,"(1.85, 2.1, 2.09475)","(9.0, 12.5, 12.03448275862069)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.7, 5.615151515151515)","(16.0, 21.0, 20.272727272727273)","(31.0, 46.0, 45.2)","(6.5, 8.6, 8.292307692307691)","(15.0, 24.0, 23.18918918918919)"
09-01-2023 16:33:41.635249,"(1.85, 2.1, 2.0916)","(9.0, 12.5, 12.23)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.7, 5.615151515151515)","(16.0, 21.0, 20.272727272727273)","(31.0, 46.0, 45.2)","(6.5, 8.6, 8.292307692307691)","(15.0, 24.0, 23.18918918918919)"
09-01-2023 16:33:42.813998,"(1.85, 2.1, 2.0916)","(9.0, 12.5, 12.23)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.7, 5.615151515151515)","(16.0, 21.0, 20.272727272727273)","(31.0, 46.0, 45.2)","(6.5, 8.6, 8.292307692307691)","(15.0, 24.0, 23.18918918918919)"
09-01-2023 16:33:43.985422,"(1.85, 2.1, 2.091111111111111)","(9.0, 12.5, 12.21875)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.8, 5.632558139534884)","(16.0, 21.0, 20.2)","(31.0, 46.0, 45.333333333333336)","(6.5, 8.4, 8.262500000000001)","(15.0, 24.0, 22.928571428571427)"
09-01-2023 16:33:45.102769,"(1.85, 2.1, 2.090344827586207)","(9.0, 12.5, 12.21875)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.8, 5.6358490566037736)","(16.0, 21.0, 20.2)","(31.0, 46.0, 44.64)","(6.5, 8.4, 8.262500000000001)","(15.0, 24.0, 23.09090909090909)"
09-01-2023 16:33:46.083385,"(1.85, 2.1, 2.0839024390243903)","(9.0, 12.5, 12.21875)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.8, 5.6358490566037736)","(16.0, 21.0, 20.2)","(31.0, 48.0, 44.64)","(6.5, 8.4, 8.262500000000001)","(15.0, 24.0, 23.09090909090909)"
09-01-2023 16:33:47.121455,"(1.85, 2.1, 2.0839024390243903)","(9.0, 12.5, 12.21875)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.8, 5.6358490566037736)","(16.0, 21.0, 20.2)","(31.0, 48.0, 44.64)","(6.5, 8.4, 8.262500000000001)","(15.0, 24.0, 23.09090909090909)"
09-01-2023 16:33:48.202925,"(1.85, 2.1, 2.079090909090909)","(9.0, 12.5, 12.245098039215687)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.8, 5.779999999999999)","(16.0, 21.0, 20.285714285714285)","(31.0, 48.0, 44.69565217391305)","(6.5, 8.4, 8.342857142857143)","(15.0, 24.0, 23.625)"
09-01-2023 16:33:49.335579,"(1.85, 2.1, 2.0764102564102567)","(9.0, 12.5, 12.245098039215687)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.8, 5.723214285714286)","(16.0, 21.0, 20.285714285714285)","(31.0, 48.0, 44.69565217391305)","(6.5, 8.4, 8.355555555555556)","(15.0, 24.0, 23.714285714285715)"
09-01-2023 16:33:50.476358,"(1.85, 2.08, 2.0728)","(9.0, 12.0, 11.712121212121213)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.9, 5.732692307692307)","(16.0, 21.0, 20.285714285714285)","(31.0, 48.0, 44.69565217391305)","(6.5, 8.4, 8.485714285714286)","(15.0, 24.0, 23.714285714285715)"
09-01-2023 16:33:51.582419,"(1.85, 2.08, 2.072577319587629)","(9.0, 12.5, 12.106060606060606)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.9, 5.732692307692307)","(16.0, 21.0, 20.285714285714285)","(31.0, 48.0, 44.69565217391305)","(6.5, 8.6, 8.485714285714286)","(15.0, 24.0, 23.625)"
09-01-2023 16:33:52.672695,"(1.85, 2.08, 2.0716190476190475)","(9.0, 12.5, 12.142857142857142)","(26.0, 44.0, 42.054054054054056)","(4.4, 5.9, 5.763157894736842)","(16.0, 21.0, 20.3)","(31.0, 48.0, 44.69565217391305)","(6.5, 8.6, 8.424999999999999)","(15.0, 24.0, 23.36842105263158)"
