,A Fighting Fury,Kings County,Louis January,Demurral,The Driller,Zipspur,Magnetic Drive
06-01-2023 14:39:14.531476,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.0, 9.333333333333332)","(3.1, 3.4, 3.2776119402985073)","(15.0, 17.0, 16.0)","(13.0, 25.0, 23.5)","(8.0, 14.0, 13.875)","(3.5, 4.9, 4.715789473684211)"
06-01-2023 14:39:15.544818,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.0, 9.399999999999999)","(3.1, 3.4, 3.292105263157895)","(15.0, 17.0, 16.0)","(13.0, 25.0, 23.5)","(8.0, 14.0, 13.875)","(3.5, 4.9, 4.715789473684211)"
06-01-2023 14:39:16.677917,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.0, 9.399999999999999)","(3.1, 3.4, 3.292105263157895)","(15.0, 17.0, 16.0)","(13.0, 25.0, 23.5)","(8.0, 14.0, 13.875)","(3.5, 4.9, 4.660869565217392)"
06-01-2023 14:39:17.687584,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.0, 9.399999999999999)","(3.1, 3.4, 3.3082089552238805)","(15.0, 17.0, 16.0)","(13.0, 25.0, 23.5)","(8.0, 14.0, 13.875)","(3.5, 4.9, 4.660869565217392)"
06-01-2023 14:39:18.766095,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.0, 9.399999999999999)","(3.1, 3.4, 3.3082089552238805)","(15.0, 17.0, 16.0)","(13.0, 25.0, 23.5)","(8.0, 14.0, 13.875)","(3.5, 4.9, 4.305851063829787)"
06-01-2023 14:39:19.705309,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.0, 9.399999999999999)","(3.1, 3.4, 3.3082089552238805)","(15.0, 17.0, 16.0)","(13.0, 25.0, 23.5)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.311320754716981)"
06-01-2023 14:39:20.647792,"(4.8, 5.3, 5.298181818181818)","(6.0, 10.5, 9.871428571428572)","(3.1, 3.35, 3.3295454545454546)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.5)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.311320754716981)"
06-01-2023 14:39:21.621389,"(4.8, 5.3, 5.298181818181818)","(6.0, 10.5, 10.0)","(3.1, 3.35, 3.3244680851063833)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.5)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.311320754716981)"
06-01-2023 14:39:22.606313,"(4.8, 5.3, 5.298181818181818)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.35, 3.3244680851063833)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.88888888888889)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.311320754716981)"
06-01-2023 14:39:23.645272,"(4.8, 5.3, 5.298181818181818)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.35, 3.338372093023256)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.311320754716981)"
06-01-2023 14:39:24.623640,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:25.653891,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:26.607428,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:27.607907,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:28.661347,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:29.764645,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:30.733683,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:31.779606,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:32.819295,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.3376923076923077)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.714285714285715)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:33.869571,"(4.8, 5.3, 5.298039215686274)","(6.0, 10.5, 10.153846153846153)","(3.1, 3.4, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 25.0, 23.266666666666666)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:34.970357,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:36.122327,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:37.393963,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:38.557708,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:39.598362,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:40.561335,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:41.510072,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:42.546286,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:43.517934,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:44.581550,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.4)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:45.639563,"(4.8, 5.3, 5.299082568807339)","(6.0, 10.5, 10.472222222222221)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 16.583333333333332)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:46.745142,"(4.8, 5.3, 5.299082568807339)","(6.0, 11.0, 10.947368421052632)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.0, 15.912698412698413)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:47.784424,"(4.8, 5.3, 5.299082568807339)","(6.0, 11.0, 10.947368421052632)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.5, 15.912698412698413)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.306930693069307)"
06-01-2023 14:39:48.756779,"(4.8, 5.3, 5.299082568807339)","(6.0, 11.0, 10.947368421052632)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.5, 15.912698412698413)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.305050505050505)"
06-01-2023 14:39:49.772299,"(4.8, 5.3, 5.299082568807339)","(6.0, 11.0, 10.947368421052632)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.5, 15.912698412698413)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.305050505050505)"
06-01-2023 14:39:50.821545,"(4.8, 5.3, 5.299082568807339)","(6.0, 11.0, 10.947368421052632)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.5, 15.912698412698413)","(13.0, 24.0, 22.608695652173914)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.305050505050505)"
06-01-2023 14:39:51.862858,"(4.8, 5.3, 5.299082568807339)","(6.0, 11.0, 10.947368421052632)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.5, 15.912698412698413)","(13.0, 24.0, 22.545454545454547)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.305050505050505)"
06-01-2023 14:39:52.916644,"(4.8, 5.3, 5.299082568807339)","(6.0, 11.0, 10.947368421052632)","(3.1, 3.35, 3.296341463414634)","(15.0, 17.5, 15.912698412698413)","(13.0, 24.0, 22.545454545454547)","(8.0, 14.0, 13.875)","(3.5, 4.4, 4.305050505050505)"
06-01-2023 14:39:53.909339,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.5, 11.421052631578947)","(3.1, 3.35, 3.2931818181818184)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.5, 13.9375)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:39:54.825772,"(4.8, 5.3, 5.299056603773585)","(6.0, 12.0, 11.833333333333334)","(3.1, 3.35, 3.286708860759494)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.0, 13.9375)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:39:55.833415,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.5, 11.434782608695652)","(3.1, 3.3, 3.2763636363636364)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.5, 14.0625)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:39:56.848868,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.5, 11.434782608695652)","(3.1, 3.3, 3.2763636363636364)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.5, 14.0625)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:39:57.952679,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.5, 11.125)","(3.1, 3.35, 3.286708860759494)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.5, 14.0625)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:39:58.932862,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.5, 11.125)","(3.1, 3.35, 3.2853658536585364)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.5, 14.0625)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:39:59.980948,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.5, 11.125)","(3.1, 3.3, 3.2763636363636364)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.5, 14.0625)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:40:01.023075,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.0, 10.9)","(3.1, 3.3, 3.289189189189189)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.5, 14.0625)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:40:02.040464,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.0, 10.9)","(3.1, 3.3, 3.276712328767123)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.0, 13.75)","(3.5, 4.4, 4.3030927835051545)"
06-01-2023 14:40:03.114528,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.0, 10.9)","(3.1, 3.3, 3.2727272727272725)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 14.0, 12.684615384615384)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:04.096237,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.0, 10.9)","(3.1, 3.3, 3.2727272727272725)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.684615384615384)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:05.161002,"(4.8, 5.3, 5.299056603773585)","(6.0, 12.0, 11.565217391304348)","(3.1, 3.3, 3.2770642201834863)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.86)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:06.150124,"(4.8, 5.3, 5.299056603773585)","(6.0, 12.0, 11.333333333333334)","(3.1, 3.35, 3.2842975206611573)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.847826086956522)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:07.186430,"(4.8, 5.3, 5.299056603773585)","(6.0, 12.0, 11.419354838709678)","(3.1, 3.45, 3.4222222222222225)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.847826086956522)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:08.164726,"(4.8, 5.3, 5.299056603773585)","(6.0, 12.0, 11.419354838709678)","(3.1, 3.45, 3.4142857142857146)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:09.090722,"(4.8, 5.3, 5.299056603773585)","(6.0, 12.0, 11.419354838709678)","(3.1, 3.45, 3.4142857142857146)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:10.009168,"(4.8, 5.3, 5.299056603773585)","(6.0, 12.0, 11.419354838709678)","(3.1, 3.45, 3.4142857142857146)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:10.964803,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.5, 11.375)","(3.1, 3.45, 3.4142857142857146)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:11.941167,"(4.8, 5.3, 5.299056603773585)","(6.0, 11.5, 11.222222222222221)","(3.1, 3.45, 3.4142857142857146)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:13.222929,"(4.8, 5.3, 5.299056603773585)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.4151162790697676)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:14.240490,"(4.8, 5.3, 5.299056603773585)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.4151162790697676)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:15.368059,"(4.8, 5.3, 5.299056603773585)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.412962962962963)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:16.389445,"(4.8, 5.3, 5.299056603773585)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.412962962962963)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:17.411995,"(4.8, 5.3, 5.299056603773585)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.412962962962963)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:18.325835,"(4.8, 5.3, 5.299056603773585)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.412962962962963)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.09090909090909)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:19.405668,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.412962962962963)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:20.511021,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.412962962962963)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:21.484968,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.412962962962963)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:22.479899,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3742424242424245)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.883333333333333)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:23.421116,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3742424242424245)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:24.355200,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:25.302781,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:26.254943,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:27.246156,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:28.292657,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:29.377193,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:30.490413,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:31.464863,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:32.479137,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:33.630639,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:34.681560,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:35.722303,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:37.004659,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.31214953271028)"
06-01-2023 14:40:38.073572,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.2)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.3812500000000005)"
06-01-2023 14:40:39.075572,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.359090909090909)"
06-01-2023 14:40:40.099952,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.359090909090909)"
06-01-2023 14:40:41.127884,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.359090909090909)"
06-01-2023 14:40:42.212266,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.979166666666666)","(3.5, 4.4, 4.359090909090909)"
06-01-2023 14:40:43.260602,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.979166666666666)","(3.4, 4.4, 4.359090909090909)"
06-01-2023 14:40:44.308141,"(4.8, 5.3, 5.297916666666667)","(6.0, 10.5, 10.46)","(3.1, 3.45, 3.3710526315789475)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.979166666666666)","(3.4, 4.4, 4.359090909090909)"
06-01-2023 14:40:45.385591,"(4.8, 5.3, 5.288888888888889)","(6.0, 12.0, 11.571428571428571)","(3.1, 3.4, 3.3857142857142857)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.981481481481481)","(3.4, 4.4, 4.359090909090909)"
06-01-2023 14:40:46.530233,"(4.8, 5.3, 5.288888888888889)","(6.0, 12.0, 11.428571428571429)","(3.1, 3.4, 3.3756756756756756)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.981481481481481)","(3.4, 4.4, 4.359090909090909)"
06-01-2023 14:40:47.548912,"(4.8, 5.3, 5.288888888888889)","(6.0, 11.5, 11.25)","(3.1, 3.4, 3.3756756756756756)","(15.0, 17.0, 16.892857142857142)","(13.0, 24.0, 23.5)","(8.0, 13.0, 12.981481481481481)","(3.4, 4.4, 4.359090909090909)"
