,Whata Journey,Tracer Bullet,Vanity Bay,Baileys With Legs,Misstrepo,Chainlinc,Johnrod,Onlysbest,Allambie
07-12-2022 18:47:06.453018,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.425)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:08.592159,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:10.410985,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:12.155365,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:13.903158,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:15.608985,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:17.330333,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:19.019931,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:20.757131,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:22.355909,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:23.927582,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:25.374298,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:26.957455,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:28.454828,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:29.892246,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:31.344216,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:32.842514,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:34.419227,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:36.117685,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:37.766900,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:39.305947,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:40.686969,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:42.122911,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.266666666666667)"
07-12-2022 18:47:43.528208,"(4.6, 7.2, 6.24)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.2, 7.466666666666667)"
07-12-2022 18:47:45.010147,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:46.579869,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:48.246148,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:49.835385,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:51.352166,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:52.944004,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:54.741343,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:56.428631,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:58.111092,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:47:59.801892,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:01.486261,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:03.051943,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:05.206085,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:06.966409,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:08.637077,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:10.228461,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:11.776663,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:13.278729,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:14.861572,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:16.469416,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:18.095915,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.833333333333332)","(10.0, 16.0, 15.23076923076923)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:19.672949,"(4.6, 6.6, 5.85)","(17.0, 29.0, 25.285714285714285)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:21.304308,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:22.872943,"(4.6, 6.6, 5.85)","(17.0, 29.0, 25.285714285714285)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:24.484148,"(4.6, 6.6, 5.85)","(17.0, 29.0, 25.285714285714285)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:25.980296,"(4.6, 6.6, 5.85)","(17.0, 29.0, 25.285714285714285)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:27.503077,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:28.951616,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:30.514870,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:32.044604,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:33.470110,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:34.962602,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 15.23076923076923)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:36.567920,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:38.144124,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:39.691876,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:41.226192,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:42.760712,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:44.577692,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:46.244686,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:47.820106,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:49.356415,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:51.039053,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:52.594250,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:54.119626,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 15.23076923076923)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:55.892008,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 15.23076923076923)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:57.629863,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:48:59.248903,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:49:00.950495,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:49:02.640314,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:49:04.269186,"(4.6, 6.6, 5.85)","(17.0, 29.0, 26.545454545454547)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:49:06.051323,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:49:07.773778,"(4.6, 6.6, 5.85)","(17.0, 29.0, 20.0)","(10.0, 16.0, 12.666666666666666)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
07-12-2022 18:49:09.399061,"(4.6, 6.6, 5.85)","(17.0, 29.0, 25.285714285714285)","(10.0, 16.0, 14.75)","(7.0, 7.6, 7.171428571428572)","(5.0, 6.8, 6.24)","(3.6, 5.3, 4.828571428571428)","(13.0, 24.0, 16.5625)","(14.0, 21.0, 14.4375)","(6.0, 8.4, 7.466666666666667)"
