,Solar Space,Infiltrate,Bald Head Sally,Turbo Tuxedo,Slingshot Marley,Oscar Ruth,Snowys Lad,Slingshot Puzzle
11-01-2023 16:21:35.790114,"(7.0, 8.4, 8.246153846153847)","(7.5, 9.8, 9.450000000000001)","(4.4, 5.7, 5.6173913043478265)","(101.0, 190.0, 176.20689655172413)","(11.0, 18.5, 18.5)","(1.85, 2.08, 2.0493203883495146)","(26.0, 40.0, 35.89473684210526)","(31.0, 44.0, 41.294117647058826)"
11-01-2023 16:21:36.973766,"(7.0, 8.4, 8.246153846153847)","(7.5, 9.8, 9.546153846153846)","(4.4, 5.7, 5.683333333333334)","(101.0, 190.0, 176.20689655172413)","(11.0, 19.0, 18.642857142857142)","(1.85, 2.06, 2.040952380952381)","(26.0, 40.0, 36.11764705882353)","(31.0, 44.0, 41.16129032258065)"
11-01-2023 16:21:38.085342,"(7.0, 8.6, 8.091603053435115)","(7.5, 9.8, 9.572413793103449)","(4.4, 5.7, 5.683333333333334)","(101.0, 190.0, 176.20689655172413)","(11.0, 19.0, 18.90909090909091)","(1.85, 2.06, 2.04)","(26.0, 40.0, 37.57142857142857)","(31.0, 44.0, 41.16129032258065)"
11-01-2023 16:21:39.215961,"(7.0, 8.6, 8.091603053435115)","(7.5, 9.8, 9.572413793103449)","(4.4, 5.9, 5.775)","(101.0, 190.0, 176.20689655172413)","(11.0, 19.0, 18.217391304347824)","(1.85, 2.06, 2.0394871794871796)","(26.0, 38.0, 37.666666666666664)","(31.0, 44.0, 41.15151515151515)"
11-01-2023 16:21:40.290104,"(7.0, 8.6, 8.110294117647058)","(7.5, 9.8, 9.48)","(4.4, 5.9, 5.75)","(101.0, 190.0, 176.20689655172413)","(11.0, 18.5, 18.15909090909091)","(1.85, 2.06, 2.057310924369748)","(26.0, 38.0, 37.368421052631575)","(31.0, 44.0, 41.15151515151515)"
11-01-2023 16:21:41.383219,"(7.0, 8.6, 8.110294117647058)","(7.5, 9.8, 9.50909090909091)","(4.4, 5.9, 5.75)","(101.0, 190.0, 176.20689655172413)","(11.0, 18.5, 18.094594594594593)","(1.85, 2.06, 2.074408602150538)","(26.0, 38.0, 36.63636363636363)","(31.0, 44.0, 41.01587301587301)"
11-01-2023 16:21:42.447721,"(7.0, 8.6, 8.091603053435115)","(7.5, 9.8, 9.555555555555555)","(4.4, 5.9, 5.775555555555556)","(101.0, 190.0, 176.20689655172413)","(11.0, 18.5, 17.065573770491802)","(1.85, 2.08, 2.08004004004004)","(26.0, 38.0, 35.714285714285715)","(31.0, 44.0, 41.2)"
11-01-2023 16:21:43.561270,"(6.5, 8.4, 8.205128205128204)","(7.5, 9.8, 9.605882352941176)","(4.4, 5.8, 5.724444444444444)","(101.0, 190.0, 176.20689655172413)","(11.0, 18.0, 17.4)","(1.85, 2.1, 2.0800399201596806)","(26.0, 38.0, 34.95652173913044)","(31.0, 42.0, 39.77777777777778)"
11-01-2023 16:21:44.638343,"(6.5, 8.4, 8.227272727272727)","(7.5, 9.8, 9.605882352941176)","(4.4, 5.8, 5.724444444444444)","(101.0, 190.0, 176.20689655172413)","(11.0, 17.5, 17.035714285714285)","(1.85, 2.1, 2.08326359832636)","(26.0, 36.0, 34.666666666666664)","(31.0, 42.0, 40.285714285714285)"
11-01-2023 16:21:45.767184,"(6.5, 8.4, 8.222222222222223)","(7.5, 9.8, 9.545454545454545)","(4.4, 5.8, 5.71578947368421)","(101.0, 190.0, 176.20689655172413)","(11.0, 18.0, 17.06896551724138)","(1.85, 2.1, 2.083215952481969)","(26.0, 36.0, 34.8235294117647)","(31.0, 42.0, 40.0)"
11-01-2023 16:21:46.852700,"(6.5, 8.4, 8.2)","(7.5, 9.8, 9.52)","(4.4, 5.8, 5.71578947368421)","(101.0, 190.0, 166.0)","(11.0, 18.0, 17.166666666666668)","(1.85, 2.1, 2.0833217993079587)","(26.0, 36.0, 37.57142857142857)","(31.0, 42.0, 39.142857142857146)"
11-01-2023 16:21:48.005156,"(6.5, 8.2, 8.133333333333333)","(7.5, 9.8, 9.5)","(4.6, 5.7, 5.6850000000000005)","(101.0, 170.0, 154.44444444444446)","(11.0, 17.5, 17.112244897959183)","(1.85, 2.1, 2.083307426597582)","(26.0, 38.0, 33.27272727272727)","(31.0, 40.0, 39.142857142857146)"
11-01-2023 16:21:49.163080,"(6.5, 8.2, 8.177777777777777)","(7.5, 9.8, 9.5)","(4.6, 5.7, 5.688)","(101.0, 170.0, 155.71428571428572)","(11.0, 18.0, 17.135135135135137)","(1.85, 2.1, 2.0833002159827214)","(26.0, 34.0, 33.5)","(31.0, 40.0, 39.142857142857146)"
11-01-2023 16:21:50.238826,"(6.5, 8.4, 8.246153846153847)","(7.5, 9.6, 9.525)","(4.6, 5.7, 5.695652173913043)","(101.0, 170.0, 154.0)","(11.0, 18.0, 17.161290322580644)","(1.85, 2.1, 2.081455756422455)","(26.0, 34.0, 33.5)","(31.0, 40.0, 39.142857142857146)"
11-01-2023 16:21:51.389413,"(6.5, 8.4, 8.25945945945946)","(7.5, 9.8, 9.718181818181819)","(4.6, 5.8, 5.6850000000000005)","(101.0, 170.0, 154.0)","(11.0, 18.0, 17.161290322580644)","(1.85, 2.1, 2.081432664756447)","(26.0, 34.0, 33.84615384615385)","(31.0, 40.0, 38.8)"
11-01-2023 16:21:52.535200,"(6.5, 8.4, 8.175609756097561)","(7.5, 9.6, 9.54)","(4.6, 5.7, 5.664516129032258)","(101.0, 170.0, 151.66666666666666)","(11.0, 18.0, 17.52173913043478)","(1.85, 2.1, 2.0815033011681057)","(26.0, 34.0, 33.411764705882355)","(31.0, 40.0, 37.833333333333336)"
11-01-2023 16:21:53.622689,"(6.5, 8.4, 8.230508474576272)","(7.5, 9.4, 9.32)","(4.6, 5.8, 5.73125)","(101.0, 170.0, 148.0)","(11.0, 18.0, 17.28)","(1.85, 2.1, 2.0824406779661015)","(26.0, 34.0, 33.411764705882355)","(31.0, 38.0, 39.25)"
11-01-2023 16:21:54.715753,"(6.5, 8.2, 8.144680851063828)","(7.5, 9.4, 9.25)","(4.6, 5.7, 5.657692307692308)","(101.0, 170.0, 156.66666666666666)","(11.0, 18.0, 17.17948717948718)","(1.85, 2.1, 2.081754756871036)","(26.0, 34.0, 33.411764705882355)","(31.0, 40.0, 39.25)"
11-01-2023 16:21:55.831681,"(6.5, 8.2, 8.13469387755102)","(7.5, 9.4, 9.27)","(4.6, 5.8, 5.775925925925926)","(101.0, 170.0, 161.11111111111111)","(11.0, 18.0, 17.19047619047619)","(1.85, 2.1, 2.081961195595176)","(26.0, 34.0, 32.96)","(31.0, 40.0, 39.25)"
11-01-2023 16:21:56.890860,"(6.5, 8.2, 8.12)","(7.5, 9.2, 9.022641509433962)","(4.6, 5.9, 5.811538461538461)","(101.0, 170.0, 161.11111111111111)","(11.0, 18.0, 17.19047619047619)","(1.85, 2.1, 2.083599615014437)","(26.0, 34.0, 32.833333333333336)","(31.0, 40.0, 39.25)"
11-01-2023 16:21:57.936834,"(6.5, 8.2, 8.1)","(7.5, 9.2, 8.898245614035089)","(4.6, 5.9, 5.838709677419355)","(101.0, 170.0, 143.33333333333334)","(11.0, 18.0, 17.130434782608695)","(1.85, 2.1, 2.1038532110091746)","(26.0, 34.0, 32.55555555555556)","(31.0, 40.0, 38.45454545454545)"
11-01-2023 16:21:59.019547,"(6.5, 8.2, 8.078688524590163)","(7.5, 9.2, 9.020833333333334)","(4.6, 5.7, 5.652054794520548)","(101.0, 170.0, 144.73684210526315)","(11.0, 18.0, 17.524390243902438)","(1.85, 2.14, 2.1076109936575054)","(26.0, 34.0, 32.55555555555556)","(31.0, 40.0, 38.111111111111114)"
11-01-2023 16:22:00.137151,"(6.5, 8.2, 8.052631578947368)","(7.5, 9.2, 8.926984126984127)","(4.6, 5.7, 5.604109589041096)","(101.0, 170.0, 147.5)","(11.0, 18.0, 17.17391304347826)","(1.85, 2.14, 2.1041870824053452)","(26.0, 34.0, 32.57142857142857)","(31.0, 40.0, 38.11764705882353)"
11-01-2023 16:22:01.333313,"(6.5, 8.2, 8.083636363636364)","(7.5, 9.2, 9.058064516129033)","(4.6, 5.7, 5.626666666666666)","(101.0, 160.0, 143.33333333333334)","(11.0, 18.0, 17.108695652173914)","(1.85, 2.14, 2.114705882352941)","(26.0, 34.0, 32.46666666666667)","(31.0, 40.0, 38.13333333333333)"
11-01-2023 16:22:02.602700,"(6.5, 8.2, 8.102439024390243)","(7.5, 9.2, 9.242105263157894)","(4.6, 5.7, 5.6909090909090905)","(101.0, 160.0, 141.25)","(11.0, 18.0, 17.046511627906977)","(1.85, 2.12, 2.113947368421053)","(26.0, 34.0, 32.70967741935484)","(31.0, 40.0, 38.885245901639344)"
11-01-2023 16:22:03.757005,"(6.5, 8.4, 8.338461538461539)","(7.5, 9.6, 9.242105263157894)","(4.6, 5.8, 5.6909090909090905)","(101.0, 160.0, 145.71428571428572)","(11.0, 18.0, 16.901785714285715)","(1.85, 2.12, 2.1112328767123287)","(26.0, 34.0, 32.714285714285715)","(31.0, 40.0, 39.03448275862069)"
11-01-2023 16:22:04.906200,"(6.5, 8.4, 8.293333333333333)","(7.5, 9.6, 9.284210526315789)","(4.6, 5.8, 5.6909090909090905)","(101.0, 160.0, 146.66666666666666)","(11.0, 18.0, 16.894736842105264)","(1.85, 2.12, 2.1152)","(26.0, 34.0, 32.869565217391305)","(31.0, 40.0, 38.13333333333333)"
11-01-2023 16:22:06.050079,"(6.5, 8.4, 8.245454545454546)","(7.5, 9.6, 9.276190476190475)","(4.6, 5.8, 5.68)","(101.0, 160.0, 146.66666666666666)","(11.0, 18.0, 16.894736842105264)","(1.85, 2.12, 2.110666666666667)","(26.0, 34.0, 33.04761904761905)","(31.0, 40.0, 38.13333333333333)"
11-01-2023 16:22:07.216474,"(6.5, 8.4, 8.269387755102041)","(7.5, 9.6, 9.582222222222223)","(4.6, 5.8, 5.727777777777778)","(101.0, 160.0, 153.33333333333334)","(11.0, 18.0, 16.894736842105264)","(1.85, 2.12, 2.109677419354839)","(26.0, 34.0, 33.294117647058826)","(31.0, 40.0, 38.111111111111114)"
11-01-2023 16:22:08.420562,"(6.5, 8.4, 8.269387755102041)","(7.5, 9.8, 9.636363636363637)","(4.6, 5.8, 5.695833333333333)","(101.0, 160.0, 131.11111111111111)","(11.0, 18.0, 16.919354838709676)","(1.85, 2.12, 2.10976)","(26.0, 34.0, 33.69230769230769)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:09.631570,"(6.5, 8.4, 8.185074626865672)","(7.5, 9.6, 9.58095238095238)","(4.6, 5.8, 5.683720930232558)","(101.0, 160.0, 131.11111111111111)","(11.0, 17.5, 16.743243243243242)","(1.85, 2.12, 2.0972222222222223)","(26.0, 34.0, 33.69230769230769)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:10.845125,"(6.5, 8.4, 8.184126984126983)","(7.5, 9.8, 9.585714285714285)","(4.6, 5.8, 5.673469387755102)","(101.0, 160.0, 133.91304347826087)","(11.0, 17.5, 16.743243243243242)","(1.85, 2.1, 2.0964601769911506)","(26.0, 34.0, 33.46666666666667)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:12.068309,"(6.5, 8.4, 8.2)","(7.5, 9.8, 9.50909090909091)","(4.6, 5.8, 5.670833333333333)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.5, 16.743243243243242)","(1.85, 2.1, 2.0964601769911506)","(26.0, 34.0, 33.46666666666667)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:13.243105,"(6.5, 8.4, 8.2)","(7.5, 9.8, 9.50909090909091)","(4.6, 5.8, 5.665217391304347)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.5, 16.743243243243242)","(1.85, 2.1, 2.111711711711712)","(26.0, 34.0, 33.714285714285715)","(31.0, 40.0, 37.935483870967744)"
11-01-2023 16:22:14.319946,"(6.5, 8.4, 8.177049180327868)","(7.5, 9.8, 9.46896551724138)","(4.6, 5.8, 5.665217391304347)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.5, 16.743243243243242)","(1.85, 2.12, 2.102360248447205)","(26.0, 34.0, 33.714285714285715)","(31.0, 40.0, 37.935483870967744)"
11-01-2023 16:22:15.380600,"(6.5, 8.4, 8.177049180327868)","(7.5, 9.8, 9.46896551724138)","(4.6, 5.8, 5.662295081967213)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.5, 16.676470588235293)","(1.85, 2.12, 2.101818181818182)","(26.0, 34.0, 33.5)","(31.0, 40.0, 37.935483870967744)"
11-01-2023 16:22:16.381823,"(6.5, 8.2, 8.181249999999999)","(7.5, 9.8, 9.46896551724138)","(4.6, 5.8, 5.652380952380952)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.5, 16.676470588235293)","(1.85, 2.12, 2.101818181818182)","(26.0, 34.0, 33.5)","(31.0, 40.0, 37.935483870967744)"
11-01-2023 16:22:17.411278,"(6.5, 8.4, 8.184126984126983)","(7.5, 9.8, 9.607407407407408)","(4.6, 5.8, 5.693103448275862)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.0, 16.782608695652172)","(1.85, 2.12, 2.1186805555555557)","(26.0, 34.0, 33.6)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:18.479773,"(6.5, 8.4, 8.307692307692308)","(7.5, 9.8, 9.654545454545454)","(4.6, 5.8, 5.617647058823529)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.0, 16.761904761904763)","(1.85, 2.12, 2.1186281588447655)","(26.0, 34.0, 33.6)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:19.543383,"(6.5, 8.4, 8.31304347826087)","(7.5, 10.0, 9.736)","(4.6, 5.8, 5.636842105263158)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.0, 16.761904761904763)","(1.85, 2.12, 2.117560975609756)","(26.0, 34.0, 33.333333333333336)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:20.714400,"(6.5, 8.4, 8.297674418604652)","(7.5, 10.0, 9.724324324324325)","(4.6, 5.8, 5.6546875)","(101.0, 160.0, 134.05405405405406)","(11.0, 17.0, 16.761904761904763)","(1.85, 2.12, 2.111515151515152)","(26.0, 34.0, 33.333333333333336)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:21.902735,"(6.5, 8.4, 8.297674418604652)","(7.5, 10.0, 9.91578947368421)","(4.6, 5.7, 5.622448979591836)","(101.0, 160.0, 133.33333333333334)","(11.0, 17.0, 16.551724137931036)","(1.85, 2.12, 2.132153110047847)","(26.0, 34.0, 32.888888888888886)","(31.0, 40.0, 38.29333333333334)"
11-01-2023 16:22:23.061726,"(6.5, 8.2, 8.197938144329896)","(7.5, 10.5, 10.205263157894738)","(4.6, 5.7, 5.622448979591836)","(101.0, 160.0, 131.76470588235293)","(11.0, 17.0, 16.434782608695652)","(1.85, 2.14, 2.131542288557214)","(26.0, 34.0, 32.72727272727273)","(31.0, 40.0, 38.177215189873415)"
11-01-2023 16:22:24.166042,"(6.5, 8.2, 8.182857142857141)","(7.5, 10.5, 10.095238095238095)","(4.6, 5.6, 5.5181818181818185)","(101.0, 160.0, 131.76470588235293)","(11.0, 17.0, 16.434782608695652)","(1.85, 2.14, 2.1306443914081146)","(26.0, 34.0, 32.17391304347826)","(31.0, 40.0, 38.177215189873415)"
11-01-2023 16:22:25.290370,"(6.5, 8.4, 8.216470588235294)","(7.5, 10.5, 10.108108108108109)","(4.6, 5.6, 5.530434782608696)","(101.0, 160.0, 131.76470588235293)","(11.0, 17.0, 16.434782608695652)","(1.85, 2.14, 2.1305314009661838)","(26.0, 34.0, 32.816901408450704)","(31.0, 40.0, 38.177215189873415)"
11-01-2023 16:22:26.329005,"(6.5, 8.4, 8.216470588235294)","(7.5, 10.5, 10.108108108108109)","(4.6, 5.6, 5.530434782608696)","(101.0, 160.0, 131.76470588235293)","(11.0, 17.0, 16.434782608695652)","(1.85, 2.14, 2.130355329949239)","(26.0, 34.0, 32.94444444444444)","(31.0, 40.0, 38.177215189873415)"
11-01-2023 16:22:27.351593,"(6.5, 8.4, 8.202531645569621)","(7.5, 10.5, 10.108108108108109)","(4.6, 5.6, 5.5095238095238095)","(101.0, 160.0, 131.76470588235293)","(11.0, 17.0, 16.434782608695652)","(1.85, 2.14, 2.1471428571428572)","(26.0, 34.0, 32.94444444444444)","(31.0, 40.0, 38.123456790123456)"
11-01-2023 16:22:28.375121,"(6.5, 8.4, 8.197530864197532)","(7.5, 10.5, 10.15625)","(4.6, 5.6, 5.5406249999999995)","(101.0, 160.0, 131.76470588235293)","(11.0, 17.0, 16.37837837837838)","(1.85, 2.16, 2.1420000000000003)","(26.0, 34.0, 32.86486486486486)","(31.0, 40.0, 38.123456790123456)"
11-01-2023 16:22:29.476587,"(6.5, 8.4, 8.172222222222222)","(7.5, 10.5, 10.120689655172415)","(4.6, 5.6, 5.552112676056338)","(101.0, 160.0, 138.75)","(11.0, 17.0, 16.37837837837838)","(1.85, 2.16, 2.1420000000000003)","(26.0, 34.0, 32.816901408450704)","(31.0, 40.0, 38.123456790123456)"
11-01-2023 16:22:30.551143,"(6.5, 8.4, 8.172222222222222)","(7.5, 10.5, 10.120689655172415)","(4.4, 5.6, 5.552112676056338)","(101.0, 150.0, 133.04347826086956)","(12.0, 17.0, 16.37837837837838)","(1.85, 2.16, 2.1451428571428575)","(26.0, 34.0, 32.89855072463768)","(31.0, 40.0, 38.123456790123456)"
11-01-2023 16:22:31.678044,"(6.5, 8.4, 8.151515151515152)","(7.5, 10.5, 10.092592592592593)","(4.4, 5.6, 5.550724637681159)","(101.0, 150.0, 133.04347826086956)","(12.0, 17.0, 16.37837837837838)","(1.85, 2.16, 2.1505454545454548)","(26.0, 34.0, 32.89855072463768)","(31.0, 40.0, 38.023529411764706)"
11-01-2023 16:22:32.770527,"(6.5, 8.2, 8.136)","(7.5, 10.5, 10.092592592592593)","(4.4, 5.6, 5.550724637681159)","(101.0, 150.0, 130.5)","(12.0, 17.0, 16.37837837837838)","(1.85, 2.16, 2.159090909090909)","(26.0, 34.0, 32.89855072463768)","(31.0, 40.0, 38.09756097560975)"
11-01-2023 16:22:33.892350,"(6.5, 8.2, 8.136)","(7.5, 10.5, 10.092592592592593)","(4.4, 5.6, 5.53030303030303)","(91.0, 150.0, 130.5)","(12.0, 17.0, 16.424242424242426)","(1.85, 2.16, 2.15375)","(26.0, 34.0, 32.666666666666664)","(31.0, 40.0, 38.09756097560975)"
11-01-2023 16:22:34.999042,"(6.5, 8.2, 8.097142857142856)","(7.5, 10.5, 10.119047619047619)","(4.4, 5.6, 5.53030303030303)","(91.0, 150.0, 130.5)","(12.0, 17.0, 16.37837837837838)","(1.85, 2.18, 2.154166666666667)","(26.0, 34.0, 32.666666666666664)","(31.0, 40.0, 38.09756097560975)"
11-01-2023 16:22:36.049627,"(6.5, 8.2, 8.097142857142856)","(7.5, 10.5, 10.119047619047619)","(4.4, 5.6, 5.523333333333333)","(91.0, 150.0, 130.5)","(12.0, 17.0, 16.37837837837838)","(1.85, 2.18, 2.1620289855072463)","(26.0, 34.0, 32.666666666666664)","(31.0, 40.0, 38.09756097560975)"
11-01-2023 16:22:37.103328,"(6.5, 8.2, 8.097142857142856)","(7.5, 10.5, 10.119047619047619)","(4.4, 5.4, 5.31219512195122)","(91.0, 150.0, 130.5)","(12.0, 17.0, 16.37837837837838)","(1.85, 2.18, 2.1620289855072463)","(26.0, 34.0, 32.666666666666664)","(31.0, 40.0, 38.205128205128204)"
11-01-2023 16:22:38.121060,"(6.5, 8.2, 8.097142857142856)","(7.5, 10.5, 10.119047619047619)","(4.4, 5.4, 5.302702702702702)","(91.0, 150.0, 135.0)","(12.0, 17.0, 16.303030303030305)","(1.85, 2.18, 2.1742857142857144)","(26.0, 34.0, 32.666666666666664)","(31.0, 40.0, 38.205128205128204)"
11-01-2023 16:22:39.161078,"(6.5, 8.2, 8.097142857142856)","(7.5, 10.5, 10.119047619047619)","(4.4, 5.4, 5.301769911504425)","(91.0, 150.0, 135.0)","(12.0, 17.0, 16.37837837837838)","(1.85, 2.18, 2.1862857142857144)","(26.0, 34.0, 32.666666666666664)","(31.0, 40.0, 38.205128205128204)"
11-01-2023 16:22:40.288759,"(6.5, 8.2, 8.097142857142856)","(7.5, 10.5, 10.119047619047619)","(4.4, 5.4, 5.31685393258427)","(91.0, 150.0, 137.5)","(12.0, 17.0, 16.794642857142858)","(1.85, 2.2, 2.1681632653061227)","(26.0, 34.0, 33.266666666666666)","(31.0, 40.0, 38.6)"
11-01-2023 16:22:41.427607,"(6.5, 8.4, 8.206451612903226)","(7.5, 10.5, 10.1)","(4.4, 5.4, 5.326356589147287)","(91.0, 150.0, 141.0)","(12.0, 17.0, 16.8)","(1.85, 2.2, 2.1681632653061227)","(26.0, 34.0, 33.0625)","(31.0, 40.0, 38.40816326530612)"
11-01-2023 16:22:42.610121,"(6.5, 8.4, 8.218181818181819)","(7.5, 10.5, 10.1)","(4.4, 5.4, 5.326356589147287)","(91.0, 150.0, 141.0)","(12.0, 17.0, 16.716216216216218)","(1.85, 2.2, 2.160125786163522)","(26.0, 34.0, 33.09090909090909)","(31.0, 40.0, 38.09756097560975)"
11-01-2023 16:22:43.687267,"(6.5, 8.4, 8.191549295774648)","(7.5, 10.5, 10.1)","(4.4, 5.4, 9938.062195121951)","(91.0, 150.0, 9998.5)","(12.0, 17.0, 9998.5)","(1.85, 2.22, 9998.5)","(26.0, 34.0, 9998.5)","(31.0, 40.0, 9998.5)"
11-01-2023 16:22:44.727048,"(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(91.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
11-01-2023 16:22:45.704524,"(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(91.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
11-01-2023 16:22:46.687720,"(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(91.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
11-01-2023 16:22:47.724797,"(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(91.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
11-01-2023 16:22:48.750313,"(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(91.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
11-01-2023 16:22:49.862727,"(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(91.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
11-01-2023 16:22:50.911380,"(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(91.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
11-01-2023 16:22:52.013343,"(6.5, 99998, 9998.5)","(7.5, 99998, 9998.5)","(4.4, 99998, 9998.5)","(91.0, 99998, 9998.5)","(12.0, 99998, 9998.5)","(1.85, 99998, 9998.5)","(26.0, 99998, 9998.5)","(31.0, 99998, 9998.5)"
