,Willsintown,Destiny Blues,Fortyfive Rock,Handsome Harry Nz,Tulhurst Cuddles,Taleggio,Jaydes Terror,Darby Brights,Whata Reactor
12-01-2023 15:01:32.002832,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:33.476162,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:35.046035,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:36.492839,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:38.003031,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:39.483223,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:40.964916,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:42.335766,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:43.659151,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:44.992174,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:46.341767,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:47.747176,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:49.104350,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:50.423696,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:51.735113,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:53.110070,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:54.522858,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:55.941542,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:57.299028,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:58.639088,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:01:59.973643,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:01.317974,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:02.732999,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:04.107617,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:05.439884,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:06.811327,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:08.243105,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:09.588797,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:10.973019,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:12.329850,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:13.622720,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:14.884067,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:16.162957,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:17.588962,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:19.066340,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:20.510039,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:21.857884,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:23.191995,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:24.529584,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:25.840940,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:27.195258,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:28.618893,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:29.930170,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:31.274656,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:32.634776,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:34.241465,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:35.756753,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:37.160501,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:38.651427,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:40.056269,"(101.0, 190.0, 162.85714285714286)","(61.0, 150.0, 133.33333333333334)","(17.0, 36.0, 23.666666666666668)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:41.542557,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:43.033536,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:44.507133,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:45.837308,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:47.171619,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:48.559982,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:50.006959,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:51.417455,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:52.782570,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:54.151142,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:55.528158,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:56.950865,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:58.377219,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:02:59.928523,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:01.357789,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:02.764363,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:04.182555,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:05.553991,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:06.993461,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:08.455999,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:09.856178,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:11.247378,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:12.700522,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:14.151189,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:15.586062,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:17.016528,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:18.520202,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:20.017579,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:21.524198,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:23.336258,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
12-01-2023 15:03:24.885183,"(101.0, 190.0, 171.0)","(61.0, 150.0, 138.88888888888889)","(17.0, 36.0, 29.833333333333336)","(5.0, 99999, 99990)","(2.6, 3.95, 3.44375)","(7.5, 12.0, 9.9)","(6.0, 9.6, 8.52)","(4.4, 6.6, 5.55)","(8.5, 15.5, 12.15)"
