,Bel Song,Body And Soul,Doublern,Equatori,Prancing Queen,Ravera,Scuderia,Three Grand
16-12-2022 12:01:04.571284,"(5.5, 7.4, 7.23448275862069)","(26.0, 34.0, 32.888888888888886)","(3.3, 3.75, 3.725)","(13.0, 18.0, 16.4375)","(6.0, 8.2, 7.979591836734693)","(6.5, 9.0, 8.441860465116278)","(5.0, 6.8, 6.6090909090909085)","(8.0, 9.8, 9.516129032258066)"
16-12-2022 12:01:05.755956,"(5.5, 7.4, 7.23448275862069)","(26.0, 34.0, 31.5)","(3.3, 3.75, 3.725)","(13.0, 18.0, 16.4375)","(6.0, 8.2, 7.979591836734693)","(6.5, 9.0, 8.441860465116278)","(5.0, 6.8, 6.4425531914893615)","(8.0, 9.8, 9.461538461538462)"
16-12-2022 12:01:06.985456,"(5.5, 7.4, 7.23448275862069)","(26.0, 34.0, 31.5)","(3.3, 3.75, 3.725)","(13.0, 18.0, 16.4375)","(6.0, 8.2, 7.979591836734693)","(6.5, 9.0, 8.441860465116278)","(5.0, 6.8, 6.275)","(8.0, 9.8, 9.461538461538462)"
16-12-2022 12:01:08.173270,"(5.5, 7.4, 7.23448275862069)","(26.0, 34.0, 31.5)","(3.3, 3.75, 3.725)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.2, 8.3)","(6.5, 9.0, 8.438297872340426)","(5.0, 6.8, 6.024444444444445)","(8.0, 9.8, 9.474074074074075)"
16-12-2022 12:01:09.372571,"(5.5, 7.4, 7.36923076923077)","(26.0, 34.0, 31.5)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.438297872340426)","(5.0, 6.6, 6.024444444444445)","(8.0, 9.8, 9.474074074074075)"
16-12-2022 12:01:10.554253,"(5.5, 7.4, 7.376470588235295)","(26.0, 34.0, 31.5)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.438297872340426)","(5.0, 6.6, 6.024444444444445)","(8.0, 9.8, 9.474074074074075)"
16-12-2022 12:01:11.695517,"(5.5, 7.4, 7.376470588235295)","(26.0, 34.0, 31.5)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.438297872340426)","(5.0, 6.6, 6.024444444444445)","(8.0, 9.8, 9.474074074074075)"
16-12-2022 12:01:12.996463,"(5.5, 7.4, 7.376470588235295)","(26.0, 34.0, 31.5)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.438297872340426)","(5.0, 6.6, 6.024444444444445)","(8.0, 9.8, 9.474074074074075)"
16-12-2022 12:01:14.279840,"(5.5, 7.4, 7.376470588235295)","(26.0, 34.0, 31.5)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.438297872340426)","(5.0, 6.6, 6.024444444444445)","(8.0, 9.8, 9.474074074074075)"
16-12-2022 12:01:15.528080,"(5.5, 7.4, 7.380000000000001)","(26.0, 34.0, 32.46153846153846)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.44186046511628)","(5.0, 6.6, 5.8315789473684205)","(8.0, 9.8, 9.474074074074075)"
16-12-2022 12:01:16.735315,"(5.5, 7.4, 7.380000000000001)","(26.0, 34.0, 32.0)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.44186046511628)","(5.0, 6.4, 5.84)","(8.0, 9.8, 10.096969696969698)"
16-12-2022 12:01:18.100632,"(5.5, 7.4, 7.380000000000001)","(26.0, 34.0, 32.0)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.438297872340426)","(5.0, 6.4, 5.819354838709677)","(8.0, 10.5, 9.552777777777779)"
16-12-2022 12:01:19.423047,"(5.5, 7.4, 7.380000000000001)","(26.0, 34.0, 32.0)","(3.3, 3.75, 3.7346153846153847)","(13.0, 18.0, 16.571428571428573)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.44186046511628)","(5.0, 6.4, 5.819354838709677)","(8.0, 10.5, 9.552777777777779)"
16-12-2022 12:01:20.781966,"(5.5, 7.4, 7.380000000000001)","(26.0, 34.0, 32.0)","(3.3, 3.75, 3.607142857142857)","(13.0, 18.0, 17.2)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.819354838709677)","(8.0, 10.5, 9.64864864864865)"
16-12-2022 12:01:22.089910,"(5.5, 7.4, 7.380000000000001)","(26.0, 34.0, 32.0)","(3.3, 3.65, 3.607142857142857)","(13.0, 17.5, 16.88888888888889)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.819354838709677)","(8.0, 10.5, 9.64864864864865)"
16-12-2022 12:01:23.390870,"(5.5, 7.4, 7.380000000000001)","(26.0, 34.0, 32.0)","(3.3, 3.65, 3.5789473684210527)","(12.0, 17.0, 16.933333333333334)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.819354838709677)","(8.0, 10.5, 9.64864864864865)"
16-12-2022 12:01:24.621127,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.5)","(3.3, 3.65, 3.5789473684210527)","(12.0, 17.0, 16.933333333333334)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.819354838709677)","(8.0, 10.5, 9.64864864864865)"
16-12-2022 12:01:25.880366,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.5)","(3.3, 3.65, 3.5789473684210527)","(12.0, 17.0, 16.933333333333334)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.8315789473684205)","(8.0, 10.5, 9.5375)"
16-12-2022 12:01:27.111502,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.285714285714285)","(3.3, 3.65, 3.5789473684210527)","(12.0, 17.0, 16.923076923076923)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.8315789473684205)","(8.0, 10.5, 9.5375)"
16-12-2022 12:01:28.672779,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.285714285714285)","(3.3, 3.65, 3.5789473684210527)","(12.0, 17.0, 16.7)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.5375)"
16-12-2022 12:01:30.043904,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.285714285714285)","(3.3, 3.65, 3.5789473684210527)","(12.0, 17.0, 16.7)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.5375)"
16-12-2022 12:01:31.429073,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.285714285714285)","(3.3, 3.65, 3.5826086956521737)","(12.0, 17.0, 16.7)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.661904761904761)"
16-12-2022 12:01:32.779729,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.285714285714285)","(3.3, 3.65, 3.544318181818182)","(12.0, 17.0, 15.214285714285714)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.671052631578947)"
16-12-2022 12:01:34.136234,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.666666666666664)","(3.3, 3.65, 3.546666666666667)","(12.0, 17.0, 16.67058823529412)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.671052631578947)"
16-12-2022 12:01:35.378023,"(5.5, 7.4, 7.36)","(26.0, 34.0, 32.666666666666664)","(3.3, 3.65, 3.546666666666667)","(12.0, 17.0, 16.67058823529412)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.69)"
16-12-2022 12:01:36.569895,"(5.5, 7.4, 7.377777777777778)","(26.0, 34.0, 32.666666666666664)","(3.3, 3.65, 3.611963190184049)","(12.0, 17.0, 16.67058823529412)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.69)"
16-12-2022 12:01:37.855402,"(5.5, 7.4, 7.377777777777778)","(26.0, 34.0, 33.38461538461539)","(3.3, 3.65, 3.611963190184049)","(12.0, 17.0, 16.67058823529412)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.632142857142856)"
16-12-2022 12:01:39.248742,"(5.5, 7.4, 7.377777777777778)","(26.0, 34.0, 33.38461538461539)","(3.3, 3.65, 3.611963190184049)","(12.0, 17.0, 16.2)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.632142857142856)"
16-12-2022 12:01:40.678933,"(5.5, 7.4, 7.377777777777778)","(26.0, 34.0, 33.38461538461539)","(3.3, 3.65, 3.611963190184049)","(12.0, 17.0, 15.071428571428571)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.866666666666666)","(8.0, 10.5, 9.632142857142856)"
16-12-2022 12:01:42.167420,"(5.5, 7.4, 7.377777777777778)","(26.0, 34.0, 33.578947368421055)","(3.3, 3.65, 3.5090909090909093)","(12.0, 15.5, 14.833333333333334)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.92)","(8.0, 10.5, 9.632142857142856)"
16-12-2022 12:01:43.622963,"(5.5, 7.4, 7.377777777777778)","(26.0, 34.0, 33.578947368421055)","(3.3, 3.65, 3.519230769230769)","(12.0, 15.0, 14.777777777777779)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.92)","(8.0, 10.5, 9.632142857142856)"
16-12-2022 12:01:45.219572,"(5.5, 7.4, 7.377777777777778)","(26.0, 34.0, 33.27272727272727)","(3.3, 3.65, 3.519230769230769)","(12.0, 15.0, 14.5)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.92)","(8.0, 10.5, 9.632142857142856)"
16-12-2022 12:01:46.892766,"(5.5, 7.4, 7.574999999999999)","(26.0, 34.0, 33.27272727272727)","(3.3, 3.65, 3.519230769230769)","(12.0, 15.0, 14.5)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.609756097560975)","(5.0, 6.4, 5.846153846153846)","(8.0, 10.5, 9.632142857142856)"
16-12-2022 12:01:48.405076,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 33.27272727272727)","(3.3, 3.65, 3.519230769230769)","(12.0, 15.0, 14.071428571428571)","(6.0, 8.6, 8.549999999999999)","(6.5, 9.0, 8.652173913043478)","(4.8, 6.4, 5.846153846153846)","(8.0, 10.5, 9.632142857142856)"
16-12-2022 12:01:49.830752,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 33.27272727272727)","(3.3, 3.65, 3.519230769230769)","(12.0, 15.5, 14.071428571428571)","(6.0, 8.6, 8.549999999999999)","(6.5, 9.0, 8.652173913043478)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.909375)"
16-12-2022 12:01:51.219859,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 33.27272727272727)","(3.3, 3.65, 3.546875)","(12.0, 15.5, 14.071428571428571)","(6.0, 8.6, 8.525)","(6.5, 9.0, 8.652173913043478)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.909375)"
16-12-2022 12:01:52.578143,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 33.4)","(3.3, 3.65, 3.5675)","(12.0, 15.5, 14.071428571428571)","(6.0, 8.6, 8.525)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.909375)"
16-12-2022 12:01:53.912597,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 33.625)","(3.3, 3.65, 3.575)","(12.0, 15.5, 14.5)","(6.0, 8.6, 8.525)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.909375)"
16-12-2022 12:01:55.270862,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 33.8)","(3.3, 3.7, 3.6134615384615385)","(12.0, 15.0, 14.285714285714286)","(6.0, 8.6, 8.525)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.909375)"
16-12-2022 12:01:56.653804,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 33.8)","(3.3, 3.7, 3.7464285714285714)","(12.0, 15.0, 14.285714285714286)","(6.0, 8.6, 8.525)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.909375)"
16-12-2022 12:01:58.232584,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 33.8)","(3.3, 3.8, 3.7027777777777775)","(12.0, 15.0, 14.285714285714286)","(6.0, 8.6, 8.525)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.909375)"
16-12-2022 12:01:59.840840,"(5.5, 7.6, 7.566666666666666)","(26.0, 34.0, 34.51162790697674)","(3.3, 3.8, 3.7027777777777775)","(12.0, 15.0, 14.285714285714286)","(6.0, 8.6, 8.533333333333333)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.9)"
16-12-2022 12:02:01.375430,"(5.5, 7.6, 7.566666666666666)","(26.0, 36.0, 34.31578947368421)","(3.3, 3.8, 3.7027777777777775)","(12.0, 15.0, 14.285714285714286)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.9)"
16-12-2022 12:02:02.868432,"(5.5, 7.6, 7.566666666666666)","(26.0, 36.0, 35.666666666666664)","(3.3, 3.8, 3.7027777777777775)","(12.0, 15.0, 14.285714285714286)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.9)"
16-12-2022 12:02:04.949279,"(5.5, 7.6, 7.566666666666666)","(26.0, 36.0, 35.666666666666664)","(3.3, 3.8, 3.7027777777777775)","(12.0, 15.0, 14.285714285714286)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.804878048780488)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.9)"
16-12-2022 12:02:06.559605,"(5.5, 7.6, 7.566666666666666)","(26.0, 36.0, 35.77777777777778)","(3.3, 3.8, 3.7027777777777775)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.6375)"
16-12-2022 12:02:08.030804,"(5.5, 7.6, 7.566666666666666)","(26.0, 36.0, 34.69565217391305)","(3.3, 3.8, 3.7027777777777775)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 5.827272727272727)","(8.0, 10.5, 9.6375)"
16-12-2022 12:02:09.458381,"(5.5, 7.6, 7.566666666666666)","(26.0, 38.0, 34.4375)","(3.3, 3.8, 3.560576923076923)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 5.915384615384616)","(8.0, 10.5, 9.7)"
16-12-2022 12:02:10.815965,"(5.5, 7.6, 7.574999999999999)","(26.0, 38.0, 34.833333333333336)","(3.3, 3.6, 3.5684615384615386)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 5.98)","(8.0, 10.5, 9.78)"
16-12-2022 12:02:12.112799,"(5.5, 7.6, 7.571428571428571)","(26.0, 38.0, 34.833333333333336)","(3.3, 3.6, 3.5684615384615386)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 5.98)","(8.0, 10.5, 10.14)"
16-12-2022 12:02:13.398007,"(5.5, 7.6, 7.571428571428571)","(26.0, 38.0, 34.833333333333336)","(3.3, 3.6, 3.5684615384615386)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 6.057142857142857)","(8.0, 10.5, 10.14)"
16-12-2022 12:02:14.675949,"(5.5, 7.6, 7.571428571428571)","(26.0, 38.0, 34.833333333333336)","(3.3, 3.6, 3.5684615384615386)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 6.057142857142857)","(8.0, 10.5, 10.14)"
16-12-2022 12:02:15.962294,"(5.5, 7.6, 7.571428571428571)","(26.0, 38.0, 34.833333333333336)","(3.3, 3.6, 3.5658333333333334)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 6.057142857142857)","(8.0, 10.5, 10.14)"
16-12-2022 12:02:17.213574,"(5.5, 7.6, 7.571428571428571)","(26.0, 38.0, 37.368421052631575)","(3.3, 3.6, 3.5658333333333334)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 5.976470588235294)","(8.0, 10.5, 10.14)"
16-12-2022 12:02:18.462549,"(5.5, 7.8, 7.537931034482758)","(26.0, 36.0, 35.578947368421055)","(3.3, 3.6, 3.5658333333333334)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.808695652173913)","(4.8, 6.4, 5.976470588235294)","(8.0, 10.5, 10.14)"
16-12-2022 12:02:19.694499,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.578947368421055)","(3.3, 3.6, 3.564)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.940000000000001)"
16-12-2022 12:02:20.881540,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.578947368421055)","(3.3, 3.6, 3.564)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.940000000000001)"
16-12-2022 12:02:22.068099,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.578947368421055)","(3.3, 3.6, 3.564)","(12.0, 15.0, 13.875)","(6.0, 8.6, 8.542857142857143)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.940000000000001)"
16-12-2022 12:02:23.249440,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.564)","(12.0, 15.0, 14.5)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.940000000000001)"
16-12-2022 12:02:24.450433,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.5)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.5)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:25.659996,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.5)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:26.861371,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.5)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:28.026021,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.653846153846153)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:29.138854,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.653846153846153)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:30.222915,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.653846153846153)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:31.290824,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.653846153846153)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:32.404524,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.653846153846153)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:33.499346,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.42608695652174)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:34.579568,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.266666666666666)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:35.665266,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:36.795354,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5705882352941174)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:37.923317,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.569444444444444)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:39.138764,"(5.5, 7.8, 7.611111111111111)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5175)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:40.243768,"(5.5, 7.8, 7.548148148148148)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5175)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:41.336725,"(5.5, 7.8, 7.504347826086957)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5175)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:42.434138,"(5.5, 7.8, 7.504347826086957)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5175)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.561904761904762)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:43.466758,"(5.5, 7.8, 7.504347826086957)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5175)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:44.476286,"(5.5, 7.8, 7.504347826086957)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5175)","(12.0, 15.0, 14.75)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:45.470099,"(5.5, 7.8, 7.504347826086957)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5710526315789473)","(12.0, 15.0, 14.795454545454545)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:46.451483,"(5.5, 7.8, 7.504347826086957)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5710526315789473)","(12.0, 15.0, 14.795454545454545)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
16-12-2022 12:02:47.540136,"(5.5, 7.8, 7.504347826086957)","(26.0, 36.0, 35.65217391304348)","(3.3, 3.6, 3.5676136363636366)","(12.0, 15.0, 14.1)","(6.0, 8.6, 8.3)","(6.5, 9.0, 8.257142857142856)","(4.8, 6.4, 5.955555555555556)","(8.0, 10.5, 9.916666666666668)"
