,Big Time Faye,Opawa Meg,Adobe Poppets,Allegro Tori,Eytukan,Love Race
16-12-2022 13:12:14.288077,"(6.5, 12.0, 9.653333333333332)","(12.0, 40.0, 36.86666666666667)","(7.5, 14.5, 14.15)","(8.5, 28.0, 26.785714285714285)","(1.4, 1.55, 1.5441176470588236)","(14.0, 40.0, 38.166666666666664)"
16-12-2022 13:12:15.147294,"(6.5, 12.0, 10.68)","(12.0, 40.0, 36.86666666666667)","(7.5, 14.5, 14.15)","(8.5, 28.0, 27.105263157894736)","(1.4, 1.55, 1.5441176470588236)","(14.0, 40.0, 38.166666666666664)"
16-12-2022 13:12:16.063389,"(6.5, 12.0, 9.14)","(12.0, 42.0, 37.21875)","(7.5, 14.5, 14.15)","(8.5, 28.0, 24.0)","(1.4, 1.55, 1.4932432432432432)","(14.0, 40.0, 38.705882352941174)"
16-12-2022 13:12:17.058818,"(6.5, 12.0, 9.14)","(12.0, 42.0, 32.285714285714285)","(7.5, 14.5, 14.15)","(8.5, 28.0, 26.666666666666664)","(1.4, 1.55, 1.4957142857142858)","(14.0, 40.0, 36.5)"
16-12-2022 13:12:18.019359,"(6.5, 12.0, 9.14)","(12.0, 42.0, 37.21875)","(7.5, 14.5, 13.9375)","(8.5, 28.0, 26.666666666666664)","(1.4, 1.54, 1.5014285714285713)","(14.0, 40.0, 33.166666666666664)"
16-12-2022 13:12:19.009348,"(6.5, 12.0, 9.14)","(12.0, 42.0, 37.21875)","(7.5, 14.5, 13.5)","(8.5, 28.0, 26.666666666666664)","(1.4, 1.53, 1.4385714285714286)","(14.0, 40.0, 35.0)"
16-12-2022 13:12:19.946971,"(6.5, 12.0, 9.14)","(12.0, 42.0, 32.285714285714285)","(7.5, 14.5, 14.23076923076923)","(8.5, 28.0, 26.666666666666664)","(1.4, 1.53, 1.4385714285714286)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:20.879507,"(6.5, 12.0, 9.14)","(12.0, 42.0, 36.0)","(7.5, 14.5, 14.23076923076923)","(8.5, 28.0, 24.25)","(1.4, 1.52, 1.4324999999999999)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:21.884484,"(6.5, 12.0, 8.832)","(12.0, 42.0, 32.285714285714285)","(7.5, 14.5, 14.23076923076923)","(8.5, 28.0, 26.75)","(1.4, 1.52, 1.4464705882352942)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:22.797424,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 36.0)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 26.75)","(1.4, 1.51, 1.4289999999999998)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:23.707208,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 32.285714285714285)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 26.75)","(1.4, 1.51, 1.4289999999999998)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:24.761886,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 36.0)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 26.75)","(1.4, 1.51, 1.4289999999999998)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:25.739683,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 23.625)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 26.75)","(1.4, 1.51, 1.4289999999999998)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:26.731682,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 32.8125)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.51, 1.4289999999999998)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:27.736074,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 26.25)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.51, 1.4507692307692308)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:28.638345,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 26.923076923076923)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.5, 1.4507692307692308)","(14.0, 40.0, 37.77777777777778)"
16-12-2022 13:12:29.588007,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 32.8125)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.5, 1.4283333333333332)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:30.508017,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 24.909090909090907)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.5, 1.4283333333333332)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:31.369911,"(6.5, 11.5, 9.9625)","(12.0, 42.0, 33.1875)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.5, 1.4283333333333332)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:32.373844,"(6.5, 11.5, 10.0375)","(12.0, 42.0, 27.53846153846154)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.5, 1.4293023255813952)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:33.339040,"(6.5, 11.5, 10.0375)","(12.0, 42.0, 33.1875)","(7.5, 14.5, 14.347826086956522)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.5, 1.4293023255813952)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:34.268298,"(6.5, 11.5, 10.0375)","(12.0, 42.0, 27.53846153846154)","(7.5, 14.5, 14.305555555555555)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.5, 1.4293023255813952)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:35.238403,"(6.5, 11.5, 10.0375)","(12.0, 42.0, 27.53846153846154)","(7.5, 14.5, 14.305555555555555)","(8.5, 28.0, 27.318181818181817)","(1.4, 1.5, 1.43)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:36.118458,"(6.5, 11.5, 10.0375)","(12.0, 42.0, 33.1875)","(7.5, 14.5, 14.305555555555555)","(9.0, 28.0, 27.318181818181817)","(1.4, 1.5, 1.43)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:37.115111,"(6.5, 11.5, 10.0375)","(12.0, 42.0, 27.53846153846154)","(7.5, 14.5, 14.305555555555555)","(9.0, 28.0, 27.318181818181817)","(1.4, 1.48, 1.4283333333333332)","(14.0, 40.0, 38.94736842105263)"
16-12-2022 13:12:38.149259,"(6.5, 11.0, 9.488888888888889)","(12.0, 42.0, 33.1875)","(7.5, 14.5, 14.347826086956522)","(9.0, 28.0, 27.318181818181817)","(1.4, 1.58, 1.5126086956521738)","(14.0, 40.0, 35.5)"
16-12-2022 13:12:39.086986,"(6.5, 11.0, 9.389473684210525)","(12.0, 42.0, 27.53846153846154)","(7.5, 14.5, 14.347826086956522)","(9.0, 28.0, 26.1875)","(1.4, 1.58, 1.5145070422535212)","(14.0, 40.0, 31.0)"
16-12-2022 13:12:40.022695,"(6.5, 11.0, 8.2)","(12.0, 42.0, 38.08333333333333)","(7.5, 14.5, 14.347826086956522)","(9.0, 28.0, 24.5)","(1.4, 1.58, 1.5145070422535212)","(14.0, 40.0, 31.0)"
16-12-2022 13:12:41.014069,"(6.5, 11.0, 8.748148148148148)","(12.0, 42.0, 25.272727272727273)","(7.5, 14.5, 14.347826086956522)","(9.0, 28.0, 26.0)","(1.4, 1.57, 1.4944943820224719)","(14.0, 40.0, 31.0)"
16-12-2022 13:12:41.960323,"(6.5, 11.0, 8.748148148148148)","(12.0, 40.0, 34.0)","(7.5, 14.5, 14.347826086956522)","(9.0, 28.0, 26.0)","(1.4, 1.57, 1.5052808988764046)","(14.0, 40.0, 31.0)"
16-12-2022 13:12:42.942201,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 29.5)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 26.727272727272727)","(1.4, 1.57, 1.4664705882352942)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:43.900776,"(6.5, 11.0, 8.748148148148148)","(13.0, 38.0, 24.42857142857143)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 26.727272727272727)","(1.4, 1.57, 1.4757142857142858)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:44.854240,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 29.5)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 26.727272727272727)","(1.4, 1.57, 1.4757142857142858)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:45.833920,"(6.5, 11.0, 8.748148148148148)","(13.0, 38.0, 24.42857142857143)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 26.727272727272727)","(1.4, 1.57, 1.4757142857142858)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:46.803707,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 29.5)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 26.727272727272727)","(1.4, 1.57, 1.4622448979591836)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:47.704041,"(6.5, 11.0, 8.748148148148148)","(13.0, 38.0, 24.42857142857143)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 26.727272727272727)","(1.4, 1.57, 1.4622448979591836)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:48.645414,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 31.799999999999997)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 26.727272727272727)","(1.4, 1.57, 1.4622448979591836)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:49.613327,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 34.875)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 26.727272727272727)","(1.4, 1.56, 1.4622727272727272)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:50.517274,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 34.875)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 27.125)","(1.4, 1.56, 1.4728571428571429)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:51.401322,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 34.875)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 25.75)","(1.4, 1.55, 1.4728571428571429)","(15.0, 40.0, 31.0)"
16-12-2022 13:12:52.335134,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 34.875)","(8.0, 14.5, 14.347826086956522)","(9.0, 28.0, 23.666666666666664)","(1.4, 1.55, 1.4621428571428572)","(15.0, 40.0, 35.75)"
16-12-2022 13:12:53.285799,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 35.0)","(8.0, 14.5, 14.0)","(9.0, 28.0, 25.4)","(1.4, 1.55, 1.4621428571428572)","(15.0, 40.0, 35.75)"
16-12-2022 13:12:54.343627,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 32.4)","(8.0, 14.5, 13.875)","(9.0, 28.0, 23.666666666666664)","(1.4, 1.55, 1.4621428571428572)","(15.0, 40.0, 37.875)"
16-12-2022 13:12:55.251134,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 35.25)","(8.0, 14.5, 14.333333333333332)","(9.0, 28.0, 23.666666666666664)","(1.4, 1.55, 1.4621428571428572)","(15.0, 40.0, 37.875)"
16-12-2022 13:12:56.186799,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 35.25)","(8.0, 14.5, 14.333333333333332)","(9.0, 28.0, 23.666666666666664)","(1.4, 1.55, 1.4621428571428572)","(15.0, 40.0, 37.875)"
16-12-2022 13:12:57.190432,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 35.25)","(8.0, 14.5, 14.333333333333332)","(9.0, 28.0, 26.142857142857142)","(1.4, 1.55, 1.4621428571428572)","(15.0, 40.0, 37.875)"
16-12-2022 13:12:58.207930,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 35.25)","(8.0, 14.5, 14.333333333333332)","(9.0, 28.0, 26.142857142857142)","(1.4, 1.55, 1.47)","(15.0, 40.0, 37.875)"
16-12-2022 13:12:59.201151,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 35.25)","(8.0, 14.5, 14.333333333333332)","(9.0, 28.0, 26.142857142857142)","(1.4, 1.54, 1.4619047619047618)","(15.0, 40.0, 37.875)"
16-12-2022 13:13:00.113707,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 37.07692307692308)","(8.0, 14.5, 14.333333333333332)","(9.0, 28.0, 26.142857142857142)","(1.4, 1.54, 1.4619047619047618)","(15.0, 40.0, 37.875)"
16-12-2022 13:13:01.060285,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 36.0)","(8.0, 14.5, 14.333333333333332)","(9.0, 28.0, 23.666666666666664)","(1.4, 1.54, 1.4619047619047618)","(15.0, 40.0, 37.875)"
16-12-2022 13:13:02.143289,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 33.2)","(8.0, 14.5, 14.4)","(9.0, 28.0, 23.666666666666664)","(1.4, 1.54, 1.46875)","(15.0, 40.0, 37.875)"
16-12-2022 13:13:03.116934,"(6.5, 11.0, 8.748148148148148)","(13.0, 40.0, 33.2)","(8.0, 14.5, 14.4)","(9.0, 28.0, 27.0)","(1.4, 1.53, 1.4617499999999999)","(15.0, 40.0, 37.875)"
16-12-2022 13:13:04.141448,"(6.5, 11.0, 8.466666666666667)","(13.0, 40.0, 36.0)","(8.0, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.4, 1.53, 1.4617499999999999)","(15.0, 40.0, 37.875)"
16-12-2022 13:13:05.223092,"(6.5, 10.5, 8.838461538461539)","(13.0, 40.0, 36.0)","(8.0, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.4, 1.53, 1.4617499999999999)","(15.0, 40.0, 37.875)"
16-12-2022 13:13:06.173933,"(6.5, 10.5, 9.4875)","(13.0, 40.0, 36.0)","(8.0, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.4, 1.53, 1.4617499999999999)","(15.0, 40.0, 39.05555555555556)"
16-12-2022 13:13:07.096305,"(6.5, 10.5, 9.4875)","(14.0, 40.0, 36.0)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.53, 1.4675)","(16.0, 40.0, 39.05555555555556)"
16-12-2022 13:13:08.086364,"(6.5, 10.5, 8.838461538461539)","(14.0, 40.0, 36.0)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.52, 1.4615)","(16.0, 40.0, 39.05555555555556)"
16-12-2022 13:13:09.051437,"(6.5, 10.5, 9.4875)","(14.0, 40.0, 36.0)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.52, 1.4641666666666666)","(16.0, 40.0, 39.05555555555556)"
16-12-2022 13:13:10.035975,"(6.5, 10.5, 8.838461538461539)","(14.0, 40.0, 36.0)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.51, 1.4635714285714285)","(16.0, 40.0, 36.25)"
16-12-2022 13:13:10.947541,"(6.5, 10.5, 9.4875)","(14.0, 40.0, 36.22222222222222)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.51, 1.4610416666666666)","(16.0, 40.0, 38.125)"
16-12-2022 13:13:11.989771,"(6.5, 10.5, 8.838461538461539)","(14.0, 40.0, 36.22222222222222)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.51, 1.4610416666666666)","(16.0, 40.0, 38.125)"
16-12-2022 13:13:13.038935,"(6.5, 10.5, 9.4875)","(14.0, 40.0, 36.22222222222222)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.51, 1.4610416666666666)","(16.0, 40.0, 38.125)"
16-12-2022 13:13:14.017289,"(6.5, 10.5, 8.838461538461539)","(14.0, 40.0, 36.22222222222222)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.51, 1.4649999999999999)","(16.0, 40.0, 38.125)"
16-12-2022 13:13:15.040043,"(6.5, 10.5, 8.55)","(14.0, 42.0, 38.2)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.5, 1.4649999999999999)","(16.0, 40.0, 38.125)"
16-12-2022 13:13:16.089094,"(6.5, 10.5, 8.38695652173913)","(14.0, 42.0, 39.15)","(8.5, 14.5, 14.386363636363637)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.5, 1.463)","(16.0, 40.0, 38.84615384615385)"
16-12-2022 13:13:17.174918,"(6.5, 10.5, 8.38695652173913)","(14.0, 42.0, 39.964285714285715)","(8.5, 14.5, 14.357142857142858)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.5, 1.4454901960784314)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:18.256439,"(6.5, 10.0, 9.175)","(14.0, 42.0, 39.964285714285715)","(8.5, 14.5, 26.386363636363633)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.4440816326530612)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:19.279830,"(6.5, 10.0, 9.175)","(14.0, 42.0, 37.39393939393939)","(8.5, 36.0, 26.386363636363633)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.447142857142857)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:20.254682,"(6.5, 10.0, 8.646153846153846)","(14.0, 40.0, 38.74074074074074)","(8.5, 34.0, 32.464285714285715)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.447142857142857)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:21.229838,"(6.5, 10.0, 9.175)","(14.0, 40.0, 38.74074074074074)","(8.5, 34.0, 26.833333333333336)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.443921568627451)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:22.157662,"(6.5, 10.0, 8.646153846153846)","(14.0, 38.0, 35.5)","(8.5, 34.0, 29.22222222222222)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.447142857142857)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:23.160584,"(6.5, 10.0, 9.175)","(14.0, 42.0, 37.39393939393939)","(8.5, 34.0, 26.833333333333336)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.443921568627451)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:24.223315,"(6.5, 10.0, 8.278260869565218)","(14.0, 40.0, 38.74074074074074)","(8.5, 34.0, 32.80555555555556)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.447142857142857)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:25.268351,"(6.5, 10.0, 8.278260869565218)","(14.0, 40.0, 38.74074074074074)","(8.5, 34.0, 32.80555555555556)","(9.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.447142857142857)","(16.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:26.320147,"(6.5, 9.8, 9.05)","(15.0, 40.0, 38.74074074074074)","(9.0, 34.0, 32.80555555555556)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.4423529411764706)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:27.276365,"(6.5, 9.8, 9.05)","(15.0, 40.0, 36.44444444444444)","(9.0, 34.0, 32.80555555555556)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.4444444444444444)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:28.293690,"(6.5, 9.8, 8.569230769230769)","(15.0, 40.0, 36.44444444444444)","(9.0, 34.0, 32.80555555555556)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.4423529411764706)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:29.421944,"(6.5, 9.8, 9.05)","(15.0, 42.0, 36.6)","(9.0, 34.0, 32.80555555555556)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.4444444444444444)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:30.449351,"(6.5, 9.8, 8.569230769230769)","(15.0, 42.0, 32.4)","(9.0, 34.0, 32.80555555555556)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.447142857142857)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:31.438132,"(6.5, 9.8, 8.355555555555556)","(15.0, 42.0, 32.4)","(9.0, 34.0, 32.80555555555556)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.48, 1.447142857142857)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:32.493736,"(6.5, 9.8, 8.355555555555556)","(15.0, 42.0, 38.4)","(9.0, 34.0, 30.5)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4366666666666665)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:33.561920,"(6.5, 9.8, 8.234782608695653)","(15.0, 38.0, 34.81818181818182)","(9.0, 34.0, 32.5)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4381818181818182)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:34.644900,"(6.5, 9.8, 8.234782608695653)","(15.0, 42.0, 39.57142857142857)","(9.0, 34.0, 32.5)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4381818181818182)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:35.595720,"(6.5, 9.8, 8.234782608695653)","(15.0, 42.0, 39.57142857142857)","(9.0, 34.0, 32.5)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4381818181818182)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:36.496311,"(6.5, 9.8, 8.234782608695653)","(15.0, 38.0, 34.17647058823529)","(9.0, 34.0, 32.89473684210526)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4381818181818182)","(17.0, 40.0, 39.34782608695652)"
16-12-2022 13:13:37.551493,"(6.5, 9.6, 8.492307692307692)","(15.0, 42.0, 37.0)","(9.0, 34.0, 32.89473684210526)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4381818181818182)","(17.0, 40.0, 37.2)"
16-12-2022 13:13:38.562713,"(6.5, 9.6, 8.925)","(15.0, 38.0, 34.17647058823529)","(9.0, 34.0, 32.89473684210526)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4381818181818182)","(17.0, 40.0, 37.4)"
16-12-2022 13:13:39.513715,"(6.5, 9.6, 8.299999999999999)","(15.0, 38.0, 35.04545454545455)","(9.0, 34.0, 32.89473684210526)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4381818181818182)","(17.0, 40.0, 38.14285714285714)"
16-12-2022 13:13:40.571789,"(6.5, 9.6, 8.299999999999999)","(15.0, 42.0, 38.13636363636364)","(9.0, 34.0, 33.125)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4375)","(17.0, 40.0, 38.14285714285714)"
16-12-2022 13:13:41.605415,"(6.5, 9.6, 8.209090909090909)","(15.0, 38.0, 35.04545454545455)","(9.0, 34.0, 33.125)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4375)","(17.0, 40.0, 38.14285714285714)"
16-12-2022 13:13:42.751853,"(6.5, 9.6, 8.209090909090909)","(15.0, 42.0, 40.21052631578947)","(9.0, 34.0, 33.125)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.46, 1.4253846153846153)","(17.0, 40.0, 38.14285714285714)"
16-12-2022 13:13:43.739626,"(6.5, 9.6, 8.072727272727272)","(15.0, 42.0, 40.0)","(9.0, 34.0, 33.125)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4235714285714285)","(17.0, 40.0, 38.14285714285714)"
16-12-2022 13:13:44.758651,"(6.5, 9.4, 8.244444444444444)","(15.0, 38.0, 35.14285714285714)","(9.0, 34.0, 33.125)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4336363636363636)","(17.0, 40.0, 38.916666666666664)"
16-12-2022 13:13:45.812928,"(6.5, 9.4, 8.18095238095238)","(15.0, 42.0, 40.22222222222222)","(9.0, 34.0, 32.833333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4288235294117646)","(17.0, 40.0, 38.916666666666664)"
16-12-2022 13:13:46.896634,"(6.5, 9.2, 8.266666666666666)","(15.0, 38.0, 35.14285714285714)","(9.0, 34.0, 32.833333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4228846153846153)","(17.0, 40.0, 38.916666666666664)"
16-12-2022 13:13:47.981072,"(6.5, 9.2, 8.16842105263158)","(15.0, 42.0, 40.22222222222222)","(9.0, 34.0, 32.833333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4229126213592231)","(17.0, 40.0, 38.916666666666664)"
16-12-2022 13:13:49.004605,"(6.5, 9.2, 8.16842105263158)","(15.0, 42.0, 40.22222222222222)","(9.0, 34.0, 32.833333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4215306122448979)","(17.0, 40.0, 38.916666666666664)"
16-12-2022 13:13:50.035274,"(6.5, 9.2, 8.091666666666667)","(15.0, 38.0, 35.14285714285714)","(9.0, 34.0, 32.833333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4229126213592231)","(17.0, 40.0, 38.916666666666664)"
16-12-2022 13:13:51.101797,"(6.5, 9.2, 8.091666666666667)","(15.0, 42.0, 40.608695652173914)","(9.0, 34.0, 32.833333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4215306122448979)","(17.0, 40.0, 38.916666666666664)"
16-12-2022 13:13:52.092876,"(6.5, 9.2, 8.091666666666667)","(15.0, 38.0, 35.10526315789474)","(9.0, 34.0, 32.833333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4215306122448979)","(17.0, 40.0, 39.23529411764706)"
16-12-2022 13:13:53.031335,"(6.5, 9.2, 8.041379310344828)","(15.0, 38.0, 35.70833333333333)","(9.0, 34.0, 32.833333333333336)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4229126213592231)","(17.0, 40.0, 38.285714285714285)"
16-12-2022 13:13:54.034648,"(6.5, 9.2, 8.041379310344828)","(15.0, 42.0, 40.57142857142857)","(9.0, 34.0, 31.4375)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4215306122448979)","(17.0, 40.0, 38.285714285714285)"
16-12-2022 13:13:55.053036,"(6.5, 9.2, 8.041379310344828)","(15.0, 38.0, 35.70833333333333)","(9.0, 34.0, 32.291666666666664)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4229126213592231)","(17.0, 40.0, 38.285714285714285)"
16-12-2022 13:13:56.088381,"(6.5, 9.2, 8.041379310344828)","(15.0, 42.0, 40.57142857142857)","(9.0, 34.0, 32.291666666666664)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4215306122448979)","(17.0, 40.0, 38.285714285714285)"
16-12-2022 13:13:56.983513,"(6.5, 9.2, 8.041379310344828)","(15.0, 38.0, 35.70833333333333)","(9.0, 34.0, 32.291666666666664)","(10.0, 28.0, 27.235294117647058)","(1.35, 1.45, 1.4229126213592231)","(17.0, 40.0, 38.285714285714285)"
