,Blackpool Homer,Hazelnut,Slippery Swan,Island Chief,Cool Militant,Perfect Goddess,Devils Water,Way Up North
11-01-2023 15:57:47.392837,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 34.0, 28.75)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 13.625)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:48.583217,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 34.0, 28.75)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 13.625)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:49.760575,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 34.0, 28.75)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 13.625)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:50.949807,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 34.0, 30.333333333333332)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 13.625)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:52.124842,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 34.0, 30.333333333333332)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 13.625)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:53.197810,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 34.0, 30.333333333333332)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 13.625)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:54.366796,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 34.0, 31.625)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:55.439946,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 38.0, 33.125)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:56.559560,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.125)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:57.630312,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.625)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:58.806269,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.625)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:57:59.942368,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.625)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:01.193475,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.375)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:02.444687,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.375)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:03.588462,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.375)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:04.712335,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.375)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:05.849124,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.83333333333333)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:06.984826,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.5)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:08.140115,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.5)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:09.336435,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.5)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:10.554053,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.5)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:11.649070,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 34.8)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:12.773104,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 34.9)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:13.805160,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 34.9)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:14.927667,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.75)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:16.059606,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:17.335027,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:18.575315,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:19.752935,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:20.905347,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:22.061136,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:23.169003,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:24.230100,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:25.351062,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:26.523987,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:27.762553,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:28.945143,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:30.089794,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.555555555555555)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:31.171822,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 36.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 21.0, 14.11111111111111)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:32.281979,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:33.462940,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.875)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:34.704763,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 34.0)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:35.997078,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 35.3)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:37.229008,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 35.3)","(9.0, 19.5, 12.41875)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 18.0, 14.7)"
11-01-2023 15:58:38.432240,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 11.666666666666666)","(10.0, 40.0, 33.875)","(9.0, 19.5, 13.491666666666667)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 18.0, 13.427272727272726)"
11-01-2023 15:58:39.568314,"(8.5, 15.5, 9.112499999999999)","(9.0, 17.0, 12.636363636363637)","(10.0, 40.0, 33.875)","(9.0, 19.5, 13.491666666666667)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 18.5, 13.427272727272726)"
11-01-2023 15:58:40.708299,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 18.5, 10.916666666666666)"
11-01-2023 15:58:41.847583,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:43.045458,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:44.137396,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:45.311600,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(9.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:46.596803,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:47.898846,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:49.103639,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:50.310436,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:51.625539,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:52.781252,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:54.046227,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.25)","(9.0, 19.5, 12.945454545454545)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 19.5, 10.916666666666666)"
11-01-2023 15:58:55.264613,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.375)","(9.0, 19.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 19.5, 15.399999999999999)"
11-01-2023 15:58:56.510439,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.375)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:58:57.645462,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.375)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:58:58.746543,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.375)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:58:59.904016,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 34.375)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:01.032390,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 35.6)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:02.215826,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 35.6)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.11111111111111)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:03.493695,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 35.6)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:04.722532,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 35.6)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:05.888976,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 40.0, 35.6)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:07.147234,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.8)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:08.320284,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.8)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:09.438511,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.8)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:10.785678,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.8)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:11.987864,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.8)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:13.220950,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.8)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:14.410227,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.8)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:15.605504,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.8)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:16.771722,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.125)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:17.937045,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.125)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:19.235472,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.125)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:20.518911,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.125)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
11-01-2023 15:59:21.843087,"(8.5, 15.5, 10.727272727272727)","(9.0, 17.0, 12.2)","(10.0, 34.0, 30.125)","(9.0, 18.5, 15.399999999999999)","(3.4, 5.8, 3.8833333333333333)","(2.5, 3.6, 3.0444444444444443)","(10.0, 20.0, 14.700000000000001)","(9.0, 18.5, 15.399999999999999)"
