,Similar Features,Swift Choice,Metro Mike,Davettes Diva,World Gone Mad,Federal Ranger
518,"[datetime.datetime(2022, 11, 28, 20, 30, 28, 320285), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 320285), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 320285), 4.8, 5.7]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 320285), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 320285), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 320285), 3.4, 5.6]"
519,"[datetime.datetime(2022, 11, 28, 20, 30, 29, 421307), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 29, 421307), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 29, 421307), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 30, 29, 421307), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 29, 421307), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 20, 30, 29, 421307), 3.4, 5.6]"
520,"[datetime.datetime(2022, 11, 28, 20, 30, 30, 529684), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 529684), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 529684), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 529684), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 529684), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 529684), 3.4, 5.6]"
521,"[datetime.datetime(2022, 11, 28, 20, 30, 31, 635698), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 635698), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 635698), 4.8, 5.6]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 635698), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 635698), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 635698), 3.4, 5.6]"
522,"[datetime.datetime(2022, 11, 28, 20, 30, 32, 746637), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 746637), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 746637), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 746637), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 746637), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 746637), 3.4, 5.6]"
523,"[datetime.datetime(2022, 11, 28, 20, 30, 33, 847265), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 847265), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 847265), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 847265), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 847265), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 847265), 3.4, 5.6]"
524,"[datetime.datetime(2022, 11, 28, 20, 30, 34, 957081), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 957081), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 957081), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 957081), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 957081), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 957081), 3.4, 5.6]"
525,"[datetime.datetime(2022, 11, 28, 20, 30, 36, 61096), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 61096), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 61096), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 61096), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 61096), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 61096), 3.4, 5.6]"
526,"[datetime.datetime(2022, 11, 28, 20, 30, 37, 158564), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 158564), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 158564), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 158564), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 158564), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 158564), 3.4, 5.6]"
527,"[datetime.datetime(2022, 11, 28, 20, 30, 38, 275603), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 275603), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 275603), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 275603), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 275603), 2.3, 2.88]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 275603), 3.4, 5.6]"
528,"[datetime.datetime(2022, 11, 28, 20, 30, 39, 374347), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 39, 374347), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 39, 374347), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 39, 374347), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 39, 374347), 2.3, 2.88]","[datetime.datetime(2022, 11, 28, 20, 30, 39, 374347), 3.4, 5.8]"
529,"[datetime.datetime(2022, 11, 28, 20, 30, 40, 481164), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 481164), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 481164), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 481164), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 481164), 2.3, 2.82]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 481164), 3.4, 6.0]"
530,"[datetime.datetime(2022, 11, 28, 20, 30, 41, 591702), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 591702), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 591702), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 591702), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 591702), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 591702), 3.4, 6.0]"
531,"[datetime.datetime(2022, 11, 28, 20, 30, 42, 687491), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 687491), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 687491), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 687491), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 687491), 2.3, 2.72]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 687491), 3.4, 6.4]"
532,"[datetime.datetime(2022, 11, 28, 20, 30, 43, 787460), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 787460), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 787460), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 787460), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 787460), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 787460), 3.4, 6.6]"
533,"[datetime.datetime(2022, 11, 28, 20, 30, 44, 884142), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 884142), 4.2, 4.5]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 884142), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 884142), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 884142), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 884142), 3.4, 6.6]"
534,"[datetime.datetime(2022, 11, 28, 20, 30, 45, 987103), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 987103), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 987103), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 987103), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 987103), 2.3, 2.7]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 987103), 3.4, 6.6]"
535,"[datetime.datetime(2022, 11, 28, 20, 30, 47, 129489), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 129489), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 129489), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 129489), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 129489), 2.3, 2.66]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 129489), 3.4, 6.6]"
536,"[datetime.datetime(2022, 11, 28, 20, 30, 48, 245097), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 48, 245097), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 48, 245097), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 48, 245097), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 48, 245097), 2.3, 2.6]","[datetime.datetime(2022, 11, 28, 20, 30, 48, 245097), 3.4, 6.6]"
537,"[datetime.datetime(2022, 11, 28, 20, 30, 49, 368362), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 368362), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 368362), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 368362), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 368362), 2.3, 2.58]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 368362), 3.4, 6.6]"
538,"[datetime.datetime(2022, 11, 28, 20, 30, 50, 474435), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 474435), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 474435), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 474435), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 474435), 2.3, 2.54]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 474435), 3.4, 6.6]"
539,"[datetime.datetime(2022, 11, 28, 20, 30, 51, 609914), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 609914), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 609914), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 609914), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 609914), 2.3, 2.54]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 609914), 3.4, 6.6]"
540,"[datetime.datetime(2022, 11, 28, 20, 30, 52, 714206), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 714206), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 714206), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 714206), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 714206), 2.3, 2.52]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 714206), 3.4, 6.6]"
541,"[datetime.datetime(2022, 11, 28, 20, 30, 53, 828035), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 828035), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 828035), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 828035), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 828035), 2.3, 2.5]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 828035), 3.4, 6.6]"
542,"[datetime.datetime(2022, 11, 28, 20, 30, 54, 926053), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 926053), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 926053), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 926053), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 926053), 2.3, 2.44]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 926053), 3.4, 6.6]"
543,"[datetime.datetime(2022, 11, 28, 20, 30, 56, 33299), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 33299), 4.2, 4.6]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 33299), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 33299), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 33299), 2.3, 2.44]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 33299), 3.4, 6.6]"
544,"[datetime.datetime(2022, 11, 28, 20, 30, 57, 131047), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 57, 131047), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 30, 57, 131047), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 57, 131047), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 30, 57, 131047), 2.3, 2.44]","[datetime.datetime(2022, 11, 28, 20, 30, 57, 131047), 3.4, 6.6]"
545,"[datetime.datetime(2022, 11, 28, 20, 30, 58, 245225), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 245225), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 245225), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 245225), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 245225), 2.3, 2.38]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 245225), 3.4, 6.6]"
546,"[datetime.datetime(2022, 11, 28, 20, 30, 59, 352399), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 352399), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 352399), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 352399), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 352399), 2.3, 2.34]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 352399), 3.4, 6.6]"
547,"[datetime.datetime(2022, 11, 28, 20, 31, 0, 454310), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 454310), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 454310), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 454310), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 454310), 2.3, 2.34]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 454310), 3.4, 6.6]"
548,"[datetime.datetime(2022, 11, 28, 20, 31, 1, 567152), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 567152), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 567152), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 567152), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 567152), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 567152), 3.4, 6.6]"
549,"[datetime.datetime(2022, 11, 28, 20, 31, 2, 661383), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 661383), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 661383), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 661383), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 661383), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 661383), 3.4, 6.6]"
550,"[datetime.datetime(2022, 11, 28, 20, 31, 3, 761919), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 761919), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 761919), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 761919), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 761919), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 761919), 3.4, 6.6]"
551,"[datetime.datetime(2022, 11, 28, 20, 31, 4, 858301), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 858301), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 858301), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 858301), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 858301), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 858301), 3.4, 7.0]"
552,"[datetime.datetime(2022, 11, 28, 20, 31, 5, 953208), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 953208), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 953208), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 953208), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 953208), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 953208), 3.4, 7.0]"
553,"[datetime.datetime(2022, 11, 28, 20, 31, 7, 53221), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 7, 53221), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 7, 53221), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 7, 53221), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 7, 53221), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 7, 53221), 3.4, 7.0]"
554,"[datetime.datetime(2022, 11, 28, 20, 31, 8, 148529), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 148529), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 148529), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 148529), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 148529), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 148529), 3.4, 7.0]"
555,"[datetime.datetime(2022, 11, 28, 20, 31, 9, 253006), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 253006), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 253006), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 253006), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 253006), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 253006), 3.4, 7.0]"
556,"[datetime.datetime(2022, 11, 28, 20, 31, 10, 352997), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 10, 352997), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 10, 352997), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 10, 352997), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 10, 352997), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 10, 352997), 3.4, 7.0]"
557,"[datetime.datetime(2022, 11, 28, 20, 31, 11, 452849), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 11, 452849), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 11, 452849), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 11, 452849), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 11, 452849), 2.3, 2.32]","[datetime.datetime(2022, 11, 28, 20, 31, 11, 452849), 3.4, 7.0]"
558,"[datetime.datetime(2022, 11, 28, 20, 31, 12, 562828), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 12, 562828), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 12, 562828), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 12, 562828), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 12, 562828), 2.3, 2.3]","[datetime.datetime(2022, 11, 28, 20, 31, 12, 562828), 3.4, 7.0]"
559,"[datetime.datetime(2022, 11, 28, 20, 31, 13, 667519), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 13, 667519), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 13, 667519), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 13, 667519), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 13, 667519), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 20, 31, 13, 667519), 3.4, 7.0]"
560,"[datetime.datetime(2022, 11, 28, 20, 31, 14, 773364), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 14, 773364), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 20, 31, 14, 773364), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 31, 14, 773364), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 14, 773364), 2.3, 2.42]","[datetime.datetime(2022, 11, 28, 20, 31, 14, 773364), 3.4, 7.0]"
561,"[datetime.datetime(2022, 11, 28, 20, 31, 15, 874641), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 15, 874641), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 20, 31, 15, 874641), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 31, 15, 874641), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 15, 874641), 2.3, 2.42]","[datetime.datetime(2022, 11, 28, 20, 31, 15, 874641), 3.4, 7.0]"
562,"[datetime.datetime(2022, 11, 28, 20, 31, 16, 980107), 41.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 31, 16, 980107), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 16, 980107), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 31, 16, 980107), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 16, 980107), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 20, 31, 16, 980107), 3.4, 7.0]"
563,"[datetime.datetime(2022, 11, 28, 20, 31, 18, 78058), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 18, 78058), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 31, 18, 78058), 4.8, 5.9]","[datetime.datetime(2022, 11, 28, 20, 31, 18, 78058), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 18, 78058), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 31, 18, 78058), 3.4, 6.8]"
564,"[datetime.datetime(2022, 11, 28, 20, 31, 19, 185005), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 19, 185005), 4.2, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 19, 185005), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 31, 19, 185005), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 31, 19, 185005), 2.3, 2.38]","[datetime.datetime(2022, 11, 28, 20, 31, 19, 185005), 3.4, 7.4]"
565,"[datetime.datetime(2022, 11, 28, 20, 31, 20, 302336), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 20, 302336), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 20, 31, 20, 302336), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 31, 20, 302336), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 31, 20, 302336), 2.3, 2.36]","[datetime.datetime(2022, 11, 28, 20, 31, 20, 302336), 3.4, 7.4]"
566,"[datetime.datetime(2022, 11, 28, 20, 31, 21, 408814), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 21, 408814), 4.2, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 21, 408814), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 31, 21, 408814), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 31, 21, 408814), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 31, 21, 408814), 3.4, 6.8]"
567,"[datetime.datetime(2022, 11, 28, 20, 31, 22, 525008), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 22, 525008), 4.2, 4.9]","[datetime.datetime(2022, 11, 28, 20, 31, 22, 525008), 4.8, 5.8]","[datetime.datetime(2022, 11, 28, 20, 31, 22, 525008), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 31, 22, 525008), 2.3, 2.48]","[datetime.datetime(2022, 11, 28, 20, 31, 22, 525008), 3.4, 7.4]"
568,"[datetime.datetime(2022, 11, 28, 20, 31, 23, 636083), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 23, 636083), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 31, 23, 636083), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 31, 23, 636083), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 31, 23, 636083), 2.3, 2.38]","[datetime.datetime(2022, 11, 28, 20, 31, 23, 636083), 3.4, 7.4]"
569,"[datetime.datetime(2022, 11, 28, 20, 31, 24, 737070), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 24, 737070), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 31, 24, 737070), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 31, 24, 737070), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 31, 24, 737070), 2.3, 2.38]","[datetime.datetime(2022, 11, 28, 20, 31, 24, 737070), 3.4, 7.4]"
570,"[datetime.datetime(2022, 11, 28, 20, 31, 25, 852496), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 25, 852496), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 31, 25, 852496), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 31, 25, 852496), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 31, 25, 852496), 2.3, 2.38]","[datetime.datetime(2022, 11, 28, 20, 31, 25, 852496), 3.4, 7.4]"
571,"[datetime.datetime(2022, 11, 28, 20, 31, 26, 952481), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 31, 26, 952481), 4.2, 4.8]","[datetime.datetime(2022, 11, 28, 20, 31, 26, 952481), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 31, 26, 952481), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 20, 31, 26, 952481), 2.3, 2.38]","[datetime.datetime(2022, 11, 28, 20, 31, 26, 952481), 3.4, 7.4]"
