,Whiskey Business,Amber Days,Have A Heart,Dream Dancer,Godges,Cheeky Willow,Cake Is Good,Dayseas Rikki
06-01-2023 16:24:44.992406,"(2.3, 2.56, 2.512)","(6.5, 9.2, 9.0)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.0)","(7.5, 11.0, 9.9)","(10.0, 15.0, 14.375)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.166666666666666)"
06-01-2023 16:24:46.125525,"(2.3, 2.56, 2.4485714285714284)","(6.5, 9.2, 9.0)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.0)","(7.5, 11.0, 9.625)","(10.0, 15.0, 13.181818181818182)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.657894736842106)"
06-01-2023 16:24:47.306761,"(2.3, 2.56, 2.445)","(6.5, 9.2, 9.0)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.0, 10.127272727272727)","(10.0, 15.0, 13.25)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.833333333333334)"
06-01-2023 16:24:48.541544,"(2.3, 2.54, 2.5)","(6.5, 9.2, 9.0)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.0, 10.261538461538462)","(10.0, 14.5, 13.5)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.804347826086957)"
06-01-2023 16:24:49.694319,"(2.3, 2.52, 2.5)","(6.5, 9.2, 9.0)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.5, 10.276)","(10.0, 15.5, 13.5)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.804347826086957)"
06-01-2023 16:24:50.793295,"(2.3, 2.52, 2.466666666666667)","(6.5, 9.2, 9.0)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 10.4375)","(10.0, 15.5, 13.416666666666666)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.804347826086957)"
06-01-2023 16:24:51.969041,"(2.3, 2.52, 2.5)","(6.5, 9.2, 9.0)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 10.818181818181818)","(10.0, 15.5, 13.416666666666666)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.804347826086957)"
06-01-2023 16:24:53.141120,"(2.3, 2.52, 2.4699999999999998)","(6.5, 9.2, 9.0)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.227272727272727)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.804347826086957)"
06-01-2023 16:24:54.212439,"(2.3, 2.5, 2.4485714285714284)","(6.5, 9.2, 9.0)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.227272727272727)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.804347826086957)"
06-01-2023 16:24:55.268276,"(2.3, 2.5, 2.452)","(6.5, 9.2, 9.0)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.227272727272727)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.804347826086957)"
06-01-2023 16:24:56.384693,"(2.3, 2.5, 2.476)","(6.5, 9.2, 9.0)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.227272727272727)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 14.804347826086957)"
06-01-2023 16:24:57.551188,"(2.3, 2.5, 2.444)","(6.5, 9.2, 9.0)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.416666666666666)","(3.7, 5.1, 5.038461538461538)","(10.0, 15.5, 13.027777777777779)"
06-01-2023 16:24:58.655827,"(2.3, 2.5, 2.4589473684210525)","(6.5, 9.2, 9.0)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.25)","(3.7, 5.1, 5.038461538461538)","(10.0, 13.5, 12.121621621621621)"
06-01-2023 16:24:59.835202,"(2.3, 2.48, 2.453333333333333)","(6.5, 9.2, 9.0)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.5)","(3.7, 5.1, 5.038461538461538)","(10.0, 13.5, 11.880952380952381)"
06-01-2023 16:25:01.029080,"(2.3, 2.48, 2.4266666666666667)","(6.5, 9.2, 9.114285714285714)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.25)","(3.7, 5.1, 5.038461538461538)","(10.0, 13.5, 11.880952380952381)"
06-01-2023 16:25:02.242650,"(2.3, 2.48, 2.46)","(6.5, 9.2, 9.022222222222222)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.03125)","(10.0, 15.5, 13.5)","(3.7, 5.1, 5.038461538461538)","(10.0, 13.5, 12.115384615384615)"
06-01-2023 16:25:03.527875,"(2.3, 2.48, 2.394285714285714)","(6.5, 9.2, 9.022222222222222)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.058823529411764)","(10.0, 15.5, 13.25)","(3.7, 5.1, 5.038461538461538)","(10.0, 13.5, 12.115384615384615)"
06-01-2023 16:25:04.688636,"(2.3, 2.48, 2.3952941176470586)","(6.5, 9.2, 9.022222222222222)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.5, 11.058823529411764)","(10.0, 15.5, 13.5)","(3.7, 5.1, 5.038461538461538)","(10.0, 13.5, 12.115384615384615)"
06-01-2023 16:25:05.822422,"(2.3, 2.48, 2.3952941176470586)","(6.5, 9.2, 9.05)","(41.0, 70.0, 64.0)","(14.0, 40.0, 36.5)","(7.5, 11.5, 10.5625)","(10.0, 15.5, 13.25)","(3.7, 5.1, 5.023529411764706)","(10.0, 13.5, 12.115384615384615)"
06-01-2023 16:25:06.940264,"(2.3, 2.48, 2.3952941176470586)","(6.5, 9.2, 9.12)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 10.5625)","(10.0, 15.5, 13.5)","(3.7, 5.2, 5.023529411764706)","(10.0, 13.5, 12.833333333333334)"
06-01-2023 16:25:08.030829,"(2.3, 2.48, 2.4042105263157896)","(6.5, 9.2, 9.031578947368422)","(41.0, 70.0, 60.625)","(14.0, 40.0, 36.5)","(7.5, 11.5, 10.785714285714286)","(10.0, 15.5, 13.5)","(3.7, 5.2, 5.023529411764706)","(10.0, 13.0, 12.833333333333334)"
06-01-2023 16:25:09.143001,"(2.2, 2.48, 2.384)","(7.0, 9.2, 9.114285714285714)","(41.0, 70.0, 64.0)","(15.0, 40.0, 36.5)","(8.0, 11.5, 11.125)","(10.0, 15.5, 13.5)","(3.8, 5.2, 5.023529411764706)","(11.0, 13.0, 12.833333333333334)"
06-01-2023 16:25:10.188678,"(2.2, 2.48, 2.381818181818182)","(7.0, 9.2, 9.12)","(41.0, 70.0, 60.625)","(15.0, 40.0, 36.5)","(8.0, 11.5, 11.125)","(10.0, 15.5, 13.5)","(3.8, 5.2, 5.023529411764706)","(11.0, 13.0, 13.047619047619047)"
06-01-2023 16:25:11.370091,"(2.2, 2.48, 2.381818181818182)","(7.0, 9.2, 9.04)","(41.0, 70.0, 64.0)","(15.0, 40.0, 36.5)","(8.0, 11.5, 11.125)","(10.0, 15.5, 13.5)","(3.8, 5.2, 5.023529411764706)","(11.0, 13.5, 13.047619047619047)"
06-01-2023 16:25:12.620516,"(2.2, 2.5, 2.46)","(7.0, 9.2, 9.12)","(41.0, 70.0, 64.0)","(15.0, 40.0, 36.5)","(8.0, 11.5, 11.125)","(10.0, 15.5, 13.5)","(3.8, 5.2, 5.023529411764706)","(11.0, 13.5, 13.08695652173913)"
06-01-2023 16:25:13.811271,"(2.2, 2.5, 2.4771428571428573)","(7.0, 9.2, 9.12)","(41.0, 70.0, 64.0)","(15.0, 40.0, 36.5)","(8.0, 11.5, 11.125)","(10.0, 15.5, 13.5)","(3.8, 5.2, 5.023529411764706)","(11.0, 13.5, 13.08695652173913)"
06-01-2023 16:25:14.983750,"(2.2, 2.5, 2.416)","(7.0, 9.2, 9.11111111111111)","(41.0, 70.0, 60.625)","(15.0, 40.0, 36.5)","(8.0, 11.5, 11.125)","(10.0, 15.5, 13.25)","(3.8, 5.2, 4.9818181818181815)","(11.0, 13.5, 13.047619047619047)"
06-01-2023 16:25:16.259288,"(2.2, 2.5, 2.416)","(7.0, 9.2, 9.11111111111111)","(41.0, 70.0, 60.625)","(15.0, 40.0, 36.5)","(8.0, 11.5, 11.125)","(10.0, 15.5, 13.25)","(3.8, 5.2, 5.107692307692307)","(11.0, 13.5, 13.119047619047619)"
06-01-2023 16:25:17.514561,"(2.2, 2.5, 2.3971428571428572)","(7.0, 9.2, 9.153846153846153)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.76923076923077)","(8.0, 11.5, 11.121212121212121)","(10.0, 15.5, 14.375)","(3.8, 5.2, 5.107692307692307)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:18.773528,"(2.2, 2.5, 2.41)","(7.0, 9.2, 9.666666666666666)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.76923076923077)","(8.0, 11.5, 11.121212121212121)","(10.0, 15.5, 14.911764705882353)","(3.8, 5.2, 5.107692307692307)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:19.921919,"(2.2, 2.5, 2.4152941176470586)","(7.0, 10.0, 9.666666666666666)","(41.0, 70.0, 64.0)","(15.0, 40.0, 33.523809523809526)","(8.0, 11.5, 11.121212121212121)","(10.0, 15.5, 14.911764705882353)","(3.8, 5.2, 5.085714285714285)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:21.059516,"(2.2, 2.5, 2.4152941176470586)","(7.0, 10.0, 9.6)","(41.0, 70.0, 64.0)","(15.0, 40.0, 33.523809523809526)","(8.0, 11.5, 10.607142857142858)","(10.0, 15.5, 14.944444444444445)","(3.8, 5.2, 5.085714285714285)","(11.0, 13.5, 13.2)"
06-01-2023 16:25:22.247497,"(2.2, 2.5, 2.4152941176470586)","(7.0, 10.5, 9.323809523809523)","(41.0, 70.0, 60.625)","(15.0, 40.0, 34.333333333333336)","(8.0, 11.5, 10.676470588235293)","(10.0, 15.5, 14.944444444444445)","(3.8, 5.2, 5.085714285714285)","(11.0, 13.5, 13.2)"
06-01-2023 16:25:23.357416,"(2.2, 2.5, 2.4152941176470586)","(7.0, 10.5, 9.323809523809523)","(41.0, 70.0, 60.625)","(15.0, 40.0, 34.333333333333336)","(8.0, 11.5, 10.676470588235293)","(10.0, 15.5, 14.944444444444445)","(3.8, 5.2, 5.085714285714285)","(11.0, 13.5, 13.2)"
06-01-2023 16:25:24.699700,"(2.2, 2.5, 2.4152941176470586)","(7.0, 10.5, 9.633333333333333)","(41.0, 70.0, 60.625)","(15.0, 40.0, 34.333333333333336)","(8.0, 11.5, 10.676470588235293)","(10.0, 15.5, 14.521739130434783)","(3.8, 5.2, 5.085714285714285)","(11.0, 13.5, 13.2)"
06-01-2023 16:25:26.101481,"(2.2, 2.5, 2.482608695652174)","(7.0, 10.5, 9.633333333333333)","(41.0, 70.0, 60.625)","(15.0, 40.0, 34.333333333333336)","(8.0, 11.5, 10.676470588235293)","(10.0, 15.5, 14.944444444444445)","(3.8, 5.2, 5.085714285714285)","(11.0, 13.5, 13.2)"
06-01-2023 16:25:27.484336,"(2.2, 2.5, 2.425)","(7.0, 10.5, 9.633333333333333)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.333333333333336)","(8.0, 11.5, 10.416666666666666)","(10.0, 15.5, 14.521739130434783)","(3.8, 5.2, 5.085714285714285)","(11.0, 13.5, 13.277777777777779)"
06-01-2023 16:25:28.849987,"(2.2, 2.5, 2.44)","(7.0, 10.5, 9.633333333333333)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.333333333333336)","(8.0, 10.5, 10.3)","(10.0, 15.5, 14.944444444444445)","(3.8, 5.2, 5.085714285714285)","(11.0, 13.5, 13.3125)"
06-01-2023 16:25:30.163659,"(2.2, 2.54, 2.5366666666666666)","(7.0, 10.5, 9.578947368421053)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.333333333333336)","(8.0, 11.5, 10.214285714285714)","(10.0, 15.5, 15.023809523809524)","(3.8, 5.2, 4.866666666666666)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:31.431684,"(2.2, 2.58, 2.5309090909090908)","(7.0, 9.8, 9.578947368421053)","(41.0, 70.0, 60.625)","(15.0, 40.0, 34.333333333333336)","(8.0, 10.5, 10.25)","(10.0, 15.5, 14.61111111111111)","(3.8, 5.0, 4.873684210526316)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:32.669295,"(2.2, 2.58, 2.5371428571428574)","(7.0, 9.8, 9.44)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.333333333333336)","(8.0, 10.5, 9.975000000000001)","(10.0, 15.5, 14.214285714285714)","(3.8, 5.0, 4.76)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:33.799930,"(2.2, 2.58, 2.5620000000000003)","(7.0, 9.8, 9.35)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.333333333333336)","(8.0, 10.5, 9.975000000000001)","(10.0, 15.5, 15.166666666666666)","(3.8, 5.0, 4.811764705882353)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:34.999259,"(2.2, 2.62, 2.59)","(7.0, 9.8, 9.4)","(41.0, 70.0, 60.625)","(15.0, 40.0, 34.333333333333336)","(8.0, 10.5, 10.011111111111111)","(10.0, 15.5, 15.166666666666666)","(3.8, 5.0, 4.857142857142857)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:36.323436,"(2.2, 2.64, 2.604)","(7.0, 9.8, 9.4)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.333333333333336)","(8.0, 10.5, 10.011111111111111)","(10.0, 15.5, 15.375)","(3.8, 5.0, 4.857142857142857)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:37.624139,"(2.2, 2.64, 2.5885714285714285)","(7.0, 9.8, 9.4)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.333333333333336)","(8.0, 10.5, 9.792857142857143)","(10.0, 15.5, 14.75)","(3.8, 5.0, 4.857142857142857)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:38.885377,"(2.2, 2.64, 2.5885714285714285)","(7.0, 9.8, 9.4)","(41.0, 70.0, 64.0)","(15.0, 40.0, 34.333333333333336)","(8.0, 10.5, 9.792857142857143)","(10.0, 15.5, 15.0625)","(3.8, 5.0, 4.88235294117647)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:40.141295,"(2.2, 2.6, 2.565714285714286)","(7.0, 9.8, 9.4)","(41.0, 70.0, 60.625)","(15.0, 40.0, 32.44444444444444)","(8.0, 10.5, 10.011111111111111)","(10.0, 16.0, 14.333333333333334)","(3.8, 5.0, 4.88235294117647)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:41.343323,"(2.2, 2.6, 2.54)","(7.0, 9.8, 9.4)","(41.0, 70.0, 60.625)","(15.0, 40.0, 32.44444444444444)","(8.0, 10.5, 9.689473684210526)","(10.0, 14.5, 15.0625)","(3.8, 5.0, 4.88235294117647)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:42.555232,"(2.2, 2.6, 2.54)","(7.0, 9.8, 9.399999999999999)","(41.0, 70.0, 64.0)","(15.0, 40.0, 32.44444444444444)","(8.0, 10.5, 9.913333333333334)","(10.0, 16.0, 14.236842105263158)","(3.8, 5.0, 4.88235294117647)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:43.607070,"(2.2, 2.6, 2.5576470588235294)","(7.0, 9.6, 9.3)","(41.0, 70.0, 64.0)","(15.0, 40.0, 32.44444444444444)","(8.0, 10.5, 9.913333333333334)","(10.0, 14.5, 14.236842105263158)","(3.8, 5.0, 4.88235294117647)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:44.796377,"(2.2, 2.6, 2.5576470588235294)","(7.0, 9.2, 9.042857142857143)","(41.0, 70.0, 64.23076923076923)","(15.0, 40.0, 35.142857142857146)","(8.0, 10.5, 10.2)","(10.0, 16.0, 16.8)","(3.8, 5.0, 4.904761904761905)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:46.012377,"(2.2, 2.6, 2.555)","(7.0, 9.2, 9.042857142857143)","(41.0, 70.0, 67.0)","(15.0, 40.0, 35.142857142857146)","(8.0, 10.5, 9.973333333333333)","(10.0, 17.5, 14.717948717948717)","(3.8, 5.0, 4.88235294117647)","(11.0, 13.5, 13.25)"
06-01-2023 16:25:47.276569,"(2.2, 2.6, 2.54)","(7.0, 9.2, 9.042857142857143)","(41.0, 70.0, 67.0)","(15.0, 40.0, 35.142857142857146)","(8.0, 11.0, 9.973333333333333)","(10.0, 18.0, 14.717948717948717)","(3.8, 5.0, 4.88235294117647)","(11.0, 13.5, 14.25)"
06-01-2023 16:25:48.571792,"(2.2, 2.6, 2.534)","(7.0, 9.2, 9.046153846153846)","(41.0, 70.0, 64.23076923076923)","(15.0, 40.0, 35.142857142857146)","(8.0, 11.0, 10.142857142857144)","(10.0, 13.0, 14.078947368421053)","(3.8, 5.0, 4.833333333333333)","(11.0, 14.5, 15.0)"
06-01-2023 16:25:49.731902,"(2.2, 2.56, 2.544)","(7.0, 9.2, 9.046153846153846)","(41.0, 70.0, 64.23076923076923)","(15.0, 40.0, 35.142857142857146)","(8.0, 11.0, 10.280000000000001)","(10.0, 17.5, 14.76086956521739)","(3.8, 5.0, 4.833333333333333)","(11.0, 16.5, 14.625)"
06-01-2023 16:25:50.861543,"(2.2, 2.54, 2.528)","(7.0, 9.2, 9.046153846153846)","(41.0, 70.0, 67.0)","(15.0, 40.0, 35.2)","(8.0, 11.0, 10.280000000000001)","(10.0, 16.5, 14.346153846153847)","(3.8, 5.0, 4.875)","(11.0, 16.5, 14.625)"
06-01-2023 16:25:52.069819,"(2.2, 2.54, 2.534)","(7.0, 9.2, 9.046153846153846)","(41.0, 70.0, 67.0)","(15.0, 40.0, 35.2)","(8.0, 11.0, 10.49090909090909)","(10.0, 14.5, 14.346153846153847)","(3.8, 5.0, 4.833333333333333)","(11.0, 16.5, 15.166666666666666)"
06-01-2023 16:25:53.220492,"(2.2, 2.54, 2.528)","(7.0, 9.2, 9.046153846153846)","(41.0, 70.0, 62.5)","(15.0, 40.0, 35.2)","(8.0, 11.0, 10.49090909090909)","(10.0, 14.5, 14.346153846153847)","(3.8, 5.0, 4.833333333333333)","(11.0, 16.0, 15.166666666666666)"
06-01-2023 16:25:54.402099,"(2.2, 2.54, 2.528)","(7.0, 9.2, 9.046153846153846)","(41.0, 70.0, 65.71428571428571)","(15.0, 40.0, 35.27272727272727)","(8.0, 11.0, 10.49090909090909)","(10.0, 14.5, 14.346153846153847)","(3.8, 5.0, 4.875)","(11.0, 16.0, 15.166666666666666)"
06-01-2023 16:25:55.603052,"(2.2, 2.54, 2.534)","(7.0, 9.2, 9.046153846153846)","(41.0, 70.0, 65.71428571428571)","(15.0, 38.0, 35.0)","(8.0, 11.0, 10.435294117647059)","(10.0, 14.5, 13.25)","(3.8, 5.0, 4.892857142857143)","(11.0, 16.0, 14.666666666666666)"
06-01-2023 16:25:56.901720,"(2.2, 2.54, 2.534)","(7.0, 9.2, 9.046153846153846)","(41.0, 70.0, 62.5)","(15.0, 38.0, 34.869565217391305)","(8.0, 11.0, 10.435294117647059)","(10.0, 14.0, 13.785714285714285)","(3.8, 5.0, 4.892857142857143)","(11.0, 16.0, 14.666666666666666)"
06-01-2023 16:25:58.211026,"(2.2, 2.5, 2.4753846153846153)","(7.0, 9.2, 9.32)","(41.0, 70.0, 62.5)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.52)","(10.0, 14.0, 13.833333333333334)","(3.8, 5.0, 4.892857142857143)","(11.0, 16.0, 14.814814814814815)"
06-01-2023 16:25:59.562217,"(2.2, 2.5, 2.4753846153846153)","(7.0, 9.4, 9.17142857142857)","(41.0, 70.0, 65.71428571428571)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.52)","(10.0, 14.0, 13.833333333333334)","(3.8, 5.0, 4.892857142857143)","(11.0, 16.0, 14.117647058823529)"
06-01-2023 16:26:00.904197,"(2.2, 2.5, 2.482222222222222)","(7.0, 9.4, 9.17142857142857)","(41.0, 70.0, 65.71428571428571)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.52)","(10.0, 14.0, 13.833333333333334)","(3.8, 5.0, 4.892857142857143)","(11.0, 16.0, 14.333333333333334)"
06-01-2023 16:26:02.130205,"(2.2, 2.5, 2.482222222222222)","(7.0, 9.4, 9.25)","(41.0, 70.0, 65.71428571428571)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.52)","(10.0, 14.0, 13.833333333333334)","(3.8, 5.0, 4.892857142857143)","(11.0, 15.5, 14.333333333333334)"
06-01-2023 16:26:03.454525,"(2.2, 2.5, 2.4753846153846153)","(7.0, 9.4, 9.314285714285715)","(41.0, 70.0, 61.25)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.52)","(10.0, 14.0, 13.833333333333334)","(3.8, 5.0, 4.892857142857143)","(11.0, 15.5, 14.333333333333334)"
06-01-2023 16:26:04.514579,"(2.2, 2.5, 2.4753846153846153)","(7.0, 9.4, 9.314285714285715)","(41.0, 70.0, 61.25)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.52)","(10.0, 14.0, 13.7)","(3.8, 5.0, 4.892857142857143)","(11.0, 15.5, 14.176470588235293)"
06-01-2023 16:26:05.825835,"(2.2, 2.5, 2.454181818181818)","(7.0, 9.4, 9.36)","(41.0, 70.0, 61.25)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.333333333333334)","(10.0, 14.0, 13.833333333333334)","(3.8, 5.0, 4.9)","(11.0, 15.5, 14.176470588235293)"
06-01-2023 16:26:07.074620,"(2.2, 2.44, 2.4083018867924526)","(7.0, 9.4, 9.36)","(41.0, 70.0, 61.25)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.466666666666667)","(10.0, 14.0, 13.833333333333334)","(3.8, 5.0, 4.992857142857143)","(11.0, 15.5, 14.176470588235293)"
06-01-2023 16:26:08.404733,"(2.2, 2.44, 2.41015873015873)","(7.0, 9.4, 9.32)","(41.0, 70.0, 60.76923076923077)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.466666666666667)","(10.0, 14.0, 13.833333333333334)","(3.8, 5.1, 5.066666666666666)","(11.0, 15.5, 14.642857142857142)"
06-01-2023 16:26:09.666119,"(2.2, 2.42, 2.413333333333333)","(7.0, 9.4, 9.342857142857143)","(41.0, 70.0, 56.666666666666664)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.466666666666667)","(10.0, 14.0, 13.7)","(3.8, 5.1, 5.12)","(11.0, 15.5, 14.642857142857142)"
06-01-2023 16:26:11.008809,"(2.2, 2.44, 2.4165217391304346)","(7.0, 9.4, 9.342857142857143)","(41.0, 70.0, 58.18181818181818)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.5)","(10.0, 14.0, 13.7)","(3.8, 5.3, 5.233333333333333)","(11.0, 15.5, 14.642857142857142)"
06-01-2023 16:26:12.345314,"(2.2, 2.46, 2.433333333333333)","(7.0, 9.4, 9.32)","(41.0, 65.0, 61.25)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.444444444444445)","(10.0, 14.0, 13.357142857142858)","(3.8, 5.3, 5.233333333333333)","(11.0, 15.5, 14.642857142857142)"
06-01-2023 16:26:13.700514,"(2.2, 2.46, 2.4466666666666668)","(7.0, 9.4, 9.32)","(41.0, 65.0, 62.0)","(15.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.444444444444445)","(10.0, 14.0, 13.357142857142858)","(3.8, 5.3, 5.233333333333333)","(11.0, 15.5, 14.7)"
06-01-2023 16:26:15.177642,"(2.1, 2.46, 2.4466666666666668)","(7.0, 9.4, 9.32)","(41.0, 65.0, 62.0)","(19.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.444444444444445)","(10.0, 14.0, 13.357142857142858)","(3.8, 5.3, 5.233333333333333)","(11.0, 15.5, 14.7)"
06-01-2023 16:26:16.429981,"(2.1, 2.46, 2.438823529411765)","(7.0, 9.4, 9.233333333333334)","(41.0, 65.0, 60.90909090909091)","(19.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.466666666666667)","(10.0, 14.0, 13.7)","(3.8, 5.3, 5.252941176470588)","(11.0, 15.5, 14.7)"
06-01-2023 16:26:17.711994,"(2.1, 2.46, 2.447142857142857)","(7.0, 9.4, 9.233333333333334)","(41.0, 70.0, 58.57142857142857)","(19.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.73913043478261)","(10.0, 14.0, 13.7)","(3.8, 5.3, 5.211111111111111)","(11.0, 15.5, 14.7)"
06-01-2023 16:26:18.890958,"(2.1, 2.46, 2.45)","(7.0, 9.4, 9.233333333333334)","(41.0, 70.0, 58.57142857142857)","(19.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.166666666666666)","(10.0, 14.0, 13.357142857142858)","(3.8, 5.3, 5.247826086956522)","(11.0, 15.5, 14.7)"
06-01-2023 16:26:20.213814,"(2.1, 2.46, 2.433333333333333)","(7.0, 9.4, 9.171428571428573)","(41.0, 70.0, 58.57142857142857)","(19.0, 38.0, 35.42857142857143)","(8.0, 11.0, 10.521739130434783)","(10.0, 14.0, 13.7)","(3.8, 5.3, 5.247826086956522)","(11.0, 15.5, 14.7)"
06-01-2023 16:26:21.369375,"(2.1, 2.46, 2.4428571428571426)","(7.0, 9.4, 9.14)","(41.0, 70.0, 65.0)","(19.0, 38.0, 35.42857142857143)","(8.0, 11.5, 10.521739130434783)","(10.0, 14.0, 13.7)","(3.8, 5.3, 5.247826086956522)","(11.0, 15.5, 14.7)"
06-01-2023 16:26:22.596383,"(2.1, 2.46, 2.4428571428571426)","(7.0, 9.4, 9.14)","(41.0, 70.0, 65.0)","(19.0, 38.0, 35.42857142857143)","(8.0, 11.5, 10.521739130434783)","(10.0, 14.0, 13.307692307692308)","(3.8, 5.3, 5.165217391304348)","(11.0, 15.5, 14.7)"
06-01-2023 16:26:23.881575,"(2.1, 2.46, 2.448)","(7.0, 9.4, 9.091428571428573)","(41.0, 70.0, 56.666666666666664)","(19.0, 38.0, 34.666666666666664)","(8.0, 11.5, 10.774193548387096)","(10.0, 14.0, 13.5)","(3.8, 5.2, 5.165517241379311)","(11.0, 15.5, 14.9)"
06-01-2023 16:26:25.116007,"(2.1, 2.46, 2.448)","(7.0, 9.4, 8.97)","(41.0, 70.0, 56.31578947368421)","(19.0, 38.0, 34.92307692307692)","(8.0, 11.5, 10.774193548387096)","(10.0, 14.0, 13.785714285714285)","(3.8, 5.2, 5.165517241379311)","(11.0, 15.5, 14.9)"
06-01-2023 16:26:26.396415,"(2.1, 2.46, 2.458)","(7.0, 9.0, 8.44)","(41.0, 70.0, 60.0)","(19.0, 38.0, 34.92307692307692)","(8.0, 11.5, 10.774193548387096)","(10.0, 14.0, 13.558823529411764)","(3.8, 5.2, 5.165517241379311)","(11.0, 15.5, 14.884615384615385)"
