,Notacry,A View From Above,Moogie Son,Champs Success,Lightning Star,Fast Gallito,Leslies Gold,Tool Time,Speeding Style,Poverty Bay
12-01-2023 08:41:58.574444,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:41:59.987494,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:01.406586,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:02.910740,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:04.343346,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:05.754544,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:07.107292,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:08.483679,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:09.883676,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:11.368861,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:12.776479,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:14.164875,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:15.564759,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:16.925109,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:18.471976,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:19.960393,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:21.371766,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:22.759144,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:24.277987,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:25.776423,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:27.220874,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:28.768921,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:30.193639,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:31.668660,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:33.141560,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:34.577181,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:36.015387,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:37.501770,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:38.911270,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:40.311661,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:41.713657,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:43.122157,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:44.524652,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:45.946866,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:47.349409,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:48.829734,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:50.197936,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:51.525572,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:52.930330,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:54.324553,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:55.756178,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:57.228219,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:42:58.716216,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:00.121169,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:01.468001,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:02.895065,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:04.309329,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:05.685880,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:07.119410,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:08.562441,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:10.024628,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:11.468240,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:12.946442,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.0, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:14.302883,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(4.0, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:15.627402,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:16.966468,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:18.322692,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:19.746282,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:21.207528,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:22.661730,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:24.033457,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:25.462606,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:26.839720,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:28.188992,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:29.585196,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:31.052166,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:32.405481,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:33.739506,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:35.101192,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:36.516473,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:37.971842,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:39.377464,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:40.735970,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:42.099615,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:43.415756,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:44.804550,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:46.234668,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:47.638875,"(9.0, 99999, 99990)","(6.0, 99999, 99990)","(3.2, 99999, 99990)","(11.0, 99999, 99990)","(3.8, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:48.987982,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:50.349975,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:51.756195,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:53.144065,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:54.563334,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:56.080306,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:57.457844,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:43:58.871170,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:44:00.271027,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
12-01-2023 08:44:01.701305,"(10.0, 99999, 99990)","(6.5, 99999, 99990)","(3.3, 99999, 99990)","(12.0, 99999, 99990)","(3.9, 99999, 99990)","(17.0, 99999, 99990)","(7.5, 99999, 99990)","(18.0, 99999, 99990)","(7.5, 99999, 99990)","(8.0, 99999, 99990)"
