,Clockstrikestwelve,Thats Amare,Shezaghost,Scherzo,Madeira Wine,Rev Ree,Trojan Clubhouse
08-01-2023 09:13:07.201063,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:08.288313,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:09.365176,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:10.435768,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:11.528944,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:12.604454,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:13.688285,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:14.772363,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:15.836006,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:16.912089,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:18.015194,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:19.084347,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:20.153469,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:21.245687,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:22.317915,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:23.396054,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:24.493013,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:25.553581,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:26.636958,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:27.728554,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:28.789268,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:29.865445,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:30.948411,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:32.048563,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:33.113658,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:34.201396,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:35.286638,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:36.372939,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:37.443163,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:38.523964,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:39.611961,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:40.681442,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:41.742649,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:42.819359,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:43.892957,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:44.989491,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:46.060348,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:47.124675,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:48.213969,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:49.302884,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:50.387344,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:51.467575,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:52.534239,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:53.605020,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:54.704635,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:55.788168,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:56.868635,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:57.940595,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:13:59.010016,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:14:00.081457,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:14:01.164583,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:14:02.246858,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:03.317947,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:04.403356,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:05.489732,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:06.569152,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:07.639693,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:08.723400,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:09.804872,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:10.882673,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:11.964559,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:13.044521,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:14.133571,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:15.219370,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:16.287995,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:17.363825,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:18.446581,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:19.524104,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(5.5, 99999, 99990)","(15.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:20.612328,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:21.682719,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:22.772477,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:23.844609,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:24.922121,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:26.004505,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:27.070079,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:28.149580,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:29.214750,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:30.287847,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:31.348662,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:32.421148,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:33.501298,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:34.568793,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:35.631560,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:36.727467,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:37.802319,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:38.875716,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:39.963008,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:41.034115,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:42.116346,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:43.185766,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:44.273191,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:45.350212,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:46.420427,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:47.499135,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:48.571774,"(3.7, 99999, 99990)","(8.0, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:49.665354,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:50.740270,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:51.818204,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:52.907986,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:53.989913,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:55.076530,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:56.160355,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:57.231891,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(14.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:58.320229,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:14:59.380900,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:00.467308,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:01.547599,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:02.620179,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:03.700446,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:04.787851,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:05.866942,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:06.937873,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:08.030705,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:09.113280,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:10.181509,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:11.287406,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:12.355732,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:13.435848,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:14.515275,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
08-01-2023 09:15:15.596014,"(3.7, 99999, 99990)","(7.5, 99999, 99990)","(6.0, 99999, 99990)","(13.0, 99999, 99990)","(5.0, 99999, 99990)","(5.0, 99999, 99990)","(6.0, 99999, 99990)"
