,Right To Assemble,Lindas Taj,I Love Maria,Varsity Kickline,Gilded Quest,Jaccaci,Tout Ensemble
15-12-2022 10:55:51.657037,"(101.0, 490.0, 262.0)","(9.0, 23.0, 19.333333333333332)","(26.0, 60.0, 45.0)","(12.0, 340.0, 210.39999999999998)","(8.0, 24.0, 22.333333333333332)","(1.4, 1.69, 1.5471428571428572)","(4.4, 8.4, 7.628571428571429)"
15-12-2022 10:55:52.639575,"(101.0, 490.0, 262.0)","(9.0, 23.0, 19.333333333333332)","(31.0, 60.0, 45.0)","(12.0, 340.0, 210.39999999999998)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5471428571428572)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:55:53.631242,"(101.0, 490.0, 187.33333333333334)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 210.39999999999998)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5859999999999999)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:55:54.686614,"(101.0, 490.0, 187.33333333333334)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5859999999999999)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:55:55.764232,"(101.0, 490.0, 187.33333333333334)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5414285714285714)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:55:56.826979,"(101.0, 490.0, 186.0)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5471428571428572)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:55:57.882673,"(101.0, 490.0, 186.0)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5471428571428572)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:55:58.896827,"(101.0, 490.0, 186.0)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5471428571428572)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:55:59.982077,"(101.0, 490.0, 186.0)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5859999999999999)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:56:01.015516,"(101.0, 490.0, 186.0)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5859999999999999)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:56:02.102314,"(101.0, 490.0, 186.0)","(9.0, 23.0, 19.333333333333332)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.69, 1.5471428571428572)","(4.2, 8.4, 7.628571428571429)"
15-12-2022 10:56:03.155979,"(101.0, 490.0, 186.0)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 210.39999999999998)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.61, 1.4802631578947367)","(4.2, 8.4, 7.36)"
15-12-2022 10:56:04.237179,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 247.42857142857142)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.61, 1.4603225806451612)","(4.2, 8.4, 8.165217391304349)"
15-12-2022 10:56:05.278389,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 247.42857142857142)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.61, 1.525)","(4.2, 8.4, 8.165217391304349)"
15-12-2022 10:56:06.255554,"(101.0, 490.0, 186.0)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 26.42857142857143)","(12.0, 340.0, 247.42857142857142)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.525)","(4.2, 8.4, 7.1)"
15-12-2022 10:56:07.192454,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 259.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.4727272727272727)","(4.2, 8.4, 7.1)"
15-12-2022 10:56:08.210541,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 259.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.4727272727272727)","(4.2, 8.4, 7.1)"
15-12-2022 10:56:09.233197,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 259.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.4727272727272727)","(4.2, 8.4, 8.0)"
15-12-2022 10:56:10.273043,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.4727272727272727)","(4.2, 8.4, 7.685714285714286)"
15-12-2022 10:56:11.257877,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.4693333333333334)","(4.2, 8.4, 8.015384615384615)"
15-12-2022 10:56:12.252208,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.502)","(4.2, 8.4, 7.270588235294118)"
15-12-2022 10:56:13.258337,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5332558139534884)","(4.2, 8.4, 7.799999999999999)"
15-12-2022 10:56:14.288048,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.799999999999999)"
15-12-2022 10:56:15.307688,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.799999999999999)"
15-12-2022 10:56:16.299218,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.799999999999999)"
15-12-2022 10:56:17.297529,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.799999999999999)"
15-12-2022 10:56:18.286280,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.799999999999999)"
15-12-2022 10:56:19.209199,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.799999999999999)"
15-12-2022 10:56:20.286285,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.866666666666666)"
15-12-2022 10:56:21.231053,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.866666666666666)"
15-12-2022 10:56:22.289570,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.2, 7.2)"
15-12-2022 10:56:23.291166,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.0, 7.2)"
15-12-2022 10:56:24.256339,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.0, 7.68)"
15-12-2022 10:56:25.460721,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.0, 7.68)"
15-12-2022 10:56:26.566866,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.0, 7.753846153846154)"
15-12-2022 10:56:27.727797,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.0, 7.753846153846154)"
15-12-2022 10:56:28.936062,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.0, 7.753846153846154)"
15-12-2022 10:56:30.106982,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.0, 7.753846153846154)"
15-12-2022 10:56:31.459207,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 30.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5341176470588236)","(4.2, 8.0, 7.753846153846154)"
15-12-2022 10:56:32.754705,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.285714285714285)","(31.0, 55.0, 35.0)","(12.0, 340.0, 232.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.537777777777778)","(4.2, 8.0, 7.753846153846154)"
15-12-2022 10:56:34.071969,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 20.88888888888889)","(31.0, 55.0, 25.0)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.537777777777778)","(4.2, 8.0, 7.753846153846154)"
15-12-2022 10:56:35.271134,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 21.0)","(31.0, 55.0, 25.0)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.537777777777778)","(4.2, 8.0, 7.753846153846154)"
15-12-2022 10:56:36.358423,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 21.0)","(31.0, 55.0, 25.0)","(12.0, 340.0, 124.33333333333333)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.6, 1.537777777777778)","(4.2, 8.0, 7.326315789473684)"
15-12-2022 10:56:37.322420,"(101.0, 490.0, 306.79999999999995)","(9.0, 23.0, 21.0)","(31.0, 55.0, 25.0)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.6, 1.537777777777778)","(4.2, 8.0, 7.52)"
15-12-2022 10:56:38.351402,"(101.0, 480.0, 256.0)","(9.0, 23.0, 21.0)","(31.0, 55.0, 25.0)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.537777777777778)","(4.2, 7.8, 7.52)"
15-12-2022 10:56:39.487730,"(101.0, 480.0, 256.0)","(9.0, 23.0, 21.0)","(31.0, 19.5, 15.45)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.537777777777778)","(4.2, 7.8, 7.52)"
15-12-2022 10:56:40.613146,"(101.0, 480.0, 256.0)","(9.0, 23.0, 21.0)","(31.0, 19.5, 15.45)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.537777777777778)","(4.2, 7.8, 7.52)"
15-12-2022 10:56:41.764685,"(101.0, 480.0, 256.0)","(9.0, 23.0, 21.0)","(31.0, 19.5, 15.45)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.537777777777778)","(4.2, 7.8, 7.52)"
15-12-2022 10:56:42.885195,"(101.0, 480.0, 256.0)","(9.0, 23.0, 21.0)","(31.0, 19.5, 15.45)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.537777777777778)","(4.2, 7.8, 7.52)"
15-12-2022 10:56:43.831474,"(101.0, 480.0, 256.0)","(9.0, 23.0, 21.0)","(31.0, 19.5, 15.45)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.6, 1.5333333333333334)","(4.2, 7.8, 7.52)"
15-12-2022 10:56:44.959540,"(101.0, 480.0, 256.0)","(9.0, 23.0, 21.0)","(31.0, 19.5, 15.45)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.6, 1.54)","(4.2, 7.8, 7.52)"
15-12-2022 10:56:46.071481,"(101.0, 480.0, 256.0)","(9.0, 23.0, 21.0)","(31.0, 19.5, 15.45)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.59, 1.5566666666666666)","(4.2, 7.8, 7.52)"
15-12-2022 10:56:47.200066,"(101.0, 410.0, 221.0)","(9.0, 23.0, 17.333333333333332)","(31.0, 19.5, 15.45)","(12.0, 180.0, 71.0)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.59, 1.5522222222222222)","(4.2, 7.8, 7.2)"
15-12-2022 10:56:48.283127,"(101.0, 410.0, 221.0)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 180.0, 152.75)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.59, 1.5534146341463415)","(4.2, 7.8, 7.2)"
15-12-2022 10:56:49.502010,"(101.0, 410.0, 128.0)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 180.0, 152.75)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.59, 1.5512820512820513)","(4.2, 7.8, 7.2)"
15-12-2022 10:56:50.615415,"(101.0, 410.0, 128.0)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 180.0, 72.0)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.58, 1.5516129032258066)","(4.2, 7.8, 7.2)"
15-12-2022 10:56:51.667688,"(101.0, 410.0, 128.0)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 180.0, 46.5)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.57, 1.5516129032258066)","(4.2, 7.8, 7.2)"
15-12-2022 10:56:52.941955,"(101.0, 65.0, 49.5)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 75.0, 51.5)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.57, 1.5516129032258066)","(4.2, 7.8, 7.2)"
15-12-2022 10:56:54.100550,"(101.0, 65.0, 49.5)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 75.0, 51.5)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.57, 1.556)","(4.2, 7.8, 7.2)"
15-12-2022 10:56:55.335733,"(101.0, 65.0, 49.5)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 75.0, 51.5)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.56, 1.5541176470588236)","(4.2, 7.8, 7.1)"
15-12-2022 10:56:56.521113,"(101.0, 65.0, 49.5)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 75.0, 51.5)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.56, 1.5606250000000002)","(4.2, 7.8, 7.1)"
15-12-2022 10:56:57.739375,"(101.0, 65.0, 49.5)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 75.0, 51.5)","(8.0, 24.0, 22.571428571428573)","(1.45, 1.57, 1.5611764705882354)","(4.2, 7.8, 7.1)"
15-12-2022 10:56:58.974243,"(101.0, 65.0, 49.5)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 75.0, 63.25)","(8.0, 24.0, 22.333333333333332)","(1.45, 1.57, 1.5892207792207793)","(4.2, 7.8, 7.2727272727272725)"
15-12-2022 10:57:00.193443,"(101.0, 65.0, 49.5)","(9.0, 22.0, 18.25)","(31.0, 19.5, 15.45)","(12.0, 75.0, 61.5)","(8.0, 23.0, 22.571428571428573)","(1.45, 1.65, 1.586969696969697)","(4.2, 7.6, 7.2)"
15-12-2022 10:57:01.439686,"(101.0, 65.0, 59.5)","(9.0, 22.0, 21.11111111111111)","(31.0, 19.5, 15.45)","(12.0, 75.0, 61.5)","(8.0, 24.0, 22.428571428571427)","(1.45, 1.65, 1.5876000000000001)","(4.2, 7.8, 7.466666666666667)"
15-12-2022 10:57:02.687863,"(101.0, 65.0, 59.5)","(9.0, 22.0, 20.0)","(31.0, 19.5, 15.45)","(12.0, 75.0, 61.5)","(8.0, 24.0, 22.428571428571427)","(1.45, 1.65, 1.5876000000000001)","(4.2, 8.0, 7.466666666666667)"
15-12-2022 10:57:03.907620,"(101.0, 65.0, 59.5)","(9.0, 23.0, 18.5)","(31.0, 19.5, 14.625)","(12.0, 75.0, 66.0)","(8.0, 24.0, 21.2)","(1.45, 1.69, 1.67375)","(4.2, 8.0, 7.533333333333333)"
15-12-2022 10:57:05.129864,"(101.0, 65.0, 59.5)","(9.0, 23.0, 16.2)","(26.0, 19.5, 14.625)","(12.0, 75.0, 66.0)","(8.0, 24.0, 22.444444444444443)","(1.4, 1.69, 1.61)","(4.4, 8.0, 7.533333333333333)"
15-12-2022 10:57:06.398602,"(101.0, 65.0, 59.5)","(9.0, 25.0, 16.6)","(26.0, 19.5, 14.625)","(12.0, 75.0, 66.0)","(8.0, 24.0, 22.444444444444443)","(1.4, 1.69, 1.6693103448275861)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:07.838266,"(101.0, 65.0, 60.285714285714285)","(9.0, 24.0, 19.5)","(26.0, 22.0, 18.5)","(12.0, 75.0, 66.0)","(8.0, 24.0, 22.25)","(1.4, 1.69, 1.6693103448275861)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:08.978122,"(101.0, 65.0, 60.285714285714285)","(9.0, 24.0, 19.5)","(26.0, 22.0, 18.5)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.6746153846153846)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:10.224411,"(101.0, 65.0, 60.285714285714285)","(9.0, 23.0, 19.0)","(26.0, 22.0, 18.5)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.6746153846153846)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:11.314588,"(101.0, 65.0, 60.285714285714285)","(9.0, 23.0, 19.0)","(19.0, 22.0, 18.5)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.6746153846153846)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:12.450629,"(101.0, 65.0, 60.285714285714285)","(9.0, 23.0, 17.666666666666668)","(19.0, 22.0, 17.0)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.6746153846153846)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:13.675306,"(101.0, 65.0, 60.285714285714285)","(9.0, 23.0, 17.666666666666668)","(19.0, 29.0, 17.6)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.62125)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:14.939633,"(101.0, 65.0, 49.5)","(9.0, 23.0, 17.666666666666668)","(19.0, 28.0, 19.0)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.6703571428571429)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:16.077157,"(101.0, 65.0, 49.5)","(9.0, 23.0, 17.666666666666668)","(19.0, 27.0, 19.0)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.6703571428571429)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:17.210493,"(101.0, 65.0, 49.5)","(9.0, 23.0, 19.0)","(19.0, 27.0, 19.0)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.6703571428571429)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:18.207395,"(101.0, 65.0, 49.5)","(9.0, 23.0, 19.0)","(19.0, 27.0, 19.0)","(12.0, 75.0, 66.0)","(8.0, 23.0, 22.25)","(1.4, 1.69, 1.6703571428571429)","(4.4, 8.0, 7.6)"
15-12-2022 10:57:19.287387,"(101.0, 65.0, 49.5)","(9.0, 23.0, 19.0)","(19.0, 27.0, 25.5)","(12.0, 75.0, 66.0)","(8.0, 23.0, 21.5)","(1.4, 1.69, 1.668)","(4.4, 8.0, 7.542857142857143)"
15-12-2022 10:57:20.417695,"(101.0, 65.0, 49.5)","(9.0, 23.0, 19.0)","(19.0, 27.0, 21.055555555555557)","(12.0, 75.0, 66.0)","(8.0, 23.0, 21.5)","(1.4, 1.69, 1.65)","(4.4, 8.0, 7.4)"
15-12-2022 10:57:21.562631,"(101.0, 65.0, 49.5)","(9.0, 23.0, 19.0)","(19.0, 28.0, 23.833333333333336)","(12.0, 75.0, 66.0)","(8.0, 23.0, 21.5)","(1.4, 1.69, 1.65)","(4.4, 8.0, 7.4)"
15-12-2022 10:57:22.700102,"(101.0, 65.0, 49.5)","(9.0, 23.0, 19.0)","(19.0, 28.0, 23.833333333333336)","(12.0, 75.0, 66.0)","(8.0, 23.0, 21.5)","(1.4, 1.69, 1.65)","(4.4, 8.0, 7.4)"
15-12-2022 10:57:23.824142,"(101.0, 60.0, 42.666666666666664)","(9.0, 23.0, 19.0)","(19.0, 27.0, 23.166666666666668)","(12.0, 70.0, 56.0)","(8.0, 23.0, 21.857142857142858)","(1.4, 1.69, 1.6718181818181819)","(4.4, 8.0, 7.4)"
15-12-2022 10:57:24.965580,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.0)","(19.0, 27.0, 24.444444444444443)","(12.0, 70.0, 56.0)","(8.0, 23.0, 22.5)","(1.4, 1.69, 1.6718181818181819)","(4.4, 8.0, 7.4)"
15-12-2022 10:57:26.035887,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.0)","(19.0, 27.0, 24.444444444444443)","(12.0, 70.0, 56.0)","(8.0, 26.0, 22.666666666666668)","(1.4, 1.69, 1.6718181818181819)","(4.4, 8.0, 7.4)"
15-12-2022 10:57:27.165589,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.8)","(19.0, 27.0, 21.5)","(12.0, 70.0, 56.0)","(8.0, 26.0, 22.666666666666668)","(1.4, 1.69, 1.6718181818181819)","(4.4, 8.0, 7.4)"
15-12-2022 10:57:28.465011,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.8)","(19.0, 27.0, 23.333333333333332)","(12.0, 70.0, 56.0)","(8.0, 26.0, 24.57142857142857)","(1.4, 1.69, 1.6552631578947368)","(4.4, 8.0, 7.68)"
15-12-2022 10:57:29.633469,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.8)","(19.0, 27.0, 21.5)","(12.0, 70.0, 56.0)","(8.0, 26.0, 24.57142857142857)","(1.4, 1.69, 1.6552631578947368)","(4.4, 8.0, 7.68)"
15-12-2022 10:57:30.689113,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.8)","(19.0, 27.0, 21.75)","(12.0, 70.0, 56.0)","(8.0, 26.0, 24.57142857142857)","(1.4, 1.69, 1.6552631578947368)","(4.4, 8.0, 7.68)"
15-12-2022 10:57:31.863344,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.8)","(19.0, 27.0, 21.75)","(12.0, 70.0, 56.0)","(8.0, 26.0, 24.57142857142857)","(1.4, 1.69, 1.648421052631579)","(4.4, 8.0, 7.68)"
15-12-2022 10:57:33.158064,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.8)","(19.0, 27.0, 20.7)","(12.0, 70.0, 56.0)","(8.0, 26.0, 24.57142857142857)","(1.4, 1.68, 1.648421052631579)","(4.4, 8.0, 7.68)"
15-12-2022 10:57:34.406524,"(101.0, 60.0, 53.0)","(9.0, 23.0, 19.8)","(19.0, 27.0, 20.7)","(12.0, 70.0, 38.0)","(8.0, 26.0, 24.75)","(1.4, 1.68, 1.6595454545454544)","(4.4, 8.0, 7.68)"
15-12-2022 10:57:35.669238,"(101.0, 60.0, 53.0)","(9.0, 23.0, 20.714285714285715)","(19.0, 27.0, 21.75)","(12.0, 70.0, 38.0)","(8.0, 26.0, 25.09090909090909)","(1.4, 1.68, 1.6595454545454544)","(4.4, 8.0, 7.68)"
15-12-2022 10:57:36.847040,"(101.0, 60.0, 53.0)","(9.0, 23.0, 20.714285714285715)","(19.0, 27.0, 21.75)","(12.0, 70.0, 38.0)","(8.0, 26.0, 25.09090909090909)","(1.4, 1.68, 1.605)","(4.4, 8.0, 7.68)"
15-12-2022 10:57:37.899961,"(101.0, 60.0, 53.0)","(9.0, 23.0, 20.714285714285715)","(19.0, 27.0, 19.5)","(12.0, 70.0, 38.0)","(8.0, 26.0, 25.09090909090909)","(1.4, 1.68, 1.605)","(4.4, 8.0, 7.68)"
