,Assassinator,Wrangler Nz,Culture King,Dancing Finn,Joes A Character,Stratofortress Nz,Brantley Nz
478,"[datetime.datetime(2022, 11, 28, 16, 27, 42, 26001), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 26001), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 26001), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 26001), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 26001), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 26001), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 42, 26001), 5.5, 99999]"
479,"[datetime.datetime(2022, 11, 28, 16, 27, 43, 248135), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 248135), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 248135), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 248135), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 248135), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 248135), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 43, 248135), 5.5, 99999]"
480,"[datetime.datetime(2022, 11, 28, 16, 27, 44, 451841), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 451841), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 451841), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 451841), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 451841), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 451841), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 44, 451841), 5.5, 99999]"
481,"[datetime.datetime(2022, 11, 28, 16, 27, 45, 645058), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 645058), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 645058), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 645058), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 645058), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 645058), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 45, 645058), 5.5, 99999]"
482,"[datetime.datetime(2022, 11, 28, 16, 27, 46, 826331), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 46, 826331), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 46, 826331), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 46, 826331), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 46, 826331), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 46, 826331), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 46, 826331), 5.5, 99999]"
483,"[datetime.datetime(2022, 11, 28, 16, 27, 48, 27094), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 27094), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 27094), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 27094), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 27094), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 27094), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 48, 27094), 5.5, 99999]"
484,"[datetime.datetime(2022, 11, 28, 16, 27, 49, 217644), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 217644), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 217644), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 217644), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 217644), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 217644), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 49, 217644), 5.5, 99999]"
485,"[datetime.datetime(2022, 11, 28, 16, 27, 50, 402555), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 402555), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 402555), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 402555), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 402555), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 402555), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 50, 402555), 5.5, 99999]"
486,"[datetime.datetime(2022, 11, 28, 16, 27, 51, 599636), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 599636), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 599636), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 599636), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 599636), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 599636), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 51, 599636), 5.5, 99999]"
487,"[datetime.datetime(2022, 11, 28, 16, 27, 52, 812872), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 812872), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 812872), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 812872), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 812872), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 812872), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 52, 812872), 5.5, 99999]"
488,"[datetime.datetime(2022, 11, 28, 16, 27, 54, 44329), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 44329), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 44329), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 44329), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 44329), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 44329), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 54, 44329), 5.5, 99999]"
489,"[datetime.datetime(2022, 11, 28, 16, 27, 55, 287344), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 287344), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 287344), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 287344), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 287344), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 287344), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 55, 287344), 5.5, 99999]"
490,"[datetime.datetime(2022, 11, 28, 16, 27, 56, 547620), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 547620), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 547620), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 547620), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 547620), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 547620), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 56, 547620), 5.5, 99999]"
491,"[datetime.datetime(2022, 11, 28, 16, 27, 57, 772101), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 772101), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 772101), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 772101), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 772101), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 772101), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 57, 772101), 5.5, 99999]"
492,"[datetime.datetime(2022, 11, 28, 16, 27, 58, 983905), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 983905), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 983905), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 983905), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 983905), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 983905), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 27, 58, 983905), 5.5, 99999]"
493,"[datetime.datetime(2022, 11, 28, 16, 28, 0, 230045), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 230045), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 230045), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 230045), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 230045), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 230045), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 0, 230045), 5.5, 99999]"
494,"[datetime.datetime(2022, 11, 28, 16, 28, 1, 485894), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 485894), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 485894), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 485894), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 485894), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 485894), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 1, 485894), 5.5, 99999]"
495,"[datetime.datetime(2022, 11, 28, 16, 28, 2, 689928), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 689928), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 689928), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 689928), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 689928), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 689928), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 2, 689928), 5.5, 99999]"
496,"[datetime.datetime(2022, 11, 28, 16, 28, 3, 887179), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 887179), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 887179), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 887179), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 887179), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 887179), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 3, 887179), 5.5, 99999]"
497,"[datetime.datetime(2022, 11, 28, 16, 28, 5, 69721), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 69721), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 69721), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 69721), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 69721), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 69721), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 5, 69721), 5.5, 99999]"
498,"[datetime.datetime(2022, 11, 28, 16, 28, 6, 247152), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 247152), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 247152), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 247152), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 247152), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 247152), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 6, 247152), 5.5, 99999]"
499,"[datetime.datetime(2022, 11, 28, 16, 28, 7, 444250), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 444250), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 444250), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 444250), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 444250), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 444250), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 7, 444250), 5.5, 99999]"
500,"[datetime.datetime(2022, 11, 28, 16, 28, 8, 646257), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 646257), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 646257), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 646257), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 646257), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 646257), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 8, 646257), 5.5, 99999]"
501,"[datetime.datetime(2022, 11, 28, 16, 28, 9, 809296), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 809296), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 809296), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 809296), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 809296), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 809296), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 9, 809296), 5.5, 99999]"
502,"[datetime.datetime(2022, 11, 28, 16, 28, 11, 24863), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 24863), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 24863), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 24863), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 24863), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 24863), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 11, 24863), 5.5, 99999]"
503,"[datetime.datetime(2022, 11, 28, 16, 28, 12, 191036), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 191036), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 191036), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 191036), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 191036), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 191036), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 12, 191036), 5.5, 99999]"
504,"[datetime.datetime(2022, 11, 28, 16, 28, 13, 361807), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 13, 361807), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 13, 361807), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 13, 361807), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 13, 361807), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 13, 361807), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 13, 361807), 5.5, 99999]"
505,"[datetime.datetime(2022, 11, 28, 16, 28, 14, 561136), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 561136), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 561136), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 561136), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 561136), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 561136), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 14, 561136), 5.5, 99999]"
506,"[datetime.datetime(2022, 11, 28, 16, 28, 15, 766259), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 766259), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 766259), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 766259), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 766259), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 766259), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 15, 766259), 5.5, 99999]"
507,"[datetime.datetime(2022, 11, 28, 16, 28, 16, 976562), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 976562), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 976562), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 976562), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 976562), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 976562), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 16, 976562), 5.5, 99999]"
508,"[datetime.datetime(2022, 11, 28, 16, 28, 18, 216957), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 216957), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 216957), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 216957), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 216957), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 216957), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 18, 216957), 5.5, 99999]"
509,"[datetime.datetime(2022, 11, 28, 16, 28, 19, 452857), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 452857), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 452857), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 452857), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 452857), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 452857), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 19, 452857), 5.5, 99999]"
510,"[datetime.datetime(2022, 11, 28, 16, 28, 20, 693869), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 693869), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 693869), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 693869), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 693869), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 693869), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 20, 693869), 5.5, 99999]"
511,"[datetime.datetime(2022, 11, 28, 16, 28, 21, 923973), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 21, 923973), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 21, 923973), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 21, 923973), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 21, 923973), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 21, 923973), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 21, 923973), 5.5, 99999]"
512,"[datetime.datetime(2022, 11, 28, 16, 28, 23, 103864), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 103864), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 103864), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 103864), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 103864), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 103864), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 23, 103864), 5.5, 99999]"
513,"[datetime.datetime(2022, 11, 28, 16, 28, 24, 290227), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 290227), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 290227), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 290227), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 290227), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 290227), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 24, 290227), 5.5, 99999]"
514,"[datetime.datetime(2022, 11, 28, 16, 28, 25, 463792), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 463792), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 463792), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 463792), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 463792), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 463792), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 25, 463792), 5.5, 99999]"
515,"[datetime.datetime(2022, 11, 28, 16, 28, 26, 636836), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 26, 636836), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 26, 636836), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 26, 636836), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 26, 636836), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 26, 636836), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 26, 636836), 5.5, 99999]"
516,"[datetime.datetime(2022, 11, 28, 16, 28, 27, 811021), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 811021), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 811021), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 811021), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 811021), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 811021), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 27, 811021), 5.5, 99999]"
517,"[datetime.datetime(2022, 11, 28, 16, 28, 29, 9913), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 9913), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 9913), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 9913), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 9913), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 9913), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 29, 9913), 5.5, 99999]"
518,"[datetime.datetime(2022, 11, 28, 16, 28, 30, 206454), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 30, 206454), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 30, 206454), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 30, 206454), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 30, 206454), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 30, 206454), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 30, 206454), 5.5, 99999]"
519,"[datetime.datetime(2022, 11, 28, 16, 28, 31, 379550), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 379550), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 379550), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 379550), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 379550), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 379550), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 31, 379550), 5.5, 99999]"
520,"[datetime.datetime(2022, 11, 28, 16, 28, 32, 604879), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 604879), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 604879), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 604879), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 604879), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 604879), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 32, 604879), 5.5, 99999]"
521,"[datetime.datetime(2022, 11, 28, 16, 28, 33, 840051), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 33, 840051), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 33, 840051), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 33, 840051), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 33, 840051), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 33, 840051), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 33, 840051), 5.5, 99999]"
522,"[datetime.datetime(2022, 11, 28, 16, 28, 35, 34476), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 35, 34476), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 35, 34476), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 35, 34476), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 35, 34476), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 35, 34476), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 35, 34476), 5.5, 99999]"
523,"[datetime.datetime(2022, 11, 28, 16, 28, 36, 237514), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 36, 237514), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 36, 237514), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 36, 237514), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 36, 237514), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 36, 237514), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 36, 237514), 5.5, 99999]"
524,"[datetime.datetime(2022, 11, 28, 16, 28, 37, 430117), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 28, 37, 430117), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 37, 430117), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 28, 37, 430117), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 28, 37, 430117), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 16, 28, 37, 430117), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 28, 37, 430117), 5.5, 99999]"
