,Jets Art,Jo Rocks,Alanza,Elli Joh,Heavenly Brigade Nz,Norms Lady,Blissfull Mind,Tic Tact,Aussiepride,Power Up Nz
11-01-2023 19:22:19.877750,"(5.5, 8.6, 7.6)","(7.5, 12.5, 11.333333333333334)","(3.2, 3.95, 3.7833333333333337)","(61.0, 120.0, 109.0909090909091)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(91.0, 80.0, 76.66666666666667)","(81.0, 170.0, 144.28571428571428)","(26.0, 34.0, 28.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:21.469076,"(5.5, 8.6, 7.6)","(7.5, 12.5, 11.75)","(3.2, 3.95, 3.7833333333333337)","(61.0, 120.0, 109.0909090909091)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(91.0, 80.0, 76.66666666666667)","(81.0, 170.0, 113.33333333333334)","(26.0, 34.0, 28.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:23.003969,"(5.5, 8.6, 7.6)","(7.5, 12.5, 11.75)","(3.2, 3.95, 3.7833333333333337)","(61.0, 120.0, 109.0909090909091)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(91.0, 80.0, 76.66666666666667)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 28.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:24.616058,"(5.5, 8.6, 7.6)","(7.5, 12.5, 11.40909090909091)","(3.2, 3.95, 3.7833333333333337)","(61.0, 120.0, 109.0909090909091)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(91.0, 80.0, 112.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 28.4)","(4.4, 99999, 99990)"
11-01-2023 19:22:26.175276,"(5.5, 8.6, 7.6)","(7.5, 12.5, 11.40909090909091)","(3.2, 3.95, 3.7833333333333337)","(61.0, 120.0, 109.0909090909091)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(91.0, 120.0, 112.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 32.666666666666664)","(4.4, 99999, 99990)"
11-01-2023 19:22:27.596587,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.2, 3.95, 3.7666666666666666)","(61.0, 120.0, 109.0909090909091)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(91.0, 120.0, 112.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:29.025129,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.2, 3.95, 3.7666666666666666)","(61.0, 120.0, 109.0909090909091)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(91.0, 120.0, 112.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:30.434675,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 109.0909090909091)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 120.0, 112.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:31.883364,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 120.0, 104.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:33.579488,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 104.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 36.0, 26.666666666666668)","(4.4, 99999, 99990)"
11-01-2023 19:22:35.023386,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 104.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 36.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:36.623620,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 104.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:38.016714,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 104.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:39.301875,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 104.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:40.735723,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.928571428571429)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 104.0)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:42.161212,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 97.14285714285714)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:43.571852,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 90.9090909090909)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:44.999267,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 90.9090909090909)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:46.422702,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 90.9090909090909)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:47.875194,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:49.327739,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:50.754334,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:52.095039,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:53.895471,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:55.390310,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 38.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:56.789668,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 36.0, 26.666666666666668)","(4.4, 99999, 99990)"
11-01-2023 19:22:58.326514,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 36.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:22:59.877713,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:01.220886,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:02.650314,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:04.051314,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 11.40909090909091)","(3.3, 3.95, 3.7666666666666666)","(61.0, 120.0, 96.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.507692307692308)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 26.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:05.436295,"(5.5, 8.6, 7.266666666666667)","(7.5, 12.5, 12.166666666666666)","(3.3, 3.95, 3.7142857142857144)","(61.0, 120.0, 105.0)","(5.5, 99999, 99990)","(5.0, 8.2, 7.384615384615385)","(81.0, 110.0, 92.5)","(81.0, 120.0, 113.33333333333334)","(26.0, 34.0, 29.2)","(4.4, 99999, 99990)"
11-01-2023 19:23:07.024344,"(5.5, 8.8, 7.3999999999999995)","(7.5, 12.5, 11.75)","(3.3, 3.95, 3.7625)","(61.0, 110.0, 76.66666666666667)","(5.5, 99999, 99990)","(5.0, 8.0, 6.9818181818181815)","(81.0, 110.0, 92.5)","(81.0, 120.0, 102.5)","(26.0, 34.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:08.472857,"(5.5, 8.6, 7.933333333333333)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.757142857142857)","(61.0, 100.0, 76.66666666666667)","(5.5, 99999, 99990)","(5.0, 8.0, 7.199999999999999)","(81.0, 110.0, 92.5)","(81.0, 120.0, 102.5)","(26.0, 34.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:10.047534,"(5.5, 8.6, 7.933333333333333)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.757142857142857)","(61.0, 100.0, 76.66666666666667)","(5.5, 99999, 99990)","(5.0, 8.0, 7.199999999999999)","(81.0, 110.0, 92.5)","(81.0, 120.0, 102.5)","(26.0, 34.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:11.615093,"(5.5, 8.6, 7.933333333333333)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.757142857142857)","(61.0, 100.0, 76.66666666666667)","(5.5, 99999, 99990)","(5.0, 8.0, 7.199999999999999)","(81.0, 110.0, 92.5)","(81.0, 120.0, 102.5)","(26.0, 34.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:13.088912,"(5.5, 8.6, 7.933333333333333)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.827272727272727)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 102.5)","(26.0, 34.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:14.543984,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.827272727272727)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 102.5)","(26.0, 34.0, 34.8)","(4.4, 99999, 99990)"
11-01-2023 19:23:16.183608,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.827272727272727)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 102.5)","(26.0, 38.0, 31.333333333333336)","(4.4, 99999, 99990)"
11-01-2023 19:23:17.757427,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.827272727272727)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 102.5)","(26.0, 36.0, 30.8)","(4.4, 99999, 99990)"
11-01-2023 19:23:19.310296,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 114.28571428571428)","(26.0, 36.0, 30.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:20.707210,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 114.28571428571428)","(26.0, 36.0, 30.5)","(4.4, 99999, 99990)"
11-01-2023 19:23:22.130661,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 114.28571428571428)","(26.0, 36.0, 30.5)","(4.4, 99999, 99990)"
11-01-2023 19:23:23.676821,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 114.28571428571428)","(26.0, 36.0, 30.5)","(4.4, 99999, 99990)"
11-01-2023 19:23:25.151374,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 114.28571428571428)","(26.0, 36.0, 30.5)","(4.4, 99999, 99990)"
11-01-2023 19:23:26.887382,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 114.28571428571428)","(26.0, 36.0, 41.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:29.362426,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 72.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 114.28571428571428)","(26.0, 50.0, 36.2)","(4.4, 99999, 99990)"
11-01-2023 19:23:31.690027,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 86.66666666666667)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 110.0, 92.5)","(81.0, 120.0, 114.28571428571428)","(26.0, 48.0, 39.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:34.388779,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 86.66666666666667)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 114.28571428571428)","(26.0, 48.0, 41.07692307692308)","(4.4, 99999, 99990)"
11-01-2023 19:23:36.203681,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 114.28571428571428)","(26.0, 48.0, 39.84615384615385)","(4.4, 99999, 99990)"
11-01-2023 19:23:37.847298,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.8000000000000003)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 102.5)","(26.0, 46.0, 39.84615384615385)","(4.4, 99999, 99990)"
11-01-2023 19:23:39.407727,"(5.5, 8.6, 7.3999999999999995)","(7.5, 12.5, 11.75)","(3.3, 3.95, 3.903846153846154)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 114.28571428571428)","(26.0, 46.0, 39.84615384615385)","(4.4, 99999, 99990)"
11-01-2023 19:23:40.998403,"(5.5, 8.6, 7.4)","(7.5, 12.5, 11.75)","(3.3, 3.95, 3.63)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 114.28571428571428)","(26.0, 46.0, 39.84615384615385)","(4.4, 99999, 99990)"
11-01-2023 19:23:42.549754,"(5.5, 8.4, 7.533333333333333)","(7.5, 12.5, 11.75)","(3.3, 3.95, 3.716666666666667)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 113.0)","(26.0, 46.0, 39.84615384615385)","(4.4, 99999, 99990)"
11-01-2023 19:23:44.151897,"(5.5, 8.0, 7.3999999999999995)","(7.5, 12.5, 12.333333333333334)","(3.3, 3.95, 3.716666666666667)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 39.84615384615385)","(4.4, 99999, 99990)"
11-01-2023 19:23:45.740552,"(5.5, 7.8, 7.285714285714286)","(7.5, 13.0, 12.333333333333334)","(3.3, 3.95, 3.8227272727272728)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 39.84615384615385)","(4.4, 99999, 99990)"
11-01-2023 19:23:47.329437,"(5.5, 7.8, 7.285714285714286)","(7.5, 13.0, 11.75)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 39.84615384615385)","(4.4, 99999, 99990)"
11-01-2023 19:23:48.960334,"(5.5, 7.8, 7.285714285714286)","(7.5, 12.5, 11.75)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:50.555366,"(5.5, 7.8, 7.285714285714286)","(7.5, 12.5, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:52.082294,"(5.5, 7.8, 7.285714285714286)","(7.5, 13.0, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:53.556457,"(5.5, 7.8, 7.285714285714286)","(7.5, 13.0, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:55.087613,"(5.5, 7.8, 7.285714285714286)","(7.5, 13.0, 11.75)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:56.637597,"(5.5, 7.8, 7.285714285714286)","(7.5, 12.5, 11.75)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:58.190908,"(5.5, 7.8, 7.285714285714286)","(7.5, 12.5, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:23:59.759618,"(5.5, 7.8, 7.285714285714286)","(7.5, 13.0, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:24:01.338797,"(5.5, 7.8, 7.285714285714286)","(7.5, 13.0, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:24:02.892120,"(5.5, 7.8, 7.285714285714286)","(7.5, 13.0, 11.5)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:24:04.474216,"(5.5, 7.8, 7.285714285714286)","(7.5, 12.5, 11.5)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.0)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.625)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:24:06.015141,"(5.5, 7.8, 7.285714285714286)","(7.5, 12.5, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.76923076923077)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.0)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:24:07.580980,"(5.5, 7.8, 7.472727272727273)","(7.5, 13.0, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.76923076923077)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.0)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
11-01-2023 19:24:09.102192,"(5.5, 7.8, 7.472727272727273)","(7.5, 13.0, 12.333333333333334)","(3.3, 3.95, 3.7944444444444447)","(61.0, 100.0, 90.76923076923077)","(5.5, 99999, 99990)","(5.0, 8.0, 7.341176470588235)","(81.0, 100.0, 96.66666666666667)","(81.0, 120.0, 115.0)","(26.0, 46.0, 42.0)","(4.4, 99999, 99990)"
