,Red Fox,Antequera,Diddley Squat,Zoufire,Big Bullet,Berry Foxie,World Action,Xtramagic
08-01-2023 11:45:51.473896,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:45:52.438017,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:45:53.434877,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:45:54.405854,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:45:55.350285,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:45:56.342187,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:45:57.317022,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:45:58.348018,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:45:59.341762,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:00.353258,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:01.324932,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:02.300364,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:03.261387,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:04.231902,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:05.188102,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:06.165539,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:07.189399,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:08.191685,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:09.181510,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:10.165065,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:11.147304,"(3.5, 4.2, 3.886842105263158)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:12.117687,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:13.091030,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:14.102242,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:15.138352,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:16.133580,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:17.138183,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:18.149894,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:19.173783,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:20.226202,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:21.183430,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:22.156024,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:23.116102,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:24.117390,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:25.129951,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:26.144706,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:27.208362,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:28.177963,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:29.175631,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:30.127351,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:31.095896,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:32.050960,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 13.0)"
08-01-2023 11:46:33.092676,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:34.050388,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:35.035228,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:36.011183,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:37.007061,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:37.975974,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:38.964931,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.5, 11.185714285714285)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:39.947969,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:40.917708,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:41.936296,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:42.932210,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:43.941795,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:44.919592,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:45.909292,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:46.840325,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:47.792760,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:48.741654,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:49.703840,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:50.674366,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:51.654301,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:52.634256,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:53.711941,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:54.697791,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:55.690695,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:56.683342,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:57.644641,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:58.662382,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:46:59.654032,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:00.626371,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:01.574017,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:02.558755,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:03.526265,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:04.505038,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:05.494337,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:06.446479,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:07.398932,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:08.407495,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:09.368470,"(3.5, 3.9, 3.8576923076923078)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
08-01-2023 11:47:10.325850,"(3.5, 3.9, 3.87)","(8.0, 10.5, 9.811764705882352)","(3.9, 5.9, 5.733333333333333)","(7.5, 11.0, 10.86)","(101.0, 220.0, 190.0)","(12.0, 24.0, 21.833333333333332)","(3.6, 4.2, 3.966666666666667)","(9.0, 14.0, 11.958333333333334)"
