,Rebellious Lord,Gutsy,Tarasque,Bianco Nuovo,Our Ellie Rose,Aeroette,Miss Cavendish,Bignota,Goodness Gracie,Bassons
04-01-2023 15:42:42.673337,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:44.066108,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:45.444737,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:46.831950,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:48.128757,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:49.383684,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:50.653480,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:51.968384,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:53.304964,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:54.721563,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:56.070720,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:57.442509,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:42:58.869819,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:00.390617,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:01.814784,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:03.522439,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:05.150002,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:06.558376,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:08.005382,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:09.443821,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:10.800004,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:12.166895,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:13.519865,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:14.988209,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:16.572113,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:18.244964,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:19.800826,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.24)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:21.077859,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.45)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:22.388999,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.6)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:23.648164,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:24.897784,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 7.0)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:26.139847,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:27.442513,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:28.715466,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:29.963302,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:31.280805,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:32.611006,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:34.007020,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:35.330546,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.3999999999999995)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:36.536887,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 89.84615384615384)","(21.0, 38.0, 33.6)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:37.722899,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:38.893877,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:40.056230,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:41.277527,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:42.463655,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:43.675382,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:44.872211,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:46.090318,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:47.385682,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:48.717712,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:50.061740,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:51.328854,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:52.617450,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:53.960211,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:55.238544,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:56.463715,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:57.593067,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:58.778897,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:43:59.950865,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:01.142988,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:02.317892,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:03.584655,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:04.905676,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:06.230936,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:07.517343,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:08.746201,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:09.949994,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:11.192358,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:12.465393,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
04-01-2023 15:44:13.668016,"(9.0, 15.0, 13.285714285714285)","(7.0, 9.0, 8.5)","(19.0, 120.0, 71.0)","(21.0, 38.0, 30.666666666666668)","(5.0, 7.6, 6.76)","(8.5, 14.5, 11.35)","(4.8, 7.8, 7.466666666666667)","(3.3, 3.75, 3.6363636363636362)","(12.0, 15.0, 13.928571428571429)","(26.0, 40.0, 37.6)"
