,Smash Grenade,Homebush Red,Better Luck,Homebush Geoff,Epic Grace,Homebush Cricket,Libelle,Homebush Jewel
806,"[datetime.datetime(2022, 11, 28, 11, 10, 23, 276159), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 276159), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 276159), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 276159), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 276159), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 276159), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 276159), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 23, 276159), 15.0, 60.0]"
807,"[datetime.datetime(2022, 11, 28, 11, 10, 24, 409891), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 409891), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 409891), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 409891), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 409891), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 409891), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 409891), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 24, 409891), 15.0, 60.0]"
808,"[datetime.datetime(2022, 11, 28, 11, 10, 25, 538760), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 538760), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 538760), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 538760), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 538760), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 538760), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 538760), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 25, 538760), 15.0, 60.0]"
809,"[datetime.datetime(2022, 11, 28, 11, 10, 26, 662328), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 26, 662328), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 26, 662328), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 26, 662328), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 26, 662328), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 26, 662328), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 26, 662328), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 26, 662328), 15.0, 60.0]"
810,"[datetime.datetime(2022, 11, 28, 11, 10, 27, 789946), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 789946), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 789946), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 789946), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 789946), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 789946), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 789946), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 27, 789946), 15.0, 60.0]"
811,"[datetime.datetime(2022, 11, 28, 11, 10, 28, 902979), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 902979), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 902979), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 902979), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 902979), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 902979), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 902979), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 28, 902979), 15.0, 60.0]"
812,"[datetime.datetime(2022, 11, 28, 11, 10, 30, 24906), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 24906), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 24906), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 24906), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 24906), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 24906), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 24906), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 30, 24906), 15.0, 60.0]"
813,"[datetime.datetime(2022, 11, 28, 11, 10, 31, 151248), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 31, 151248), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 31, 151248), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 31, 151248), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 31, 151248), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 31, 151248), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 31, 151248), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 31, 151248), 15.0, 60.0]"
814,"[datetime.datetime(2022, 11, 28, 11, 10, 32, 289847), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 32, 289847), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 32, 289847), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 32, 289847), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 32, 289847), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 32, 289847), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 32, 289847), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 32, 289847), 15.0, 60.0]"
815,"[datetime.datetime(2022, 11, 28, 11, 10, 33, 409496), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 33, 409496), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 33, 409496), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 33, 409496), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 33, 409496), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 33, 409496), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 33, 409496), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 33, 409496), 15.0, 60.0]"
816,"[datetime.datetime(2022, 11, 28, 11, 10, 34, 538994), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 34, 538994), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 34, 538994), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 34, 538994), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 34, 538994), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 34, 538994), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 34, 538994), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 34, 538994), 15.0, 60.0]"
817,"[datetime.datetime(2022, 11, 28, 11, 10, 35, 652894), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 35, 652894), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 35, 652894), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 35, 652894), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 35, 652894), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 35, 652894), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 35, 652894), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 35, 652894), 15.0, 60.0]"
818,"[datetime.datetime(2022, 11, 28, 11, 10, 36, 786128), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 36, 786128), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 36, 786128), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 36, 786128), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 36, 786128), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 36, 786128), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 36, 786128), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 36, 786128), 15.0, 55.0]"
819,"[datetime.datetime(2022, 11, 28, 11, 10, 37, 904852), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 37, 904852), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 37, 904852), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 37, 904852), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 37, 904852), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 37, 904852), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 37, 904852), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 37, 904852), 15.0, 60.0]"
820,"[datetime.datetime(2022, 11, 28, 11, 10, 39, 36902), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 39, 36902), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 39, 36902), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 10, 39, 36902), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 39, 36902), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 39, 36902), 3.6, 5.8]","[datetime.datetime(2022, 11, 28, 11, 10, 39, 36902), 3.3, 6.2]","[datetime.datetime(2022, 11, 28, 11, 10, 39, 36902), 15.0, 60.0]"
821,"[datetime.datetime(2022, 11, 28, 11, 10, 40, 167743), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 40, 167743), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 40, 167743), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 40, 167743), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 40, 167743), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 40, 167743), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 40, 167743), 3.3, 6.4]","[datetime.datetime(2022, 11, 28, 11, 10, 40, 167743), 15.0, 60.0]"
822,"[datetime.datetime(2022, 11, 28, 11, 10, 41, 281875), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 41, 281875), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 41, 281875), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 41, 281875), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 41, 281875), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 41, 281875), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 41, 281875), 3.3, 6.4]","[datetime.datetime(2022, 11, 28, 11, 10, 41, 281875), 15.0, 60.0]"
823,"[datetime.datetime(2022, 11, 28, 11, 10, 42, 411568), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 42, 411568), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 42, 411568), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 42, 411568), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 42, 411568), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 42, 411568), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 42, 411568), 3.3, 6.4]","[datetime.datetime(2022, 11, 28, 11, 10, 42, 411568), 15.0, 60.0]"
824,"[datetime.datetime(2022, 11, 28, 11, 10, 43, 540715), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 43, 540715), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 43, 540715), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 43, 540715), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 43, 540715), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 43, 540715), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 43, 540715), 3.3, 6.4]","[datetime.datetime(2022, 11, 28, 11, 10, 43, 540715), 15.0, 60.0]"
825,"[datetime.datetime(2022, 11, 28, 11, 10, 44, 650970), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 44, 650970), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 44, 650970), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 44, 650970), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 44, 650970), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 44, 650970), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 44, 650970), 3.3, 6.4]","[datetime.datetime(2022, 11, 28, 11, 10, 44, 650970), 15.0, 60.0]"
826,"[datetime.datetime(2022, 11, 28, 11, 10, 45, 786316), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 45, 786316), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 45, 786316), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 45, 786316), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 45, 786316), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 45, 786316), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 45, 786316), 3.3, 6.4]","[datetime.datetime(2022, 11, 28, 11, 10, 45, 786316), 15.0, 60.0]"
827,"[datetime.datetime(2022, 11, 28, 11, 10, 46, 904852), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 46, 904852), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 46, 904852), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 46, 904852), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 46, 904852), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 46, 904852), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 46, 904852), 3.3, 6.4]","[datetime.datetime(2022, 11, 28, 11, 10, 46, 904852), 15.0, 60.0]"
828,"[datetime.datetime(2022, 11, 28, 11, 10, 48, 38347), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 48, 38347), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 48, 38347), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 48, 38347), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 48, 38347), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 48, 38347), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 48, 38347), 3.3, 6.4]","[datetime.datetime(2022, 11, 28, 11, 10, 48, 38347), 15.0, 60.0]"
829,"[datetime.datetime(2022, 11, 28, 11, 10, 49, 152260), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 49, 152260), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 49, 152260), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 49, 152260), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 49, 152260), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 49, 152260), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 49, 152260), 3.3, 6.6]","[datetime.datetime(2022, 11, 28, 11, 10, 49, 152260), 15.0, 60.0]"
830,"[datetime.datetime(2022, 11, 28, 11, 10, 50, 298514), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 50, 298514), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 50, 298514), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 50, 298514), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 50, 298514), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 50, 298514), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 50, 298514), 3.3, 6.6]","[datetime.datetime(2022, 11, 28, 11, 10, 50, 298514), 15.0, 60.0]"
831,"[datetime.datetime(2022, 11, 28, 11, 10, 51, 435426), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 51, 435426), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 51, 435426), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 51, 435426), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 51, 435426), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 51, 435426), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 51, 435426), 3.3, 6.6]","[datetime.datetime(2022, 11, 28, 11, 10, 51, 435426), 15.0, 60.0]"
832,"[datetime.datetime(2022, 11, 28, 11, 10, 52, 574738), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 52, 574738), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 52, 574738), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 52, 574738), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 52, 574738), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 52, 574738), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 52, 574738), 3.3, 6.6]","[datetime.datetime(2022, 11, 28, 11, 10, 52, 574738), 15.0, 60.0]"
833,"[datetime.datetime(2022, 11, 28, 11, 10, 53, 707283), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 53, 707283), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 53, 707283), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 53, 707283), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 53, 707283), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 53, 707283), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 53, 707283), 3.3, 6.6]","[datetime.datetime(2022, 11, 28, 11, 10, 53, 707283), 15.0, 60.0]"
834,"[datetime.datetime(2022, 11, 28, 11, 10, 54, 825521), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 54, 825521), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 54, 825521), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 54, 825521), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 54, 825521), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 54, 825521), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 54, 825521), 3.3, 6.6]","[datetime.datetime(2022, 11, 28, 11, 10, 54, 825521), 15.0, 60.0]"
835,"[datetime.datetime(2022, 11, 28, 11, 10, 55, 954178), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 55, 954178), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 55, 954178), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 55, 954178), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 55, 954178), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 55, 954178), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 55, 954178), 3.3, 6.6]","[datetime.datetime(2022, 11, 28, 11, 10, 55, 954178), 15.0, 60.0]"
836,"[datetime.datetime(2022, 11, 28, 11, 10, 57, 73680), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 57, 73680), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 57, 73680), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 57, 73680), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 57, 73680), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 57, 73680), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 57, 73680), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 57, 73680), 15.0, 60.0]"
837,"[datetime.datetime(2022, 11, 28, 11, 10, 58, 199743), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 58, 199743), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 58, 199743), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 58, 199743), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 58, 199743), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 58, 199743), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 58, 199743), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 58, 199743), 15.0, 60.0]"
838,"[datetime.datetime(2022, 11, 28, 11, 10, 59, 331915), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 59, 331915), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 10, 59, 331915), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 10, 59, 331915), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 10, 59, 331915), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 10, 59, 331915), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 10, 59, 331915), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 10, 59, 331915), 15.0, 60.0]"
839,"[datetime.datetime(2022, 11, 28, 11, 11, 0, 469176), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 0, 469176), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 11, 0, 469176), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 11, 0, 469176), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 11, 0, 469176), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 11, 0, 469176), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 11, 0, 469176), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 0, 469176), 15.0, 60.0]"
840,"[datetime.datetime(2022, 11, 28, 11, 11, 1, 597253), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 1, 597253), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 11, 1, 597253), 8.0, 14.5]","[datetime.datetime(2022, 11, 28, 11, 11, 1, 597253), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 11, 1, 597253), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 11, 1, 597253), 3.6, 5.9]","[datetime.datetime(2022, 11, 28, 11, 11, 1, 597253), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 1, 597253), 15.0, 60.0]"
841,"[datetime.datetime(2022, 11, 28, 11, 11, 2, 716974), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 2, 716974), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 11, 2, 716974), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 11, 2, 716974), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 11, 2, 716974), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 11, 2, 716974), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 11, 11, 2, 716974), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 2, 716974), 15.0, 60.0]"
842,"[datetime.datetime(2022, 11, 28, 11, 11, 3, 887277), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 3, 887277), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 11, 3, 887277), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 11, 3, 887277), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 11, 3, 887277), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 11, 3, 887277), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 11, 11, 3, 887277), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 3, 887277), 15.0, 60.0]"
843,"[datetime.datetime(2022, 11, 28, 11, 11, 5, 26855), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 5, 26855), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 11, 5, 26855), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 11, 5, 26855), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 11, 5, 26855), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 11, 5, 26855), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 11, 11, 5, 26855), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 5, 26855), 15.0, 60.0]"
844,"[datetime.datetime(2022, 11, 28, 11, 11, 6, 136591), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 6, 136591), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 11, 6, 136591), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 11, 6, 136591), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 11, 6, 136591), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 11, 6, 136591), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 11, 11, 6, 136591), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 6, 136591), 15.0, 60.0]"
845,"[datetime.datetime(2022, 11, 28, 11, 11, 7, 259368), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 7, 259368), 6.0, 9.6]","[datetime.datetime(2022, 11, 28, 11, 11, 7, 259368), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 11, 11, 7, 259368), 18.0, 150.0]","[datetime.datetime(2022, 11, 28, 11, 11, 7, 259368), 12.0, 25.0]","[datetime.datetime(2022, 11, 28, 11, 11, 7, 259368), 3.6, 6.6]","[datetime.datetime(2022, 11, 28, 11, 11, 7, 259368), 3.3, 6.0]","[datetime.datetime(2022, 11, 28, 11, 11, 7, 259368), 15.0, 60.0]"
