,Tender Heights,June The Weapon,Country Roy,Cobbers Chance,Classy Moreira,Honest Frank
10-01-2023 12:09:31.345210,"(14.0, 22.0, 18.52777777777778)","(6.0, 11.5, 10.026666666666667)","(1.9, 2.26, 2.2552631578947366)","(6.0, 7.4, 6.9625)","(15.0, 21.0, 16.568181818181817)","(4.2, 5.0, 4.9)"
10-01-2023 12:09:32.346974,"(14.0, 22.0, 18.52777777777778)","(6.0, 11.5, 10.6875)","(1.9, 2.26, 2.2552631578947366)","(6.0, 7.4, 6.816666666666667)","(15.0, 21.0, 20.0625)","(4.2, 5.0, 4.7250000000000005)"
10-01-2023 12:09:33.325395,"(14.0, 22.0, 18.52777777777778)","(6.0, 11.5, 9.723076923076924)","(1.9, 2.28, 2.260869565217391)","(6.0, 7.8, 7.292307692307692)","(15.0, 19.5, 18.264705882352942)","(4.2, 5.0, 4.733333333333333)"
10-01-2023 12:09:34.375489,"(14.0, 22.0, 18.52777777777778)","(6.0, 11.5, 9.723076923076924)","(1.9, 2.28, 2.2612765957446808)","(6.0, 7.8, 6.895238095238095)","(14.0, 19.5, 18.264705882352942)","(4.2, 5.0, 4.66)"
10-01-2023 12:09:35.451447,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 9.723076923076924)","(1.9, 2.28, 2.2612765957446808)","(6.0, 7.8, 7.144827586206897)","(14.0, 19.5, 17.181818181818183)","(4.2, 4.9, 4.775)"
10-01-2023 12:09:36.538054,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 9.723076923076924)","(1.9, 2.28, 2.2612765957446808)","(6.0, 7.8, 7.144827586206897)","(14.0, 19.5, 17.181818181818183)","(4.2, 4.9, 4.64375)"
10-01-2023 12:09:37.473173,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 9.723076923076924)","(1.9, 2.28, 2.2562162162162163)","(6.0, 7.8, 7.144827586206897)","(14.0, 19.5, 17.181818181818183)","(4.2, 4.9, 4.64375)"
10-01-2023 12:09:38.407412,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 9.723076923076924)","(1.9, 2.28, 2.2562162162162163)","(6.0, 7.2, 7.163636363636364)","(14.0, 19.5, 16.546875)","(4.2, 4.9, 4.64375)"
10-01-2023 12:09:39.374958,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 10.141176470588235)","(1.9, 2.28, 2.2562162162162163)","(6.0, 7.2, 7.163636363636364)","(14.0, 19.5, 16.945945945945947)","(4.2, 4.9, 4.64375)"
10-01-2023 12:09:40.405346,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 10.141176470588235)","(1.9, 2.28, 2.2562162162162163)","(6.0, 7.2, 7.163636363636364)","(14.0, 19.5, 16.8)","(4.2, 4.9, 4.640384615384615)"
10-01-2023 12:09:41.434766,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 10.141176470588235)","(1.9, 2.28, 2.2562162162162163)","(6.0, 7.2, 7.163636363636364)","(14.0, 19.5, 17.195121951219512)","(4.2, 4.9, 4.640384615384615)"
10-01-2023 12:09:42.462802,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 10.141176470588235)","(1.9, 2.28, 2.2562162162162163)","(6.0, 7.2, 6.973913043478261)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.640384615384615)"
10-01-2023 12:09:43.454285,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 9.520000000000001)","(1.9, 2.26, 2.2576923076923077)","(6.0, 7.6, 7.147826086956521)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.64375)"
10-01-2023 12:09:44.379597,"(14.0, 22.0, 18.52777777777778)","(6.5, 11.5, 9.666666666666666)","(1.9, 2.26, 2.2576923076923077)","(6.0, 7.6, 7.24)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.64375)"
10-01-2023 12:09:45.362501,"(14.0, 22.0, 18.181818181818183)","(6.5, 11.5, 10.19047619047619)","(1.9, 2.24, 2.2384615384615385)","(6.0, 7.6, 7.24)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.64375)"
10-01-2023 12:09:46.389449,"(14.0, 22.0, 18.869565217391305)","(6.5, 11.0, 10.333333333333334)","(1.9, 2.26, 2.2576923076923077)","(6.0, 7.2, 7.093333333333334)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.64375)"
10-01-2023 12:09:47.506668,"(14.0, 22.0, 18.869565217391305)","(6.5, 11.0, 10.153846153846153)","(1.9, 2.24, 2.2384615384615385)","(6.0, 7.6, 7.24)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.714285714285714)"
10-01-2023 12:09:48.482379,"(14.0, 22.0, 18.869565217391305)","(6.5, 11.0, 10.153846153846153)","(1.9, 2.24, 2.2384615384615385)","(6.0, 7.6, 7.3517241379310345)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.714285714285714)"
10-01-2023 12:09:49.387902,"(14.0, 22.0, 18.869565217391305)","(6.5, 11.0, 10.153846153846153)","(1.9, 2.24, 2.2384615384615385)","(6.0, 7.6, 7.3517241379310345)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.714285714285714)"
10-01-2023 12:09:50.401585,"(14.0, 22.0, 18.869565217391305)","(6.5, 11.0, 10.153846153846153)","(1.9, 2.24, 2.2384615384615385)","(6.0, 7.6, 7.3517241379310345)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.714285714285714)"
10-01-2023 12:09:51.527938,"(14.0, 22.0, 18.869565217391305)","(6.5, 11.0, 10.153846153846153)","(1.9, 2.24, 2.2384615384615385)","(6.0, 8.0, 7.5058823529411764)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.714285714285714)"
10-01-2023 12:09:52.489557,"(14.0, 22.0, 17.36842105263158)","(6.5, 11.0, 9.705882352941176)","(1.9, 2.24, 2.2384615384615385)","(6.0, 8.0, 7.6)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.766666666666667)"
10-01-2023 12:09:53.367306,"(14.0, 22.0, 18.8)","(6.5, 10.5, 9.818181818181818)","(1.9, 2.24, 2.2384615384615385)","(6.0, 8.0, 7.485714285714286)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.766666666666667)"
10-01-2023 12:09:54.348191,"(14.0, 22.0, 18.8)","(6.5, 10.5, 9.642857142857142)","(1.9, 2.24, 2.2384615384615385)","(6.0, 8.0, 7.485714285714286)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.726666666666667)"
10-01-2023 12:09:55.458354,"(14.0, 22.0, 18.8)","(6.5, 10.5, 9.7)","(1.9, 2.26, 2.2577777777777777)","(6.0, 7.4, 7.371428571428572)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.726666666666667)"
10-01-2023 12:09:56.562505,"(14.0, 22.0, 18.8)","(6.5, 10.5, 9.7)","(1.9, 2.26, 2.2575)","(6.0, 7.4, 7.371428571428572)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.726666666666667)"
10-01-2023 12:09:57.619842,"(14.0, 21.0, 20.34375)","(6.5, 10.5, 9.7)","(1.9, 2.26, 2.2575)","(6.0, 7.4, 7.371428571428572)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.9, 4.726666666666667)"
10-01-2023 12:09:58.627149,"(14.0, 21.0, 19.775)","(6.5, 10.5, 9.736363636363636)","(1.9, 2.26, 2.2575)","(6.0, 7.4, 7.371428571428572)","(14.0, 19.5, 16.125)","(4.2, 4.9, 4.859999999999999)"
10-01-2023 12:09:59.632179,"(14.0, 21.0, 19.75)","(6.5, 10.5, 9.233333333333333)","(1.9, 2.22, 2.1950000000000003)","(6.0, 7.4, 7.6695652173913045)","(14.0, 19.5, 16.125)","(4.2, 5.1, 4.823076923076923)"
10-01-2023 12:10:00.648640,"(14.0, 21.0, 19.53448275862069)","(6.5, 10.5, 9.572727272727274)","(1.9, 2.2, 2.1950000000000003)","(6.0, 7.8, 7.6695652173913045)","(14.0, 19.5, 16.125)","(4.2, 5.1, 4.823076923076923)"
10-01-2023 12:10:01.682397,"(14.0, 21.0, 19.53448275862069)","(6.5, 10.5, 9.572727272727274)","(1.9, 2.2, 2.1925000000000003)","(6.0, 7.8, 7.615384615384615)","(14.0, 19.5, 16.125)","(4.2, 5.1, 4.826086956521739)"
10-01-2023 12:10:02.649366,"(14.0, 21.0, 19.26923076923077)","(6.5, 10.5, 9.964285714285714)","(1.9, 2.2, 2.198235294117647)","(6.0, 7.8, 7.615384615384615)","(14.0, 19.5, 16.125)","(4.2, 5.1, 4.8136363636363635)"
10-01-2023 12:10:03.591879,"(14.0, 21.0, 19.26923076923077)","(6.5, 10.5, 9.964285714285714)","(1.9, 2.26, 2.172676056338028)","(6.0, 7.8, 7.258823529411765)","(14.0, 19.5, 16.636363636363637)","(4.2, 5.1, 4.833333333333333)"
10-01-2023 12:10:04.561284,"(14.0, 21.0, 19.46590909090909)","(6.5, 10.5, 10.05)","(1.9, 2.24, 2.198095238095238)","(6.0, 7.4, 7.290909090909091)","(14.0, 19.5, 16.720588235294116)","(4.2, 5.0, 4.811999999999999)"
10-01-2023 12:10:05.606902,"(14.0, 21.0, 19.46590909090909)","(6.5, 10.5, 9.681818181818182)","(1.9, 2.24, 2.2223728813559323)","(6.0, 7.4, 7.376470588235295)","(14.0, 19.5, 17.076923076923077)","(4.2, 5.1, 4.81)"
10-01-2023 12:10:06.576070,"(14.0, 21.0, 19.46590909090909)","(6.5, 10.5, 10.00909090909091)","(1.9, 2.24, 2.232258064516129)","(6.0, 7.4, 7.376470588235295)","(14.0, 19.5, 17.076923076923077)","(4.2, 5.1, 4.811111111111111)"
10-01-2023 12:10:07.563334,"(14.0, 21.0, 19.46590909090909)","(6.5, 10.5, 9.572727272727274)","(1.9, 2.26, 2.2496774193548386)","(6.0, 7.4, 7.376470588235295)","(14.0, 19.5, 17.076923076923077)","(4.2, 5.1, 4.811111111111111)"
10-01-2023 12:10:08.532554,"(14.0, 21.0, 19.46590909090909)","(6.5, 10.5, 9.866666666666667)","(1.9, 2.26, 2.2399999999999998)","(6.0, 7.4, 7.457142857142857)","(14.0, 19.5, 17.076923076923077)","(4.2, 5.1, 4.811111111111111)"
10-01-2023 12:10:09.577002,"(14.0, 21.0, 19.46590909090909)","(6.5, 10.5, 9.366666666666667)","(1.9, 2.24, 2.236666666666667)","(6.0, 7.6, 7.266666666666667)","(14.0, 19.5, 17.076923076923077)","(4.2, 5.1, 4.741176470588235)"
10-01-2023 12:10:10.660469,"(14.0, 21.0, 19.46590909090909)","(6.5, 10.5, 9.463636363636363)","(1.9, 2.24, 2.243793103448276)","(6.0, 8.0, 7.365517241379311)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.8, 4.72)"
10-01-2023 12:10:11.794133,"(14.0, 21.0, 19.444444444444443)","(6.5, 10.5, 9.2)","(1.9, 2.28, 2.267755102040816)","(6.0, 8.0, 7.276190476190476)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.8, 4.72)"
10-01-2023 12:10:12.822556,"(14.0, 21.0, 19.444444444444443)","(6.5, 10.5, 9.323809523809523)","(1.9, 2.28, 2.267755102040816)","(6.0, 8.0, 7.288888888888889)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.8, 4.718181818181819)"
10-01-2023 12:10:13.767385,"(14.0, 21.0, 19.755555555555556)","(6.5, 10.5, 9.470833333333333)","(1.9, 2.28, 2.269855072463768)","(6.0, 7.6, 6.9523809523809526)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.8, 4.72)"
10-01-2023 12:10:14.616946,"(14.0, 21.0, 19.755555555555556)","(6.5, 10.5, 9.470833333333333)","(1.9, 2.28, 2.269855072463768)","(6.0, 7.6, 6.9523809523809526)","(14.0, 19.5, 17.076923076923077)","(4.2, 4.8, 4.72)"
10-01-2023 12:10:15.686385,"(14.0, 21.0, 19.755555555555556)","(6.5, 10.5, 9.488888888888889)","(1.9, 2.28, 2.272203389830508)","(6.0, 7.6, 6.9523809523809526)","(14.0, 19.5, 17.73076923076923)","(4.2, 4.8, 4.723529411764706)"
10-01-2023 12:10:16.700815,"(14.0, 21.0, 19.755555555555556)","(6.5, 10.5, 9.488888888888889)","(1.9, 2.28, 2.272203389830508)","(6.0, 7.6, 6.9523809523809526)","(14.0, 19.5, 17.73076923076923)","(4.2, 4.8, 4.723529411764706)"
10-01-2023 12:10:17.702276,"(14.0, 21.0, 19.829268292682926)","(6.5, 10.5, 9.377272727272727)","(1.9, 2.32, 2.3046153846153845)","(6.0, 7.4, 6.95)","(14.0, 19.5, 17.775)","(4.2, 4.8, 4.688)"
10-01-2023 12:10:18.688169,"(14.0, 21.0, 19.829268292682926)","(6.5, 10.5, 9.585185185185185)","(1.9, 2.32, 2.2977777777777777)","(6.0, 7.4, 6.95)","(14.0, 19.5, 17.775)","(4.2, 4.8, 4.688)"
10-01-2023 12:10:19.643447,"(14.0, 21.0, 19.829268292682926)","(6.5, 10.5, 9.585185185185185)","(1.9, 2.32, 2.295076923076923)","(6.0, 7.4, 6.95)","(14.0, 19.5, 18.678571428571427)","(4.2, 4.8, 4.688)"
10-01-2023 12:10:20.647839,"(14.0, 21.0, 20.29032258064516)","(6.5, 10.5, 9.585185185185185)","(1.9, 2.32, 2.295076923076923)","(6.0, 7.4, 6.95)","(14.0, 19.5, 18.678571428571427)","(4.2, 4.8, 4.688)"
10-01-2023 12:10:21.618784,"(14.0, 21.0, 20.405405405405407)","(6.5, 10.5, 9.585185185185185)","(1.9, 2.3, 2.293333333333333)","(6.0, 7.4, 6.95)","(14.0, 19.5, 18.86111111111111)","(4.2, 4.8, 4.673333333333333)"
10-01-2023 12:10:22.593000,"(14.0, 21.0, 20.405405405405407)","(6.5, 10.5, 9.585185185185185)","(1.9, 2.3, 2.2978378378378377)","(6.0, 7.4, 6.95)","(14.0, 19.5, 18.86111111111111)","(4.2, 4.8, 4.673333333333333)"
10-01-2023 12:10:23.788514,"(14.0, 21.0, 20.405405405405407)","(6.5, 10.5, 9.585185185185185)","(1.9, 2.3, 2.291304347826087)","(6.0, 7.4, 6.95)","(14.0, 19.5, 18.86111111111111)","(4.2, 4.8, 4.673333333333333)"
10-01-2023 12:10:24.755569,"(14.0, 21.0, 20.405405405405407)","(6.5, 10.5, 9.623076923076923)","(1.9, 2.3, 2.297894736842105)","(6.0, 7.4, 6.95)","(14.0, 19.5, 18.86111111111111)","(4.2, 4.8, 4.800000000000001)"
10-01-2023 12:10:25.801707,"(14.0, 21.0, 20.405405405405407)","(6.5, 9.8, 9.415384615384616)","(1.9, 2.32, 2.299)","(6.0, 7.2, 7.033333333333333)","(14.0, 19.5, 19.023809523809526)","(4.2, 4.9, 4.713333333333334)"
10-01-2023 12:10:26.778389,"(14.0, 21.0, 19.64)","(6.5, 9.8, 9.4)","(1.9, 2.32, 2.2945454545454544)","(6.0, 7.2, 6.947368421052632)","(14.0, 19.5, 19.065217391304348)","(4.2, 4.9, 4.683333333333334)"
10-01-2023 12:10:27.743976,"(15.0, 21.0, 19.3)","(6.5, 9.6, 9.44)","(1.9, 2.32, 2.2945454545454544)","(6.0, 7.2, 6.947368421052632)","(14.0, 19.5, 19.065217391304348)","(4.2, 4.7, 4.683333333333334)"
10-01-2023 12:10:28.645199,"(15.0, 21.0, 19.3)","(6.5, 9.6, 9.44)","(1.9, 2.32, 2.2945454545454544)","(6.0, 7.2, 6.947368421052632)","(14.0, 19.5, 19.065217391304348)","(4.2, 4.7, 4.683333333333334)"
10-01-2023 12:10:29.681366,"(15.0, 21.0, 19.785714285714285)","(6.5, 9.6, 9.066666666666666)","(1.9, 2.34, 2.3010526315789472)","(6.0, 7.2, 6.933333333333334)","(14.0, 18.5, 17.3)","(4.2, 4.9, 4.732558139534884)"
10-01-2023 12:10:30.674628,"(15.0, 21.0, 19.64)","(6.5, 9.6, 9.257142857142858)","(1.9, 2.32, 2.2966666666666664)","(6.0, 7.0, 6.933333333333334)","(14.0, 18.5, 17.055555555555557)","(4.2, 4.9, 4.723913043478261)"
10-01-2023 12:10:31.858076,"(15.0, 21.0, 19.4)","(6.5, 9.6, 9.066666666666666)","(1.9, 2.32, 2.3099999999999996)","(6.0, 7.0, 6.933333333333334)","(14.0, 18.5, 17.053571428571427)","(4.2, 4.9, 4.728571428571429)"
10-01-2023 12:10:32.958045,"(15.0, 21.0, 19.8)","(6.5, 9.6, 9.257142857142858)","(1.9, 2.34, 2.328)","(6.0, 7.0, 6.933333333333334)","(14.0, 18.5, 17.053571428571427)","(4.2, 4.9, 4.75)"
10-01-2023 12:10:33.971409,"(15.0, 21.0, 19.8)","(6.5, 9.6, 9.257142857142858)","(1.9, 2.34, 2.32)","(6.0, 7.0, 6.96)","(14.0, 18.5, 17.053571428571427)","(4.2, 4.8, 4.703448275862069)"
10-01-2023 12:10:34.939490,"(15.0, 21.0, 19.666666666666668)","(6.5, 9.6, 9.066666666666666)","(1.9, 2.34, 2.3327272727272725)","(6.0, 7.0, 6.96)","(14.0, 18.5, 17.053571428571427)","(4.2, 4.8, 4.703448275862069)"
10-01-2023 12:10:35.848566,"(15.0, 21.0, 20.0)","(6.5, 9.6, 9.066666666666666)","(1.9, 2.34, 2.324)","(6.0, 7.2, 6.845454545454546)","(14.0, 18.5, 17.053571428571427)","(4.2, 4.8, 4.69375)"
10-01-2023 12:10:36.819312,"(15.0, 21.0, 20.0)","(6.5, 9.6, 9.066666666666666)","(1.95, 2.34, 2.3340740740740737)","(6.0, 7.2, 6.779999999999999)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.8, 4.638095238095238)"
10-01-2023 12:10:37.798735,"(15.0, 21.0, 19.956521739130434)","(6.5, 9.6, 9.371428571428572)","(1.95, 2.34, 2.3236363636363633)","(6.0, 7.2, 6.779999999999999)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.8, 4.638095238095238)"
10-01-2023 12:10:39.040615,"(15.0, 21.0, 19.6)","(6.5, 9.6, 8.984615384615385)","(1.95, 2.34, 2.32875)","(6.0, 7.2, 6.811764705882353)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.8, 4.856923076923077)"
10-01-2023 12:10:39.937215,"(15.0, 21.0, 19.88)","(6.5, 9.6, 8.984615384615385)","(1.95, 2.34, 2.32875)","(6.0, 7.0, 6.811764705882353)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.9, 4.856923076923077)"
10-01-2023 12:10:40.933138,"(15.0, 21.0, 19.88)","(6.5, 9.6, 8.933333333333334)","(1.95, 2.34, 2.32875)","(6.0, 7.0, 6.824)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.9, 4.856923076923077)"
10-01-2023 12:10:41.978630,"(15.0, 21.0, 19.923076923076923)","(6.5, 9.4, 9.35)","(1.95, 2.34, 2.32875)","(6.0, 7.0, 6.816666666666666)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.9, 4.783606557377049)"
10-01-2023 12:10:43.001793,"(15.0, 21.0, 19.352941176470587)","(6.5, 9.6, 9.261538461538462)","(1.95, 2.34, 2.3340740740740737)","(6.0, 7.0, 6.816666666666666)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.8, 4.8961538461538465)"
10-01-2023 12:10:44.055228,"(15.0, 21.0, 19.666666666666668)","(6.5, 9.6, 9.274074074074074)","(1.95, 2.34, 2.32875)","(6.0, 7.0, 6.824)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.9, 4.847692307692308)"
10-01-2023 12:10:45.093532,"(15.0, 21.0, 19.2)","(6.5, 9.6, 9.274074074074074)","(1.95, 2.34, 2.32875)","(6.0, 7.0, 6.824)","(15.0, 18.5, 17.053571428571427)","(4.2, 4.9, 4.847692307692308)"
10-01-2023 12:10:46.118305,"(15.0, 21.0, 19.352941176470587)","(6.5, 9.6, 9.371428571428572)","(1.95, 2.34, 2.32875)","(6.0, 7.0, 6.824)","(15.0, 18.5, 17.051724137931036)","(4.2, 4.9, 4.847692307692308)"
10-01-2023 12:10:47.189202,"(15.0, 21.0, 19.666666666666668)","(6.5, 9.6, 9.351724137931035)","(1.95, 2.34, 2.32875)","(6.0, 7.0, 6.824)","(15.0, 18.5, 17.051724137931036)","(4.2, 4.9, 4.831506849315069)"
10-01-2023 12:10:48.420556,"(15.0, 21.0, 19.352941176470587)","(6.5, 9.6, 9.325000000000001)","(1.95, 2.36, 2.34)","(6.0, 7.0, 6.786666666666666)","(15.0, 18.5, 17.662790697674417)","(4.2, 4.9, 4.831506849315069)"
10-01-2023 12:10:49.406291,"(15.0, 21.0, 19.25)","(6.5, 9.4, 9.325000000000001)","(1.95, 2.36, 2.34)","(6.0, 6.8, 6.786666666666666)","(15.0, 18.5, 17.333333333333332)","(4.2, 4.9, 4.831506849315069)"
10-01-2023 12:10:50.453503,"(15.0, 21.0, 19.5)","(6.5, 9.4, 9.200000000000001)","(1.95, 2.36, 2.324489795918367)","(6.0, 6.8, 6.786666666666666)","(15.0, 18.0, 17.2)","(4.2, 4.9, 4.830555555555556)"
10-01-2023 12:10:51.462009,"(15.0, 21.0, 19.2)","(6.5, 9.4, 8.971428571428572)","(1.95, 2.36, 2.324489795918367)","(6.0, 6.8, 6.786666666666666)","(15.0, 18.0, 17.181818181818183)","(4.2, 4.9, 4.790384615384616)"
10-01-2023 12:10:52.362217,"(15.0, 21.0, 19.133333333333333)","(6.5, 9.4, 9.08)","(1.95, 2.36, 2.3454545454545452)","(6.0, 6.8, 6.786666666666666)","(15.0, 18.0, 17.25)","(4.2, 4.8, 4.842424242424243)"
10-01-2023 12:10:53.409817,"(15.0, 21.0, 19.133333333333333)","(6.5, 9.4, 8.92)","(1.95, 2.36, 2.3454545454545452)","(6.0, 6.8, 6.712)","(15.0, 18.0, 17.26829268292683)","(4.2, 4.9, 4.854098360655738)"
10-01-2023 12:10:54.455351,"(15.0, 21.0, 19.105263157894736)","(6.5, 9.4, 9.08)","(1.95, 2.36, 2.324)","(6.0, 7.0, 6.824)","(15.0, 18.0, 17.142857142857142)","(4.2, 4.9, 4.783333333333333)"
10-01-2023 12:10:55.529607,"(15.0, 21.0, 19.105263157894736)","(6.5, 9.4, 8.92)","(1.95, 2.36, 2.33)","(6.0, 7.0, 6.824)","(15.0, 18.0, 17.142857142857142)","(4.2, 4.8, 4.783333333333333)"
10-01-2023 12:10:56.578908,"(15.0, 21.0, 19.105263157894736)","(6.5, 9.4, 8.92)","(1.95, 2.36, 2.321176470588235)","(6.0, 7.0, 6.824)","(15.0, 18.0, 17.142857142857142)","(4.2, 4.8, 4.783333333333333)"
10-01-2023 12:10:57.550222,"(15.0, 21.0, 19.105263157894736)","(6.5, 9.4, 9.044444444444444)","(1.95, 2.36, 2.321176470588235)","(6.0, 7.0, 6.824)","(15.0, 18.0, 17.142857142857142)","(4.2, 4.8, 4.784126984126984)"
10-01-2023 12:10:58.718035,"(15.0, 21.0, 19.133333333333333)","(6.5, 9.4, 9.044444444444444)","(1.95, 2.36, 2.3221052631578947)","(6.0, 7.0, 6.843478260869565)","(15.0, 18.0, 17.142857142857142)","(4.2, 4.8, 4.76875)"
10-01-2023 12:10:59.611076,"(15.0, 21.0, 19.125)","(6.5, 9.4, 9.044444444444444)","(1.95, 2.36, 2.3221052631578947)","(6.0, 7.0, 6.843478260869565)","(15.0, 18.0, 17.142857142857142)","(4.2, 4.8, 4.74)"
10-01-2023 12:11:00.706386,"(15.0, 21.0, 19.75)","(6.5, 9.4, 9.16923076923077)","(1.95, 2.34, 2.32)","(6.0, 7.0, 6.8545454545454545)","(15.0, 18.0, 17.647058823529413)","(4.2, 4.8, 4.76)"
10-01-2023 12:11:01.713873,"(15.0, 21.0, 19.70689655172414)","(6.5, 9.4, 9.025)","(1.95, 2.34, 2.336)","(6.0, 7.0, 6.863157894736842)","(15.0, 18.0, 17.76923076923077)","(4.2, 4.8, 4.793939393939394)"
10-01-2023 12:11:02.698456,"(15.0, 21.0, 18.625)","(6.5, 9.4, 9.07857142857143)","(1.95, 2.34, 2.3325)","(6.0, 7.0, 6.783783783783783)","(15.0, 18.0, 17.76923076923077)","(4.2, 4.8, 4.842528735632184)"
10-01-2023 12:11:03.900038,"(15.0, 21.0, 19.21875)","(6.5, 9.4, 9.244444444444445)","(1.95, 2.34, 2.3150819672131147)","(6.0, 7.0, 6.804878048780488)","(15.0, 18.0, 17.625)","(4.2, 4.9, 4.842528735632184)"
10-01-2023 12:11:04.907244,"(15.0, 21.0, 19.21875)","(6.5, 9.4, 9.244444444444445)","(1.95, 2.34, 2.3184)","(6.0, 7.0, 6.84)","(15.0, 18.5, 17.807692307692307)","(4.2, 4.9, 4.835064935064936)"
10-01-2023 12:11:05.839041,"(15.0, 21.0, 18.954545454545453)","(6.5, 9.4, 9.293333333333333)","(1.95, 2.34, 2.3210526315789473)","(6.0, 7.0, 6.84)","(15.0, 18.5, 17.807692307692307)","(4.2, 4.9, 4.835064935064936)"
10-01-2023 12:11:06.817101,"(15.0, 21.0, 19.020833333333332)","(6.5, 9.4, 9.293333333333333)","(1.95, 2.34, 2.322089552238806)","(6.0, 7.0, 6.84)","(15.0, 18.5, 18.125)","(4.2, 4.9, 4.83421052631579)"
10-01-2023 12:11:07.776918,"(15.0, 21.0, 19.362068965517242)","(6.5, 9.6, 9.288888888888888)","(1.95, 2.34, 2.3233333333333333)","(6.0, 7.0, 6.783783783783783)","(15.0, 18.5, 18.25)","(4.2, 4.9, 4.826470588235295)"
10-01-2023 12:11:08.739642,"(15.0, 21.0, 19.560606060606062)","(6.5, 9.4, 9.186666666666667)","(1.95, 2.34, 2.326315789473684)","(6.0, 7.0, 6.783783783783783)","(15.0, 18.5, 18.25)","(4.2, 4.9, 4.821126760563381)"
10-01-2023 12:11:09.699864,"(15.0, 21.0, 19.8125)","(6.5, 9.4, 9.215384615384616)","(1.95, 2.34, 2.326315789473684)","(6.0, 7.0, 6.8428571428571425)","(15.0, 18.5, 18.25)","(4.2, 4.9, 4.7844444444444445)"
10-01-2023 12:11:10.720910,"(15.0, 21.0, 19.8125)","(6.5, 9.4, 9.151724137931035)","(1.95, 2.34, 2.3242857142857143)","(6.0, 7.0, 6.870967741935484)","(15.0, 18.5, 18.261904761904763)","(4.2, 4.8, 4.7942857142857145)"
10-01-2023 12:11:11.811770,"(15.0, 21.0, 19.928571428571427)","(6.5, 9.4, 9.151724137931035)","(1.95, 2.34, 2.322295081967213)","(6.0, 7.0, 6.827027027027027)","(15.0, 18.5, 18.25)","(4.2, 4.8, 4.7825)"
10-01-2023 12:11:12.820307,"(15.0, 21.0, 19.928571428571427)","(6.5, 9.4, 9.167741935483871)","(1.95, 2.34, 2.322295081967213)","(6.0, 7.0, 6.827027027027027)","(15.0, 18.5, 18.25)","(4.2, 4.8, 4.7942857142857145)"
10-01-2023 12:11:13.807717,"(15.0, 21.0, 19.928571428571427)","(6.5, 9.4, 9.167741935483871)","(1.95, 2.34, 2.331627906976744)","(6.0, 7.0, 6.870967741935484)","(15.0, 18.5, 18.147058823529413)","(4.2, 4.8, 4.7825)"
10-01-2023 12:11:14.783429,"(15.0, 21.0, 20.037037037037038)","(6.5, 9.4, 9.263636363636364)","(1.95, 2.34, 2.331627906976744)","(6.0, 7.0, 6.819354838709677)","(15.0, 18.5, 18.2)","(4.2, 4.8, 4.7825)"
10-01-2023 12:11:15.830278,"(15.0, 21.0, 20.037037037037038)","(6.5, 9.4, 9.208)","(1.95, 2.34, 2.33578947368421)","(6.0, 7.0, 6.761904761904762)","(15.0, 18.5, 18.2)","(4.2, 4.8, 4.793333333333333)"
