,Sister Joann,Whale Of A Time,Eternal Heart,Cousin Winnie,Ellies Lil Castle,Jacks Sister Jill,Natural Sonde
16-12-2022 10:05:37.606765,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:38.587621,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:39.614692,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:40.694262,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:41.736813,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:42.827921,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:43.877244,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:44.869343,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:45.900212,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:46.884545,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:47.817153,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:48.735923,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:49.660824,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:50.650136,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:51.644901,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:52.687258,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:53.742561,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:54.758151,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:55.795353,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:56.804331,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:57.803598,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:58.872398,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:05:59.889294,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:00.933577,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:01.940949,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:02.945525,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:03.940493,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:04.963776,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:05.944981,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:06.978142,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:07.945120,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:08.888924,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:09.802864,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:10.748959,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:11.701017,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:12.610137,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:13.542003,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:14.515453,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:15.492563,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:16.538540,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:17.580235,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:18.589156,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:19.546818,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:20.546305,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:21.487293,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:22.416161,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:23.335253,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:24.295189,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:25.302825,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:26.289678,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:27.314584,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:28.306343,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:29.309063,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:30.310850,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:31.292796,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:32.280463,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:33.228710,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:34.156406,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:35.114419,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:36.042813,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:37.001539,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:37.944276,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:38.933252,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.425)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:39.902659,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:40.957759,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:41.922972,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:42.905350,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:43.939325,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:44.912310,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:45.876555,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:46.854990,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:47.826287,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:48.790827,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:49.793990,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:50.792088,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:51.766511,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:52.713314,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:53.737571,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:54.666572,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:55.599295,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:56.535769,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:57.484803,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:58.440763,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:06:59.477433,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:00.472868,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:01.492922,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:02.541452,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:03.561229,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:04.497832,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:05.445485,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:06.369683,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:07.285069,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:08.196467,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:09.129456,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:10.109100,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:11.046291,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:12.056075,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:13.067079,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:14.103592,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:15.140068,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:16.186084,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:17.160594,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:18.142082,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.7)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:19.035408,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
16-12-2022 10:07:19.982557,"(26.0, 450.0, 233.5)","(6.0, 8.8, 7.15)","(9.0, 15.0, 12.1875)","(4.0, 5.0, 4.912)","(4.8, 6.4, 5.9)","(2.4, 3.8, 3.623529411764706)","(41.0, 99999, 5011.5)"
